global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_13	aroma_motion_16	aroma_motion_17
60522.43144338098	n/a	n/a	3662964707.8187504	92426.65464969758	n/a	n/a	8542686489.734463	58276.30375104778	n/a	3396127578.8843856	n/a	63602.32266074229	43284.69110171222	n/a	n/a	n/a	n/a	-0.2032199445	-0.0993980135	0.1180479261	-0.056726489	-0.0907496209	0.2106504977	-0.20158469	0.1758285584	-0.0566997071	0.1811778065	-0.0688860863	0.174248922	-0.133633321	0.1357986154	-0.0747176408	0.0101749085	-0.0160662561	0.0385302655	-0.0179860976	0.017195029	-0.0235627065	0.0526010398	-0.0113111309	-0.1434511988	0.1775969378	-0.0203298636	-0.1171371911	-0.0697574511	0.1515202259	-0.1570848115	-0.0629043145	-0.0240720888	-0.0149069847	-0.1343373416	0.2198287693	-0.0198807382	0.1497621452	-0.1448171242	0.0161534601	-0.0462062906	0.0199106856	-0.1148427409	0.0057091104	-0.0316216187	0.0680602997	-0.1773659669	0.0463528221	-0.0670864919	-0.0597204924	0.1786061596	0.0633088718	-0.1411782907	-0.0459912133	-0.2233560648	-0.0709549012	0.1630437214	-0.040619782	0.1047532971	-0.0690666692	-0.0105421284	0.1017438389	-0.1712407273	0.0822604199	-0.0522753104	0.2221423875	-0.0354251424	0.0288088189	-0.0096940023	0.0222758575	-0.1211980182	0.0441921172	0.2359536284	-0.0591849116	0.0808966449	0.0431015201	0.001617436	0.0460466676	0.0462086	n/a	0.00213523471396	n/a	0.0450922	n/a	n/a	0.00203330650084	-0.105146	n/a	n/a	0.011055681316	0.00685375	n/a	n/a	4.69738890625e-05	-0.00152675	n/a	2.3309655625e-06	n/a	0.0008002219999999	n/a	6.403552492838399e-07	n/a	0.0	0.0	0.0	0.0	0.2503978511	-1.869212559	-0.06222462285	1.995091254	-1.876032392	-0.5753808829	-1.126126043	1.802363992	0.05932564248	0.9930658873	0.9149445181	0.4014081253
60511.521993144896	-10.909450236082192	119.01610445355382	3661644293.9268575	91705.73364415322	-720.9210055443546	519727.0962350833	8409941583.212377	58265.67116120076	-10.632589847024065	3394888435.865181	113.05196685503924	63525.53198510194	43032.2978484434	1.228802	27.043947	0.0831001	0.0447792	-0.1990349447	0.1330033816	0.1157807541	0.0322794079	0.1071546683	0.0252082449	-0.1925989124	0.3005673229	-0.0198744991	0.0200872181	-0.1059921688	0.163918911	-0.0947447602	0.0521857271	-0.0300509307	-0.0261790943	-0.0317232832	0.1963678884	-0.0787364238	0.0712962465	0.0998042268	0.0387923321	-0.2176641371	-0.0980566978	-0.1191014472	0.0729207743	-0.0490464309	0.1424098772	0.101310567	-0.130857585	0.0142157117	0.0587881438	0.139439982	-0.1740726354	0.104272445	-0.2034323137	0.0962950478	0.059057608	-0.05882084	-0.062126349	0.0158763748	-0.1238816183	-0.0540511903	-0.0642175133	0.1076277204	0.036493879	-0.094652951	-0.1373991661	0.1783529843	0.0165779424	0.1401514993	-0.1455445632	-0.0575174669	-0.2395951195	-0.0427388244	0.0922626114	0.004042042	0.2381196187	0.0276211663	0.2027707663	0.0645938751	-0.103460524	0.1335629805	-0.0757092919	0.2026802196	-0.1095570029	0.0240631323	0.0129355214	0.1400639472	-0.0995148474	-0.0248978582	0.1178375967	-0.1970714864	-0.0488606733	0.0092170686	0.0976009961	-0.0310927447	0.0508549	0.0046462999999999	0.00258622085401	2.158810368999999e-05	0.0823054	0.0372132	0.00138482225424	0.00677417886916	-0.119805	-0.0146589999999999	0.0002148862809999	0.014353238025	0.00694691	9.316000000000012e-05	8.678785600000022e-09	4.82595585481e-05	-0.00188341	-0.00035666	3.5472332281e-06	1.2720635560000013e-07	0.00071841	-8.181199999990005e-05	5.161129280999999e-07	6.693203343983645e-09	0.0	0.0	0.0	0.0	0.5688856648	-2.068768626	0.5290959446	-0.0946184505	-2.020420666	-1.424588767	-0.7423972426	0.7783585685	0.9679124527	0.9582722825	1.353155785	0.3640547655
60482.95953298025	-28.562460164648652	815.8141306571413	3658188393.868126	92199.00604838708	493.2724042338523	243317.66477864495	8500656716.310516	58158.08830809933	-107.58285310142674	3382363235.65268	11574.070281443164	63495.39515404469	41362.18933715112	1.646085	36.227669	0.0529872499999999	0.0410885	-0.2037835635	0.1365383044	-0.0759674967	0.0373313177	0.0561928523	-0.0995251954	-0.1523569802	0.2568139375	-0.0940482942	0.2144923011	0.1058686648	0.0705163308	-0.259350769	0.0470880693	-0.0725372036	0.135233418	0.1161655813	0.1173695765	0.0183830033	-0.1801964143	-0.1217331951	0.0389511603	-0.1088430422	0.1425884907	-0.220216913	0.0094870605	-0.0621420874	0.02561099	0.0581451761	0.162110476	-0.0467172099	-0.1020787262	0.1172422527	-0.1833492951	0.0188563765	-0.1766430345	-0.0206036799	-0.2555728573	-0.1629290409	-0.1721637159	0.2325364004	-0.1391130127	0.0845837205	0.0802953094	0.117307824	0.007918826	-0.0346336473	-0.0976173199	0.1865331193	0.0387274019	0.099051576	-0.0946667438	0.1170805997	-0.2336722704	-0.0724385666	0.1726761983	-0.0065744694	0.167920293	0.1801833238	0.1166265327	0.1709928125	-0.0239271272	0.1133586054	-0.040142572	0.0407389677	-0.0328516098	-0.0044657708	0.0604366368	-0.0130704087	-0.0691409802	-0.0630962722	-0.07696401	-0.0040470764	0.1580327191	0.2701439969	-0.0046205871	0.0067781959	0.0502166	-0.0006383	0.00252170691556	4.0742689000000173e-07	0.0785972	-0.0037081999999999	1.3750747239999962e-05	0.00617751984784	-0.0787194999999999	0.0410855	0.00168801831025	0.0061967596802499	0.0070122	6.528999999999997e-05	4.2627840999999956e-09	4.917094884e-05	-0.00188341	0.0	3.5472332281e-06	0.0	0.000632595	-8.581499999999994e-05	4.0017643402500003e-07	7.364214224999989e-09	0.0	0.0	0.0	0.0	1.076827733	-2.484483831	0.172386928	-0.8539316815	-1.903704015	0.4067246967	-1.341269489	0.6780511934	0.4521666217	1.244654268	1.112622292	-0.3958571144
60522.288747271225	39.32921429097769	1546.7870967456436	3662947435.208073	92247.70433467742	48.69828629033873	2371.523087615793	8509638955.018063	58291.08592767707	132.99761957774172	3397850698.627832	17688.366813345707	63669.04195390094	42955.028896495714	1.552685	34.172085	0.11178855	0.0643189	-0.1869753933	-0.0133952926	-0.1489608115	0.1267323395	-0.0473418574	-0.1434734836	-0.0924688718	0.2191875415	-0.2256837782	0.0061481423	-0.0443024409	0.2641745516	-0.1355074184	0.0155665703	0.0009125776	0.0040220758	0.0045453925	-0.1084436571	-0.1562314502	0.0493587399	-0.2171228221	0.1154019832	0.1737558249	0.013519374	0.0665376432	0.0707176243	0.1026684981	-0.1861813514	0.0326243523	-0.0161715595	-0.0882924976	-0.0578442712	0.0072389873	-0.2674716427	0.0980320909	-0.006813272	-0.1227052038	-0.0406295258	-0.0651537457	0.001687323	0.1659269691	-0.0304064107	0.0375276664	-0.2020657584	0.0575253556	0.1666978295	0.0462983224	0.0950205849	0.0849054009	0.2360140075	-0.2893672353	-0.0286340044	-0.2180562452	-0.2399002457	-0.076224107	0.1486142249	-0.0250327475	0.1484150758	0.0607083747	-0.0019339495	0.0881862003	0.1440406037	0.1183569492	-0.1339812803	0.3296558472	-0.0419913366	0.1098201684	-0.0412858511	-0.0766136868	0.0014566999	-0.0298501652	0.0605874361	0.1150036815	-0.1047681591	-0.1131384547	0.0934370595	0.1788735748	0.042862	-0.0073546	0.0018371510439999	5.409014116000004e-05	0.077826	-0.0007711999999999	5.947494399999995e-07	0.006056886276	-0.125033	-0.0463135000000001	0.00214494028225	0.015633251089	0.00761839	0.00060619	3.674663161000005e-07	5.80398661921e-05	-0.00197231	-8.890000000000005e-05	3.890006736100001e-06	7.903210000000009e-09	0.00108449	0.000451895	1.1761185601e-06	2.04209091025e-07	0.0	0.0	0.0	0.0	0.4695372129	-2.338016433	-0.1110595166	-0.3524536807	-1.994335684	0.7675981088	-0.6061751309	0.369824147	0.2167851332	-1.168204141	1.410291327	1.052627312
60661.563141807	139.27439453577244	19397.356973306003	3679825242.807437	92296.54560861897	48.84127394155075	2385.470040233605	8518652331.283881	58297.7025454474	6.616617770327139	3398622122.077464	43.77963071860888	63676.387645795214	42072.20376526659	1.521719	33.490559	0.1118309999999999	0.0537821	-0.2024767937	-0.1536655916	-0.1076467987	0.0325292118	-0.0965740404	-0.0498815684	-0.1648874362	0.0836379213	-0.3218217528	0.003013486	0.062895752	0.2614762674	-0.0306914553	-0.1047071362	-0.1110000658	0.2428853909	0.1243844493	-0.0839889632	0.0716657224	0.0528987134	0.038823836	0.2181557192	0.037211603	0.0935511776	-0.191467329	-0.2075897926	0.1955738077	-0.046857801	0.0252314651	0.0594511403	-0.2883071354	-0.1342886346	-0.0379040187	-0.2182629658	0.1695255723	0.036824236	-0.1232746593	-0.0419426932	-0.0624953095	0.1790890006	0.2237569657	-0.131037652	0.0330810493	-0.0389054349	-0.0687816054	-0.166514691	-0.1682201555	-0.0038793009	-0.0089645182	0.0899208931	-0.1244248773	0.3165419314	0.2555791402	-0.2395688704	-0.0952960174	0.1534795438	0.1224865175	0.1807171653	-0.0741576173	-0.0458529635	0.0922817314	0.1338401585	0.0651784374	-0.2667587547	-0.0796964853	0.0786307424	0.0084675168	0.0337924402	0.2402571016	0.0796720198	-0.0805259255	-0.3487139811	0.1935482897	0.0007579804	0.049633549	-0.1247654516	-0.3186794471	0.0478636	0.0050016	0.00229092420496	2.501600256000002e-05	0.0867661	0.0089400999999999	7.992538800999987e-05	0.0075283561092099	-0.0892077	0.0358253	0.00128345212009	0.00795801373929	0.00725892	-0.0003594699999999	1.2921868089999981e-07	5.26919195664e-05	-0.0014598	0.00051251	2.13101604e-06	2.626665001000001e-07	0.00071519	-0.0003693	5.114967361e-07	1.3638249000000001e-07	0.0	0.0	0.0	0.0	-1.540590487	-2.304031292	0.9538005553	0.08415653168	-1.275087477	1.082300959	0.2463220275	-0.01762635622	0.9644154333	-0.6017929733	0.9234185803	-0.5854745318
60641.52188556598	-20.041256241020164	401.65195171822967	3677394176.5975776	92535.98487903226	239.43927041329152	57331.16421604934	8562908497.532487	58367.72963052704	70.02708507964417	3406791862.2223043	4903.792644751723	63575.96049235494	40814.611312813046	1.441299	31.720655	0.19129303	0.121434	-0.1318549188	-0.1272572942	-0.0244285214	-0.1874505536	-0.0644929605	0.1273730987	-0.0783892339	-0.0501750218	-0.3078053155	0.0161950779	0.1841493303	0.2261133289	0.0463545531	0.0908294047	-0.1639148105	-0.1556195276	-0.1047849331	0.1712543349	-0.0112405135	-0.1860115408	-0.00230241	-0.1186204374	-0.1565895593	0.2879383644	0.1820638424	-0.1454711882	0.253061375	-0.0791272447	-0.0701195185	-0.0754181002	0.0351281816	0.1661160487	0.344904828	-0.0005322148	0.3289612762	0.0205693516	0.0314770053	-0.191727236	-0.0778612049	0.0843938823	-0.0802829871	-0.2141605384	0.0327387702	0.1304397376	0.2046253738	0.0472746535	-0.3322071726	0.131107439	-0.1123887279	-0.1559034023	-0.2987081739	0.0645011642	-0.1325476451	-0.1238719953	-0.0991987602	0.3828122328	0.2171133801	0.0061162255	-0.1676387674	-0.0289216723	-0.0204778303	-0.0283755074	-0.5912202745	-0.0994135595	-0.1864171703	0.4209302761	-0.145295848	0.074702572	-0.0031703909	0.0341084426	0.1558619351	0.1116063279	-0.0766240469	-0.0095538557	0.0142585068	0.062598825	0.1169410409	0.0737826	0.025919	0.00544387206276	0.000671794561	0.0911147	0.0043486	1.891032196000007e-05	0.00830188855609	-0.00271527	0.08649243	0.0074809404473048	7.372691172900001e-06	0.0059275	-0.00133142	1.7726792164000018e-06	3.5135256249999994e-05	-0.00137335	8.645000000000007e-05	1.8860902225e-06	7.473602500000012e-09	0.0006424	-7.278999999999999e-05	4.1267776e-07	5.298384099999998e-09	0.0	0.0	0.0	0.0	-1.370756942	-1.936360902	-0.5875409544	1.511695797	0.4240808411	0.526284959	1.821271146	0.7241820395	-1.39149512	0.7430148881	-1.570621467	1.704638038
60716.523642212574	75.00175664659764	5625.2635000754535	3686496243.1953583	92167.56865549396	-368.4162235382973	135730.51376622068	8494860711.865192	58284.5268395065	-83.20279102054337	3397086068.9051533	6922.704433608213	63517.81800203378	40818.58844582517	1.324257	29.144745	0.28553413	0.18465	-0.0798798911	0.1024365855	0.0827508621	-0.2403878993	0.1888259425	0.1202029666	-0.1068119209	-0.1307925934	-0.149612368	-0.1341890526	-0.0173762122	0.0026314094	0.0172155303	0.2585065624	-0.2237133739	-0.196790557	-0.080558623	-0.0199478273	0.042341485	0.0831392176	0.0184317285	-0.0994754848	0.1339733659	0.1232148877	-0.1822227294	0.2435934061	0.0413120521	0.0289488267	-0.2035190923	-0.090637072	-0.1789005911	0.0142389074	-0.1068467024	0.0755649439	0.1380009487	-0.1422371533	0.0501826488	-0.0983702155	0.2308156238	0.1699884401	-0.113684443	-0.0110880787	0.1391134002	-0.2018858473	-0.0079295533	0.1302826722	-0.0460279401	0.3288858134	0.0500737888	-0.0638576661	0.095174505	0.0731868768	-0.063447035	-0.029774759	0.0170592332	0.1438147501	0.238636875	0.0112158097	0.0044171963	0.0939564202	-0.0260213937	-0.0898880912	0.0072538809	0.031530176	-0.2096168715	-0.1241014531	-0.092121187	-0.3786969791	-0.0769279847	-0.0769801126	-0.0009660458	0.0448637454	-0.0922517815	0.1673129398	-0.1870904841	0.2413063799	-0.0825412483	0.0452826	-0.0285	0.00205051386276	0.00081225	0.021243	-0.0698717	0.00488205446089	0.000451265049	-0.0204531	-0.01773783	0.0003146306131089	0.0004183292996099	0.00265314	-0.0032743599999999	1.0721433409599996e-05	7.0391518596e-06	-0.00137335	0.0	1.8860902225e-06	0.0	0.000528268	-0.0001141319999999	2.79067079824e-07	1.3026113423999994e-08	0.0	0.0	0.0	0.0	-0.1517851756	-0.09007929387	0.1700889299	-0.5371852883	0.03332849391	-1.196909333	1.316323971	0.581084064	-0.02180066175	1.740041762	-0.07237841949	-0.5285536294
60709.24346831215	-7.280173900428053	53.00093202047382	3685612242.494801	92376.69133694556	209.1226814515976	43732.29589750637	8533453102.361313	58307.27662995076	22.749790444257087	3399738508.0016017	517.552965257611	63576.33947415708	40859.08118965956	1.029542	22.658558	0.040487	0.0309976	-0.1042039901	0.1078718591	-0.2024283212	-0.1033306066	0.1034680594	-0.1581729605	-0.1729271686	-0.2366228365	-0.0927812262	0.0515176078	-0.0382846608	0.1003813726	0.148737935	0.0012763351	-0.2055898593	-0.0133282574	0.2213681824	-0.0126608878	0.0458315135	-0.1504906667	0.2643996054	-0.188654581	-0.0923521059	-0.253248865	-0.0740931514	0.1737319682	-0.0121219771	0.0547786566	0.0145082777	0.1522612605	0.1214969704	0.1132412812	-0.0084074917	0.0570174121	0.1303490208	-0.1098374792	-0.3405158556	-0.0482404414	0.0889670499	0.0144185305	-0.1046529549	0.1461549551	-0.0891494994	0.1793102888	0.0502415193	0.1306427425	-0.2092404755	-0.0124843312	-0.071469857	-0.1087937155	0.161460883	-0.0180163232	0.2375943922	-0.0332810042	-0.0386281297	0.1621465508	0.1704417142	-0.1921342492	0.1707616662	-0.057034128	-0.019354802	0.0311048168	-0.0788200412	0.1476584301	-0.0165834651	-0.0648227219	0.0557373358	-0.1544558912	0.1659108817	-0.0934316972	-0.2449629628	-0.1028296794	-0.2269780656	0.0214030649	0.0485583231	-0.3360889473	-0.0369182513	0.0452715	-1.11e-05	0.00204950871225	1.2320999999999998e-10	0.0212423	-7.000000000027817e-07	4.900000000038944e-13	0.0004512353092899	-0.0281614	-0.0077083	5.941788889000002e-05	0.0007930644499599	0.00320456	0.00055142	3.040640163999999e-07	1.02692047936e-05	-0.00137335	0.0	1.8860902225e-06	0.0	0.00042435	-0.000103918	1.8007292249999998e-07	1.0798950724000009e-08	0.0	0.0	0.0	0.0	0.01693491767	-0.0867077611	-0.2548397757	-1.477544543	1.253524997	0.6892658503	-0.3912505654	1.474694572	-0.3786229276	0.004892915711	-0.0804634103	1.659410025
60759.16765649869	49.92418818654551	2492.42456608561	3691676454.310517	92621.68636592742	244.9950289818662	60022.56422582546	8578776785.268226	58373.18741814229	65.91078819153336	3407429009.353565	4344.232000029173	63658.57601668681	42635.920095977606	1.425755	31.37855	0.0716776	0.0346317	-0.1074177947	-0.1629665907	-0.1093808748	-0.1235579187	-0.1350337744	0.0139164316	-0.0733280624	-0.2572943417	0.0384633469	-0.1137536815	-0.1116264959	0.1154973423	0.0814360017	0.0803259673	-0.0337977524	0.0309536855	-0.0557562996	-0.0699855382	-0.1455710019	0.0369094724	-0.2063349649	-0.1430606875	-0.0628772161	0.0225742993	0.2485276694	-0.005446476	0.3099935123	0.1939054486	0.3662105482	0.1745156478	-0.0173464471	-0.0009412053	-0.1417654733	-0.0122190346	0.178237825	0.1531659642	-0.1030000556	-0.0227589632	0.0579538928	0.0869174269	-0.0163063136	-0.0371510156	-0.1237801544	0.022779895	0.0926849381	0.206509527	0.1197986569	-0.0259086626	0.1215205863	-0.099307381	-0.0918686389	-0.3455327061	-0.0670806276	-0.0418698642	-0.0466589864	0.1143671412	0.1573623763	-0.1891602753	-0.1208588356	-0.0962805876	-0.0528955643	0.1031769075	0.0370485685	0.0540962939	0.0608947301	-0.2426130616	0.0666360645	-0.1094630096	-0.0796672931	-0.1411431054	0.107128973	-0.0602977169	-0.0828683593	-0.0384174654	-0.2088730194	0.0156617516	0.2519665069	0.028126	-0.0171454999999999	0.000791071876	0.0002939681702499	0.0212281	-1.4199999999998936e-05	2.0163999999996974e-10	0.00045063222961	-0.0470362	-0.0188748	0.00035625807504	0.00221240411044	0.00339126	0.0001867	3.4856890000000057e-08	1.1500644387600002e-05	-0.00100727	0.0003660799999999	1.0145928529e-06	1.3401456639999997e-07	0.000584432	0.0001600819999999	3.41560762624e-07	2.5626246723999992e-08	0.0	0.0	0.0	0.0	-1.010665371	0.1084882864	-0.2641266481	0.4219089294	0.3850068326	0.9490528987	0.2448230493	1.209216659	1.029867718	-0.5100811707	-0.4235214135	2.215094449
60839.89441660721	80.72676010851865	6516.809797618317	3701492752.623913	92171.44097782258	-450.2453881048423	202720.9095096801	8495574531.928232	58290.9116264145	-82.27579172779224	3397830378.238465	6769.305904435046	63516.02055018296	43821.95799647031	1.399521	30.801189	0.0596254999999999	0.0424138	-0.0827697647	0.0235437582	0.1210422063	-0.1742882375	0.1082724695	0.1611078766	-0.0870718448	-0.2101660135	0.0636720754	-0.2106148648	-0.0708511763	0.0138008772	0.0794630964	0.1515012095	-0.1523240708	-0.0835346032	-0.1461916658	0.0608111061	-0.2267164008	0.1746874539	0.1835395374	0.1517248689	0.0768315305	-0.0841632476	-0.0455947919	0.0885401182	-0.1475673239	-0.0507998796	0.1917774691	0.1685190715	-0.0813743543	0.1387861065	-0.1494356495	0.0567215244	0.1170646874	-0.0888645078	0.0723403017	0.0649149396	0.1908741678	0.1616738432	-0.121496238	0.0036927576	-0.0606824838	-0.2360074809	0.0692621984	-0.003823585	-0.0899611318	-0.1644094028	0.1832051109	0.0470311976	0.1409853034	-0.1528217707	-0.1019532742	-0.0096266604	-0.0081526896	0.1054170908	0.1656079143	-0.1391065383	-0.0943902066	0.1425523572	-0.20674548	0.0207727694	0.1121671033	0.0888299293	-0.0656677688	-0.2369417141	-0.0240125467	-0.0651879964	0.0275149127	-0.1775252343	0.0181086533	-0.0225529863	0.2007186533	0.0792209998	-0.0711030703	-0.2050219396	-0.0007959646	0.0453022	0.0171762	0.00205228932484	0.00029502184644	0.021275	4.689999999999903e-05	2.1996099999999086e-09	0.0004526256249999	-0.046947	8.919999999999761e-05	7.956639999999574e-09	0.002204020809	0.00263544	-0.0007558199999999	5.712638723999999e-07	6.945543993600001e-06	-0.00104155	-3.428000000000003e-05	1.0848264025e-06	1.175118400000002e-09	0.000528268	-5.616399999999993e-05	2.79067079824e-07	3.154394895999992e-09	0.0	0.0	0.0	0.0	-0.7669255312	0.341389527	-0.07563350255	0.06268830046	0.4440047298	-0.8325526273	0.5694193051	0.3969368036	1.230104745	1.447496582	-0.6777078217	1.238713684
