global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_13	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_20	aroma_motion_21	aroma_motion_22
68238.55389807375	n/a	4656500238.100316	n/a	102104.4290012669	n/a	n/a	10425314421.674751	64367.99880391859	n/a	n/a	4143239270.0212655	72821.82178284459	74394.23125205676	n/a	n/a	n/a	n/a	-0.1008385385	-0.0577677628	0.0274656176	0.0001122272	-0.1112597112	0.0553592053	-0.0311133747	0.0324908276	-0.029475355	-0.0455972257	0.1883196122	-0.2097404964	0.0821979193	-0.004426678	0.0333701558	-0.1590407076	-0.1337475184	0.1815969692	-0.1687706672	0.1313809687	-0.0321665941	0.0703657703	-0.0857942862	-0.0071553333	0.0358409466	-0.1641651992	0.0436698065	-0.2070774591	0.0610702585	-0.0358984469	0.1443568901	-0.0612666001	0.0164087059	-0.0256511287	0.0998228948	-0.026548965	0.1061860397	-0.1213750582	0.2833490657	-0.0052417502	-0.0627286134	0.0004404057	0.0311069264	0.0058626066	-0.037619328	0.0534460229	-0.1509707818	0.055318174	0.0822693039	-0.0873229495	0.0761938678	-0.0840893696	0.1353349049	-0.2025720209	0.1375233571	0.1970045627	-0.1703434563	0.0374343051	-0.074299102	0.1154700967	-0.0154321471	0.0274165877	-0.0119655925	0.0047529837	-0.0797401774	0.1073063164	-0.0662525032	0.1760587922	-0.045415661	0.0557483932	0.0623836375	-0.0684359107	-0.0059637827	0.0548362956	-0.0815509005	-0.1790071664	-0.2447822683	0.0671595218	-0.1901291015	0.2715685009	0.1126108957	-0.1039294713	0.1043935595	-0.0243378916	0.1080146313	-0.1873097031	0.0765898554	-0.0291511028	0.0075633262	-0.0268707867	0.0337070432	-0.1275321322	0.0169923775	-0.2391731487	0.0318700826	-0.0224757187	0.0820852274	-0.1537484312	0.0511254507	-0.0285540884	0.1280262674	0.1279944315	-0.0068593	n/a	n/a	4.704999649e-05	-0.000334648	n/a	n/a	1.11989283904e-07	-0.132849	n/a	0.017648856801	n/a	0.00261612	n/a	n/a	6.8440838544e-06	-0.0	n/a	n/a	0.0	-0.00033664	n/a	1.1332648960000002e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8555391827	1.594791694	0.704476383	-2.039943409	-0.4628684346	-1.70795626	0.670413419	0.07382761322	-1.549014459	-0.5339488491	3.614651985	0.2674732181	-0.5599765004	1.647927422	1.544136526	-2.431486735	2.265083828
68342.25385169455	103.69995362080226	4670663661.529458	10753.68038095654	102203.76726800042	99.3382667335245	9868.091237620862	10445610043.771591	64441.07294672691	73.07414280832018	5339.830347170771	4152651882.525379	72927.17607635437	74961.98268658327	1.094717	18.87854	0.120320898	0.0702779	-0.1057777512	0.0656806583	-0.0028285627	0.0108799948	-0.0606551088	-0.1765494568	-0.0891352076	0.0149249679	-0.14421393	-0.0333604694	0.3034180015	-0.0052289424	0.17134613	0.0256351052	0.0175698714	0.0671082355	-0.0714207302	0.1910823111	-0.106687759	0.1241984844	-0.1050333432	0.0285735708	0.046360982	-0.0579749306	-0.0205502713	-0.1426378128	-0.1201648686	-0.0259219813	0.0842276367	0.0323228322	0.1466050348	-0.159956467	0.0579328311	-0.0890022884	-0.1158345611	0.0990737808	-0.0090236042	-0.1387826028	0.0434475568	-0.0840704264	0.0871655619	0.0775593468	0.0198485894	-0.0091643729	0.0393155829	-0.0007706254	-0.0128242134	0.0177243796	0.2409028211	0.1226405602	0.0513128581	0.0203711134	0.1400815302	-0.1144689935	0.064668512	0.1243311008	-0.143849822	0.0094707749	0.0660614338	0.062669833	4.81042e-05	-0.1334210327	-0.1036222324	0.097835483	-0.1797531611	-0.0190081611	-0.1415103891	0.0998448063	0.0057928546	-0.0626799016	0.1738233774	-0.035902983	0.1799040678	-0.0377944607	0.0001715855	-0.1069892912	-0.311681038	0.0149811671	-0.2781974035	0.1880557855	0.0413497351	-0.1640275256	-0.0175238995	-0.1924760695	-0.0520189424	-0.1675276005	0.0882305401	0.005412495	0.053591486	-0.0878914381	0.0785262284	0.0889245537	-0.0609760912	-0.0230422344	-0.2051650118	0.046317768	0.0244084993	-0.0511212885	0.0772629644	0.0076161956	0.1279413777	0.1276550133	-0.01635	-0.0094907	9.007338649000004e-05	0.0002673225	0.0570304	0.057365048	0.0032907487320423	0.00325246652416	-0.170966	-0.038117	0.029229373156	0.001452905689	0.00252813	-8.799000000000003e-05	7.742240100000005e-09	6.3914412969e-06	5.10299e-23	5.10299e-23	2.6040506940100002e-45	2.6040506940100002e-45	-0.000117667	0.0002189729999999	1.3845522889e-08	4.794917472899998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6691715969	0.5498522317	0.137619405	-2.45831093	-0.4132836354	-2.045568108	2.008571768	1.693425201	-0.8690613365	1.111545229	2.799193529	0.1766947103	-0.2901791815	0.00584581903	0.1265323203	-0.5716264626	1.985953099
68580.60892551605	238.35507382149808	4703299920.594571	56813.1412164518	102595.60218934756	391.8349213471374	153534.60558711737	10525857588.594856	64536.47408015644	95.40113342952829	9101.376259638657	4164956486.698704	73130.85074966865	74804.93958721537	1.222645	21.084675	0.074739285	0.0400484	-0.1084598787	-0.0981847157	-0.0077923567	0.1281990053	-0.2975913837	0.0277903839	-0.132267603	0.0261131742	-0.080576617	0.0621382663	0.1086069683	-0.2159294159	0.0155431203	-0.0792611655	-0.0985849422	-0.0842649829	-0.2323963088	0.1970543624	-0.1857037638	0.0524246425	0.1048430997	0.0496807747	0.0007733533	0.0738275009	0.0486827046	-0.0468867068	0.1370362622	0.14463504	0.0900622823	0.0702684538	-0.0779913605	0.0078490515	0.0054078814	0.0290451256	0.0182252032	0.0394605629	0.0010535985	0.0065449263	-0.0900110933	-0.022743111	-0.1074994739	0.0130948093	-0.003757432	-0.0171711316	-0.1111569596	-0.1120798178	-0.2787974587	0.0157228532	0.1405296347	0.0085679884	0.0596529203	-0.1495411548	0.1332041803	-0.1940143486	0.0957727231	-0.0459712403	0.0024211447	0.0310255801	0.0739581796	0.2359742431	-0.0139930553	0.0327245207	0.1207189522	-0.0141241369	-0.0690969478	0.062023067	0.0121066755	-0.0359186714	0.0177727489	0.0178634917	0.070785688	-0.117253951	-0.1180049429	-0.0147022373	0.1608986344	0.0974283826	-0.3750547615	-0.0452112597	-0.0980339127	0.3102766231	0.0351072835	-0.1939285136	-0.0073058845	-0.0068979448	-0.1040482627	-0.0250667488	-0.0590265488	-0.0222219627	-0.1243707768	0.0201834745	0.2655905319	-0.0161667776	0.0495465599	0.2848064724	0.1859768219	-0.0712401215	-0.0124180796	0.1103769229	0.0951842374	-0.0404648182	0.1277716545	0.126977077	-0.0163403	9.700000000001374e-06	9.409000000002666e-11	0.0002670054040899	0.0331643	-0.0238661	0.00056959072921	0.00109987079449	-0.19299	-0.0220239999999999	0.0372451401	0.0004850565759999	0.00245421	-7.391999999999989e-05	5.464166399999984e-09	6.0231467241e-06	-5.65527e-05	-5.65527e-05	3.19820787729e-09	3.19820787729e-09	-0.000563984	-0.000446317	3.18077952256e-07	1.99198864489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7470550967	2.421665013	0.7955792922	-3.0239447	-0.4078481916	-0.6284617646	3.03695611	-0.0426281514	-1.664663808	0.4918152631	1.990705344	1.063604454	-0.01287483495	1.81414954	0.5580978932	-1.633825838	2.142413967
68729.5022304552	148.89330493914895	4723744476.846146	22169.216255702395	102188.4206147065	-407.1815746410575	165796.8347271711	10442473307.728172	64576.08964914946	39.615568993016495	1569.39330664045	4170071354.374988	72963.0505663933	74613.95312523372	1.40958	24.308405	0.272119707	0.180387	-0.1022924838	0.0777936603	-0.0770688948	-0.0666137062	-0.1858787033	-0.1684719842	-0.2219358911	-0.1161002203	0.100241564	0.2279356718	0.1595938508	0.2143919767	0.0788002409	-0.2516031477	-0.0550826585	0.0741184095	0.1321772158	0.1539940178	-0.2395849571	-0.0264918915	-0.0992034146	0.1505156469	-0.0695564519	0.1466572966	-0.0796883822	-0.0458204566	0.0254834054	-0.0898523363	0.0211857827	-0.0912446066	0.0263085435	-0.0215191585	-0.0384119168	-0.0351379932	-0.0791427175	-0.0192199833	0.1749738396	0.0386255933	0.0193656703	0.08292193	-0.0048381236	0.0095440501	0.0223047179	0.1029306675	0.0912858517	0.0338986514	0.0894750535	0.1753538865	0.0096345147	0.200299522	0.1282554967	-0.118787972	0.0666330555	-0.1659168919	0.1334080285	-0.1678059977	-0.0669630049	0.0095115013	-0.000649243	-0.0478427573	-0.1132143926	0.2190504136	-0.137271232	-0.03412553	-0.0617631378	-0.1183540817	0.0525131783	0.1406916695	0.0581880403	0.1756661579	0.0042147047	0.0823230918	-0.1069720548	0.1046992941	-0.1844186118	-0.1110095878	-0.1154902028	0.050501229	-0.0254028477	0.0764346225	0.0233682867	0.2497501755	-0.1589264838	0.1496453684	0.0776131316	0.0474368401	0.1541536724	0.1655740537	-0.1071292052	-0.0397347631	-0.0058159681	0.1198498714	0.0217976963	0.1228726924	0.241794573	0.1784716276	-0.0781185977	-0.2229253234	-0.2994189635	0.0864074203	0.1275172104	0.1259624202	-0.0141131	0.0022271999999999	4.960419839999994e-06	0.00019917959161	0.0333821	0.0002177999999999	4.743683999999876e-08	0.0011143646004099	-0.063657	0.1293329999999999	0.004052213649	0.0167270248889999	0.000468975	-0.001985235	3.941158005225e-06	2.19937550625e-07	0.000198669	0.0002552217	6.513811615089e-08	3.9469371561e-08	2.39344e-06	0.00056637744	5.7285550336e-12	3.207834045409537e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9980989437	1.123896606	2.401491694	0.4431883882	2.054583975	-2.939665436	2.347501175	-0.3619233569	-1.139952037	0.7198225463	2.378184349	1.511167543	-0.1895454093	-1.259279148	-0.7464042371	0.2121053004	1.0591677
68609.37586531216	-120.12636514303448	4707246456.627679	14430.343602477653	102158.55359216638	-29.867022540114704	892.0390354117197	10436370072.043531	64598.61500417679	22.52535502733372	507.3916191074284	4172981060.457855	73032.8363309725	76513.78052759483	1.587018	27.368338	0.10162696	0.0633938	-0.1142405689	-0.1303402807	0.1209716378	0.0239589544	-0.1551278121	0.0241059159	-0.0556891614	-0.2203792084	0.0273869879	-0.1673018791	-0.1624952348	-0.2677801359	-0.067939392	0.029752896	-0.0975989413	-0.0282492896	0.0027040956	0.1883363244	-0.0841232653	0.0751319172	-0.0759436159	-0.1758964311	0.0498155149	0.0178373511	0.0237554516	-0.0285463009	0.06538715	-0.2226773624	-0.1576266714	0.0850805933	-0.0640661938	0.0137809705	-0.0078792077	0.0064699585	0.0993588115	-0.0284444518	-0.1098482376	-0.0016546797	0.0028808559	-0.0166311236	0.0691604956	-0.130808111	-0.0130788989	-0.1153364409	0.0846599951	-0.0195509676	-0.0166350289	0.1748093874	-0.0220670624	0.0231289474	0.2660623762	-0.0729108018	0.1403361291	0.053868054	-0.0253762427	0.09653478	-0.0880201821	0.0740150183	-0.1941663053	-0.0750265517	0.0192663984	-0.0796001522	-0.0068335218	0.0331200192	0.2288272899	0.0932441461	-0.0878680056	-0.0360514278	-0.1768082982	0.031245357	-0.1828455496	-0.0464195862	0.056909273	-0.0223278672	-0.0546145915	0.07827605	-0.110293668	0.1129877914	-0.1020860511	-0.0523591385	-0.167364688	0.2067721492	-0.1181872395	0.151615895	0.1119895018	-0.0956368225	0.0278625614	-0.0078013861	-0.0198982531	-0.1851137741	-0.2539140581	-0.1036152215	0.1549445214	-0.1769060167	-0.0649913791	-0.0095081407	0.1406903738	0.0089107255	-0.0749925062	0.0020861755	0.1271782141	0.1246137338	0.00588081	0.01999391	0.0003997564370881	3.45839262561e-05	0.0920113	0.0586292	0.00343738309264	0.00846607932769	-0.0724744999999999	-0.0088174999999998	0.0052525531502499	7.774830624999814e-05	0.000383917	-8.5058e-05	7.234863364e-09	1.4739226288900001e-07	-0.0	-0.000198669	3.9469371561e-08	0.0	2.39344e-06	0.0	5.7285550336e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.069861036	1.516764826	2.178160957	-0.5517801933	0.6354234525	-0.9077610043	-0.6740122664	-0.1071908736	0.6331513602	0.6552268072	2.962893523	2.164576515	0.4793899008	1.021595943	2.197962257	-0.9210437296	0.7759060781
68495.47555346038	-113.90031185178668	4691630171.294688	12973.281039934258	103136.6692290435	978.115636877119	956710.199103532	10637172539.661127	64523.839796286455	-74.77520789033588	5591.331715042949	4163325902.05684	73185.90980160702	76461.79473863597	1.326322	22.872614	0.12380636	0.0754602999999999	-0.1058258861	0.0351275455	0.0400489549	0.1790883242	0.0243959057	-0.046837655	-0.0770870887	-0.2182201767	0.1303666291	0.0175378701	0.0538908146	0.0120243101	-0.0114901249	0.211643559	-0.0859946506	-0.020980842	0.0473167763	-0.0225893376	-0.0964655961	-0.1101070949	-0.1274780621	0.0193372885	0.0918886988	0.03953807	0.0318518628	0.0459387722	0.1182875455	-0.1463900216	-0.1216586351	-0.1113058816	-0.0089436043	-0.0199757836	-0.072879603	-0.1260999767	-0.0883249354	0.0062153701	0.1437179035	0.0322670912	-0.0472191634	-0.0177760001	-0.0040567948	-0.0034570381	0.035820875	-0.093796387	-0.0397391337	-0.1265069455	0.1203753842	0.0321276925	0.0334267972	-0.036130867	0.0515404518	-0.0498768899	-0.0175830025	-0.1145808622	-0.0224846965	-0.0957510781	-0.1571662733	0.0915987327	-0.1195299336	-0.1100720688	0.092639769	0.0425629043	-0.00743817	-0.1863254117	0.0740410503	0.1021062499	-0.0294182018	0.1189512392	-0.0722046361	-0.1096963946	-0.0186645757	0.0759939511	0.0697074107	-0.016687595	0.0754800958	0.0075787837	-0.087995309	-0.027884977	-0.1705396667	-0.0369560794	0.0864318182	0.1295483487	-0.0453674914	0.2396968647	-0.0158754402	0.0752297709	-0.1921970777	-0.1174117148	0.1923351307	0.1099073917	0.0115703045	-0.077226274	-0.0362799418	-0.1155548578	-0.1275814914	0.0954936123	0.1094173468	0.2905046967	-0.1811406842	-0.0073034869	0.1267548904	0.1229345941	-0.0163501	-0.02223091	0.0004942133594281	0.00026732577001	0.023566	-0.0684453	0.00468475909209	0.000555356356	-0.0656418	0.0068326999999999	0.00430884590724	4.668578928999863e-05	0.0007748969999999	0.0003909799999999	1.528653603999218e-07	6.004653606088451e-07	-0.000134969	-0.000134969	1.8216630961e-08	1.8216630961e-08	2.39344e-06	0.0	5.7285550336e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.042929428	0.406209102	2.729368227	-2.152277301	1.287764732	-0.4926499587	0.372083276	0.6414326784	2.349366089	1.398145434	0.4367086642	0.6689776273	0.202782695	1.27013539	0.3442182059	-1.113057752	-0.8531938162
68257.83542511586	-237.6401283445157	4659132096.922201	56472.83059959789	102002.87786370354	-1133.7913653399592	1285482.8601194487	10404587092.477625	64359.47526674514	-164.36452954131528	27015.698571337904	4142142056.6107793	72808.86681991385	74355.13571200382	1.394946	24.056032	0.0785340219999999	0.0425349	-0.0963511063	-0.0237591077	-0.087146835	0.0183929554	0.0192832199	0.0040891518	-0.1095624977	0.0127861189	-0.1172486158	0.0363713451	-0.070079122	-1.17041e-05	-0.0167758168	0.0403952655	0.0424455415	0.0469784588	-0.1807207347	-0.0160674422	-0.1163329208	-0.0555248799	-0.1569486456	-0.0317186023	0.1166489117	-0.0378702022	0.1138212294	-0.0910867431	0.0123940751	0.1051939613	0.0369913004	0.0309134882	0.0270899978	0.1635553354	-0.0292587097	0.1594745408	-0.077795691	0.1030030287	-0.0515240677	0.1006177326	-0.1359615991	0.0626861844	-0.1075354882	0.0302599498	0.0924606332	0.0286723665	0.0682380584	-0.0084942567	-0.0626839205	-0.0781444731	0.132802408	0.0147120401	-0.0213707982	0.0960426313	0.079091906	-0.0548919148	0.1515966195	-0.0807336705	-0.0503501187	-0.0996191768	-0.0989751245	0.1491998515	0.1477603085	-0.0117504531	-0.0323002068	-0.0615403159	0.0283310199	-0.0907549328	0.0492071547	-0.0334467378	0.2430568937	-0.1006826202	-0.1085219263	-0.0272424886	0.0020855363	-0.0939579285	0.006828488	0.1432508608	-0.1209078122	-0.1044152425	-0.0574268901	-0.0041227546	0.0859553148	0.0541868349	-0.0255554882	0.1048735823	-0.0810812734	0.1009181226	-0.0345003262	-0.0707838122	0.1166472242	0.078174373	-0.0880702262	0.2128175941	-0.0723488898	0.0320291997	-0.1374848339	-0.112855744	-0.1785264214	0.0284277908	-0.0893311503	0.0169705909	0.12624752	0.120929454	-0.0096115	0.0067385999999999	4.540872995999999e-05	9.238093225e-05	0.0235617	-4.299999999998749e-06	1.848999999998924e-11	0.00055515370689	-0.0915965	-0.0259546999999999	0.00838991881225	0.0006736464520899	0.0007748969999999	0.0	0.0	6.004653606088451e-07	0.000268721	0.0004036899999999	1.6296561609999998e-07	7.2210975841e-08	-0.000510645	-0.00051303844	2.60758316025e-07	2.632084409176336e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7250416143	0.7580764673	0.7903001245	-2.523757615	0.6036308081	-0.1065323706	1.508931798	-0.552163778	1.05145578	0.2820829829	0.3802557096	-0.02213696248	1.020605341	0.1149085127	-1.400797088	0.4377400853	0.5909121237
68308.93147320481	51.09604808894801	4666110119.01099	2610.806130308088	102598.8847854202	596.0069217166601	355224.25073416904	10526531159.21193	64189.66111026731	-169.81415647782703	28836.84774027593	4120312593.450964	72711.39522500415	74624.2632519745	1.258127	21.696581	0.1166263599999999	0.0640151	-0.1061853266	0.0280198456	0.1238859556	0.0664845052	-0.0814032821	-0.0713289763	0.1094596791	0.026319383	0.0597805207	0.1879300587	0.1962110251	0.0269541199	-0.0286608389	0.049382037	0.1841668817	-0.0034007975	-0.1114621688	-0.2177985243	0.0083361913	0.0982028251	-0.0341890341	-0.1211075986	0.1563914684	-0.026975724	-0.0357057905	0.0002773686	0.0367097794	-0.1520616597	0.1306775637	-0.0367742682	-0.0257108589	0.0597071708	-0.0068975486	-0.0239108975	0.1127916175	-0.0866851128	0.0769091763	0.1203233151	-0.0316862518	0.1745750814	0.0264778682	-0.2234692968	0.0754726225	0.0682906144	-0.0013271402	0.1039438083	0.0316210895	-0.2032070091	0.0666008536	-0.0758302253	0.0412355154	-0.0344567546	-0.0161680435	-0.0429587648	-0.1068968219	0.1188822326	-0.1699731308	-0.1565031921	-0.0483772857	-0.2208801844	0.1943507288	0.134504708	-0.0447973884	-0.0809939771	-0.0322015279	-0.0263900087	0.0994655758	-0.0877131008	0.089006833	-0.1304686458	0.0523366519	0.065753494	-0.1444389806	-0.0184765092	-0.0752671302	0.1634381861	-0.0444765008	-0.1244327714	0.0363809295	-0.0390373706	0.0052585367	0.0175356228	-0.2190737214	0.0670113319	0.0183762398	0.1565205046	0.1917315495	0.0110420124	-0.1436228531	0.1924264376	-0.0510484704	0.0246922802	0.0179430092	-0.0425216177	0.1384919101	-0.1015976703	0.0405868657	0.1146733019	-0.1629889296	-0.1131204724	0.1256564392	0.1186036307	0.00062941	0.01024091	0.0001048762376281	3.9615694809999993e-07	0.0414564	0.0178946999999999	0.0003202202880899	0.0017186331009599	-0.0480973	0.0434991999999999	0.00231335026729	0.0018921804006399	0.000143787	-0.0006311099999999	3.982998320998738e-07	2.0674701369000006e-08	-0.0	-0.000268721	7.2210975841e-08	0.0	-0.000510645	0.0	2.60758316025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1399933861	0.9432224193	0.1676308973	-1.330904499	1.485549261	-1.115357878	1.989334969	-0.08376269966	-1.104171307	-1.390359318	0.7678377588	-0.8690052173	-0.02036308444	1.455276554	-0.8345313051	0.2730393409	-2.259201986
68429.93786520611	121.00639200130536	4682656396.23597	14642.546905173578	101726.27434148017	-872.6104439400369	761448.9868732283	10348234891.398088	64256.871174438034	67.21006417072203	4517.192725832574	4128945493.1283255	72680.32441548625	74416.69340344853	1.354226	23.353819	0.16189562	0.0842047999999999	-0.0893717861	-0.0987941433	-0.154664664	-0.0947357473	-0.1721240141	0.0365884779	-0.0318384423	-0.0169856692	-0.1288941321	0.0447624534	-0.0001390312	-0.0766050015	0.0856224658	0.1457490802	0.1441396895	0.0698455711	-0.0896395326	-0.0190387751	-0.0478272152	0.1723159523	-0.0049007282	-0.0252300193	-0.0163084257	-0.089161036	-0.1464914768	0.0012687906	0.023221556	0.0074888352	-0.1883544672	-0.0145332517	-0.055919002	0.1054457352	-0.0854361692	-0.0495196638	0.011484197	-0.1038956598	-0.0733714486	0.0043459784	-0.0984579263	-0.0762414969	-0.0189211754	0.006000806	-0.1590931895	0.1118981482	0.0388046835	0.142832892	-0.1206769244	-0.0421662447	0.0666112637	0.0506068076	0.1266514311	0.0459156059	0.0528045923	0.0536892692	-0.033042715	0.0443334073	-0.0402063654	-0.1112172218	0.1521230319	-0.1703123968	-0.0643845047	0.135653342	-0.0328852508	0.0350918123	0.1983409437	-0.0579819909	0.002707823	-0.0996741449	0.0128451636	-0.0725274485	-0.1648831751	0.0970814506	-0.0128411903	-0.0059164853	0.0808960733	-0.0596637121	-0.0911862841	0.0836151915	0.0946244991	0.0069441212	-0.2012492642	0.0794276991	-0.002640892	0.121694554	-0.0332732951	0.0500485864	0.2815519291	0.0039244832	0.0418392318	-0.0607079138	-0.0971879565	0.0346061355	-0.1518634101	0.1505794685	-0.1623155186	0.1585082003	-0.0127666372	0.0257775617	0.0073015199	-0.0879735403	0.1249820401	0.1159632919	0.0244842	0.02385479	0.0005690510059441	0.00059947604964	0.105309	0.0638526	0.00407715452676	0.011089985481	-0.0677761	-0.0196788	0.00459359973121	0.00038725516944	0.0008164859999999	0.0006726989999999	4.525239446008654e-07	6.666493881958367e-07	3.1349600000000004e-24	3.1349600000000004e-24	9.827974201600004e-48	9.827974201600004e-48	-9.31554e-05	0.0004174896	8.67792854916e-09	1.7429756610816e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.482598275	2.426584807	1.068696667	-0.05107976783	0.04556732065	-1.440790648	1.154417165	-0.9524778071	0.7177421668	-2.064108848	2.060158687	-0.706361896	1.251374099	-0.009344523108	0.5768362704	1.039968788	0.1673288657
68499.7894335329	69.85156832679058	4692221152.438346	4879.241597712294	102037.2890559016	311.0147144214279	96730.15258664236	10411608357.877617	64494.15558551033	237.2844110722945	56303.891737925616	4159496104.688013	72958.59846649271	75871.07433814919	1.635675	28.207445	0.1404012499999999	0.0678443	-0.1084862068	0.0962654365	0.0458746504	-0.0835380416	0.0350528966	-0.1595496911	-0.0704246311	-0.1380762002	0.0029144004	-0.068631246	-0.1348623016	0.0163825462	0.0070081672	0.0843402563	-0.0254303096	-0.0386372841	0.1867660224	0.0035844823	-0.0946326175	-0.0156534333	0.0311566839	0.0471140657	0.0387676581	-0.0883171484	-0.0645804231	0.1432195053	-0.0583649703	0.0222000482	-0.0536493271	0.0216875082	0.0859275009	0.015655404	-0.0850200023	-0.0830805703	-0.1077146281	-0.0026924809	0.049232373	-0.1313823921	-0.0577894443	-0.160243816	-0.0650075212	-0.062302711	-0.271876385	-0.0620186964	-0.0272983958	0.0289030633	0.1886678555	0.1620149279	0.0739226485	0.0028796601	0.0096025638	-0.0575440355	-0.0047882563	-0.0200687876	-0.0754566005	-0.0637564504	0.1480080087	-0.0300613817	0.016536259	0.0047032412	0.0567091093	0.0570074526	0.0921626929	0.0955326819	0.1268704199	0.0623852061	-0.1053616747	-0.0509093798	0.002713032	-0.0705996533	-0.1544215552	0.0374142421	0.0214586285	0.0086742513	-0.0969990964	-0.1650790498	-0.0258267674	0.137406389	-0.0628990577	-0.1157166125	-0.0190960599	0.2312468807	-0.0877052392	-0.0226229575	0.0862443426	-0.0006462248	0.023696135	0.1397838922	0.1838140316	-0.0411846328	0.0239406774	-0.0771261606	0.0309846985	-0.0021187936	-0.0430801651	0.0178253944	0.0367900372	0.1357532011	0.1709480972	0.160453239	0.1242247698	0.1130154393	-0.00652448	-0.03100868	0.0009615382353424	4.25688392704e-05	0.0625451	-0.0427638999999999	0.0018287511432099	0.00391188953401	-0.03477	0.0330061	0.0012089529	0.00108940263721	0.000368602	-0.0004478839999999	2.0060007745591045e-07	1.3586743440399998e-07	-0.0	-3.1349600000000004e-24	9.827974201600004e-48	0.0	0.000131412	0.0002245673999999	1.7269113744e-08	5.0430517142759997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.694872341	1.419606968	2.400149021	-0.3785992918	-0.2203998549	-1.829300043	0.3933787374	1.307833488	1.314322768	-0.3952850045	1.614016881	0.03263686863	0.1507175955	-2.59581838	0.8304516051	-0.9777934901	-0.2825235469
