global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	aroma_motion_01	aroma_motion_02	aroma_motion_06	aroma_motion_13	aroma_motion_15	aroma_motion_20	aroma_motion_22	aroma_motion_23	aroma_motion_26
64855.854047000044	n/a	n/a	4206281804.165772	76193.95140612831	n/a	5805518230.879442	n/a	65305.6942370376	n/a	n/a	4264833699.781446	66997.47379366348	38552.19104104421	n/a	n/a	n/a	n/a	-0.0426440819	-0.134754476	0.0662553292	-0.1271392685	-0.0397109457	0.0955237596	-0.0077633161	0.0252687954	-0.0807327765	-0.0773813003	-0.0423445069	0.0578290592	-0.0194991399	-0.0732540634	0.0019722092	-0.0482737106	0.0214678309	-0.0239669967	0.0963875321	-0.1290993608	0.0477904318	-0.0882928056	0.044236437	-0.0070937518	0.0451288709	-0.0366060648	0.0518862581	-0.1256433996	0.0142996749	-0.055174512	0.0504056641	-0.0268557234	0.0101635137	0.102191578	-0.1911965808	0.1566046214	0.057083631	-0.1468783816	0.1736661039	0.0486862679	-0.0746316555	0.0554735981	0.0039563691	0.0652556076	-0.0789626696	-0.0341577431	0.0637627661	0.0352942279	0.0843288549	-0.0761139448	0.0448768081	-0.0024063135	0.0324259207	-0.0718126813	0.0864324719	-0.0903437121	0.0711644296	-0.0145200321	0.0250636626	-0.0978461903	0.0196838576	-0.1092716847	0.0776900907	-0.1912822766	0.0067835351	-0.0015403121	0.067903111	-0.0691518163	0.0188793128	-0.0644130705	0.0531825353	-0.1806708946	0.075379177	-0.0722282748	0.1595027288	0.0131135982	0.0029977972	-0.0255690204	0.1291828353	0.0619972985	-0.0305832563	-0.0136806542	0.1171080303	0.1211355429	-0.0164940673	-0.0151518642	-0.0284707501	0.049361526	-0.1526179905	0.0002749049	-0.0614216282	0.0809064969	0.065598663	-0.0481546909	0.0274585653	-0.1413923837	0.0628286343	-0.0215151643	0.0306853709	-0.090992696	0.0662924934	-0.0306638128	0.0649394757	-0.0617164337	0.0005628532	-0.0007103667	0.0027983047	-0.0055861	0.0121467277	0.1217078847	0.1216831682	0.1216419777	-0.0163523	n/a	0.00026739771529	n/a	-0.0442186	n/a	n/a	0.0019552845859599	0.0388824	n/a	n/a	0.00151184102976	0.000216154	n/a	n/a	4.6722551716e-08	0.000555414	n/a	3.08484711396e-07	n/a	0.000290471	n/a	8.437340184099999e-08	n/a	0.0	0.0	0.0	0.1497899532	0.150437643	0.04576720895	-2.53565767	0.2563304037	-0.2691554913	-1.245697492	-0.4279249495	-1.17942651
65022.91591679161	167.06186979156337	27909.668338253272	4227979594.322151	76224.86940834307	30.918002214762964	5810230716.318956	955.9228609520876	65243.60143695043	-62.09280008717178	3855.51582266548	4256727528.46364	66962.28872521703	38672.84376742266	0.974815	18.30024	0.072267835	0.0389236	-0.0387551124	-0.1000223241	0.0606747504	-0.0969001133	-0.0755471042	0.1160886375	0.0949745335	0.0549194007	-0.0383883589	-0.0548492236	-0.1101282632	-0.1068609811	-0.0585505132	0.0428641026	0.0116181172	-0.0024568051	0.0736720471	-0.0455901081	0.0410643224	-0.1969042811	0.0827983433	-0.0430243583	-0.0130490616	0.0213694947	0.0635192033	0.0191217448	-0.058109982	0.1509309401	0.0224621019	0.0997779899	-0.11633062	-0.060850114	-0.0190252853	0.1127996468	-0.1142525115	0.0913861385	0.1353757664	0.0891405064	0.1728223832	0.0366101364	-0.1206320452	0.0285230079	-0.0387710986	-0.0226232851	0.1024998411	-0.1264505671	0.0707342748	-0.1363778423	0.0487484186	-0.0976730542	-0.1187092703	0.0429410222	-0.1010643102	-0.0649311109	0.066442827	-0.0851372653	0.1090794075	-0.0290080056	0.0403702764	-0.0808227406	0.1050902369	-0.0731278921	0.0090584398	-0.1243989734	0.0314334485	0.0310219779	0.0110463066	0.0294072228	-0.0486432004	-0.0299085125	-0.1419785091	-0.0086920314	-0.0262539198	-0.2386606977	0.0449411183	-0.073016118	0.0790818307	-0.0684660427	0.0510371935	-0.0578425978	-0.0773834308	0.0518777775	-0.1209616694	0.0732799828	-0.0506544542	-0.0270822319	-0.0036367606	0.0573117532	-0.1263618798	0.000184176	-0.0110747579	0.0869300741	0.0519175617	0.0152374904	0.0937127479	-0.1490593065	0.1267128214	-0.0353107697	0.0908883541	-0.0325072064	0.0901125332	-0.0428402341	0.0508213544	-0.0630585254	-0.0714343054	-0.0114342856	-0.0134406271	-0.0185510716	-0.0528719911	0.1216419777	0.1214196295	0.1210493502	-0.0244993	-0.008147	0.00060021570049	6.637360900000003e-05	-0.0392923	0.0049262999999999	2.4268431689999945e-05	0.00154388483929	0.0141784	-0.0247039999999999	0.0006102876159999	0.00020102702656	8.69423e-05	-0.0001292117	1.669566341689e-08	7.55896352929e-09	-0.0	-0.000555414	0.0	3.08484711396e-07	0.000285286	-5.184999999999999e-06	8.1388101796e-08	2.6884224999999985e-11	0.0	0.0	0.0	0.3122694544	0.4384867333	-0.1823565877	-2.274382681	0.2085078506	-0.9434747626	-0.313013873	0.04779950322	0.2171102383
65247.85693426216	224.94101747055535	50598.4613406887	4257282834.513943	76916.54643919757	691.6770308544947	5916155116.133236	478417.1150116896	65408.991012545484	165.38957559505798	27353.7117155134	4278336105.279256	67140.62019738386	39567.96681316687	0.973995	18.284857	0.051239015	0.0320971	-0.0332812786	-0.029304789	0.0291101624	-0.0195704663	-0.0731859337	0.0990716835	0.1094971292	0.0874232724	0.0166617376	0.0067180702	-0.0086158123	-0.0628081797	-0.0846437595	-0.02595992	0.070420368	0.0303989637	0.0490068742	-0.0883332392	-0.1613168337	-0.017874988	0.1266228755	0.099513245	0.0072510759	-0.1097461208	0.0718932654	-0.1677465896	0.01284461	-0.0025256851	0.0030260431	0.005302217	-0.0246211275	-0.0735030215	-0.2137090418	0.1573490893	0.1162155936	-0.0855666015	0.0356246293	-0.0303224163	-0.2015894048	-0.0018677723	-0.0300447839	-0.0245464087	0.0910590261	0.1241750271	-0.0523358154	0.0012330295	0.0539989919	-0.0025278809	-0.0039443597	0.004867743	-0.0438531921	0.0265934406	-0.090951901	-0.0677427016	0.0178220923	-0.0359885322	0.0532555865	0.0218262448	-0.1811664054	-0.1167824865	0.1286597092	0.0243992283	-0.0703795777	-0.0116312512	-0.0446225825	-0.0871528431	-0.0515459654	-0.0035525503	-0.1141836748	0.0224311028	0.1816492085	0.013316805	-0.1129871429	0.0615897125	-0.1716649497	-0.0311836061	0.1725283491	-0.0356088391	-0.0538926121	-0.1086793704	-0.0354968095	-0.0654902747	0.1726934844	0.0733343721	0.0797121371	-0.011339557	0.006354792	0.0418197868	-0.0405310689	-0.0083274338	-0.000958034	0.0913315185	0.0110430481	-0.0249819283	0.0830278476	-0.1287886188	0.0628013594	-0.0588689131	0.0569623386	-0.1111091189	0.0597312626	-0.0690279643	-0.0552976017	-0.0293450964	-0.1005332321	-0.0668628808	0.0241258651	0.023998021	-0.1315238904	0.1215101995	0.120893123	0.1198669825	-0.0260105	-0.0015111999999999	0.00067654611025	2.283725439999992e-06	-0.0199107	0.0193816	0.00037564641856	0.00039643597449	0.0385318	0.0243533999999999	0.0005930880915599	0.00148469961124	0.0	-8.69423e-05	7.55896352929e-09	0.0	-0.0	0.0	0.0	0.0	0.000252372	-3.291399999999999e-05	6.3691626384e-08	1.083331395999999e-09	0.0	0.0	0.0	0.1672426858	0.5526345442	-0.09590626968	-1.202930849	-0.6184019496	-0.9338251491	0.6778926291	0.237865806	0.8671598995
65403.44434363696	155.58740937479888	24207.44195596125	4277610532.0112176	77372.48015920099	455.9337200034206	5986500685.98595	207875.55703615752	65504.86567853623	95.87466599074833	9191.951578837554	4290887427.563074	67261.68393469909	40117.410976455285	1.146946	21.531664	0.36298924	0.230967	-0.0502550221	0.0269416243	0.0904154569	0.0231382415	-0.1456149665	-0.032280763	0.097684062	0.0955837964	-0.0526270857	-0.0418084688	0.148590958	-0.0659176457	0.0207468534	-0.0122488794	-0.0267696906	-0.0425269844	-0.1648446539	0.0071167658	-0.0523097691	-0.0998923243	0.0462536066	0.1477819915	0.048333008	-0.0214218936	-0.0935013991	-0.0179912126	0.0768790167	-0.0557497548	0.0047787821	-0.054192596	-0.101905303	0.0879172214	-0.0865066825	-0.0114619877	-0.0990601367	0.00771341	-0.1315760807	0.0313802749	-0.0164759236	0.0732903937	-0.0333538786	0.0316176686	-0.0031996864	0.0024908265	0.0589129975	-0.0685475968	0.0154052244	0.0965586341	0.0707523403	0.1460950102	-0.0392827382	-0.0019550406	-0.0411403376	-0.0890540584	0.0492467746	-0.045745434	-0.0835227187	0.1166092225	-0.0668551705	-0.1324657541	0.0075595167	-0.0515442776	-0.0826997444	0.0516338809	-0.1017115999	0.0444166108	0.0546982641	-0.0156641338	0.1665060484	-0.0847291251	0.0293007897	-0.0133375139	0.0212050344	-0.0136591346	-0.0384554502	-0.10570994	0.020272958	-0.0904435801	-0.0128497753	-0.11132617	0.0600995929	-0.0972409643	-0.0838732364	0.0706316994	0.0159967451	0.1180541777	-0.0619206385	0.0360066955	0.1314997595	0.0369055318	0.0051976125	0.0313376871	0.1961891711	0.0594586955	0.0102602756	-0.1069405979	-0.0401157197	0.0512080951	0.0614153382	-0.0799427348	0.0345750786	-0.1473524064	-0.0689161416	-0.038345269	-0.0051096309	0.1126349072	-0.0995269267	-0.0195084083	-0.0525103431	0.1213126213	0.1201047889	0.1181006348	-0.0537336	-0.0277231	0.00288729976896	0.00076857027361	0.00943774	0.02934844	0.0008613309304336	8.90709363076e-05	0.238764	0.2002322	0.04009293391684	0.057008247696	-0.00135641	-0.00135641	1.8398480881e-06	1.8398480881e-06	0.000698029	0.000698029	4.872444848409999e-07	4.872444848409999e-07	0.000193101	-5.927100000000001e-05	3.7287996201e-08	3.513051441000001e-09	0.0	0.0	0.0	-0.2599354716	-0.770553086	-0.2191499636	-0.9222033044	-0.2835272363	-1.075241962	1.942668253	0.9365657202	0.7956412385
65335.67016798088	-67.77417565607902	4593.338885861054	4268749796.299187	76924.6710330571	-447.8091261438967	5917405013.544053	200533.0134577604	65446.965426489536	-57.90025204669655	3352.4391870709883	4283305283.5361166	67207.36830933248	39830.29415762326	1.313723	24.662588	0.3042398899999999	0.160876	-0.0711154822	0.0645385232	0.2318527718	0.0151541243	-0.2628722564	-0.0244363217	0.023356166	-0.009120681	-0.0479083282	-0.1105270052	0.1643722	0.0156671199	0.1594238457	-0.009372286	0.1190234774	0.0242254453	-0.1095461654	0.1394873629	-0.1533289475	-0.0245655202	-0.0600711399	-0.0034518621	0.0072416916	-0.0209123187	0.0610586394	0.0229654791	-0.104215349	-0.1777805172	0.1431210392	0.0919478039	0.0129379504	-0.0577293722	0.0396532359	-0.0481279513	0.0441594396	-0.0801357395	-0.1165970243	-0.0534157851	-0.1741404331	0.0560690547	0.0219420726	0.018073554	0.0807960781	0.1490079491	0.0889292622	0.0409872946	-0.1359982832	-0.0148531238	0.1408415281	0.1958768045	-0.0505636131	-0.1218973956	0.0592852892	-0.0725822537	0.029825648	0.1086517543	0.0556379762	0.0424512477	-0.1048302534	0.0535859132	-0.023764514	0.159954697	0.0039362459	-0.1327968439	-0.0777086322	0.1241581139	0.0449327677	0.0008975878	0.0966905863	-0.055157185	-0.0067186223	-0.0665075091	-0.0738235237	0.1243331362	-0.0217765426	-0.0043244883	-0.1153390205	0.1240650278	0.0216651769	-0.1296510546	0.1843266629	-0.0554176935	0.1916926877	-0.0541890165	-0.0046102944	0.2324550507	-0.0692502686	-0.1112480178	0.0854341918	-0.0763173659	-0.0444815336	-0.0375559764	0.1821524359	-0.132282719	0.0104621257	-0.1849645802	-0.0699337559	0.0609611309	-0.066150362	0.1081394693	-0.2153257683	-0.0501608636	-0.0617420654	0.0335787896	0.1590310612	0.0918592021	-0.1236312181	-0.1555605696	0.1751395599	0.1210493502	0.1190563346	0.1157589128	-0.0493448	0.0043887999999999	0.00243490928704	1.9261565439999985e-05	-0.0385604	-0.04799814	0.0023038214434596	0.00148690444816	0.379528	0.1407639999999999	0.0198145036959999	0.144041502784	0.000243613	0.001600023	2.560073600529e-06	5.9347293769e-08	0.0013112	0.000613171	1.71924544e-06	3.759786752410001e-07	0.000184516	-8.585e-06	3.4046154256e-08	7.3702225e-11	0.0	0.0	0.0	-0.9006117053	-2.121908289	0.09810190881	-1.379630736	-2.595938089	-0.512360888	1.546894007	1.394731247	0.1224828312
65546.68677451341	211.01660653252475	44528.00823250237	4296368147.116171	77255.86038122444	331.1893481673469	5968467963.243244	109686.38433951214	65446.38425750455	-0.5811689849870163	0.3377573891108388	4283229212.38094	67252.52819337312	40582.16548783564	1.445021	27.127451	0.43899425	0.337296	-0.0434862196	0.0697430864	0.1011336158	0.0334822518	-0.0726418716	0.0812096276	0.0190642183	0.0496057509	0.0554905012	-0.0292544363	0.0714047261	-0.0831233283	-0.0953924821	0.1156423253	0.117462023	0.0297880838	0.0535617581	-0.0710493783	0.0503284501	-0.0700461088	0.1311207748	-0.0129419067	0.0700858196	0.1982908852	-0.1507965611	-0.0284698159	-0.0619227733	-0.0203077449	-0.0704944999	0.1500134912	-0.0194037402	0.0559201663	0.0650166934	-0.1247505972	0.0541284677	-0.0968002231	-0.1434198919	0.0649232672	-0.1068976902	-0.0930183827	0.0218059036	-0.0790609961	0.0986442636	0.0879030752	-0.1266906789	0.1068798754	-0.0234654677	0.2258943239	0.0369262995	0.0601807915	0.0219160666	0.0608348385	-0.1627563222	-0.0328359647	-0.0371372377	0.1241582657	0.110164301	-0.1191856793	0.018182987	-0.122925957	0.0202120617	0.0056602022	-0.1129469199	0.1284038674	0.156923547	-0.1082989075	0.0578589237	0.0863050806	-0.069457276	-0.0656805263	-0.068374099	0.0431733904	0.0374394654	0.0858605488	0.1019359664	0.0162647028	-0.1667210391	0.1354822583	-0.0764472784	-0.0545325771	0.158014434	-0.1121426752	0.0631214278	-0.0214124052	0.1207884902	0.0413869535	-0.0102941482	-0.0411274304	-0.0079559261	-0.1599766219	-0.1254631751	-0.0002630362	-0.0451598445	-0.0159950844	0.1360292944	-0.0788476765	-0.0579904628	0.1700337353	-0.0563980891	0.0409168429	0.0143941443	-0.1249813109	-0.0154570934	0.0257511107	-0.0984142019	-0.1539863933	-0.0710690248	-0.1228348598	0.0422216746	0.1207205288	0.1177500307	0.1128532249	-0.0359204	0.0134244	0.00129027513616	0.00018021451536	-0.0467934	-0.0082329999999999	6.778228899999995e-05	0.0021896222835599	0.0583969	-0.3211311	0.10312518338721	0.00341019792961	0.000958233	0.00071462	5.106817444e-07	9.18210482289e-07	0.000177994	-0.0011332059999999	3.1681864036e-08	1.2841558384359996e-06	0.000260805	7.628900000000003e-05	6.801924802500001e-08	5.8200115210000045e-09	0.0	0.0	0.0	0.413141857	0.09464483819	0.5033686715	-0.9604663296	-1.365363147	-0.3317056585	-0.7721158043	2.482117996	-0.5808247625
66085.3605086229	538.6737341094995	290169.3918194718	4367274873.554656	78373.63478083625	1117.774399611808	6142426628.759905	1249419.6084275376	65432.29354912068	-14.090708383868332	198.5480627592173	4281385039.0983	67267.51794931956	65050.17771829254	1.433443	26.910089	0.19295984	0.0971065	0.204443618	0.0322217906	-0.0595972445	0.0546266186	0.0927663082	-0.0185598761	0.0587282805	0.0140172721	0.2628637319	-0.0018779108	0.0056666361	0.0204523325	-0.0726922687	-0.0054250886	0.1177670577	-0.1314825831	0.1147485911	-0.0010203487	-0.0220655152	0.008538345	0.1118654075	0.0045236151	0.0395777812	0.0826212729	-0.0270529124	0.1291918819	-0.035038208	0.1639849519	-0.0632538837	-0.125228919	0.1841652692	-0.144891495	0.0144160755	0.1032428202	0.0701648729	0.0658757849	-0.118315869	-0.0024599173	0.0040506477	0.0895520513	0.0714026573	0.0368494604	-0.0434817434	-0.0422938372	-0.0250901361	0.0316371581	-0.1104432105	-0.0704736138	-0.007880414	-0.0104569271	0.0663951933	0.0125194678	-0.079081996	0.1073864922	-0.1160693236	0.0256225289	0.1780347557	0.1057694024	-0.0526607348	-0.017709883	-0.1227680923	-0.0079653795	-0.0827118768	0.1432117986	0.0464910736	0.0905251937	-0.0523588691	-0.0009618772	-0.0899504456	0.0545851421	-0.0720227606	-0.0169123247	0.0531832773	-0.0458422228	0.118185322	0.0733853233	0.2327922481	0.0504922243	-0.1558825185	0.0713815293	-0.0005317397	-0.0329588165	-0.0246523703	0.0312394604	-0.0724981518	-0.0749624331	0.1241722425	0.1095582722	-0.0416924301	-0.1367038365	0.0672046571	-0.031511054	0.0852365042	0.2012785627	0.095943696	-0.0585418023	-0.0426158437	-0.0011497802	-0.130721236	-0.0456315298	-0.1237015083	-0.0591342724	-0.0954621726	-0.0472111975	-0.1060192349	-0.0191519385	-0.151776859	0.2183288089	-0.1190935606	0.120326335	0.1161887065	0.1093977275	-0.0214473	0.0144731	0.00045998667729	0.0002094706236099	-0.0856794	-0.038886	0.001512120996	0.00734095958436	-0.0153802	-0.0737771	0.0054430604844099	0.00023655055204	-0.000203331	-0.001161564	1.3492309260959998e-06	4.1343495561e-08	2.30852e-05	-0.0001549088	5.3292645904e-10	2.399673631744e-08	0.000260805	0.0	6.801924802500001e-08	0.0	0.0	0.0	0.0	0.4150521553	1.011358616	-0.6177500387	1.794913557	1.356722159	-1.174025678	-0.6143721876	-0.5959759909	2.519068653
65503.951974987605	-581.4085336353019	338035.88298395195	4290767724.341482	77801.57929550599	-572.0554853302601	6053085740.874906	327247.47829643945	65316.57147797908	-115.7220711416012	13391.597749301807	4266254509.6379504	67083.29339401983	41209.48866923926	1.370001	25.719093	0.26273644	0.159266	-0.0362647475	0.096561942	-0.0539601036	0.0756333691	-0.0045771167	-0.1110675786	0.0142065567	-0.0548876246	-0.029753713	-0.025771111	-0.0223483155	-0.1240940541	0.0530060728	0.1375371374	0.064505575	-0.0669068363	-0.0208148507	0.0201193034	-0.0424745289	0.101653459	-0.1225339764	0.0748911875	-0.0474354693	-0.0004186483	-0.1165475027	0.0523958041	-0.0665061705	0.0305325572	0.1532434899	-0.0277054066	0.1248607007	-0.0076982521	0.042434621	-0.0322839616	0.0039458158	-0.0842872125	-0.1267658254	0.0378660792	-0.0408211839	0.1426752914	-0.01043841	-0.1987630511	0.0114774794	-0.032476168	0.0653740639	0.0012255038	0.0996073037	-0.0250064727	0.0173753179	0.019528085	-0.1330806216	-0.0164142848	-0.0784157398	0.0870009847	-0.0574284623	0.1093105923	-0.0403164467	0.0467773331	0.0882775882	0.1035049076	-2.31995e-05	0.0568852061	-0.0113997278	0.0891536205	-0.0446273881	-0.0193169615	-0.0160738537	-0.018535179	0.1655784506	0.0099363504	-0.0050925296	-0.000921704	-0.1309256622	-0.0116658235	0.0458591156	-0.0349321387	0.1150718358	0.061652407	-0.0762658133	-0.0719471723	0.1968906841	0.1253293602	-0.0097880807	0.0026291606	-0.0344694363	0.0512447512	-0.0267044606	0.0062631406	0.1570980159	0.0148310507	0.0714074338	-0.0053858463	-0.0438734673	-0.0224528793	-0.0043817451	0.0328791163	-0.1676467825	0.0500256438	0.0060186248	-0.0026452734	-0.0711808099	-0.0374987286	-0.0069276777	-0.1452126887	0.0040186008	-0.0717219347	-0.112423537	0.0283366501	-0.0815494549	0.1198669825	0.1143757435	0.1054092553	-0.0274858	-0.0060385	0.00075546920164	3.646348225000002e-05	-0.0102915	0.0753879	0.00568333546641	0.00010591497225	0.103779	0.1191591999999999	0.0141989149446399	0.0107700808409999	-0.0013035	-0.001100169	1.210371828561e-06	1.69911225e-06	0.000165933	0.0001428477999999	2.7533760489e-08	2.0405493964839995e-08	0.000260805	0.0	6.801924802500001e-08	0.0	0.0	0.0	0.0	0.01810276561	0.4599049393	-0.5027240304	1.246285178	-0.5437450959	-0.33483983	0.4021040176	1.451756348	1.221399578
65388.57893476831	-115.37304021929594	13310.93840944328	4275666255.108426	78011.02638391987	209.4470884138864	6085720237.472643	43868.082845054334	65425.97976282975	109.40828485067324	11970.172793966052	4280558827.926209	67260.86924235981	40999.548099947104	1.012433	19.006458	0.070760735	0.0516966	-0.0369663096	0.0622858604	-0.0911101561	0.0329516648	0.0473273423	-0.1407689222	0.0109962035	0.0014158489	0.0350057872	-0.0457726906	0.0380107785	0.0597794182	0.0345023181	0.0328946778	0.1092552738	-0.1365668198	-0.0131790543	0.0948907072	0.0928004281	0.0282420704	0.0133972247	0.0384185651	-0.141404425	-0.0876603808	0.0015979986	-0.0376009047	-0.0816058666	-0.0993312112	0.079924473	-0.0553111246	-0.0800226432	-0.145755024	0.0478674713	-0.1003335294	0.0055434105	-0.1649974314	-0.0397106352	-0.1070358955	0.0211379734	0.0603542644	0.0982001723	0.1031868394	-0.0104601085	-0.1532346231	0.0037395632	-0.0128958676	0.0056969418	-0.0696595237	0.0355997304	0.028898095	0.0520379044	-0.0672702737	0.0050008923	0.089310999	-0.0988334471	0.0919129727	0.0220793061	0.1374947227	0.0978080186	0.0618209195	0.0504448653	-0.0851934219	-0.1191191686	-0.1198467966	-0.0026681543	0.0681456981	-0.0880720282	-0.0243896728	0.1026143188	0.0593887678	0.0109745796	-0.0693102863	-0.000715545	0.0670659704	0.0004922272	-0.043299178	-0.1344239793	0.1022970116	-0.0062416634	0.1308382294	0.1514435962	0.1285048793	0.0211385897	0.0162078723	0.0375071265	0.0332802286	-0.0226343531	-0.0178371109	0.0818594462	-0.0270229455	0.0664828233	0.0377412983	-0.0392525121	0.0438090059	-0.0033039724	0.0393564347	-0.138004672	0.0007797639	0.0034856937	0.0237024167	-0.1234897535	0.0292712911	0.0096166215	-0.0965251332	-0.0412752753	-0.0059422575	0.0840187718	-0.0393568729	-0.1160675359	0.1193427198	0.112315068	0.1009072399	-0.0215089	0.0059769	0.00046263277921	3.572333361e-05	0.000371835	0.010663335	0.0001137067133222	1.38261267225e-07	0.105626	0.001847	3.411409000000005e-06	0.0111568518759999	-0.000329323	0.0009741769999999	9.490208273289998e-07	1.0845363832900001e-07	0.000237226	7.1293e-05	5.6276175076e-08	5.082691848999999e-09	0.000260805	0.0	6.801924802500001e-08	0.0	0.0	0.0	0.0	0.1678916957	0.3150544812	-0.7002273074	1.759659242	-0.2519747335	0.2110886332	0.3265008391	0.5691487035	2.479751413
65344.85066588044	-43.72826888786949	1912.161499929815	4269949508.546216	78040.23063455267	29.204250632799813	6090277597.494174	852.8882550233883	65630.54701476273	204.5672519329819	41847.760563412085	4307368701.456982	67442.62460864178	41231.927012674765	1.107132	20.784243	0.173951915	0.093087	-0.0401288271	0.0299373402	-0.0722480492	0.0047111199	0.0954475542	-0.1197995567	-0.0708305228	-0.0282228812	-0.1263378578	0.0827282082	0.1267838927	-0.0138436961	-0.0633982184	-0.1574686132	-0.0531055074	-0.0592964203	0.0042813965	-0.0063520256	0.1680159427	0.1389641147	-0.0128142747	0.0207023053	-0.0741194235	-0.0897669182	0.0957250073	0.1217811121	0.0043646957	0.0231261364	0.0193398531	-0.0466389026	0.0846151447	-0.0066657276	-0.2062819364	-0.1202105844	-0.0480884478	-0.1406103058	0.0525337856	0.0142871221	0.1223399323	-0.0131771223	0.1312062556	0.068022009	-0.1648306677	0.043742141	0.0271453769	-0.064120282	0.0003034936	-0.0597356458	-0.0594151503	0.0757572278	0.1253729823	0.1693654737	0.0562480302	0.1083185778	-0.067257937	-0.0112973974	-0.1491660921	0.1157361835	0.0355203157	-0.0423131307	-0.0805953309	-0.0798294742	0.0667928382	-0.0218821798	0.0613396594	0.0833894879	-0.0152092126	-0.0183807129	-0.1018558092	-0.0221213415	0.0799487034	-0.0570217721	-0.0359780978	-0.0507037444	-0.0642424626	-0.0327885683	-0.1162992163	0.0466923037	-0.0863833859	-0.0543347628	-0.0142511954	-0.0223438817	-0.1146332427	0.027483814	-0.1225842021	0.0064144926	-0.0152339216	-0.0533507323	-0.0224754086	-0.0721419073	0.0508281342	0.0032263879	-0.114550007	0.0457665985	-0.0461806932	0.0778189932	-0.0133752874	0.0067518163	-0.0866894525	-0.0158636137	-0.0473330327	-0.0968683998	0.1047002176	-0.1202081232	0.0539606046	-0.0055973427	0.1084409426	-0.0551086951	-0.0222212053	0.118753831	0.1100111431	0.0959136145	-0.0314685	-0.0099596	0.00099026649225	9.919363216000004e-05	-0.0438463	-0.044218135	0.0019552434628782	0.0019224980236899	0.0616184	-0.0440076	0.00193666885776	0.0037968272185599	0.000843248	0.001172571	1.374922750041e-06	7.11067189504e-07	-4.44866e-05	-0.0002817126	1.9790575795600003e-09	7.936198899876e-08	0.000321853	6.104799999999996e-05	1.0358935360900001e-07	3.726858303999995e-09	0.0	0.0	0.0	0.3302382152	0.2764894319	0.4174470477	0.7889902412	-0.3886920783	0.1602195816	-0.8671808762	-0.1229159049	1.110981144
