global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_07	aroma_motion_08	aroma_motion_10	aroma_motion_12	aroma_motion_14	aroma_motion_15	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_22	aroma_motion_23	aroma_motion_25
66910.58402947545	n/a	n/a	4477026255.165495	96257.94521714542	n/a	n/a	9265592017.426968	66488.98052495504	n/a	4420784531.24785	n/a	74712.68747658926	69646.32937825989	n/a	n/a	n/a	n/a	0.0742921302	-0.1088749528	0.0278876205	-0.0236655796	0.0755529713	-0.0266500767	0.0126197466	-0.0477386535	0.0149744159	-0.0526451822	0.1036208311	-0.1009647135	-0.0542203827	0.1009206458	-0.0064070264	0.0581028193	-0.0403159513	-0.1209249305	0.02290303	-0.0039501422	0.0361349466	-0.1147833927	0.0066485275	-0.0779222038	0.0548372944	-0.079727587	0.0991181971	-0.0336120212	0.0810076304	-0.1388363855	0.0254781399	-0.0456591365	0.0335278409	-0.01706966	0.0382583902	-0.1641217282	0.0528019519	-0.0031178557	0.1235099762	0.0223303499	-0.0058022452	-0.0302316412	0.0624849042	-0.0112164082	0.1390726101	0.0098515959	-0.0285905501	0.0093173559	-0.0500532651	0.0202981781	-0.0020933645	0.0205959453	-0.130256427	0.1334548202	-0.0137635284	0.137756697	-0.0158251676	0.0701924881	-0.0719908887	0.120739939	-0.0874930836	0.0528953737	-0.069338558	0.1364510579	-0.1299896616	0.154149704	-0.0715427894	0.0312474958	-0.0453215058	0.0064071261	-0.0235315004	0.0127686079	0.1107251491	-0.0416592443	0.1116902565	-0.0724760053	0.1530456647	-0.0427981282	0.0293314646	-0.1111640999	0.127571963	0.0735249929	-0.1326804725	0.0603096615	-0.047391894	0.0138318574	-0.050163998	0.0130120241	-0.1474052884	0.0536158921	-0.0016443537	-0.0781245892	0.0983118183	-0.0875830361	0.1343428008	-0.0307126714	0.108684147	0.1217078847	0.1216831682	0.1216419777	0.0504039	n/a	n/a	0.00254055313521	0.0505176	n/a	n/a	0.00255202790976	0.00905735	n/a	8.203558902250001e-05	n/a	0.00180604	n/a	3.2617804816e-06	n/a	-0.0	n/a	n/a	0.0	0.000676665	n/a	n/a	4.5787552222500004e-07	0.0	-0.7508191498	-0.5854403459	1.018722247	1.491253631	0.06391424954	-1.677424542	-0.1728344786	-0.3159868875	-1.140551206	1.173643468	-0.09759797274	-1.526047967	0.03156084497	-0.8449110279	-0.2126203718
66973.66621361076	63.08218413531722	3979.361955282068	4485471966.092148	96942.24518952546	684.2999723800458	468266.4521993314	9397798902.386072	66520.79972037995	31.819195424905047	4425016795.438901	1012.4611974882982	74773.71319329248	70274.77737412695	1.095366	21.91844	0.055966724	0.0324306	-0.1078894872	-0.073374054	0.0878417662	-0.0523136418	-0.0342204312	0.0093808828	0.0574753696	0.0671220971	0.1010454108	0.0719890827	0.0714768475	0.0519146922	-0.0476099652	0.1257162623	0.0168406064	-0.0389485482	-0.1576290799	-0.0783702311	0.0164119239	0.0899569859	-0.0438979697	-0.0726434461	-0.0216025293	-0.0713307158	-0.0335584472	-0.017281188	-0.056156297	-0.0245786946	0.0115501043	-0.144901414	0.0323586225	-0.0156654448	-0.0942231897	0.0496990351	0.1186939621	-0.063772075	-0.1422143491	-0.0362655345	-0.0220019519	0.0048423274	0.1047789032	0.0850614655	-0.0638304424	-0.1013755478	0.0538567242	-0.0168644228	-0.0518431005	0.0272408431	0.0385432286	0.1427808654	-0.0323169231	0.1262245356	0.0960648128	0.1564093107	-0.0708163522	0.0703651234	-0.0394045975	0.0791285116	-0.1062286915	0.0743280804	0.0463632162	0.0911563725	0.0172788279	0.0774699664	-0.0905265556	-0.0746795304	-0.1010971249	0.0064646801	-0.0151957435	-0.0689338704	0.0475737497	0.1271188128	-0.020338458	-0.0597200874	0.1145235177	0.0555134822	0.0709696791	0.0179253821	0.131337482	0.0427855748	0.1942531956	0.0480931746	-0.1678902098	-0.0344071455	-0.0412035141	-0.0592631092	-0.0645271742	0.0843853448	-0.1643537524	0.0909030169	-0.1254702156	-0.0824063382	0.0237925763	0.0198503792	-0.0325439287	-0.0844363831	-0.0103301984	0.1216419777	0.1214196295	0.1210493502	0.050411	7.099999999995998e-06	5.040999999994318e-11	0.002541268921	0.0504535	-6.410000000000443e-05	4.108810000000568e-09	0.0025455556622499	0.000569476	-0.008487874	3.24302914576e-07	7.204400503987602e-05	0.0012683	-0.00053774	1.60858489e-06	2.891643076000001e-07	-0.000319758	-0.000319758	1.0224517856400001e-07	1.0224517856400001e-07	0.00076732	9.065500000000005e-05	8.218329025000006e-09	5.887799824000001e-07	0.0	0.06010695303	0.5401119826	0.07243582517	-0.2140464298	1.214635193	-2.610311188	0.1657408165	-0.06315379316	-0.6874117012	1.153738173	0.5022092816	1.167020453	-0.2010065947	-0.9083922974	0.9747655858
67018.98613861114	45.31992500038177	2053.895602040229	4491544503.047353	97042.75904882156	100.51385929610116	10103.035910596418	9417297083.80764	66566.88657121178	46.08685083183809	4431150387.784575	2123.9978195960957	74686.92604044039	69881.88448913855	1.086533	21.741676	0.1465427239999999	0.0693304	-0.0805999491	0.1028408187	0.0489734698	-0.0515649067	0.1320218273	0.1603855699	0.018456118	0.0638497512	-0.0632060408	0.021659756	-0.0551095345	0.0419771893	-0.0574694829	0.165428386	-0.0124114554	0.0835912929	-0.0477938206	0.0893526663	0.0464024335	0.0167576607	-0.0027392237	-0.1103691945	0.0058525887	0.0328146298	0.0164779741	0.0143876395	-0.0448046242	-0.119994333	0.126983017	0.0194249024	-0.0176357032	-0.0283141488	0.0194016066	0.079919591	-0.0887740836	-0.0366044015	0.0089860587	0.0341288409	-0.1079916383	-0.0206429059	-0.023149147	-0.1490700144	0.0035577864	0.0056506787	0.0217411177	-0.1124256306	-0.0153789568	0.0294733764	-0.0346398277	0.0687202685	0.0020912059	-0.0444087539	0.0636001491	0.0042533267	0.0328381031	-0.0746754392	-0.102635536	0.0790632857	0.0120182741	-0.0659035659	0.0572711975	0.109538223	-0.0953886935	0.0609863913	-0.1438836265	0.0131291525	0.0588051561	0.0999973782	-0.0610339759	0.0454354749	0.1095760364	-0.0200076834	-0.0408217749	-0.0587563316	-0.0385659199	0.0134150212	0.0472401702	-0.0666450594	0.2321208353	0.0296773586	0.0729302675	0.1294098558	-0.1372976251	-0.0207724013	0.0007841849	-0.0817149116	0.0197975003	0.0180916264	0.0457067728	-0.05376457	-0.0280459962	0.0253708195	0.1264987486	-0.0411398315	-0.0374353323	-0.0628125044	0.0226670326	0.1215101995	0.120893123	0.1198669825	0.0138885	-0.0365225	0.00133389300625	0.0001928904322499	0.0283541	-0.0220993999999999	0.0004883834803599	0.00080395498681	0.0296294	0.029059924	0.00087790134436	0.0008444791828857	0.00135844	9.014000000000006e-05	1.8453592336e-06	8.12521960000001e-09	-0.0	0.000319758	1.0224517856400001e-07	0.0	0.0	-0.00076732	5.887799824000001e-07	0.0	0.0	0.7413567896	0.03256376485	-1.731254918	-0.7158189553	-0.7285113853	-1.387517116	-0.5480736495	-0.2466858086	-0.5833515681	-0.2779724452	-0.4324050219	-0.5466162236	-0.4727376103	0.518460794	-0.7221875103
66860.03620062055	-158.94993799059012	25265.082787212443	4470264440.748291	96391.66735880944	-651.0916900121229	423920.3888028423	9291353536.21137	66421.76113562276	-145.1254355890269	4411850352.357726	21061.392054904794	74567.91177493578	69078.4093476045	1.109851	22.20829	0.12291577	0.0680274	0.0824238808	0.1050877477	0.0403798974	0.0639439283	0.0359440162	0.0680992886	-0.0554389943	-0.0093644954	-0.0532982745	-0.0404159611	0.1364428636	-0.0968337645	0.0215162719	0.0697830473	-0.0562734744	0.0166730739	-0.0684084088	0.0157091378	0.1013113214	-0.0964865388	0.0240230189	-0.1115489209	-0.0031075508	-0.195033617	0.0471072621	-0.0889742266	0.0260579351	-0.0609513933	0.0855054482	0.0154811095	0.0104560014	-0.1919190274	-0.0944183675	0.2285970034	-0.0161523515	-0.0991980671	-0.0157682476	0.089083437	0.0923302258	0.0015330913	-0.0432631591	-0.0688203932	-0.0355315986	-0.0131143061	-0.0233347317	-0.0679132503	0.0728305981	0.0224176978	-0.0989555601	0.0057927587	-0.053434523	-0.0315982958	0.0511232029	0.0831309417	-0.0129675594	0.1438316763	-0.0389041016	0.0041525187	-0.1391633829	0.0038949954	-0.007671629	-0.0474493163	0.0537273887	-0.006436264	0.0581997682	0.2677978457	-0.044447584	0.0478251134	0.0633053163	-0.0632735094	0.1046531219	0.0263687265	0.0180491078	0.0031852125	0.076153048	-0.1007821429	0.0409155685	-0.1089991882	0.1549630197	-0.084872317	0.0165845039	0.1176554898	-0.0527664219	0.0791348701	-0.0791945065	-0.0664149592	-0.1057835542	0.127098743	0.0287971248	-0.0562779321	-0.0368241723	-0.0185026857	0.0841778176	0.0092171116	0.0599749817	-0.0257904723	-0.1104592097	0.1213126213	0.1201047889	0.1181006348	0.0139102	2.1699999999999497e-05	4.708899999999782e-10	0.0001934936640399	0.0164327	-0.0119213999999999	0.0001421197779599	0.00027003362929	-0.00893262	-0.03856202	7.979170006440001e-05	0.0014870293864804	0.00204281	0.0006843699999999	4.1730726961e-06	4.683622968999999e-07	0.000763843	0.000763843	5.83456128649e-07	5.83456128649e-07	0.0	0.0	0.0	0.0	0.0	-0.6677169704	-0.5925900871	0.05373158895	0.1149377456	-0.5884894176	-0.5389776465	0.1115729043	-0.8187706499	-1.237984032	-2.125182346	0.06116565332	-1.036193231	0.007826165582	-0.02464705204	-0.3509882115
67110.38840310136	250.3522024808044	62676.22528698969	4503804231.615121	96442.08814380786	50.42078499842319	2542.2555598572167	9301076365.538006	66529.61507278553	107.85393716277032	4426189681.733011	11632.471761510806	74911.46754769103	71846.42399463565	1.746812	34.953972	0.12466623	0.0684291	0.0522517076	-0.1032008216	-0.040336928	-0.0253199795	0.0620853225	-0.0596512613	-0.0634331134	-0.036725644	0.1201554821	-0.0989640849	-0.0149935774	-0.0363475615	-0.0895603729	0.0128044334	0.0360462835	-0.0210619739	-0.1108009678	-0.1543643452	-0.0838176677	0.0602733195	-0.2240344986	0.0005470673	0.1952352857	0.0930221155	-0.1152249494	0.0139269199	0.0068163831	-0.0282713378	-0.0797783206	0.001112348	-0.09578463	0.0827059173	0.0234208873	-0.0085382483	-0.0615622867	0.0687589534	-0.0667177787	-0.0196110237	-0.0622351928	-0.0244794968	0.0567542471	-0.0636270781	-0.200345889	-0.0055375451	-0.064232518	0.1372761695	0.0055552677	0.0111344892	-0.0965820744	0.0547390414	0.0506893394	0.1424115946	-0.109120807	0.0198660101	-0.1131018561	-0.0005832637	-0.0276478858	0.0981374714	-0.0628952839	-0.1673054701	0.1829248346	0.1843346794	0.0383123816	-0.0428138912	-0.0426797987	-0.0645364091	0.1655558603	-0.0803860423	-0.1125868311	0.0697541127	-0.032128099	-0.0368541087	-0.0316212541	-0.0005942851	0.1832190081	0.0274266595	-0.0429609046	-0.0310367623	0.0346292061	-0.1084320965	0.1590374983	0.1465450602	-0.1064106602	0.0621229698	-0.0728828159	-0.1774291642	0.0260259114	0.0345142559	-0.0292396592	-0.0400068736	0.0992604602	-0.1220587809	-0.0820191266	-0.0158476941	0.0844840314	-0.0182845926	0.0515027601	0.1210493502	0.1190563346	0.1157589128	0.0395437	0.0256335	0.00065707632225	0.00156370420969	0.0659931	0.0495604	0.00245623324816	0.00435508924761	-0.0463926	-0.03745998	0.00215227333476	0.0014032501016003	0.00204281	0.0	4.1730726961e-06	0.0	0.000523596	-0.000240247	5.771862100900003e-08	2.74152771216e-07	0.0	0.0	0.0	0.0	0.0	-0.4227107272	0.8748942709	1.722183823	-0.4053720371	1.902656989	0.2064501277	-0.2405508103	-2.081829659	-0.8288386571	1.556101345	-0.4089502642	-1.152325211	0.2632652645	-0.4162291381	-0.3418647789
67229.19992975587	118.81152665450644	14116.178865974496	4519765323.195087	97068.57960957228	626.4914657644113	392491.55667564046	9422309147.41987	66529.68598246403	0.0709096784994471	4426199116.92527	0.0050281825048949	74700.10647541203	72001.71145376742	1.367455	27.362976	0.1357171	0.0762266999999999	-0.1282726371	0.0394032768	-0.0469689791	-0.098815167	-0.0540782414	0.1042928341	0.0150966094	0.0732102799	0.0976839726	0.0382412708	-0.0565702417	0.0330130521	-0.0744218859	-0.0031823318	-0.011974661	-0.0135956352	-0.0528107463	0.0247000758	-0.0501192071	-0.0056252973	-0.1193191243	-0.0580665609	0.163892336	-0.007878351	-0.0612123166	0.1474549014	-0.086362146	-0.0359854647	-0.0734372655	0.087157511	-0.1329748147	-0.0039185296	-0.0072560159	-0.0592923859	0.1184847247	0.0157982656	0.0952618759	0.0603386866	-0.0045660631	0.0005428023	-0.0610047457	0.0689044736	-0.0007327018	0.1179897844	-0.0968347094	-0.1016750952	0.0167127251	0.0450399781	0.0133462278	0.0886142646	0.0661083053	0.1214464161	0.113734991	-0.0186251006	-0.2090374435	-0.0294641113	0.0590441741	0.0344606864	0.0214241415	-0.1198361372	0.0614029703	0.0412370285	-0.0154032258	-0.1134905023	0.0518469884	0.085912237	-0.063581674	-0.0972238514	-0.0212779646	0.0509828063	-0.0284715021	-0.0221506814	-0.0955528448	-0.0233412336	0.0090075475	0.1356567917	-0.0356892189	-0.084827554	0.1405585532	0.0094651256	0.1389718424	-0.0643402574	-0.0738888365	-0.0065404451	-0.0626314212	0.0753613828	-0.0740543936	0.0320398996	-0.0218180636	0.035203506	0.1074691223	-0.0260551683	-0.0812651713	0.0358208086	-0.0676472939	0.1262539465	0.0778818076	0.1207205288	0.1177500307	0.1128532249	0.0342224	-0.0053213	2.831623369000001e-05	0.00117117266176	0.0141771	-0.051816	0.002684897856	0.00020099016441	-0.024221	0.0221716	0.000586656841	0.00049157984656	0.0011293	-0.00091351	1.2753184899999998e-06	8.345005201e-07	0.000308942	-0.000214654	4.6076339716e-08	9.5445159364e-08	0.0	0.0	0.0	0.0	0.0	1.452414716	0.8961468898	-0.6064690633	-1.558014951	0.9264802795	0.5078192968	-0.4464671389	-0.1487019054	-0.8447295459	-0.05185253855	-0.08455939375	1.233641905	-0.6294629434	-1.378205277	0.7063956076
67113.86027251513	-115.3396572407364	13303.23653241056	4504270240.678684	96498.83066998106	-569.7489395912125	324613.85416531115	9312024320.673676	66626.6278805081	96.94189804406778	4439107542.727698	9397.731596386431	74470.2390504602	69853.800964918	1.606428	32.144867	0.15692208	0.0762605999999999	0.0686137571	0.0952051685	-0.0585722762	-0.0658165518	0.0696156914	0.1307404354	-0.0184311954	0.0280889641	0.0300356857	-0.1135745298	0.0466435266	0.0106304213	0.1504081101	-0.134413733	0.1042706568	0.0411236523	-0.0333874721	0.1119589081	0.0626545286	-0.0558893222	-0.0557051598	0.0099090384	0.0690661127	0.0412435188	-0.0198101366	-0.0305553775	0.0632328776	0.0532086035	0.1542891649	0.2024652753	0.0755834627	0.0557473807	0.0702460738	0.0666404353	-0.0669970067	-0.0714558559	-0.0443641232	-0.0415705094	0.0487941465	0.1435186842	0.0805587264	0.070042722	0.065404877	0.0241466538	-0.193481393	-0.1613636743	0.0198486123	0.0978393015	-0.0478061847	-0.1415440174	-0.0146892191	0.0219133197	0.039902249	0.0876192209	-0.1067245623	-0.0919074652	-0.0543486765	0.0151215576	-0.0393094474	-0.0577458524	-0.1157528983	-0.1451785516	-0.0061567406	-0.0623775856	0.1081284896	-0.0329285056	0.0527309924	-0.1011745312	-0.0066029202	0.0059948871	0.0093657131	0.0004483435	0.0624467864	-0.0128781253	-0.0828160137	-0.0151911634	0.0694144145	-0.0959950016	0.0303685951	-0.0655290655	-0.0503231823	-0.0015107065	-0.0259713067	0.0510552042	-0.0077754639	-0.0099903616	0.008507176	-0.0332994727	0.0814867178	0.007296547	-0.0786139979	0.0159329745	-0.1420200698	0.1792306219	-0.127238761	0.2249442539	0.0448560086	0.120326335	0.1161887065	0.1093977275	-0.0172585	-0.0514808999999999	0.0026502830648099	0.00029785582225	0.0572995	0.0431224	0.00185954138176	0.00328323270025	-0.00106056	0.02316044	1.1247875136000002e-06	0.0005364059809936	0.0007725749999999	-0.0003567250000001	5.968721306248455e-07	1.2725272562507134e-07	-5.92011e-05	-0.0003681430999999	1.3552934207760997e-07	3.5047702412099997e-09	-5.82987e-05	-5.82987e-05	3.3987384216899997e-09	3.3987384216899997e-09	0.0	0.6043854876	-0.4978609294	-0.03853675216	0.3662303756	-1.153542114	0.8330420305	-0.1181278762	1.30550196	-0.5698650841	-1.467900818	-1.150122007	-1.249432725	0.6660930387	1.806895858	-0.2579747804
67170.57139528726	56.71112277213251	3216.1514460758867	4511885661.569384	96862.9596806279	364.1290106468368	132589.9363946442	9382432958.090946	66620.35521582734	-6.272664680756861	4438271729.083013	39.346322197214576	74841.41590526006	73457.50941066479	2.209522	44.212856	0.0774256799999999	0.0457628	-0.0212214743	-0.080857698	-0.0883238496	0.0140749212	-0.0253939501	-0.0974728182	0.0057256687	0.1009115212	0.0857335269	-0.0680310947	0.0284301983	-0.0517119014	0.1138534915	-0.0784519212	0.1286924195	-0.0329544625	0.0612135434	-0.1467193438	-0.0915689194	-0.1922169094	0.0197431322	0.1956221841	0.0825260555	0.0523128024	-0.0647104335	0.0144070259	0.1518798208	-0.1307218353	0.1812526418	0.0439298894	-0.0468311766	0.0171856698	-0.09930393	-0.0437950649	0.0242270383	0.1969292278	-0.0258269661	-0.1562790387	-0.0222051922	-0.0119872253	0.0687739775	0.06083201	0.1875708723	-0.0303551776	-0.037014846	0.0742557604	-0.0713159648	0.1074360451	0.0886311909	-0.0610421211	0.0108067558	0.0590765137	-0.1036805531	-0.0595388006	0.0263407664	0.0683520823	-0.0085845198	0.2031659938	-0.0411238803	-0.0757938797	-0.1304261015	-0.1500310547	-0.0030752225	0.1604591402	0.1780443932	-0.0048159405	0.1528542107	-0.0212630415	0.2550394884	0.0264810394	-0.0269233788	-0.2021626167	-0.1070687808	0.0347846828	0.0315936685	-0.0905994529	0.0254317233	-0.1055955416	-0.0833756651	-0.0325599911	0.0392656793	-0.0147726244	0.0335407814	0.0337910966	0.1393230948	-0.1274226205	0.0403312915	-0.0920694861	0.1068755688	0.0789830376	0.1215644463	0.1385382289	-0.0731282272	0.1211304088	-0.0615276429	-0.0152979151	0.0094616956	0.1198669825	0.1143757435	0.1054092553	-0.0172479	1.05999999999995e-05	1.1235999999998938e-10	0.00029749005441	0.0595978	0.0022982999999999	5.282182889999983e-06	0.00355189776484	-0.034446	-0.0333854399999999	0.0011865269159999	0.0011145876039935	0.00121361	0.000441035	1.4728492320999998e-06	1.9451187122508818e-07	0.000276092	0.0003352931	1.1242146290761e-07	7.622679246400001e-08	0.0	5.82987e-05	3.3987384216899997e-09	0.0	0.0	-0.5169334373	-0.639891162	0.5396177222	0.7473336844	-1.410260759	0.7687381867	0.04403245898	0.0739679293	-1.822038991	0.9723682679	-0.509958841	0.2604525187	1.853423309	0.4708513899	0.01629573589
67110.12295441372	-60.44844087354432	3654.014004042383	4503768602.956527	96918.49897082808	55.539290200176765	3084.612755939451	9393195442.758404	66574.41903664569	-45.936179181648185	4432153270.066892	2110.132557808488	75022.77061148865	73969.82080865676	1.464896	29.312788	0.0451573	0.0239095	-0.0994446738	0.090281263	0.0094939967	0.0311256413	-0.1482678555	-0.0668115923	-0.0563280949	0.0614746686	-0.1467096289	0.0489137948	-0.0121166805	0.0280102383	-0.0913819447	-0.1172729705	0.0587516816	-0.0541115958	0.0278004131	-0.1094427862	0.0468423876	-0.0296778541	0.0945049955	0.0354435236	-0.0460973083	-0.0696042812	0.0107087793	0.012212542	0.118550561	-0.0219748171	-0.0920398652	0.080097385	0.0008261594	0.0786359419	0.0296973793	-0.1233139073	-0.0819901094	0.0174916054	0.1944512139	0.1452624672	-0.0587489903	-0.1055755209	-0.0248510171	-0.0005717195	0.0014848105	-0.2864351548	-0.0317890999	0.1405913783	-0.0332408237	0.0539370004	-0.009530245	0.0511618374	-0.1158697963	-0.1299308661	0.0400639029	-0.1101172305	0.0731525275	0.0606298336	-0.0040313337	-0.1031228222	-0.0094083948	-0.0349860487	0.0837554844	0.0341926372	0.0381222714	0.271753502	0.066912852	-0.054628863	-0.0442868902	0.0038630416	-0.0904852296	0.0785664738	0.0443963345	0.0454738838	0.0232996382	0.0222210302	0.1073073664	-0.0238931724	-0.1256731245	-0.058936874	0.0725919407	0.0516992297	-0.0613169706	-0.1208785558	0.066663214	-0.0581035248	0.0821719827	-0.0883515791	0.0713250086	-0.0440988487	0.1222433812	0.0742947706	0.1134044258	0.1520240401	0.0170370661	-0.1314685409	-0.0486271494	0.0455377215	0.063746533	0.1193427198	0.112315068	0.1009072399	-0.017267	-1.910000000000106e-05	3.648100000000405e-10	0.000298149289	0.0416631	-0.0179346999999999	0.0003216534640899	0.00173581390161	-0.0431526	-0.0087066	0.00186214688676	7.580488356000003e-05	0.0013079	9.429000000000012e-05	1.7106024100000005e-06	8.890604100000024e-09	0.000235144	-4.0948000000000015e-05	1.676738704000001e-09	5.529270073600001e-08	-0.0002347	-0.0002347	5.5084090000000014e-08	5.5084090000000014e-08	0.0	-0.1754424083	0.3176320454	-1.221855994	-0.1746726271	0.6150951035	1.115089218	-0.4627378554	-0.7698555943	-1.947722563	-0.04964496276	2.70742655	0.9767241303	0.8153069605	-0.1273751978	0.5089928175
67020.68284168941	-89.44011272430362	7999.5337641361375	4491771928.566321	96758.39191557502	-160.1070552530582	25634.269141805835	9362186406.088013	66346.03895008993	-228.3800865557569	4401796884.366851	52157.463935215	74783.85368284461	74093.85227122504	1.35623	27.138353	0.08930155	0.0469272	0.1033867639	0.0909165068	-0.0882936932	0.0099789343	-0.1674918092	-0.0876485787	0.0592775907	-0.0696438412	-0.1543221033	-0.0826273165	-0.1270508346	0.0728228859	-0.0636024055	-0.0466007143	-0.1269011444	0.1040175048	-0.0643221689	0.0299159834	0.0713494798	0.0820298299	-0.0214471886	0.0832821661	0.1061320176	0.0442584962	0.0043811092	0.1012062266	-0.0004576421	0.0423178295	0.0591958696	0.0140992409	-0.0961967439	-0.0994557901	0.0266491966	-0.1098230263	-0.0289804577	0.0897298046	-0.0328171107	0.0902953305	-0.0110468835	0.0290644688	-0.0634543523	-0.0429783421	0.0061080481	-0.0798241781	0.0767982506	0.0612679679	-0.0668143064	-0.1394675854	-0.0790511447	0.0372902973	0.0725874237	-0.1553611775	0.1191866542	-0.01232764	0.0586220746	-0.0277072433	-0.0542813772	-0.089394124	-0.020187073	-0.0692050555	-0.0595873175	0.0494474899	-0.0583295778	-0.0169701502	-0.0202946818	-0.0297162452	-0.0117679764	-0.0529287669	0.0569577466	0.0936058191	-0.1361430852	-0.1118286278	-0.114844219	-0.0101059132	-0.0195643306	0.1191568288	-0.0866219252	0.0166372155	0.0307935586	-0.1294128698	-0.0383742649	-0.0777299703	0.1483547723	0.0750276997	0.0378468232	-0.0137663664	-0.0315537763	-0.1377479711	0.08214064	0.0339049797	-0.0396287221	0.0237951129	0.055848907	-0.0393630798	-0.0888306412	0.0315745104	0.001102756	0.118753831	0.1100111431	0.0959136145	-0.0172553	1.1699999999999903e-05	1.3688999999999778e-10	0.00029774537809	0.0359726	-0.0056905	3.2381790250000014e-05	0.00129402795076	-0.0293058	0.0138468	0.00085882991364	0.00019173387024	0.000727448	-0.000580452	5.291805927040001e-07	3.369245243040001e-07	-0.000344755	-0.000579899	3.36282850201e-07	1.1885601002499999e-07	0.0	0.0002347	5.5084090000000014e-08	0.0	0.0	1.449131036	1.241134024	0.2040542904	1.791503463	0.861065224	1.005008362	-0.7687260914	0.3042746618	-1.176538098	-1.750749881	0.6610566263	-0.8254267326	-0.932548318	1.15745658	0.2115825459
