global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	aroma_motion_02	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_08	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_15	aroma_motion_16	aroma_motion_18	aroma_motion_19	aroma_motion_22	aroma_motion_25	aroma_motion_26
66140.92831269413	n/a	n/a	4374622398.064944	95241.84271880463	n/a	n/a	9071008604.473518	66292.46388507326	n/a	4394690767.953742	n/a	74310.59710016375	61158.75296744121	n/a	n/a	n/a	n/a	-0.0201659265	0.1848884923	0.1030552086	-0.021834289	-0.0124526785	0.0407163226	-0.1483499768	0.0983070282	-0.0715286866	-0.0198793505	0.0223066402	-0.1761126598	0.1466799806	-0.055165698	0.0453887685	-0.208425825	0.0058676905	-0.288958587	0.1167715285	-0.026569461	0.1288515571	-0.0686633627	0.0128667588	0.1471480106	-0.1509795623	0.0947274158	-0.0193816776	-0.1405153531	0.0073311796	-0.0411774523	0.2126116824	-0.0859354779	-0.0098615378	0.1013270164	-0.0386391726	0.0774482125	-0.136515647	0.1876860904	-0.1086409955	0.1505080886	-0.0103054143	0.215453927	0.1317969966	-0.0114109978	0.1145033177	-0.0899877388	0.0618780925	-0.0691464429	0.0602446634	-0.0767517092	-0.0756111006	0.1038586112	-0.1892120459	0.0445980737	-0.1420880315	0.0086530966	-0.0174155234	0.1527740804	-0.0415240995	0.0963236155	-0.0619693436	0.1416981995	-0.0221343954	-0.026296148	0.1643619509	-0.244133	n/a	n/a	0.059600921689	-0.207228	n/a	n/a	0.042943443984	0.0595374	n/a	0.0035447019987599	n/a	-0.00153903	n/a	2.3686133409e-06	n/a	0.0037858	n/a	n/a	1.4332281640000002e-05	-0.00330921	n/a	n/a	1.09508708241e-05	0.0	-0.64687528	0.002792364241	-1.190571312	-0.6597777933	2.187656717	-0.04247725278	-0.5823992847	0.5685303203	-0.94055915	-0.8772845278	-0.4966189464	1.356647048	1.526798922	-1.116456402	1.666010899
66175.86656907415	34.938256380017265	1220.6817588758172	4379245316.167906	95100.04796765734	-141.79475114728848	20105.751452921468	9044019123.450727	66229.48431776557	-62.97956730768783	4386344592.997156	3966.4258982635815	74565.30391477892	61813.79274810057	1.240179	24.868256	0.0841025	0.0474994	-0.0252185918	0.1780194424	-0.1157700528	0.0374323894	0.0756978855	0.180562848	-0.1782122597	-0.009575932	-0.0472024902	-0.0223103028	-0.0163985055	-0.2041060381	-0.0321691457	-0.1486717816	-0.0879539937	-0.0477870105	0.1659078704	0.0011746193	0.0081193185	0.0877872138	0.0401520656	0.0627397826	-0.0910764548	-0.1008389159	0.1328887344	0.0541647976	0.0113654071	0.0158219682	0.2151133955	0.1299955924	0.3047384085	0.1276318037	0.0051363624	-0.029244429	-0.0474557045	0.0712664271	0.0211544878	-0.1309243676	0.1549682525	0.0634017387	-0.0118151225	0.2079416102	0.1467725358	0.0204834875	0.1106124878	0.0070287891	-0.1060438609	0.0270807614	0.1621046685	0.083132909	-0.1230080137	-0.0209939734	-0.2214300219	-0.0546430441	0.0905912197	0.1514443277	-0.0718491492	0.0160322199	0.0541662766	-0.1358663196	-0.198418269	-0.0876178412	-0.0514594549	-0.1578698085	0.1640657595	-0.244174	-4.100000000001325e-05	1.6810000000010862e-09	0.059620942276	-0.227811	-0.020583	0.000423659889	0.051897851721	0.0240609	-0.0354764999999999	0.00057892690881	0.0012585820522499	-0.0012314	0.00030763	1.5163459599999998e-06	9.463621690000009e-08	0.00353339	-0.00025241	6.371080810000011e-08	1.24848448921e-05	-0.00330921	0.0	0.0	1.09508708241e-05	0.0	-0.08184223526	-0.3371394217	-0.09218708948	-1.056950205	1.564427942	1.822841334	-0.683244651	-0.3844050412	1.404127121	-1.183275269	-0.09660641264	1.266698289	2.119332146	-0.5625603385	-0.00748993142
66098.01136990236	-77.85519917178317	6061.432038078026	4368947107.055742	95140.83542873144	40.787461074098246	1663.6169808710797	9051778566.07696	66319.78692336309	90.3026055975206	4398314137.560282	8154.560577701358	74229.14810316594	61697.6727271151	1.166444	23.389706	0.1332185	0.0838073	-0.0120733629	0.0874215296	-0.1661330789	-0.0031056855	0.0386817193	-0.052827192	-0.2037001462	-0.0696267694	-0.0152580228	-0.0091656881	-0.027480481	-0.2011113263	0.1629406523	0.0267912934	-0.0732216577	-0.0289740739	0.1844929543	0.1118903658	0.0844605682	0.0526069657	0.0607348407	0.0235650584	-0.1368814914	0.0444031337	0.0318260031	-0.0414221278	-0.0340657965	-0.1534327176	-0.1030455675	-0.008042009	0.1422818576	0.1636370362	-0.0633051265	0.0629794851	-0.1122143634	0.1115014421	-0.0521957337	-0.0404992456	0.2145838955	0.1241579399	0.0040037862	0.2230374182	0.1065768446	-0.007518089	0.0159360607	-0.0879553707	-0.0085896638	0.0088866368	0.1314790125	-0.000872291	-0.1584485829	-0.0999543216	-0.066528066	0.039704083	0.0252790376	0.0966718821	-0.0045520626	0.1280790444	-0.2331318828	0.159268531	0.0899194383	0.079310577	-0.1037717392	0.0025725269	0.1634739106	-0.252258	-0.0080839999999999	6.535105599999967e-05	0.0636340985639999	-0.209464	0.018347	0.000336612409	0.043875167296	0.0760398999999999	0.0519789999999999	0.0057820663920099	0.0027018164409999	-0.00232757	-0.00109617	5.4175821049e-06	1.2015886689000005e-06	0.00353339	0.0	0.0	1.24848448921e-05	-0.00330921	0.0	0.0	1.09508708241e-05	0.0	0.4435341219	0.1172823991	-1.136494162	-0.2912751109	1.77591499	0.842014969	-0.7541240465	-0.9480770419	0.9850305011	0.9195166118	-0.8411618118	0.951990573	-0.2097450407	-0.778804691	-0.1031388869
66123.47097809667	25.45960819430184	648.1916494073612	4372313414.191192	95074.8789660047	-65.95646272673912	4350.254975423727	9039232610.400444	66384.85660628435	65.06968292125384	4406949186.636934	4234.063635472514	74378.83288073144	61499.16889273697	1.179162	23.644741	0.1417904999999999	0.0736910999999999	-0.0210571553	0.1241827079	-0.1131719157	0.0792184275	-0.1407816054	-0.0654803446	0.0833633442	-0.1247229338	-0.1070146513	-0.052986309	0.0353612738	-0.1756455315	-0.0287925896	-0.1617389377	-0.0070538343	0.0163964264	-0.1935867464	-0.1226399017	0.1083732974	0.3440869219	-0.1902044138	0.122637712	0.209810819	0.1718614914	0.0071177729	-0.0551672326	-0.0599430383	-0.1012598389	0.1509017796	-0.0492593324	0.0019351349	0.0979054213	0.2033889683	-0.0462406192	0.0525139259	0.2332654019	0.1615921332	-0.0422908149	0.0259534769	-0.0280533495	-0.0163293285	0.2039997494	0.1129862622	0.0144299279	0.1340185321	-0.0110687818	-0.0198562119	0.0326187049	0.0584440923	-0.0869341217	-0.2697399267	0.0003815438	-0.142813586	-0.0520925867	0.1459299178	0.0353456049	-0.2177139141	0.0180935903	0.1245112331	-0.0162119498	0.0167478068	0.0333911091	0.0133215288	-0.057696617	0.1625874706	-0.239014	0.0132439999999999	0.0001754035359999	0.057127692196	-0.242157	-0.032693	0.001068832249	0.058640012649	0.0202499	-0.0557899999999998	0.00041005845001	0.0031125240999999	-0.00191557	0.000412	3.6694084249e-06	1.697440000000002e-07	0.00392266	0.0003892699999999	1.5153113289999978e-07	1.53872614756e-05	-0.00330921	0.0	0.0	1.09508708241e-05	0.0	-0.683532333	-0.5138801997	-0.5790725801	-0.8018482674	1.681977343	1.30499144	-0.5531776979	-0.6583445551	0.1537582616	-0.3645766079	-0.3733474731	-0.9277318837	-0.3376127774	-0.3407213062	0.7830428988
66283.7234688078	160.2524907111365	25680.86077912289	4393531996.889382	94569.83710186298	-505.04186414172	255067.2845357436	8943454089.4729	66388.04489325779	3.188286973439972	4407372504.749211	10.165173825007017	74254.91883870088	61981.9426043009	1.258884	25.243326	0.1858774	0.0919207	0.0178359567	0.1360949149	0.0871719004	0.0764383235	-0.1971461282	-0.0157986617	0.012626373	0.0159330547	-0.0285171338	-0.0285495292	-0.083029016	-0.1872486478	0.1335692417	-0.0556331608	-0.0767544951	-0.067600488	0.0151269262	0.2851572035	0.3445033175	0.0260321128	0.146824688	-0.0400682584	0.0389389478	-0.1627491827	-0.0132059845	-0.1145397116	-0.0636895449	-0.1215534998	0.0790697256	-0.1475705349	0.1294917002	0.003883705	0.0940950342	0.0419627063	-0.1126006375	0.041935412	0.235019137	-0.1197628278	-0.0133904217	0.2936654137	-0.0119697793	0.1782398705	0.0994307201	0.0346789308	0.0239308183	-0.0486466682	-0.0426116906	0.0460833027	0.1940775275	-0.1686052611	0.0288051963	-0.0475167385	-0.1307487099	0.0181309763	-0.0023006142	-0.0414386583	0.0150646892	-0.0293099511	-0.2162323129	0.0267137319	0.0657169748	-0.1348531335	-0.041098533	0.1958602717	0.161408037	-0.231448	0.007566	5.724435600000026e-05	0.0535681767039999	-0.199652	0.042505	0.001806675025	0.039860921104	0.0413438	0.0210939	0.00170930979844	0.0004449526172099	-0.00207794	-0.00016237	4.3178346436e-06	2.63640169e-08	0.00300766	-0.0009149999999999	8.372249999999992e-07	9.0460186756e-06	-0.00209233	0.00121688	1.4807969344e-06	4.3778448289e-06	0.0	0.6101861055	-0.2172071222	-0.1905865843	-0.5081446209	1.826303837	1.577202453	-0.1566578411	-0.3969641401	-1.163618516	0.1615493106	0.1347492726	0.849901768	-1.168308933	-1.278290522	-0.1997478389
66240.07922852619	-43.644240281617385	1904.8197097595537	4387748096.2014265	94534.96016068892	-34.876941174065	1216.4010256591905	8936858692.58304	66581.67092347756	193.62603021977705	4433118902.962257	37491.03957867	74350.9660889738	61397.40838797833	1.31275	26.323462	0.1289777	0.0636212	-0.0151842441	0.2568210333	0.0466192996	0.0900260592	-0.1816171046	0.1115445722	-0.0891985577	-0.0686233421	0.0082389029	-0.0320047218	0.1823135026	0.0238778935	-0.0007605512	-0.1017909428	-0.1251998605	-0.13440732	0.0259086324	0.0102016214	0.1369643654	0.0823853075	-0.045591782	0.0883104043	0.0392601064	0.0471386232	-0.1858728749	-0.09117719	-0.0651951584	-0.1682097877	0.1329759945	0.0725765019	-0.0412786088	-0.1156241467	0.2374011997	0.1908644075	0.033359018	0.0740013041	-0.0893959946	-0.051010979	-0.0321705455	0.0364559809	-0.0128083634	0.2186459043	0.1233715836	0.0814854875	0.1386088512	-0.0912520398	0.0591526093	-0.0940638967	-0.0434438798	0.0451832698	0.0041717101	0.0627431427	-0.0932674642	-0.0122813289	-0.0286793002	0.0524587122	-0.0188467449	-0.0386964226	0.1444400008	-0.0393284984	-0.0861331954	0.0296608225	0.3107555371	0.036862176	0.1599377353	-0.244209	-0.012761	0.000162843121	0.059638035681	-0.232772	-0.03312	0.0010969344	0.054182803984	0.0156751	-0.0256687	0.00024570876001	0.00065888215969	-0.00202651	5.142999999999988e-05	4.1067427801000005e-06	2.6450448999999877e-09	0.00274816	-0.0002595	6.734025000000009e-08	7.552383385599999e-06	-0.00292996	-0.00083763	7.016240169000004e-07	8.584665601600001e-06	0.0	-0.4980059806	-0.2265719519	-1.145449169	-0.8594879045	1.952807558	0.6133297813	0.0652910047	0.704076766	-0.6629929343	-2.473635748	-1.824953352	0.9091649259	0.1898472986	1.187777417	0.4885798228
66384.09374254516	144.01451401897066	20740.180248120298	4406847902.019023	94941.2124544157	406.2522937267786	165040.9261582688	9013833822.3145	66421.79880666209	-159.87211681547342	4411855356.712697	25559.093735060374	74500.3053356987	62829.74427597902	1.217549	24.414486	0.1901386	0.0950245	-0.0132034253	0.1267758423	-0.1275970646	0.0485754214	-0.0602657778	0.1164987758	-0.2211533712	-0.1654161071	-0.0988827693	-0.0449915777	0.1181347041	-0.1365621484	-0.0557816297	0.0571651622	-0.1271596979	-0.2396214957	-0.0341454649	0.0776916935	0.0726325454	-0.0038907827	0.0519573936	0.2163636876	0.0002072802	-0.0439531419	0.0944398657	0.1101399257	-0.0409595884	-0.1176544419	0.0915016397	0.1516267973	0.0905123975	0.050545574	-0.0288853472	0.196706382	-0.0624348191	0.0552231024	0.0909512768	0.0007092875	0.1011557425	0.0809039641	0.0024265009	0.2170251815	0.0555485468	0.098406492	-0.0187415351	0.1244258313	-0.0928052403	0.0338825251	0.0369475512	0.107282932	0.0756535454	-0.0542915168	0.1923557727	0.1224014923	-0.049639375	-0.0372648915	0.1249469099	-0.075217621	-0.1006961398	-0.0260882884	-0.0250407335	-0.197854067	0.0057520246	0.0626458912	0.1581792149	-0.220768	0.023441	0.000549480481	0.048738509824	-0.197093	0.035679	0.001272991041	0.0388456506489999	0.0177232	0.0020481	0.00031411181824	4.194713610000002e-06	-0.00327129	-0.00124478	1.07013382641e-05	1.5494772484e-06	0.00168038	-0.00106778	1.1401541283999998e-06	2.8236769444e-06	-0.00266311	0.0002668499999999	7.120892249999994e-08	7.092154872100001e-06	0.0	-0.1429991485	0.2593664534	-0.002901924144	-0.3955708292	2.158492649	1.460373668	-0.09367374411	0.7956473644	0.7945409144	-0.3300843089	0.371615403	1.125491603	0.278522491	-1.01214221	-1.220612429
66345.35988404839	-38.733858496765606	1500.311794047461	4401706778.143897	95099.44614906578	158.23369465008727	25037.90212261706	9043904657.859064	66558.00541580815	136.20660914605833	4429968084.930747	18552.2403750671	74346.33079626091	62762.279974414174	1.148256	23.025013	0.1502326	0.101212	-0.0055260436	0.1130414411	-0.2006916657	0.0539314074	-0.1161930024	-0.178754238	-0.1544298014	-0.1331467373	-0.1239903708	-0.0645790418	0.2816039194	-0.0626988548	-0.0418187875	0.1580352623	-0.0631803564	-0.1585559295	0.1483744891	0.1296296244	-0.1099854024	-0.0085175437	-0.1018151803	-0.2048659454	0.0468998952	0.0894397331	0.0589389924	-0.0219514412	-0.0882604935	-0.2314707008	-0.0252170871	0.1682480697	-0.1670804378	0.0075911852	-0.0822558802	0.0762099994	0.0166457347	0.1447311074	-0.0931423872	0.1276898324	0.15516934	-0.0310003546	0.010456254	0.2270381712	-0.0192463944	0.1023418748	-0.0640236869	-0.075364665	0.0745305367	-0.0510432059	-0.1512494953	-0.0057847126	-0.030639454	-0.0991148073	0.2629422127	0.0709158365	-0.0626101195	0.0586269568	0.1673645257	-0.0516246425	0.1669422618	0.0818496104	0.1095482285	0.0875525344	-0.0745194021	0.0715746755	0.1561356449	-0.220817	-4.900000000002125e-05	2.4010000000020823e-09	0.048760147489	-0.195197	0.0018959999999999	3.594815999999928e-06	0.038101868809	0.0716318	0.0539085999999999	0.0051311147712399	0.0029061371539599	-0.00477828	-0.00150699	2.28319597584e-05	2.2710188601000005e-06	0.0019174	0.00023702	5.6178480400000056e-08	3.676422760000001e-06	-0.00251954	0.00014357	2.061234490000012e-08	6.348081811599999e-06	0.0	0.173152208	0.3823345987	-1.512776121	0.180223599	1.90138898	0.8088462776	-0.293587408	1.856909428	0.4089515681	0.1219477487	-2.105811152	-0.6893812229	-0.1493419879	0.2004473053	0.395378343
66301.13436356763	-44.22552048075886	1955.8966617940212	4395840417.895848	94456.28320483227	-643.1629442335106	413658.5728351179	8921989436.871479	66469.35646319826	-88.64895260988851	4418175348.631716	7858.636798830259	74377.38750170579	62502.97909731171	1.200479	24.072197	0.1094565	0.0547949	-0.0480828337	0.0673506853	-0.0454607178	0.0462817601	-0.1810406007	-0.0458350387	-0.0377023407	-0.0105654997	-0.2534628644	-0.0522702544	0.1673572566	-0.1175047656	-0.1016368174	0.0173479135	-0.0109638424	0.1339161887	-0.1367999898	-0.0399736318	0.0554756218	-0.183276975	-0.1636190508	-0.1795902228	-0.1553236726	-0.0756288476	0.2810057131	0.2328324617	-0.0626328961	-0.157852343	0.08755924	0.0849412056	-0.0692067486	-0.0384800626	-0.0275355544	-0.1441267615	-0.0754812582	0.086198485	0.1851291932	0.0330358462	-0.0949925034	-0.27005393	0.0150028592	0.1766240971	-0.0071376711	0.0175809655	-0.0289170792	0.1832325185	-0.0621192073	0.126845219	-0.0367011488	-0.1380399106	0.1009934432	0.0185939625	0.1803309175	0.031820263	0.0499681467	-0.1560235833	-0.0476532629	-0.2177797413	-0.0006601148	0.0628400802	0.0288111408	-0.1765049474	-0.0062261333	0.0296174107	0.1538107079	-0.196538	0.024279	0.000589469841	0.038627185444	-0.197334	-0.002137	4.566769e-06	0.038940707556	0.0620233	-0.0096084999999999	0.00384688974289	9.232327224999984e-05	-0.00418258	0.0005957	1.74939754564e-05	3.548584900000003e-07	0.00128847	-0.00062893	3.9555294490000025e-07	1.6601549408999996e-06	-0.00227553	0.0002440099999999	5.95408800999999e-08	5.1780367809e-06	0.0	-0.7506342276	0.092982007	0.02710814185	-0.4776322558	1.77887857	1.6380633	-0.7239834011	1.508271675	-0.6770872946	0.8312803317	1.427303714	-0.4373129734	-0.03872585391	-0.1161481496	0.3413366028
66348.01214696247	46.87778339484066	2197.526576013599	4402058715.853479	94497.81162245956	41.52841762728349	1724.60947062607	8929836401.433853	66358.47058865614	-110.88587454211664	4403446618.865542	12295.677172970034	74070.13410036845	62148.75492063612	1.33705	26.810722	0.1706212	0.0992264	-0.0190197402	0.3036194873	0.0613577181	0.055106304	-0.2965252513	-0.0422217531	-0.1309518271	0.133147773	-0.0668931145	-0.0930773831	0.1238319767	-0.2275166832	-0.0741820437	-0.0109820442	-0.029925443	-0.0742950468	-0.0666456097	-0.2205907161	-0.1289508219	0.0359725011	0.0516423141	-0.0647717904	0.0419626241	0.0759864077	-0.1262010837	-0.1813820352	-0.1168238219	-0.3000857971	0.0486381625	-0.0561177663	0.0007207043	-0.153588775	-0.0055898933	-0.0391678625	0.0052472843	0.0454210595	-0.1100791121	0.2039376317	-0.1016279892	-0.0617442582	0.0230066955	0.2378515786	-0.093599541	0.1307940554	-0.1160936536	-0.0970720386	0.1682097454	-0.0679249254	-0.1528635675	-0.0496668011	0.1751192605	0.0024159067	0.1366512915	0.0903927847	-0.1356097993	-0.0502464548	0.3368254129	-0.0386681284	0.1822083431	-0.0392794418	0.1298003363	0.0763215087	-0.171800168	0.0613653067	0.1512085936	-0.225905	-0.029367	0.000862420689	0.0510330690249999	-0.174528	0.022806	0.000520113636	0.0304600227839999	0.0868049999999999	0.0247816999999998	0.0075351080249999	0.0006141326548899	-0.0058445	-0.0016619199999999	3.415818025e-05	2.7619780864e-06	0.00148722	0.00019875	3.9501562500000066e-08	2.2118233284e-06	-0.00226287	1.2659999999999842e-05	1.6027559999999595e-10	5.120580636900001e-06	0.0	0.657045217	0.855769279	-0.5815425496	-0.3923210938	1.546621703	0.4592697596	-0.5374984882	1.27370477	-1.786580437	-1.153066322	-2.607081357	1.112544092	-0.270433306	-0.403416873	1.428178627
