global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_09	aroma_motion_10	aroma_motion_13	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_22	aroma_motion_23	aroma_motion_27
67978.80535994559	n/a	n/a	4621117978.165367	97003.59636566916	n/a	n/a	9409697707.873665	67017.85665790929	n/a	4491393111.020076	n/a	75304.27440564385	67565.92682948681	n/a	n/a	n/a	n/a	-0.0345660738	0.0495520838	-0.3342667966	0.2051699132	-0.08048725	0.0308947701	0.0110286392	-0.2839430407	0.3678693666	-0.3050325425	0.030668966	-0.3050594746	0.1521037572	0.3055290451	-0.1551246499	0.1025534017	0.1385959314	-0.2315099395	-0.0469180666	0.2708467075	-0.1098440683	0.010510511	-0.1742317427	0.0689281259	-0.1374702005	0.0526190991	-0.1091020602	0.0564394699	0.0531950327	-0.1607202394	0.092356423	-0.0993612165	0.0648878447	-0.0609125109	0.2016857669	-0.1194822789	0.0486256109	-0.1551912794	0.0553089137	-0.1149079577	0.1224978835	0.1674490139	-0.0491987523	0.1097907672	-0.1219478821	0.0857658349	0.0429498944	-0.2970613681	0.2820577703	-0.0489593301	0.145870287	-0.3740435254	0.0164395502	-0.0846155666	0.0008693179	-0.0242921269	0.0443802129	-0.2379810149	0.0907196665	-0.3673489744	0.0970860978	-0.0967296147	0.1081524071	-0.1416486509	0.1201890242	-0.032043891	0.1838516091	-0.0672751918	0.2025387223	-0.1042614609	0.0310891857	-0.0361444572	0.1065744393	0.4313832463	-0.2444760678	0.0113278548	-0.0209534501	0.0018497752	-0.2560526104	0.1911685305	0.4247142988	-0.1161378532	0.3702434059	-0.3451703075	0.0124445806	-0.1169844928	0.1304791431	-0.0722056302	0.1122361501	-0.0996524677	0.1160157667	-0.0056656028	-0.00757506	0.0497465737	-0.0401152208	0.0906522679	-0.0899629281	0.1217078847	0.1216831682	0.1216419777	0.183741	n/a	n/a	0.0337607550809999	0.11082	n/a	n/a	0.0122810724	0.674055	n/a	0.4543501430249999	n/a	0.00373305	n/a	1.39356623025e-05	n/a	-0.00619291	n/a	n/a	3.83521342681e-05	0.00178909	n/a	n/a	3.2008430281e-06	0.0	0.0	-3.974268657	2.6652069	0.6891039924	-0.4394622804	1.673108058	1.427060945	2.073252163	1.092039484	-0.8003953401	-0.771192488	-0.1338403531	-1.521349086	0.666524105	0.1893098445	-2.270366391	-0.5664923571	-0.1369241609
67599.26515111685	-379.5402088287374	144050.77011776157	4569660648.971002	95400.3664007288	-1603.2299649403576	2570346.32048266	9101229909.393305	67027.6053028208	9.748644911509473	4492699872.630731	95.03607761069954	74913.52843985723	66082.28056293452	1.451659	29.546583	0.4956573999999999	0.289184	-0.0436093273	-0.0453574686	-0.2534178403	0.1287256412	0.1197216882	-0.0114734294	0.1697333551	0.0585774705	0.1145532928	-0.351943813	0.0992067301	-0.0513241482	-0.0194400203	-0.0801670987	0.2693508468	-0.0124932617	0.143929926	-0.0907300744	0.0859697779	0.255162036	-0.0341588785	-0.1149392394	0.1118173899	0.1205441344	-0.123887961	-0.1603235564	0.070669276	0.0682408346	0.0063696828	0.1452117765	0.0913446609	0.1366658647	0.0253574586	-0.1751209037	-0.1264617089	-0.0950991183	-0.078928448	-0.0354612674	-0.0189489403	-0.0680835665	-0.0471548402	0.1985689756	0.0407405792	-0.2039124801	0.0850326351	-0.1681964442	0.1186784632	0.014409905	0.1889475559	0.1674369352	0.0463087608	-0.2370517629	-0.0642168405	-0.0212900749	0.0802556802	-0.0677694893	0.0018234508	-0.1224052068	0.1114705364	0.1948594673	0.0281015087	0.0232034822	-0.0426230206	0.2379387009	0.1286094521	0.1721508608	0.2618038469	0.0482255225	-0.2925875026	0.1273250613	0.1070492737	0.1383724401	0.0185156111	0.2895155657	-0.0353027932	0.0422748134	-0.1202573603	-0.0305913968	-0.1234593498	0.0436456673	0.0058542419	-0.1161833976	-0.1487753655	-0.0199675478	0.0741331326	0.0508943203	0.0103594125	0.1757552196	-0.1457119346	0.2519082337	-0.1876184883	-0.0648041056	-0.155052902	-0.2176246685	0.2235465777	-0.0942139675	-0.1622708948	0.1216419777	0.1214196295	0.1210493502	0.152039	-0.0317019999999999	0.0010050168039999	0.023115857521	0.0408019	-0.0700181	0.00490253432761	0.00166479504361	0.422215	-0.2518399999999999	0.178265506225	0.0634233855999999	0.00527635	0.0015433	2.78398693225e-05	2.38177489e-06	-0.00594833	0.00024458	5.981937640000015e-08	3.53826297889e-05	0.000735024	-0.0010540659999999	1.1110551323559996e-06	5.40260280576e-07	0.0	0.0	-3.571292894	2.268385074	-0.8254233109	0.1420768631	-1.402851787	0.0874600006	0.6110898205	-1.165593302	-1.442241326	0.5046361517	-0.961851704	-0.7777039084	-1.006568079	-1.44146415	-2.380694024	-0.8360626685	-0.3492678131
67862.52752688943	263.26237577258144	69307.07849742388	4605322642.337826	95599.48827434848	199.1218736196752	39649.52055380989	9139262158.317291	67113.80846238938	86.20315956858394	4504263286.326288	7430.984719606745	75429.148691743	66850.44614627383	1.243411	25.307978	0.23750085	0.143944	0.0572476006	0.0248892699	-0.2121583975	0.0305234268	-0.0214456362	-0.0339532624	-0.064953051	0.1040497764	0.0895704686	-0.1684753343	-0.0524792591	0.0729982124	-0.0179890362	-0.153480553	-0.0035021024	0.0335061162	-0.0300278821	-0.0363514675	0.0826370141	0.152837705	0.1164743804	0.16213965	-0.1683625893	-0.108476462	0.002327431	0.0226001172	0.1396914629	0.0929581015	0.0598437247	-0.1089622114	0.1006080374	-0.0663178884	-0.0274695072	0.1720785416	-0.0265523274	-0.0769641621	0.0401346042	0.1158334706	-0.0962872082	0.0685769437	0.0069311842	0.0542968275	-0.1424134761	0.0791022578	0.0147742653	-0.0292748806	-0.1027571801	0.0334148823	0.0821286135	0.0113014103	0.1666700758	-0.0683071279	-0.0945777408	0.0832919336	-0.058905111	0.0334329721	-0.0946714675	-0.0083713812	-0.0881865372	0.1292774163	-0.2601865413	0.1316333492	-0.0163934198	-0.1330657827	-0.0566757328	-0.021371244	-0.0153888581	-0.0166208864	0.0478883206	0.0591288368	0.0295422575	-0.0533471431	-0.020525933	0.1986885889	0.0419980862	0.0881195264	-0.0050609939	0.030984211	-0.0573870411	-0.0610275288	-0.0310113743	0.0466137186	-0.2101049089	0.05519146	0.0595710857	0.0737832613	-0.0740777808	0.1510872587	-0.0595721844	0.306377006	-0.1885265202	-0.0776018143	0.1030800179	0.0617424567	-0.0221027495	-0.023631481	0.0666485299	0.1215101995	0.120893123	0.1198669825	0.145537	-0.006502	4.22760040000001e-05	0.021181018369	0.0011702	-0.0396317	0.00157067164489	1.36936804e-06	0.284969	-0.137246	0.0812073309609999	0.018836464516	0.00483847	-0.0004378799999999	2.34107919409e-05	1.917388943999999e-07	-0.00569819	0.00025014	6.257001960000013e-08	3.24693692761e-05	0.000340621	-0.000394403	1.5555372640900005e-07	1.16022665641e-07	0.0	0.0	-2.527998727	2.62090773	-0.7205437204	0.2322341709	-1.138956129	1.511221428	0.8226000864	0.6572991294	-1.827503189	-0.4235432033	-0.9181800993	-0.7047606973	-0.5672593871	0.9210287515	-1.938777636	0.09979263181	0.01483808761
67802.30729368975	-60.22023319968139	3626.476486624008	4597152874.347935	96637.97591030809	1038.4876359596092	1078456.5700409778	9338898388.041286	67065.14039684735	-48.66806554203504	4497733056.448846	2368.580603603818	75215.0446019666	67148.61737200536	1.153448	23.476908	0.21292955	0.0980246	-0.1146019178	-0.0651513203	-0.1754748744	0.0471718683	-0.029343241	-0.1103014266	0.0471455765	-0.0762570676	-0.0258712814	-0.1699722072	-0.0418912539	-0.0026397333	-0.0792466476	0.0582135821	0.0475352717	-0.1157495563	0.0481011225	-0.0707306647	0.0254144909	0.1199685309	-0.0231058418	0.0432694035	-0.0394948817	0.0188315448	-0.0104346585	0.1024740875	0.0951936334	0.0046231375	0.0655744563	0.0646490766	-0.1027283342	-0.1376167719	0.0260123518	-0.0975454069	0.116780729	0.0193519594	-0.1986171604	0.076843244	0.0621702175	0.0111899021	-0.1677796893	-0.0126998732	0.1088447836	-0.0376218265	0.0056719386	0.0414049496	0.0637156738	-0.0974494431	0.0280721875	0.1271790135	-0.0073393918	-0.1354443136	-0.0362243859	-0.0638417146	0.0240823162	0.0148049037	0.0143039467	0.0579137854	0.1068622315	0.0586192328	-0.1233321963	-0.030767773	0.0547613736	-0.010688565	-0.0346521034	0.0853999378	-0.0182263859	0.0842384527	0.0812887796	0.0467045361	-0.1707756415	-0.0192955519	-0.2219643113	0.2048421349	-0.0133502702	0.0155505734	0.0211167755	0.0408926957	-0.0566912949	0.0034331941	-0.063301913	-0.0412211882	-0.1787813633	0.1083861575	0.0508160777	-0.0256710573	-0.0052231471	0.0984903676	-0.0504001261	0.1324370647	0.0770863435	-0.0440829851	0.1220658589	0.1367526039	0.0838150504	-0.1358376982	0.1999978186	0.1213126213	0.1201047889	0.1181006348	0.127332	-0.018205	0.0003314220249999	0.016213438224	0.0405903	0.0394201	0.00155394428401	0.00164757245409	0.306481	0.021512	0.093930603361	0.000462766144	0.003748	-0.00109047	1.4047504e-05	1.1891248209e-06	-0.00452449	0.0011736999999999	1.3775716899999991e-06	2.04710097601e-05	0.0007523	0.000411679	1.6947959904100005e-07	5.6595529e-07	0.0	0.0	-3.028655244	2.406811053	-1.178310455	0.1245780902	-0.0318219945	1.298488489	0.8127670029	-0.3263558402	-0.5723432557	-2.052918492	-0.6469380719	1.041111947	0.1993276446	-1.154935628	-1.2247555	0.3669875318	0.9289381217
67663.53664962768	-138.77064406206773	19257.29165340109	4578354191.935509	96540.94853550132	-97.02737480677024	9414.311461893472	9320154744.134314	67257.49147538717	192.3510785398248	4523570159.561778	36998.93741543385	75343.5636011584	66879.29026164484	1.280816	26.069313	0.12877265	0.0626656	0.1232128098	0.0040535481	-0.1351392242	0.0314259909	-0.0151779244	-0.0491816397	0.0328368454	0.0007846377	0.0341184593	-0.1330151943	-0.0809362607	-0.086513202	-0.0760102467	0.0932959992	0.0204854308	-0.1992914006	-0.1172336719	-0.1061934851	0.0333202457	0.1698843382	-0.0367611219	0.011807321	-0.1544555767	0.0396944021	-0.0400661241	0.0655001929	-0.0245362655	0.0303269779	0.0247874518	0.010191883	0.0054033706	0.0507291037	0.0225799359	0.0579062539	-0.0892660742	0.0126893149	0.1183393466	0.1216713656	-0.0005348543	0.0914314163	-0.0205902794	0.0041857752	0.1441659274	0.0217972681	0.141202002	-0.0071209788	0.0166759672	0.0012227573	-0.0455799558	-0.0039308959	0.1510834652	-0.2270576922	-0.0032600341	-0.1017549864	0.0525758212	-0.0152269673	-0.0428893548	0.077163565	0.080891332	-0.008862449	-0.0387428126	-0.0397020132	-0.1129424361	0.0216355487	-0.1037775636	-0.0651663758	-0.0129785212	-0.0737619977	-0.0437832928	0.0321083422	0.0542715924	0.0025136447	-0.1154461779	0.1755285042	-0.010873016	-0.0409132682	-0.0994758897	-0.0408829218	-0.0348274819	-0.0846580527	0.0122367265	0.0586999866	-0.1004960406	0.0898662242	-0.0225351424	0.1473576551	-0.031862573	-0.0269882417	-0.0220673661	-0.0812035163	-0.0469081621	0.0257697294	-0.0041154144	0.0217434495	-0.0047139027	0.0957350657	0.1220314973	0.1210493502	0.1190563346	0.1157589128	0.109697	-0.0176349999999999	0.0003109932249999	0.012033431809	0.0340201	-0.0065702	4.316752804000007e-05	0.00115736720401	0.358813	0.0523319999999999	0.128746768969	0.0027386382239999	0.00414748	0.00039948	1.72015903504e-05	1.595842704000002e-07	-0.00429094	0.0002335499999999	5.454560249999995e-08	1.84121660836e-05	0.000340621	-0.000411679	1.6947959904100005e-07	1.16022665641e-07	0.0	0.0	-2.966446793	1.727055511	-1.408277016	0.3872211938	-0.3585750772	-0.6280014746	0.671964499	1.524428441	-1.730764439	-1.34622981	-0.8561312228	-0.5177620317	-1.47973404	2.43343225	-1.132607873	1.985954253	0.4761880133
67549.89588697189	-113.64076265579206	12914.222936990063	4562988434.340742	96676.26281608878	135.31428058746678	18309.95453090369	9346299792.08547	67039.49242256637	-217.9990528208	4494293544.275333	47523.58703076594	75500.49463227371	66835.28684381608	1.277944	26.010862	0.1271502	0.0793698999999999	-0.0820570716	0.1053964903	-0.1737033072	0.0130237576	0.0948005297	-0.0169146419	-0.1032476751	-0.0978768643	0.0897059435	-0.0624959925	-0.1149933852	-0.00064653	-0.008229849	-0.0221580892	-0.113188527	0.017496762	0.0151734068	-0.0445531243	-0.0703219795	0.1049482739	0.0725595815	0.1591889992	0.0239550148	-0.0007860394	0.0050371372	0.0916411626	0.0093616244	-0.015931278	-0.0023247558	-0.0027208362	-0.1210118471	0.1263006802	-0.0112600601	-0.1020435056	0.0612342568	-0.1136744309	0.0005212257	-0.0153241394	0.0354188516	0.0518633455	-0.1516751105	-0.0394707071	-0.0153298508	0.0356479041	-0.1328908323	0.0159532218	-0.0917425648	-0.1648541613	0.0635859488	0.0538410983	0.0552165376	-0.0380404286	-0.0703209052	0.0022410951	-0.0837173728	-0.0304903348	-0.0030640568	0.0712940669	-0.1221662402	-0.1226586232	-0.0264762556	-0.0668287561	-0.0567816201	-0.0203458066	-0.1416615177	-0.0006946365	-0.1439992741	0.0324082599	0.0498829088	0.1293191408	0.0800238978	0.1761575959	-0.089923649	0.1747637309	0.032728127	0.0927721121	-0.0326857649	0.0394274056	-0.0463178894	0.0800300909	-0.1445629184	0.057870227	-0.1123514492	0.1531222474	-0.0296938306	0.0216040286	0.0016657177	-0.0384130873	0.0541399687	0.0046879705	0.0003421931	-0.1003080365	0.0460114076	0.0174518733	-0.1321184931	0.0500699296	0.1462883234	0.1207205288	0.1177500307	0.1128532249	0.0986241	-0.0110728999999999	0.0001226091144099	0.00972671310081	0.0428489	0.0088288	7.794770944000008e-05	0.00183602823121	0.292668	-0.066145	0.0856545582239999	0.004375161025	0.00479099	0.0006435099999999	2.2953585180100003e-05	4.141051200999999e-07	-0.0044695	-0.00017856	3.1883673600000124e-08	1.997643025e-05	0.000340621	0.0	0.0	1.16022665641e-07	0.0	0.0	-2.989919501	2.337206413	-1.515343224	0.08876248173	-1.678383864	1.618465025	0.8157890266	1.157326858	0.2402485837	-1.716982322	-1.766235246	-1.26702495	0.8778268923	0.2408744363	-2.518684168	0.8920383215	1.044119572
67516.28315634246	-33.612730629436555	1129.8156603670625	4558448491.247412	96788.70311809848	112.44030200969428	12642.82151603126	9368053051.283403	66890.0476147677	-149.44480779867445	4474278469.9058895	22333.750577982748	75109.92308223329	67115.18273351828	1.183111	24.080648	0.184885955	0.0993323	-0.0807239342	-0.0559004576	-0.1332012621	0.0419578605	-0.0271816167	-0.0169721276	0.0464658958	-0.1627923076	0.0549459744	-0.0985892431	-0.0086708921	-0.0153667869	-0.0506025057	-0.0254342285	-0.1148628122	-0.0749381155	0.1604005151	-0.0332079692	-0.0283329261	0.0278042488	-0.0700940791	0.0978042861	0.0118033334	0.0846658985	-0.0421746099	-0.0247819981	-0.0298366234	-0.0980200378	0.0624546537	-0.0090390166	-0.0498204628	0.0510707274	-0.0199596013	0.1796929222	0.066201379	0.0192593376	0.1214638963	0.0646598185	0.1146270539	0.1121804833	0.0313429317	-0.1300447019	-0.0261886866	-0.0437628614	0.0935356944	-0.0069104724	0.070703796	-0.1101413728	0.1451898868	0.0383921839	-0.0874192497	-0.0723127169	-0.0435811437	-0.0966580088	0.0132236755	-0.0120240335	-0.0846533499	0.1184530499	-0.0715862401	-0.023927189	0.1196496945	0.038684685	-0.0669029398	0.0111371528	-0.1575362871	-0.1510435746	-0.1216312651	0.0131002709	0.091409985	-0.1471720014	-0.0188705105	0.0805568267	0.0107307756	0.1676200858	-0.042493202	-0.0788786291	0.038464771	-0.0182178706	-0.0273584556	-0.005687243	-0.0627492894	0.0293684409	-0.0707970585	0.206448525	0.0333547452	0.005356096	0.0512024219	-0.1167576385	-0.0154045267	-0.1402870218	0.0910812595	0.0946930765	0.1598482483	0.0112069132	-0.0841683711	0.0167215224	0.0745533457	0.120326335	0.1161887065	0.1093977275	0.0716584	-0.0269657	0.00072714897649	0.0051349262905599	0.0401033	-0.0027456	7.538319360000003e-06	0.00160827467089	0.352972	0.060304	0.124589232784	0.003636572416	0.00358602	-0.00120497	1.28595394404e-05	1.4519527009000002e-06	-0.00407821	0.00039129	1.5310786410000058e-07	1.6631796804099996e-05	3.94679e-05	-0.0003011531	9.069318963961e-08	1.55771513041e-09	0.0	0.0	-3.216799021	1.804459129	-2.041936614	0.1715914764	0.9181026285	0.9245216561	1.587541555	-1.101398934	-0.3779645624	-2.144904774	-0.06592100179	-0.8434652348	0.4490462638	-0.1521618544	-2.096750357	-1.346446605	0.7476182356
67319.39773218587	-196.88542415658597	38763.87024531876	4531901311.024232	96312.65027675022	-476.0528413482534	226626.3077557453	9276126603.331594	66896.6941993916	6.646584623900708	4475167694.806913	44.17708716267332	75054.88492389547	65734.29078450335	1.241223	25.263449	0.188522595	0.0843132	-0.0296667589	-0.0627405465	0.0059756767	0.0355523495	0.2092857266	0.0449824861	0.1014682395	0.0194297046	0.0134722953	0.0033658811	0.1809346955	0.0547274099	0.0715992042	0.0063247266	-0.014405068	-0.0402052143	0.1338506206	0.0742240785	0.0045255287	0.0881833434	-0.1727114185	0.0135845926	0.0667117899	0.1184594578	0.0019033203	0.15832868	0.0686982384	-0.0560975507	-0.061396999	-0.1065987175	-0.045999564	0.1030243233	-0.0681664078	-0.0050557282	-0.0540890679	-0.0036463984	-0.0389684507	-0.0726781531	-0.029647423	0.005906592	0.0062188957	-0.0209433063	-0.0324429901	-0.0003186936	0.0099624319	-0.0823821023	0.0585597054	0.0825801311	0.1157175165	0.0068806696	-0.1446918139	-0.0914696219	0.0017528516	0.0275968541	-0.1104058955	-0.0741399225	-0.0164049268	0.1448020232	-0.0960866632	-0.0362008715	0.1103560135	0.1835700525	-0.0375494799	-0.1191803905	0.0615990792	-0.0580350093	-0.1953714179	0.0707875325	-0.1078886334	-0.0490052485	0.035093159	0.0904220784	0.00867515	0.0584945804	0.0028895571	-0.0679010235	-0.1374788148	-0.0257030962	0.0633103071	-0.0334360949	-0.1010735711	-0.017932017	0.0180346939	0.1640343939	-0.0991681245	0.0471125475	0.038172194	-0.1488358776	-0.0885619195	-0.2996723529	-0.0619699403	0.0597658413	-0.185896909	-0.2119209256	-0.0495555548	0.0131696797	-0.1900805283	0.1198669825	0.1143757435	0.1054092553	0.047516	-0.0241423999999999	0.0005828554777599	0.002257770256	0.0310055	-0.0090978	8.276996484000006e-05	0.0009613410302499	0.3122	-0.040772	0.0974688399999999	0.001662355984	0.00252542	-0.0010606	6.3777461764e-06	1.12487236e-06	-0.00318914	0.0008890699999999	7.904454648999993e-07	1.01706139396e-05	-0.00030107	-0.0003405379	1.1596606133641e-07	9.06431449e-08	0.0	0.0	-2.604176398	0.9382235482	-2.389356975	-0.05689186111	-2.079588551	-0.8434019655	0.7148442663	-0.8372725648	-1.311970448	-1.94174923	-0.6573961071	0.03087094711	0.0444089801	-0.1448059458	-1.910535337	0.1874299211	-0.4537216999
67436.66042507892	117.26269289305492	13750.539144530912	4547703169.287406	95867.67317938384	-444.97709736638353	198004.617180612	9190610760.829151	66844.05356056416	-52.64063882743358	4468127496.407571	2771.0368561603077	75055.13234442349	65336.3533442786	1.230726	25.049784	0.1677308899999999	0.0879236	0.1422254027	0.0020576407	-0.0830306399	-0.0420823722	0.0732338017	-0.0940640282	0.0245351514	0.1630640133	0.0843747258	0.0296010802	0.1295254808	0.0730621059	0.0211852628	-0.114216298	-0.1482051182	-0.1327007659	0.1873378959	0.1847207873	0.0414171714	0.0559471175	0.0359951531	-0.0218777513	-0.0411854507	0.0896334358	-0.0027342878	-0.0447101826	0.0571983689	0.0675407481	0.0838792712	0.007976448	-0.0200077319	-0.1167279554	-0.0377120937	0.0392945884	0.0532414207	0.0621291156	-0.0202794217	0.0878403752	0.0352790485	-0.0914120051	0.0790942485	0.0154105345	0.0448969733	-0.0490719128	0.1761485494	0.0518039607	-0.0230667196	0.1576389075	0.2037483452	0.0657755397	-0.0485883407	0.0809263298	-0.0657058195	-0.0320480454	-0.0682028965	0.0164389674	-0.1298598842	-0.0257383483	0.0061775445	0.2356683404	-0.0059688048	0.1112629492	0.0430593702	0.0395244882	-0.0830750067	0.0127800366	-0.1184922381	-0.1523204956	-0.0013881614	-0.1484945938	-0.0876943413	-0.0739676131	0.0379211333	0.0537910109	0.0372678194	0.055202349	-0.0260204955	0.0909030707	0.0115924698	-0.1559243667	-0.0593536795	0.1015166662	0.0216079483	0.0737672633	-0.1534861068	0.0579469262	-0.0531348	-0.04108423	0.0395245064	-0.0966000803	0.0989995493	-0.0618926283	-0.0513514048	0.0292285934	-0.0588077342	-0.047282308	0.0212186563	0.1193427198	0.112315068	0.1009072399	0.0685321	0.0210160999999999	0.0004416764592099	0.00469664873041	0.00946736	-0.0215381399999999	0.0004638914746595	8.963090536959999e-05	0.237499	-0.0747009999999999	0.056405775001	0.0055802394009999	0.00225533	-0.00027009	5.0865134089e-06	7.29486081000001e-08	-0.00328535	-9.62099999999998e-05	9.256364099999961e-09	1.0793524622499998e-05	0.000342143	0.000643213	4.1372296336900003e-07	1.17061832449e-07	0.0	0.0	-1.929238703	1.968717776	-1.997196354	-0.1224059568	-2.307695369	1.560015706	0.6311248585	-1.03666436	-1.561717386	-1.593678301	-0.4904755014	-1.347900505	-2.779351586	0.8040714143	-1.445521324	-1.923519843	0.2344791636
67633.01471103769	196.3542859587615	38555.00561437507	4574224678.90344	95965.0648189046	97.39163952076342	9485.131448542326	9209293665.696562	67116.4800954093	272.42653484512994	4504621900.397471	74216.21688772479	75153.94539163524	66527.61849191648	1.221384	24.859657	0.1088920299999999	0.0522757	-0.0791566585	0.0809770889	-0.0564341	-0.1060132191	-0.0345004735	0.0998150506	-0.0144575546	0.0695450879	0.1254495268	-0.0029250931	0.1133475067	0.1018827266	-0.055337986	-0.1609009634	-0.0224401346	0.0697037488	-0.0567783183	-0.0453506074	-0.1624851344	0.0221562496	-0.0351487681	0.0946576059	0.0139484678	0.1319488935	-0.0029963043	-0.1221612686	0.0959784658	0.0500340484	-0.0723805411	0.1531358601	-0.0233187166	-0.0425985921	-0.095220219	-0.1058677233	-0.1704056799	0.0303925685	-0.0509187223	0.0204437964	-0.1418698982	0.0420135354	0.1089703844	-0.1609252749	-0.0617199125	0.0811661457	-0.0625753668	-0.1781105932	0.003673614	-0.0362712377	-0.0230906743	-0.0244219092	0.0347453447	-0.0055767851	-0.0627214979	0.1032850106	0.1446501089	-0.1579009719	-0.1100382914	0.0269616004	-0.1922178405	0.1561402767	0.1035136096	0.0117275359	-0.0509942274	0.0448550476	0.0253808588	0.1858161652	-0.1014391574	-0.0059113481	-0.0726371918	-0.0190952301	-0.0758159579	-0.0076333846	0.1055399826	0.0383904822	0.0206535439	0.000414105	0.0910864981	0.0558360119	0.0715157711	0.0398264089	-0.1406937647	0.1070667197	-0.0401977945	0.0008465778	-0.0984273386	-0.0741330128	-0.0293024	-0.1159557922	0.1586654316	-0.0837793827	0.1649126113	0.0738991353	0.0933107922	-0.0140899174	-0.0544718048	0.0402937028	0.0135063797	0.118753831	0.1100111431	0.0959136145	0.0639721	-0.0045599999999999	2.079359999999995e-05	0.00409242957841	-0.00896947	-0.01843683	0.0003399167004489	8.04513920809e-05	0.196603	-0.0408959999999999	0.038652739609	0.0016724828159999	0.00175116	-0.0005041699999999	3.0665613456000003e-06	2.5418738889999975e-07	-0.00293761	0.00034774	1.2092310760000002e-07	8.629552512099999e-06	0.000390217	4.8074e-05	2.3111094760000003e-09	1.52269307089e-07	0.0	0.0	-2.028225912	2.289523972	-1.977837766	0.1238980293	-0.6588365343	1.736469447	1.521650363	-1.24221217	0.04705179778	-2.342633967	-2.222159541	-1.749152288	1.044378183	-0.3552058891	-0.3886676982	0.8924904406	1.285308134
