global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_11	aroma_motion_13	aroma_motion_14	aroma_motion_16	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_22	aroma_motion_24
67205.54211174144	n/a	n/a	4516584890.533052	96850.38568697548	n/a	n/a	9379997207.715906	66742.82278394113	n/a	4454604393.1685705	n/a	75273.20963935555	69031.91696654716	n/a	n/a	n/a	n/a	0.0963973947	-0.0623498319	0.0733366837	-0.0834000124	0.0255704635	-0.0259870805	0.026270262	-0.1255653013	0.0186862497	-0.0261322029	0.1188710832	-0.0900081225	0.0461322579	-0.1445324443	0.0887791187	-0.2261641113	0.0113812818	-0.0090244618	-0.1217477622	0.1906612164	-0.1556751846	0.03297389	-0.0753661162	0.1319340295	-0.0532061848	-0.0022690483	0.0555377256	-0.0995915657	0.1075022296	-0.0016959463	0.0266444604	-0.0123502028	0.0605668817	-0.1103885626	0.1002652664	-0.2303882876	0.0388621481	-0.044865441	0.0405711795	-0.0567764422	0.0831555126	-0.080596634	0.0970040242	-0.0899294709	-0.045702222	0.0645590606	0.0087305298	-0.0305865148	0.009198001	-0.0865511514	0.1601887707	-0.0798593309	0.0563768273	0.0113982379	-0.0477191661	0.078473513	-0.2185699367	0.2031355543	-0.1003703414	0.0701119198	-0.0194908631	0.0108914609	-0.0568246874	0.1530842762	-0.1302140746	0.0718562834	-0.094159014	0.1181963979	-0.0381820249	0.0354516856	-0.0738138182	0.0152820096	-0.0883210711	0.0872116071	-0.0699455733	-0.1908099196	0.0121284044	-0.096800701	0.1353365354	-0.0872587521	0.0335025805	-0.1216588549	-0.0264968105	0.035937354	-0.1342441806	0.1469890576	-0.2941773441	0.2120420845	-0.0385818074	0.057715482	-0.0589973346	0.0803943257	-0.0168569495	-0.0400975637	0.1073872356	-0.0065832188	0.1256721541	-0.0239488112	0.1409168654	0.1217078847	0.1216831682	0.1216419777	0.0968543	n/a	n/a	0.00938075542849	0.000253593	n/a	n/a	6.430940964899999e-08	0.0582484	n/a	0.00339287610256	n/a	0.00645227	n/a	4.163178815290001e-05	n/a	-0.00174193	n/a	n/a	3.0343201249e-06	-0.000728951	n/a	n/a	5.31369560401e-07	0.0	0.0	1.690828531	-0.8821460718	-0.3211101723	1.46593154	-1.240194073	-0.1186460664	0.8050110756	1.632039512	1.329655867	-0.1449522808	-0.7466169135	0.2669218087	0.2524450159	-1.207475034
67162.85329142955	-42.68882031188696	1822.3353796205724	4510848862.246089	96666.56573680432	-183.81995017116424	33789.7740809293	9344424931.34791	66818.19477015597	75.37198621484276	4464671152.342499	5680.936305970447	75315.96688634399	68843.55287706906	1.105483	22.422274	0.208922857	0.10289	-0.0752104207	-0.1055971567	0.077095485	-0.0550357005	-0.0011893298	0.1306668081	0.0706191362	-0.0110864386	-0.0374469374	-0.0650344645	-0.0637817272	-0.1076302462	0.0125793949	-0.178915318	0.0455675844	-0.1543715314	-0.0885587096	0.0194058253	-0.1155038175	-0.0067263288	-0.1559017376	0.199788494	-0.124606658	0.095074168	-0.0522334201	0.068641057	-0.0128515738	0.0714477338	0.2013112079	0.1758043584	0.1111949941	-0.1117940809	-0.0266396078	-0.0363991918	0.0678826291	0.0552121796	-0.0252891671	-0.0828629632	0.0654567184	0.0266083348	0.1223609113	-0.0548221047	0.0638899499	-0.0314070535	0.0049250166	-0.0513917166	-0.0603547315	-0.0194966559	-0.0190335616	-0.0630908026	-0.0001529077	-0.0981519727	0.1647638703	-0.0143144228	-0.1097485319	-0.0572721307	-0.1456003347	0.1971125429	-0.0206735394	0.1056642368	0.0934197264	-0.0552595257	-0.0561558141	0.0111511536	-0.0447905383	-0.1436458306	0.1208334455	0.1442740183	-0.0109158945	-0.0865826118	-0.0025503288	-0.0613255892	0.0721479256	-0.0730119428	0.0018514045	-0.1733179257	0.0363380764	-0.0198329072	0.1344299323	-0.1519321947	0.0168874903	-0.1289552515	0.0222643036	0.1226493049	-0.0320441614	0.0751088718	-0.1827660721	0.222966383	-0.0610390558	0.1560608886	0.0447434857	0.0303018717	-0.0522228733	-0.0350885803	0.0739781271	0.0208262888	0.004778689	0.0269935989	-0.1501649881	0.1216419777	0.1214196295	0.1210493502	0.0843118999999999	-0.0125424000000001	0.00015731179776	0.0071084964816099	0.032364	0.0321104069999999	0.0010310782377056	0.0010474284959999	0.0998449	0.0415965	0.00996900405601	0.00173026881225	0.00524543	-0.00120684	2.75145358849e-05	1.4564627856000017e-06	-0.00287566	-0.00113373	1.2853437128999998e-06	8.269420435599999e-06	-0.000841852	-0.000112901	1.2746635800999998e-08	7.087147899040001e-07	0.0	0.0	1.743148122	-0.4281786201	-0.1673253281	2.141159809	-0.5157721449	0.4075733914	1.087693343	0.1312640372	-0.4025251247	-1.431924335	-0.9661838835	-0.1740229332	0.4938524015	1.366277241
67060.25273190066	-102.60055952888796	10526.874815640884	4497077496.466391	96158.68722048918	-507.8785163151333	257940.58733446116	9246493127.96787	66870.52745359183	52.33268343585951	4471667441.921578	2738.709755597884	75189.18182969154	67892.25613305776	1.119828	22.713243	0.1600012	0.0823876999999999	-0.1094230915	0.0740184534	0.0427021486	-0.0422409072	-0.0034644103	-0.0528907027	0.0170813133	0.1261503902	-0.0611930338	0.0531978375	-0.0221125459	-0.1455976808	0.0203892696	-0.0286853081	0.0132343648	-0.1538798191	-0.1527118579	0.0439260323	-0.1381855851	0.0444796774	-0.0667306107	0.1510152636	-0.1202845994	0.0017752039	-0.0133487826	-0.0035963264	0.0198629195	-0.1118069689	0.0339816461	0.0133882889	-0.0712265447	-0.1845723502	0.033611204	0.0098503071	0.0283876925	0.0728142986	-0.066188289	0.0355065599	0.0594398872	-0.0397387039	-0.0818030839	0.025864213	-0.079222408	0.0334635113	-0.0992877718	-0.1461233823	-0.0672774898	0.0218346158	-0.0808483887	-0.0069058755	-0.084637295	-0.1056833808	0.0930443014	-0.0991622928	-0.1715608494	0.0504507461	0.0354673807	0.2113924582	-0.0793218766	0.0832654462	-0.0318361045	0.0032195095	-0.0768699144	0.1141146766	0.0508902258	-0.1104180371	-0.0166837234	-0.0579847326	-0.0173900179	-0.0512181249	0.0040564648	0.0226063805	0.0682145941	0.0069451413	0.0101058072	-0.1182175962	-0.0312561535	-0.0099729998	0.2057999024	-0.0382923358	-0.0374006527	-0.1000476638	0.0470891809	0.068627464	0.077867541	0.0207928392	-0.117504692	0.1743002003	0.0588143016	0.1389915842	-0.0374863859	-0.1286062223	0.0207614084	-0.11190358	-0.0927431212	-0.0179774727	-0.0342879611	0.067107601	0.0626195601	0.1215101995	0.120893123	0.1198669825	0.046271	-0.0380408999999999	0.0014471100728099	0.002141005441	-0.0118274	-0.0441914	0.0019528798339599	0.00013988739076	0.130735	0.0308900999999999	0.0170916402249999	0.0009541982780099	0.00435744	-0.00088799	1.89872833536e-05	7.885262400999999e-07	-0.00284938	2.6280000000000053e-05	6.906384000000027e-10	8.1189663844e-06	-0.000865158	-2.330599999999996e-05	5.43169635999998e-10	7.484983649639999e-07	0.0	0.0	1.457166055	-1.276177788	-0.2665886267	1.758830723	-0.0460754671	1.580375387	-0.5192794705	-0.140935964	0.2517017502	-2.069618347	-0.7631947642	-1.553673692	1.419184588	-1.237679628
67060.860363108	0.6076312073419103	0.3692156841357876	4497158992.64027	96705.03169514688	546.3444746577006	298492.2849889989	9351863155.159365	66757.68810413005	-112.8393494617776	4456588921.0083065	12732.71878695717	75269.34142549428	68490.15589688793	1.185895	24.053253	0.15751515	0.107735	0.0982138688	0.0920629831	0.1029325502	-0.0228314569	0.0658098333	0.0955036902	-0.0850102583	-0.0538520366	0.0993457361	0.072489512	0.1209861747	-0.0549069831	0.0653354504	-0.0265774105	0.0475191411	-0.2486411967	-0.0300586653	0.1265902201	-0.0657107277	-0.0165519826	0.0243146722	-0.0604829052	-0.1666111178	0.0540565591	0.0522343528	0.1141706988	0.0362019155	-0.0057089195	0.1582744842	-0.0915010503	-0.0344874575	0.101721675	0.0272605139	0.0711195419	0.2125609607	-0.1492791439	-0.0187121177	-0.0088661754	-0.0169955892	0.154502596	-0.075875887	-0.0181196427	-0.0928180816	0.2638031968	-0.1203339284	-0.2042001733	0.1143744749	-0.0645627866	-0.0173039995	-0.0218831048	0.091030632	-0.128278384	-0.1101987642	-0.0705690963	-0.131743215	0.0179563571	-0.1619842767	0.0947710806	-0.0134249906	0.1859772389	-0.0628127943	-0.0989975852	-0.0713164093	-0.0379507263	-0.0952485237	0.0989107085	0.0131833178	0.1990286518	-0.0262093581	-0.2154531616	-0.0305649023	0.1127381365	-0.0624580126	0.0217387317	0.1801058846	-0.1293893953	0.0473545209	-0.1587596136	0.0547536351	-0.0717253177	0.0326916783	-0.0656676227	-0.0567025649	-0.0242692832	0.040169387	0.155103035	-0.1149881652	0.040591093	-0.0327864874	0.0049869329	-0.0220004324	0.0409736685	-0.1217787564	0.0363776509	-0.0459655897	-0.0680763755	-0.0164928217	-0.0265399768	-0.0585821682	0.1213126213	0.1201047889	0.1181006348	0.0383396	-0.0079313999999999	6.290710595999997e-05	0.00146992492816	-0.0118234	4.000000000000531e-06	1.600000000000425e-11	0.0001397927875599	0.0260939	-0.1046410999999999	0.00068089161721	0.0109497598092099	0.00414517	-0.0002122699999999	1.71824343289e-05	4.505855289999985e-08	-0.00228491	0.00056447	3.186263809000001e-07	5.220813708099999e-06	-0.0007431249999999	0.000122033	1.4892053089024401e-08	5.522347656248514e-07	0.0	0.0	1.56594352	-0.5716386291	-2.114050038	1.822883066	-0.7751081183	1.42494116	-1.527376278	0.5916640796	1.153564626	-0.9086012985	0.6357497275	1.129397032	0.6796179732	-0.8166378655
67247.64282796973	186.7824648617243	34887.68917982127	4522245465.918188	96351.76517985312	-353.26651529376977	124797.23082780329	9283662653.273556	66490.52128185413	-267.1668222759181	4420989420.332698	71378.110925012	74999.2147880429	69022.83007255102	1.266829	25.69482	0.07787795	0.0407481	-0.0418166168	-0.1119015677	0.0220724173	-0.1139205525	-0.0933027984	-0.0073335524	0.1700473597	0.0135192526	-0.0391954944	-0.0785336175	0.0183439928	-0.0854217705	-0.0546890636	-0.0425639124	0.1071867778	-0.0283430116	0.1469752226	0.0696340364	0.0240576919	-0.0123172585	-0.0912368551	0.1559796739	-0.0899505548	0.0284025475	-0.0056781488	-0.0321048463	0.0168313406	0.0081903016	0.0704003504	-0.0914841769	0.0313757526	-0.0546704812	-0.0198557063	-0.0077096175	-0.0019209782	-0.0599753441	-0.0170238861	-0.2072477242	0.0087391229	0.0909776017	0.0338278207	-0.0036945569	0.0688922706	0.072443648	0.0356156579	0.0898027954	-0.0279596842	0.0574757463	0.1738279462	0.0476960468	0.0508333535	-0.0027108343	0.0335269746	0.131352618	-0.1020795751	-0.0280682888	-0.0996659376	0.1454167422	0.0124306568	0.0898096541	0.0326162874	0.0353360945	-0.0916936804	0.0249404157	0.0345364301	-0.0531782789	0.0654827716	-0.0622376805	0.0119409307	-0.0321783535	-0.0240978637	-0.0521980365	-0.1058920204	-0.0552088583	0.0747064838	-0.1081339267	-0.0136501512	-0.0018057986	0.1126483704	-0.1635337549	0.0445653691	0.0111294365	0.0467533472	0.0660990931	-0.0259708233	0.0426043303	-0.0429907448	0.0740708872	-0.039041981	-0.0399777461	0.1000644911	0.034136021	0.0323965941	0.0552499706	0.0313430665	0.0147193238	-0.1579984186	-0.0318865665	-0.0940064758	0.1210493502	0.1190563346	0.1157589128	0.0244829	-0.0138567	0.00019200813489	0.0005994123924099	-0.0118022	2.1199999999999e-05	4.4943999999995745e-10	0.00013929192484	0.0567042	0.0306103	0.00321536629764	0.00093699046609	0.0039824	-0.00016277	1.5859509759999998e-05	2.6494072900000143e-08	-0.00247201	-0.0001871	3.500641000000014e-08	6.110833440100001e-06	-0.00106105	-0.0003179250000001	1.0107630562506362e-07	1.1258271025e-06	0.0	0.0	1.789878243	-0.06885865349	0.4047726637	1.867155938	-0.2021446442	-1.373419417	0.3911426588	0.09732142857	0.4636804497	-2.410676795	-1.054611821	0.1123776979	-1.408370378	0.9796024558
67288.19470703641	40.551879066682886	1644.4548958388737	4527701146.932043	96093.56286232884	-258.2023175242793	66668.43677490877	9233972823.576344	66719.27197523067	228.75069337653983	4451461252.904801	52326.87972024776	74961.46961430424	68570.7395551847	1.099511	22.301161	0.0697661999999999	0.0435136	-0.064030317	0.0755593442	-0.0705448843	-0.0853904998	0.0050212186	-0.1117857708	0.107361191	0.0392773811	0.0799304862	0.1211309792	-0.0243120044	-0.1248886375	-0.0432818128	0.0188921769	0.0368120148	0.0611059976	0.0138551474	0.0975181253	0.0229089621	-0.0234517927	0.0216845021	0.1563138901	0.0146576104	-0.2072103255	0.0608007424	0.0801526448	-0.0633608651	0.0226815378	0.0975699103	0.0538461284	-0.0524352186	-0.062874943	-0.0875710731	0.0835815685	-0.1951003761	0.0314551452	-0.0537003545	0.0085993733	-0.0350072688	-0.1599964696	-0.0734307626	0.0628494749	0.0712285402	0.0516188335	-0.0526628115	-0.1370245421	0.0063789214	0.1303099915	0.097511754	0.0012338155	-0.0663435986	-0.0203679103	-0.0227270921	-0.0516600249	-0.1322322219	0.0200341909	0.1299838611	0.0721654635	0.0077417959	-0.086332515	0.012537458	0.0054119022	0.0381126049	-0.0111532102	0.0548355553	-0.0185536249	0.0087659484	-0.0878249782	-0.1640064164	0.1265645314	0.1531086289	-0.0258128869	0.0686578078	0.145454206	0.069765052	-0.0608330221	-0.0382716459	-0.0080605446	0.1724762668	-0.010733487	-0.0003749834	0.0222797379	0.004148119	-0.0246137695	0.0482832086	-0.0214090163	-0.0034604906	0.0252242296	0.045721326	0.0011286507	-0.009350951	-0.0880500049	0.0831523542	0.0183003432	-0.0131776627	-0.0484754485	-0.0988461459	0.0428111199	0.0586753141	0.1207205288	0.1177500307	0.1128532249	0.0175938	-0.0068890999999999	4.745969880999998e-05	0.0003095417984399	-0.016425	-0.0046227999999999	2.1370279839999986e-05	0.0002697806249999	0.056725	2.0799999999994437e-05	0.003217725625	4.3263999999976846e-10	0.00323395	-0.0007484499999999	1.04584326025e-05	5.601774024999992e-07	-0.0021015	0.00037051	1.3727766010000008e-07	4.41630225e-06	-0.00110676	-4.571000000000002e-05	2.089404100000002e-09	1.2249176976e-06	0.0	0.0	1.467406307	-1.18705624	0.1517071713	1.395496415	0.1496446565	-0.1720022117	-0.8951085679	-0.9818225404	1.083664054	-2.009037286	0.173228837	-1.005307617	0.133886881	-1.237496779
67284.95003459761	-3.2446724387991708	10.52789923510296	4527264501.158298	96939.18928748896	845.6264251601242	715084.0509290912	9397206419.715614	66666.25151719025	-53.02045804042427	4444389091.353272	2811.168970816391	75125.17715704678	69156.50464870506	1.071113	21.725157	0.1074268	0.0494727	0.1190441439	0.0079304792	-0.0288517685	-0.0116831595	0.0980802211	-0.0103369731	0.0052683711	-0.1458854985	0.0422821648	0.1565410232	0.0871813509	0.0040374543	-0.0152367243	-0.0065507932	0.0024988708	-0.0286690143	0.1157673174	-0.0057601761	-0.0540662116	0.0847058149	0.1336153641	0.04032009	0.1289716473	-0.0043174529	0.0133023971	0.1723910394	-0.0553911171	-0.0050617426	0.150779059	0.0008508734	0.0288275157	0.036681045	-0.0183647544	0.0764901264	0.0136477001	0.0361987346	-0.0539728381	0.0640636793	0.0857381317	-0.1771774313	0.0244303895	0.0207712457	-0.0047271913	-0.0360015142	-0.082493525	0.1010911086	-0.0395360746	0.0792174041	0.0604358071	-0.0455533833	0.1503852124	0.0122891653	-0.1360147143	-0.026099935	0.0534524388	0.0513172372	0.0328604699	0.0861621709	0.006162859	-0.0348392684	0.0589129066	-0.0301619408	-0.0766158538	0.0338854133	0.1030424665	0.2494746734	0.1412641116	0.0286886886	-0.1157731643	0.0178533729	0.1167171182	-0.0512389268	0.0358348757	0.0628906817	-0.1044202063	-0.0540117949	0.002195269	-0.1147716226	0.074169896	0.044181857	-0.0018950314	-0.0137535617	-0.0858371295	0.0086166172	-0.0158293913	0.0120676364	0.0545651743	-0.0842844896	0.0219624103	0.0082732956	-0.0407683865	-0.0487878937	-0.0187544837	-0.0217812065	-0.0978272106	-0.0432976572	0.0694320948	-0.0828240696	0.0385056033	0.120326335	0.1161887065	0.1093977275	0.0226137	0.0050199	2.5199396010000007e-05	0.00051137942769	-0.011856	0.0045689999999999	2.0875760999999984e-05	0.000140564736	0.0357278	-0.0209972	0.0012764756928399	0.00044088240784	0.0026244	-0.00060955	6.887475359999999e-06	3.715512025000005e-07	-0.00153787	0.00056363	3.176787769000001e-07	2.3650441369e-06	-0.000743126	0.000363634	1.3222968595600004e-07	5.52236251876e-07	0.0	0.0	1.303683239	-1.421610592	-1.373802042	1.313407977	-0.431971026	-0.2876175291	-0.6162099024	-0.0584174198	1.522442174	0.4182654258	0.3378851201	1.488834813	-0.6099685133	-0.8216328252
67314.07030301476	29.12026841714396	847.9900326865121	4531184060.759213	96821.19169266232	-117.99759482663649	13923.43238487107	9374343160.787264	66616.25651499341	-49.99500219683978	4437725632.071402	2499.500244662014	75201.98825761669	69472.59755982003	1.158776	23.503212	0.056445	0.0409769	-0.0694066796	-0.0873946813	-0.0183852035	-0.0370328255	0.0923316406	0.0539481187	0.0853285985	-0.0888084355	0.073811459	-0.0805800805	-0.0472977563	0.0073325044	0.0464826459	0.0169354046	-0.047877179	-0.0005739799	0.1026005228	0.0932748768	-0.0330163992	0.0305057989	0.0258305084	0.0056472572	0.1537046842	-0.0316531535	-0.0057319414	0.065106484	0.0776259334	0.1045440635	0.0406616253	0.033117054	0.018513275	0.0093459381	-0.072506203	-0.0343814933	-0.0510820604	0.0554871068	-0.0584830272	0.058998073	-0.0532291941	0.0882846453	-0.1283747893	-0.1031887063	-0.0400252601	0.0164328731	0.1694425464	-0.1107636203	-0.0041102212	-0.0287285885	0.1556870718	-0.0446689556	0.0642788481	0.0203592546	-0.0050605121	0.0255243649	0.0169657508	-0.025784988	-0.0167969954	-0.0321329233	0.0976891727	-0.05699189	0.1338574506	0.0883577547	-0.0285537922	-0.0685679629	0.0020433991	0.059305984	0.0923475238	-0.0107805402	0.0618442851	0.130862069	-0.0229729822	0.0279777175	0.0533532112	-0.0232799932	0.0780093031	-0.0748464636	0.058813898	-0.0415106472	-0.0258553504	-0.103693613	0.0468481655	-0.0117095486	0.0276103055	0.0430654294	0.032437602	-0.1083222412	0.0781667957	-0.0275134477	0.0112188562	0.0010074072	0.1011433862	0.0353571242	-0.0635720206	0.0376515999	-0.0598403105	0.083454054	-0.0442170917	-0.1180945242	-0.0610221077	0.1198669825	0.1143757435	0.1054092553	0.0458035	0.0231897999999999	0.0005377668240399	0.0020979606122499	-0.0118561	-9.999999999940613e-08	9.999999999881224e-15	0.00014056710721	0.0357007	-2.7099999999995183e-05	0.00127453998049	7.34409999999739e-10	0.0026244	0.0	6.887475359999999e-06	0.0	-0.00220243	-0.00066456	4.4163999360000003e-07	4.8506979049000005e-06	-0.000743126	0.0	0.0	5.52236251876e-07	0.0	0.0	1.582050294	-0.3833933651	-0.9254103405	2.159520687	-0.3566373691	-0.004072577158	0.878496721	0.8086035574	-0.3925655843	-0.7570578619	0.02963762677	0.07881283638	-0.9900578755	1.819474844
67299.11103964495	-14.95926336980483	223.77956056718455	4529170346.726461	96419.617201303	-401.57449135932256	161262.07211049864	9296742581.245806	66515.52842843805	-100.7280865553621	4424315522.11435	10146.14742110452	75049.8887917297	69412.61949652406	1.135789	23.036963	0.0722889999999999	0.0364234	0.0164236847	0.0892492816	-0.0844335899	-0.1371154047	-0.0481539768	-0.0412485775	-0.0389035248	0.0452079081	0.0478984122	0.0771322913	-0.0816639777	0.012480667	0.013906717	0.0094606558	0.0883977541	0.1344680909	0.1758319554	-0.0086490146	0.0254659553	0.0163390881	-0.1471155904	0.0423961992	0.0206658034	0.0203419064	0.0133086877	-0.1137899021	0.050123613	-0.042198864	0.0486629117	-0.0790181043	-0.055307373	-0.0139477746	0.060793484	0.0230108843	0.0883071296	-0.1225775415	0.0017208723	0.1730706712	0.0155663175	0.1384454518	-0.0985644207	0.1186844618	0.1003986451	-0.1017301342	0.054928804	-0.0994742892	-0.129656965	-0.0327256343	0.0611723704	0.1835983743	0.105014835	0.0673685082	-0.0196523523	-0.060466014	-0.0549659879	-0.0272426301	-0.026772182	0.0026732179	0.0352746192	-0.0039357713	0.1210324018	0.2085043036	0.0294578173	-0.0419529596	-0.0774669897	0.0780318233	0.0035804224	0.0348282702	-0.1253191583	0.0632105031	-0.0763747384	-0.0088832056	-0.0603880632	-0.0252512223	-0.0237106808	-0.0468103241	-0.0190102532	0.0430256127	0.0821000516	-0.0754017662	0.0238889001	0.0594584805	-0.0215776106	-0.0899102612	0.0861144965	-0.0145344071	0.1184475796	-0.051002867	-0.0044767363	-0.0877022442	0.0697217801	-0.0859278635	0.0978919035	0.0366458642	0.0462374556	0.1212126226	-0.0894970418	0.0145982847	0.0526395418	0.1193427198	0.112315068	0.1009072399	0.034302	-0.0115014999999999	0.0001322845022499	0.001176627204	-0.0365818	-0.0247256999999999	0.0006113602404899	0.0013382280912399	0.039513	0.0038122999999999	0.001561277169	1.4533631289999982e-05	0.00234336	-0.0002810399999999	5.4913360896e-06	7.898348159999986e-08	-0.00183848	0.00036395	1.3245960250000002e-07	3.3800087104e-06	-0.000743126	0.0	0.0	5.52236251876e-07	0.0	0.0	1.653657042	-0.3917853624	0.508187752	2.134535094	0.06853583511	-0.5207475042	-0.06024281209	-0.5552090686	1.620183043	-0.9495032497	1.027308717	-1.260996269	-1.766380203	-0.375384493
67172.12198538645	-126.98905425850536	16126.219901469616	4512093972.019637	97063.62369561616	644.0064943131583	414744.364717524	9421347044.92418	66742.94063049208	227.4122020540381	4454620124.005391	51716.30964306664	75100.82254078436	69110.5544322114	1.133335	22.987204	0.0770088999999999	0.0381081	0.0777891939	-0.0974408718	-0.0092728838	-0.0267974498	0.0350626525	-0.0888038547	-0.0109348584	-0.0621311366	-0.1373096226	-0.0300976621	0.0107435911	-0.05988111	-0.0325504258	-0.0564307127	-0.0547707937	0.0335325134	0.0009179567	-0.1045001574	-0.0764026412	-0.1126357279	-0.0103736129	0.0581494614	0.0274671821	-0.0538591206	-0.0442960364	-0.0489702151	0.0276109193	0.0446225185	0.0194101491	-0.0034427841	0.1219299236	0.0371806531	0.0090629223	-0.0341092888	-0.0030502752	0.0608941704	0.0870232364	0.137934786	0.0453245047	-0.087268476	-0.0991077581	-0.1462596745	-0.0340270909	0.0170564847	-0.0790017999	0.1447801497	0.055550094	0.1090649016	-0.0641162338	-0.0089048845	0.0550753224	-0.0320779575	0.042391438	0.0622186034	0.1021629282	-0.00949211	0.0170000727	0.09168858	0.0351221733	-0.1759152874	0.0122659644	-0.0325124682	-0.0317393305	0.0164891064	-0.1117059082	-0.0058925231	0.0268197436	-0.0305222086	0.0321404265	0.0565060408	0.024461661	-0.074608029	0.0384950287	0.0056486195	-0.0564177283	-0.0335832565	-0.0129931132	-0.0607330958	0.0893583261	0.008321458	-0.0099996545	0.0192476147	-0.0449831737	0.0467302752	-0.0974360277	-0.007423922	0.113148151	-0.0897106286	0.049061538	-0.0815942485	0.0247282687	-0.0697992707	0.0544878509	-0.0897230232	-0.0389513211	-0.0536516408	0.046162869	-0.0226255912	0.1399282263	0.118753831	0.1100111431	0.0959136145	0.0175668	-0.0167352	0.0002800669190399	0.00030859246224	-0.011856	0.0247258	0.00061136518564	0.000140564736	0.0357536	-0.0037593999999999	0.00127831991296	1.413308835999997e-05	0.0026244	0.0002810399999999	6.887475359999999e-06	7.898348159999986e-08	-0.00148375	0.0003547299999999	1.2583337289999994e-07	2.2015140625e-06	-0.000743126	0.0	0.0	5.52236251876e-07	0.0	0.0	1.436924051	-1.413806433	-0.8186872072	1.521356975	0.04220932292	-0.5637661658	0.4440150861	-1.005040597	0.9348118452	-0.721596558	-1.376292527	1.020952436	-0.0341931932	-0.623960133
