global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	aroma_motion_02	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_10	aroma_motion_12	aroma_motion_14	aroma_motion_17	aroma_motion_18
67277.83052625283	n/a	4526306480.319197	n/a	105629.64184180312	n/a	n/a	11157621235.627604	67599.44861221756	n/a	n/a	4569685452.675842	74621.5817452567	45730.274376458576	n/a	n/a	n/a	n/a	-0.1151475121	-0.0177750121	-0.0536043429	-0.0898916729	-0.1114465096	0.0446749704	-0.1483959726	0.1158770343	-0.0626728883	0.0001620794	-0.0256603299	-0.0051572046	0.0739455142	-0.104322196	0.083949192	-0.0819346944	0.3142901756	-0.044438676	0.0062569944	-0.0366740437	0.1510724269	-0.027425152	0.1637987314	-0.1122338046	0.0379125081	-0.1721746282	-0.0112748955	0.0408917884	0.1077129292	-0.0895797893	0.1098879881	0.0365268271	0.0639127479	-0.049222532	-0.016426458	-0.0325657885	0.1326627365	-0.1118424356	0.1972011812	-0.1922977849	-0.0044514075	0.1287885232	-0.1574985187	0.1005696868	-0.0288491141	0.1156388473	-0.0227137152	0.0208791561	-0.041939848	0.0350568096	-0.0254715346	-0.1358744514	0.0729253664	-0.0683649278	-0.1679009433	0.1632151995	0.0380196396	0.0107226452	-0.0923926899	0.3207570109	-0.0711181275	0.1179539866	-0.0224961457	0.1450464621	-0.021831364	0.2006677291	-0.0858586784	0.1485516934	-0.0164334225	0.2070597012	-0.2136094907	0.2593547195	-0.031380889	0.0718796004	-0.0697263487	0.072015222	-0.1292905262	0.0503975834	-0.1527026719	-0.0238849915	-0.0490581756	0.2080164005	0.1643619509	-0.0716097	n/a	0.00512794913409	n/a	-0.0577174	n/a	n/a	0.00333129826276	0.05218	n/a	0.0027227524	n/a	0.00415652	n/a	1.7276658510400003e-05	n/a	-2.78753e-05	n/a	7.7703235009e-10	n/a	-0.00209908	n/a	n/a	4.4061368464e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.391735352	1.386612762	0.264590796	0.7203549009	0.9767629945	-0.2024734694	0.1488474033	-1.148662339	1.422757339	-0.6588495494
67398.46081535965	120.63028910681896	4542552520.27957	14551.666649994726	106182.77549046524	553.1336486621149	305956.83328226395	11274781810.858543	67802.22034780562	202.77173558805956	41116.37675339392	4597141084.092386	74824.19291738534	46128.87998536866	0.959227	23.739271	0.0272692349999999	0.0143909	-0.1144880035	-0.0722662023	-0.1261905471	0.0130748246	-0.0473432247	-0.0942749962	-0.197659234	0.0716164724	-0.0879683584	0.2626545238	0.0348490853	0.2785658031	-0.0769670518	-0.060599714	0.1277566849	-0.0589204171	0.2013590661	-0.0210778869	-0.1128156858	-0.1085699035	0.0899917369	-0.1357126917	-0.1155921214	0.1202221122	-0.1569599711	0.0238228747	-0.0275287646	-0.107462013	-0.0776161184	0.1380014751	-0.0356802536	-0.0641016421	-0.0351949535	0.0274945525	0.1506176906	-0.1005959868	-0.0492002888	0.0713926834	0.229805088	-0.1089339	-0.0758843132	0.1808215312	0.1469364493	0.1577456019	-0.0684723666	-0.0465162019	0.2058493521	0.1764471332	0.1035698348	-0.0111212626	-0.1318331467	-0.0167690982	0.0385434663	0.010089136	0.0288112172	0.0729954986	-0.0455812437	-0.0799613389	-0.0839564819	0.3422934167	0.1430839671	0.0745066324	0.0795282112	0.0084467124	-0.0238014393	0.1209066066	-0.2040588629	0.1068811716	-0.0636236743	-0.0029739413	-0.0851478831	0.3918755609	-0.1665301764	0.0273294052	-0.1362248953	-0.1359501016	-0.0163492378	0.0068651853	0.0095631634	0.143060374	-0.0230733538	-0.1107376532	0.1640657595	-0.0760971	-0.0044874	0.00579076862841	2.0136758760000022e-05	-0.0540286	0.0036887999999999	1.3607245439999993e-05	0.00291908961796	0.040521	-0.0116589999999999	0.001641951441	0.0001359322809999	0.00415652	0.0	1.7276658510400003e-05	0.0	-0.000137986	-0.0001101106999999	1.9040136196e-08	1.2124366254489996e-08	-0.00206051	3.856999999999992e-05	1.4876448999999942e-09	4.245701460100001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.399179706	-0.4742514401	0.051174978	1.253157683	1.170798169	-0.377820031	-0.5281268396	-0.04831388644	2.147986902	-0.161126212
67505.62679932146	107.1659839618078	4557009649.569267	11484.548118502446	106344.38864067492	161.61315020968323	26118.810320697638	11309128995.35891	67778.90977150926	-23.310576296353247	543.3829672681059	4593980609.814394	74869.87464171571	51408.59388446251	2.060829	51.002079	0.13138974	0.0636013	-0.0974783049	-0.08921925	0.0350189426	0.0460016792	-0.1394763167	-0.0871940884	-0.2018144072	-0.0355459873	-0.1216332498	-0.0019990023	-0.1230091568	0.3266744928	-0.0286538704	-0.2452867517	0.0180384226	-0.1334299083	0.067665884	-0.0227284533	0.0210170396	-0.0180799091	-0.0067322733	0.0062204138	-0.0132995723	0.074746052	0.000505725	0.0874473765	-0.017665177	-0.0747368165	0.056880589	-0.1033944464	0.0588826148	-0.1792926262	0.0169927777	0.083355209	-0.0092792581	-0.1986938899	-0.1177092401	0.1394508863	0.1618002998	-0.2577910303	0.1341548232	0.1326983052	0.0053293443	0.0292028379	0.1668230054	-0.0905200029	0.0623077828	-0.0689551076	-0.03570459	0.0603764584	0.2245263449	0.1362932453	-0.0375180366	0.0257897543	-0.0757539303	0.0097876783	0.154121942	-0.1207960641	-0.1210165986	0.2779498507	0.0082391103	-0.022388839	0.1524139268	-0.1964207164	0.2070359739	0.1743699315	0.0255858431	-0.0832728297	0.1217684428	-0.3786432405	0.4527698549	-0.2028054408	-0.0695193428	-0.0712748874	-0.0734630819	0.0886714463	0.0138076544	-0.165086664	0.1583811141	0.0820683909	-0.1090940217	-0.0861710915	0.1634739106	-0.0960198	-0.0199227	0.00921980199204	0.00039691397529	-0.0321472	0.0218814	0.00047879566596	0.00103344246784	-0.0111404	-0.0516614	0.00012410851216	0.00266890024996	0.00368099	-0.00047553	1.35496873801e-05	2.2612878090000045e-07	3.81888e-05	0.0001761748	1.4583844454400003e-09	3.103756015504e-08	-0.00216729	-0.0001067799999999	1.1401968399999978e-08	4.697145944100001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.793467728	0.7434814103	0.283155081	2.652086972	1.947032806	-0.7108260947	0.2728221766	-1.295935644	0.6424836175	0.7919467879
67370.06181966058	-135.56497966087773	4538725229.584888	18377.863710454192	106738.16204073482	393.7734000599012	155057.490594735	11393035235.834164	67711.82004997104	-67.08972153822833	4501.030736077018	4584890574.47966	74877.38958946327	47003.45987319501	1.777072	43.97958	0.10965981	0.0521183	-0.1151543008	-0.1320036036	-0.2046533904	0.2476135601	0.0480837484	-0.000658311	-0.1707312294	-0.0771355271	-0.066990858	-0.1248980229	0.1545371737	0.1966250666	0.0477592898	-0.1233974731	-0.0423572954	-0.1677842574	0.1316761013	-0.2209738961	0.1510062754	0.2417562229	-0.0925211909	0.0517363871	0.042683618	0.0187564802	0.0342041343	0.0912312237	0.0320628643	-0.0597117382	-0.0481233173	-0.0423773611	0.2001551076	0.131013104	0.0409523877	-0.1776125115	-0.0962156172	-0.2113751885	-0.1915038949	-0.0869821419	0.0246905784	-0.1005522948	0.0597613474	0.0937062282	0.0455644384	0.0588227635	0.1705246865	0.1307036925	0.0759850436	-0.3090913978	0.1004811896	0.0940805782	-0.1455617744	0.2004364286	-0.1490625636	-0.1933976667	-0.1104397793	-0.0370836332	-0.0641842895	0.0771637745	-0.093673116	0.2545006464	-0.1267246247	0.0272329154	0.1770914236	-0.0492412625	-0.0005763202	-0.1099591554	-0.0121480935	-0.2848207227	-0.055659693	-0.1785917145	0.0724661013	0.0337852228	0.1498661035	-0.1502252101	-0.0104968691	-0.0005738217	-0.0900775398	-0.0839195409	0.0754591348	-0.0414686342	0.1496701048	0.2835755826	0.1625874706	-0.0733609999999999	0.0226588000000001	0.0053818363209999	0.00051342121744	-0.0620013	-0.0298541	0.00089126728681	0.00384416120169	0.0166768	0.0278172	0.0002781156582399	0.00077379661584	0.00337511	-0.0003058799999999	1.13913675121e-05	9.356257439999981e-08	0.000318903	0.0002807142	1.01699123409e-07	7.880046208164e-08	-0.00216729	0.0	0.0	4.697145944100001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.62105067	1.440823546	-2.375916759	2.451321569	0.2711461281	-0.1619967922	-1.388932348	-0.5154179745	0.7378596203	-1.658125304
67221.04373152454	-149.01808813604293	4518668720.355535	22206.39059172146	106189.0740253095	-549.0880154253246	301497.64868372143	11276119442.35266	67518.37860298378	-193.4414469872572	37419.59341252385	4558731449.175858	74568.99236569095	45395.49418734503	1.52804	37.816437	0.1187168999999999	0.060087	-0.1141593571	-0.0285515108	-0.2299003869	0.0723915227	0.1101538384	0.244213173	-0.1328159472	-0.1561376397	-0.0774406946	-0.0964073156	-0.077975637	-0.004117783	0.1339446663	0.053985647	-0.0340937485	-0.0565691426	0.1804320339	0.13166333	-0.2773292383	0.0708374096	0.1376523453	0.1176306133	0.1151753415	-0.0622214183	-0.0358447232	0.0291799281	0.0183860817	-0.1946168919	-0.1026846784	-0.0564243905	0.1191658819	-0.0684252174	-0.0285841742	-0.0072442856	-0.0342314789	-0.053824961	-0.0191040886	-0.2659749313	0.023999783	-0.0555581392	0.0119045453	0.151439951	-0.1449332643	0.1725736771	0.2449685981	0.0718582931	-0.1030517576	0.1607848249	-0.2157024555	-0.0910377874	0.139488768	-0.0416300881	-0.0822230069	0.0171449188	-0.0187956594	0.128630018	0.110387319	0.0002635432	-0.0688568783	0.2368649302	-0.1680167009	0.1016571639	0.0482920098	0.050312635	-0.163521911	-0.0909004776	-0.013096348	-0.0890376502	0.0700877816	-0.0605105374	-0.0852859182	-0.1539650256	-0.0173650977	-0.0985651783	-0.0035555197	-0.0639840492	0.2174893632	0.1016281164	-0.1331532845	-0.1177219426	0.0504440408	-0.0159139685	0.161408037	-0.0705648	0.0027961999999999	0.0049793909990399	7.81873443999945e-06	-0.0233475	0.0386538	0.00149411625444	0.00054510575625	0.0517284	0.0350516	0.00267582736656	0.00122861466256	0.00344561	7.049999999999982e-05	1.18722282721e-05	4.970249999999974e-09	0.000134987	-0.000183916	1.8221490169e-08	3.3825095056e-08	-0.0015774	0.00058989	3.479702121000001e-07	2.48819076e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.07707277	1.522081422	-1.301397705	0.5282467419	-0.5608715814	-1.139038356	1.64410786	-0.8956651421	0.3705213965	-0.2838141934
67174.90846626516	-46.135265259377775	4512468327.451102	2128.4627005531497	105867.99852423622	-321.0755010732828	103089.4773894596	11208033111.52768	67485.58333031576	-32.795272668023244	1075.5299093699923	4554303957.432992	74571.63994521103	46331.2947976681	1.060409	26.243345	0.0539450499999999	0.0327157	-0.1079300361	0.0492811216	-0.0557361237	-0.062397021	-0.0415977469	0.2176560428	-0.0474739545	0.1697342416	0.1009717724	0.0016236813	-0.1882919245	-0.0493617268	0.2306750289	0.1525570642	0.0883168763	-0.1310757317	0.0680526574	-0.058422263	-0.0530273039	0.2485284217	0.0225580912	0.0814584632	0.0071686575	0.0190113673	-0.0171245586	0.0490475836	-0.0411074728	-0.0655032288	-0.0127970054	0.0335177494	-0.1636523995	-0.1131815839	0.1117142472	0.0301800016	-0.0659000389	-0.0107567091	0.1473833955	-0.1890550567	0.0628458122	0.0642425995	-0.1444950959	0.243279007	-0.0239708143	-0.1737137846	0.0293073489	0.1320414742	0.11780045	-0.0151767645	-0.1977248634	0.0671084763	0.0522978291	-0.0213257342	0.1581154105	-0.0867177725	0.1224679027	-0.1339591501	0.1008532751	0.0694442407	-0.08617463	0.2512036415	0.049576346	0.0582971909	-0.0289120685	0.0810415347	-0.2157568683	0.0898027103	0.0720396767	0.0926527467	0.0646424353	-0.0098711217	-0.088972957	-0.1680202638	0.11346594	0.0837347979	0.0147188143	-0.1300798652	0.042287595	0.081166316	-0.0212924616	-0.1103609297	-0.0044104768	-0.0251287747	0.1599377353	-0.0697497	0.0008150999999999	0.0048650206500899	6.643880099999986e-07	-0.0250787	-0.0017311999999999	2.9970534399999955e-06	0.00062894119369	0.0357142	-0.0160142	0.00127550408164	0.0002564546016399	0.0039742	0.0005285899999999	1.579426564e-05	2.794073880999998e-07	0.000206818	7.183100000000001e-05	4.2773685124e-08	5.1596925610000024e-09	-0.00168467	-0.00010727	1.1506852900000004e-08	2.8381130089e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.043782256	-0.12935709	0.114877921	-0.3105153998	-0.8002015454	0.1466300902	0.7482347285	-2.59380811	0.4997456683	0.6292213479
67305.66906967673	130.76060341157427	4530053088.91684	17098.335404559006	105225.2794528754	-642.7190713608143	413087.8046909075	11072359435.935722	67465.80529403244	-19.778036283314577	391.1707192241079	4551634883.972296	74398.79030222708	49973.4012652011	1.772794	43.873695	0.1067960989999999	0.0522419	-0.1023794437	0.0154847589	0.0752701969	-0.1036564419	-0.1263808095	0.0557451813	0.0631109504	-0.0289044996	-0.0570220674	0.0275640413	-0.1511209434	-0.0836576284	0.2460103402	-0.0444148941	0.0733647487	-0.0725024779	-0.1115100291	-0.0285071452	-0.1590934226	-0.1196069657	-0.0769525426	-0.0151838875	-0.0696010976	-0.0201260901	0.1500910675	-0.0463077044	-0.0574669018	-0.0264336311	-0.1826611273	-0.3137294623	-0.0220420433	0.1344745019	-0.0027954865	0.1631117886	0.0245460616	-0.0169217196	0.1832547518	-0.0042924293	-0.121192394	-0.0221414073	0.0899271393	0.2018509645	-0.0708143836	-0.1477714663	-0.0624375691	-0.1267226679	0.0535330725	0.0119148508	-0.152968176	-0.1257420232	0.0149200437	-0.0611046393	0.0043415755	0.0548739218	0.2005782389	-0.1408184141	0.044357429	0.1992019465	-0.105714668	0.1826401015	0.0054167445	0.029380079	-0.0158495821	-0.0915853121	-0.1012493577	0.0234117987	0.1932681385	0.0150133862	-0.0406529974	0.1591954785	-0.0195855301	-0.0344879944	0.1134200669	0.0803087735	0.2575894309	0.1830318419	-0.012221688	-0.1248274004	0.033805215	0.0373307482	-0.0653224632	-0.2483102986	0.1581792149	-0.0541181	0.0156315999999999	0.00292876874761	0.0002443469185599	-0.0540318	-0.0289531	0.00083828199961	0.0029194354112399	-0.000475099	-0.036189299	2.2571905980100003e-07	0.0013096653621114	0.00372655	-0.0002476499999999	1.38871749025e-05	6.133052249999993e-08	0.000187456	-1.936200000000001e-05	3.513975193599999e-08	3.7488704400000027e-10	-0.00143124	0.00025343	6.422676490000001e-08	2.0484479376000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.688219852	0.05034314139	0.3941847794	0.6056400303	-0.2106433671	1.588701623	0.7743851418	-0.9200484658	-0.2041967429	2.565253727
67307.6766133036	2.0075436268671183	4530323331.081057	4.030231413774784	105266.58487357727	41.30542070187221	1706.1377793586532	11081053890.946049	67510.30677415266	44.50148012021964	1980.381732890304	4557641520.740203	74496.25199434355	48703.479665963205	1.24267	30.754013	0.097450244	0.0506064	-0.0999659482	0.0817017029	0.10666743	-0.0364870264	-0.0545453772	0.0021392092	0.1874105369	-0.2163624006	0.0397895517	-0.0156162952	-0.0598310177	-0.1388525849	0.179519939	-0.0915058481	0.0678682054	0.0310789147	0.02393625	0.0632082025	0.2536410649	0.0164383163	0.0013168513	0.0807657951	-0.1759506613	0.0547551062	0.0802135946	-0.0682615845	0.0016802873	-0.0785669541	0.2108141715	0.1729224922	-0.0172341217	-0.2515489801	0.0114017484	-0.1106946939	-0.0325841016	-0.0120942959	0.1271618868	0.0955346688	-0.2515411946	-0.0667150827	0.0571103482	0.0302027955	0.0128808923	0.0610056556	0.1199811086	0.0445673524	-0.0423815485	-0.0186754832	-0.0329299212	-0.0449944894	-0.0631147211	0.0722081468	0.1329231056	0.1056681472	-0.3023305961	-0.0622167998	-0.0193463758	-0.0362187826	-0.1080381842	0.1090350641	-0.1069064076	0.0438840668	-0.0195200345	-0.1831392486	-0.0595295077	-0.1107388016	0.1940950846	-0.0256777669	-0.1118861933	0.1904599623	-0.2430827373	-0.2103748442	0.0343580595	0.0892689799	0.2326080212	0.0807652715	-0.0192270515	-0.004427958	0.0462091452	0.0466535014	0.0880678245	-0.0544587528	0.1561356449	-0.0531283	0.0009897999999999	0.00282261626089	9.79704039999998e-07	-0.0333686	0.0206632	0.00042696783424	0.0011134634659599	0.00611781	0.0065929089999999	3.74275991961e-05	4.346644908228099e-05	0.00292882	-0.00079773	8.5779865924e-06	6.363731528999999e-07	-1.63507e-05	-0.0002038066999999	2.6734539049e-10	4.1537170964889996e-08	-0.00104869	0.00038255	1.4634450250000013e-07	1.0997507161e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.300413174	1.036294199	0.09446685654	0.8979883487	0.2243955244	2.449419593	0.05187840439	-0.1144706198	-0.9156019091	1.414204969
67278.17885883567	-29.49775446792773	4526353350.561483	870.1175186501506	105277.31855905552	10.733685478247937	115.2120039459506	11083313802.984856	67520.84890099942	10.542126846761676	111.13643845321327	4559065036.311595	74438.26240995333	48201.61900388346	0.832119	20.593552	0.1203504249999999	0.0612134	-0.1119864011	0.0674691774	0.112791168	-0.0703671915	-0.0622085541	0.0766397003	0.1770126882	0.0177238246	0.0029835156	-0.1492433316	0.1058196209	-0.1289954803	-0.0384159249	0.0832018232	-0.1556065656	-0.1275644952	-0.0156590206	0.1003502963	-0.0205179417	-0.1999862166	0.1042705997	-0.1109456636	0.2939560081	0.0255949167	-0.0089637739	0.0400618989	-0.0488615251	-0.0416712548	0.0422406372	0.0586200089	-0.0223974426	0.0353351195	0.1524446081	-0.0458012684	-0.0942763076	0.0885793912	0.1621409307	-0.0021427961	0.0676959305	0.2098048701	0.09503328	-0.1256984986	-0.0511369408	0.1275507421	0.0072108396	-0.0749771657	-0.1470493161	0.0565109024	0.0392853896	0.1147707642	-0.0888971413	-0.0498385685	-0.0334609722	-0.0790203434	-0.0613763269	0.1379074171	0.1452529241	0.0361839524	-0.0710176587	-0.0576508274	-0.002085353	0.1629775894	-0.3135301581	0.0598527328	0.0590400135	-0.2067442654	0.0934540414	0.2656558096	-0.0872084325	0.0687980886	0.0975725021	-0.1469288088	-0.2065192333	-0.0459076315	-0.1077790958	-0.1434443231	-0.1029718226	0.0739841933	0.5050965822	0.0379637454	0.1295199712	0.110677329	0.1538107079	-0.0144771	0.0386512	0.0002095864244099	0.00149391526144	-0.0540523	-0.0206837	0.00042781544569	0.0029216511352899	0.0115476	0.00542979	0.00013334706576	2.9482619444100004e-05	0.00265758	-0.0002712399999999	7.0627314564e-06	7.357113759999993e-08	0.000111678	0.0001280287	1.2471975684e-08	1.639134802369e-08	-0.000336244	0.0007124459999999	5.075793029159999e-07	1.1306002753600001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.46825461	0.2714152367	0.3096876181	-1.467627832	1.089521149	1.381908651	-0.2945201031	-1.392553224	-1.214194278	-0.05274068343
67447.03602022221	168.85716138653515	4549102667.913152	28512.74095151838	105265.34612744609	-11.972431609436171	143.33911864262635	11080793095.331028	67553.21335005069	32.364449051267	1047.4575623920575	4563436633.917467	74551.4263430905	52316.57079736272	1.886749	46.693901	0.04960004	0.0294425	-0.0938546836	-0.0423263331	0.1131862821	-0.0702794306	-0.1455969808	0.025863516	0.1779982925	-0.0218282421	-0.0624282761	0.0083387978	0.0441756896	-0.0291503848	0.0541261695	-0.2119473456	-0.0745978036	0.041319851	-0.1492254276	-0.1548941615	0.0437176665	-0.2153949065	-0.1946926172	-0.1550505199	0.1821502667	-0.0038087424	-0.020874483	-0.0435570658	-0.0674667502	0.0522809474	0.0774459869	0.0804237667	0.1374988878	-0.1054271366	0.0527169025	0.0293174854	0.1086575843	-0.0271660647	0.1375561597	0.0525119031	0.0019748813	-0.0132899787	0.1597497919	-0.0602231402	0.0620512676	0.0386667115	-0.3122194161	-0.1314155465	1.99809e-05	-0.2586067202	0.122667397	-0.0607978084	-0.0047275786	-0.1182781029	0.0818485421	0.0435422061	-0.0827175962	0.1722570441	0.1064743187	0.0949774406	-0.0819510681	-0.0868315864	0.1033768416	0.1082724818	-0.0937800052	-0.1353217786	0.1987477054	-0.207909394	-0.0472444701	0.1614024304	0.1220495705	0.1481965035	0.1782562265	0.1357537479	0.1807144677	-0.1232526917	-0.0254531324	-0.152020948	0.1447818215	0.1698631134	-0.0743963596	-0.0200592858	-0.1076004829	0.1124891448	0.1512085936	-0.0100515	0.0044256	0.0001010326522499	1.958593536e-05	-0.0540876	-3.5300000000002e-05	1.246090000000141e-09	0.00292546847376	-0.0143218	-0.0258694	0.00020511395524	0.00066922585636	0.00240912	-0.00024846	5.803859174399999e-06	6.173237160000012e-08	-2.52558e-05	-0.0001369338	6.3785543364e-10	1.875086558244e-08	-0.000336245	-1.000000000015745e-09	1.0000000000314906e-18	1.13060700025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8134152478	-0.2580777191	0.3537095608	0.3977436858	2.129142072	0.4583809539	-0.8866742886	0.1062910615	-0.6967375666	1.199625561
