global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_10	aroma_motion_11	aroma_motion_13	aroma_motion_16	aroma_motion_17
60850.08564810337	n/a	n/a	3702732923.381516	95762.59545898438	n/a	n/a	9170474689.041096	58946.66109982052	n/a	3474708854.817094	n/a	64914.025221231714	45604.44946964884	n/a	n/a	n/a	n/a	-0.1428442238	-0.1864309738	0.0198577233	0.1276225739	-0.1368946798	0.0962204923	-0.1475197808	0.2458910269	-0.0826454781	0.0665546454	-0.0138278201	-0.012668506	0.229245844	-0.1142238123	0.1478416353	-0.0011710296	0.2294518299	-0.1320515026	0.0876484508	-0.0116965703	0.091445256	-0.0190570427	-0.0145093121	0.0954343541	-0.0219099423	0.1683695494	-0.1273339438	-0.0102284034	0.1064852116	0.0012881845	0.0675535818	-0.101028875	0.0526904652	-0.1326708018	0.2046960054	-0.1528916001	-0.0899539492	0.1728654033	-0.0711806905	0.0015920132	-0.0478119189	0.0515923814	-0.2133980057	0.03672439	-0.0777154772	0.0713898224	-0.112451064	-0.0919812924	0.1632253339	0.017865429	-0.1290570522	-0.001595501	-0.199466518	0.010665113	-0.0423294404	0.1638479795	-0.0658193308	0.1398727999	-0.1058260938	0.1786576006	-0.1360990724	0.0503748629	-0.2382749192	0.0614351608	-0.0358419345	0.049568626	-0.078702303	0.0701039247	-0.0054112142	-0.0798542181	0.0216938264	0.057367763	-0.0675650954	-0.0038037512	0.2044040597	0.0200523961	0.0254229	n/a	0.0006463238444099	n/a	0.00698879	n/a	n/a	4.88431856641e-05	-0.0218807	n/a	n/a	0.00047876503249	0.00180116	n/a	n/a	3.2441773456e-06	0.000451153	n/a	2.0353902940900003e-07	n/a	-8.05122e-05	n/a	6.482214348840001e-09	n/a	0.0	0.0	0.0	0.0	0.0	-2.066872419	0.7284331349	1.22931911	-1.38845892	0.2374400763	0.4077001811	1.673381462	0.06173562112	0.2230442658	0.5243076327
60888.87166030696	38.78601220359269	1504.354742657241	3707454692.065333	95370.14457084038	-392.4508881439979	154017.69960501272	9095464475.462994	58976.26277449324	29.601674672718215	3478199570.846077	876.2591434294472	64883.982716782586	44909.076475431626	0.8803649999999998	20.162485	0.0897574	0.0468496	-0.1681050131	-0.0514380368	-0.1296798714	-0.1048824548	-0.0997413341	0.0086778064	-0.0751312	0.269027179	-0.2393637669	0.1320836709	0.1262340923	-0.2138596044	-0.0382187886	-0.1531615214	0.1021167758	0.1611527032	-0.0932868667	0.137611514	-0.1439881002	0.1733379803	0.1104695727	-0.0220476176	0.049096895	0.0735112587	-0.0237882141	0.0579319707	0.1091268098	-0.0103944178	0.1369872521	0.1796714115	0.0695347695	0.1657491848	0.0318141577	-0.231248891	-0.0855826641	0.0321540721	-0.1224189514	0.0563510809	0.0155400355	0.1572301022	-0.0425853438	0.277906942	-0.2195711764	0.0128344784	-0.1531752238	-0.1655950086	-0.0059783591	-0.1508338768	0.0052199387	-0.0402292436	-0.0029278531	0.0492564058	-0.1951417779	-0.0540533106	0.0390371882	-0.000730253	-0.1514388976	0.2325668716	-0.2922393437	0.0331294356	-0.0632479407	0.0724802668	-0.0829335482	0.0110006112	0.04254353	0.1084184128	0.058600767	0.106450067	0.0931312472	-0.1159648236	0.0453130828	-0.1183882903	-0.2265686509	0.0400036215	0.3516202517	0.1579127135	0.0245947	-0.0008281999999999	0.00060489926809	6.859152399999962e-07	0.0417869	0.03479811	0.0012109084595721	0.00174614501161	-0.0171009	0.0047798	2.2846488040000005e-05	0.00029244078081	0.00139906	-0.0004021	1.6168441000000006e-07	1.9573688836e-06	0.000308263	-0.0001428899999999	9.502607716900002e-08	2.0417552099999986e-08	-0.000522548	-0.0004420357999999	2.73056412304e-07	1.9539564848164e-07	0.0	0.0	0.0	0.0	0.0	-1.58046072	0.7640611926	-0.2177447583	-0.7009936962	-1.951060512	0.1982956152	0.5793425117	-0.532311345	1.472396555	-1.719121761
60894.69466722995	5.8230069229903165	33.907409625193154	3708163838.615164	95370.74055769636	0.5959868559875758	0.3552003325099555	9095578154.52343	58937.93468908362	-38.32808540962287	3473680145.4146857	1469.0421311673456	64846.43355089146	45597.66898191952	1.222881	28.006933	0.112365145	0.0576809	-0.1893378837	0.1685034803	0.0320121257	-0.092105922	0.1469586001	0.0786274667	-0.077126006	0.329194001	0.0028396396	0.0051676953	-0.0029493335	-0.2179547942	0.0454450466	-0.076984734	0.1551319365	-0.0303359992	-0.0449144472	0.2108715832	-0.0578595997	0.0424892424	0.181903156	-0.1012580055	0.1128157675	0.086734545	-0.307966249	-0.239946763	0.1535880045	0.0316885014	0.0788050611	-0.0834561177	-0.1295662157	0.1851540478	0.1454363437	-0.1495673571	-0.1805528164	-0.0833992119	-0.2121871653	0.086424082	0.1091155224	-0.07971422	-0.2385839263	0.0894049805	0.0335286345	0.0628140798	0.0874779102	-0.1710570914	-0.1715421122	0.0534402505	0.0254385038	0.0790933295	-0.2320907854	-0.1220363478	-0.2108920197	0.0153481611	-0.0794904012	-0.040558907	0.1668357111	0.1195134506	-0.1668459933	0.0988919349	-0.0947492824	0.132371213	-0.0600811906	0.0208918714	-0.1540298824	-0.2331599888	-0.1938147122	-0.0051326189	0.1197525282	-0.041536116	-0.1578030768	-0.1307014715	0.026181875	-0.0504842526	0.0192650054	0.094376615	0.0212849	-0.0033098	0.0004530469680099	1.0954776040000013e-05	0.0246444	-0.0171425	0.00029386530625	0.00060734645136	-0.0345918	-0.0174909	0.00030593158281	0.00119659262724	0.00227763	0.00087857	7.718852449000003e-07	5.187598416900001e-06	6.96851e-05	-0.0002385779	4.8560131620100006e-09	5.691941436841002e-08	-0.000151257	0.0003712909999999	2.2878680049e-08	1.3785700668099997e-07	0.0	0.0	0.0	0.0	0.0	-1.748475561	1.053610391	-0.6864127552	0.4706300319	0.3271919311	1.316456637	-1.124834442	-0.7076956004	1.052809564	-0.8476041179
60981.27862132891	86.58395409895456	7496.781107409871	3718716342.292146	96131.56591137036	760.825353673994	578855.218793158	9241277964.572144	59002.41051256334	64.47582347972639	3481284446.293045	4157.131813388836	65091.75450218783	46507.21506395527	1.24418	28.494719	0.067007505	0.0407213	-0.1507350214	0.0246907336	0.1987350205	0.0898322264	0.1675188811	-0.0394395021	0.1094126753	0.1326453024	-0.1830304705	0.0930139367	0.1636393689	-0.2264077927	0.0178340062	-0.0015012518	0.1464643406	-0.1566332168	-0.1612387384	-0.1054608789	0.0353741409	-0.0005927928	-0.0036242148	-0.1546584545	-0.0630966144	0.0505501754	-0.0078345589	-0.0635483355	0.0083626859	0.064058785	0.115338496	-0.1116998725	0.0506668872	0.041874599	0.270714151	-0.0687101025	-0.0784249137	0.0619848655	0.0110075605	0.1468001573	-0.0764952617	0.0629703441	-0.0904241285	0.1727258	0.0704444893	0.1175624496	0.0951982603	0.0164802344	0.1411446544	0.0544584344	-0.0765884759	-0.0307831429	-0.0727260524	-0.0510482472	-0.1905587069	0.0801861574	-0.0331290284	0.0263866893	0.0447558746	-0.0541716073	-0.3071303776	0.0324717015	-0.0916452164	0.140210714	-0.1311492712	0.0837707076	-0.0060200589	-0.0582694987	0.0499418124	0.1040181836	0.109005037	0.1228419515	-0.0118099172	0.235635667	-0.1033173111	-0.0296764049	-0.1841048379	-0.2067134905	0.019986	-0.0012988999999999	0.000399440196	1.6871412099999963e-06	0.0304186	0.0057742	3.334138564e-05	0.00092529122596	-0.0302407	0.0043511	1.893207121e-05	0.00091449993649	0.00160694	-0.00067069	4.498250761000001e-07	2.5822561636e-06	-1.13309e-22	-6.96851e-05	1.2838929481e-44	4.8560131620100006e-09	-0.000522548	-0.0003712909999999	2.73056412304e-07	1.3785700668099997e-07	0.0	0.0	0.0	0.0	0.0	-1.092478528	1.269607284	-1.64485392	-0.1062557379	0.8530863713	-0.8188160499	0.7182462248	-0.5050543528	1.802063368	-1.338190422
60997.5076249833	16.229003654392727	263.3805596142925	3720695936.459896	96019.0950036951	-112.47090767526242	12649.705073297404	9219666605.328625	59098.12272025443	95.71220769108912	3492588109.0582533	9160.826701102182	65094.20237599595	46397.25263119954	1.223304	28.016607	0.1099162999999999	0.0610787	-0.1465613158	-0.1373412624	0.1834344	0.1600925797	0.032954472	-0.0572509507	0.0397796442	0.2243338502	-0.088563979	-0.0198109184	0.0730625544	-0.1936278362	0.2164450161	0.0630772676	0.0437120526	-0.0206049431	-0.2165075578	-0.1733605743	0.2004214328	0.0749262099	0.0054761271	-0.13326507	-0.0417641528	-0.0218056415	-0.0362797525	0.199895954	0.117592706	0.1151269614	-0.0309103049	0.0271533484	-0.1123722249	-0.0199651619	0.244487409	-0.1244414723	0.1277414439	-0.0415751982	-0.0710901372	0.198320286	0.0791090175	0.2328133213	-0.0441040933	0.0119862447	0.038886465	-0.0741980591	0.2375260697	0.0706292588	-0.0206352274	-0.1164004646	-0.1755822211	0.0199122435	-0.0620655751	0.1196264629	-0.2151063958	0.0143050674	-0.0869972607	0.2509215353	0.1369993648	0.0170618203	-0.060367588	0.0584575428	-0.138254159	-0.1420234107	0.0392917095	-0.1139144363	0.0877428832	-0.1139586637	-0.1257665173	0.0023940379	0.1277966305	-0.0532575753	-0.0547253595	0.0586938974	0.1098931134	-0.2294077739	-0.0997928111	-0.0162225491	0.0168859	-0.0031001	0.0002851336188099	9.610620010000009e-06	0.00163615	-0.02878245	0.0008284294280025	2.6769868225000004e-06	-0.0380496	-0.0078089	6.097891921000007e-05	0.00144777206016	0.00250193	0.0008949899999999	8.010071000999996e-07	6.2596537249e-06	0.000509507	0.000509507	2.59597383049e-07	2.59597383049e-07	-0.000522548	0.0	2.73056412304e-07	0.0	0.0	0.0	0.0	0.0	0.0	-2.050587756	0.2029558226	0.7741821412	-0.576111002	1.563404902	-1.739768167	-0.02109803229	-0.2799705466	-0.09033186111	-1.108798709
61129.44053013324	131.93290514993714	17406.29146130231	3736808499.527096	96566.01235879434	546.9173550992418	299118.5933087502	9324994742.87882	58951.991352803	-146.1313674514313	3475337284.46096	21354.376553225236	64923.17500265314	49880.06895987083	1.634534	37.434772	0.1252506499999999	0.0663913	-0.1288929864	-0.196382484	-0.0390011991	0.0597312916	-0.1497527374	-0.2064678432	0.0875102253	0.1371802739	-0.0463763027	-0.0444862953	0.1355592151	-0.0100289009	0.3121981331	-0.1127950132	0.0532465075	-0.22249899	-0.2103534408	-0.0507239038	-0.0156766796	0.0537395379	0.0222627802	-0.1064460531	0.0235086355	-0.0563413184	0.0222361718	0.152579121	-0.3694828255	0.1004431959	-0.1134065097	-0.0543825356	-0.1959944924	0.1421777857	0.0357671402	-0.1634645909	0.1805535796	-0.2141150719	-0.0311606775	0.2482006272	-0.0137510629	-0.0148477305	0.0353818698	0.071189867	0.0511088338	0.0892252167	0.2429163199	0.0563788866	0.1194852155	0.0458845627	0.0181568575	0.04644717	0.0892244812	0.0265188665	-0.2042772854	0.0499103836	-0.0355927878	0.1352039038	-0.0570473256	0.0571606333	0.0383015417	0.2081484375	-0.0161740656	0.0909890801	-0.1062366639	0.0843486207	-0.0097884131	-0.1000377643	-0.1563320483	-0.1021582087	0.1035665596	-0.0019717477	0.0674675533	-0.0376384327	-0.0880808032	0.1268180554	-0.2828258582	-0.0765422293	0.0275308	0.0106449	0.00075794494864	0.00011331389601	0.0570802	0.0554440499999999	0.0030740426804024	0.0032581492320399	-0.04393	-0.0058803999999999	3.457910415999993e-05	0.0019298448999999	0.00187109	-0.0006308399999999	3.979591055999999e-07	3.5009777881e-06	0.000295189	-0.0002143179999999	8.7136545721e-08	4.593220512399999e-08	-0.00030208	0.0002204679999999	9.125232640000001e-08	4.8606139024e-08	0.0	0.0	0.0	0.0	0.0	-1.549476218	0.8680517975	1.135493064	-1.381682245	0.4140609876	0.06432724051	1.485143648	0.9947377208	-0.6667410655	0.6108023935
61031.34145122554	-98.09907890769682	9623.429282538527	3724824639.336081	96164.1130107158	-401.89934807854297	161523.08598595785	9247536631.137718	59016.85166147593	64.8603086729272	3482988780.032654	4206.859641147395	64884.6007900258	46988.594587455846	1.620681	37.1175	0.0556719	0.0281711	-0.1793264012	-0.1352611241	-0.137753661	-0.1345059837	-0.1200977323	-0.2379126488	0.1701681489	0.0672360943	-0.0449611057	0.028447282	0.2065031028	-0.2454551847	-0.099520711	-0.1269412704	-0.0471010945	0.1388556011	-0.0811901898	-0.0974801517	-0.0696484642	-0.0985750394	-0.0156548197	0.0706515133	0.0428523878	0.0718159301	0.0549126476	0.1290927102	-0.0036003007	-0.0901022868	-0.0232928325	-0.0745300966	0.1534595217	0.0695018149	-0.0106419514	-0.2869989826	-0.081646378	0.1255923186	0.0171741898	-0.0167256003	-0.115973743	0.2507246639	0.1091698181	0.0141159343	0.0630279228	0.0081396254	0.0385039275	-0.0872254413	0.1300362175	-0.065683768	0.0856518301	-0.0817585413	-0.1184100425	0.0946271502	-0.2279257943	-0.1173605006	0.0271172411	0.1025208139	-0.086789754	0.1634916173	-0.0449195886	-0.0402077058	0.0807684102	-0.0150581033	0.0252521316	0.1406199186	0.0219824981	0.1280130808	0.0675368558	-0.1168773398	0.1830932822	0.1691405755	-0.0363539741	0.0903617424	-0.0282624159	-0.0632362006	-0.1186927069	0.0502859856	0.0206753	-0.0068555	0.00042746803009	4.699788025e-05	0.0570634	-1.6799999999997373e-05	2.822399999999117e-10	0.00325623161956	-0.0342486	0.0096814	9.372950596e-05	0.0011729666019599	0.00218468	0.00031359	9.833868810000007e-08	4.7728267024e-06	0.000701334	0.0004061449999999	4.918693795559999e-07	1.6495376102499998e-07	-0.000364709	-6.262900000000003e-05	1.33012654681e-07	3.922391641000003e-09	0.0	0.0	0.0	0.0	0.0	-2.002609725	-0.1862180824	0.7497912288	-0.4032120671	-1.299456073	0.181449434	1.131907547	-0.121518907	0.7336705579	-2.144527034
61010.56524246352	-20.77620876202127	431.6508505230894	3722289071.204898	95616.88705526816	-547.2259554476332	299456.24631557503	9142589090.139908	58908.80648226351	-108.04517921241496	3470247481.164772	11673.760751042864	64744.70425871049	46931.48163031872	1.288308	29.505362	0.0693464549999999	0.0374967	-0.2130883908	0.1085251517	-0.1448569201	-0.2158390199	0.0632110713	-0.1321887924	-0.0055193568	0.169619231	0.1138905162	-0.144881943	-0.1724083878	-0.0920020905	0.0863676393	-0.2581064994	0.0457194534	0.2867746339	-0.0502343853	-0.0344261472	-0.0030457538	-0.0775373934	0.0239687839	-0.1830756231	0.1371986014	0.05754574	0.2156520823	-0.1386302533	-0.0967843816	0.1029586187	-0.1094195022	0.1117836123	0.0837121593	0.0049441347	-0.0383351427	-0.2196892943	-0.18006966	-0.154137371	-0.1097012418	0.003613666	-0.1470501468	0.1539988423	0.012096028	-0.2372213092	-0.0215384473	0.1174361161	0.0456519346	-0.0925983572	-0.0730853077	0.023666687	-0.1751501209	0.1058250027	0.2732856006	0.0078530059	-0.2148389431	-0.0766698911	-0.0726439846	-0.1427971376	0.0348240543	0.1349460784	0.1340301861	0.1157063262	0.0615085818	-0.110458937	0.2407681268	-0.1499555609	-0.013882665	0.0182993869	0.0164290562	-0.0401401268	0.1867784981	-0.07784657	0.180739101	0.1076408963	0.2742959089	-0.0236117097	-0.1862344465	-0.0238624757	0.0211417	0.0004663999999999	0.00044697147889	2.1752895999999886e-07	0.0500255	-0.0070379	4.953203641e-05	0.00250255065025	-0.0437674	-0.0095188	9.060755344e-05	0.0019155853027599	0.00245285	0.0002681699999999	7.191514889999994e-08	6.0164731225e-06	8.087589999999998e-05	-0.0006204581	6.540911200809997e-09	3.8496825385561006e-07	-0.000522548	-0.0001578389999999	2.73056412304e-07	2.4913149920999984e-08	0.0	0.0	0.0	0.0	0.0	-1.783682053	0.5838187197	-0.1430205184	0.3641233777	-1.106017565	0.5181315013	-2.029200136	0.8785659487	-0.09491440705	0.07677912457
61019.13088009085	8.565637627332762	73.37014796277883	3723334333.361657	96593.54977169551	976.6627164273524	953870.0616592548	9330313857.49702	58968.0930505701	59.2865683065902	3477235998.0206943	3514.897181571985	64949.51269021029	45355.55713791721	1.546676	35.422619	0.10452465	0.0698278	-0.2122914499	0.1316181255	-0.0133208345	-0.127631813	0.1761236407	-0.3573716368	0.0059292637	-0.1137933401	-0.0545435693	0.0453270067	0.0801998796	-0.2135054707	-0.0847844065	-0.0762763618	0.1237710273	0.0782012384	0.0679173962	0.028244318	-0.2231310172	-0.0122680362	-0.0392369607	-0.0600554665	-0.0336492523	0.0871058314	0.1202177007	-0.1793371666	-0.0714515145	-0.1165008764	-0.1335296698	0.0170928679	-0.0351180698	-0.218721262	0.118784017	-0.1400755405	-0.2698301519	0.0448421576	-0.0075298851	-0.1038086244	-0.2437684344	-0.1407558069	0.153738145	-0.0105791391	0.0148533757	0.0624587356	-0.0062542655	-0.0280332843	0.1156314002	0.0708947298	-0.0297618784	-0.0844119402	0.0751103335	-0.0537178385	-0.1871273117	-0.0621460802	-0.057837333	-0.2270332212	0.0089335013	-0.0521885141	-0.0850453849	0.1004320876	0.1451226643	0.1089743162	0.1603661963	0.0840986886	0.0315953041	-0.0250984175	-0.1027585897	0.0154142018	-0.302845909	-0.0101431507	-0.1199165229	-0.184491431	-0.0397211711	0.3242745598	0.0625556592	-0.188100457	0.023511	0.0023693	0.000552767121	5.613582490000006e-06	0.0570681	0.0070425999999999	4.9598214759999947e-05	0.0032567680376099	-0.013877	0.0298903999999999	0.0008934360121599	0.000192571129	0.0013375	-0.00111535	1.2440056225e-06	1.7889062499999995e-06	8.087589999999998e-05	0.0	6.540911200809997e-09	0.0	-0.000333451	0.0001890969999999	1.1118956940100001e-07	3.5757675408999984e-08	0.0	0.0	0.0	0.0	0.0	-1.144737267	1.189219594	-2.176053364	-0.5458605581	-0.004416141619	0.7558278896	-0.3635720093	1.332495009	0.1597008303	-0.3568733599
61014.25959426149	-4.871285829358385	23.72942563130781	3722739873.835931	95990.5945616026	-602.9552100929141	363554.9853781901	9214194244.28997	58925.08588141364	-43.00716915646626	3472165746.131973	1849.6165988529028	64863.25251742914	45462.98399927652	0.995294	22.794636	0.094322005	0.0506103	-0.2029118196	0.0805588522	0.1556539445	-0.043140176	0.1717456169	-0.2487172906	-0.0693061003	0.0486589615	0.0345602253	0.0809855481	0.1624156714	-0.0386812436	0.2003939218	-0.045596197	0.1478748319	-0.1246361008	-0.1778643728	0.1261150362	-0.02545586	0.1085526364	-0.1909811924	0.1881223286	0.1966344956	0.0645873678	0.1311782305	-0.0546233116	-0.0792552713	-0.2358910436	-0.0353732483	-0.1503568604	-0.0478959694	-0.0208585741	0.0880250629	-0.0407744399	-0.1088656572	-0.0934376538	-0.0490421975	0.3089057366	0.0210653394	-0.1164980321	0.3114191203	-0.0487057083	0.1681905309	-0.1847545071	0.1409466301	-0.0177622955	0.0325078491	0.0014781015	0.0791033472	-0.237348344	0.1542639886	-0.056696759	-0.2044808128	-0.0714148127	-0.1290380207	0.0110782521	0.2048634188	-0.0865524655	0.0147591446	-0.0054201579	0.1611115424	-0.1019831485	0.1510781833	0.0887853242	0.1016650486	0.0764790478	0.121973222	-0.16758512	-0.164614074	0.1265979256	-0.0206844259	0.1132133368	0.1194589003	0.089521197	0.1155813397	0.1132096523	0.0178495	-0.0056615	0.00031860465025	3.205258225e-05	0.0670785	0.0100104	0.00010020810816	0.00449952516225	-0.0233416	-0.0094646	8.957865316e-05	0.00054483029056	0.00212363	0.00078613	6.180003769000002e-07	4.5098043769e-06	0.000489359	0.0004084831	2.39472230881e-07	1.6685844298561e-07	-0.000522548	-0.0001890969999999	2.73056412304e-07	3.5757675408999984e-08	0.0	0.0	0.0	0.0	0.0	-1.594575746	-0.05629185566	-1.113754967	1.257611049	1.372943601	0.1467626096	0.2952757302	-0.5578677449	0.7757212477	1.055420377
