global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_07	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_13
60700.86406861406	n/a	n/a	3684594898.676361	96833.39111979166	n/a	n/a	9376705635.758549	59022.98810550191	n/a	3483713124.90222	n/a	64934.50519878927	41792.086072072336	n/a	n/a	n/a	n/a	-0.1967791827	-0.0105397318	0.0507004342	-0.1450154754	0.1558923234	-0.1645748234	0.2086614787	-0.1492637609	0.1417572496	-0.1310722436	0.1730953422	-0.1016124941	0.0238380058	-0.0281838443	0.0750345027	-0.3499029852	0.0952782127	-0.2399366044	0.1038785164	-0.0547404741	0.0722510141	0.0457609194	-0.1498642222	-0.0048843277	0.1610160064	-0.0504406852	-0.0655677332	-0.0883781344	0.1134986485	0.1774860977	-0.0617798223	-0.1475051189	0.0391482076	-0.213873523	0.1894265094	-0.0237552986	0.0544131304	-0.0174112627	0.1185817451	-0.2493700797	0.1961023269	-0.0349351171	0.1986812685	-0.1729186091	0.0265477325	0.1649251314	-0.0652852399	0.0723124455	0.0521862803	-0.0663131394	-0.0716967935	-0.0304439919	-0.2460455885	-0.0790952586	0.0616455807	-0.1215166678	0.0562752512	-0.3524978032	0.0512515075	-0.1924151236	0.0769139478	-0.0285790932	0.1481228492	-0.0040568151	0.0132295092	-0.016180243	0.0968541928	-0.2107502662	0.2509628972	0.0655342837	-0.1242495288	-0.0909816597	0.047510939	0.1650359688	0.0155686439	0.1171985933	3.34257e-05	n/a	1.11727742049e-09	n/a	-0.0786368	n/a	n/a	0.00618374631424	0.0720517	n/a	n/a	0.00519144747289	0.000776674	n/a	n/a	6.03222502276e-07	-0.000948806	n/a	9.002328256359999e-07	n/a	0.000142492	n/a	2.0303970064e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6508091122	-3.03027227	-1.609949375	-0.7066820873	0.8436930071	-0.4254753252	0.5722189052	1.057174417	-1.163220509
60674.01284305053	-26.851225563528715	720.988314263498	3681335834.4786606	96552.42091796876	-280.9702018229	78944.25431240114	9322369985.120611	59031.90028451294	8.912179011036642	3484765251.20068	79.42693472476206	64855.390649541885	41825.68466246224	0.8717359999999998	19.885878	0.1360860257	0.0621029	-0.1907275167	-0.1703997624	0.1569002238	-0.0116149383	0.0690122696	-0.0558209201	0.1880424321	-0.0498151724	0.1112367598	-0.1302447185	0.1294008123	-0.1011649482	0.0029849267	-0.2025908965	0.1020838812	0.0888621373	-0.1677518104	-0.1093516817	0.0793135709	0.0305671439	0.1024494336	0.0277913123	0.0216084653	0.1014876884	0.0898787485	0.0680927417	0.1713391288	-0.0047558512	0.0266783469	-0.1656084803	-0.3933974258	-0.0830793862	0.1741766383	-0.1308101008	0.0160066678	0.008595608	0.2696191042	-0.1349589946	0.1165409204	0.1170937491	-0.0747043576	-0.0846379457	0.1433457755	-0.0947340541	0.0650879863	0.1101798717	-0.0366250788	0.066917438	0.2081741385	0.0200814529	-0.1844289929	-0.1239496846	-0.2167734454	0.0593108886	0.0172383848	-0.0762392142	-0.1046419609	-0.3142768327	0.2203573924	-0.1404295321	-0.0099298536	0.0556690244	-0.0362944598	-0.1514840262	0.0585975119	-0.0976770836	0.0548114433	-0.1453786339	0.0681135113	0.1368272894	0.0587647386	-0.0443510118	-0.1383884461	0.0890644786	0.1854342752	-0.0114919536	-0.0130604	-0.0130938257	0.00017057404816	0.0001714482714619	-0.0314742	0.0471626	0.00222431083876	0.00099062526564	0.049436	-0.0226156999999999	0.0005114698864899	0.002443918096	0.000262532	-0.000514142	2.64341996164e-07	6.8923051024e-08	-0.000541162	0.000407644	2.92856310244e-07	1.6617363073599997e-07	0.0	-0.000142492	0.0	2.0303970064e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.174480776	-3.169936102	-0.02524565403	-1.578842003	0.8155166245	-0.7637533184	0.7705641258	1.09818639	0.9204616358
60807.85767603605	133.84483298552368	17914.43931692273	3697595555.149056	96632.34305989584	79.92214192707615	6387.548770211704	9337809725.2454	59132.882736231964	100.9824517190209	3496697820.6969604	10197.455555184388	64866.284593831806	42078.42079055488	0.915598	20.886465	0.0746141999999999	0.0409988	-0.1995126867	-0.0870723996	0.0221409771	0.1854459387	0.2530627657	0.1078786743	0.205156051	-0.2789471929	0.3265283289	-0.0784301898	0.1842047976	-0.0623466706	-0.0531043832	0.2793354382	-0.1434054805	0.1646193225	-0.0010336778	-0.0407531946	0.2582702225	0.0192132161	-0.0337998251	0.0243784934	0.0837259063	-0.1444051041	-0.0718961797	-0.27878181	0.0997231478	0.0202756294	0.0016556883	-0.0761813263	-0.0574165046	0.1229511286	0.2265361287	-0.0487786242	0.2029719128	0.1253522267	0.0356057355	-0.0017619839	0.2245096241	-0.1409966654	-0.0784479329	-0.1026258265	0.0644701119	-0.0548410356	-0.0148966138	-0.2028330999	-0.1125619703	-0.1122419254	-0.0355623463	0.0175708715	0.2001847999	-0.0488449395	-0.209833753	-0.154428814	0.0095299735	-0.097765637	-0.2821791779	-0.1264100125	0.1348913322	-0.2656440245	-0.0434034209	-0.2119733585	0.0599273417	-0.0778628751	0.025227248	0.0028255395	0.0734367703	-0.1060620676	-0.123344939	-0.0073228967	0.042066006	0.1046194041	0.0408437795	-0.259938146	-0.0013870802	-0.199284625	-0.0195163	-0.0064559	0.00038088596569	4.167864481000001e-05	-0.0386733	-0.0071991	5.182704081e-05	0.00149562413289	0.0748024999999999	0.0253664999999998	0.0006434593222499	0.0055954140062499	-0.000199322	-0.000461854	2.13309117316e-07	3.9729259684e-08	-0.000791162	-0.00025	6.25937310244e-07	6.25e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.380375173	-2.976967662	0.6122827158	0.123482819	-0.6896799932	1.309174784	1.903083559	0.8171901842	-0.5085377975
60790.311559446	-17.54611659004877	307.8662073915846	3695461979.4945145	96124.95026041666	-507.39279947917385	257447.45296331312	9240006062.567575	59005.08912086163	-127.793615370334	3481600542.160824	16331.20812942087	64765.58950834424	41862.58889106777	0.993361	22.66036	0.12518265	0.0601017	-0.2113348207	0.1456173897	-0.2087683607	0.0998679792	0.1235954939	-0.0739583738	0.2232992622	0.2345925639	-0.0644450592	-0.0919404324	0.0102884075	-0.4868876123	-0.0045888651	0.1686381722	-0.2970764898	0.0418707865	0.1635953684	-0.0692997153	0.0597279747	0.0616420605	-0.0680332549	-0.2429771223	-0.0368142305	0.0420913232	0.1819155647	0.0651349705	0.0030460117	0.0213288649	0.0754799513	-0.0021031733	-0.0695566937	0.0683841945	0.0237045683	0.1283556423	0.318720326	0.2365013503	0.4200746864	0.0738084508	0.0438505279	-0.3177634466	0.0686919351	-0.0064489843	-0.100415408	-0.0378760824	-0.063430278	0.0655389925	0.2002007444	0.1043350777	-0.0683681233	0.2572070383	-0.0563086587	0.0656760906	-0.2096292067	-0.0103419846	-0.1762013339	-0.0274906725	-0.0819034489	-0.1723699723	-0.0774893278	-0.3133177577	-0.0579889782	-0.0677133019	-0.1341400666	-0.0287935685	-0.2151424118	0.0196857583	0.009797694	0.2940361145	-0.3168170165	-0.0926852644	-0.1963271497	0.0808403944	0.0346884777	0.1394572459	0.0863678297	-0.071275535	-0.0340049	-0.0144885999999999	0.0011563332240099	0.0002099195299599	-0.0453276	-0.0066543	4.4279708490000026e-05	0.00205459132176	0.0402744	-0.0345280999999998	0.0011921896896099	0.00162202729536	0.000120594	0.000319916	1.02346247056e-07	1.4542912836e-08	-0.000294272	0.00049689	8.6596009984e-08	2.468996721000001e-07	-0.000573427	-0.000573427	3.288185243290001e-07	3.288185243290001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5864662169	-2.597514047	0.1165732119	1.002958698	-2.133671476	-1.212339671	1.224107319	1.332501901	-0.3463071335
61021.11904312717	230.80748368116477	53272.09452323113	3723576969.275497	97156.1115625	1031.161302083332	1063293.6309141926	9439310013.944944	59066.1212827621	61.03216190046805	3488806683.3899617	3724.924786244944	64929.511804135305	41762.258727254746	1.085983	24.773249	0.1394950794999999	0.0728227	-0.2026632736	0.0728511876	-0.1283728172	-0.1657465966	0.2412111953	-0.0090261521	-0.1480827333	0.1530813388	0.1588728671	0.1449266016	0.1626200726	-0.1325858636	-0.1228909858	0.1816737629	0.2287457398	-0.0068493746	0.1889958251	0.1420939095	-0.107394705	0.0744187807	-0.0665571192	0.1490805334	-0.0620261149	-0.0950038537	-0.0493126513	-0.1321684564	0.0378900885	-0.2482505777	0.0325984069	-0.1702535582	-0.0987590252	0.0681160361	-0.1418502347	-0.2196885884	0.182686798	0.0851654619	-0.0046056463	-0.0518773001	-0.0501987092	-0.0165576458	-0.1077750179	0.0537343142	-0.2558821988	0.0602343678	-0.0427549462	-0.180934898	-0.082919857	0.1296911278	0.1763533494	-0.1484361572	0.151337245	-0.0152923961	-0.2093660103	-0.1940151674	-0.0838687014	0.1595873221	0.0325747697	-0.2425357877	0.2641410983	0.4286040818	0.0555025884	0.1223933898	-0.040728382	0.003273126	-0.1144919563	0.1140555318	-0.08206434	-0.0650050778	-0.2511493821	-0.1490343657	0.1326621502	-0.0972070699	0.2452136123	0.061765337	-0.2108589757	-0.0042413778	-0.0119187	0.0220861999999999	0.00014205540969	0.0004878002304399	0.00983224	0.05515984	0.0030426079488256	9.667294341760002e-05	0.0612034	0.0209289999999999	0.0004380230409999	0.00374585617156	0.000117051	-3.543000000000003e-06	1.2552849000000022e-11	1.3700936601e-08	-0.000541162	-0.00024689	2.92856310244e-07	6.095467209999999e-08	2.54079e-06	0.00057596779	6.4556138241e-12	3.3173889511748415e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3287022216	-1.772214289	-2.37876079	-0.5365432803	0.07771030167	0.8543971323	0.4990332223	0.09887455145	2.037035189
61061.97740970176	40.85836657459004	1669.4061191435762	3728565085.182928	96800.456171875	-355.6553906249901	126490.7568806143	9370328315.083094	59078.37750689728	12.256224135184311	3490254688.847467	150.2150300518744	64797.97088003109	42743.84295633226	1.084511	24.739658	0.0656671395	0.0479202	-0.2060509006	-0.1719720598	0.1115312255	0.0345989917	0.3515605008	-0.0630034309	0.1858806259	-0.0165436258	-0.1869737919	0.0897735301	0.2199399492	0.0967445623	0.0017720467	0.3113618998	0.1247314707	0.043541157	-0.1294407865	-0.0479161432	-0.0558727363	0.1000846085	0.0276414732	0.0099540534	0.0984200603	-0.0459958259	-0.1087736643	-0.05676178	-0.1182943428	-0.0619604555	-0.3265397233	0.3005563661	0.1310043121	0.2038546345	0.2394033508	-0.2976856407	0.0602090408	0.1145350029	-0.1859443759	0.0102036856	-0.0329723648	-0.1079750349	-0.0314056572	-0.1483754179	-0.1548879434	0.1444137647	0.143324499	0.0968816986	-0.1849367289	-0.155041814	-0.1586743231	-0.2322044922	-0.05819679	0.0584640178	-0.2607369134	-0.1538654031	0.2571446822	-0.1160735251	-0.1936256041	-0.0344973851	-0.1183923934	0.3331209998	0.0084857764	-0.1640844292	0.1123145662	0.0819382905	0.0003048253	0.0116095672	0.0961059168	0.1531127498	-0.0054815989	0.1814339144	0.1266350526	0.3668379453	0.0952708039	0.0037850065	-0.0787814272	0.1684505465	-0.00609159	0.00582711	3.71074687281e-05	3.395521095210001e-05	-0.0368418	-0.04667404	0.0021784660099216	0.00135731822724	0.0567867	-0.0044166999999999	1.950723888999996e-05	0.00322472929689	0.00010009	-1.6961000000000002e-05	2.876755210000001e-10	1.00180081e-08	-0.000541162	0.0	2.92856310244e-07	0.0	-0.000155484	-0.00015802479	2.4175274256000003e-08	2.49718342545441e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3813765785	-0.6497942051	0.7712685578	-1.358700541	0.4346428384	1.177858472	2.711341737	0.9291558359	-1.603110612
61071.80880145596	9.83139175420365	96.65626382462354	3729765830.281594	96572.38949869791	-228.0666731770907	52014.40741406591	9326226413.488218	59137.4269584306	59.04945153331937	3497235267.2637143	3486.8377263858333	64862.610765706806	42845.0386955867	1.029003	23.473438	0.06862046	0.0400598	-0.2128481851	0.0139113169	-0.1127678773	0.2134278917	0.1957252248	-0.1861122367	0.1371618483	0.265371331	-0.03539151	-0.0196097337	0.3195439285	0.1297943353	0.1190427321	0.0723510992	-0.0629082396	0.0051804328	0.1626898391	0.1562693959	-0.2262598256	0.1445967416	0.1781791255	-0.1370749807	0.0187996176	0.0520119049	-0.0236146839	-0.0311456659	0.1705179621	0.0850515554	-0.1133492882	0.0045144759	0.087739023	0.1593670375	0.1571731365	-0.0080898056	0.2883023259	-0.1986279317	-0.1389358731	0.0139632716	-0.3105680582	-0.0259681014	0.0471145139	-0.0991063026	-0.153984245	0.1169724819	0.0915998627	0.2710892317	0.0311286371	-0.0892474922	0.1306016186	0.1646323067	-0.0418430433	-0.0200585833	-0.2396379969	-0.0007616378	-0.0455966283	0.2203276831	-0.1405761151	-0.0180062883	-0.1051145789	0.2685618915	0.0730233865	-0.093848311	-0.0710236028	0.0225638301	-0.0052643886	-0.0118246461	-0.2751362399	0.1303430523	0.0553725387	0.0347420456	-0.2151600566	-0.1211795925	-0.1076445889	-0.1697847605	0.1123425517	-0.0162678908	-0.0108784	-0.00478681	0.00011833958656	2.29135499761e-05	-0.036834	7.80000000000225e-06	6.08400000000351e-11	0.0013567435559999	0.0300878	-0.0266989	0.00071283126121	0.00090527570884	0.000471475	0.000371385	1.37926818225e-07	2.2228867562500001e-07	-0.000541162	0.0	2.92856310244e-07	0.0	0.00021567	0.000371154	4.65135489e-08	1.37755291716e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.28075936	0.02624083857	0.4204958643	0.5306481116	-0.7577739701	-0.609575527	1.08946277	1.020152047	0.9405379715
61122.616609869656	50.80780841369415	2581.4333958026496	3735974261.237114	96944.30104166668	371.9115429687663	138318.1957934085	9398197504.457294	59012.44408557937	-124.98287285122932	3482468556.953632	15620.718506146555	64762.91646658213	45863.920477021	1.56851	35.780563	0.07492836	0.0411471	-0.167126566	0.1548128061	-0.1470256422	-0.0571696297	0.2510155925	-0.041024811	-0.1240258163	-0.1903738768	-0.0623176615	0.1507642824	0.165086013	0.0639650586	0.0024069429	0.1015881344	-0.0689378843	-0.0879957856	0.085271246	-0.2346806135	-0.1517701965	-0.0361057942	0.0076599904	0.0211071305	0.0464915249	0.015823469	-0.0107285102	-0.0389323342	-0.239505526	0.044530726	-0.0908708152	-0.0461129792	0.0039275351	0.1894778704	-0.0764297331	-0.1819974972	0.1054192281	-0.0709285616	-0.2153215838	0.0835671425	0.1083532397	0.098148763	0.2026682725	0.0652195815	-0.0569561569	-0.0794161016	-0.0501469266	0.0690972997	-0.0021142789	0.0136531189	-0.0932884666	0.0171453085	0.0441065878	-0.0805835629	-0.1692543662	-0.3013818664	0.0271266267	0.101240492	0.0411683871	0.106089553	-0.0491714123	0.1128043492	0.0044215771	-0.1202953344	-0.0836707574	0.0161359964	0.2412605559	-0.1610972983	0.0890788412	0.0688225405	0.1531263537	-0.1008595359	-0.2981225589	-0.0477459552	-0.0180965565	0.095224797	-0.1301004663	0.0444219112	-0.00610079	0.00477761	3.72196386241e-05	2.28255573121e-05	-0.0368475	-1.3499999999999623e-05	1.8224999999998983e-10	0.0013577382562499	0.0236059	-0.0064819	4.201502761000003e-05	0.0005572385148099	-0.000199076	-0.000670551	4.496386436010001e-07	3.9631253776e-08	-0.000723953	-0.000182791	5.241079462090001e-07	3.3412549681000025e-08	-0.000204095	-0.000419765	4.1654769025e-08	1.76202655225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.42387299	-0.3233894947	-0.01491586589	1.37569245	0.01898274799	1.94051562	1.181637196	-1.037030333	-0.1683881348
61102.63288823333	-19.983721636323025	399.349130438045	3733531745.8742137	97082.12988932293	137.82884765624476	18996.791246248325	9424939943.847368	59110.027764882216	97.58367930284294	3493995382.3651466	9522.574466280095	65080.59355161976	46673.81964610004	2.34822	53.567165	0.14505601	0.079837	-0.1634503291	-0.1136018305	0.1491512333	-0.0896591474	0.0498012875	-0.1573176017	-0.125752598	0.1190318163	-0.1219822635	0.0144253058	0.2894422496	-0.1504111021	-0.1541742378	-0.1638753702	-0.0153067613	0.0027379466	-0.1596348134	0.0736034395	-0.1861145418	0.0422582319	-0.092994934	-0.1414287386	0.1355071919	-0.1699837391	0.2235196579	-0.1307514002	0.0623725811	0.1360168352	0.1232500993	0.0526121	-0.0735943217	-0.1615282162	-0.0277995679	-0.1607938935	0.0959269239	-0.2889370245	0.2673914998	0.146086522	0.0850414429	0.0842748466	-0.1350863986	0.0689490815	-0.1138439811	0.2532622794	-0.0828770815	-0.0430167102	-0.174319107	-0.0547583472	-0.0553479993	0.3236450281	0.2058027141	-0.1178387886	-0.1486466526	0.073435884	0.2313126337	0.0530076632	0.1774707918	0.1964772663	0.0663258487	-0.2295986016	-0.270267878	0.0751063394	-0.2523069096	0.2279206421	0.1330806553	0.0698898359	0.0653362372	-0.1139837466	-0.2138339094	-0.113861094	-0.1274984738	-0.0170923436	-0.0044687998	0.0331136773	0.0913212703	0.2299582456	0.00131927	0.00742006	1.7404733329e-06	5.50572904036e-05	-0.0141888	0.0226586999999999	0.0005134166856899	0.00020132204544	-0.0133933	-0.0369991999999999	0.0013689408006399	0.00017938048489	0.000909942	0.001109018	1.229920924324e-06	8.279944433639999e-07	-0.000341177	0.000382776	1.1640174532900001e-07	1.4651746617600006e-07	-0.000271862	-6.776699999999999e-05	7.3908947044e-08	4.592366288999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.321216165	-0.6170856473	1.357191585	-0.1049611237	1.28213286	0.3021448238	0.5776319395	0.6997898557	-0.1779000704
60957.458550823765	-145.17433740956767	21075.588242307	3715811752.9753976	97046.58669921877	-35.543190104159294	1263.3183627804071	9418039989.968985	59092.73890797432	-17.288856907893205	3491951791.6460223	298.9045731816066	64879.40674595059	43102.88028933895	1.978274	45.128036	0.0870553099999999	0.0499987	-0.2011199058	-0.1811176136	0.1732832289	0.1444563936	0.0380326215	-0.3112342416	-0.1539775941	-0.1350667932	-0.0221392762	-0.0186375159	0.2310009903	0.0046362737	-0.0953806412	-0.0458747277	0.0093198541	-0.0310317113	0.0125766633	0.0992618468	0.1058533655	0.0141705716	-0.1203385034	-0.0586420117	-0.0530891429	0.261455272	0.1901752426	-0.1701158696	-0.1340522722	-0.1583762363	-0.027223287	-0.0810991212	-0.0366215372	0.0641895933	0.2019741965	-0.1094606871	0.0030910597	-0.2153054615	0.0643346078	0.0821951771	0.0344133416	0.0685340385	0.0046263441	-0.1400798953	0.0118312191	0.003776606	0.0865464829	-0.1015655656	0.0481060205	0.2836247771	-0.1171802917	-0.1401975801	0.1903103216	-0.0071879388	-0.2098167012	0.0798573056	0.093578096	-0.0471871338	-0.0838161606	0.0916180064	-0.1242315533	0.0221676966	-0.1176680808	0.1401483285	-0.0093390354	0.2873462233	0.0975819731	0.0538373371	0.0381521626	-0.2732859156	0.1992941238	-0.0146751599	0.0304168326	-0.187226509	-0.041017303	-0.0150381578	-0.0629768761	0.1120954479	-0.00113014	-0.00244941	1.2772164196e-06	5.9996093481e-06	-0.0181592	-0.0039704	1.5764076160000005e-05	0.00032975654464	0.0197163	0.0331096	0.00109624561216	0.0003887324856899	0.000705441	-0.0002045009999999	4.1820659000999984e-08	4.97647004481e-07	0.000337073	0.00067825	1.1361820732900001e-07	4.600230625000001e-07	-0.000204095	6.776699999999999e-05	4.1654769025e-08	4.592366288999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7710908095	-0.5481582273	1.804360484	-0.8279145267	0.1008476095	-0.4242897593	1.303623872	0.4179724478	-0.5452394697
