global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	aroma_motion_01	aroma_motion_02	aroma_motion_04	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_10	aroma_motion_11	aroma_motion_13	aroma_motion_15	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_21	aroma_motion_22	aroma_motion_25	aroma_motion_26
72958.67550490936	n/a	5322968331.430661	n/a	119974.59650127705	n/a	14393903805.64424	n/a	68715.06611177884	n/a	n/a	4721760310.746137	75614.73756936332	36748.39822492006	n/a	n/a	n/a	n/a	-0.1605847096	-0.0435845255	-0.2052302671	0.1022186198	-0.2931345252	0.086860749	-0.0746461613	0.0455000366	-0.0317932485	0.0190741201	-0.198079468	-0.1351946202	-0.1354274481	0.0017811204	-0.2889808292	-0.0909713871	0.1850207157	-0.2603256538	0.0665835451	-0.0275287942	0.0849656569	-0.0813920123	0.127290722	-0.2411539249	0.0910421302	-0.118073858	0.1524107244	-0.0123386849	-0.1434668222	0.125914111	0.0078345103	0.2064541102	-0.111576948	-0.1751080663	0.153440183	-0.2247355093	0.0561220374	-0.0195922744	0.3126163125	0.0327056919	-0.0413694396	0.09153142	-0.0505972498	0.1362548286	-0.2171330987	0.0061559948	-0.0436860776	0.1675300261	-0.1882457655	0.0722839961	-0.1980643974	-0.0028582804	0.2387829124	-0.1825965252	0.1719139799	-0.0214000524	0.0233362828	-0.0693650583	0.0997918025	-0.0066671848	0.1318137826	0.0404680835	-0.0995795498	0.0281155815	-0.1041753243	0.0659736714	-0.0978752499	0.0768180029	-0.0272486992	0.0544592041	-0.0411642148	0.1549319108	-0.0062078368	-0.0051921378	0.2730667315	-0.3068544132	0.1952040931	0.1643619509	0.396386	n/a	0.157121860996	n/a	-0.0526334	n/a	0.0027702747955599	n/a	0.0688248	n/a	0.00473685309504	n/a	0.00401617	n/a	1.6129621468900004e-05	n/a	-0.00164485	n/a	2.7055315225e-06	n/a	0.00479591	n/a	n/a	2.3000752728099994e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.594504757	0.7133512029	-0.1255659679	-0.3864954031	-0.9272099649	-0.5071351319	-0.2069572519	2.11017196	-1.600336583	1.517885574	0.1745864114	1.499138165	-0.296752691	1.063868386	-1.18011912	-0.6787084683	2.130516481
72856.70660588483	-101.96889902453404	5308099697.455982	10397.65636827562	119013.61940354569	-960.97709773136	14164241603.532026	923476.982364188	68604.91670472757	-110.14940705127084	12132.891873746552	4706634596.062608	75416.22393277843	36589.75611014872	0.991977	23.943499	0.1151108	0.0573738	-0.1726453366	-0.0297655266	-0.1939504609	-0.1888677216	-0.1363428532	-0.020796443	-0.1401914696	0.042526055	-0.1657274119	0.0334342846	0.0426245103	-0.1733930591	-0.1364853421	0.0549581082	-0.1819664553	-0.0430780926	-0.0818156068	-0.1861444096	0.1180341056	-0.0601148586	0.0505380461	0.0575596503	-0.1405546053	-0.1056417877	0.0700697977	-0.1102711395	0.0449706068	0.2299423185	-0.0748091033	0.0108948188	-0.0400831576	-0.1458275007	0.0331040943	-0.1760241362	0.1398908062	-0.1362348107	-0.0717079915	-0.005495276	0.0558133429	0.0419964622	0.1204846502	-0.076013742	0.1721359578	-0.0094584175	-0.1730923418	0.0660830474	-0.1250607403	-0.0950332478	-0.245324211	-0.1117947592	-0.0790228607	0.066537989	0.1086340478	-0.2136214608	0.1953574524	0.0075614625	0.060351257	0.0255835994	-0.0220949911	-0.0709651226	0.0416540986	0.0487815125	0.0316657887	-0.0581327747	0.0191118679	-0.0400241877	0.0541916197	-0.0351205938	0.0140870966	0.0471591911	-0.0699907373	-0.07593059	-0.0383511546	0.0238008839	0.0135976359	0.043210262	0.105894507	0.1640657595	0.412303	0.0159169999999999	0.1699937638089999	0.0002533508889999	-0.0799784999999999	-0.0273450999999999	0.0063965604622499	0.0007477544940099	0.0668781	-0.0019467	0.00447268025961	3.789640890000037e-06	0.00460709	0.00059092	2.1225278268100003e-05	3.491864464e-07	-0.00172902	-8.416999999999995e-05	2.9895101604e-06	7.0845888999999924e-09	0.00551886	0.00072295	5.226567025000013e-07	3.0457815699600005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.823150394	0.679578566	1.280855103	-1.275933251	-0.09155525733	-1.658186593	-0.7252010722	0.06827674208	-1.853701577	1.286104343	-0.8721431848	-0.06588432556	-0.4817344579	0.4773546144	0.1259957667	-0.08272336109	1.241815841
72907.4360701057	50.729464220872615	5315494234.31655	2573.478540136795	118965.76080791769	-47.85859562800033	14152852244.606684	2290.445175484452	68361.84677684295	-243.06992788461503	59082.98984183195	4673342094.740554	75161.00611796632	36570.92595157072	0.858446	20.72044	0.0682721	0.0319476	-0.1684353004	-0.0291524866	-0.1801414069	-0.0884045629	-0.0188635834	0.0524262382	-0.0787625309	-0.2130249041	0.0242727847	0.0220628147	-0.1050953371	-0.162184826	-0.2012138953	0.0596310703	0.0832450234	0.0567978162	-0.0557323299	-0.0286186902	-0.1188529446	0.02205664	0.0175065077	-0.1971645435	-0.0680455387	-0.0102560237	-0.0817343479	0.0858167076	-0.0537559862	0.0742170028	0.0100187457	0.1428277388	-0.0967774759	-0.0883264616	0.1582479508	-0.1789812423	0.1540476069	-0.0392745613	-0.0557265298	0.0484891715	-0.079379974	0.1037685095	-0.0351604696	-0.0805917538	0.0543671616	-0.0799922347	-0.0984782111	-0.1340014211	-0.0518523896	0.0687313865	0.1475925763	0.0429886838	0.027498718	-0.11845591	0.0083125456	-0.2042629918	0.1891672511	-0.0014499432	0.043334227	-0.0061252506	0.032032089	-0.1056319639	-0.0400453356	0.0017310312	0.0293476292	0.0778077681	-0.1287636709	-0.0355946397	-0.0731712619	-0.0019230872	0.0598652446	0.1794438687	-0.028735049	0.0584982042	0.0740682839	0.0244909217	0.0653826706	-0.091390625	-0.1386414775	0.1634739106	0.418988	0.006685	0.175550944144	4.46892250000007e-05	-0.0963436	-0.0163651000000001	0.00928208926096	0.00026781649801	0.0649271	-0.0019509999999999	0.00421552831441	3.8064009999999775e-06	0.0044149	-0.00019219	1.949134201e-05	3.6936996100000035e-08	-0.00148108	0.0002479399999999	2.1935979664000004e-06	6.147424359999995e-08	0.00509357	-0.00042529	1.8087158410000005e-07	2.5944455344900004e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.476541938	0.4147390044	0.6979683665	-0.6027306102	-1.00099015	-1.268019303	0.6617192527	0.5082816806	-2.178914752	1.273959504	0.09367864806	-0.01861691246	-0.5812552759	1.317737123	1.593306832	-0.1713415292	0.2020789849
72846.17815285978	-61.25791724592273	5306565671.478186	3752.532425308317	119377.7174166166	411.9566086989071	14251039415.601564	169708.24745070445	68406.53073517627	44.683958333320334	1996.656132333908	4679453447.222616	75272.28947198695	36239.84721033496	0.954846	23.047272	0.0868902999999999	0.0411866	-0.1704664979	-0.0470199488	-0.2197410975	-0.0104690201	-0.1270380649	-0.0613741564	0.007937162	-0.1606119533	-0.0024082354	0.1354233945	-0.0878928193	-0.2050020301	-0.2012379218	0.0738723186	-0.1428861227	0.0496196657	-0.2380288988	0.1258200615	0.0707324644	0.0923868665	-0.1973914157	0.063132192	0.0631644796	-0.026450761	0.1897530492	0.0485270156	-0.0244151362	-0.0414152555	-0.0118479086	-0.1410297065	0.0268360781	-0.0935467769	-0.2806892871	-0.1996334628	0.1696468794	-0.144168969	-0.0418923631	-0.0092774545	-0.1610044668	0.039517559	0.0901639571	0.1314081341	0.011672257	-0.1319893219	0.0241213969	-0.0818006911	0.0412502819	0.0376207986	-0.0567447684	-0.2208137945	0.1416836368	0.1134595259	-0.0749236397	-0.2101657833	0.205504265	0.0297054374	0.0390210085	-0.062121934	-0.0298646696	0.0006290834	-0.0767433286	0.0273620743	0.0426557377	0.0166653294	-0.116491246	0.0278381627	0.11275121	-0.0103677592	-0.102741909	-0.0991915658	0.0875471102	0.0690226212	-0.1724340826	0.0450128445	0.03587834	-0.0189951678	0.0562062512	0.1625874706	0.432283	0.0132949999999999	0.1868685920889999	0.0001767570249999	-0.0749042999999999	0.0214393000000001	0.0056106541584899	0.00045964358449	0.0817726	0.0168455	0.00668675811076	0.0002837708702499	0.0044149	0.0	1.949134201e-05	0.0	-0.001762	-0.0002809199999999	3.104644e-06	7.89160463999999e-08	0.00551886	0.00042529	1.8087158410000005e-07	3.0457815699600005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.991282074	0.6907900559	0.8768367187	-1.51777189	0.0404009587	-1.171271419	-0.3169244832	0.3804430202	-1.140947073	1.134383449	1.339774507	1.001945037	-0.9343204779	0.6174364934	0.8456254342	-0.7124058532	-0.1715053269
72898.76671394496	52.58856108518376	5314230188.41417	2765.5567570101034	119673.98575533352	296.2683387169236	14321862866.56777	87774.92852608577	68419.49561097757	12.964875801291782	168.08800454292123	4681227379.660579	75414.83106989875	36683.981583109664	0.879575	21.230434	0.0423351	0.023097	-0.170810584	-0.0372990977	-0.203455528	0.0741955744	-0.2057458865	0.0492351557	0.0007504018	-0.0628423259	0.1302916171	0.1451891875	0.0134776615	-0.1896041712	-0.2390123395	0.0401640626	-0.0078908656	0.0846394811	-0.006001839	0.0264843863	-0.052176846	0.1062183243	-0.1198541773	-0.0515497324	-0.0078941393	-0.0858892827	-0.2691869306	0.1127961292	-0.0205529618	-0.1047205232	0.0914312587	-0.1017664051	0.173481402	0.1135196979	0.1627308749	-0.2046591211	0.2093645338	-0.1469128971	0.0042180501	-0.0394063539	-0.0181912659	-0.0558694522	-0.1076234426	0.1178914456	0.035312613	0.0538653468	0.0802841695	-0.0779456562	0.0221525925	0.131958807	0.0535933906	0.2336349565	0.1107817394	-0.008749063	-0.0764612177	-0.2133817017	0.2017142241	0.0172071228	0.0209095378	-0.0426787327	0.000900255	-0.0112178755	0.0183164968	0.058515601	-0.1119275684	0.0994982486	0.0196125614	-0.027353244	-0.1041505053	0.0922392673	-0.0305188171	-0.002893486	0.0525387275	-0.0123008899	-0.0663648732	-0.0601829372	0.0985957474	-0.0028424836	-0.0312195386	0.161408037	0.436639	0.004356	0.190653616321	1.8974736000000232e-05	-0.0578784	0.0170258999999998	0.00334990918656	0.0002898812708099	0.0726683999999999	-0.0091042000000001	0.0052806963585599	8.28864576400019e-05	0.00458732	0.0001724199999999	2.10435047824e-05	2.9728656399999835e-08	-0.00169744	6.455999999999996e-05	2.8813025536e-06	4.167993599999995e-09	0.00551886	0.0	0.0	3.0457815699600005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.828273525	1.151081858	0.02676042961	-0.8882391034	-0.7424749082	-1.434700284	0.1367490492	-1.099820958	-0.6401096165	1.168798273	0.7099373632	1.560009108	-1.064010546	0.7848444442	-0.5028323975	0.02940466188	1.143234346
72785.93271147754	-112.83400246742532	5297792000.679736	12731.51211281894	119375.41236290566	-298.5733924278611	14250489076.813768	89146.07066588155	68355.88137419873	-63.61423677884159	4046.771120954522	4672526518.443528	75239.45191235884	35665.12723963183	0.958141	23.126801	0.0686921	0.0349743	-0.162058611	-0.0649556725	-0.1585408059	-0.0310077796	-0.2236072436	-0.0310407372	-0.0889353013	-0.0222230437	0.0809575528	0.0358747624	-0.0999681348	-0.1714340865	-0.2137593551	-0.014517594	0.0059305263	-0.0042153401	0.0761718262	0.1909010222	-0.0255096049	-0.0883781122	0.0460812899	0.059856944	0.0873920667	-0.0015833617	-0.2025254954	0.2010140695	-0.0513280454	-0.0420697599	-0.1290648361	-0.0171595869	0.1390860833	0.0975295559	0.0245538093	-0.1637658905	0.1826700058	-0.1135014881	-0.0820624943	-0.0620491172	0.0725254761	-0.0362124231	-0.0105003335	0.0772387414	-0.0638796105	-0.0882755083	0.1977429249	0.1136524547	-0.0294148194	-0.0646557304	0.0542481748	0.2242329937	0.07503974	0.018311907	-0.0966309266	-0.2022671653	0.2084929791	0.0518385659	0.0489236282	-0.0037988102	-0.0302704079	0.0665058858	0.0345522918	0.0456561471	-0.0432836431	-0.0456141272	0.0754402738	-0.0601841704	0.1030220276	-0.0481564663	-0.0838674112	-0.0934464521	-0.0428708659	-0.0390564395	0.0683492753	0.0180173065	0.0113837974	0.0721207064	-0.0787976583	0.1599377353	0.424786	-0.011853	0.180443145796	0.000140493609	-0.0522226	0.0056558	0.00272719995076	3.198807364000003e-05	0.0885386999999999	0.0158703	0.0078391013976899	0.00025186642209	0.00413106	-0.00045626	1.7065656723599997e-05	2.081731876e-07	-0.00169744	0.0	2.8813025536e-06	0.0	0.00526886	-0.00025	6.250000000000013e-08	2.77608856996e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.797075722	0.9296794141	0.8251767106	-1.246332124	0.6586654209	-1.657626382	0.08231854037	-0.7276867242	-0.3024651514	1.432113429	-0.3949689165	1.489914368	-1.688905165	0.7256243583	0.0709851973	-0.8589134128	1.393058661
72684.85109440604	-101.08161707149702	5283087578.615979	10217.49330978876	118998.56149526742	-376.8508676382335	14160657637.942942	142016.57643968935	68380.63178485577	24.75041065704136	612.5828276921864	4675910803.296027	75159.4417895736	34988.29127260387	0.916964	22.132889	0.0779513	0.0347935	-0.1565675149	-0.0742566857	-0.1289879238	-0.2675496516	-0.1691206583	0.0209887087	-0.2041548721	-0.0012068102	-0.0123680484	0.0225934169	0.0708164878	-0.1856750785	-0.2285558037	-0.0478110653	0.0437490449	0.0665416831	-0.0043189583	0.0520534382	-0.0453920582	-0.1679644847	-0.0767841704	-0.0886984624	-0.1777375585	0.0656081119	0.1077533472	-0.0534877699	-0.0461323186	0.0154084512	0.1627551753	0.0765434112	-0.0633022958	-0.1153929148	0.0971689229	-0.1804634498	0.2010119234	0.016881611	-0.1826627846	-0.0232647238	-0.0135747502	-0.041965645	-0.0180060082	-0.1263063154	0.1162967038	-0.1296523259	-0.0838374569	-0.0054463301	0.184493975	0.0175667277	-0.0407945052	-0.1465498291	0.0326903471	-0.0498152928	-0.0174439293	-0.1974330291	0.2023066441	0.0023146583	0.0195453527	0.0018815134	0.1476481392	-0.1298280978	0.1189307406	-0.0394328343	-0.1299430662	0.0038311752	0.0651969821	0.0488650202	-0.1130391311	0.0101894789	0.0762707631	0.1454593225	0.0678922432	0.0653161316	0.0586555404	-0.1784227996	-0.1751256179	-0.1081030873	-0.0471041811	0.1581792149	0.439909	0.0151229999999999	0.193519928281	0.0002287051289999	-0.0352246	0.016998	0.00124077244516	0.000288932004	0.103349	0.0148103	0.010681015801	0.00021934498609	0.00423097	9.990999999999992e-05	1.7901107140899997e-05	9.982008099999986e-09	-0.00196793	-0.00027049	3.872748484900001e-06	7.31648401000001e-08	0.00551886	0.00025	6.250000000000013e-08	3.0457815699600005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.748559178	1.453595296	0.07692450529	-0.6615517926	-1.401244793	-1.778411631	-0.1724879948	-0.9654917167	-0.9768602097	0.3308872668	-1.256211888	1.175461722	-0.1209041376	0.7732279076	0.9560321388	-1.037412382	1.196110042
72854.31514638309	169.46405197704735	5307751235.448504	28718.064912479404	119261.24122502252	262.67972975509474	14223243658.53301	69000.6404242096	68439.24986378205	58.618078926287126	3436.079177008427	4683930921.917192	75223.96887838298	34918.521450835084	1.119894	27.031046	0.0860608	0.0407647	-0.1552898391	-0.0794449591	-0.1254010998	-0.1619914554	-0.0837856412	-0.1370911283	-0.0457952366	-0.2948862711	-0.0178068754	0.2236801235	0.0945868156	-0.1707748892	-0.2437039878	-0.1078555603	-0.1770468103	0.0921660766	-0.0248993553	0.0937238586	0.0722703521	-0.1286991254	0.042541138	0.1041442382	0.0454830281	0.2123508758	-0.0871587964	-0.1671596543	0.0326829892	-0.0829198855	-0.0290605077	0.0512738156	-0.1098191872	-0.0567673859	-0.033485181	-0.1469317941	0.1647061771	-0.1308156561	-0.2442117355	0.0924152278	-0.1809813963	0.056945686	0.1213398105	-0.1236737569	-0.1016941899	0.089972395	0.1364951625	0.0114126709	0.1127945027	-0.2313771073	0.1174571413	0.044255405	-0.1014110145	0.0457428863	-0.0603757068	-0.2046380753	0.2239797346	0.1040399326	0.0444405397	0.0541993024	-0.1344785176	0.0195384447	-0.1932357296	-0.0735422674	0.1684318062	-0.0567030698	0.1134568027	-0.0532513212	0.0854107081	-0.0732688961	0.1105251531	-0.2454088689	0.0210358458	-0.2261111164	0.0242671154	0.1236084669	-0.347587391	0.3782283638	-0.0629099527	0.1561356449	0.455593	0.015684	0.207564981649	0.000245987856	-0.0581499	-0.0229252999999999	0.00338141087001	0.0005255693800899	0.10893	0.005581	0.0118657448999999	3.114756100000003e-05	0.00437926	0.00014829	1.91779181476e-05	2.1989924100000173e-08	-0.00218565	-0.0002177199999999	4.7770659225e-06	4.740199839999992e-08	0.00599026	0.0004713999999999	2.222179599999995e-07	3.58832148676e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.029203855	0.270511957	0.9708514441	-2.398572595	1.816848597	-2.453940808	0.6360858426	-1.187835646	-0.508483522	0.1893901457	-0.4442505865	-1.795914995	-0.3092165656	-0.1190427753	0.4884515932	-0.3549178241	-1.130023027
74260.52461111773	1406.2094647346385	5514625515.518421	1977425.0587092785	120471.87323467548	1210.632009652967	14513472240.67172	1465629.8627963818	68858.83407451923	419.5842107371718	176050.90989993542	4741539030.10217	75887.34938850759	69731.22882117523	4.924971	118.874771	2.13746123	1.06545	0.1632202587	0.0675358848	0.3535244933	0.3014844909	0.1368668967	-0.5528922505	-0.4295347991	-0.1463115569	-0.1661213128	0.1360199482	-0.2734573449	0.1317798952	0.3769625002	-0.3253182417	-0.5260327729	0.3538996665	0.033361214	0.1712696595	0.0859370703	-0.0291981622	0.0759118599	-0.034100536	-0.0833486918	-0.0189598874	-0.0831987011	0.2087474653	-0.0626733361	0.1306397692	0.0219928132	-0.0464316459	-0.0425666405	-0.0747612593	-0.0253198665	0.21217126	-0.5667880095	-0.5715440819	-0.3860649154	-0.0461954312	0.0313369363	0.0351763798	0.02780753	-0.0412314621	-0.1837324099	-0.1297171704	-0.0118331948	-0.0379231724	-0.0010467003	0.0103664909	-0.050197125	0.0176587807	0.1130219739	-0.0152789043	0.0421942633	0.098070808	-0.2211038482	0.8399774569	0.334830692	-0.012752424	-0.0143013819	0.106558444	0.1485836428	-0.0987014384	0.1212370213	-0.0017049671	0.0127306433	0.0362172639	-0.0685816475	0.0483640091	-0.0350935038	0.0166824335	0.0042753181	0.0545749265	0.0281178718	-0.011303513	0.0423230081	-0.0397483579	0.0321857016	0.1538107079	-0.292056	-0.747649	0.0852967071359999	0.558979027201	0.13569	0.1938399	0.0184117761	0.03757390683201	-0.00404938	-0.11297938	1.63974783844e-05	0.0127643403051844	-0.00647537	-0.01085463	4.19304166369e-05	0.0001178229924369	0.00248054	0.00466619	6.1530786916e-06	2.17733291161e-05	-0.000148779	-0.006139039	3.7687799843521e-05	2.2135190841000002e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.150389835	-5.191579192	-0.1857530218	2.07972365	4.863252495	-1.781636487	3.012677731	-0.2838598537	-0.9880861961	-2.275415107	0.2421192948	1.953285593	2.247946513	-2.766296105	-1.258563849	-4.180820503	0.7382847135
73544.63237287733	-715.892238240398	5408812950.861676	512501.69677284674	118139.3713660607	-2332.5018686147814	13956911066.768003	5440564.967091447	68552.69182692308	-306.14224759614444	93723.075763219	4699471556.717087	74968.09332591025	55977.715967898825	3.229643	77.954384	0.90895333	0.394006	0.0951815448	-0.044915178	0.0522639809	-0.3443068792	0.058115046	-0.0847079947	0.3067055761	0.0836864353	-0.1139094385	-0.2681860457	-0.3435379202	0.0571833051	0.0470671125	-0.2752393148	0.1357257974	0.0162929639	0.1114903685	0.0619033281	-0.0910800667	0.162951833	-0.0518371665	-0.2363902455	0.0324750555	-0.0856117616	0.1491193763	-0.0198490361	-0.0285212482	0.1269830267	0.0527235392	-0.0765874032	0.0197322593	-0.0345405654	0.1494342715	0.0707413391	-0.0163012344	0.3065019162	-0.2486712829	-0.0268919507	0.0407648809	-0.0790211809	-0.1548477029	0.1797377379	-0.1172968032	0.0469634481	-0.2528528399	-0.2436544333	0.0093035826	0.0276493505	0.0826397876	-0.1171023681	0.0113939198	-0.3108735478	-0.0103392399	0.1117897747	-0.1359559877	0.0860255585	-0.2333502179	-0.153203437	0.2374599604	-0.4242552683	0.1092589717	-0.0073329619	-0.262244252	-0.0183428674	0.0847205902	0.2537576689	-0.0132637268	0.1027802731	0.3922375713	0.0301579666	0.1842798451	0.0626554204	-0.0331814717	0.0074503057	0.0033784392	0.2979320309	-0.054737083	0.1512085936	-0.0551879	0.2368680999999999	0.0030457043064099	0.0561064967976099	-0.0491284	-0.1848184	0.00241359968656	0.03415784097856	0.10282	0.10686938	0.0105719524	0.0114210643815844	-0.00333716	0.00313821	1.11366368656e-05	9.848362004100002e-06	-0.000920418	-0.003400958	8.471692947239999e-07	1.1566515317764e-05	-0.00121756	-0.001068781	1.142292825961e-06	1.4824523536e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0117922	0.268391095	-0.343337254	0.9806298534	-3.235385573	-0.3355092541	0.3497963935	-0.3779957662	-0.6517349161	-1.059351095	-2.694844302	0.1000692632	2.447868012	-0.8258419769	-1.477837986	0.1115521639	-2.117718583
