global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	aroma_motion_02	aroma_motion_03	aroma_motion_05	aroma_motion_08	aroma_motion_11	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_20
65431.08307088861	n/a	4281226631.8295264	n/a	97863.90543831167	n/a	9577343987.63881	n/a	64677.78336653386	n/a	4183215661.208285	n/a	68019.95811722273	37811.70861981114	n/a	n/a	n/a	n/a	-0.065634094	-0.0045510537	0.0013957903	-0.1134851531	-0.0011874367	0.3139546229	-0.0525886534	0.0880968404	-0.2352665379	-0.0248627901	0.0322257064	-0.0566630596	-0.1146166873	0.2219373247	-0.0614440927	0.2211632273	-0.0314513156	0.1724712228	-0.022088303	0.0175529739	-0.0174337103	0.0119027254	-0.2359098724	-0.0548365014	0.1087399062	-0.1375944905	0.0845043442	0.00782382	-0.1124887313	0.0739233761	0.0483794148	0.0018029973	-0.2762878283	0.2105743089	0.0088624785	0.1329790611	-0.2456664921	-0.086150882	-0.0477889942	0.0815463604	-0.1230724732	0.0059699223	-0.3506846697	0.111483542	-0.0019031669	0.1465408885	-0.0013813258	0.1196862995	-0.0663442088	0.114107161	-0.115819425	0.0730561615	-0.0624361963	0.0455175287	0.0227138167	0.0570868095	-0.0794495388	-0.0596060033	0.2497666992	0.2740487517	-0.108219745	-0.0829010433	-0.3012723461	0.0905458479	-0.0334367155	0.0606454286	-0.0014431958	0.0556242426	-0.2376291749	0.1070555077	-0.076669281	0.0630241434	-0.1591489976	0.0311985474	-0.1093967742	0.0251079991	-0.171227186	0.013803465	-0.0133395026	0.0954158085	-0.2434513353	0.0751459992	0.1929861022	-0.1283038587	-0.072212643	0.0945548211	0.1643619509	0.0403966	n/a	0.00163188529156	n/a	0.0277541	n/a	0.00077029006681	n/a	-0.0199029	n/a	0.00039612542841	n/a	0.00487964	n/a	2.38108865296e-05	n/a	-0.0	n/a	n/a	0.0	0.00045786	n/a	n/a	2.0963577960000003e-07	0.0	0.0	0.0	0.0	0.0	0.0	-2.281805733	-1.614149173	0.7409497644	-0.4775779439	0.3417508215	0.2789495966	1.25086071	1.574225126	1.131739633	0.05689311867	0.5743638911
65486.80237651069	55.71930562207854	4288521285.5001664	3104.6410190065926	98669.93001090706	806.0245725953864	9735755088.357298	649675.6116275754	64693.93248295879	16.14911642493098	4185304900.109631	260.7939613059756	67983.75252422606	38768.76233357665	0.913274	19.177734	0.06317206	0.033065	-0.0591759608	0.0733179378	-0.0088439513	-0.0646283756	0.2629987671	0.0330146739	-0.1452552432	0.1360807424	-0.1107112249	0.0407209953	-0.1527624554	-0.0544901441	-0.2424352998	-0.0120620544	-0.0037979367	0.1468387881	0.0584119848	-0.0957579259	-0.3315786612	0.0691810251	0.0516143177	0.0210621258	0.0887243373	-0.2256771626	-0.0116513396	-0.0191924164	0.0664050608	0.017652079	0.160875458	-0.1254858778	-0.1735456171	-0.0367045856	-0.1235782238	0.021757812	-0.0237873133	-0.1551858777	-0.0489720142	-0.055041797	0.1501285148	0.212273124	-0.0487462423	0.0345916672	-0.1554271836	0.1388757581	0.0491305447	-0.1645692357	-0.0968294768	0.137765929	0.2644559741	0.0262055236	0.0923231588	-0.1962001187	0.0584546456	0.0438635352	0.0437674582	-0.0757550232	0.0488689375	-0.0038171667	0.1337339223	-0.0660507865	-0.0381239907	-0.0218805776	-0.303741705	0.21575472	-0.0299200646	-0.0536050212	0.0321728544	-0.0324046863	-0.1425675674	-0.1711749353	-0.0750056411	0.1832429965	-0.0550202431	-0.0916804115	-0.0229020994	0.0563976617	-0.2295923021	-0.2545411711	-0.0850876022	0.0253595908	-0.1358198656	0.0779361487	-0.0824652004	0.0976078381	0.0370368051	0.0180364845	0.1640657595	0.0584402	0.0180436	0.00341525697604	0.00032557150096	0.00591954	-0.02183456	3.50409538116e-05	0.0004767480103935	-0.0172769	0.002626	0.00029849127361	6.895876e-06	0.00501281	0.00013317	2.5128264096100004e-05	1.7734248900000043e-08	-0.000280188	-0.000280188	7.8505315344e-08	7.8505315344e-08	0.00045786	0.0	0.0	2.0963577960000003e-07	0.0	0.0	0.0	0.0	0.0	0.0	-1.954757571	0.2460041529	2.095081817	1.542970011	0.4961167483	0.5763985714	0.8382994248	-1.174138255	0.6288253103	1.309758763	0.5916805613
65309.74262702863	-177.0597494820613	4265362482.00872	31350.15488665031	98618.78018782976	-51.14982307729952	9725663805.735483	2616.304400839042	64638.37994117281	-55.55254178598261	4178120161.419412	3086.084898883344	68023.56690350763	39170.18308933981	1.224736	25.718094	0.07909756	0.040947	-0.0612847405	0.0355810006	-0.0332566301	0.1269325384	0.0837721779	0.248911915	-0.1820844169	-0.0070873732	0.1200512654	-0.0745158187	0.1655495252	0.0059592805	-0.081290375	0.0035616584	0.0309815031	-0.0329106172	-0.0507553313	0.2196904898	0.0614226676	-0.0826417379	-0.0163988756	0.1639698462	-0.0160516211	-0.127674494	-0.1039850918	0.0483901247	0.1003878867	-0.1199341829	0.1061890214	-0.0608541789	0.1068777733	-0.0849725427	0.1957416545	0.0025150224	-0.1051865556	-0.0705655204	-0.1752141671	0.0331474546	-0.136550822	0.1284868529	-0.1475017253	-0.0133121776	-0.1067541189	0.0089546238	0.07258002	0.066315383	-0.0751213108	0.0178789059	0.1593884746	0.0480330102	-0.100227758	-0.0153118788	-0.0960164069	0.020590752	0.0832606036	0.074461221	0.2421704792	0.0405669248	-0.014801837	-0.0527933926	-0.1507335203	-0.1924619541	-0.2895021148	0.1589427781	-0.0189810063	-0.0228041266	0.0759777587	0.0107750066	-0.0686666397	0.0718568729	-0.1836323366	0.0002750624	-0.0105741828	-0.0312345094	0.1122748238	0.0479662867	-0.1882793603	0.0866346084	-0.0203753028	0.1705840196	-0.0246517967	-0.1768961811	0.0213257496	0.0583841116	0.1283878856	-0.0943578779	0.1634739106	0.0617226	0.0032824	0.00380967935076	1.077414976000003e-05	0.0415042	0.03558466	0.0017225986176399	0.0012662680273155	-0.023174	-0.0058970999999999	0.000537034276	3.477578840999999e-05	0.00460633	-0.00040648	2.1218276068899995e-05	1.652259904000006e-07	-0.0	0.000280188	7.8505315344e-08	0.0	0.00045786	0.0	0.0	2.0963577960000003e-07	0.0	0.0	0.0	0.0	0.0	0.0	-2.199089557	0.2561407837	2.071740245	0.257399513	-0.04614202577	-1.533703404	1.363536339	0.6147314615	0.09014471461	0.5797968861	0.8273519666
65335.55238977229	25.80976274365821	4268734406.076679	666.1438528839275	97750.44962459416	-868.330563235606	9555150401.81032	753997.9670490647	64662.71952230142	24.339581128610007	4181267296.019821	592.4152095161884	67897.20347592568	37206.17397524334	1.487203	31.22962	0.0729189579999999	0.0474452	-0.0625243468	0.0280162701	-0.0085371616	-0.1525811837	0.1033736186	0.0267295996	-0.0139991451	0.0561083288	0.0662603985	0.2650312501	0.339998809	-0.0249229575	-0.075581486	0.1386480501	-0.0489523415	0.0227277185	0.1768154008	-0.0392696378	-0.1213038705	-0.1563223174	0.0786457886	0.1976278677	-0.2980459761	-0.0666861089	0.0387822674	0.0374392816	0.044099481	-0.0571928318	0.0677300117	-0.1500178696	-0.0415965108	0.0413864828	0.0285725859	0.003635456	-0.0159417704	-0.0289925096	-0.0719445453	-0.0579872464	0.1697051157	0.0010329654	0.0439038872	0.0115902521	-0.1533262479	-0.0527036199	0.0722395634	0.1171946386	-0.1552214685	-0.0583203972	0.1476442253	0.213818854	-0.1770670003	0.0068098698	0.0282099662	-0.0285155354	-0.0524522619	-0.0807529324	0.0485149456	0.0674932556	0.1174027887	-0.1270359436	-0.1349932274	0.0352074538	-0.2541828937	0.1290899062	0.0233783549	0.0619722918	-0.0017068705	-0.0716748888	-0.168991661	-0.1376145433	0.1217414005	0.0276612778	0.1331516786	0.0863961259	0.0244077356	0.0105263998	-0.004401362	0.1394564874	-0.2115880572	-0.0873760635	0.1382860592	-0.1249484285	0.0069930916	-0.1643792902	-0.0144912495	-0.0908124351	0.1625874706	0.0534332	-0.0082894	0.00285510686224	6.871415236000004e-05	-0.000282168	-0.041786368	7.961878022400002e-08	0.0017461005506314	-0.00670181	0.01647219	4.49142572761e-05	0.0002713330433961	0.00447891	-0.0001274199999999	2.00606347881e-05	1.6235856399999902e-08	-0.0	0.0	0.0	0.0	0.00045786	0.0	0.0	2.0963577960000003e-07	0.0	0.0	0.0	0.0	0.0	0.0	-2.292487587	-0.9115459922	1.346310046	-0.4260513667	-0.08987275014	0.4850499968	-0.09943168833	-0.5826909363	0.3514179833	-0.6043019347	0.2212116569
65470.06432712247	134.51193735018023	4286329322.997554	18093.46128969881	97911.97158456776	161.52195997360104	9586754179.577204	26089.343553713577	64715.67006777577	52.95054547434847	4188117952.321209	2803.7602660310454	67971.54916821128	39019.00696086689	1.409209	29.591837	0.067636358	0.0474182	-0.0597109887	0.119841196	0.0607135099	-0.1424382796	0.1320111957	0.1713940437	0.1520895806	-0.0162709617	0.0109562352	-0.0039729894	0.0227873295	0.0265629063	-0.1333993357	0.1563881215	0.1156691438	-0.030544811	-0.073466664	-0.0899616803	0.1357395364	-0.0676968536	-0.0978548769	-0.0760132325	-0.0149396961	-0.102777913	0.0787044589	0.09464426	-0.1207668162	0.001301848	-0.0542467119	0.1116453452	-0.1364369837	-0.2094107764	0.1374423218	0.0193668376	-0.0728915396	-0.2005868315	-0.0478629144	-0.0177563004	0.0589546888	-0.0372158099	-0.2282910965	0.0672033751	-0.1184478873	-0.0738401147	0.0333119157	0.0709593717	0.0393191551	0.0092234482	0.0244389493	0.0046777957	0.2276155855	0.0627310675	0.0333355365	0.0631032972	0.0988471554	0.0015693386	0.1070994123	-0.1307101062	-0.1961208882	-0.0642743933	0.0102705661	0.1043590476	-0.2632538113	0.0311536	-0.0351234354	-0.0880161703	-0.017500539	-0.044393816	-0.0251258628	0.1027643927	-0.1058239719	-0.0562662498	0.1050483439	-0.0488772169	-0.0407455135	-0.1223873853	0.0643474125	0.0843940194	0.0592709607	0.085878154	0.170381705	-0.0557999008	-0.0890644717	0.0059009991	-0.1228234345	-0.0937763066	0.161408037	0.0471302	-0.006303	0.00222125575204	3.972780900000004e-05	0.0431881	0.043470268	0.00186521198161	0.0018896641999918	-0.0245649	-0.01786309	0.00060343431201	0.0003190899843481	0.00447891	0.0	2.00606347881e-05	0.0	-0.0	0.0	0.0	0.0	0.00045786	0.0	0.0	2.0963577960000003e-07	0.0	0.0	0.0	0.0	0.0	0.0	-1.744964771	-0.1832149706	1.449436527	-0.7894505295	-0.6620787066	-0.9740483706	1.510812295	1.253782476	-0.4206562778	0.3711606329	0.7347442987
65409.63184453984	-60.43248258262611	4278419938.038241	3652.084951099408	98492.74855100954	580.7769664417865	9700821517.132393	337301.884749324	64702.85687912413	-12.813188651642122	4186459688.32042	164.17780342257046	67945.38363493973	39354.09818639192	0.84858	17.819246	0.0679488	0.0590243	-0.0586656495	0.1695968082	-0.0443252387	-0.0370063496	0.2211272322	-0.0635814878	0.0676114516	0.0585805253	0.0553530474	-0.0806917417	-0.0787859195	0.1532980999	-0.1441553635	-0.0401973663	-0.0767860065	0.0842494072	0.0505672255	-0.1328307824	-0.0831652592	-0.1516349599	-0.1765114595	-0.0791471284	0.0994238344	-0.1010196041	-0.2309286073	0.0249782182	-0.0884067356	0.0128652185	0.0690859004	-0.036657655	0.0920176116	-0.0210255211	-0.0479656574	-0.086924272	0.1682056092	-0.0636008775	0.0832344198	0.0950610894	0.210783877	0.0396813031	-0.0318990107	0.0450410818	-0.1250363628	-0.0056133597	0.2066074938	-0.0494557787	-0.0960652212	0.0471335142	-0.0029249029	-0.1476349597	0.1324249094	-0.2099541885	-0.0091980632	-0.1321557804	-0.1881298877	-0.0464512015	-0.0655059502	-0.1085014672	-0.118343225	-0.0771257086	-0.0196240473	0.0106629702	-0.1967620202	-0.0169316204	0.1398603117	-0.0339314392	0.1246020905	0.043423139	-0.0413993915	-0.1369790049	0.1251129473	0.0066163619	0.0807770991	0.0146289575	-0.0139664421	-0.0233971721	0.1145893051	0.0584166488	0.0871821184	-0.1787752161	0.1220152243	0.004474334	-0.1003643372	-0.0007689747	-0.0108429819	-0.0547229399	0.1599377353	0.0403966	-0.0067335999999999	0.00163188529156	4.534136895999999e-05	0.0432505	6.239999999999718e-05	0.0018706057502499	3.893759999999648e-09	-0.0187026	0.0058623	0.0003497872467599	3.436656129000001e-05	0.0033731	-0.00110581	1.137780361e-05	1.2228157561e-06	-0.0	0.0	0.0	0.0	0.00045786	0.0	0.0	2.0963577960000003e-07	0.0	0.0	0.0	0.0	0.0	0.0	-1.644861731	-0.5443423255	1.637693912	0.04960111234	-0.2181893665	-1.181250118	-1.083691128	-1.062606526	0.9034155431	0.8959855913	0.02503326806
65285.38085840873	-124.25098613111186	4262180953.827481	15438.307554553752	97732.6134366122	-760.1351143973443	9551663729.15027	577805.3921398637	64712.22541280192	9.368533677792584	4187672117.8772864	87.76942327193385	68000.63208693743	36936.03063567058	1.728139	36.288998	0.05464849	0.0306982	-0.0710444778	0.0968475309	0.1242309835	-0.0259890817	0.0465156733	0.1285490635	0.1152565591	0.0225017558	0.1475658672	0.1260071487	0.1453598233	0.1172805951	-0.0738416225	0.1422487417	0.0249123252	0.0802100418	-0.1121097597	-0.1426891455	0.1590418084	-0.1235067509	-0.1648034776	0.0372228628	0.1188617945	-0.0254951495	0.0618111748	0.1422295465	0.0134392936	0.0171886263	0.0231919352	0.0178000564	-0.214671592	0.0813874693	-0.0593007687	-0.2425341851	-0.1674835327	-0.0247547507	0.1421725143	0.072260315	-0.0172015585	-0.0479469894	-0.2247197494	-0.0034064592	-0.1021079853	-0.1457535784	0.1187491694	0.0896632836	0.1335248792	-0.1231713292	0.0614687502	-0.1428380116	0.0732016307	0.0586837352	0.0351278581	-0.0854846685	0.0224487661	-0.0809817024	0.005135732	-0.0091247192	-0.034802479	-0.1376262371	0.2593723627	0.2333673981	-0.1719318738	-0.0513303398	-0.0217547294	0.0011960603	-0.0491855771	-0.1555988707	0.0790458827	0.0419517446	0.0152047365	-0.0047853199	0.1398193983	-0.0643820965	-0.0300197817	-0.0502567131	0.1467171392	0.013492973	0.3194249001	0.0169471875	0.1898276939	0.0691486354	-0.0125838396	0.0571340891	-0.0577322779	0.0189606085	0.1581792149	0.0403966	0.0	0.00163188529156	0.0	0.0232342	-0.0200162999999999	0.00053982804964	0.0004006522656899	0.00524809	0.02395069	2.7542448648100003e-05	0.0005736355514761	0.00358673	0.00021363	1.2864632092900002e-05	4.56377769000001e-08	-1.98565e-22	-1.98565e-22	3.9428059225e-44	3.9428059225e-44	0.00045786	0.0	0.0	2.0963577960000003e-07	0.0	0.0	0.0	0.0	0.0	0.0	-1.842491504	0.3844583942	0.7120438543	0.3885342912	-1.34435098	-0.9033975652	0.7956667037	1.427486965	0.04242579623	-0.2413936214	0.2530513676
65265.55519495174	-19.82566345699161	4259592694.905292	393.0569315098924	98073.91943042308	341.30599381087814	9618493672.445118	116489.7814112312	64707.96812943539	-4.257283366532647	4187121139.440026	18.12446166295555	67987.45206341593	36297.27913378309	1.369325	28.754307	0.06737226	0.0414756	-0.0659069665	0.0915728023	0.0365805601	-0.020173896	0.0508017848	-0.0650483315	-0.0058636305	0.0762960437	-0.0667612423	-0.2904230033	0.2327325643	0.0062622015	-0.0875462927	0.1303745771	0.1045974315	0.0749763355	0.0606589843	-0.0651882791	-0.1123878278	-0.091489333	-0.0114332592	0.0242904007	0.0017334848	0.035791016	-0.0946575514	0.060958392	-0.0300553614	0.1069520136	0.0089860682	0.1410010982	0.0651083918	0.0014119385	0.1302349548	0.1306638184	-0.1045521744	0.1211046024	0.131502394	-0.0266756103	0.0814441993	0.0430184254	-0.0118345741	0.0785184883	-0.1434678578	-0.1220686754	0.0255075209	-0.029702108	0.0539176465	0.0926834346	-0.1798067353	-0.0179061539	-0.0573294814	0.0161935579	-0.0720247158	0.0272859401	0.0048252003	-0.0673186497	-0.1825749344	0.1771884905	-0.1061514949	-0.0552338812	-0.1128564831	-0.1641243837	-0.1215671678	-0.1259538638	-0.0905902348	0.0046893913	0.0093283167	0.069136585	-0.086223031	-0.1257184162	-0.0255954266	-0.1968988268	-0.0194585695	0.1799833271	-0.0454427014	0.0521209461	0.2062190645	0.0070870889	0.2350187937	-0.0413040018	0.0935980087	0.0659572782	-0.1778963584	0.1224987224	0.0001409461	0.0286762281	0.1561356449	0.0293682	-0.0110283999999999	0.00086249117124	0.0001216256065599	0.0184664	-0.0047677999999999	0.00034100792896	2.273191683999999e-05	0.0125371	0.00728901	0.00015717887641	5.3129666780100005e-05	0.00291211	-0.00067462	8.480384652099999e-06	4.551121444000005e-07	1.07006e-22	3.05571e-22	9.3373636041e-44	1.1450284036000001e-44	0.000246739	-0.000211121	4.457207664099999e-08	6.0880134121e-08	0.0	0.0	0.0	0.0	0.0	0.0	-1.720039464	-1.037238447	-0.3129683525	0.08161513824	0.2629766218	-0.6889103189	0.1184771161	0.2960185582	0.8758049002	2.195058414	-0.894502842
65394.3157791803	128.76058422856295	4276416536.22715	16579.288050880852	97762.04026893516	-311.87916148791555	9557416517.5449	97268.61137040531	64597.75720749813	-110.2109219372578	4172870236.238876	12146.447314260336	67865.96861653985	36914.451426053485	1.384532	29.073647	0.03434597	0.0160181	-0.0771604861	0.1376794834	0.0876388364	-0.1272531057	0.0141080659	0.0534664292	0.089216568	-0.1749152917	-0.0973355997	0.0495890326	0.0409575254	-0.1314836703	0.0139844789	0.1954821957	0.0247092559	0.0518159949	-0.0356400992	0.1268164391	-0.0219829432	0.1209362247	-0.1508142896	0.0178719306	0.1109173223	-0.1371296204	-0.1468314041	0.1611189439	-0.1486289578	0.2295819882	-0.0094554287	-0.2079789777	0.206101701	0.0760833382	-0.0739056396	0.0996311516	0.1424377	-0.0437304804	0.0693791248	-0.1456547975	-0.0263666529	-0.0815436311	-0.0543274326	0.1937322475	-0.1534846793	0.0440871903	-0.0125721578	0.1666217213	-0.0308038119	-0.0888715453	0.1452737806	-0.1981468747	-0.0004577817	-0.1060106173	-0.0263624008	0.0226746598	-0.125005009	0.3257952998	-0.1935175117	0.1244799602	-0.1354675777	0.0428249436	-0.0147910905	-0.0141251817	-0.1023905919	-0.1253304665	0.0614960235	0.0115331863	-0.0200129695	-0.134796724	-0.0400014759	0.1685839051	0.2468121487	0.0471081293	-0.0035864135	0.0544187996	0.0229385637	-0.008917576	0.2200192967	-0.0145255308	-0.0069086885	-0.0226561793	0.0216151875	0.1182561383	0.0191620589	-0.0372275693	-0.0256106932	0.0692930045	0.1538107079	0.0281116	-0.0012566	0.00079026205456	1.5790435600000003e-06	0.0303784	0.0119119999999999	0.00092284718656	0.0001418957439999	0.00683003	-0.00570707	4.66493098009e-05	3.2570647984900005e-05	0.00271744	-0.00019467	7.384480153599999e-06	3.7896408900000043e-08	-5.293960000000001e-23	-1.5994560000000005e-22	2.558259495936001e-44	2.802601248160001e-45	0.000132003	-0.000114736	1.3164349695999998e-08	1.7424792009000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	-1.367408642	0.0779427502	0.2880147187	-0.6229571172	0.6807777354	1.154841831	-0.334852684	1.702060845	0.7575664458	-1.469341154	0.2199977883
65369.56594793449	-24.749831245811947	4273180152.221357	612.5541466961694	98696.67328911324	934.6330201780802	9741033318.33796	873538.8824071996	64757.30297754295	159.54577004482417	4193508288.925293	25454.852739195914	68067.0406213417	38150.3005311426	1.493373	31.359179	0.0672015154999999	0.0342861	-0.072836092	0.1571799415	-0.0356387763	0.0784253834	0.2267605148	-0.0541426946	-0.0460266827	0.0105969522	0.0144082404	0.0021690993	-0.0087935588	-0.0257602819	-0.2113593352	0.1478283255	0.005754263	-0.0708336918	-0.0104578944	0.0416637031	0.0045927418	0.1374885924	-0.0255631107	0.1952998769	0.0303545362	0.0423634627	0.168694761	-0.1540527101	-0.1093155994	0.1341531078	0.0232437555	0.0373493964	0.2109949049	0.0724924936	0.0631426303	-0.0009972795	-0.0178692935	-0.035539818	0.0775709026	0.0120596665	0.110608099	0.237141772	-0.0371559484	0.0038202163	-0.0648987439	-0.1461551326	-0.2693953881	0.0116353584	0.1241460278	0.0478217371	0.097251637	-0.0408539271	-0.0743097309	0.1989453675	0.0053347605	-0.0149816028	-0.059945873	-0.0560602562	-0.1741936178	0.0640462144	-0.1041656514	0.0131940952	0.0740847168	-0.2244131586	-0.0887388182	-0.071623736	0.0746834517	-0.0350830867	-0.0923465	0.1740867116	0.1773993582	-0.122815353	-0.1068540837	-0.0088284205	0.0194954145	-0.1451705291	0.0061146164	0.0949498497	0.2373911019	0.0885995828	-0.1040605144	0.0949596845	-0.124017446	0.0427643378	-0.0769010736	-0.0414540624	-0.0046475561	-0.0107775952	0.1512085936	0.023816	-0.0042956	0.000567201856	1.845217936e-05	0.03246	0.0020816	0.0010536516	4.333058560000012e-06	-0.00385109	-0.01068112	1.48308941881e-05	0.0001140863244544	0.00233291	-0.0003845299999999	5.442469068100001e-06	1.4786332089999977e-07	0.000483387	0.000483387	2.33662991769e-07	2.33662991769e-07	-2.94391e-06	-0.00013494691	1.8210668518548104e-08	8.666606088100002e-12	0.0	0.0	0.0	0.0	0.0	0.0	-1.281374093	-0.4776562933	1.173154335	0.03986775295	-0.5733490246	0.718268425	0.725801469	-1.36747381	-0.1539848625	2.39499555	1.145730572
