global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	aroma_motion_03	aroma_motion_04	aroma_motion_08	aroma_motion_10	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_19
65333.01854471443	n/a	n/a	4268403312.164	101084.64806771975	n/a	10218106074.974758	n/a	66048.76071224573	n/a	4362438791.623494	n/a	70276.82923771594	57346.48297731311	n/a	n/a	n/a	n/a	-0.042565135	0.121458709	-0.1516765582	0.046374653	-0.13167276	-0.226473399	-0.0470164252	0.2291576587	-0.060299217	0.1362498643	-0.0587489068	0.059602536	0.3881536199	-0.3180038244	0.1722965316	-0.2350694362	-0.1423393282	0.1327303158	-0.1795055564	0.1471317035	-0.1179633788	0.1856527638	-0.22854912	0.0463038033	-0.0315754249	0.0899504352	-0.0619229821	0.0611413822	-0.1687382749	0.2118376405	0.0516188856	-0.3372133083	-0.213747226	0.1224193593	0.0372990411	0.0153714643	-0.1842593032	0.1186962266	0.1273535037	0.0101673125	-0.0879704844	0.3069316036	-0.1997633235	0.0267641926	-0.0898636978	-0.1120899933	0.3203997638	-0.1738151658	0.1025924351	-0.0965748929	0.0142534857	-0.1935722175	0.2308163817	-0.0559923798	0.061694665	-0.2198224761	0.0145904674	0.2369546077	-0.1556944211	0.1290554031	0.2705373314	-0.0893242079	-0.0617057177	-0.0143531924	-0.1696345476	0.0599036271	0.0315130379	-0.097064346	-0.1113201952	0.0201121049	-0.3806219024	0.3359448173	-0.2736591079	0.2113261234	0.0304686117	-0.1252686769	0.0825706677	-0.2039516032	0.1113737406	-0.1415077456	0.0410966358	-0.1408375549	0.1248075215	-0.0520043312	0.0094601231	0.3881303026	-0.0605020458	0.016614623	0.0103092358	0.0941604496	-0.0106590265	0.1643619509	-0.00779876	n/a	n/a	6.08206575376e-05	0.00913665	n/a	8.34783732225e-05	n/a	-0.0187924	n/a	0.00035315429776	n/a	0.00157994	n/a	2.4962104036e-06	n/a	-0.00042393	n/a	n/a	1.797166449e-07	0.00137332	n/a	n/a	1.8860078224e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.246903438	1.764067866	2.418951785	0.9205677949	1.19169958	2.354633933	1.48936741	1.12729141	4.571003535
65385.75296167376	52.73441695932706	2780.918732040162	4275296690.365029	100645.4272675096	-439.2208002101543	10129502029.859566	192914.91133724825	65980.13096532282	-68.629746922903	4353377682.201152	4710.042162701713	70095.06203500816	57139.29350455018	1.350922	29.62447	0.1742346899999999	0.0820864	-0.0692751515	0.0955079209	0.0158178724	0.0691267205	-0.196296913	0.0309562178	-0.0779774054	0.2323486474	0.045685443	0.1300071457	0.1763083079	-0.2290665645	-0.0622215743	-0.0356192889	-0.1941192671	-0.0145495486	-0.2103579003	0.2235161635	0.1252934674	0.0375786098	0.0196746357	0.1516179501	-0.1113080347	-0.0969508151	0.1865768	0.2593591633	0.0719143414	-0.1748949183	0.1585593597	0.0363599785	-0.0121367439	0.0992605174	-0.0234702985	-0.2044925041	0.1410742486	-0.0314491829	0.0875637731	0.0324716537	0.0353298501	-0.0419457392	-0.0790546503	0.0404938812	-0.198211095	0.0438555698	0.1615462777	-0.1646071628	-0.127669573	0.1175788158	0.2604050575	-0.0956115321	0.1990724699	-0.1774659912	0.1020600003	-0.2601856622	0.042227077	0.0268636295	0.1026248472	0.0892388044	0.0879790816	-0.1879922737	-0.0484605796	0.0659358667	-0.1312361697	-0.0659604349	0.0325021971	-0.0277927304	0.0807406102	-0.2151677651	-0.0239867164	-0.1946817452	-0.1923674439	0.2550331336	-0.1486417203	-0.1030927129	0.1150312146	-0.009918577	-0.1355665518	-0.1384784992	0.1799409802	0.1433356071	0.1707607236	-0.1191691485	0.2747849935	0.0746120056	-0.1073352388	-0.1846302887	0.2696060614	0.0424955734	0.0478962161	0.002188813	0.1615893394	0.1640657595	-0.0273363	-0.01953754	0.0003817154692515	0.00074727329769	-0.0216093	-0.03074595	0.00046696184649	0.0009453134414025	-0.0273206	-0.0085282	0.00074641518436	7.273019523999999e-05	0.00269017	0.00111023	7.2370146289e-06	1.2326106529e-06	-0.00126975	-0.00084582	7.154114724e-07	1.6122650625e-06	0.00102091	-0.0003524099999999	1.2419280809999989e-07	1.0422572281e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.304570507	1.365169631	1.746010219	-0.03850112808	1.704625583	0.7228744541	-0.7206290649	0.2191977271	2.213775533
65278.30332859824	-107.44963307552098	11545.423648064092	4261256885.46048	99998.4855314556	-646.9417360539956	9999697108.584736	418533.6098485577	65810.5030149064	-169.62795041642676	4331022307.075004	28773.641562477733	69899.70191992268	53965.25678599413	1.373462	30.118734	0.22604607	0.140835	-0.0961750523	-0.0326670031	0.0101776202	0.0277610538	-0.191349294	0.0656030069	0.0112575691	-0.0184578872	0.1356232008	0.2052247454	0.0041364128	0.0090359376	-0.3878548793	0.0043518727	0.2403948037	0.1307976972	-0.0699282277	0.1639064909	0.1869459261	-0.0058569347	-0.1152575802	0.0439738687	-0.1591847065	-0.05809541	0.0373975952	0.2944126243	0.063936471	-0.1109716878	0.0999449029	0.0566170696	0.0812901212	0.0308715978	0.1498872167	0.0026719959	0.0749270143	-0.0007148483	0.0791512609	-0.1471320483	0.0904977332	-0.0026191646	-0.0368726481	-0.1227654789	-0.1315563635	-0.0398855779	-0.069203231	-0.0805871425	-0.0230485111	0.2001773007	0.1707978928	-0.1090654492	-0.0108730737	0.0381204752	0.145862473	-0.2582672909	0.0891236264	0.0344718495	-0.0120057762	-0.0189207584	-0.0360017595	-0.1795975353	-0.0665277388	-0.1302491699	0.1114569889	-0.0664064073	0.1913061596	-0.1715296793	-0.1573056764	-0.1817396789	-0.0285521625	-0.202461066	0.2129033761	0.0860390276	-0.069484152	-0.2985658558	0.0808369638	0.0067215681	0.0817617054	-0.2493645949	-0.1784204101	0.1951064852	-0.3021813958	0.3280322567	0.0986548198	0.0798454083	0.0947023125	-0.137094881	-0.0581035115	0.0139736444	-0.0451016102	0.1042988883	0.0945148729	0.1634739106	0.00101772	0.02835402	0.0008039504501604	1.0357539984e-06	-0.146808	-0.1251987	0.0215525888639999	0.01567471448169	-0.0187375	0.0085831	0.00035109390625	7.366960560999999e-05	0.00269017	0.0	7.2370146289e-06	0.0	-0.000100199	0.001169551	1.367849541601e-06	1.0039839601e-08	0.000912256	-0.000108654	1.1805691716000028e-08	8.32211009536e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.541912427	0.7675478286	-1.137242445	0.6663162182	1.832775563	-0.7428148383	-0.3728177753	1.399861185	0.2274416677
65164.102259767125	-114.20106883111292	13041.884122168594	4246360223.321387	99943.66098147386	-54.824549981742166	9988735370.379782	3005.731280700545	65862.7587383918	52.255723485403	4337902988.631605	2730.6606369828983	69925.39601181907	57381.21209007649	1.656794	36.331955	0.1313081999999999	0.112909	-0.052963168	0.0800378555	-0.0811959533	0.0132144794	-0.135373136	0.0019657214	-0.0828700621	0.1979046935	0.1769344242	0.1389192139	0.0239249957	-0.0785478161	-0.0220378802	0.0125479427	-0.0431475945	0.0385901549	-0.1041903187	0.0498965952	0.1152372709	0.0239347501	0.0586656286	-0.1627570952	0.0213410127	-0.0310461441	0.3083521123	-0.0586093428	0.0329467791	-0.0371943128	-0.0828481549	0.0681397696	-0.0035211758	0.1826008164	-0.1350615306	0.18433339	-0.0888931411	-0.0381430873	0.0380819774	0.1368833809	0.1382608974	0.0853661566	-0.1270973724	0.0048668364	-0.1477970095	0.0301679797	0.1440528289	-0.1161115452	-0.0936268453	0.0825859269	-0.0533455361	0.1020356461	-0.0061286071	-0.0478642208	-0.1853141085	-0.1212288531	0.0256898598	-0.0605947455	-0.0751580194	0.0539974963	0.0075135264	-0.0993039103	-0.1062897749	-0.0024387756	0.1040350017	0.1375263839	-0.2932582036	0.0258707963	-0.0127361225	-0.1579364801	-0.0251673789	-0.1285967966	-0.0691427589	0.1432523914	-0.0867464254	0.0043485819	0.0877323306	-0.1675163318	0.0275024874	0.0521675894	0.062715128	0.1214704113	-0.1486772805	0.0660397865	-0.1298623765	-0.1036792159	-0.1065745416	-0.0909295883	-0.092926867	-0.074505432	-0.1388197128	-0.1574068091	-0.0408436355	0.1625874706	-0.00100538	-0.0020231	4.09293361e-06	1.0107889444e-06	-0.0353304	0.1114776	0.00124823716416	0.0124272553017599	-0.036545	-0.0178075	0.001335537025	0.00031710705625	0.00269017	0.0	7.2370146289e-06	0.0	-0.000100199	0.0	0.0	1.0039839601e-08	0.000912256	0.0	0.0	8.32211009536e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.15141118	1.028854526	0.6671259736	0.5502399588	2.156502082	0.3189357258	1.449504124	0.1538527835	-0.4612539567
65130.68474797461	-33.41751179251878	1116.7300944031315	4242006095.740052	99882.10540735791	-61.55557411594782	9976434980.606558	3789.088704743945	65805.73559800634	-57.02314038545592	4330394837.594719	3251.638539419413	69964.50579169639	54081.71388828009	1.635871	35.873135	0.0384372099999999	0.0252722	-0.1118008712	-0.0926792979	0.0868604714	-0.0316207518	-0.1090672588	0.0117908273	0.1577184172	0.1104240301	0.042026287	0.1443878054	-0.0174969509	0.0684047355	-0.0498835885	0.119357795	0.2313045738	0.1184891968	-0.0482135586	-0.0559743897	0.0240812419	0.1378290163	0.0263969992	0.0473352833	-0.0963392629	-0.0212808078	-0.0365102843	-0.1432765676	-0.0843507264	0.0965570173	-0.0880337694	-0.25557007	0.0486308833	0.0003702212	0.033208077	-0.2397095905	0.0447822886	0.0341290301	0.0964307419	0.1018165294	-0.2103420754	0.086420095	-0.10667905	-0.0798840134	-0.1077373296	-0.0109053147	-0.1581118463	-0.083328406	0.0837899929	0.015542132	-0.1844560779	-0.039394184	-0.0166555151	-0.139667594	9.94246e-05	0.0887929306	-0.0190950782	0.0278821983	-0.049482465	-0.1492946534	-0.032482602	-0.0756021533	-0.1653203674	0.2598917513	-0.0276721734	-0.1968104726	0.0438246722	0.1187887229	0.1120137259	-0.146747666	-0.0190501524	-0.1378762409	0.0126880973	0.0020865481	-0.0015763711	-0.1653450516	-0.1428986451	-0.152071835	0.0210619331	0.1559591925	0.021086912	-0.0431552949	-0.1472314778	-0.0023539571	-0.0238289955	-0.0048764818	-0.0763604652	-0.125143316	-0.0457241335	-0.0624989135	-0.0328404019	-0.0082964488	0.0427620748	0.161408037	-0.00193859	-0.00093321	8.708809041000002e-07	3.7581311881e-06	-0.04162	-0.0062895999999999	0.0017322243999999	3.955906816e-05	-0.0187611	0.0177839	0.00035197887321	0.00031626709921	0.00242156	-0.0002686099999999	5.8639528336e-06	7.215133209999992e-08	-0.000100199	0.0	0.0	1.0039839601e-08	0.000912256	0.0	0.0	8.32211009536e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.132816206	1.644596985	-0.6249697491	-1.449120388	1.375038549	-0.4717306463	0.9469950365	-1.037940844	-0.5851797395
64995.98490050958	-134.6998474650245	18144.048907100867	4224478053.1872697	100481.60651955409	599.5011121961725	10096553248.750494	359401.5835244477	65902.81944649175	97.083848485403	4343181610.996891	9425.273636736683	69965.08541000496	53834.56483570088	1.000511	21.940277	0.0201750199999999	0.0153499	-0.0769583802	0.0120313832	-0.1667385727	0.0704695044	-0.0471438238	-0.1143172941	-0.1012163165	0.1095325349	0.0867250555	-0.1207898351	0.1092168614	0.0086877795	-0.0065343425	0.2998592881	0.1044229663	-0.1671783334	-0.0596779565	-0.0367386191	0.2808103501	-0.087074359	-0.0010028502	-0.1337819802	-0.0624706222	0.0005453298	-0.1122367845	-0.1567168002	-0.0661788463	0.0292329853	-0.2864720138	-0.1793776561	-0.2411182045	-0.1037600719	9.29074e-05	0.0708513569	0.0385266788	-0.0002584172	0.0498802288	-0.0512277744	-0.1787106569	0.0245187993	-0.0502174759	0.1655508332	-0.0317971055	0.0879585619	0.0782642158	-0.0521526599	0.0033415968	0.2234830977	-0.1541302839	0.1065832903	-0.2303685034	-0.0206383919	-0.1751026501	0.056596352	0.1082896588	-0.1165712533	-0.0079169809	-0.1326765499	-0.2211277064	0.2093939994	-0.1198831622	-0.0928739334	0.0936478154	-0.0402977487	-0.017615308	0.1292064103	0.0189260401	-0.160425019	0.0214661757	-0.1697092529	0.0030559564	0.0172410938	-0.0144614039	0.0463891848	-0.0991436424	0.0055495471	0.1557381684	0.0110221497	0.0554254922	0.0937041786	-0.0186432268	0.0601983315	-0.3251670285	-0.1260133849	-0.0197915999	0.0342652494	-0.3457082582	0.012789323	0.0744095931	-0.0435812875	-0.1383874172	0.1599377353	0.00477993	0.00671852	4.5138510990400005e-05	2.28477308049e-05	-0.0416224	-2.3999999999996247e-06	0.0017324241817599	5.759999999998198e-12	-0.0187375	2.3599999999998625e-05	0.00035109390625	5.56959999999935e-10	0.00269017	0.0002686099999999	7.2370146289e-06	7.215133209999992e-08	-0.000100199	0.0	0.0	1.0039839601e-08	0.000912256	0.0	0.0	8.32211009536e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.878276071	1.198728187	0.7448045507	1.677641821	0.9270462351	1.314748827	0.3778294046	-1.093853922	-0.3403318625
64936.49384677547	-59.49105373411294	3539.185474395113	4216748233.112309	99641.74214895148	-839.864370602605	9928476778.478134	705372.1610077099	65846.87591898216	-55.94352750958933	4335811068.289832	3129.678270216178	69953.8321068908	53904.16151878258	1.137837	24.951714	0.09276524	0.0491873	-0.1093510506	0.0161348294	0.0883871871	-0.0034673227	-0.0456304836	-0.0168245908	0.2329430277	0.1348884765	0.1632533112	-0.0988679145	0.0258659885	0.1069424305	-0.044991348	0.1025493937	-0.0131688116	0.0149613252	-0.073598746	0.1507915271	0.0056421082	0.0974188025	-0.0613947937	-0.0720180437	0.0142245042	0.0720132062	-0.1852036433	-0.2249574994	0.001481196	0.0907454162	-0.0588220243	0.0117979715	0.1350874244	0.078994206	-0.1212185586	0.1676694679	-0.1269589075	0.0243103108	-0.0745474771	-0.0164792126	0.1168272068	-0.0671678088	0.0749350658	0.036565066	-0.126434845	-0.0634835402	-0.1273477201	-0.1091639441	-0.0449025825	0.0561675908	-0.0868681028	-0.0109557839	-0.0588170867	0.0712383719	0.0337522503	0.133164674	-0.2252454963	0.0177686544	-0.1294382185	-0.0626808313	0.0586602209	0.0351550459	0.2850009331	-0.0721644822	0.0628277466	0.075613986	-0.1072060027	0.0963141274	-0.0571136917	-0.1548465014	0.0241697261	-0.1373670334	-0.0449121051	-0.1217868313	0.1819789327	-0.0514338603	-0.2257711348	0.0381342162	-0.0940869036	0.0660305863	0.0725777878	0.1069186603	0.0302901692	-0.0869017103	-0.0748520958	-0.0997714266	0.0198722813	-0.0405873703	0.0747858602	0.2406454638	0.0305133831	-0.0461343935	-0.0486434046	0.1581792149	-0.0084791099999999	-0.0132590399999998	0.0001758021417215	7.189530639209829e-05	-0.0093982	0.0322241999999999	8.832616324000002e-05	0.0010383990656399	-0.0187335	4.000000000000531e-06	0.00035094402225	1.600000000000425e-11	0.00269017	0.0	7.2370146289e-06	0.0	-0.00061905	-0.000518851	2.69206360201e-07	3.832229025e-07	0.000485547	-0.0004267089999999	1.8208057068100001e-07	2.35755889209e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.940605438	0.7610624742	-0.9037390045	-0.06245247896	0.6395377256	-0.0545844377	-0.1692166519	0.9737604617	0.4490309575
64979.12012993438	42.62628315891197	1817.0000159437425	4222286052.860444	100143.72791740908	501.98576845759817	10028766241.196058	251989.71173396532	65812.07821482532	-34.797704156837426	4331229638.954286	1210.8802145867808	69926.49199043582	54426.651838982594	1.022607	22.424809	0.06090069	0.0392042	-0.0652673533	0.043346972	-0.224535038	-0.0793145772	0.00531337	0.0099917884	-0.1545689398	0.1146778369	0.145724852	-0.1036006814	0.0219101839	0.194841942	0.0638824897	0.1298092206	0.0980486955	0.0453903551	-0.1160534892	0.0578678101	0.0753179353	-0.0026207838	-0.1297671326	0.1595069568	-0.1134700207	0.0020446591	-0.0572201674	-0.1448718799	-0.0969188584	0.0917693393	-0.0663472086	0.1381307021	-0.0518047654	0.1298794134	-0.1554034741	0.1770377503	-0.0528265874	-0.223281417	0.1379787201	-0.2146915856	-0.0195325526	-0.1686658704	0.0988719963	-0.0317061121	-0.1802125939	0.0179531222	0.0592036281	-0.1332169017	0.2097710154	0.0640159405	0.079225073	-0.0172105307	-0.0825937042	-0.0783758939	-0.1141723087	0.1937068193	-0.0384797712	0.0320334152	-0.1398000053	0.1140693174	0.0535672516	0.0059529492	0.1111219208	-0.0953282127	0.044844342	0.2544744041	0.0256010497	-0.1831107441	-0.1240329223	-0.1581920814	-0.022593526	-0.1126359876	0.0046317816	-0.0993724671	-0.0670238072	0.0276068678	-0.2050385257	0.1766320988	-0.0426891104	0.0323525614	0.0901481226	0.0698269375	0.1989289256	0.1100865463	-0.0193834494	-0.025843204	0.0757883186	0.0307356688	-0.0524633884	0.0053313152	0.0884407506	0.018362533	-0.0150495805	0.1561356449	0.00531593	0.0137950399999998	0.0001903031286015	2.82591117649e-05	-0.0427391	-0.0333409	0.00182663066881	0.00111161561281	-0.0187446	-1.11e-05	0.00035136002916	1.2320999999999998e-10	0.00243403	-0.00025614	5.924502040899999e-06	6.56076996000001e-08	-0.00061905	0.0	0.0	3.832229025e-07	0.00050448	1.893299999999995e-05	3.5845848899999806e-10	2.545000704e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.162155227	0.339956769	-0.4463653706	1.608375049	-0.3315844835	0.2680127095	0.3369308352	-1.96058583	0.4840950581
65018.79505754384	39.67492760945606	1574.099880815579	4227443710.734887	99573.9234169408	-569.804500468279	9914966224.642792	324677.168753905	65872.6095108896	60.53129606427683	4339200683.774142	3664.037803221136	69949.5813624261	56219.9855387289	1.438575	31.54661	0.01626905	0.0102316	-0.093214999	0.0748975725	0.1870316419	0.0264547238	-0.0395440205	0.0423954173	0.1917869914	0.0025241569	0.0807283805	-0.0298051477	0.1052409426	0.0391737923	-0.0841241743	0.1124800557	0.1201059665	-0.0382687913	-0.0315939679	0.0747531968	0.1902280154	0.0060797834	-0.0011947398	0.008132965	0.0449557653	0.1172541073	-0.078574509	-0.1958429519	0.1614920756	-0.1306219281	0.0690951652	0.1474365031	-0.1140189503	0.219699792	0.1370006177	-0.0538631739	0.0704760947	0.2040464944	-0.1862395097	0.0645435699	0.1215168339	0.1048129245	-0.0214901284	0.0116264003	-0.0749649555	0.0136236354	-0.1825355909	-0.042180986	0.0061223586	0.2260172937	-0.0532236355	-0.0272765968	-0.0161841846	0.1116632558	-0.0919700883	-0.0587895393	-0.2479259774	0.1684741553	0.0656712861	0.0798145221	0.1145499671	-0.0986279972	0.0630040732	-0.2414882514	0.1012828842	-0.1559734876	0.0690787515	0.1245260728	-0.1104867516	-0.1473540755	0.0059557114	-0.0806145295	0.0331847564	-0.0751494275	0.2889175126	-0.0253222086	-0.1259199874	0.106025691	-0.0529152124	0.1067104114	0.0943082885	-0.0164889276	0.0872582103	-0.009167284	0.1253884404	0.0010706074	0.0154608983	0.0757440658	0.0109019019	0.1535548392	0.0444226822	0.0197199301	-0.1376877393	0.1538107079	0.00751688	0.00220095	4.844180902500001e-06	5.65034849344e-05	-0.0427336	5.5000000000055005e-06	0.0018261605689599	3.0250000000060506e-11	-0.0284322	-0.0096876	0.00080838999684	9.384959376000002e-05	0.00234653	-8.74999999999999e-05	5.5062030409e-06	7.656249999999983e-09	-0.00061905	0.0	0.0	3.832229025e-07	0.00050448	0.0	0.0	2.545000704e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.835721735	0.522047498	-0.4636700044	-1.249181641	1.254103114	1.098789419	-0.7140252685	0.1672826122	-0.008189030643
65218.94415548035	200.14909793651168	40059.66140479934	4253510676.755664	99976.45569918447	402.532282243672	9995291694.170996	162032.23824829917	65886.5873770084	13.977866118802922	4341042396.188163	195.38074123517865	69981.76297916454	61411.55220390858	1.436427	31.499502	0.1055579399999999	0.0753289	0.0241988141	0.0962950507	-0.1706551586	-0.119404335	0.1722526508	0.0478213115	-0.0025438867	0.1064399903	0.0531035684	-0.1577150877	-0.0176202803	0.2210189258	-0.0508475135	0.1244657753	-0.175315955	-0.0369376863	-0.0695384628	0.0376946277	0.0136739457	-0.0246505943	0.0340244975	-0.0064959587	0.0573561623	-0.0615637194	0.0323560404	-0.2329285857	-0.0772549147	0.026885111	0.0335233663	-0.1071114529	-0.0735317783	0.0743944821	0.1356108078	-0.0493221197	0.0268085044	-0.1683320856	-0.2107649909	-0.0286278407	-0.1375206903	-0.3044914944	0.1407950571	0.0192883606	-0.0690298321	0.0965334897	-0.0259543728	-0.0742532824	0.0818782724	0.0302676885	0.0454916854	0.0148166801	-0.0585916073	0.1145756792	-0.187417899	0.2459822556	-0.0256760445	0.1014640333	0.224870077	-0.153275022	-0.0689570923	-0.0215324932	0.1321678649	0.063222877	-0.2612986185	0.1699567372	0.3066933077	-0.0854045113	0.0016508823	-0.0885670576	-0.0963571002	0.0430338491	-0.0626845146	-0.115584696	-0.1319460592	0.1830762356	-0.1882157565	0.1981126089	0.0664934269	0.1406279002	-0.0870708856	-0.3088953234	0.1626714385	-0.0079562107	0.0263557111	0.1225022125	0.095679538	-0.1688757878	0.0038444479	0.2326596929	0.0246812091	-0.057189868	0.0394034779	0.1512085936	0.00686959	-0.00064729	4.189843441e-07	4.71912667681e-05	-0.0151471	0.0275864999999999	0.00022943463841	0.0007610149822499	-0.0188854	0.0095468	0.00035665833316	9.114139024000002e-05	0.000990983	-0.001355547	9.82047306289e-07	1.837507669209e-06	-0.00061905	0.0	0.0	3.832229025e-07	0.00050448	0.0	0.0	2.545000704e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.448425167	0.5939770216	-0.346802449	0.5594931676	0.865482508	0.765304436	1.700507262	-2.037600309	0.1683447761
