global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_08	aroma_motion_10	aroma_motion_12	aroma_motion_14	aroma_motion_16
72726.0961133975	n/a	n/a	5289085055.895132	110038.03858620112	n/a	12108369935.898289	n/a	73783.40542145977	n/a	5443990915.587499	n/a	77335.09794965023	78192.77766217114	n/a	n/a	n/a	n/a	-0.0834925452	-0.0665218406	-0.1926287894	-0.2125154905	-0.0387585129	0.2158049713	-0.051267941	0.0319749659	-0.0750449145	0.0415452992	-0.0086876476	0.2958366059	-0.2103578266	0.1621577842	-0.2222621494	0.0568062488	-0.046969355	0.0083855958	-0.0827367585	0.1301618974	-0.1177370889	0.0461620713	-0.0526153421	0.2304700621	-0.0466478745	0.1059650324	-0.1620449044	0.1365283519	-0.1220802441	-0.0722169968	-0.045242067	-0.020175186	0.0304701003	0.0651826127	0.1711916393	-0.2079957842	-0.0433139405	0.0153630329	0.0233503436	0.2644150278	-0.1421123859	0.142646955	-0.1528712102	0.1253657911	0.1588084167	-0.1226810709	0.2616411384	-0.0030270281	0.0559217018	-0.2231110837	0.1384335091	-0.0157895585	0.0593741439	-0.0931586687	-0.0768437414	0.0964212882	0.0682865353	-0.0713250438	-0.0529430085	0.0479285953	0.101522777	-0.0169709745	-0.0383100197	-0.1232769669	0.0800767581	-0.283037323	0.1295647382	-0.1023327881	0.1071842618	-0.1028532098	0.2046773745	-0.3015514566	-0.2340998198	0.1071964177	-0.0216636836	0.0388167105	-0.0316192554	0.0181279807	-0.1490979694	0.0032526088	-0.0119364568	0.0020131984	0.0971771632	-0.0197587748	0.3087929334	0.0049266116	-0.2020559259	-0.1697972938	0.1642350255	0.1643619509	0.0265859	n/a	0.00070681007881	n/a	0.0399769	n/a	n/a	0.00159815253361	-0.0966844	n/a	0.00934787320336	n/a	-0.000997881	n/a	n/a	9.957664901609998e-07	0.00204225	n/a	n/a	4.1707850625e-06	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.444729716	-0.8480712071	0.2646746379	-2.800974644	-0.7324557094	-2.381788203	-0.1535344104	0.2109559262
72874.04262197866	147.94650858115347	21888.16940135332	5310626088.0699625	109297.94546227952	-740.0931239216006	11946040882.275429	547737.8320760337	73754.30818044106	-29.09724101870961	5439697975.175475	846.649434900877	77267.95519030743	77747.33064521282	0.927935	22.884508	0.1577603499999999	0.0799915999999999	-0.0585699156	-0.0206384401	-0.094915715	-0.1291977834	-0.0586528705	0.2343679781	0.060718498	0.2498959649	0.03335551	0.006602078	0.0500475773	0.0338234498	-0.1560634065	0.0838195305	-0.2554642424	0.1406245366	-0.150024715	0.1482982805	0.0611488884	0.1161705997	-0.0035025937	0.1589003518	0.2334231606	0.0755234185	-0.0457079989	0.0364096108	0.1838262673	0.0337286594	0.0707109747	-0.0090715285	-0.130471288	0.096123047	0.1670094878	-0.1427011178	-0.0080359217	0.0182580721	-0.0261401783	0.0318181929	-0.1650321037	0.2001054272	-0.0101683077	-0.0148123388	-0.0769696684	0.2111156692	0.1499434718	0.0457477762	0.0841829784	0.2264487523	-0.1991841432	-0.110961856	0.0179921764	0.0592255649	-0.0110130453	-0.012956716	0.022446379	-0.07195634	-0.0825066947	0.0734728173	0.2234925495	-0.2039802897	-0.0901389944	-0.1116145197	0.0565838334	-0.1828748947	0.0736059631	-0.2475557338	0.1290663544	-0.2165150123	0.0650591048	-0.013331739	0.1765866212	-0.0259226223	0.2309244946	-0.0088514827	-0.150219938	-0.2093629171	-0.1072458323	-0.0045289003	0.1103931576	0.0219533377	-0.0011304106	0.0596486826	0.1262469067	-0.0632963567	-0.0755665775	-0.0878162437	-0.1248386278	0.0287415525	0.1814391761	0.1640657595	0.0310366	0.0044507	0.00096327053956	1.9808730490000016e-05	-0.0266869	-0.0666638	0.0044440622304399	0.00071219063161	-0.0695684	0.027116	0.00483976227856	0.000735277456	-0.000276044	0.0007218369999999	5.210486545689998e-07	7.620028993599999e-08	0.00157349	-0.0004687599999999	2.197359375999997e-07	2.4758707801000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.603171037	-1.275798409	0.5625701825	-3.131874073	0.03644992802	-1.843933132	-0.978628717	1.547041388
72722.63099446379	-151.4116275148699	22925.48094670171	5288581058.756946	109029.23473746644	-268.71072481307783	11887374027.43756	72205.45362956965	73734.77991587721	-19.528264563850826	5436817769.242849	381.3531168757519	77217.22162143893	78381.28666662052	0.8290929999999999	20.446884	0.0671587449999999	0.0503307	-0.0715573373	-0.0236394951	-0.0620230497	-0.0845189202	-0.1219932705	0.2268321757	-0.0188246295	0.0642166237	0.1576924081	0.088986875	-0.0643194535	-0.1701166372	0.0345159106	0.1333248544	-0.0955767576	-0.2663522549	-0.0574093604	0.1292167594	-0.0973568601	-0.1315164704	-0.0712553872	-0.1497530648	-0.0481885785	0.0444803365	0.0544143365	-0.0364337865	0.1989044476	0.2819071846	0.1331503913	0.2764673903	-0.0441471768	-0.0168330379	-0.0523646806	0.0477600467	-0.1512174572	0.0268531106	0.1146328492	-0.0873770473	-0.0147882099	0.0259290605	-0.066321129	0.1170799303	-0.2513308181	0.0123586225	-0.0367661538	0.1896712703	-0.1471013281	0.0623367227	-0.0254635531	-0.0576898706	-0.1097563609	-0.0876281918	0.0905208425	0.1998468515	-0.1747926142	-0.1423382478	0.0442433257	0.3420873273	-0.175833337	0.0968796823	-0.107799805	0.0531350219	-0.0147897444	-0.129665815	-0.0121702722	-0.2267750817	0.0797350127	-0.0645232624	-0.0650520196	-0.0998242039	0.181050292	-0.1002405696	0.1277827464	-0.0877446214	-0.1811845063	0.1136281309	0.0880151999	-0.1324179232	-0.068023646	-0.0047660743	-0.0352905966	-0.0149391068	0.066593347	0.0320552097	-0.2210296238	-0.1331074437	-0.0291972216	0.049364409	0.1088331722	0.1634739106	0.0218358	-0.0092008	0.0004768021616399	8.465472064000003e-05	0.0230241	0.049711	0.0024711835209999	0.00053010918081	-0.0695674	1.000000000001e-06	0.00483962314276	1.0000000000020005e-12	-0.000361966	-8.592200000000005e-05	7.382590084000008e-09	1.3101938515600005e-07	0.00157349	0.0	0.0	2.4758707801000005e-06	-7.899689999999998e-05	-7.899689999999998e-05	6.240510209609997e-09	6.240510209609997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3289925493	0.4603012922	0.509282229	-1.934606277	1.064758589	-0.4216919712	0.6013117138	1.618744089
72709.21574394993	-13.415250513862702	179.96894634969348	5286630054.100256	108254.3150222872	-774.9197151792323	11718996720.944595	600500.5649734625	73776.23316198634	41.4532461091294	5442932579.571773	1718.3716129840514	77194.65080771355	77346.28196671381	0.788274	19.440231	0.086034795	0.0396274	-0.0694475253	-0.0089095566	0.0373446737	0.1127915556	-0.0767917476	0.2805009002	0.0911741348	-0.1955707087	0.0110051573	-0.099214628	0.025726371	-0.06233453	-0.0254376697	0.0497378314	-0.1028974366	-0.0165688584	-0.117610196	0.154064842	-0.1130077722	-0.115451109	-0.2782119344	-0.0172098711	0.002790275	-0.0916339548	-0.0022225816	-0.0638999014	-0.1039566546	-0.0285581735	-0.0317128815	0.030060486	0.0310788628	-0.1884968283	0.0912699867	-0.1066184935	0.072355298	-0.1575721063	0.2500380629	-0.1675556795	0.1851333157	0.0253015039	0.0039036514	0.1985299875	-0.1145539827	0.047177385	0.0647032478	0.253169837	0.0865097672	0.179101233	0.0252998016	0.1257025192	0.1172382772	0.1021565332	-0.0352559419	-0.048435235	-0.0118741078	0.0748811126	0.0756550039	0.0608407782	-0.114937642	-0.0039342731	0.263139681	-0.0254539961	-0.090741173	0.2389263317	0.0686064289	-0.28904026	-0.0501025522	-0.0587097893	-0.0009800438	0.0421595155	0.182388826	-0.1012170194	-0.1403079709	-0.1521332033	-0.0946997538	-0.0391300562	0.0276089387	-0.0614904307	-0.0386138485	-0.0706117003	-0.1145168843	0.1632196322	-0.0993646475	-0.0022731045	0.0533411899	-0.1230011802	0.2260849895	-0.0950915177	0.0226789301	0.1625874706	0.0106264	-0.0112094	0.0001129203769599	0.0001256506483599	0.0466159	0.0235918	0.00055657302724	0.00217304213281	-0.0923941	-0.0228267	0.00853666971481	0.00052105823289	-0.000425287	-6.332099999999997e-05	4.009549040999996e-09	1.80869032369e-07	0.00114767	-0.00042582	1.8132267240000013e-07	1.3171464289e-06	1.05879e-22	7.899689999999998e-05	1.1210362640999999e-44	6.240510209609997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8634340367	0.5000873231	0.3977553214	-1.594097658	-0.2867234743	-1.516952416	3.030492148	1.40812676
72904.28788628786	195.0721423379291	38053.14071630927	5315035192.206738	108833.11455138036	578.7995290931576	11844646822.95388	335008.894878461	73807.27259934794	31.039437361599997	5447513488.554458	963.4466717246896	77252.19185282239	77199.68132699614	0.797975	19.679482	0.12232915	0.0871346	-0.0386007091	0.0295041704	0.1347995341	0.1661932868	0.055121487	0.1122920227	-0.0980926525	0.1109557909	0.0169594355	-0.2437481583	-0.1375101976	0.1489900915	-0.0786936212	0.0267839613	-0.1307519708	-0.02985557	-0.0836120077	-0.0992886086	-0.0805913813	-0.0525433949	-0.0434135395	0.0306021113	0.0696333874	0.0093331338	0.0494808752	-0.0747968468	0.0270541802	-0.0254728144	0.0130121144	-0.0551466518	0.0411879886	-0.0236478361	0.0034708053	-0.1675899094	0.0090136839	0.0047692066	0.0980147021	-0.0576635539	0.2474677269	0.0086514056	0.0152128411	0.1600853963	0.0413668413	0.0556389439	0.1291627202	0.2037378407	0.1410311927	-0.040639981	-0.1269299752	-0.0042532236	0.0118111152	0.0173075503	-0.019838926	0.031834963	0.0194326609	-0.1330852889	0.0574585645	-0.0361657074	0.0265078363	-0.0265179522	-0.1330366392	-0.1432916689	0.0204774995	0.2056504775	0.0856010241	-0.1645311121	-0.1617961787	-0.1877084314	0.0866329361	0.0564500387	0.1331050785	-0.0716542781	0.0199796071	-0.0892474891	0.115455685	0.0434519528	-0.0501153538	-0.1596803649	0.3340034408	-0.0296932785	-0.0365296794	-0.1591001571	-0.0584997746	0.1082696813	-0.1122971633	0.1996649741	0.1199415495	0.0611593277	-0.3047637534	0.161408037	0.0176487	0.0070223	0.00031147661169	4.931269729e-05	-0.0364284	-0.0830443	0.00689635576249	0.00132702832656	-0.0695675	0.0228266	0.00483963705625	0.00052105366756	-0.000425287	0.0	0.0	1.80869032369e-07	0.000958951	-0.0001887189999999	3.5614860960999986e-08	9.19587020401e-07	0.0	-1.05879e-22	0.0	1.1210362640999999e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.396959819	0.6385575186	-0.8645463193	-1.191251122	-1.283070769	-2.139021228	2.659951634	0.4949737325
72922.03609934138	17.748213053520885	314.9990665931692	5317623348.873647	108799.06504924753	-34.049502132838825	11837236555.590397	1159.3685954941957	73698.96913447343	-108.3034648745088	5431538051.484068	11729.64050382396	77172.18969546782	77919.50643764483	0.770895	19.011623	0.13754947	0.102132	-0.023551134	0.065174465	0.1136386649	0.0955771587	0.1311603687	-0.0466403497	-0.029667493	-0.0647662354	0.2151164273	-0.0156130095	-0.0868967702	0.1004979473	0.2118084284	0.0387986724	0.0798376376	-0.0331189471	-0.0757610557	0.1385456341	0.0210851646	0.177450859	-0.2195370267	0.1013928794	0.0952024689	-0.0623526487	-0.1385091006	0.1750134785	-0.1017580584	0.0450882658	0.00702191	0.0069626357	0.1800011536	0.1442693979	-0.0080972544	-0.196705157	-0.2193457841	-0.1003468597	-0.0944052598	0.0576490512	-0.1095025636	-0.2227787079	-0.1238932673	0.1351300013	-0.0714024464	-0.1011082954	0.0388672043	0.0255268905	0.1957133134	0.1918378788	0.1207343331	-0.0827152967	0.0894255848	0.0821766705	0.1307849779	-0.1814509254	0.0225756109	-0.0784079326	-0.0024716958	-0.0172095544	0.0863797245	-0.0497744119	-0.1597331933	0.1988523868	0.1102436306	0.06960362	-0.1265295598	-0.1398015009	-0.1472704106	0.1243437715	0.0812121684	-0.0446161376	0.1325652944	-0.0584044	-0.0089337427	0.0352299178	0.0526717617	-0.015620903	0.0362866862	-0.1780355413	-0.0622601863	0.0887472827	0.0817637921	-0.0117784954	-0.0581762391	-0.138973455	0.0959095013	0.23968971	-0.0696637119	0.0683008997	-0.2984211215	0.1599377353	0.0196766	0.0020278999999999	0.0003871685875599	4.112378409999997e-06	0.0646791	0.1011075	0.01022272655625	0.00418338597681	-0.069526	4.149999999999987e-05	0.004833864676	1.722249999999989e-09	-0.00102691	-0.000601623	3.6195023412900003e-07	1.0545441481e-06	0.000958951	0.0	0.0	9.19587020401e-07	-8.58284e-05	-8.58284e-05	7.366514246560001e-09	7.366514246560001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6427239979	1.049788145	-1.263797663	-0.2667738357	-1.730798121	1.096903416	0.6311425935	0.6169857098
72866.43730248889	-55.598796852485975	3091.2262114440045	5309517685.157545	109139.6873442293	340.6222949817748	11911471353.596125	116023.54783865118	73832.65802434486	133.68888987142418	5451261390.939855	17872.719275053783	77233.6063503889	68471.66038202017	2.2078	54.448238	0.17400141	0.10013	0.0562811328	-0.0495265535	0.1316199856	0.1201126211	0.2229402053	-0.0698542966	0.0714855766	0.0676404734	0.1508109682	0.0488844795	0.0510195923	0.0649488052	-0.0193721234	-0.1024937763	0.0877517953	-0.1339434614	-0.0347515591	-0.0953185417	0.0667275539	0.0792548151	-0.1944209095	0.1268709821	-0.1236804529	-0.0161272539	-0.0062699073	-0.0809326955	-0.0462171168	-0.0604245307	0.0307392925	-0.0820399664	0.1285870303	-0.1684401866	-0.087619762	-0.0820000334	-0.0654927037	0.0581666835	-0.0785832684	0.2054910129	-0.032030164	-0.0508121831	-0.0536215037	0.0239924182	0.213456064	-0.0591739417	0.068315721	0.1104953495	0.070847372	-0.0381358332	0.1643687636	-0.093314635	-0.1771995054	0.104196553	0.0183769158	0.1786832449	0.1054870531	0.0630820396	-0.0312292943	-0.0419713456	0.0589652265	0.1194318388	-0.0915847171	-0.1393015791	0.0825439618	0.2092763744	-0.097064857	0.0577115084	-0.1327325833	-0.0644853774	0.2371022346	-0.0977600139	0.0482585221	0.1649315599	0.1644133441	0.0199032026	0.0658881413	-0.1592386662	-0.0891677265	0.1464767274	-0.0565808663	-0.008072774	0.0407546063	0.048003376	0.2652730214	0.0574024765	0.1994206355	0.1268472608	0.0497837107	0.121896312	-0.00809347	0.1581792149	0.0159938	-0.0036828	0.00025580163844	1.356301584e-05	-0.00403248	-0.06871158	0.0047212812260964	1.62608949504e-05	0.00471305	0.07423905	2.22128403025e-05	0.0055114365449025	-0.000670031	0.000356879	1.2736262064100004e-07	4.48941540961e-07	0.00106497	0.0001060189999999	1.1240028360999988e-08	1.1341611008999998e-06	-0.00017029	-8.446159999999999e-05	2.89986841e-08	7.133761874559999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.572517537	0.2323471146	-1.946396488	-0.6453967656	-2.557434885	-0.2341075201	-0.3969569103	0.2295686954
72976.99685779944	110.55955531055224	12223.41527046706	5325642070.38327	109484.67753367044	344.99018944114505	11986894614.651802	119018.23081063716	73780.63082285003	-52.02720149482775	5443581484.617687	2706.829695383407	77236.79654780122	76860.89113724271	2.049549	50.54549	0.08716203	0.0443183	0.0059672129	0.0693526756	-0.0309645041	-0.0116166138	0.1142355361	-0.1157955342	0.1466884236	-0.163218063	0.2202347204	-0.0119309482	-0.0417379979	-0.0138826195	-0.1025863769	0.1194317278	0.1782464091	-0.1036855025	0.1668864398	-0.0512215084	0.1970309105	-0.056648395	-0.021367089	0.0453959946	0.0067584494	0.1255438214	-0.1035073055	-0.080318714	0.0574057862	0.0325967283	-0.0577665519	-0.3927159832	-0.0527996901	0.0127807128	-0.0739312943	0.0093365292	0.0169741167	-0.0566348438	0.1597513175	-0.0357680388	0.0148833248	0.0504879857	-0.1317709584	-0.0277992094	0.1721257696	-0.0362873146	-0.2248375921	0.0960394153	0.000883144	-0.0249282978	0.0733769134	0.0361469097	-0.016629585	-0.0144696806	0.1978087442	0.0312216989	-0.0256338349	0.2589940281	0.0744345123	-0.2620006084	-0.0528490778	-0.1484972348	-0.1046519855	-0.1017303306	0.0097584874	-0.1737115081	0.0574870658	0.1100916647	0.0010636396	0.1381929958	0.1388744646	-0.1675431537	0.1045139163	0.0818652664	0.0740240341	-0.0458427643	-0.0087530472	0.0163585741	-0.0197961969	-0.0635815502	0.1623503549	-0.2901876559	0.0903182649	0.1295806171	-0.0775608982	0.1737148925	0.1685527424	-0.1419638801	0.1598648816	-0.0163401375	-0.0241883049	0.1561356449	0.0199746	0.0039808	0.0003989846451599	1.5846768639999997e-05	0.0310933	0.03512578	0.0012338204206084	0.00096679330489	0.0047043	-8.750000000000077e-06	2.213043849e-05	7.656250000000133e-11	-0.00109782	-0.000427789	1.8300342852100002e-07	1.2052087524e-06	0.000695725	-0.0003692449999999	1.3634187002499996e-07	4.84033275625e-07	-0.00033419	-0.0001639	1.116829561e-07	2.686321e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1573641151	-0.04999140909	-0.1275198459	0.3923856457	-2.264183386	-0.674883795	-1.725138426	1.260373277
73029.96579003178	52.96893223233928	2805.707781834152	5333375903.293213	109234.16045880465	-250.51707486579835	11932101811.13988	62758.804799316014	73858.99250469057	78.36168184054259	5455150773.807938	6140.553180878422	77324.93336147483	75139.09278568446	1.221946	30.135342	0.0891181699999999	0.0444363	0.019995899	0.0036050896	-0.1876754002	-0.0725864835	0.0861422853	-0.0771562633	0.2488495067	0.0496618483	-0.0680025995	0.0323632304	-0.0504455499	0.0411725926	0.0562409514	-0.1960680176	0.0472710174	-0.057168779	0.1258841454	-0.0949491526	0.065392239	0.0596583756	0.0852330447	0.0329921919	0.0460463625	-0.0562550031	0.0741403047	0.0055030731	0.1707704869	-0.07555805	-0.1508682484	-0.1245654549	-0.0940263004	-0.3019846618	0.0923979249	-0.1152696685	-0.0613080299	-0.0241743557	0.0155743515	-0.3544807834	-0.0587669109	-0.037982911	0.014270367	-0.2638471239	0.0960697569	-0.1002883106	-0.0080129977	0.060341114	0.0805322654	0.0085640847	-0.026888849	0.1425888479	-0.1078693153	-0.0956706928	0.1619880175	-0.1260032891	0.0055178938	0.1272597811	0.1830272975	-0.0057263923	0.0690044159	-0.0352226701	0.1029490824	-0.1417819288	0.0478533652	0.1825069756	0.052545657	0.1477159344	0.1876846764	-0.0571329729	0.1237811224	-0.0504003687	0.0391427209	0.1409533998	-0.1986987329	-0.0511946661	0.1116206226	-0.0323958732	-0.0061185063	0.1208898923	0.2330095872	-0.1396255189	-0.0630073235	-0.0253487708	-0.170796283	0.016907706	-0.0319330665	0.1901811528	-0.1264911917	0.0287916703	0.0118942628	0.1538107079	0.0110095	-0.0089650999999999	0.00012120909025	8.037301800999997e-05	-0.00435059	-0.03544389	0.0012562693383321	1.89276333481e-05	0.00898668	0.00428238	8.076041742240001e-05	1.8338778464400004e-05	-0.00130894	-0.0002111199999999	4.457165439999999e-08	1.7133239235999998e-06	0.000958951	0.000263226	6.928792707599998e-08	9.19587020401e-07	0.0	0.00033419	0.0	1.116829561e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3432066104	-1.824613204	0.963904793	-0.3185050297	-1.969138823	0.5460707013	-0.006815507265	0.2611825372
73069.88531988376	39.91952985197713	1593.568863602893	5339208140.660964	109492.70216041988	258.54170161523507	11988651826.390415	66843.81147410124	73830.22609152006	-28.766413170509622	5450902284.72497	827.5065266964695	77323.95667888208	77256.52333579693	1.115532	27.51099	0.06218151	0.0348795	-0.0016478724	0.0420061366	-0.1089837634	-0.0723974833	-0.0155754905	-0.152762172	0.0349048577	-0.0850951908	0.0895593391	0.0141764274	-0.1852397193	-0.1460640238	0.0831626713	-0.1464990103	-0.0898681809	-0.2756167477	0.211388137	-0.1026401144	-0.0364922867	-0.2351863043	0.010907788	-0.0265620429	0.0968672501	-0.0953654325	0.2154835504	-0.129805008	0.1401339108	-0.0812824599	0.0271856631	0.0191233209	-0.154929334	0.1237730601	0.0727582386	-0.0507824895	-0.2047848492	-0.0231406809	-0.0109963952	0.2175883688	-0.1077973663	-0.0401191137	0.0255170085	-0.1567715568	-0.1321884484	-0.2218527263	-0.1021400641	0.3270194346	-0.1034533511	-0.235042359	-0.0574856778	0.0857675585	-0.0294559378	-0.1112090428	-0.0671964467	0.0145649059	0.040967483	-0.0159222567	0.0536388222	0.0804535246	0.1438973302	0.001013966	-0.1306233929	-0.0628601951	0.0336850608	0.0279594928	-0.2331415286	0.1449376179	0.159904032	0.0448356457	-0.0211132734	-0.08039405	0.10625994	-0.0711448079	0.1157045383	0.0841251023	0.0037030526	0.1192218959	0.103978272	0.1211646712	0.1029685942	-0.152960292	-0.1429567886	0.0616275924	-0.1303955869	0.031085363	-0.0743201004	0.1040906548	0.0815632625	0.1968655609	-0.0429474518	0.1512085936	0.0246595	0.01365	0.00060809094025	0.0001863225	-0.00196868	0.0023819099999999	5.673495248099999e-06	3.8757009424e-06	0.00468008	-0.0043066	2.19031488064e-05	1.8546803560000005e-05	-0.000873246	0.0004356939999999	1.8982926163599995e-07	7.625585765160001e-07	0.000557785	-0.000401166	1.60934159556e-07	3.11124106225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1105993155	-1.620915604	0.2501805188	-0.06172149673	1.056152544	0.4022753269	-0.5537841576	0.590216657
