global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_09	aroma_motion_13	aroma_motion_15	aroma_motion_17	aroma_motion_18
72758.9646523726	n/a	n/a	5293866937.285205	110604.58882763825	n/a	12233375069.73092	n/a	73775.85528061383	n/a	5442876822.386076	n/a	77329.15600866768	78988.02810708925	n/a	n/a	n/a	n/a	-0.0160979737	0.2121480471	0.049944022	-0.0436811428	0.0966378664	-0.1167331408	0.0524761276	-0.1581407218	0.0305695876	-0.189712344	0.2575919947	0.0890865779	-0.2088922525	0.0412131011	-0.2295450587	-0.0334759875	0.1050125011	-0.0291424491	0.0027543616	-0.2057647329	0.1044309948	-0.0932817672	0.1288667818	-0.0396111416	0.1127603055	0.0374120954	-0.0302492411	0.0270879648	0.0899471373	-0.2050520238	0.1808587606	0.0108643746	0.1889748295	-0.0244626371	-0.0665143036	-0.1167130011	0.1822192019	-0.117338908	0.1796684923	-2.35767e-05	0.0159311231	-0.1859727589	0.2610263263	0.2076165178	-0.0133136025	0.208169059	-0.0434315151	0.063676386	-0.0972820814	0.0206527869	-0.0835701321	0.0866955989	-0.0456892239	0.0589188069	0.0435748461	0.0474158386	-0.1574683467	0.223886214	0.0757913235	0.1564255023	-0.0312689175	-0.1198939128	0.0499913709	-0.0020513576	-0.2867565122	0.1028876741	-0.1702083875	0.1926922474	-0.1258239434	0.0187315079	-0.0901170001	0.1251679978	-0.0792235586	0.1550407391	-0.033546943	0.1788382416	-0.07758503	0.002523343	-0.0260853049	0.0015163576	-0.0482881144	-0.0478198725	0.1928033833	-0.0994459653	0.1963310317	0.0274144437	0.1044672159	0.1643619509	0.0321146	n/a	0.00103134753316	n/a	0.0597651	n/a	n/a	0.00357186717801	-0.0909838	n/a	0.00827805186244	n/a	-0.000681697	n/a	n/a	4.64710799809e-07	0.00132764	n/a	n/a	1.7626279695999998e-06	0.000456868	n/a	2.0872836942400003e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7890007422	1.188597476	1.644314269	0.1819463538	-2.266214978	1.142627393	-0.03129506394	0.3710189026	-0.9835714377
72958.27543428524	199.31078191264533	39724.78778663007	5322909954.34503	109725.22783416085	-879.3609934773995	12039625623.258509	773275.756849559	73866.48461550397	90.62933489013813	5456257549.452485	8213.676342628807	77396.51120492231	78079.20693050201	1.016857	22.377823	0.08545515	0.0460809	-0.0037857967	0.2061498639	-0.1514626283	-0.1067825113	-0.200938449	-0.0525677337	-0.0539056233	-0.1542774815	-0.2038729588	-0.0058518246	0.1037272101	0.0485517331	-0.1226192583	0.0867445953	-0.0301032434	0.0762415247	0.0628034362	-0.0643662298	0.1981038235	-0.131960761	-0.0283239787	0.0119148693	0.0555255892	-0.0021783096	-0.0920059921	-0.1221082227	-0.0022922556	0.0928549564	-0.1585399473	-0.2599683942	0.0434670866	0.088167488	0.0095670747	-0.0214502972	0.1852423038	-0.0174170022	-0.1416097897	-0.0087245851	0.0817658909	0.1457715715	0.0668433129	-0.0590402528	0.060935415	0.1155953084	-0.1822815651	-0.0972277944	-0.1532169164	0.0968603734	-0.1440959548	-0.0434600252	-0.0221217466	-0.1123971375	0.0631504344	0.0829162919	-0.1108894323	0.19562267	0.063223271	-0.0200483783	-0.164020683	0.0076170942	-0.1504728749	0.0513621104	-0.0235776297	0.0168083913	-0.2811347529	-0.1049340505	-0.0347320218	0.1520607099	-0.1064113554	0.0935478992	-0.0633009563	0.1009346205	0.0807853056	0.0402729659	0.0626750093	0.1189099683	-0.0675240137	0.0240325558	-0.1989663183	-0.1800333955	0.1299309739	-0.1193341668	0.0365727103	-0.1848989353	0.0071109349	-0.0257931285	0.0135530201	0.1640657595	0.0275603	-0.0045543	0.0007595701360899	2.0741648490000008e-05	0.0206541	-0.039111	0.001529670321	0.00042659184681	-0.0781154	0.0128684	0.00610201571716	0.00016559571856	-0.000583133	9.8564e-05	9.714862095999998e-09	3.40044095689e-07	0.00171994	0.0003923	1.5389929000000015e-07	2.9581936036000005e-06	0.000369303	-8.756499999999995e-05	1.36384705809e-07	7.667629224999991e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4468913408	1.018982881	-0.4647082312	-1.406639898	-2.40276549	-1.154661803	-0.4992794814	0.1204603022	-1.4231279
72954.37973547778	-3.895698807464214	15.1764691984781	5322341522.58829	110201.50875255548	476.2809183946374	12144372531.339563	226843.51322683925	73798.44894139461	-68.03567410935648	5446211066.155628	4628.852951514559	77263.56145712547	78717.7776481262	0.905623	19.929928	0.0913002	0.0518849	0.0048789706	0.22977885	-0.1079149388	-0.1676234805	-0.0520071403	-0.0039847891	0.0428781775	0.0041774698	-0.029994347	-0.2010740368	-0.2694566174	0.0077227072	-0.1586317552	0.1188283195	-0.1970587062	-0.0671652747	0.1889050642	-0.1030949087	-0.0545090018	0.0248323223	-0.0968048214	0.0289958173	0.09878163	0.1410623535	-0.1292528842	0.0845163765	0.0632690735	0.0732400022	0.0544426329	-0.0940543465	0.0380652278	0.0739442238	-0.0023233012	0.2183514226	0.0110475958	0.0452448182	-0.0305284983	0.0165940731	0.1676053429	0.0616750374	0.0399676031	0.0353041767	0.1632167946	0.1326822784	0.0772332826	0.1290216118	-0.1212114261	0.1608849604	0.0049759047	0.0492710196	0.1733264682	-0.0378175992	0.1301001952	-0.0671780305	-0.039040845	-0.0526054192	0.0102178288	-0.0212176536	-0.0135378327	-0.001073855	-0.1233322184	0.2923915646	-0.0380637343	0.0749410102	-0.1674210084	-0.1984084777	0.0014342347	0.1679246597	0.0916786324	0.1369868812	0.0230184905	-0.170763214	-0.0093102125	0.1124794411	-0.111815225	0.058594049	0.2002684784	0.0618380036	-0.0213315826	0.09584305	0.1575706452	-0.2038800415	-0.0477612314	-0.0425706778	-0.1347053896	0.0075301506	0.0325366546	0.1634739106	0.031087	0.0035267	0.000966401569	1.2437612890000003e-05	-0.0260805	-0.0467346	0.00218412283716	0.00068019248025	-0.0591439	0.0189715	0.00349800090721	0.00035991781225	-0.000443938	0.000139195	1.9375248025e-08	1.97080947844e-07	0.00148318	-0.00023676	5.605529760000006e-08	2.1998229124e-06	0.00030391	-6.539300000000002e-05	9.236128810000001e-08	4.276244449000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1516250941	1.125037265	-0.2252772806	-0.3717232419	-1.392028307	-0.08388246154	-2.965423678	-0.3046552478	-0.3402088115
72824.04718704562	-130.332548432154	16986.573180819767	5303341848.701048	109953.6887229848	-247.82002957067743	12089813663.791037	61414.76705641144	73792.28368801204	-6.165253382569063	5445301131.892049	38.01034927127927	77325.26337908742	78478.58412297012	0.853253	18.77743	0.13946575	0.0924537	-0.010204954	0.2616698215	0.0120142711	-0.2477878894	-0.0595485501	-0.0732791617	-0.0815995655	-0.0965868393	0.0777378188	0.0875943441	-0.2412573096	-0.1046578643	-0.0357925389	0.0531362363	-0.2353690253	0.0093060626	0.020095899	-0.1446345854	-0.0329825025	-0.0417339902	0.088431968	0.089477545	-0.1972084044	0.0404612286	0.0513820763	-0.0793158844	-0.2862374638	0.0844643361	-0.0915374003	0.0817599002	0.0207887631	-0.0401663837	-0.0038409657	-0.1160282442	0.089934977	-0.1195035622	-0.0466255363	0.095459133	0.1508335153	-0.0616149113	-0.0647857614	0.1314634641	0.1853785728	0.0366707346	0.0389229471	-0.0534371913	-0.06221526	-0.1377416839	-0.029235508	0.003935994	-0.1623980276	-0.155277012	0.0258603707	-0.0326457227	0.0833177732	0.260081428	-0.0602001742	-0.0756729565	-0.0189901577	-0.1670185669	-0.002511251	0.0089945439	-0.0004323964	0.0537250496	-0.2409102958	0.0402724688	-0.0079957986	0.2185876799	0.0339905877	-0.1977805796	0.0155200898	0.0094473299	0.0518197184	-0.046117163	0.1003258071	0.0362718833	0.2570105854	-0.1315170682	-0.0244433425	-0.0195451363	-0.129224051	-0.0449560952	-0.0543956184	-0.0628312592	-0.0423443763	0.2631147662	0.1209619056	0.1625874706	0.0337983	0.0027113	0.00114232508289	7.351147690000018e-06	0.063867	0.0899474999999999	0.0080905527562499	0.0040789936889999	-0.0489152	0.0102287	0.0023926967910399	0.00010462630369	-0.000925503	-0.000481565	2.3190484922500005e-07	8.565558030090001e-07	0.00123318	-0.00025	6.25e-08	1.5207329124e-06	0.00030391	0.0	9.236128810000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3741241908	1.967891503	-1.36992833	0.5882275283	-1.430226719	-0.3788680272	-1.446011395	0.02331072391	-0.02965826083
73026.20729267474	202.16010562911103	40868.70830797334	5332826951.552701	110524.3395973277	570.6508743428858	12215629643.42542	325642.42038830003	73808.69011451093	16.406426498884684	5447722736.419904	269.17083046330555	77368.6134515596	79163.88322641964	0.960679	21.141539	0.12503428	0.0694158	-0.0047978473	0.1995306912	0.197234908	-0.151118856	0.0537666737	-0.0591660489	-0.1775536475	-0.0625321254	-0.129381735	0.2632866316	-0.0350928907	-0.1214445306	-0.0470252386	0.0267270936	-0.1703591519	0.1275462139	0.0975298544	-0.0477552081	0.1309802483	0.2521827139	-0.0855559544	0.0517135374	-0.0139070748	0.0758212124	-0.0152280075	-0.0359514784	-0.1596075353	-0.1326255062	-0.1618570934	-0.0093050121	0.1448466619	-0.0695177402	-0.0883461936	0.137415396	0.0400613846	-0.0179751077	0.1043207339	0.0996195149	0.1438919985	-0.1526664189	-0.0788036187	0.0352550066	0.050492213	0.0879851279	0.0231913003	-0.2509622167	-0.2652767211	0.0477920042	0.0439238024	0.0604702296	-0.0586658095	-0.071474663	-0.1157464838	-0.2450522126	-0.0285134105	0.091610524	0.1603034482	-0.0159051762	0.1094399067	0.1027384419	0.0425918063	-0.0009510654	-0.0922175792	0.0228764704	-0.1472243558	0.1446763724	0.1174751524	0.2008357704	0.0125898976	0.0916015219	0.0783806528	0.0040524247	0.0364965248	-0.0577413079	0.1607026434	-0.0937536125	0.0677175918	0.0509138649	0.0192921345	-0.0028051873	-0.0329870144	-0.075753935	0.0111331624	0.1735841243	-0.0365033496	0.0550736527	-0.0310477873	0.161408037	0.0374138	0.0036154999999999	0.0013997924304399	1.3071840249999957e-05	0.00274952	-0.0611174799999999	0.0037353463615503	7.5598602304e-06	-0.0606289	-0.0117137	0.00367586351521	0.00013721076769	-0.000376246	0.000549257	3.016832520490001e-07	1.4156105251600001e-07	0.000810685	-0.0004224949999999	1.7850202502499994e-07	6.57210169225e-07	0.00030391	0.0	9.236128810000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3569837837	2.000784896	-2.152234863	0.7980859767	-2.14025723	1.0903403	0.4293623947	0.3062155102	0.6821065833
73112.82619180663	86.61889913189225	7502.8336868209235	5345485353.753325	110492.3763477171	-31.963249610591447	12208565230.965551	1021.6493256689744	73821.169076232	12.478961721077212	5449565003.781632	155.72448563611033	77399.7014356737	80226.561729731	0.928791	20.439766	0.0876826299999999	0.049772	0.0316119428	0.0676704288	0.1199210806	0.0443227276	0.123228692	0.0215435289	-0.1131860476	0.0594086321	-0.0207263547	-0.1529525187	-0.010657105	-0.0708115064	-0.0089095833	0.110526432	0.0067738972	0.1029398011	-0.0664394084	0.0840612693	0.1952719485	0.075570428	0.150800041	-0.0106416094	0.1618694566	0.0380102841	0.0168296584	0.0613439977	-0.2000341135	-0.2919497558	0.0078155973	0.0357914249	-0.0269185055	-0.0832188949	0.0454684397	-0.0002955444	-0.1899555422	0.0874763827	-0.0433446264	0.0581890386	0.0261797699	-0.1800137822	0.0473562656	-0.184215787	0.0649065067	-0.0091284179	-0.101071731	-0.1418125609	-0.0169565294	-0.0408409885	-0.0216667161	-0.1224486404	-0.1138680882	0.2278137376	-0.2131707115	-0.1112850592	0.1519592247	-0.037384979	0.0270607041	-0.0652367677	-0.2314697174	0.0969313098	0.1232491496	0.023668964	0.0520066468	-0.0405035723	-0.1473180837	0.1818210998	-0.0086865593	0.0659072538	0.0477967945	0.0444572502	0.1468604386	-0.1138286922	0.1572537374	0.1238257086	0.019492934	0.088530797	0.1543024689	-0.0229967431	0.072743096	0.2006814517	0.0130066467	0.060893161	-0.004752257	0.1183447744	0.0276863686	-0.076517833	-0.1061129704	0.1599377353	0.0241838	-0.0132299999999999	0.0005848561824399	0.0001750328999999	0.0357663	0.03301678	0.0010901077615684	0.00127922821569	-0.0962666	-0.0356376999999999	0.0092672582755599	0.0012700456612899	-0.000492209	-0.0001159629999999	1.344741736899999e-08	2.42269699681e-07	0.000810685	0.0	0.0	6.57210169225e-07	0.00030391	0.0	9.236128810000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.244261985	1.313090142	0.5348202499	0.5883735986	-1.944056208	1.104189318	-0.1030691862	0.3966491668	0.7934341509
73215.37037830047	102.54418649384752	10515.31018368498	5360490459.631719	110343.05263093847	-149.3237167786283	12175589263.91406	22297.572392584	73952.36822321871	131.19914698670618	5468952765.822529	17213.216170039334	77417.43078762756	80233.36215383204	0.8404	18.494574	0.0923494499999999	0.0507896	0.0513058924	-0.0035785659	0.0447413223	0.1291581182	-0.0002794468	-0.0015576592	-0.1496534933	0.111984304	-0.0864791715	-0.1002413097	-0.0633505723	0.071655891	0.0995397139	0.054671016	-0.1856155532	-0.0683968561	-0.0685314456	-0.0985601947	0.0019185622	0.1648540882	0.1834549402	-0.4132049893	0.0035508701	0.1331539319	-0.054636414	-0.0583205485	0.2354737548	-0.0462463224	0.0407488219	-0.0386043745	-0.0178488225	-0.0954792164	-0.1526110701	-0.1850104119	0.0091471256	-0.0451419574	0.0676141379	-0.0795026642	-0.1007190438	-0.0607829719	0.053117346	-0.1311026815	0.1832602585	-0.1424758421	0.0975181102	0.149328153	-0.2992732882	0.0205712939	0.1694848275	0.155512134	0.0244660624	-0.0107382488	-0.0070316918	0.1872377507	0.0436552653	-0.0386816196	0.1930196549	-0.1871134831	0.0766310474	0.0473156232	0.1886749509	-0.1104595411	0.0178938775	-0.056277267	-0.1174004567	0.1163073881	-0.0719613966	0.0333424231	-0.2055684077	0.1686372066	0.0543685599	-0.0715792306	-0.0831713022	0.0007297696	-0.1162403455	-0.0336006185	-0.0897351955	0.110624031	0.0197431841	-0.0031346685	-0.2220319178	-0.0449542006	-0.0959552575	0.0542758536	-0.0046023106	-0.1692083045	-0.1991850444	0.1581792149	0.0293994	0.0052156	0.0008643247203599	2.7202483360000007e-05	-0.0106588	-0.0464251	0.0021552899100099	0.0001136100174399	-0.0776522999999999	0.0186143	0.0060298796952899	0.00034649216449	-0.000166607	0.0003256019999999	1.0601666240399997e-07	2.7757892449000004e-08	0.000926972	0.0001162869999999	1.3522666368999993e-08	8.592770887839999e-07	0.00030391	0.0	9.236128810000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8635005308	0.572215928	1.094881028	0.4517153675	-2.270742934	-0.4533196983	-0.3421845357	-0.3652045602	-1.165388488
73314.61809797597	99.24771967549168	9850.109860784978	5375033226.852065	109832.58140454632	-510.47122639215377	12063195937.986294	260580.87297430952	73896.63367365938	-55.73454955933266	5460712468.299009	3106.3400145817086	77332.82980200603	80255.37106283262	0.8445399999999998	18.585678	0.11389805	0.0580618	0.0688159931	-0.0501314357	-0.0522587254	0.2283767693	-0.1336161411	0.0271978345	-0.0965496805	-0.060889102	-0.0041468205	-0.110356853	-0.2450892122	0.0468442457	-0.0460576001	0.1232936156	0.0322664065	-0.0705796097	-0.0522710053	-0.1014296288	0.0167124603	-0.0197937078	-0.2499585537	-0.1022591422	0.1494637032	0.0938190026	-0.0270807699	0.0658339833	0.0553437378	-0.0322740113	0.1191484488	-0.0405718131	-0.0311072215	0.1097806603	0.0979347349	0.0238320431	-0.0209578621	0.0758980799	-0.0114642479	-0.0037545557	-0.0666302395	0.1126428171	0.1767002041	-0.0911010892	0.0586230898	-0.0518825968	0.0320473376	0.0391360217	-0.1824348534	-0.0276907962	-0.1452947263	0.1462414978	0.2348285683	0.0551543357	-0.0733038147	-0.1451152616	0.0234256783	-0.1815730068	0.0118597401	0.0746659366	0.0307207338	0.0479327947	-0.2564894451	-0.1440407425	0.0169158642	-0.0508765839	-0.1007953977	0.0464669624	-0.1508796919	-0.0895832714	-0.0271056827	0.0960248826	0.0321573537	-0.0619734786	0.0795419388	-0.029077599	-0.1531612375	-0.0299743983	0.0982649478	-0.2969232874	-0.0059798887	-0.1079215763	-0.1237478279	-0.0495002669	0.0886785225	0.2344934535	0.2080566899	0.0422264533	-0.0892375998	0.1561356449	0.0194632	-0.0099362	0.00037881615424	9.872807043999998e-05	0.0378599	0.0485187	0.00235406424969	0.00143337202801	-0.0842911999999999	-0.0066389	0.0071050063974399	4.407499321000004e-05	-0.000851224	-0.000684617	4.68700436689e-07	7.245822981760001e-07	0.0007489989999999	-0.000177973	3.167438872903558e-08	5.609995020008502e-07	0.000190415	-0.000113495	3.6257872225000014e-08	1.2881115025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4028894507	0.5930789566	0.862734546	-0.182378978	-1.663635723	-0.9953129272	-0.3292931481	0.9469110062	-1.527947029
73236.23211484436	-78.38598313160765	6144.362351508678	5363545694.37936	109583.49019482576	-249.09120972055825	12008541323.279474	62046.43076005114	73757.38183302818	-139.25184063120105	5440151374.863115	19391.07511917741	77206.2011486839	80326.68274139005	0.832246	18.31513	0.0579470999999999	0.0280367	0.0761069445	-0.0594253226	-0.1176670308	0.1100648453	-0.1642225839	0.0879174891	0.029698728	0.0393747677	0.062422557	0.0905378627	-0.0019088989	-0.2141981071	0.0910891646	-0.0122813708	0.0946431373	-0.0622524802	-0.0482246032	-0.0380505402	0.1013646399	0.114422576	0.0603752845	0.0935526242	0.2098865539	0.1276634318	-0.0510896728	0.0130321688	-0.1030343012	-0.0068164416	0.1215632316	0.1601508046	-0.0369205594	-0.0186185255	-0.1991043562	-0.1910984554	0.1256260297	-0.0688201959	-0.2202149979	0.2059300977	-0.1353626474	0.1196658089	-0.0486506004	0.0258110485	-0.019254154	-0.1053438575	0.0084287526	-0.0673700095	-0.0828462182	0.0812886096	0.0513422246	-0.0496885137	-0.087399665	0.0378265735	-0.079934325	-0.1879996973	0.0880099013	-0.09909429	0.0198450106	-0.0868097276	0.064606905	-0.1812469805	0.082911804	0.0161872241	-0.1098710827	-0.0267917139	-0.078346397	-0.0544647964	-0.1339775762	-0.1287672971	-0.1178249623	-0.0038760136	0.1287154104	-0.019760849	0.1073180427	-0.2623725574	0.094503845	-0.188818553	0.0279525905	0.0197029627	0.2665590313	0.212045816	-0.0162893507	-0.0131869864	-0.09162755	-0.1055820455	0.0745166232	0.1042333135	0.0459988135	0.1538107079	0.0265048	0.0070415999999999	0.0007025044230399	4.958413055999998e-05	0.0341764	-0.0036834999999999	1.3568172249999994e-05	0.00116802631696	-0.0647004	0.0195907999999998	0.00418614176016	0.0003837994446399	-0.000469308	0.000381916	1.4585983105600005e-07	2.20249998864e-07	0.000691786	-5.7212999999900005e-05	3.273327368988558e-09	4.78567869796e-07	0.00030391	0.000113495	9.236128810000001e-08	1.2881115025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3833524335	1.010641909	0.579131244	-0.7876273751	-0.3318142567	-1.667103099	-0.1915747249	0.5590440366	-0.9898792051
73172.55316127784	-63.6789535665157	4055.009127326463	5354222536.140032	110191.38171120522	607.8915163794591	12142140603.424532	369532.0956861181	73783.32748300956	25.945649981382303	5443979414.4650345	673.1767529564034	77294.7981403641	80290.81812962695	0.888198	19.546461	0.0716567099999999	0.0312285	0.0789842771	-0.0255061654	-0.1404287125	-0.022383786	-0.0712682925	0.1665535544	0.1976336372	0.1631689096	0.107049974	-0.1007202073	0.0332083203	-0.1674370023	0.0205610645	-0.0031733263	-0.0842865133	-0.0735523359	-0.1397875998	-0.0989286586	-0.0667430823	0.0380632442	0.0022244811	-0.0201085394	0.0738060603	-0.0360099792	0.1639261456	0.2492447074	-0.0218235095	-0.0155866222	0.1560071696	-0.0385880151	-0.1180517188	0.0564370589	-0.2628665863	-0.0309453518	-0.2679212119	0.0937198944	-0.0637883644	0.1652647376	-0.0299141539	0.0660238547	-0.0333699294	0.067498235	0.1325709637	-0.1450265155	-0.0765959282	0.1370975548	-0.0110160319	-0.0183034219	0.10827346	0.0159816483	0.0690749578	0.1764008586	0.1228283039	0.007269887	0.2581650167	-0.1092259168	-0.1562255186	0.0653255569	-0.0555776939	0.1361402922	0.0751769549	-0.0942703804	-0.1449359877	-0.0002431797	-0.1021167726	-0.118811316	0.004111408	-0.1681015003	0.0760766432	0.0421410242	0.0453958186	-0.0568660264	-0.1493067076	-0.0449079022	0.0001836022	-0.0803363142	0.1028052423	0.2408593414	0.0045971032	-0.0614075373	-0.1058585831	0.0880390222	-0.0427911392	-0.1809774019	0.0473663273	-0.0255797154	0.0005301814	0.1512085936	0.0207512	-0.0057535999999999	0.00043061230144	3.3103912959999976e-05	0.021776	-0.0124004	0.00015376992016	0.000474194176	-0.0447885	0.0199119	0.00200600973225	0.00039648376161	-0.000233025	0.0002362829999999	5.5829656088999996e-08	5.4300650625000014e-08	0.000810685	0.000118899	1.4136972201e-08	6.57210169225e-07	-1.27242e-05	-0.0003166342	1.6190526564e-10	1.0025721660964e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7760785851	0.7470443792	0.1636642289	-2.492430813	-0.5887536146	0.03749015751	-1.771808814	0.5834568089	-0.5374547441
