global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_07	aroma_motion_09	aroma_motion_10	aroma_motion_12	aroma_motion_13	aroma_motion_16	aroma_motion_18	aroma_motion_19	aroma_motion_22	aroma_motion_23	aroma_motion_24
69212.1098719746	n/a	4790316152.930283	n/a	113632.60923594255	n/a	12912369881.768415	n/a	67615.94407656023	n/a	4571915893.364521	n/a	74398.3325100522	72129.25880364676	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.00286658	n/a	n/a	8.2172808964e-06	-5.1387e-06	n/a	n/a	2.640623769e-11	-1.38987e-06	n/a	n/a	1.9317386169000007e-12	0.000149968	n/a	2.2490401024e-08	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69237.67228380675	25.56241183215752	4793855263.279821	653.4368986768269	114179.4079313309	546.7986953883519	13036937195.54927	298988.81327840366	67480.27172532656	-135.67235123367573	4553587072.123907	18406.98688927387	74601.62097030191	74463.39577368369	1.299675	27.519142	0.05486851907	0.0287513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0128911	0.01575768	0.0002483044789824	0.00016618045921	-1.07279e-05	-5.5892e-06	3.1239156639999997e-11	1.1508783841e-10	0.0134626	0.01346398987	0.0001812790232194	0.00018124159876	-5.65262e-05	-0.0002064942	3.1952112864400003e-09	4.263985463364e-08	-0.0	0.0	0.0	0.0	0.000306331	0.000306331	9.383868156100001e-08	9.383868156100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68832.19108881017	-405.4811949965806	4737870530.086478	164414.999495855	113272.81117263348	-906.5967586974292	12830729750.951078	821917.6828806848	67323.03895194575	-157.23277338080516	4532391573.725205	24722.145025019632	74314.62264919582	74090.48826024866	1.212856	25.680859	0.1077233820999999	0.0505861	0.0170875669	-0.0826515924	0.0359128786	-0.0189271301	-0.0275186613	-0.0361084261	0.0677688363	-0.102246266	0.1711402514	-0.0532431324	0.1165972454	0.0216558993	-0.024070076	0.0663806213	-0.0963221143	0.0871876597	-0.012249961	0.1210652124	-0.0352460961	0.0079267749	-0.1100096004	0.0197554319	-0.0168873525	0.0624232324	-0.0672886221	0.0296947288	-0.0564798964	0.0001476084	-0.048501105	0.0091663583	-0.1749714803	0.055877526	-0.2060946522	0.068074701	-0.0035984456	-0.0412881292	0.0365221473	-0.0747880619	-0.0113129789	0.0898236341	-0.0295862275	-0.0608742443	0.0637365076	0.1137451001	-0.0330627739	0.0816842318	0.0148183101	0.0030931274	-0.1290162225	-0.0570681146	0.024238467	-0.1190693349	0.0762418663	-0.022390281	-0.0807683717	0.1333246349	-0.0732656419	0.1081506188	-0.0476588291	0.1478296546	-0.0503529829	0.0141267554	-0.0827460652	0.00694111	-0.0045204051	0.0098791385	-0.0488640424	0.1108244662	-0.0098530915	0.0861688022	-0.0273315309	0.0521811168	-0.0083125869	0.1272901347	-0.1204567514	0.1358618008	-0.0310238442	-0.027400711	0.0170813819	0.1048573498	-0.0021649681	-0.0144219961	-0.0829716696	0.0737781472	-0.0441481353	-0.0978907242	0.004118111	-0.0564480576	0.0228787827	-0.1073251361	0.205323355	0.1159928036	-0.0499757597	0.0646737753	-0.0101281754	0.1293992312	-0.1989439187	0.0029689666	-0.012541165	0.2324841409	-0.1103918994	0.0084407737	0.0349739508	-0.0095177327	0.146284248	-0.0296310567	0.1773613199	-0.0180693175	0.1226193154	0.1225936593	0.122550903	0.0	0.0	0.0302301	0.017339	0.000300640921	0.00091385894601	-0.030496	-0.0304852721	0.000929351815011	0.000930006016	0.0349693	0.0215067	0.00046253814489	0.00122285194249	0.000543435	0.0005999611999999	2.95321599225e-07	3.5995344150544e-07	-0.000106778	-0.000106778	1.1401541284e-08	1.1401541284e-08	0.00036744	6.1109e-05	1.3501215360000001e-07	3.734309881e-09	-1.092150337	0.6204339455	-0.7269554596	-0.26075702	-0.16964478	-0.6497496047	1.600416995	1.208097198	0.8057795644	0.4241209457	1.393059489	2.721197746	0.1608277357	2.553705822	1.378464086	0.3341893832
68739.42296339023	-92.7681254199415	4725108269.33986	8605.925093929996	113547.55723477952	274.74606214604864	12893047753.985533	75485.39866476042	67304.35572104045	-18.68323090529884	4529876299.024351	349.0631170607138	74397.76786646445	73217.55791222722	1.125891	23.839472	0.0998542	0.0559093	0.038372174	0.1115233854	0.0485555221	0.06309681	-0.0997196467	0.070309398	-0.0465577984	-0.1130770528	-0.0885951689	-0.0058733179	0.0193019468	-0.011285856	-0.0666779152	-0.0753511693	0.0264607934	0.0998571734	-0.0676939365	0.0448659251	0.0314579072	0.0463113363	0.0501057377	-0.0673788727	-0.0314204339	0.0018115244	0.024370798	0.0120772012	0.0316937864	0.0318258872	-0.0098101554	-0.0371155083	0.0232994079	0.0501026415	8.53992e-05	0.0134291245	-0.1874564966	-0.0072018362	-0.0794501821	-0.0163997428	0.1550154975	0.1211894221	0.1206875057	0.053144582	-0.0430363021	0.0705595383	-0.0175592888	-0.1233829318	-0.0612042672	-0.0345504969	0.0533307467	0.091148138	-0.090073927	0.0288447881	-0.0792861828	-0.0459117057	0.0327781485	0.0917463219	0.0124881109	-0.0637372168	-0.0232945778	-0.071918709	-0.0317610264	0.0817035537	-0.0190670557	0.0227527006	-0.1053608426	0.015391943	-0.004347183	0.02770271	0.0291870784	-0.0380863193	0.0202084406	0.1429190525	-0.1176077751	0.0509886499	-0.1099809973	0.2391736928	0.0193409086	-0.089547713	0.08693579	-0.0262580924	0.084264774	-0.0824369995	0.033113334	-0.0861748009	-0.0205949062	0.0806735308	-0.0640476073	0.0832993707	0.082956836	0.0204574036	0.2001668543	0.0943173368	-0.0228184925	0.0574617864	-0.0292611197	0.0659591129	-0.0136472758	-0.0443442864	0.0384622447	0.0430102604	-0.0950963538	-0.0361239498	0.1101450868	-0.090751003	0.1302449763	-0.0568297863	0.0373433851	0.0171417912	0.122550903	0.1223201049	0.1219357633	0.0	0.0	0.0178519	-0.0123781999999999	0.0001532198352399	0.00031869033361	0.0191323	0.0496283	0.00246296816089	0.00036604490329	0.0144166	-0.0205527	0.00042241347729	0.00020783835556	0.000383754	-0.000159681	1.47267132516e-07	2.5498021761e-08	-0.0	0.000106778	0.0	1.1401541284e-08	0.000446881	7.944099999999997e-05	1.99702628161e-07	6.3108724809999965e-09	0.03495047657	-0.08780353739	0.7669169946	0.819612448	1.244982067	0.689245622	0.8473771867	0.4573676057	-0.4134651178	1.814937829	1.471827651	-1.160867762	0.7386430009	1.438458104	0.986120225	0.6375316246
68813.44679137312	74.02382798289182	4735290459.309139	5479.527109240757	112326.0499785093	-1221.5072562702262	12617141503.774569	1492079.977120816	67302.95158857947	-1.4041324609861476	4529687292.534672	1.9715879679950157	74081.1844570048	72145.36706586722	1.228911	26.020802	0.10233138	0.0635785	-0.1126946921	-0.0546509973	-0.1256771298	0.0424453452	0.089572293	-0.0587221365	-0.0767635208	0.121707618	0.0724718077	-0.0673303057	-0.0021269217	0.1076853339	-0.0113148588	-0.0526749497	-0.020765451	-0.1484705798	0.0117886341	0.0494680231	0.0340989259	0.1393940828	-0.0866074336	0.0900059908	0.0059499496	0.1489872491	-0.0600283359	0.0037286327	-0.0837643155	0.0208029117	0.0061472461	0.1723686202	-0.0917267786	0.0934343775	0.0654685786	0.0827464704	-0.3008134215	-0.0145602157	-0.0761314064	-0.0715775797	-0.0586022743	-0.2493529826	-0.0553797783	-0.0578555714	0.0741020508	-0.0040919539	0.0135098044	0.1053085437	-0.0021471446	0.0222859688	-0.1311484082	-0.0921826563	0.0778019613	0.0046354498	-0.1179106955	0.0185789409	-0.0290673549	-0.1591669992	0.0047406235	0.0001436886	-0.0212514923	0.1754185766	0.0314445413	-0.0089642193	0.1004262862	0.1106524304	-0.1800223867	-0.0171529168	-0.0503444189	0.0290469882	0.1538326475	0.1740090162	0.1255678958	-0.0053629314	0.0287609495	-0.1280417189	0.0348956566	0.1992356139	0.0147223281	-0.1035781042	-0.0521906617	-0.0722927728	0.0540720824	0.0371803276	-0.0163124208	-0.061538114	0.0805176607	-0.0286597552	0.119039941	-0.1245734918	0.0031889839	0.2729360935	0.0333655178	-0.0048625952	0.0456943556	0.059537502	-0.0889982701	0.0010445135	0.0967627739	-0.0343471031	0.1276970848	-0.1149347044	0.0236951805	8.88836e-05	0.0100234373	-0.0806706563	0.0955953732	0.0785349605	-0.2004613776	0.0145669052	0.1224141163	0.1217736065	0.1207085716	0.0	0.0	0.00942449	-0.00842741	7.10212393081e-05	8.882101176010001e-05	0.0393161	0.0201838	0.0004073857824399	0.00154575571921	0.0704333	0.0560167	0.00313787067889	0.00496084974889	3.21016e-05	-0.0003516523999999	1.0305127225599996e-09	1.2365941042575996e-07	-0.0	0.0	0.0	0.0	0.000449298	2.4170000000000007e-06	2.01868692804e-07	5.841889000000003e-12	0.2014674097	0.466508374	-1.408326054	-1.063282352	0.2630554798	0.4248929837	-1.369165595	1.340362897	0.8457706591	-0.3059138599	1.046211906	-0.8025114595	0.6592751004	0.5152299104	-0.240093601	2.868835515
69064.69507386304	251.2482824899198	4769932105.645681	63125.69945413454	112578.29093345469	252.24095494538776	12673871589.497566	63625.49935176115	67331.33894514242	28.38735656294739	4533509204.145652	805.8420126319122	74316.57814351721	73188.3142979484	1.133911	24.009277	0.13107758	0.0678404	-0.0343529385	0.0011723193	0.1235768694	0.0677564008	0.1081098239	0.0890687218	0.0671592016	0.0181928273	0.0363530321	-0.1854478253	-0.1002476767	0.1153617631	-0.1455501797	-0.0154794503	0.1713765482	0.0608114901	0.062890443	-0.0469619211	-0.2127355653	0.0778973633	-0.0409893193	0.0147924802	-0.0470677756	0.1211172128	0.1245120759	-0.0179990711	-0.049953913	0.0780492963	0.1155953257	0.0805924764	0.1162026781	-0.0284320857	0.1030663115	-0.0005616374	-0.0531488356	0.1313962561	-0.0885452612	-0.1307427784	0.091660349	0.1412380485	-0.1029032382	-0.0286892445	0.045752657	-0.1468589172	0.0452591302	0.0091250558	0.0208016438	-0.1418892611	0.0586844777	0.0375686902	0.1168814311	-0.0643799183	-0.1078228427	-0.1459674106	-0.0623404778	-0.073797346	0.2519272465	-0.1723276949	-0.0033085713	-0.0186233342	0.1244731446	-0.0212208986	-0.0485586417	-0.0067032469	-0.1021299295	-0.0756278531	-0.0055565471	-0.0195106463	-0.1637339055	-0.0538795553	0.1095521986	-0.056150511	0.0365988131	-0.042269192	0.092658173	0.1501199007	-0.1078788029	0.1424055014	-0.0278675667	-0.1499091517	0.0083559257	-0.0460302667	-0.1308183014	-0.0254896294	-0.0882865049	0.0482413824	-0.0723299714	-0.0818320926	0.0056663404	0.0411932187	-0.0013728106	-0.0508495404	0.0253094331	-0.0527518968	-0.0983789683	0.0922767098	-0.0790437234	0.1839543347	-0.0136071161	-0.1847479945	-0.1013216867	-0.1227784341	0.1536897084	0.0268858844	0.1472858205	0.1043802731	-0.1297606336	0.0904176495	0.1222090316	0.1209553836	0.1188754878	0.0	0.0	0.0337969	0.0243724099999999	0.000594014369208	0.0011422304496099	0.0144298	-0.0248863	0.00061932792769	0.0002082191280399	0.0219641	-0.0484692	0.00234926334864	0.00048242168881	0.000617621	0.0005855194	3.81455699641e-07	3.4283296777636e-07	-3.98795e-23	-3.98795e-23	1.5903745202499997e-45	1.5903745202499997e-45	0.000367824	-8.1474e-05	1.35294494976e-07	6.638012676e-09	-0.8168566271	-0.9682760174	0.9635959354	-0.7232633838	2.232142874	-0.5632146766	-0.01050983656	0.8274166231	0.208051997	1.185038879	0.729666781	-0.7223450018	-1.46517065	0.4374388737	1.249164297	2.776359194
69028.7010706872	-35.99400317584514	4764961571.506291	1295.56826462275	113274.11305370144	695.8221202467539	12831024688.102736	484168.423024688	67360.49489466165	29.155949519234127	4537436272.453738	850.0693923681288	74324.25141083522	73246.09696903935	1.224493	25.927259	0.176807534	0.0994208	0.1218768351	-0.1423050951	-0.0063659118	-0.0150067342	-0.0047595474	-0.1021498744	0.0493980427	-0.0949793009	0.0596618619	-0.009678656	0.0088069354	-0.0660297257	0.031924163	0.0647455538	0.0276970686	0.0447545101	0.0452473169	0.0958829028	0.1180630792	0.0649481077	0.0165860278	-0.0924866186	0.0903473665	-0.1712643095	-0.140054344	-0.0073870906	0.0037514384	0.0467872306	0.0876190865	0.2994481261	0.1334885206	0.0657624794	0.1071023844	0.044852395	-0.0665167254	0.0707545931	-0.0033701922	-0.0363160303	-0.0896067807	-0.0279508172	0.0935129527	-0.0266393561	0.1955260834	-0.1440262082	-0.034321364	-0.0172089346	-0.0648891655	-0.0352984022	0.1345256467	-0.0979745977	-0.053659362	0.0520869512	0.1120064156	-0.0645612589	-0.1068980663	0.0160497301	-0.1183318759	0.0243161532	-0.0346417482	-0.0025653846	-0.1115687748	-0.0281964386	0.0337457427	0.0893009881	-0.0848201925	0.0211814171	0.150764634	0.0019293	0.0030845577	0.0514613813	0.1436491754	0.0656644814	-0.1333761122	-0.1357838879	0.0708815773	0.0190883527	0.0709748672	-0.0768854966	0.0498647042	0.0444155604	-0.1038274376	0.0089317027	-0.1315772035	0.0583272119	0.1407669274	0.0492058455	-0.0071703731	-0.1098064755	-0.0019716271	-0.1287083234	0.022110764	-0.0401296038	-0.1030724913	0.025678207	-0.1087817251	0.0173853768	-0.1127798599	0.0600603911	0.034170684	0.0385955005	0.1411422879	0.0266611945	0.144022437	0.0340936528	0.1045792165	0.0373100857	-0.1172412519	-0.0013685788	0.1219357633	0.1198672619	0.1164457128	0.0	0.0	0.0260312	-0.0077656999999999	6.030609648999995e-05	0.00067762337344	0.0332417	0.0188119	0.0003538875816099	0.00110501061889	0.109634	0.0876699	0.0076860113660099	0.012019613956	4.86432e-06	-0.00061275668	2.36616090624e-11	3.754707488846224e-07	0.000433734	0.000433734	1.88125182756e-07	1.88125182756e-07	0.000572534	0.0002047099999999	3.27795181156e-07	4.190618409999999e-08	1.504988319	-1.51219794	-0.6260102324	0.5652493699	1.117171783	0.6750707565	-1.552178548	0.2145365177	0.3941363459	-0.7530305369	1.017759968	2.370859514	1.151452565	2.424732091	1.097199121	1.421336746
68839.64581148083	-189.05525920636137	4738896835.45013	35741.891033584485	113870.77527052994	596.6622168284957	12966553460.711533	356005.80099069484	67447.60206141147	87.10716674981813	4549179023.834517	7587.658499180622	74446.5761401312	72866.7401468694	1.465663	31.033766	0.137680486	0.0675673	0.0856841367	0.1431028605	0.0514987213	-0.0005173466	-0.1397410164	0.0100820151	0.1171529932	0.0662654583	0.0146878245	0.0293363343	-0.0253639424	-0.1311657414	-0.0757204019	0.1231278719	0.0090075536	-0.0842085311	-0.0636861549	-0.0447703718	-0.0461798203	-0.1119636425	-0.0681166912	-0.0652819816	-0.0953030025	-0.0178508918	0.1175008246	0.0657042083	0.1141990778	0.0799419334	-0.1177758333	-0.1095193211	0.184547104	-0.0027955756	0.0784301494	0.0102804875	0.0720583709	0.114733376	0.0973950938	0.1584969305	-0.1274482995	-0.0903357816	-0.0673866054	0.0542596623	0.0406902329	-0.0157989643	-0.1662585617	-0.0661487811	0.0625974866	-0.0653855803	-0.1351927688	0.0364687067	-0.1451308565	-0.1051172292	0.1047877266	0.0357035792	-0.0133017349	-0.0270861389	0.0167820787	-0.0752100479	0.1232103834	-0.0046207103	0.0753211593	-0.0633635285	-0.1682862898	0.0338238905	0.1075583797	0.0722238321	0.0474275437	-0.1256345945	0.0719133481	-0.0392716102	-0.0144965352	-0.0719849015	0.0125712698	0.103199635	-0.2126165573	-0.1532302607	-0.0841807779	0.0618627652	-0.0847435795	-0.0194158496	-0.1122682414	0.091775985	-0.1077865844	-0.0956046199	-0.0903146973	-0.0801221718	-0.1102990206	-0.0250741113	0.1236198603	0.0775719353	-0.0327011654	-0.0889922677	-0.1551271028	-0.0787467054	-0.1394098915	0.0313966484	-0.1648056319	-0.0071495757	0.0150363776	0.0873458482	0.0557222259	-0.0348850624	-0.0604731261	0.1082787386	-0.0552008174	0.0941400368	0.0140515441	-0.0885868102	0.121594464	0.1185116696	0.113431443	0.0	0.0	0.0198348	-0.0061964	3.8395372960000015e-05	0.00039341929104	0.0101371	-0.0231046	0.0005338225411599	0.0001027607964099	0.059732	-0.0499019999999999	0.0024902096039999	0.003567911824	-0.00070729	-0.0007121543199999	5.002591441e-07	5.071637754946622e-07	2.66486e-05	-0.0004070854	7.101478819600001e-10	1.6571852289316002e-07	0.000522224	-5.0310000000000025e-05	2.72717906176e-07	2.531096100000002e-09	-1.818815712	0.7240415918	0.5895363767	1.822538187	0.5127840679	-0.5933872454	1.534945119	1.286486632	-1.573491552	0.05358272914	0.1346665933	0.5489845197	1.383584707	2.228172672	-0.4929577621	0.2463417864
68758.87767775868	-80.76813372215838	4727783259.50498	6523.491424960458	112805.88466449232	-1064.8906060376175	12725167614.938744	1133992.0028271645	67413.877806377	-33.724255034467205	4544630920.893129	1137.3253776297863	74448.11060419018	73872.00905230851	1.263141	26.745581	0.10614727	0.0536054	-0.0789701687	0.0347349423	-0.0165300927	0.0918333721	-0.0131555997	0.0184790643	-0.1607934468	-0.0435542135	-0.0830277624	0.0395321742	0.0776546346	-0.1794101705	-0.0333758574	-0.0161340299	0.0973897157	0.1286524585	0.001583187	-0.1103616388	0.1430010762	-0.1154171625	0.1089264759	-0.0330115471	0.079221229	-0.0467172826	0.0242002839	-0.0008440037	0.1017401085	-0.1981920642	-0.0555640102	0.0177670815	-0.080779869	-0.0294499568	-0.0882133822	-0.0651882092	0.0217541157	0.1063318651	-0.0215550962	-0.0528545634	0.052493981	-0.1200200817	-0.0005416321	0.0915544622	0.116271401	-0.0375511618	-0.0546422707	0.0350905742	0.0873843765	0.0522476232	0.07378936	0.0995194504	-0.0746333214	0.1310942346	0.0460731494	-0.035230185	-0.1294254709	0.1088820614	-0.0793676731	-0.0722760094	0.0443787885	-0.2135278391	0.0001925643	-0.0220360531	0.0991760503	-0.1215599948	-0.0004430677	0.1506479237	0.0556407904	0.0311232276	0.1189927627	0.1022014799	-0.0072734428	0.1008847759	0.1182065466	-0.019604746	-0.0355660558	-0.0818597479	0.0011846841	-0.0006422441	-0.1018957732	-0.0124595386	0.0339134854	-0.0547576727	-0.0572902132	0.0616693032	0.0616997091	0.1096027049	-0.0293726718	0.0563607375	-0.0465353093	0.0657482344	0.0658928932	0.0698014845	-0.0229500967	0.0219310063	0.0234718667	0.0837726664	0.0210585599	-0.0230036675	0.0468319922	0.1327898668	0.08005501	0.0515425766	-0.0026829636	0.0726134139	-0.159263295	0.1320735086	-0.015384455	-0.025187724	0.121185324	0.1168916313	0.1098478082	0.0	0.0	0.0292953	0.0094605	8.950106025e-05	0.00085821460209	0.0525226	0.0423855	0.00179653061025	0.00275862351076	0.0506151	-0.0091168999999999	8.311786560999995e-05	0.00256188834801	-0.000593003	0.0001142869999999	3.516525580090001e-07	1.306151836899998e-08	0.000433734	0.0004070854	1.88125182756e-07	1.6571852289316002e-07	0.000904539	0.000382315	8.18190802521e-07	1.4616475922500002e-07	1.018954331	2.008334142	0.6757313354	-0.185154998	0.5261110164	0.4910891676	2.092994138	1.379920783	0.9097828944	0.6423000722	0.22719097	0.01436733822	1.611833004	1.173824619	-1.226242492	1.023875709
68606.36192363847	-152.5157541202061	4706832896.39727	23261.055254855168	112677.8634519114	-128.02121258091938	12696300912.087591	16389.43087068895	67255.43843829373	-158.4393680832727	4523293999.527118	25103.033358626777	74128.62141383324	72148.90818883241	1.333176	28.228502	0.11414085	0.0646185	0.014297308	-0.1146528497	0.0095506955	-0.0125460166	0.0597493429	-0.0581831903	0.0021594973	0.0423089056	0.0921041543	-0.0036732609	0.0196238876	0.0341357134	0.097989171	0.0807947115	-0.0603424134	0.0234903751	-0.0744433637	-0.0149850622	0.1211284887	-0.0241401541	0.2114689594	-0.0498489308	-0.0085143734	0.0173839114	0.0580399937	-0.0639737707	-0.0695493678	-0.0060067507	-0.0128894518	-0.0273512179	0.1276078577	-0.0685390658	-0.0674004362	0.0780326137	0.0831122358	0.1157750492	0.0057625785	-0.0135067632	0.0958097781	0.0402893771	0.0113964464	0.1000793863	-0.0227675702	-0.0734131407	0.0284488038	0.1401298983	-0.0337526103	-0.0696175191	-0.1044290653	-0.0779253546	0.0663760815	-0.011372232	0.0462695173	0.1271127279	0.0098707204	0.0562964406	-0.0972559393	-0.0432880342	0.0111151687	-0.0932211579	0.0914636058	0.0156356812	0.1481684923	-0.0180587623	-0.0439830078	-0.0074521617	-0.0049944861	-0.0810486471	0.0133013975	-0.1060185968	0.0452888024	0.0222613033	-0.0237631316	0.0450234683	-0.1651790978	0.0421358371	-0.0187054565	0.1382320456	0.0339228109	0.1089363634	-0.1455476678	-0.1427755555	0.0773872973	-0.0099935636	0.004805791	-0.1333479743	-0.029239252	-0.0861186159	-0.0304699041	-0.0273107647	-0.0103571093	-0.0160352873	-0.1125552107	-0.0477699642	-0.0353162096	-0.0189172188	0.0121283856	-0.164286511	-0.0311570488	0.125002625	-0.0919513835	0.022532084	-0.0301075132	0.0913196047	-0.1034985276	-0.0986962972	0.0165761433	-0.0347361822	0.1207085716	0.1150107621	0.1057127965	0.0	0.0	0.01699	-0.0123052999999999	0.0001514204080899	0.0002886601	0.0172876	-0.035235	0.001241505225	0.00029886111376	0.101028	0.0504129	0.00254146048641	0.010206656784	-0.000661745	-6.8742e-05	4.379064450250001e-07	4.725462564e-09	0.000433734	0.0	1.88125182756e-07	0.0	0.000649528	-0.000255011	4.2188662278400004e-07	6.503061012099999e-08	-1.078789715	-1.067103059	-0.8289080169	-0.6689422797	0.01125755845	-0.8724655706	-0.6154952352	1.729071173	0.4512921153	-1.043164197	1.365521419	0.8637900699	1.043983806	0.7044414281	-0.3616271082	-0.2239544055
