global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_01	aroma_motion_03	aroma_motion_04	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_11	aroma_motion_12	aroma_motion_15	aroma_motion_17	aroma_motion_20
68202.15666523522	n/a	4651534173.7892885	n/a	111985.989410608	n/a	12540861824.272808	n/a	65996.08229790759	n/a	4355482878.672192	n/a	73059.8418568701	70946.00834500963	n/a	n/a	n/a	n/a	-0.1524505641	0.0383655197	-0.0660917802	0.2118969446	-0.1741285577	-0.0564493244	-0.1139529923	-0.1700317346	0.0101810801	-0.0071959532	0.0847004227	0.11359755	-0.0302906044	0.0688402854	-0.0451638848	0.1246416822	0.0799107979	-0.041876651	0.0547333919	-0.0408619421	0.1218737127	-0.0896093328	0.0319294097	-0.1138328139	-0.1029701349	0.1078348587	-0.0945120297	0.1994353898	-0.1264264641	-0.1207618147	-0.1357910765	0.1875592673	-0.1492427961	-0.0561330739	-0.118631037	-0.0719798664	0.0631188974	-0.0855354989	0.014396949	-0.0046531231	0.1789328797	0.02818919	-0.1066929762	0.0897999765	-0.0832839343	0.1682220185	-0.0972512225	0.0142781162	-0.0551771193	0.0107706684	-0.1199857388	-0.009796095	0.2602237589	-0.1258540945	-0.0421596071	-0.1513495708	-0.0182192899	-0.0643540157	0.2473423209	-0.0703860334	0.0539232585	-0.0036529837	0.243544801	-0.2024362147	0.0865233553	0.1177703406	-0.0471171149	0.0635484633	-0.0307073067	0.1079488105	-0.1772495584	0.1682495619	-0.063663562	0.2198076092	-0.1285951462	0.1052784864	-0.2000168169	0.1218810203	0.0797867902	-0.0890043819	0.1643619509	0.0135991	n/a	n/a	0.0001849355208099	-0.0388505	n/a	n/a	0.00150936135025	0.0140209	n/a	n/a	0.0001965856368099	8.73408e-05	n/a	7.62841534464e-09	n/a	0.000493446	n/a	2.4348895491600005e-07	n/a	0.0	n/a	0.0	n/a	-1.480452991	2.014880015	0.5183597302	0.9426122038	0.02748028694	1.364205919	-0.3007077099	-0.06659270887	0.7529245804	-0.7719865099	0.1065115002
68288.98468534175	86.8280201065354	4663385429.35484	7539.105075620917	112573.25124893709	587.2618383290828	12672736896.756315	344876.4667576538	66002.28833628359	6.206038375996286	4356302065.6259165	38.51491232433862	73083.14959930284	75108.50565669847	2.518134	51.641388	0.1629439992	0.0732738	0.1259859152	-0.1522179645	-0.1069927999	0.1852208775	-0.0281549533	0.1100448363	0.0669653578	0.077163656	0.0853695987	-0.2558239361	-0.0712632518	0.0127885474	0.0985023195	-0.0092060361	-0.0280980046	0.0241326125	-0.1748867048	-0.0138824965	-0.0936927794	-0.0016476306	-0.0573639315	-0.0801437597	0.1084448403	-0.2207009096	-0.0951537148	-0.0948869795	-0.0029355518	-0.0244245192	-0.1478503781	-0.2608250275	0.0798480217	0.0520452915	-0.1494648741	-0.0230123926	-0.1746468232	0.0582086028	-0.0467014938	-0.0862670452	-0.0403676198	0.0700901919	-0.1994597359	0.1328975662	-0.0372880508	-0.0830454009	0.0471881774	0.1792300002	-0.0711597177	0.0063910093	-0.1879961463	-0.0573921696	0.0195563075	0.0971856677	0.08791759	0.1119977317	-0.277469067	-0.2445505891	-0.1132291728	-0.0309057011	-0.2293342798	-0.0008314229	-0.1020094303	0.0337014449	0.1666427889	-0.1819536973	0.0009234204	0.1030505662	0.0799441481	0.0237253139	-0.166832121	0.0275178488	-0.0230879442	-0.1858234731	-0.0318936981	0.0781549631	-0.0591131492	-0.0156704123	-0.2543124729	0.0096908021	-0.0187921148	-0.0535496555	0.1640657595	-8.85592e-05	-0.0136876591999999	0.0001873520143753	7.84273190464e-09	-0.0520667	-0.0132161999999999	0.0001746679424399	0.00271094124889	-0.0318723	-0.0458931999999999	0.0021061858062399	0.00101584350729	-0.000278245	-0.0003655858	7.7420280025e-08	1.3365297716164e-07	-0.000410695	-0.000904141	1.68670383025e-07	8.17470947881e-07	0.000533212	0.000533212	2.8431503694400005e-07	2.8431503694400005e-07	-0.1574107108	-1.290032576	0.9512259979	1.105720293	-1.22371219	-1.237685841	1.264855916	0.34728559	0.9869730459	-1.312358568	-0.1489883504
68347.62305430588	58.63836896412249	4671397577.173484	3438.458314772564	112130.47128773385	-442.7799612032395	12573242591.209305	196054.09404314228	66027.21049212509	24.92215584150108	4359592525.371393	621.1138517880664	73082.0219801009	70642.95346762247	2.467434	50.601643	0.1401536822	0.0580992	0.0882964506	0.0299702003	0.1675108662	0.2404330825	-0.1377962606	-0.015525743	0.0430493206	0.1145163971	-0.096334409	0.0181537693	-0.0436132447	0.0954442208	0.0371725355	0.1075624924	0.0719372791	-0.1289773491	-0.1644554136	0.1754864149	-0.0056012626	-0.1610299989	0.1504683707	-0.0281063234	-0.18372866	-0.1112480304	0.1008658263	-0.1044969453	-0.1707132088	0.0915064708	-0.0372523163	-0.0084635521	0.0126007202	-0.1474615494	-0.1151447792	-0.0699295547	0.1942660496	-0.0167772548	-0.0195789242	-0.1013264034	-0.1507975119	-0.0446314595	-0.0829798303	-0.150173972	0.0362752043	0.0175753708	0.0604757138	0.0456531716	-0.0556838675	-0.0175966041	-0.2302914121	-0.0276658703	-0.1389479195	-0.1460835805	0.1806855647	0.2297976849	-0.0662137161	0.1670995294	-0.0456070672	-0.0338740778	0.1720328561	-0.1066965505	-0.1157270224	0.1691744139	0.0630474516	-0.3375350213	0.0691925367	0.1032916263	0.0878687737	-0.0393634191	-0.0992633436	-0.0226491073	-0.0171044829	0.1752366587	0.0249826618	0.0028010603	0.0023935131	0.1091156701	-0.0874217793	-0.0109978022	0.0542537877	0.1183079082	0.1634739106	0.0165641	0.0166526592	0.0002773110584313	0.0002743694088099	-0.0387808	0.0132859	0.00017651513881	0.0015039504486399	0.000104223	0.031976523	0.0010224980231695	1.0862433729e-08	0.000181415	0.00045966	3.2911402225e-08	2.112873156e-07	0.000161205	0.0005719	2.5987052025000005e-08	3.2706961e-07	0.0	-0.000533212	0.0	2.8431503694400005e-07	1.017715011	1.935241665	0.6059849115	1.322140486	0.2321070379	-1.103238784	-0.001872800626	0.16876246	1.153811484	-0.9853030988	0.8565288596
68597.62970270615	250.00664840027457	4705634800.829594	62503.32424433851	112668.98974277212	538.5184550382692	12694301249.656887	290002.1264168043	66123.64530001815	96.4348078930634	4372336467.762612	9299.672173372044	73257.27232693386	75971.26170400721	2.294105	47.047035	0.14873155	0.0734307	0.1402788451	0.1069787658	-0.0471902636	0.056787896	-0.2084117131	-0.0658381448	0.1621146764	0.3359529425	0.2460972848	-0.0156277666	0.0784504342	-0.0863748249	0.0532906641	0.113265615	-0.1172995915	-0.0279722965	-0.0242400384	-0.1835868539	0.0679120316	-0.2106540877	-0.0246474745	0.159970003	-0.0512305413	-0.0383979995	-0.1454952563	0.3507492756	-0.1916513539	0.0984659806	-0.1313011223	0.1950646222	0.0412928106	-0.1451133145	-0.0034809644	0.0564573338	-0.0799834967	0.1493714266	0.1063180733	0.0513836651	-0.0878972186	0.1789877035	-0.0690670774	0.0953855939	0.136632582	-0.0505117058	-0.0728864468	0.1047149924	0.2652125403	0.1036895193	0.0172675596	-0.0091666861	-0.2788937383	-0.0555076821	0.3580583836	-0.2421181518	0.1907128584	0.0028041852	-0.1522723809	0.0062477501	-0.1609779716	-0.0024932653	0.0997614726	-0.0405658969	0.0357734948	-0.1974336499	0.1609451616	-0.0039830456	-0.0520799763	-0.057489828	-0.2160720036	-0.0687766279	0.1052832124	-0.0810181344	-0.1083108062	0.1157229505	0.0183060334	0.1257693208	-0.0293661006	-0.0341715199	-0.0339559211	0.0930622922	0.1625874706	-0.000101327	-0.0166654269999999	0.0002777364570923	1.0267160929e-08	-0.0562907	-0.0175099	0.00030659659801	0.00316864290649	-0.0596533	-0.059757523	0.0035709615550955	0.00355851620089	0.000276604	9.5189e-05	7.650977281600001e-08	9.060945721e-09	-0.000422695	-0.0005839	1.78671063025e-07	3.409392100000001e-07	0.000416885	0.000416885	1.73793103225e-07	1.73793103225e-07	-0.7126817992	-1.110014497	0.05636315767	1.812810011	1.092010817	-0.2291942546	-0.2054396032	0.2036989564	0.8482636047	-1.38962892	1.094902342
68507.4258855575	-90.20381714864924	4693267401.465155	8136.728628186948	112173.52677242772	-495.4629703443934	12582900108.564558	245483.55498248927	65987.81105324074	-135.8342467774055	4354391207.598202	18450.942597585097	73050.92687736476	74953.28973889927	1.599598	32.804226	0.1340771272	0.070562	-0.1480423389	-0.0085588364	-0.138734305	-0.0298435925	-0.2615057547	-0.0388264491	-0.1235702905	-0.1338694195	0.1135205973	0.1437838661	0.0832670958	0.0353106499	0.1803881505	-0.1017159635	0.0926845448	-0.1108531368	0.1259713266	-0.101545673	0.1526509731	-0.1137626828	-0.0620859231	-0.0910481578	-0.0357782082	-0.1002067629	-0.1301902424	0.1549118609	-0.0582242079	-0.0544462461	0.281372349	-0.1546798965	0.0846266814	-0.0291463865	-0.1354458057	-0.0076368581	0.0530533379	-0.0571231857	0.0332515277	-0.1088237348	0.2418270485	-0.0443282702	0.0011946039	-0.0694634084	0.047014849	0.0954674167	-0.0753029754	-0.1541793281	0.1090768682	0.1376801238	-0.0755936172	0.0592383083	-0.1656625502	-0.0436627633	0.1236950419	-0.0394733241	-0.1737583319	-0.018397919	-0.0653077448	-0.0242938532	0.1219356923	-0.1565369323	0.0188829791	-0.1624759007	0.1959696572	-0.1581647978	0.0049907322	-0.0315720172	-0.0620910827	-0.0738714429	-0.0321806043	-0.0455666704	0.0772441734	-0.0044086522	-0.0217518408	0.1757202236	0.2209117232	-0.1922194641	0.069493842	-0.0053087623	0.0283979388	-0.1748760199	0.161408037	-9.28648e-05	8.462200000000002e-06	7.160882884000003e-11	8.62387107904e-09	-0.0388229	0.0174678	0.0003051240368399	0.00150721756441	-0.00132537	0.05832793	0.0034021474180849	1.7566056369e-06	3.93384e-05	-0.0002372656	1.54750971456e-09	5.629496494336e-08	8.861309999999998e-05	0.0005113081	7.852281491609997e-09	2.6143597312561e-07	0.0	-0.000416885	0.0	1.73793103225e-07	-1.05980552	1.186090157	1.161990398	1.317621912	-0.3452649178	1.925791422	-0.7477323624	-0.4435807423	1.437264676	0.5640493791	0.6248770191
68404.87936586137	-102.54651969613042	4679227521.058047	10515.788701788864	112584.88800754678	411.3612351190532	12675357007.67185	169218.06575867295	66155.52269709967	167.71164385892916	4376553183.32647	28127.195485864293	73248.07872757848	75755.39304783034	1.726537	35.407467	0.1012771917	0.0606659	0.2050018121	-0.1122390044	-0.0038727925	-0.0691881345	0.0026215689	0.1657779264	0.1691168302	-0.0246421383	0.0661756225	-0.0646821028	-0.1307303704	-0.1883641709	0.0713463901	0.0147443461	0.0071489077	-0.1591569911	-0.1791346115	-0.1083203457	0.1647677014	-0.0395768433	0.0427665083	-0.0218595058	0.0702839553	0.0456270529	-0.175730158	0.0677595378	-0.0331677621	0.1008556856	0.0674188657	0.0127020931	-0.0830554004	0.0783854278	0.0016886077	-0.028904314	0.1143589658	0.1584925529	-0.1428289406	-0.0469025481	0.0039680178	0.0387936788	-0.1268337801	0.0287299171	0.0395562582	0.013489752	-0.1256808313	-0.2164886219	0.0506711916	0.0500201378	-0.0920286444	0.051329654	-0.1115462864	0.0039693617	0.0568571882	-0.0237546131	0.0314950244	-0.0162314162	-0.1194479998	-0.0510401092	-0.1784341105	0.0960380217	-0.1483074238	-0.0328205484	-0.0417169049	-0.1106627264	-0.0248050452	0.0537912245	0.0179548963	-0.1230918672	-0.0054933176	0.0261238232	0.1009993057	-0.0735326184	-0.0717487312	0.0325028507	0.1748827611	0.0155205127	0.0180084173	-0.0759490655	0.0401075138	-0.0007635257	0.1599377353	-5.80781e-05	3.47867e-05	1.2101144968899995e-09	3.37306569961e-09	-0.0387954	2.7499999999999747e-05	7.56249999999986e-10	0.00150508306116	-0.0319164	-0.0305910299999999	0.0009358111164608	0.0010186565889599	-0.000948889	-0.0009882273999999	9.003903343209999e-07	9.765933941107598e-07	-0.000335637	-0.0004242500999999	1.1265219576900001e-07	1.7998814735000996e-07	0.0	0.0	0.0	0.0	0.382392977	-1.228605248	0.04169264359	1.126755958	-0.7239924615	-0.7328713011	1.160973821	0.4670754805	1.217482069	-0.9225347258	0.438612968
68552.04285146964	147.16348560826737	4699382579.10973	21657.09149637472	112017.72398490646	-567.1640226403106	12547970486.75869	321675.02857753873	66115.94139206609	-39.58130503358552	4371317706.159118	1566.6797081617426	73256.22620690863	76598.8648578441	1.144588	23.47298	0.0601295753	0.0401554	0.1108065974	0.1519965783	0.0021517875	-0.1546721219	-0.032795954	-0.0286336693	0.1734956205	-0.0338697839	0.0114618567	0.1525876336	-0.0080513117	-0.1010270592	0.1025296889	0.1609401069	-0.1286401227	-0.0011567105	0.2288306783	-0.0168186004	-0.2652081907	0.1007170101	0.1774059373	0.0294245936	-0.0350623901	0.1121446758	0.0371058508	-0.1802278511	-0.0844503282	-0.014819083	-0.0508392482	0.0219852079	0.1890064604	0.0203464008	0.0264519243	-0.0865888889	-0.0064968152	0.169105491	0.1079013212	-0.0091504377	0.0334117856	0.0154378048	0.1753408508	-0.209090947	0.1470469825	-0.1328287633	-0.0589505697	0.0601169341	-0.0065414557	-0.1812351694	0.0337482984	-0.147917955	0.1343339605	0.149675691	-0.1532270625	0.0462622967	-0.0312830504	0.0044702761	-0.1477375906	0.0237665088	0.1132987703	-0.1594573074	-0.0007953362	-0.000736202	-0.1976592331	-0.0842434944	-0.0703902743	-0.0961550904	0.019302586	-0.1236407453	-0.0181965924	0.0045131258	0.124933751	0.1112474454	-0.009303739	-0.0883581537	0.0265617188	-0.1433347338	-0.0598271724	-0.0511110263	-0.0830510483	-0.0490864574	0.1581792149	-6.05034e-05	-2.425299999999998e-06	5.882080089999994e-12	3.66066141156e-09	-0.0275345	0.0112609	0.00012680786881	0.00075814869025	-0.0401211	-0.0082047	6.731710209000003e-05	0.00160970266521	-0.000222716	0.000726173	4.9602416656e-08	5.27327225929e-07	-0.000422695	-8.705799999999999e-05	1.78671063025e-07	7.579095363999998e-09	0.0	0.0	0.0	0.0	0.819465208	1.252405423	0.9364214308	0.8604163545	1.379468694	0.09319452166	-0.6765619273	0.9120197675	-0.5860598056	-0.9297944169	0.7234562136
68411.33494385089	-140.70790761875105	4680110748.799753	19798.71526644698	112054.73453443876	37.010549532293226	12556263531.583542	1369.7807766823305	66008.75030353577	-107.1910885303223	4357155116.634533	11489.929460315394	73065.44162696188	75777.69231775994	1.151831	23.621513	0.0723944034	0.0334766	-0.0258876388	0.0694610993	-0.1958930609	-0.1447937938	0.0074514779	-0.0616811415	-0.003047486	0.002116394	0.1983309876	0.1334442621	-0.0425943814	-0.0729275518	0.1582125897	0.1434156115	-0.1068998788	0.041109588	0.1133122972	0.1853543459	-0.1902998943	0.1244225658	-0.0588113853	0.014884506	0.0775174846	0.1822713118	-0.1386056484	0.0851911906	-0.1527960218	-0.1116409552	-0.0101337349	0.0410478107	-0.0751884747	0.0345195076	0.1649910803	-0.0338360391	0.0232606073	0.0275427982	0.1167355113	-0.0278894521	0.1424050399	0.1614605222	0.0635298631	0.0401757602	0.0655912223	-0.2041868029	0.0958551373	-0.1148968912	-0.1496494321	-0.2088680248	0.1079669688	-0.0258319873	0.1469951033	0.1743408268	0.0821306007	-0.1975012252	0.012666188	0.1965112864	-0.1577484868	0.0098359186	-0.0238447911	0.1154143124	0.1116509899	-0.1796490066	0.0072359763	0.0574558472	0.0245961382	0.0163335767	-0.0649312037	-0.1207762034	-0.0161908498	0.0560117627	-0.0776670506	-0.0070204645	-0.0493339476	-0.1209783558	0.0670575608	-0.0940427888	-0.078448825	0.0271141918	-0.2197554944	0.1116349066	0.1561356449	0.0146781	0.0147386034	0.0002172264301824	0.00021544661961	-0.035199	-0.0076645	5.8744560250000016e-05	0.001238969601	-0.0598984	-0.0197772999999999	0.0003911415952899	0.0035878183225599	-0.000540947	-0.000318231	2.92623656809e-07	1.01270969361e-07	-0.000422695	0.0	1.78671063025e-07	0.0	0.000286049	0.000286049	8.182403040100003e-08	8.182403040100003e-08	-0.8482109697	-0.4167217597	-0.9033847654	0.6293165858	-0.2635225403	1.942559229	-0.3610112877	-0.1678371567	-0.2968393156	-0.7049210101	0.3350317967
68375.24189650701	-36.093047343878425	4675173704.405848	1302.7080665674494	113347.00595238096	1292.2714179422037	12847543758.369083	1669965.4176303537	65966.16230369463	-42.58799984114012	4351534569.077382	1813.7377304689508	73210.69449884389	76292.2454372535	1.174838	24.093336	0.05236692	0.0263726	0.1174032312	-0.0799929893	-0.0321329287	-0.1035729037	-0.0255134288	0.2149353771	0.0121398426	-0.1364864941	-0.0047823125	0.1827741331	-0.2490272593	-0.0445670601	0.2598169877	-0.0166099158	-0.0717164663	-0.175715414	-0.0109387608	-0.0413033174	0.0376483565	0.0459835621	0.0454010833	0.1944234252	-0.1833666962	0.1154557497	0.0785313333	-0.0265432534	0.022643157	-0.1727489607	-0.1170685334	-0.0250053258	-0.226886792	-0.0370869567	-0.0121136306	0.014003366	0.0088127154	0.110224235	-0.1470489745	-0.2943170844	0.0764443921	-0.1015726995	0.0024435259	-0.0569267067	0.0727972807	-0.1346486983	-0.0946630609	-0.1462852207	0.0892684648	-0.0561666134	0.0834955935	-0.1401250531	0.1585657011	-0.2573597596	0.0522241227	-0.0088193268	0.0319835198	-0.0680487057	-0.1344270715	0.0053433628	0.0867422974	-0.0988423877	-0.171898054	-0.069625215	-0.0510474458	-0.0073380469	-0.0533936901	-0.0168488872	0.034986343	0.0838666174	-0.0457435423	0.0295767796	-0.1022537409	-0.1057142908	0.2053485067	0.0715805647	-0.0867521893	0.0261898145	0.0003531988	-0.1390268385	0.0801278207	0.0412764875	0.1538107079	0.00691063	-0.0077674699999999	6.033359020089999e-05	4.77568069969e-05	-0.0530062	-0.0178072	0.00031709637184	0.00280965723844	-0.0515557	0.0083426999999999	6.960064328999991e-05	0.00265799020249	-0.000458005	8.294199999999997e-05	2.09768580025e-07	6.879375363999994e-09	-0.000422695	0.0	1.78671063025e-07	0.0	0.0	-0.000286049	0.0	8.182403040100003e-08	1.137626068	1.091588375	1.100368671	-0.6152301813	-0.7669553513	0.7878693288	0.1280636396	0.3854711461	1.299669903	-0.1639918803	-0.07057837047
68335.05548983604	-40.1864066709677	4669679808.798971	1614.9472811243973	111375.12718563988	-1971.87876674108	12404418955.61746	3888305.870724322	65895.85909132172	-70.30321237290627	4342264245.383328	4942.541669949962	72777.77732579526	74848.7254900725	1.265645	25.955585	0.1344288464	0.0695215	0.0946460795	0.151019303	-0.0521771794	-0.0735316919	0.1878637728	-0.1573832639	0.0181224548	0.0769728835	-0.0547820423	0.0970815909	-0.3324282211	0.1460764527	0.1556443931	-0.0009386653	0.0238686311	0.0954268054	-0.1168533728	-0.2302869335	-0.0853994388	0.0766617353	-0.1763064749	-0.0786929226	-0.1277040587	0.1611162372	0.1033640067	0.0767788109	0.1280775933	-0.0640014681	-0.0599186773	-0.0333086211	-0.0910472942	-0.1771615012	-0.135197335	-0.0327053672	-0.1485322279	-0.1027407255	0.1443552163	-0.0772857752	-0.0581214876	0.0686594499	-0.2547887668	-0.0727580125	-0.021483302	-0.1588385407	-0.1968567193	-0.0080751558	0.1031421794	0.0234757795	0.1782673368	0.1262864271	0.0178430329	-0.0151661564	-0.1492800374	0.0662561437	-0.1250154263	-0.076566199	-0.0755347471	-0.0301226102	0.0034610464	0.2129119902	0.1358367965	-0.1250145783	-0.1700418406	0.0069555138	-0.1286118464	-0.1494925978	0.1114194548	-0.0765217722	0.0163331968	-0.0876430544	-0.1642861576	0.0353790587	-0.0626835585	-0.0213541316	0.0193741968	0.256416662	0.0298595288	0.0787079843	0.1196449612	0.0880805985	0.1512085936	-8.27564e-05	-0.0069933864	4.890745333970496e-05	6.848621740960001e-09	-0.0167007	0.0363055	0.00131808933025	0.0002789133804899	-0.00276904	0.04878666	0.0023801381939556	7.6675825216e-06	-0.000925549	-0.000467544	8.56640951401e-07	2.1859739193600002e-07	-0.000422695	0.0	1.78671063025e-07	0.0	0.000379322	0.000379322	1.4388517968400002e-07	1.4388517968400002e-07	-0.4055814635	-0.5867027867	-1.833885497	-0.6629112287	0.6702664583	-0.07611326912	-1.784682397	-0.6062149821	0.7139958803	-0.2843057446	1.060403179
