global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_14	aroma_motion_17	aroma_motion_18	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_24
69578.52135821836	n/a	4841170634.3960495	n/a	113225.17928189896	n/a	12819941223.41816	n/a	67745.80297621741	n/a	4589493820.892468	n/a	74420.17493729625	69286.9347426127	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	n/a	n/a	0.0	1.77147e-06	n/a	n/a	3.1381059609e-12	6.81867e-07	n/a	n/a	4.64942605689e-13	7.48808e-05	n/a	5.607134208640001e-09	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69733.99559024879	155.47423203042126	4862830140.980837	24172.23682544927	114406.6938273762	1181.5145454772428	13088891592.511002	1395976.6211742957	67889.08833612419	143.28535990677483	4608928315.110073	20530.694363613995	74787.25986925303	76125.58356673866	2.442926	55.478764	0.044420112007	0.0233765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.43867e-06	3.43867e-06	1.1824451368899998e-11	1.1824451368899998e-11	-0.00998561	-0.00998738147	9.974778862729936e-05	9.97124070721e-05	-0.0176239	-0.017624581867	0.0003106258859865	0.00031060185121	0.000104625	2.9744199999999992e-05	1.0946390624999998e-08	8.847174336399994e-10	0.000170755	0.000170755	2.9157270025e-08	2.9157270025e-08	-0.000135595	-0.000135595	1.8386004025e-08	1.8386004025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69378.97488226203	-355.02070798675413	4813442155.713546	126039.70309941616	113695.14807557908	-711.5457517971226	12926586695.927856	506297.3569005325	67774.98178403331	-114.10655209087416	4593448155.826047	13020.30523006738	74576.455841284	70244.49709385776	2.505357	56.896553	0.12858126133	0.0616554	0.0362858756	-0.0709761719	0.0615332403	-0.071805916	-0.0663704062	0.0321589068	-0.1082125403	0.0024575578	-0.19570898	-0.1209331331	0.0287425243	0.0266084906	-0.0170006128	-0.0604996109	0.1037950717	-0.0879376161	0.160981389	-0.0534458054	0.0286750355	-0.1752117147	0.0204771739	-0.0135561514	0.0142189905	-0.0446917101	0.1467132128	-0.0140215845	0.1009238809	-0.0497849726	0.0491597077	-0.095167413	0.0477651659	-0.042476954	0.1098131334	-0.1526411297	0.0673936226	-0.0577980988	0.0556733267	-0.182639049	-0.0982292441	0.0003470525	0.0494861176	-0.1055721099	-0.0282340756	0.0797071546	0.0479158394	-0.1328145763	-0.0698039458	0.1087580679	0.0495851229	0.0215325414	-0.0533263213	0.098890947	-0.034871611	0.0040065672	0.1462865129	-0.0514283243	0.0910706056	-0.1865380527	0.0161969773	-0.0679084148	0.0900334225	-0.1262263953	0.0745652756	-0.0846690309	0.0128075312	-0.0458970791	0.0274878675	-0.1284831196	0.0447605252	-0.0181279698	0.0476641653	-0.1710534458	0.0382382751	-0.0338420232	0.0095533754	-0.0511866656	-0.0090763129	0.0674915104	-0.1687018642	-0.0321321813	0.0700507891	0.0595683157	-0.0233918396	-0.07971993	0.0302023003	-0.0435083764	0.0346153757	-0.0194131978	0.0396966282	-0.0703038721	0.1558363505	-0.1236308398	0.2377225292	-0.2031251608	0.0760549312	-0.015558855	0.0964634987	-0.0139821957	0.1042324099	-0.0002859281	-0.0136811758	0.0363723867	-0.0282331398	0.0150079775	-0.1036473366	0.1979051021	-0.0019125253	0.0043148018	0.1226193154	0.1225936593	0.122550903	0.0	0.0	0.00750344	0.00750000133	5.625001995000177e-05	5.63016118336e-05	0.0312904	0.04127601	0.0017037090015201	0.00097908913216	0.0161771	0.033801	0.0011425076009999	0.00026169856441	-0.000355018	-0.000459643	1.26037780324e-07	2.1127168744900006e-07	0.000495602	0.000324847	2.4562134240400004e-07	1.0552557340900005e-07	0.0	0.000135595	0.0	1.8386004025e-08	-0.05541278014	1.474607203	0.2584170025	1.911442088	-0.8013369483	-0.5921026667	0.1764614178	1.740102246	-0.1239766506	0.9637110246	-0.846425745	-0.3453357613	0.7800952842	2.178825256	0.8589441291	-0.7673886729	0.6372419878
69331.18062617436	-47.794256087669055	4806812607.019216	2284.29091497369	113197.0495270068	-498.0985485722777	12813572021.61963	248102.16408980964	67697.77904371831	-77.20274031499866	4582989287.452106	5960.26311214512	74520.66043815338	68532.42714300567	1.13837	25.852337	0.13224922	0.0656482	0.0230529652	0.1043499935	-0.0242478432	0.0317347558	0.0173375764	0.0450166708	0.1044514051	0.064351259	-0.2139342422	-0.000591961	0.1082807498	0.0090089848	-0.015791135	0.0431584997	-0.1475794821	-0.0422933426	-0.0517878895	-0.0071711192	0.0328592428	-0.0312192021	0.0330629799	-0.0587681449	0.0439569935	0.0186685234	0.1521064098	-0.0341576392	0.0588132814	0.0138290265	0.1212185963	0.1969888807	0.0189881512	-0.0165303631	0.1480836794	0.1524178302	0.1831796494	0.0425635107	0.0208005848	0.0145266158	-0.0765437364	0.1002125664	0.1778453794	0.024608513	0.0371369796	0.0696718122	0.0123239831	-0.0251543815	0.1099257875	0.0379893621	-0.1003681687	0.0240422547	0.0451883046	-0.1268153049	0.0371459835	0.0013052811	0.0365754859	0.0568103678	-0.0226916155	-0.1046309534	0.0331014642	-0.0041755944	0.0791777054	-0.0865778259	0.0869154209	-0.028025206	0.1602296481	0.0249606406	0.1371437647	-0.0156454269	0.0575087218	0.0601113495	-0.0077481955	0.1214849634	-0.2111058468	0.0075457594	0.0236079415	-0.1851222797	-0.176491337	-0.0064426706	-0.0951741844	-0.0305761777	0.0394231159	0.0379904752	-0.0121367827	0.1198659665	-0.0734569091	0.118631176	0.0250167569	-0.0401542578	-0.0504331956	0.0968605256	0.0945094208	-0.1536243809	0.249200816	-0.1263892876	-0.0072123998	-0.0547996009	0.0082026253	-0.1136533834	0.0139423458	-0.0014669796	0.0318324143	0.2163000842	0.1015876293	0.1864233987	0.1138620087	-0.0128649527	-0.1768138495	-0.0306386154	0.122550903	0.1223201049	0.1219357633	0.0	0.0	0.0156165	0.00811306	6.58217425636e-05	0.00024387507225	-0.016092	-0.0473824	0.00224509182976	0.0002589524639999	0.00390879	-0.01226831	0.0001505114302561	1.5278639264099997e-05	0.000419165	0.000774183	1.75699297225e-07	5.99359317489e-07	0.000197168	-0.000298434	3.8875220224e-08	8.906285235600003e-08	0.000217092	0.000217092	4.7128936464e-08	4.7128936464e-08	-1.621993648	-1.234994027	-0.2181341828	0.7415607888	0.1452702016	-0.5075039409	0.6637674844	1.719718396	2.081392593	1.45866593	-0.5526330948	-0.3942665998	1.361277158	0.6030602838	2.256428813	-0.2242561486	-0.02450745643
69387.37238847505	56.19176230068842	4814607446.97691	3157.514150457069	114128.4721071286	931.422580121798	13025308145.507631	867548.0227607473	67717.30524189898	19.52619818066887	4585633429.22452	381.2724153907564	74671.7501176793	69208.32867869693	1.035673	23.520105	0.105080415	0.0650625	-0.0289400481	-0.0621416726	0.0946725098	-0.0994094226	-0.1120288728	-0.043264249	-0.0328539846	-0.0749177208	-0.2368044937	-0.0219530109	0.0934058271	0.0188650491	-0.0784704127	-0.1191131696	0.13628156	0.0885278503	-0.0948443088	-0.1460684707	0.0028156625	0.0286466479	0.1147226382	-0.0703996888	0.0054178792	-0.0382094911	-0.0384693372	0.0847766118	-0.0157886303	0.0638183605	-0.0873248503	0.1035319906	-0.0014126914	0.004153474	0.0121091674	-0.035469452	0.1430992625	-0.1009227514	0.1280092704	-0.0289042238	0.052925806	0.1026567594	-0.0377468232	0.1152257898	-0.088073042	0.0541491341	-0.0257014299	0.0918254252	0.0178419738	0.0240861029	-0.088575768	-0.0428913606	-0.1098513225	0.0847230958	-0.0726426594	0.1269971288	-0.005600609	-0.0709562156	-0.0283402341	0.0808760268	0.0433783754	-0.2126429479	0.0002080526	-0.0112948229	0.0967245973	0.1457836918	-0.0003905024	-0.062189199	-0.070354664	-0.0323840474	0.0545817893	0.1241816279	-0.0087824405	0.0065352194	-0.0135149018	-0.1416300895	0.0315562233	-0.063646457	-0.0548864534	0.1640853445	-0.0486242583	0.0324291581	0.0129926075	0.0388394898	-0.0580141695	0.0262567257	0.0007627056	-0.091249198	-0.0107275008	-0.0079680418	0.1055963349	0.0330174659	0.1451253528	-0.1083424492	0.1930160322	-0.0770523058	-0.0059777207	-0.0119209979	-0.0626124266	-0.132096444	-0.0335393564	0.1249550116	0.0679526666	0.0919208912	-0.0762568193	0.1032989224	-0.003289343	-0.0279898971	0.0895276168	0.0547904095	0.1224141163	0.1217736065	0.1207085716	0.0	0.0	0.00836426	-0.00725224	5.25949850176e-05	6.99608453476e-05	0.0446458	0.0607377999999999	0.0036890803488399	0.0019932474576399	0.00240589	-0.0015028999999999	2.258708409999999e-06	5.7883066921e-06	7.240249999999998e-05	-0.0003467625	5.242122006249998e-09	1.2024423140625e-07	0.000103947	-9.3221e-05	1.0804978809e-08	8.690154841000001e-09	0.000488858	0.000271766	2.38982144164e-07	7.3856758756e-08	0.07199665344	0.5232230804	1.357142002	1.497106329	0.3113265947	0.5617004764	-0.255219287	1.334821812	0.3480218786	-0.284342735	-0.7508951351	-0.8711182471	0.5941597891	0.8083782016	0.3498374675	0.1660969902	1.562050351
69201.2288110165	-186.14357745855523	4788810068.954659	34649.43142906915	113036.19052640776	-1092.281580720839	12777180368.722357	1193079.051582015	67643.9565447366	-73.34869716237881	4575704857.026214	5380.031375418358	74361.84445519756	67979.45924428548	1.073276	24.374062	0.0722664128	0.0384519	0.0966884121	0.1176781554	0.011153605	0.0544936979	0.0718594952	0.1037639936	0.0263790693	0.1415115719	-0.1049704261	-0.0668149969	0.0124060858	-0.1417277912	-0.0061223044	0.0664308394	-0.0147586933	0.0383224087	0.1000005181	-0.0289204742	-0.0476592465	-0.1867690593	-0.1225787132	-0.1235654821	0.0140225484	-0.0409584997	0.0334100897	-0.0244931228	0.0671205772	0.0821511653	-0.0902508445	0.0663891486	-0.0478354978	0.0190465749	0.0678963452	-0.0170534108	0.1094010376	0.0525467715	-0.0564516865	-0.0267178907	-0.1060987226	-0.010541752	-0.1421639024	0.0325637345	0.1144699928	0.079240873	-0.0121866056	0.031265844	0.0779637586	-0.0315691753	-0.1260129978	0.1179802131	0.0935260566	-0.0571949589	-0.0600766834	-0.0987495191	0.0522776855	-0.035050391	-0.0516243032	-0.1920580549	0.0119924412	-0.0611427931	0.0329719424	0.009008966	0.1097696935	0.1653462317	-0.0608153025	0.0653250514	-0.0790691534	0.0326377465	0.1046115659	0.0695534565	0.0119618908	-0.0248771903	-0.1205685822	-0.0868301729	0.134320881	-0.0472589265	0.0524847572	-0.0219504054	-0.0849865611	0.0223513021	-0.0448911027	0.0467471466	-0.1031024923	0.0644336762	0.03762038	0.0996440079	0.0966116902	-0.0745035103	-0.0703693512	0.0329742938	0.0823739688	-0.1403076909	0.1236590782	-0.0801610087	-0.0708856053	0.0486035578	-0.0167194667	-0.1468813761	0.0304717864	0.0967664139	0.0828579616	0.0515427686	0.0082980989	-0.0045800694	-0.0396837746	0.1193255553	-0.0050545715	0.0871099683	0.1222090316	0.1209553836	0.1188754878	0.0	0.0	5.51472e-05	-0.0083091128	6.904135552312386e-05	3.04121366784e-09	0.0208985	-0.0237473	0.0005639342572899	0.00043674730225	0.0295308	0.02712491	0.000735760742508	0.00087206814864	7.240249999999998e-05	0.0	5.242122006249998e-09	0.0	6.40632e-05	-3.98838e-05	4.10409359424e-09	1.5907175024399999e-09	0.000710676	0.000221818	5.05060376976e-07	4.9203225124000015e-08	-0.6926339452	-0.8461186989	-0.9539901714	1.42758087	-0.3390541435	-1.126397549	0.7145058415	1.31401899	-0.08648422781	1.645384059	-1.381057595	-1.456268423	0.6253323799	-1.682895011	1.592747112	0.5346118864	-0.1878826479
69447.80501110762	246.57620009112	4822997620.860824	60799.82245137604	113897.12373327676	860.9332068689982	12972554794.713356	741205.9866897373	67758.36312850742	114.40658377081854	4591195773.854674	13088.86641010932	74723.15114675838	77553.95941658567	2.660728	60.425022	0.1895523678	0.0977865	-0.138711761	-0.060109364	-0.1415462891	-0.0433072719	-0.0937261531	-0.0651984211	0.1322921885	-0.0623914366	-0.0570782831	-0.1663621804	-0.1395760431	0.1119124516	-0.014016003	-0.0414695897	0.0351734808	-0.0235058274	-0.0758348362	-0.0191957503	-0.0876983806	-0.0150508914	0.0673472413	-0.0767991306	0.1506852936	0.0446740636	0.0263252934	0.0091892152	0.0750677414	-0.1229373918	0.1405179996	0.1620606266	0.0587685725	-0.0684522404	-0.1206028072	0.1005171111	-0.0687770384	-0.0326091852	-0.0470293694	0.1347604124	-0.0570796678	0.0179114139	0.0804648955	-0.059097687	-0.0203144598	0.0406357602	-0.1429042431	-0.0324733958	-0.0016674054	-0.0720475481	-0.0203655538	-0.0923287298	-0.076794497	-0.0417614662	0.0431390398	0.0901803749	-0.0490709269	-0.0442308165	0.0896602823	-0.1047619567	-0.0182889745	-0.0910603016	0.1193870779	-0.0302823294	-0.1151457881	0.0535181217	0.041769687	-0.0213087613	0.0771192326	-0.0239736856	0.0302787011	0.1212816358	-0.0378219903	0.1970693203	0.0114759189	0.04563462	0.0365235748	0.0330107161	-0.0413251175	-0.099990425	0.1216029133	-0.0469851855	-0.0265829969	0.0606253519	0.0200951677	0.1269764955	-0.1243605699	-0.1138517721	0.0697652522	0.0067681248	0.0954749556	0.067229026	-0.1130271621	-0.0641127569	0.0895119397	-0.1672732163	-0.0005336654	0.0580830033	-0.0897281846	0.1537825923	-0.0749243587	0.0838379307	0.0183156709	-0.0873713782	0.0314203851	0.0202152057	0.1403423925	0.1948458552	0.0332409094	-0.0710443008	0.1219357633	0.1198672619	0.1164457128	0.0	0.0	0.0180826	0.0180274528	0.0003249890544562	0.00032698042276	-0.0132155	-0.034114	0.001163764996	0.00017464944025	-0.0490657	-0.0785965	0.00617740981225	0.00240744291649	0.000488956	0.0004165535	2.390779699360001e-07	1.7351681836225e-07	0.000113122	4.9058800000000005e-05	1.2796586884000002e-08	2.4067658574400006e-09	0.0	-0.000710676	0.0	5.05060376976e-07	-0.5127163986	0.647421227	1.46695369	1.146772695	0.7743593829	1.213488592	-0.8315351671	1.1319863	-1.094024196	-0.1364519705	-1.370204218	-0.4827619693	-0.0847304058	-0.1899039826	1.857399885	1.527467906	-0.1080439116
69161.39742681287	-286.40758429474954	4783298894.029557	82029.30434155406	112623.77264501798	-1273.351088258787	12684114164.7967	1621422.9939698372	67603.05200884775	-155.31111965967284	4570172640.910974	24121.54388994121	74469.03448354597	70876.39752460096	2.377667	53.996727	0.1732107	0.0932045	0.1229324145	-0.0062734391	-0.0059583264	0.1310989377	0.0602143338	-0.0675087801	-0.0394970139	0.0123639939	0.0783315235	-0.12674056	0.0598534375	-0.0324087044	0.0488471674	-0.0308020646	-0.1031693499	-0.0554537354	0.0504212399	-0.0133208868	-0.1637255618	0.0034199016	0.0359682627	-0.065816476	-0.0445262597	-0.0111724758	-0.0198930333	0.0928599851	-0.010374061	-0.0050615778	0.0728944523	-0.0117964139	-0.0516281653	-0.1057056082	-0.0170115488	0.0133912748	0.0784402107	0.03347348	-0.1547239801	0.0313328169	0.0992414197	0.0697742269	-0.1263330914	0.0333773441	-0.161554908	0.0592464905	-0.0037526332	-0.1335993527	-0.1734624	0.123758796	0.1254293628	-0.0212854172	0.0739062102	0.0601270399	-0.0333416951	-0.0568244493	-0.0477912164	0.0487708701	0.0629965819	-0.0886665675	0.010762726	-0.046160543	-0.1353338495	0.0837274894	-0.0213794988	0.0291252985	0.025774583	-0.0873215309	0.0125880306	-0.013768477	-0.0895982524	-0.0580608981	0.0701001534	0.0982002037	0.0703260646	-0.083265729	-0.1256225706	-0.1270061484	-0.1017349521	-0.0281589708	0.0244946423	-0.0233259698	-0.0756393537	-0.1601825817	-0.1466322971	0.0223964175	0.0390475515	-0.0293664251	0.1756302072	-0.0876898908	-0.0176715961	-0.1466292274	-0.0709513155	0.0232471342	-0.0192307793	-0.134117531	0.0322125004	0.1876211501	0.0384183986	0.0107897223	0.0481563431	-0.000227316	-0.056790005	-0.1527329821	0.0848649278	-0.0014534567	-0.168813921	0.0524191266	0.0674694872	-0.1859991389	0.121594464	0.1185116696	0.113431443	0.0	0.0	0.0291492	0.0110666	0.00012246963556	0.00084967586064	-0.00781658	0.00539892	2.91483371664e-05	6.10989228964e-05	0.0111208	0.0601865	0.0036224147822499	0.00012367219264	-0.000609937	-0.001098893	3.72023143969e-07	1.2075658254490002e-06	0.000887118	0.000773996	7.86978345924e-07	5.99069808016e-07	-5.82846e-05	-5.82846e-05	3.39709459716e-09	3.39709459716e-09	0.6074788207	0.9120355515	-0.9954748214	0.9746506787	-0.4567870291	-0.9397906469	1.47816175	1.247221309	-1.407189912	1.473879005	0.3217884778	-0.6171284282	-0.4127699499	-1.275129507	0.5548217575	1.00246315	1.678163548
69278.98342128586	117.58599447298911	4799577543.886801	13826.466096201826	113090.35500698882	466.582361970839	12789428395.60676	217699.100502287	67649.13548266655	46.083473818798666	4576405531.552175	2123.686559207902	74598.86265421257	76611.69039931594	2.359126	53.575668	0.20657034	0.119294	-0.1605374265	0.0469935763	-0.1826165387	-0.0431775219	-0.0217025109	-0.0084624431	0.1757887494	-0.1769804006	0.0534450543	0.0242932077	0.0910851929	-0.0265657894	-0.1184207852	-0.1570473838	-0.105699786	0.03304355	-0.0170787442	0.0531006988	0.1001106398	-0.0136086956	0.0248869957	-0.1363871332	-0.1121083613	0.2168784877	-0.0866453921	-0.105740001	0.0257754135	-0.0462355085	0.0714007793	-0.0527370004	-0.0111335326	0.157587957	0.0594485529	-0.094006227	-0.1203572251	-0.0036830253	0.1062594956	0.0709802955	0.1506808541	0.0013494842	-0.0379221352	-0.2625156828	0.0338276982	-0.0412654461	0.0522247462	0.1472273063	0.0004172063	0.0194043244	-0.090060429	-0.0415304721	0.0121868066	-0.1540688817	-0.0718355478	0.188960557	-0.0494726183	0.0914961398	0.0489014286	0.0183470321	-0.0154024144	0.0412107574	-0.0346948603	-0.1231926355	0.1531449922	-0.0861858022	-0.0756656207	-0.1178927786	-0.0602417461	0.0860277454	0.1312885321	-0.0774498635	0.0722631482	-0.0165743836	0.1334430263	0.0125072224	-0.0996858758	0.0871030003	-0.0401631439	-0.0124469558	-0.043475944	-0.1261128942	0.0130228405	0.0347417734	0.1038550485	-0.0721201701	-0.1634410323	-0.0551886948	0.0440000818	-0.0411781463	0.0199033537	0.1308846484	-0.1210005077	-0.0551322711	0.0942728569	3.05625e-05	0.0040390155	0.0075984616	0.1115881089	-0.0161933408	-0.0548759973	-0.0971167922	0.1741140218	-0.1656572515	-0.0545538525	-0.1419437297	0.0795727059	-0.0712199608	0.0011753035	-0.0696587746	0.121185324	0.1168916313	0.1098478082	0.0	0.0	0.0339693	0.0048201	2.323336401000001e-05	0.00115391334249	-0.00775626	6.031999999999999e-05	3.638502399999999e-09	6.01595691876e-05	-0.0659538	-0.0770746	0.00594049396516	0.00434990373444	0.000967027	0.001576964	9.35141218729e-07	2.486815457296e-06	0.000251434	-0.000635684	6.321905635599999e-08	4.040941478560001e-07	-0.000337943	-0.0002796584	1.14205471249e-07	7.820882069056e-08	-0.8178412709	-1.267107653	1.174392421	0.6423345793	-0.5419179115	1.404897143	-1.125164893	0.9995353152	0.04538575998	1.441758795	0.9147686773	0.715987399	1.020609699	-1.129308361	0.9172271575	1.052423184	1.654490293
69076.70447566084	-202.2789456250175	4771591101.217782	40916.77184316879	113057.88718051118	-32.4678264776303	12782085853.721195	1054.159756181511	67577.32886891293	-71.80661375362251	4566695377.057212	5156.18977876193	74374.82143045329	68780.41975994201	2.517734	57.17765	0.19097996	0.108393	0.0287250469	-0.0814404904	0.0908830963	0.0382458942	-0.0423056915	-0.026903093	-0.1070259067	-0.0225488421	0.0272524426	-0.0808492577	0.0717665728	-0.0979831225	-8.2204e-05	-0.0231591454	-0.0505530358	0.0600804688	0.0037995829	0.0658220799	0.1014074664	0.0558583782	0.0356823143	0.1633390746	0.0051124155	-0.0823524983	-0.0477102691	0.1271271189	-0.0190926575	0.0288562132	-0.0554370635	0.0572476232	0.0814044447	-0.1606449386	-0.0624974695	-0.0040195684	-0.1431355646	-0.0824726109	-0.1626594063	-0.0604276595	-0.0709820796	-0.1310743496	0.1455040271	-0.1160108237	-0.1100165722	0.1008884312	0.0579784648	-0.0917203101	0.0667203161	-0.0948575215	-0.0481140146	0.0326010992	-0.0190392356	0.0663773112	-0.1212917778	-0.0336925727	-0.0460144067	0.0627551988	-0.0471179517	0.0704881364	0.1224822152	0.1404262403	0.1016508971	0.0132852455	-0.1126391767	-0.0345839438	-0.1343930854	-0.0675924907	0.0271333516	-0.0724265511	-0.1266345294	-0.0644847238	0.0111379854	0.0594859935	-0.0591761158	0.0402259149	-0.0353795082	-0.0323961996	0.1798970894	0.0032921389	-0.1164648038	-0.0898813785	-0.0048768275	0.1537436015	-0.1041036979	-0.0731813252	0.0517649207	-0.0374891703	0.0814480023	-0.0600624202	0.0981523702	-0.0922019901	0.0270267673	0.0185049769	0.0596953214	-0.0305199925	-0.0079980905	0.0789988615	0.0653311437	-0.015989385	0.1054974698	-0.0076291491	-0.0391020728	-0.1497832797	0.0589319556	-0.1204283666	-0.0858046736	0.0455997491	-0.0016979246	0.0517583977	0.1207085716	0.1150107621	0.1057127965	0.0	0.0	0.02649	-0.0074793	5.593992849000002e-05	0.0007017201	0.0166552	0.02441146	0.0005959193793316	0.00027739568704	0.0155331	0.0814869	0.00664011487161	0.00024127719561	-0.00023631	-0.001203337	5.5842416099999993e-08	1.4480199355690005e-06	0.000564016	0.000312582	3.18114048256e-07	9.7707506724e-08	-0.000301816	3.6127e-05	9.1092897856e-08	1.305160129e-09	0.5730982982	0.8670896863	-0.3704878061	1.649250315	-0.8265785169	-0.9208442076	-0.6556376714	0.7233294763	-0.5426483913	-0.3326946241	0.2780755326	-0.8542155943	-0.02823471292	-0.0735572748	-0.8245634542	0.3640482434	2.011355638
