global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_08	aroma_motion_09	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_17	aroma_motion_19	aroma_motion_22	aroma_motion_25
68538.25422120304	n/a	4697492291.690256	n/a	113744.75983251283	n/a	12937870389.356026	n/a	66728.74148761836	n/a	4452724940.5214	n/a	73696.74571319083	66617.5737333926	n/a	n/a	n/a	n/a	-0.0866440225	0.0887432018	-0.0722952714	0.0438328109	-0.013101883	0.0542688841	-0.0878003638	0.1143925119	-0.0763116062	0.2324089737	-0.1311987628	0.0531164899	-0.1808331984	-0.0956644706	0.0063124013	-0.0588757608	0.0700619694	-0.0257401898	0.1313143304	0.0088709993	-0.0352222795	0.0989040381	-0.0029802291	0.0551372983	-0.0556697848	0.0114390985	-0.0476854866	0.0074285299	-0.1559903246	0.0016590885	-0.0285134066	0.0500079084	-0.0078873814	0.079077829	-0.172520222	0.0494961508	-0.0017294723	-0.0554342687	0.108933251	0.0046667875	-0.0714209304	-0.0348132384	-0.0314602927	0.130557719	-0.0133293276	-0.0039469469	0.0150877741	-0.1089668014	0.1423002951	-0.1241971912	0.1612706398	-0.0150768108	0.0073296706	-0.1480233839	0.0133058806	-0.0862889924	0.0171629598	-0.1371253829	0.0014742556	-0.0177248408	0.0314915119	-0.003987116	0.0175617397	-0.1640177188	0.0628786727	-0.0417093633	0.0282721244	-0.0301027737	0.0026190428	-0.1101495056	0.02309701	-0.0399860199	0.017888016	-0.0930165999	-0.1985006438	0.0441066615	0.0650592477	-0.061629548	-0.0795502835	-0.083062208	0.0494718394	-0.1887593512	0.1390138296	-0.1452024052	0.0247757622	-0.0169043538	0.1223947534	-0.0655799973	0.1761688719	-0.0407341042	0.2722105299	-0.0146613983	0.1374030168	-0.1104465318	0.1405976675	-0.06723441	0.0983425206	-0.1193870324	-0.0254832618	0.0319248395	-0.0068723213	0.012355706	0.1217078847	0.1216831682	0.1216419777	-0.0124188	n/a	n/a	0.00015422659344	0.0142209	n/a	n/a	0.00020223399681	0.0280961	n/a	n/a	0.00078939083521	-0.000988846	n/a	9.77816411716e-07	n/a	-0.000597131	n/a	3.56565431161e-07	n/a	-0.0007991899999999	n/a	6.387046560998402e-07	n/a	0.0	0.0	0.0	-1.722792074	-0.3945293728	-0.7934772554	0.0006466533774	0.7090424713	1.479530668	0.1273445729	1.917651962	-1.041526741	0.5545920605	-0.6421661118	-1.730842249	0.6936993621	2.551810807
68618.72613472019	80.47191351714719	4708529576.351731	6475.728865111216	114708.41540025684	963.6555677440048	13158020563.63788	928632.05324402	66710.94330958667	-17.79817803169135	4450349957.254887	316.7751412477806	73946.62394750226	75531.88594320149	2.960823	68.285095	0.0560972197999999	0.0359625	-0.1741790386	0.0759293056	0.1042597702	-0.097066584	-0.140592775	0.1561041712	-0.0401843569	0.1261245759	-0.0676648958	-0.1589057535	-0.1131949242	-0.0428883249	-0.1600810171	0.0113715086	-0.1315677397	-0.017849556	-0.0065733061	-0.0588586275	-0.0081534704	-0.1229721077	0.0580892417	0.10936461	-0.0006394633	-6.56373e-05	-0.0546279845	0.0102417274	0.00931293	0.0591124998	0.0538549472	0.1040400655	-0.1408253057	-0.121771823	-0.0934666777	-0.0172279296	-0.0234714009	-0.0010049065	0.0141516134	-0.085897789	0.0383522272	-0.1020901897	0.0351699408	-0.0875533512	-0.0748525925	0.0792653652	0.1231716544	0.0400542956	-0.088471107	-0.0275230521	0.2631852723	-0.0554500106	0.0068121517	-0.1501840766	0.0783248233	0.024411331	0.0807911334	0.0758976971	-0.1631139484	-0.0819342605	-0.0259517872	-0.0761340182	0.0489804475	-0.0939258168	0.1127042021	0.0561239381	0.0295047969	0.0591375413	-0.0037355055	-0.0601065667	-0.0924870915	-0.0877449275	0.1399018777	-0.0112966864	0.0342367584	0.1673585938	-0.1027760054	-0.0250545468	-0.0190109491	0.020550626	-0.1241780221	0.0559240122	-0.1510927502	-0.0915850371	0.1566055989	0.0457285224	0.1150609107	-0.0899148759	-0.0014043128	-0.0168445603	0.1613436998	-0.07382689	0.276476583	0.0032564823	0.0978382451	-0.0447275633	0.140586036	0.046697832	0.2779984448	-0.0377232955	0.0242990645	-0.0457793974	-0.0108742554	-0.0905622966	0.1216419777	0.1214196295	0.1210493502	-0.0125468	-0.0001279999999999	1.6383999999999907e-08	0.00015742219024	-4.80998e-05	-0.0142689998	0.0002036043552924	2.31359076004e-09	-0.00433417	-0.03243027	0.0010517224122728	1.87850295889e-05	-0.00103479	-4.594400000000002e-05	1.0707903441000002e-06	2.1108511360000016e-09	-0.000736586	-0.000139455	5.42558935396e-07	1.9447697025000008e-08	-0.0007991899999999	0.0	6.387046560998402e-07	0.0	0.0	0.0	0.0	0.6385827469	1.228884482	1.230323086	0.8696615766	0.6344473668	1.517332058	-1.100001999	0.7373368285	0.9734805484	1.094126647	0.6414971351	-1.367352564	-0.5071860191	1.327880963
68191.04635194551	-427.6797827746777	4650018802.573181	182909.99659419557	112111.53270815496	-2596.882692101877	12568995766.1717	6743799.716538293	66611.21038840586	-99.73292118081008	4437053349.408468	9946.655567257676	73410.03571516868	65100.29809541074	2.939331	67.789429	0.0875246198	0.0434445	-0.1154859311	-0.1125693119	0.0517144167	0.1264883799	0.0668584525	0.0758202696	0.1104705436	0.0763862946	-0.0954781466	0.050176228	-0.153461531	-0.0864359046	-0.1354393706	0.0088254643	0.0113299608	0.1843411257	0.0045450068	-0.0602120471	-0.1048250492	-0.0937071725	-0.0703111369	-0.1361979822	0.076749351	0.0354187905	-0.0109685311	0.0634924255	-0.0871387167	0.0469171485	0.1394203804	0.090799342	-0.1203801445	-0.0625625176	0.0706220832	0.0089394011	0.1220252068	0.004872205	0.0917644072	-0.1255096688	0.0477780617	0.016391863	0.0259435829	0.1309960899	0.1203703978	0.1549712775	0.0644142445	0.0320252923	-0.0282038698	-0.1630648499	0.1538166565	0.0462684521	0.0289759072	0.0829811332	-0.1059055613	-0.013776385	0.0258461246	0.0055266671	-0.0613024425	0.0354597342	0.0354673236	0.0861172906	-0.1156847047	-0.1617752761	0.0359971908	0.1512398495	-0.0120149951	0.1868062479	0.0234766971	-0.0117707269	-0.0517353209	-0.012477108	-0.1531363521	-0.0006366061	-0.1037846423	-0.0123315998	-0.090496367	0.0504251303	0.0847439267	0.0406856911	-0.1024228192	0.0453737042	0.1450354769	-0.0356513462	0.0589074076	0.1062568936	-0.0855042455	-0.1183087089	-0.0741182709	-0.0993452256	0.2233363314	-0.0309455777	0.2228278569	-0.0171871568	0.1142201167	-0.0093439115	0.1201618007	0.0748436812	0.024586203	-0.0528637414	0.1592331142	0.0585302784	0.0363203229	0.0568585053	0.1215101995	0.120893123	0.1198669825	-0.0220652	-0.0095184	9.059993856e-05	0.00048687305104	0.0224508	0.0224988998	0.0005062004922104	0.00050403842064	0.0279893	0.03232347	0.0010448067128409	0.00078340091449	-0.0007366309999999	0.0002981590000001	5.426252301608527e-07	8.889878928105966e-08	-0.000736586	0.0	5.42558935396e-07	0.0	-0.000633672	0.0001655179999999	4.015402035839999e-07	2.739620832396692e-08	0.0	0.0	0.0	-0.4199591099	-1.023708355	0.6663988849	-0.3243372631	0.6506999715	-0.5573514214	-1.343444869	-0.6159281308	-1.719573453	1.317798053	0.9424142116	-0.06206764512	-0.08943060392	1.560863846
68652.80464581301	461.7582938675041	4713207585.736165	213220.72195542828	112565.78162457192	454.24891641695285	12671055192.750813	206342.07806597583	66747.82931422979	136.61892582393193	4455272718.161554	18664.730893285014	73691.41071693462	67831.9650098241	1.415387	32.642899	0.1066963476	0.0505535	-0.0785711798	-0.0598961843	-0.0943187282	-0.0556582063	0.176790068	0.0378705171	-0.0459915214	-0.000424546	-0.1109251338	-0.120932834	-0.0434634946	-0.1341048946	-0.01170692	0.0085170628	-0.0498780988	-0.0792789805	0.1257045994	0.1255337411	-0.1298281498	-0.0199715023	-0.0807091317	-0.0260618262	0.007472035	0.0003244895	-0.0832897789	0.1002364196	0.0164337287	-0.0004769244	0.0380375799	0.0804978082	-0.101684568	0.1400311491	0.070706497	0.0671506894	0.1363634892	-0.0265844728	0.193606404	0.0828424459	0.102515336	0.0290673564	-0.007221754	0.0319507717	0.0887040513	-0.0812238827	-0.1055181006	0.1722472892	-0.0784167889	-0.1520030834	-0.0334042251	-0.0050271825	-0.0885222174	-0.0039268014	-0.050472821	0.0548144012	-0.0580247701	0.0749598224	0.0011064179	-0.1469530351	-0.0274082107	0.0453478515	-0.0814640466	0.0562548886	0.0064600903	0.0572622351	0.0317965978	0.0005206393	0.0319665235	-0.0284526486	-0.0130076618	-0.0195729278	0.0368407911	0.0193333117	-0.2239187512	0.1609013342	-0.1434088245	0.0284915582	-0.1219819449	0.0367223385	-0.0982488156	-0.0339368668	-0.1469504524	0.014275039	0.0723415247	0.0275337301	-0.1438022446	0.0317705463	-0.0432382857	-0.1389322698	0.1827928302	0.0240652469	0.1776130882	-0.0313453456	0.0708922498	0.1893418981	0.0125203556	0.0226652668	-0.098710204	0.0581626022	0.1252947232	0.0871923928	-0.0397710029	0.0315880891	0.1213126213	0.1201047889	0.1181006348	-0.0119485	0.0101167	0.0001023476188899	0.00014276665225	2.07924e-05	-0.0224300076	0.000503105240936	4.3232389776e-10	0.00844461	-0.01954469	0.0003819949071961	7.13114380521e-05	-0.00018711	0.0005495209999999	3.50101521e-08	3.0197332944089013e-07	-0.000736586	0.0	5.42558935396e-07	0.0	-0.00117625	-0.000542578	1.3835640625e-06	2.943908860840001e-07	0.0	0.0	0.0	-0.2104781616	1.799135474	-0.3308618794	0.01505234499	0.3134209271	-1.97495774	0.624771072	0.3109441528	-1.629819211	0.9132475881	1.386921137	1.215121771	0.0252459136	0.890365624
68770.8038613179	117.99921550488216	4729423463.731856	13923.814859767625	113817.04460750216	1251.262982930246	12954319643.186136	1565659.052451497	66918.56534504735	170.73603081755573	4478094387.839372	29150.79221933334	73644.18506124265	65248.91582440588	1.664523	38.388691	0.3447929976	0.194666	0.0198446052	0.1442351375	-0.0711241802	0.0793937933	-0.0451713949	-0.1431997744	-0.1238804609	-0.0362884898	-0.1631081552	0.0650527302	0.0574188101	-0.0137581359	0.1526242424	-0.0348565949	-0.0796607684	-0.1087650271	0.1920676873	0.0226927231	0.0634039194	0.0717040304	-0.0544687522	-0.0875186701	-0.0090133659	-0.104682663	-0.0770653912	-0.093627188	-0.0478927758	-0.0733609246	-0.0718878347	0.1752317675	0.0298846753	-0.1157214702	0.0193431511	0.0126529658	0.0310159385	0.1551291817	-0.1225498087	0.0163577883	-0.0834698013	-0.0625603974	0.1331209982	-0.0329355275	-0.017658613	0.0329694376	-0.0555098778	-0.0997725633	0.1097179024	0.0530218193	-0.0876375042	-0.1366804528	-0.1590641165	0.0750627045	-0.014608096	-0.0430218548	-0.0291908913	-0.052466794	0.1145048468	-0.0827285316	-0.09332583	-0.0321936305	0.0561377747	-0.0770610211	-0.2726886677	0.069855534	0.0461761511	-0.0090115557	-0.1005606204	0.0272475304	-0.1951491887	-0.0120502185	0.0437993194	-0.0633621595	-0.0143933551	-0.0738377036	0.0704072556	-0.0628723419	0.148579978	-0.0269260628	0.0134379173	0.1017766201	0.0396425829	-0.0296705219	-0.0188666921	-0.1238727317	0.0324585891	0.1579943264	-0.0177691394	-0.1448740021	-0.0311577474	-0.0443746167	0.1286338619	-0.0026569547	0.0394515406	0.096213692	0.0250120253	0.0507306451	-0.1848460637	-0.0353496498	-0.0379602748	0.0523712276	-0.0388496388	-0.0331247089	0.1210493502	0.1190563346	0.1157589128	-0.0386223	-0.0266737999999999	0.0007114916064399	0.0014916820572899	0.0700013	0.0699805076	0.0048972714439536	0.00490018200169	0.17651	0.16806539	0.0282459753158521	0.0311557801	-0.0007906649999999	-0.0006035549999999	6.251511422248419e-07	3.6427863802487933e-07	-0.000736586	0.0	5.42558935396e-07	0.0	-0.000178339	0.000997911	3.1804798920999995e-08	9.95826363921e-07	0.0	0.0	0.0	-0.2383656247	-0.5505122949	-1.606517235	-1.467989742	1.384399962	0.04235077398	0.1607755465	2.060865849	-0.2228101295	-0.8535315302	0.191265138	1.899892205	-0.8516538916	0.4541957142
68842.55999609016	71.7561347722658	4739298066.815273	5148.942877455573	112494.37129441352	-1322.6733130886423	12654983572.925367	1749464.6931568857	66852.31798240622	-66.24736264112289	4469232419.620754	4388.713056904445	73688.15133275175	65166.79014256643	1.070649	24.692249	0.26634615	0.145533	0.0263799224	0.0978487359	0.0040108934	-0.1055525403	0.1196550399	0.0007484203	-0.1680475003	-0.0202064921	0.1114384898	-0.0492682439	0.0469053869	-0.0875155513	0.0422880197	-0.0255631612	-0.0825048625	-0.0207437755	-0.0299074507	0.083335874	0.0818669175	0.024284704	-0.1353124742	0.0403457172	0.0427557942	0.0250358019	-0.0011320488	0.0791066804	0.0558312581	0.1801062323	-0.0163190069	-0.0530514115	0.1054919424	0.014296558	-0.1300862656	0.0572005482	0.1458659903	-0.010867197	-0.0861457309	-0.1848123762	0.0103586008	-0.0316587681	0.0323432916	-0.1435242075	0.0159522015	-0.0994098195	0.2190873003	-0.0474871343	-0.0244389612	-0.0382236707	-0.1404026018	-0.0988327145	-0.08428795	0.0350552269	0.0176503297	0.0546150638	0.0947583841	0.0120688415	-0.0115835473	0.04590991	0.0835377072	0.0796677027	-0.0229154865	0.084760863	0.0298624887	-0.1008474692	0.1259629534	0.0200009724	0.0443586212	-0.0683893872	-0.2120482164	0.0585481294	0.0108056137	0.1341744496	-0.0129106109	0.0437356611	0.0480944126	-0.0415440431	-0.0105792748	-0.1069189577	-0.0426118401	-0.075837009	-0.0361082829	0.1626708238	0.0932687226	-0.0633435519	0.0522918062	0.0458758837	0.0083751977	-0.1035582225	-0.0119308796	0.0225418769	0.0741282528	-0.1395467553	-0.0256375969	0.1019446803	-0.0411224697	0.0075828636	-0.158590288	-0.0199552227	0.2093446734	-0.0542033932	-0.0097883441	0.0663065021	0.1207205288	0.1177500307	0.1128532249	-0.0300416	0.0085806999999999	7.362841248999994e-05	0.00090249773056	0.0304587	-0.0395426	0.00156361721476	0.0009277324056899	0.0578654	-0.1186446	0.01407654110916	0.00334840451716	0.000376706	0.0011673709999999	1.41907410436e-07	1.3627550516407665e-06	-0.000533243	0.000203343	2.84348097049e-07	4.1348375649000024e-08	-0.0007991899999999	-0.0006208509999999	6.387046560998402e-07	3.854559642008758e-07	0.0	0.0	0.0	-1.07413332	2.094905296	-1.054700842	-0.2252857462	0.3682685274	0.009275855101	-0.9473039997	1.388859134	-0.9041491633	0.4978763121	0.7929192764	1.040413125	0.6732603623	-1.296507598
68853.07163493572	10.511638845564448	4740745473.565591	110.49455121957948	113601.26115689211	1106.8898624785943	12905246536.436403	1225205.1676578813	67016.20403541515	163.8860530089296	4491171603.316395	26858.63837084568	73778.72087265484	64575.812950271335	1.104431	25.471342	0.191090045	0.111467	0.0061016391	0.1829655611	0.1386695392	0.05946226	-0.0456436303	-0.0165681794	-0.2422861694	-0.0522059658	0.0402578606	0.0779817526	0.0708409073	0.1073555754	-0.0295021301	-0.0456050557	-0.0843154448	-0.1348666325	0.1101935702	-0.0775482823	-0.0237646216	-0.0701087997	0.0309960757	-0.023090262	0.1179578858	0.1343499781	-0.1097591775	-0.064438358	0.1418105486	0.0326277167	0.1172317103	-0.1919266411	0.1777153933	-0.0459210416	-0.3131898032	0.0086804807	-0.0392160398	-0.0350056234	-0.0171690521	0.0219167331	-0.045781545	0.1010760401	0.0668883934	0.0170437038	-0.0283857109	-0.0933622942	-0.0536822561	-0.0874461669	0.0624734393	0.0839494939	-0.0135667846	-0.2289320748	0.0401626554	-0.0123138304	-0.0715774196	0.0806412717	-0.0737694047	0.0566953024	0.2227746225	0.1100641484	0.0264375034	0.050649005	-0.1195880076	-0.0532686865	0.0052942888	-0.1482958438	0.0627271206	0.0459349147	0.1995807719	-0.0884003563	0.0926826091	0.0837030668	0.0324749563	-0.1047622834	0.1663268225	-0.0683605278	0.067041089	-0.0289098586	-0.0230955506	-0.0325503609	-0.0202165377	0.1348930376	0.1658657552	0.2983415286	0.0270892632	-0.073408313	0.1432017922	-0.0623473318	0.1385805943	0.0920094222	0.1689389869	-0.1498330378	-0.067596278	0.0500778944	0.0204678085	0.095346107	-0.1094552293	0.0318310575	-0.2520471226	-0.0796234143	0.0352719856	0.0349630956	0.1709228607	-0.2658264761	0.120326335	0.1161887065	0.1093977275	-0.0273807	0.0026609	7.080388810000004e-06	0.00074970273249	0.0780854	0.0476267	0.00226830255289	0.00609732969316	0.153255	0.0953896	0.00909917578816	0.023487095025	0.000368516	-8.189999999999988e-06	1.35804042256e-07	6.707609999999978e-11	4.23489e-05	0.0005755919	1.7934293312099996e-09	3.3130603534561e-07	-0.000474715	0.0003244749999999	2.25354331225e-07	1.052840256249351e-07	0.0	0.0	0.0	0.5824511046	-0.1388070307	-1.956433163	-1.483549807	0.678113227	2.149577487	-1.167155469	-0.4287167963	0.4428652783	-0.03638662007	-0.8019599979	-0.3764523878	1.208670401	-2.141143939
68724.53333318583	-128.53830174989707	4723061481.86417	16522.095016747593	114280.04842679796	678.7872699058498	13059929468.431288	460752.157786237	66908.59584964493	-107.60818577022292	4476760198.571123	11579.521644758806	74025.85484360873	66137.65025612837	1.281629	29.558043	0.2159952	0.126252	-0.0407344603	-0.022296137	0.1188575716	-0.0526750141	-0.1071408278	0.1770130449	-0.1082546345	-0.1688286094	0.0133577407	0.1251610403	0.0978237504	-0.0703573522	-0.007571229	-0.065510311	0.0538864351	-0.0571684423	0.0982798367	-0.0584818349	-0.1290622899	0.0268675252	0.0751866355	-0.204563111	0.1238151415	0.208860009	0.085627243	-0.0190826851	0.196089992	0.0325222581	-0.1032746837	-0.1167692641	0.0403041793	-0.0101987141	0.1801285233	0.0088692058	-0.0865808981	-0.0499949298	0.0664884112	0.008193626	-0.1684391836	-0.1078028019	0.0548772117	-0.0703842981	-0.0268777227	-0.1181277244	0.0751412672	0.0374311928	-0.1219137717	0.1168003275	0.0723478854	-0.0539723271	-0.0088188151	0.0801113335	0.0168510944	0.1443057797	-0.0397392666	0.0129552024	0.2495662782	0.0887669027	0.3716684726	0.0911528207	-0.0346486767	-0.1461285492	0.1313867026	-0.0385966223	-0.1392060976	-0.1204346779	-0.055248205	0.1288791597	0.1066379241	-0.0756265932	0.1721261671	0.0200903305	-0.0260834925	0.064548945	0.0086288591	-0.0606883217	-0.0888043045	0.0210417842	-0.0664913947	-0.0545750087	0.1839974464	0.3589197386	0.0270945941	-0.0299092595	0.0822650285	-0.1011632822	0.1728027553	0.2198811837	0.1255609393	-0.0466288481	-0.0067128069	0.1539331993	-0.0595688508	0.1851136107	-0.0428037461	-0.1784229706	-0.0483876187	0.0042172805	-0.2532132437	-0.0582117905	-0.0312909275	0.0600547165	0.1198669825	0.1143757435	0.1054092553	-0.0189259	0.0084548	7.148364304000004e-05	0.0003581896908099	-0.0265972	-0.1046826	0.01095844674276	0.00070741104784	0.0887798	-0.0644752	0.00415705141504	0.00788185288804	-0.000147979	-0.000516495	2.1897784441e-08	2.667670850249999e-07	4.23489e-05	0.0	1.7934293312099996e-09	0.0	-0.000725872	-0.000251157	5.26890160384e-07	6.307983864900002e-08	0.0	0.0	0.0	-1.009247977	0.9196260205	1.175644839	-0.675523021	-1.195043956	2.66044213	0.5450546304	-1.663823229	-0.2406118224	0.4417604435	2.815171397	1.456352078	0.7235406894	-2.22981824
68590.41801788565	-134.11531530017965	4704645443.868292	17986.9177980666	113293.02600599316	-987.022420804802	12835309741.594645	974213.2591713718	66775.86191847232	-132.73393117261003	4459015734.954882	17618.296484535174	73672.00946364997	67228.89458358673	1.289699	29.744167	0.341555795	0.164205	0.028111964	-0.1607338388	-0.011546429	0.0340776814	-0.0308410803	-0.0252682672	0.1059217916	0.0299131186	-0.0503922582	0.0429823241	-0.0423902492	-0.0475696615	0.0735008426	0.1533049787	0.0744058647	0.1156473238	0.1788647573	0.0233736416	-0.0239096696	0.1096452726	-0.0571879825	0.0266108892	0.1104873613	0.0034126159	-0.0931015587	0.1052338488	-0.0762470535	-0.0818522364	-0.0665329062	-0.1676833179	0.0972507865	-0.0316559117	-0.0628266233	0.0585941056	-0.0403395693	-0.0695857678	-0.0580692646	0.1231201057	-0.0053592113	-0.0092954007	0.1779359569	0.0088625465	0.0347503756	-0.0322507219	-0.0273941393	-0.0520029001	0.0428321296	0.0011254317	0.0370353013	0.1197901236	-0.1069727668	-0.0312819336	-0.0936151987	-0.0695676058	-0.1975832905	-0.1015906721	0.0506083257	-0.0138381483	0.0312056812	-0.0151280358	-0.1506951147	-0.013126045	-0.005052835	-0.1365527317	0.0447393617	0.0044080073	-0.0876761997	0.0493653638	-0.0693951125	-0.0010715223	0.0970387135	0.0457899699	0.0996388271	0.006632086	-0.0263590052	-0.1265051894	-0.130066321	0.0112485639	0.0252459635	0.0939251926	-0.0238886812	0.1525749323	-0.1107185511	0.0887608193	-0.1080456171	0.2177092243	0.0770050131	0.1534098862	-0.0375342097	-0.1382919463	0.1203320761	-0.3152194908	-0.0312480353	0.1059840344	-0.2398727277	0.0424236854	-0.1284730318	0.2469699643	-0.1106065498	-0.0494953522	-0.2480198464	0.1384222437	0.1193427198	0.112315068	0.1009072399	-0.0387472	-0.0198213	0.00039288393369	0.00150134550784	0.0513027	0.0778999	0.0060683944200099	0.00263196702729	0.20475	0.1159701999999999	0.0134490872880399	0.0419225624999999	0.00147671	0.001624689	2.1806724241e-06	2.639614346721e-06	-0.000536297	-0.0005786459	2.87614472209e-07	3.3483107758681e-07	-0.000371919	0.000353953	1.38323742561e-07	1.2528272620900004e-07	0.0	0.0	0.0	0.3082465317	1.03247775	1.42197492	-1.896380147	0.8394193274	0.932785731	1.00961799	0.07820697732	-1.44076632	-1.096384915	4.859712744	0.1826181962	-0.02262053663	1.235976058
68438.94636673918	-151.47165114646486	4683889379.789402	22943.661101036352	112258.38644450984	-1034.6395614833164	12601945327.124912	1070479.0221863892	66786.78493718135	10.923018709028838	4460474642.245314	119.31233771779402	73563.67145117541	64263.05982731802	1.175988	27.121658	0.23442965	0.132396	-0.0075043973	-0.1000952613	0.0437580403	0.0375235817	0.0666737939	0.0485912021	0.0589217773	-0.0923279307	-0.0189011195	0.0713947983	-0.0043869003	-0.086328211	0.0530352683	0.0122533941	0.0049092601	0.0128483147	0.0349539581	0.0159550031	0.060289925	0.0899877129	0.0906044984	0.0705439549	-0.025162214	0.0643701283	0.1568723658	0.1509605919	-0.0500332166	-0.1811421734	0.1540641991	-0.0965441313	-0.0363254483	0.0403424887	0.0236247595	0.0469073345	-0.0353022458	0.0840410818	0.0674364861	-0.1612691125	0.0357030606	0.0505638066	-0.0534555493	0.1255442704	0.0119166903	0.0222213549	0.097323259	0.1797841196	-0.0271838585	-0.0562606066	-0.030349324	0.0542182805	-0.0541868965	0.131186947	-0.0659904286	0.0060945226	-0.0390595428	-0.0198666124	0.0187779099	0.0616602376	0.0628779235	-0.1592941035	0.0106702868	0.1981610108	0.1976017511	0.0475665523	0.0036880033	0.1677576879	-0.0672032736	0.144185523	0.1691028716	0.0572768473	-0.0018587305	-0.1041100173	-0.0974051562	-0.010840455	-0.0708964382	0.1938685521	-0.0028102528	-0.0745313488	-0.0211860613	-0.0211674994	-0.0269922824	-0.1789904995	0.112020076	0.0740749135	-0.0644405172	0.4450796567	0.2119489221	0.3842953521	0.1035316973	-0.042378029	-0.3274807244	-0.0286246507	-0.0621618318	-0.1065074554	0.2032942688	0.1802889085	0.0391716545	-0.0814936991	0.1507604615	-0.1224647712	-0.0208849181	0.0543121855	0.118753831	0.1100111431	0.0959136145	-0.0386735	7.370000000000293e-05	5.4316900000004325e-09	0.0014956396022499	-0.00484195	-0.05614465	0.0031522217236225	2.34444798025e-05	0.0992028	-0.1055472	0.0111402114278399	0.0098411955278399	0.000245546	-0.0012311639999999	6.029283811600001e-08	1.5157647948959996e-06	-0.000608633	-7.233599999999999e-05	3.70434128689e-07	5.232496895999999e-09	-0.000521701	-0.0001497819999999	2.72171933401e-07	2.2434647523999984e-08	0.0	0.0	0.0	-1.116969755	0.4905507542	-0.6012061888	-0.726820279	0.6351164347	-0.3016932714	-0.7850507572	-0.8981587368	-1.372006299	-0.7655575282	1.947859191	1.268614104	-0.1658341717	1.422846185
