global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_06	aroma_motion_07	aroma_motion_09	aroma_motion_12	aroma_motion_15	aroma_motion_16	aroma_motion_19	aroma_motion_23	aroma_motion_26	aroma_motion_27
57419.76824198683	n/a	n/a	3297029784.963479	79670.44704560895	n/a	n/a	6347380132.44718	57133.16734029968	n/a	3264198810.3346863	n/a	62244.203773393005	51193.66462465832	n/a	n/a	n/a	n/a	-0.1114937599	0.1074525947	-0.0387382804	0.0178278817	-0.0473563614	0.1473426766	-0.0215111272	0.0173619005	-0.0823675119	0.0708851916	-0.1295760455	0.2500536498	-0.1342685078	0.0707217194	-0.1132564544	-0.154663932	0.038811576	-0.0055844792	0.1312799207	-0.0758009589	0.0317660763	-0.0323921131	0.0194140658	-0.0226939758	0.078932139	-0.0323445967	0.0058498658	-0.035916226	0.0474254302	-0.0739336617	0.0396604611	-0.0696676944	0.0880945721	-0.1696692882	0.1016961242	-0.0362990973	0.0389696628	-0.1129962687	0.0754853215	-0.0335051799	0.0770153846	0.1323605108	-0.0680642136	0.018079455	0.0544641429	-0.0854505172	0.0138369874	0.0640405339	0.1459424307	-0.1279090367	0.1526456043	-0.0404475709	-0.0713280413	0.0018414241	-0.0463712849	0.0794480361	-0.0063393514	0.0187518737	-0.0168937881	0.0949881421	-0.0286613046	0.0428303909	-0.0077217919	0.0473885138	-0.0135052396	0.0422800119	-0.1138086185	0.0198721882	-0.0272185887	0.1309257093	-0.02176211	0.0054005491	-0.0353445606	0.0251314823	-0.12514631	0.0425394846	-0.0199226564	-0.2696404833	0.0594503542	0.1077338989	-0.0563601197	-0.060988519	-0.1689696256	0.0588026459	-0.0543113362	0.135936766	-0.0300606864	0.0671130579	-0.1044740609	0.0596449551	-0.152557139	0.0716587766	-0.1280079404	0.1589394486	-0.0471692085	0.1278411355	-0.1042284544	0.1359682397	-0.1428376156	0.1924931849	-0.0598600176	0.1216069438	-0.1219835625	0.0474235732	-0.0784236089	0.1217078847	0.1216831682	0.1216419777	0.113588	n/a	n/a	0.012902233744	-0.0300081	n/a	n/a	0.00090048606561	0.168935	n/a	n/a	0.028539034225	-0.00108361	n/a	1.1742106321e-06	n/a	-0.00164871	n/a	n/a	2.7182446641e-06	0.00159311	n/a	n/a	2.5379994721e-06	0.0	0.0	2.428720586	3.076992271	-0.01526898814	1.043527016	0.163801928	-1.87142105	-0.220770767	-1.369512268	1.383746539	1.440653454	0.3340928436	1.19104331	0.6843942983
57296.56814128369	-123.20010070313585	15178.26481326281	3282896720.768765	79828.5661051754	158.11905956645205	25001.63699817921	6372599966.408359	57109.733469292194	-23.43387100748805	3261521656.933593	549.146310395589	62308.47508931296	51464.49348900617	1.156904	21.769163	0.1673149	0.106192	-0.1420038383	0.0788915736	-0.0130142819	0.0824588517	0.0161809507	0.1488939725	0.0529030749	0.076620975	-0.0636750992	0.0615110841	-0.0486164865	0.1780634626	-0.0772374474	0.010115113	-0.0589845571	-0.1745592616	-0.1177538359	-0.0359880577	0.0315829202	-0.0197148693	0.009188806	-0.0432734439	-0.0830927511	-0.0325432763	0.0172800133	0.0435486418	0.0799623273	-0.0530565139	-0.099979792	0.0278673838	0.0223500273	0.0462765318	-0.0323216861	0.0512704275	0.0658997534	-0.0996005669	-0.0251705241	0.0443599495	0.0369181066	0.1806021004	0.0255242081	0.0100962568	0.1308031917	0.0301522744	0.1381034389	-0.1671168139	-0.0913109185	-0.1537903282	0.0708764251	-0.1990882244	0.0456295496	0.0731961142	-0.0151632789	0.1007975132	0.0012225503	-0.1202985015	-0.0153475447	-0.0112745292	-0.0459687043	-0.0309261123	-0.0146180347	0.0303259289	-0.1361361938	0.1163484739	-0.0628076395	0.0001020674	-0.0209180967	-0.0381087177	-0.0899249877	-0.0529531639	0.2242516762	0.1055061321	-0.1284238208	-0.1355344357	-0.0137596684	0.0479588833	-0.139173606	-0.1318136178	-0.0231463746	-0.0068632463	0.0553880044	-0.120377496	-0.1290019919	0.1043261557	-0.104260904	0.0366437959	0.1065734285	-0.0292576861	-0.0682347227	0.1459395637	0.0582801999	-0.0195084315	-0.2796336275	0.2038412526	0.0759386165	0.1485482612	-0.024079199	-0.0609824502	0.041222935	0.0138287468	-0.0327155282	0.0551400193	0.0772657046	-0.1468305782	-0.1663219443	0.1216419777	0.1214196295	0.1210493502	0.103087	-0.0105009999999999	0.0001102710009999	0.010626929569	-0.112338	-0.0823299	0.0067782124340099	0.0126198262439999	0.235381	0.066446	0.004415070916	0.055404215161	-0.00101233	7.127999999999995e-05	1.0248120289000002e-06	5.080838399999993e-09	-0.00171233	-6.361999999999991e-05	4.0475043999999885e-09	2.9320740289e-06	0.00156725	-2.5859999999999946e-05	6.687395999999971e-10	2.4562725625e-06	0.0	0.0	1.9957811	3.116383036	-0.09492226641	1.048941551	0.9126526116	0.362499318	-1.433756543	-3.115174481	0.6936782812	1.70079159	1.046629608	-0.6095021029	0.7789561764
57037.552596267255	-259.0155450164384	67089.05256016263	3253282406.171953	79978.08598381917	149.5198786437686	22356.19410964729	6396494237.635172	57088.55108931388	-21.18237997831602	3259102665.477201	448.6932215457634	62409.81501887968	50443.50468830803	1.235931	23.25618	0.2649016	0.145755	-0.059197007	-0.015618389	-0.0059730136	0.0419739019	0.1224920426	0.030238289	0.1055305843	0.0639963037	0.0160672478	0.0163642005	-0.1233543472	-0.125396055	0.1052653825	0.0297487813	-0.0766424394	-0.1410740602	-0.1554933695	0.0211020512	0.0206421545	0.1156251299	0.0693310058	-0.0573833543	0.0875023191	-0.09477459	-0.1142907131	0.0271510015	-0.0331871735	-0.0822824545	-0.0326388989	-0.057337348	0.039905295	0.0085805513	0.1646329742	0.0054594106	-0.1099431024	0.0460292473	-0.0788321684	-0.018628141	0.0221664434	-0.0131269288	-0.2117632454	-0.0610768423	0.0295761962	0.0122084059	-0.069830075	-0.0706233144	0.03033451	-0.0268329389	-0.1029009633	-0.1522819244	0.003704636	0.0854192376	0.0535207385	0.0628733439	-0.0052027666	-0.0605237997	0.0950349485	0.1443824924	-0.1009773412	-0.0746753298	0.0684343361	0.0500563606	0.0651100656	0.025406423	-0.0054734302	0.0004267258	0.0607024012	-0.1432418751	-0.0712633346	0.0412791279	-0.0567304487	-0.0984293117	0.152627442	0.2073471524	0.0583017695	-0.0876910518	-0.106175534	0.0024202783	-0.0996268174	0.0245747584	0.1221808231	-0.0667350809	-0.0951520179	-0.1191620457	0.0066044696	0.0271347995	0.1127424461	-0.0684891549	0.0721734457	0.1051402687	-0.030631082	0.0512405137	-0.1015726083	0.1314280532	0.005395823	-0.0683369903	0.0310860688	-0.0281415522	0.0421682541	0.2648264218	-0.0128009944	-0.1290848886	-0.1022201395	-0.107889921	0.0140378562	0.1215101995	0.120893123	0.1198669825	0.0815271	-0.0215598999999999	0.0004648292880099	0.00664666803441	0.0201772	0.1325152	0.0175602782310399	0.00040711939984	0.186598	-0.0487829999999999	0.0023797810889999	0.034818813604	-0.00148938	-0.0004770499999999	2.2182527844e-06	2.2757670249999998e-07	-0.002043	-0.00033067	1.093426489000001e-07	4.1738490000000005e-06	0.0011341	-0.00043315	1.876189225e-07	1.2861828100000002e-06	0.0	0.0	2.313324332	1.76631852	-2.158391958	0.2209833277	0.9482595899	0.6160080818	-1.760550572	-1.56153177	-0.4142418464	1.31781744	0.3755910006	-0.3540237053	0.114441891
57046.45785111228	8.90525484502723	79.30356385488095	3254298353.3587303	79579.54008152174	-398.5459022974246	158838.83623806832	6332903199.586526	57036.3424561317	-52.20863318217744	3253144360.7731314	2725.7413787511587	62275.23940004577	50059.288652713134	1.074602	20.220505	0.2449124	0.124327	-0.0609633865	-0.0404773498	-0.091612985	0.0722726982	0.0964113804	0.0120509646	0.0625411068	0.131332466	-0.0493568687	0.0258132894	-0.0085652401	-0.0998014571	-0.0379501477	0.0143426963	-0.0527068487	-0.1303116516	-0.0238242461	0.0527875563	-0.0005249519	-0.0279449102	-0.2301312441	-0.0249053695	0.0162058857	0.0220196826	-0.0424938544	-0.0328702801	-0.0769848453	0.0902688358	0.0003114692	-0.020498533	0.0518584631	0.0334969367	-0.0421977279	-0.1630230043	-0.1196319683	-0.0209865738	-0.0174120283	0.0163799675	-0.0545794836	-0.0525753917	-0.0047559304	0.0255797773	-0.1777505641	-0.0066275349	-0.122111748	0.0703706607	0.0742273316	0.0960037561	0.0101931298	-0.1380599716	-0.0065257936	0.038066041	0.0262728025	0.2253054059	0.0939040268	0.0663910126	0.0332741032	-0.1523386084	0.0113762942	-0.0581185781	0.0012219602	0.0637405965	0.0132768175	-0.0390417051	-0.187685837	0.0121589714	0.1002795422	0.1364920206	0.0778243452	0.1987550645	-0.0038923224	-0.0687229247	-0.0261297395	0.0172447258	-0.0067470205	-0.1121452116	0.0281594442	-0.002415699	-0.122976458	0.0360241996	0.0361820616	-0.0992579854	-0.0938319139	0.1679223096	-0.0849323329	-0.0873832649	0.1253848261	0.0259279231	0.0340320285	0.1286285756	-0.1180120274	-0.0454196739	-0.0674291139	0.1694333897	-0.0967877501	0.0199775031	0.0195168402	-0.0195484272	-0.0275739038	-0.021982611	-0.0455133534	-0.1312207364	0.0002603616	-0.0279983341	0.0592239321	0.1213126213	0.1201047889	0.1181006348	0.0987191	0.017192	0.0002955648639999	0.00974546070481	-0.0861245999999999	-0.1063017999999998	0.0113000726832399	0.0074174467251599	0.223016	0.0364179999999999	0.0013262707239999	0.049736136256	-0.0008051929999999	0.0006841870000001	6.48335767248839e-07	4.6811185096913684e-07	-0.00125985	0.00078315	6.133239225e-07	1.5872220225000002e-06	0.000901425	-0.000232675	5.413765562500005e-08	8.12567030625e-07	0.0	0.0	2.446602771	1.905483599	-0.4961595985	0.6431827761	1.205995702	-0.9092888331	-1.342916052	-2.566354641	-0.08791055795	1.775257934	-0.09704345114	0.8627591466	0.7506318584
56888.87342329384	-157.58442781844496	24832.85189086669	3236343919.371548	79609.56429486783	30.02421334608516	901.4533870512385	6337682727.218695	56750.93736445189	-285.4050916798078	3220668891.743942	81456.0663567595	62110.57472570433	49932.398955216646	1.181508	22.232122	0.0540003999999999	0.0385989	-0.0145509066	0.0478581713	-0.1776953839	0.0063337148	0.0309330223	-0.0313299166	0.1128728613	0.0563906541	-0.1699578808	0.0151913633	0.0617837123	-0.0991551744	-0.132172617	0.1011186783	0.039878032	0.0940273683	-0.1500395036	0.0598299374	-0.0237640249	0.1019798966	-0.1044816003	0.0196726081	0.0043524222	0.0058790575	0.0360035746	0.0336825733	-0.0299433243	0.0746762406	-0.0336881417	0.1409853366	-0.00325044	0.0509075757	0.0343037172	-0.0101714378	0.0115196473	0.0649755835	0.0687810594	0.0401277654	0.0754908379	-0.1067274171	-0.0683326333	0.1659920005	0.0682139332	-0.1006909698	0.0737229569	0.1312845285	-0.0894730253	0.0882297867	0.0286482155	-0.0346139311	-0.1224520782	0.108175915	-0.0682906525	-0.0315749577	0.1829697232	-0.070118167	0.060328107	-0.1541973276	-0.0299559948	-0.0174785313	0.0704765458	-0.0835940535	0.0748999661	-0.013731033	-0.0278876943	-0.0071544372	-0.0154123082	0.070736016	0.1432455143	-0.0279220624	-0.0618783163	-0.0743431578	0.0451326031	0.0902371132	0.1507034698	-0.0851987961	-0.0148308915	-0.0507782069	-0.0179591908	-0.0406255106	-0.0220145368	-0.1304574855	-0.0668365341	0.0315225291	-0.0213175605	0.1083128434	0.1595843614	-0.0023650826	0.1631225113	0.0712601864	0.0683941852	0.1010610025	-0.0062678447	0.0403473033	0.0538151049	0.1525837668	-0.0457048792	0.0747134055	-0.0458748506	-0.0650427666	0.0719435117	0.0154429266	-0.0723089263	0.0850852134	0.030041666	0.1210493502	0.1190563346	0.1157589128	0.0987191	0.0	0.0	0.00974546070481	-0.0631132	0.0230113999999999	0.0005295245299599	0.0039832760142399	0.254005	0.0309889999999999	0.0009603181209999	0.0645185400249999	-0.0008051929999999	0.0	6.48335767248839e-07	0.0	-0.00125985	0.0	0.0	1.5872220225000002e-06	0.000901425	0.0	0.0	8.12567030625e-07	0.0	0.0	2.55655318	2.045841345	-2.451445236	0.1794663917	-0.2202704079	-0.2920916134	-1.462946277	-2.241543714	1.770453863	0.05014638919	0.01361026857	-0.5799391876	-0.393143039
56885.32934216314	-3.544081130698032	12.560511060969842	3235940694.3663664	78854.58024796196	-754.984046905869	570000.9110823635	6218044826.082273	56793.83768730284	42.9003228509464	3225539999.2517004	1840.4377007154333	61905.86075601353	49506.71766291048	1.018416	19.163265	0.1259951	0.0534759	-0.0025910237	-0.0075404467	-0.1541512856	-0.052874368	-0.0740427576	-0.0240883852	-0.042926739	0.0164546486	-0.157702593	0.030627711	-0.0123116836	0.0708472995	-0.1854917535	-0.0010684008	-0.0272518779	0.1303558926	-0.0063892558	0.1187626893	0.127010852	0.0876275969	0.0396055131	-0.0004624276	-0.0141088738	-0.1453730627	0.1527194235	0.1055017538	0.0121704719	0.0011018712	-0.0491662988	0.0533223072	0.0001452748	-0.0871776803	-0.0275841456	0.0175991978	-0.0797000322	0.0374435527	0.0247439555	0.1873151283	-0.0039974942	0.0546214519	0.1162319276	-0.0097072341	-0.005116598	0.1800257712	-0.0631771165	0.0358063791	0.1607562476	-0.0905249975	0.1133472894	0.077490166	-0.0295981338	0.0487021642	-0.1068661018	-0.0268522869	0.2112781372	-0.0699180246	0.1073420431	0.0399792051	0.0729668605	-0.0805320312	-0.0176670568	-0.0618779984	-0.0952362729	0.1349608028	0.0334345453	0.0422077131	0.0272521337	0.1212165471	0.0498852314	0.0821951607	0.1090341629	0.1643225104	0.0650435511	0.0344491087	-0.0252736058	-0.0217640622	0.020634506	-0.1194388082	0.0409549437	0.0829049029	-0.0170104774	-0.0985188004	-0.0548544644	0.0509401524	-0.0357392168	0.0319706002	0.0857620428	0.1334683938	0.1068751187	0.0207095699	0.0048643876	-0.0241578171	0.0485313592	0.1201110309	-0.0309374682	0.0918534676	-0.0472110012	0.0937548077	-0.0756764947	-0.1232806793	0.1758835802	0.0036406081	0.0163250558	0.0421526426	0.0516908787	0.1207205288	0.1177500307	0.1128532249	0.074821	-0.0238981	0.00057111918361	0.0055981820409999	-0.0328293	0.0302838999999999	0.0009171145992099	0.00107776293849	0.243922	-0.0100829999999999	0.0001016668889999	0.059497942084	-0.00130031	-0.0004951170000001	1.6908060961e-06	2.451408436890991e-07	-0.00173754	-0.00047769	2.2818773610000002e-07	3.0190452516e-06	0.00116322	0.000261795	6.8536622025e-08	1.3530807684e-06	0.0	0.0	2.22491142	1.510422934	-1.805706411	0.03413464918	-0.9777783765	-0.9372352418	-0.9747391017	-2.668341297	-0.6108402067	-0.6496249885	-0.5925198798	0.1867180828	-0.02223557057
57104.690661872606	219.36131970946732	48119.38858467915	3260945695.5881605	79210.24741384634	355.6671658843843	126499.13288823016	6274263295.362751	56686.2531915418	-107.58449576103884	3213331300.895583	11574.423728156986	61900.40612604252	50143.01155137226	1.071238	20.157192	0.129999	0.0699591	-0.0846590616	-0.0260056584	-0.1094212386	0.0185815847	-0.1138263312	0.1012625476	-0.1493655302	-0.0209979834	-0.1669182659	0.0507142512	0.0108298706	0.0103909128	-0.0006353121	-0.0124654	0.1461001825	0.1787580919	-0.0834164053	0.2123235737	0.1616297661	0.0177920361	-0.0781738688	-0.0004837255	0.0489258199	-0.0409149554	0.0245435356	-0.0210334702	0.0240583886	-0.059057297	0.0301665775	-0.0320299871	-0.1082722362	0.0432090763	0.0696891093	0.0749202352	-0.0232643361	0.0677930505	0.0573865711	-0.0116077873	-0.0117075527	-0.0697090524	0.0614665434	0.1592181196	-0.0790692868	-0.0291851705	-0.0007198386	0.0597006191	-0.0678434849	0.0305596349	0.1615829412	0.1042592919	0.0440819913	0.1154319032	-0.0708812803	-0.1066367557	0.2727470678	0.0231048935	-0.0306092937	-0.0739240132	-0.002029526	-0.02838244	0.0649477932	0.0135933217	-0.042591136	0.0794560798	0.0593847284	0.0135897193	0.046897108	0.0228844622	-0.0231379974	0.1133179411	-0.0648720232	-0.0396605109	0.0390833067	0.0269209392	-0.0017108849	0.059743239	0.1572816095	-0.0466589927	0.0464311408	0.0452713082	-0.0591653153	-0.1330695365	-0.0724198643	0.0648664579	-0.0112829983	0.0709393719	0.0878177807	0.0444619972	0.0168726429	0.0678934902	0.0748777023	0.0670535839	-0.0236948039	-0.0344976913	0.0413382884	0.0498590657	0.0616194329	0.0504918312	-0.0467037477	-0.0771940539	0.0618737613	0.1761874164	0.0568747074	0.1674705205	0.0551089376	0.120326335	0.1161887065	0.1093977275	0.0870197999999999	0.0121987999999998	0.0001488107214399	0.0075724455920399	-0.0913084	-0.0584791	0.00341980513681	0.00833722391056	0.237259	-0.006663	4.439556900000003e-05	0.056291833081	-0.0008051929999999	0.0004951170000001	6.48335767248839e-07	2.451408436890991e-07	-0.00144129	0.00029625	8.776406250000006e-08	2.0773168641e-06	0.000901425	-0.000261795	6.8536622025e-08	8.12567030625e-07	0.0	0.0	2.311681725	2.092037843	-2.466563267	0.4296713205	0.2114321367	-1.555276036	-1.538923707	-2.124616261	0.007200693028	-1.471961534	0.8024929337	-0.3326566767	0.7782048823
57187.03398535162	82.34332347901363	6780.422921569478	3270356856.0417614	78823.03166687253	-387.21574697381584	149936.03470449016	6213070321.15679	56797.694579307965	111.44138776616457	3225978109.524349	12419.18290724865	61898.81496166853	50708.84617120549	1.179406	22.192566	0.245985	0.131858	-0.1423381375	-0.0343049561	0.0252942123	-0.0678669834	-0.0546550891	0.0861106131	-0.1871500273	0.1029446225	-0.0014462224	-0.1800262814	0.1382171848	0.0468126579	0.0882641709	0.0654519427	-0.0962969508	0.1077876493	0.1804021821	0.0571250304	0.1453673302	0.0260435831	0.0421994912	0.0096646584	0.1273816052	-0.0485480716	0.0641222581	-0.0542911308	-0.002202108	-0.0678196781	0.1012413761	-0.0242433943	-0.0811387062	0.1457310769	-0.0830137953	-0.0452275778	-0.0067581349	-0.0929731989	-0.0071104337	-0.0566698774	-0.0662847723	0.1064353672	-0.0441278114	0.0243737903	0.1137158956	0.0018111425	0.0187378036	-0.091773397	0.0869948651	0.0375434137	0.2163255579	0.064207116	-0.0214344619	-0.0887802212	0.0656661895	-0.0768976498	0.0400921281	0.2056933105	0.0144093377	0.1791764343	0.0665699836	0.0391963014	0.0358473735	0.0726038639	0.0481791371	0.1054127456	0.0455606756	-0.0219133468	-0.1166079262	0.0309630492	-0.1031607807	-0.0490771446	-0.0218856374	-0.1306796807	0.0208925732	-0.0355692489	-0.0625904431	-0.1482239027	-0.0250702421	0.026408334	0.0175558631	-0.0253334903	-0.0972174188	-0.1444634029	-0.0009265894	-0.0982082996	0.0998224824	-0.0865379858	-0.0490018375	0.0775707805	-0.0413329727	-0.1355663451	-0.0990130104	0.1471502542	0.0827186019	-0.1009547798	0.0178449263	0.0554243045	0.0289706233	-0.1437627811	-0.0989879193	-0.003279094	-0.039380809	0.0511988731	0.0904881964	0.0343512968	-0.0241114914	0.1198669825	0.1143757435	0.1054092553	0.0225219	-0.0644978999999999	0.0041599791044099	0.00050723597961	0.00471885	0.09602725	0.0092212327425624	2.22675453225e-05	0.287746	0.050487	0.002548937169	0.082797760516	-0.00122641	-0.0004212170000001	1.5040814881000002e-06	1.774237610890843e-07	-0.00171953	-0.0002782399999999	7.741749759999994e-08	2.9567834209e-06	0.000901425	0.0	0.0	8.12567030625e-07	0.0	0.0	2.968191389	2.068123745	-1.52800496	1.860523707	0.09927708313	-1.210453896	-0.6597716689	-0.2089332067	-1.536628968	-0.6331452082	0.07681184671	-0.6162950455	1.23770688
57195.92105879088	8.887073439262167	78.98007431483909	3271373385.763438	78972.82875030879	149.79708343626407	22439.16620601106	6236707680.825599	57041.11298550868	243.4184062007116	3253688570.6255665	59252.52047729464	62070.01883835944	50571.81239437888	1.134029	21.338726	0.1832237	0.112869	-0.1093952153	-0.0693278576	0.0695890659	-0.0907074228	0.0057557222	0.1253253185	-0.1258388593	0.0442139355	0.0798234574	-0.038717587	0.1054716438	0.0854960651	0.0196583893	0.0652856579	0.0081512274	-0.0510489142	-0.0567816784	-0.0104129265	0.176320641	0.0046062589	-0.0533496678	-0.1455881154	-0.0279180244	0.0258296605	0.0312355698	-0.0188509795	0.0068864523	0.0420638321	-0.0100179153	0.1148886434	-0.0625260088	-0.1363197737	0.0303595639	-0.0069186515	0.0573579707	-0.0031580586	0.0425982186	0.0152406259	0.1196343133	-0.054926906	-0.0685414893	-0.0874332224	0.0546722684	-0.0782802858	-0.0278174094	-0.1333451474	-0.006758672	0.0410758327	0.1328912461	-0.033884072	0.0840316018	-0.0003461955	0.0901967857	0.0759378268	0.0106997401	-0.0974346764	0.0156243882	0.0668422117	-0.045681618	0.1255257807	-0.0512607569	-0.1013261465	-0.1019249642	-0.1238187303	0.0587672402	-0.0580577912	0.0624170397	0.1357941034	-0.0716467642	-0.0444464796	-0.0484689616	0.102956156	0.0681261487	-0.0353061715	-0.1096990172	0.0035633632	0.0588588379	0.0511897093	-0.0683921018	-0.116014261	-0.0907132406	-0.1033999644	-0.0317482137	-0.0423619317	-0.022365355	-0.0404154369	-0.0794408474	-0.0418385895	0.0387416063	0.0590159165	0.1238498148	0.0940592999	0.1502357666	0.0153824112	-0.0568366078	-0.0144519126	-0.0087860643	0.0526430269	0.0666872169	0.1052217066	-0.0063627171	-0.0222292962	0.1263122873	0.0066633499	0.0222425912	0.1193427198	0.112315068	0.1009072399	0.0546414	0.0321194999999999	0.0010316622802499	0.00298568259396	-0.0281233	-0.03284215	0.0010786068166225	0.00079092000289	0.18823	-0.099516	0.0099034342559999	0.0354305329	-0.000982829	0.000243581	9.659528432409998e-07	5.933170356100005e-08	-0.00185087	-0.0001313399999999	1.7250195599999992e-08	3.4257197569e-06	0.000901425	0.0	0.0	8.12567030625e-07	0.0	0.0	2.181745793	2.047232671	-2.740815773	1.172098571	0.7020844454	-0.62485204	1.36679261	-1.931722614	-1.258349647	0.1514658076	-0.05627811246	-0.2597582716	0.294238136
57265.97176402037	70.05070522948517	4907.101303148222	3279391522.077578	79235.67451133276	262.84576102397114	69087.89408827055	6278292115.265868	57023.63029253746	-17.48269297121442	3251694411.739996	305.64455352575004	62244.84275675091	50713.87685904717	1.083221	20.382683	0.1622787	0.0816314	-0.1306144414	-0.0488933357	0.0602186619	-0.0307949547	0.0161824584	0.1045200387	-0.0834088354	0.0990389706	0.0664051079	-0.0129735137	-0.0316839126	0.0263372725	0.0349902734	0.0725720415	-0.0715097477	-0.0626063905	-0.1790260121	-0.0813077616	0.0387528199	0.1304963838	-0.0534722413	-0.0738108613	-0.028758069	0.0805620113	0.0179408559	-0.0851609542	-0.0356606594	0.0164499093	0.063343212	0.0735680623	-0.0823320001	0.0617039487	0.1166096916	0.0290428753	0.1597049424	-0.1063132316	0.0502882987	-0.1204996694	-0.0961159238	0.1388452825	-0.0849263951	-0.2125060667	0.0205868932	0.062645441	0.0459357494	0.1253080195	0.0291929856	-0.0290565898	0.0590555848	-0.0639206817	0.06431279	0.0956398524	0.1512067834	0.1180611133	0.0010125661	-0.1226469791	-0.0212700254	0.0540538412	-0.0194039171	0.1226416626	0.035849903	0.0152786614	0.0293634841	-0.0882583533	0.1251289231	-0.0531986035	-0.0529300451	0.0027904654	-0.0781566438	-0.0419494534	-0.0364309746	0.0928451836	-0.1675389424	0.1587628087	-0.069151093	0.0454300986	-0.058092597	-0.0652197551	-0.0566481269	-0.0303717924	0.1318018376	-0.0730054045	-0.0772011675	0.0798305109	-0.0117362205	-0.0784667115	-0.0815471189	-0.0168050365	-0.0285620427	0.0701051049	-0.1230784623	-0.0717247083	0.0183945187	0.0698196897	-0.2084045469	-0.2215895428	0.0034515546	-0.0139310739	0.015492033	0.0505766782	0.0031319874	0.0250735688	0.0251437367	0.0715881106	0.0707433233	0.118753831	0.1100111431	0.0959136145	0.0860313	0.0313899	0.00098532582201	0.00740138457969	-0.0278586	0.0002646999999999	7.006608999999982e-08	0.00077610159396	0.172966	-0.015264	0.000232989696	0.029917237156	0.000125751	0.00110858	1.5813314001000003e-08	1.2289496164e-06	-0.00115937	0.0006914999999999	4.781722499999997e-07	1.3441387969e-06	0.000394303	-0.000507122	2.5717272288400005e-07	1.55474855809e-07	0.0	0.0	2.108804958	1.853480831	-0.3949063596	1.123753487	1.339826064	-0.8297301692	0.3379320357	-1.275918454	-1.148602209	0.1573063476	0.0728822432	0.773197249	0.03125735218
