global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_15	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_23	aroma_motion_26	aroma_motion_30	aroma_motion_31	aroma_motion_32	aroma_motion_33	aroma_motion_34	aroma_motion_36
59284.66462087592	n/a	3514671459.209737	n/a	101632.00371405418	n/a	n/a	10329064178.933523	58089.33513688017	n/a	3374370856.6447806	n/a	71198.19357167119	30388.99221029321	n/a	n/a	n/a	n/a	-0.1405650633	-0.0367577951	-0.0745733621	0.038689867	-0.1168316063	0.0128581481	-0.084141767	0.0161315344	-0.026214096	0.0215275867	-0.1072709952	0.2035701401	0.0043493071	-0.0995293388	0.1036827038	-0.01288879	0.1013162799	-0.0129799008	0.0969111035	0.041627303	-0.1254116533	0.0222498107	-0.1613985816	0.2008883861	-0.0331987239	0.0600874542	-0.0289200923	0.0142531492	-0.0157032833	0.0684168299	-0.0045444406	0.1122657131	-0.1186428299	0.1374239494	-0.0690963081	0.0746971582	-0.0259538919	-0.0118220298	-0.0889225933	0.0354154245	-0.0120484458	0.0338434118	-0.2055309334	-0.0299970446	0.0928815782	-0.0279741566	0.036035725	-0.0781374036	0.0654315242	-0.1483087201	0.0752159662	-0.1143384961	0.0655748468	-0.038304661	0.0737247051	-0.0953323097	0.1174788479	-0.0498536093	-0.1181132682	0.0728552031	-0.0807751881	0.078827488	-0.1049688117	0.1203820279	-0.1238712887	-0.0010319765	0.1831582485	-0.027210902	0.036936285	-0.0491733058	0.0561205858	-0.0144441159	0.0052205508	-0.0468309634	0.0452859242	-0.0418356578	0.010394688	0.1159648822	0.003568922	-0.0577468431	0.0514311535	-0.0131743757	0.1217078847	0.1216831682	0.1216419777	0.0124634	n/a	0.00015533633956	n/a	0.0077341399999999	n/a	n/a	5.981692153959845e-05	-0.0846134	n/a	0.00715942745956	n/a	0.0104268	n/a	0.00010871815824	n/a	-0.00228778	n/a	n/a	5.2339373284e-06	-0.00262171	n/a	n/a	6.873363324100001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4129836384	-0.5129399083	1.03094583	-0.04870331603	-0.2996259591	-0.6335547723	-0.2468344593	0.1151051523	1.53972628	1.228209964	-1.778672965	-1.365091447	0.7206561976	0.2376773359	2.42851173	-0.8658733042	1.282153437	-0.4626790442
59373.78418792496	89.1195670490415	3525246248.794288	7942.297231008604	102106.98084275266	474.977128698476	225603.27278664865	10425835536.822258	58226.59298811983	137.2578512396649	3390336131.0041656	18839.717726929972	71150.65185327259	28994.504294747632	1.080497	30.838884	0.10262519	0.062089	-0.1437639533	-0.0444547127	-0.0819889381	-0.048148266	-0.154007716	0.0331772555	-0.1451839565	0.0281923948	-0.0748657973	0.0891389889	-0.0643512378	0.141368439	0.0199859326	0.0749878306	-0.0051880943	0.0528789177	0.0534559808	0.0754249251	0.0201839865	-0.0608382537	-0.1586368125	-0.0010925363	0.0384673904	-0.0541494213	-0.1074575177	-0.1381197116	0.0059050616	-0.06326756	0.0579666098	0.0673591653	0.1348668082	-0.0899865992	0.1166903907	0.0466302903	-0.0777638184	0.1759490747	-0.0193309602	-0.0638229523	-0.1100968683	-0.032224158	0.0174828478	-0.0444697351	-0.1562173886	-0.0549150735	-0.0941440106	-0.089517087	0.0015579588	0.1146549156	0.0336773407	-0.0376733036	0.0381457958	0.001464708	-0.039257703	0.0071304971	0.0426849376	-0.0277301249	0.0404633144	-0.0164098497	-0.1030889086	0.062237437	-0.0771873906	0.0539537025	-0.0758092282	0.1466235901	-0.1100928626	0.0062404022	0.1672724584	0.0102786495	0.0581378841	-0.1393213806	-0.0096709734	0.0292142178	-0.0597673505	-0.0354323362	-0.1449668794	-0.1006098862	-0.0114589396	0.037621818	0.0627521464	-0.0602789121	-0.0147568493	-0.0396149069	0.1216419777	0.1214196295	0.1210493502	0.00582737	-0.0066360299999999	3.39582411169e-05	4.403689416089999e-05	0.0208612	0.0131270600000001	0.0001723197042436	0.00043518966544	-0.0754123	0.0092011	0.00568701499129	8.466024121000007e-05	0.011499	0.0010722	0.000132227001	1.1496128400000012e-06	-0.00228778	0.0	0.0	5.2339373284e-06	-0.00222069	0.00040102	1.6081704040000018e-07	4.9314640761e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1485786898	-0.7199406163	0.1968005705	0.4093917143	-1.070475122	-0.5196381662	0.7821859621	0.7307483424	0.5780596572	1.879868129	-0.3730961087	-0.9970103982	-0.1706835696	1.874179968	-1.348559387	-0.7937036291	-0.1325292249	-0.1446408794
59800.427707840194	426.6435199152329	3576091154.0406213	182024.69308565973	102042.80732629656	-64.17351645609597	4118.24021434082	10412734527.031685	58321.61406895661	95.0210808367774	3401410667.6083174	9029.005803389386	71230.18337120503	36167.10967688343	1.852239	52.865482	0.32527317	0.172451	-0.097296211	0.038621855	-0.0448734122	0.0070816757	-0.1101350398	0.1464526205	-0.0156100036	0.0641421226	-0.1195875151	0.0481529463	0.03426039	0.0624699997	0.0114517241	0.0210655322	0.0411613462	-0.0244958518	-0.031685564	0.0951755097	-0.0451477595	0.0444898819	0.0214496158	0.165487745	0.0778222552	0.056541085	0.1612137212	-0.0224862087	0.0267799377	-0.1794401075	0.0729311953	-0.0971051432	-0.0030808875	-0.1484679771	-0.0084522024	0.093438583	-0.0035026695	0.0537934162	-0.0081270713	0.0237337836	-0.0960120169	0.0362679808	0.0610697271	-0.0465251107	-0.0767498448	0.0252529068	-0.0875894671	-0.1002322585	0.0136057531	0.0539337328	0.0944923587	-0.0362060134	0.0680313188	-0.0114638177	-0.0320700573	-0.0453932523	-0.0702773084	-0.0653990041	0.0167170179	0.0989062126	-0.063270511	0.0052086808	-0.0929779805	0.0812558847	-0.0338410566	0.1225641781	-0.0801486987	0.052193188	0.0647871091	0.0519374318	0.0623970458	-0.0075734006	0.0469507481	0.0387261512	-0.0275981552	-0.1098461316	-0.0629303961	-0.0821970714	0.0205741287	0.0865502782	0.0034517649	0.0584110038	-0.013897723	-0.0684760552	0.1215101995	0.120893123	0.1198669825	-0.0151048	-0.02093217	0.0002281549830399	0.0004381557409089	0.134268	0.1134068	0.01286110228624	0.018027895824	-0.195411	-0.1199987	0.038185458921	0.01439968800169	0.0111245	-0.0003744999999999	0.00012375450025	1.402502499999999e-07	-0.00139459	0.00089319	7.977883761000002e-07	1.9448812681e-06	-0.00237171	-0.0001510199999999	2.2807040399999997e-08	5.6250083241e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6951754028	-0.8250554118	0.9470013452	-0.2391331799	-0.785491904	-0.735932919	0.3789778281	-0.03398224415	0.8649068137	1.516807652	-0.1935552171	-1.52756125	1.476649049	1.760412693	0.1244754491	-1.215535375	1.8293182	-0.3722932868
59830.40136646975	29.973658629554848	3579676927.6728654	898.4202116410878	102037.59694980051	-5.210376496048411	27.14802323057372	10411671191.28994	58291.14373708678	-30.47033186983026	3397857438.177711	928.4411242575936	71285.56680156015	32112.38859311179	1.592602	45.455093	0.2229718999999999	0.110884	-0.1397225401	0.0110424969	-0.0439352408	0.0451993607	-0.1229758873	0.1134867901	0.0228340746	0.0256637274	-0.0972465698	0.0546147432	-0.021325454	0.0112756326	-0.1883808967	0.0665953494	0.0136243474	-0.0001125836	0.0096271801	-0.0487034254	-0.0627643945	0.0546869527	-0.0409558301	-0.0034447633	-0.0346504478	0.008631495	-0.0350031662	0.0843194295	0.0445487598	-0.1339011231	-0.0211331125	-0.1417548052	0.0109678686	-0.0197126894	-0.1067512202	0.2592764059	0.0742368332	-0.0953598225	-0.0137232691	-0.0612491884	-0.0896114427	0.0321359657	0.0637662313	-0.0215898831	-0.1368600102	0.0360114869	-0.04254011	-0.0977134471	0.0364194086	-0.0842097732	-0.0755481792	0.0303758633	0.0966026296	0.0359261072	-0.0412364835	0.1146857831	0.0015173478	-0.0570929548	-0.0780217436	0.0104144553	-0.0920415792	0.0315654742	-0.1263263104	0.0159375718	-0.0370780616	0.0733671945	-0.0152156723	0.121244705	0.0647288556	0.0816785105	0.0452677719	-0.1430155182	0.1056022783	0.0584864595	0.0132570514	-0.0684208198	-0.0090939848	0.0180108138	-0.0624735243	0.0717097711	0.0274952862	-0.0277398007	-0.015047857	0.0314993134	0.1213126213	0.1201047889	0.1181006348	-0.0658953	-0.0507905	0.00434219056209	0.00257967489025	0.0698936	-0.0643744	0.00414406337536	0.00488511532096	-0.120396	0.075015	0.014495196816	0.005627250225	0.0114139	0.0002893999999999	0.0001302771132099	8.375235999999925e-08	-0.00132564	6.894999999999991e-05	4.754102499999988e-09	1.7573214096000004e-06	-0.00207422	0.00029749	8.850030010000004e-08	4.302388608399999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4419538497	-0.6738192572	1.409665651	0.2524222256	0.3297947567	-0.3489899851	0.8216483978	0.5091990983	1.240483757	0.577964165	0.913622214	-1.112391238	-0.3586166074	0.2285434476	0.1560262649	0.8958969592	0.6764985322	0.04556013383
59635.94022140462	-194.46114506512825	3556445366.090945	37815.13694004085	102498.50915787068	460.9122080701636	212440.0635481138	10505944379.5861	58301.85200154959	10.708264462809892	3399105946.810592	114.66692780547726	71294.73246579836	34350.07270680028	1.203118	34.338665	0.1396395999999999	0.0645962	-0.1184962714	0.0326156592	-0.0995964733	0.154610423	-0.0177045894	0.0503279129	0.0180380891	0.0301019765	-0.0968907053	0.0759423077	-0.0802025106	-0.00941424	-0.2033021525	-0.0502320622	0.0282782847	0.0140183878	-0.0744176359	0.0646000765	-0.0334169962	-0.097865996	0.0451237777	0.1449654116	-0.0573630005	0.0575857747	0.1526948216	-0.0526634176	-0.0483609051	0.0560410704	-0.0735948408	0.0517307467	-0.0504447516	-0.1074499083	0.1658728327	0.1836420934	-0.0890406105	-0.1269010946	0.1308398351	0.0002530587	-0.1269514554	0.0145890301	0.0462934397	0.0899412813	-0.0705195422	0.0242427138	-0.0523501055	-0.0222554069	0.0671926704	-0.1754395522	-0.0671426583	-0.0399505757	0.095442349	-0.0007286411	-0.0286900055	-0.0012513036	-0.0794429789	-0.1443609029	-0.0470132765	0.0737233093	-0.0808727412	0.0265210684	-0.1301757966	0.0386563071	-0.0167442813	0.0696006582	-0.0150909833	0.1086581716	0.0226803091	0.0508013034	0.0093727197	-0.052837109	0.0931827122	0.009576391	0.0174334409	-0.13021127	0.075382941	0.0134549394	-0.0511373566	0.1019482267	-0.0599231466	-0.1277724884	0.0434349734	-0.0325844312	0.1210493502	0.1190563346	0.1157589128	-0.070829	-0.0049336999999999	0.005016747241	2.434139568999999e-05	0.120735	0.0508413999999999	0.0025848479539599	0.014576940225	-0.150765	-0.030369	0.022730085225	0.000922276161	0.0110895	-0.0003243999999999	0.00012297701025	1.0523535999999936e-07	-0.00164836	-0.0003227199999999	1.0414819839999993e-07	2.7170906896e-06	-0.00249701	-0.00042279	1.7875138410000013e-07	6.2350589401e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6699737889	-0.4944988219	1.534386407	-0.2407053101	0.4717186073	0.4754240587	-0.02544129913	-0.5393606947	1.137836938	-0.2470449679	-0.2125619855	-0.1895134583	1.183444135	-0.9338739633	0.8226889825	0.6105536087	1.637366571	1.219984885
59641.06812897007	5.127907565452915	3557057007.56445	26.295435999829245	101836.47197577292	-662.0371820977598	438293.2304799424	10370667024.472383	58249.12150051653	-52.730501033060136	3392960155.581937	2780.505739197556	71274.77918560251	35144.754032878955	1.075731	30.702875	0.1581354999999999	0.0686459	-0.099245267	0.0518425303	-0.0220732572	0.0022859605	-0.0791258083	0.087524208	-0.1327858056	0.0217843777	-0.1004791887	0.0155989353	-0.0012830307	0.1044107698	-0.0560345805	0.0022133432	-0.0710216156	-0.0412918231	0.0842566193	-0.0048220814	-0.1141568831	0.0576172211	0.0719357476	-0.0586051373	-0.0909445137	-0.0361612736	0.0099828556	0.0451554631	-0.033699656	0.0093207198	-0.1858594303	-0.0106084348	0.1771483113	0.0256410353	-0.0106716031	0.0153052428	-0.0471524005	-0.0130186714	0.1325751644	0.0555718299	-0.0537399107	0.0525298853	0.0305215573	-0.0222947553	-0.1313524412	0.0121138099	-0.0743424079	-0.0890908897	-0.0334750404	0.0514989322	-0.0460511706	0.0569262077	0.0551032341	-0.0313739686	0.0025846972	0.1178893562	0.1050481787	-0.0240400434	-0.0453758968	0.0538795102	-0.0592045653	-0.0017347197	-0.1274644972	-0.0039599022	0.0065799456	0.0332338249	0.0144558692	0.1252276715	0.0841656485	0.0510340873	0.1014365906	-0.0627188047	0.0863306466	-0.0111778566	-0.0738901485	-0.0090042925	-0.0670433188	-0.0145335986	-0.1033782008	0.1046862496	0.0287047734	-0.0566983	0.0230872248	0.0087548152	0.1207205288	0.1177500307	0.1128532249	-0.114211	-0.0433819999999999	0.0130441525209999	0.0018819979239999	0.0877845	-0.0329504999999999	0.0010857354502499	0.00770611844025	-0.176786	-0.0260209999999999	0.031253289796	0.0006770924409999	0.011499	0.0004095	0.000132227001	1.6769025000000013e-07	-0.00148458	0.0001637799999999	2.682388839999996e-08	2.2039777764e-06	-0.00195465	0.00054236	2.941543696e-07	3.8206566225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7687454481	-0.6916398395	1.204124758	0.5048009351	-0.3129226658	0.08374805791	0.2289301188	0.9507468439	0.9121398402	1.008391129	0.4554131787	-0.8130900561	-0.9902999748	0.09629815287	-0.29629983	0.03122501498	-0.6218160128	-0.1867199067
59844.38244352116	203.31431455108395	3581350110.0464234	41336.71050137711	101795.9449488863	-40.5270268866152	1642.4399082684315	10362414408.036692	58221.38712551653	-27.734375	3389729918.819262	769.195556640625	71316.7359650253	39533.76768196074	1.593641	45.484749	0.3560542	0.165846	-0.0773122498	0.0692278976	-0.0288551861	0.0653697219	-0.0371006004	0.0645129597	0.0178713334	0.0704618743	-0.0951457818	-0.0015967327	-0.0105736907	0.1416762788	-0.0755278324	0.1572631352	0.0321807943	0.0177063058	-0.1443332604	-0.0011239671	0.0934623446	0.1141678942	0.0481611137	0.1063941506	-0.0797047958	0.1553518347	0.0691619088	0.0087140577	-0.0023408123	0.0766162659	0.2308583847	0.0119363955	0.0365300891	0.1229409341	-0.090273106	0.0187072291	0.030858929	0.028133522	-0.0443465965	0.0960143595	-0.0666014511	0.0871751899	0.0204167681	0.042908185	-0.0552403746	-0.0185433271	0.0557994138	-0.0064277309	0.0416323809	-0.0678479146	0.1245351726	-0.1357257701	0.1126906107	0.1806976565	-0.0061094051	-0.0752968188	-0.1585629658	0.0564922854	0.0200089733	0.094615298	-0.0480908111	-0.0192965447	-0.1102355298	0.0628702034	-0.0214566004	0.1129110585	-0.0099322141	0.08848017	-0.0777712026	0.0924311014	-0.0120363539	0.1145665268	0.1543663626	0.1390015077	0.0765881798	-0.1479938925	0.1362892674	-0.0151707913	0.0292096365	-0.0329829438	-0.0848661884	-0.092120787	0.0967502199	-0.0029439067	0.120326335	0.1161887065	0.1093977275	-0.0622197	0.0519912999999999	0.00387129106809	0.0027030952756899	0.206303	0.1185184999999999	0.0140466348422499	0.042560927809	-0.251006	-0.07422	0.063004012036	0.0055086084	0.011499	0.0	0.000132227001	0.0	-0.000492572	0.000992008	9.84079872064e-07	2.426271751840001e-07	-0.00318913	-0.00123448	1.5239408704e-06	1.01705501569e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8445243252	-0.5506882404	1.814110269	-0.7237319528	-0.3480756797	-0.04087458729	0.7052940188	-0.4104399078	0.8157428301	1.137945064	-0.8913382102	1.651126108	2.729882082	-0.3992861422	1.503371865	-1.247296538	1.902043384	-0.2966709272
60215.94785434442	371.5654108232629	3625960375.997127	138060.85452026015	101634.39792844084	-161.54702044546138	26097.43981480632	10329550842.27666	58188.49392432851	-32.893201188016974	3385900825.1816163	1081.9626843953613	71383.45833870175	45332.78832349342	1.861519	53.130348	0.36528195	0.186822	-0.0399649148	0.1239760583	-0.1225650651	0.0019068594	-0.1383513523	-0.0949794821	-0.1167492104	-0.0100131929	-0.059953661	-0.0207218163	0.0372813018	-0.0020727804	0.077113655	0.0515265202	0.0952837145	0.0484069413	0.1820726022	-0.1040382795	0.1273825589	-0.2143186131	0.1298838304	-0.0580103983	0.1531876676	0.1384056487	0.1042209626	0.1230258212	-0.0449713933	-0.2476663971	0.2620272342	-0.0234360251	-0.0768103604	0.076214638	0.0670830071	0.0407977903	-0.0402891329	-0.1748477647	0.0996975504	-0.0562514639	-0.0796626041	0.1349543762	-0.0186141678	-0.0926402852	0.011763099	-0.2127395086	0.4583964835	-0.1661988641	-0.1849060481	-0.0037945638	0.0880236703	0.070473544	-0.0999193763	-0.2913840205	-0.0834961926	0.0112388936	-0.2493329148	0.0377217582	-0.0321135761	-0.0743390488	-0.0379782704	-0.0385360881	-0.0645152142	0.0637676201	-0.1058316779	-3.2805e-06	0.1829019525	0.0603571792	0.1526057685	-0.1197929839	-0.0797781057	0.465212634	0.0256873872	-0.1900029742	0.0587177323	-0.0526377542	-0.2603785069	0.1042202021	-0.0406215173	-0.0967351513	0.1674088	0.1394992375	0.1402845745	-0.1139723797	0.1198669825	0.1143757435	0.1054092553	-0.0162123	0.0460074	0.00026283867129	0.00211668085476	0.0552256	-0.1510773999999999	0.0228243807907599	0.00304986689536	-0.290022	-0.0390159999999999	0.084112760484	0.0015222482559999	0.0102741	-0.0012249	0.0001055571308099	1.5003800100000023e-06	0.000443411	0.000935983	8.76064176289e-07	1.96613314921e-07	-0.00276639	0.00042274	1.787091076e-07	7.6529136321e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8874071566	1.769335203	0.963268281	1.816801415	-0.3021278695	1.946304452	2.049155742	4.622097021	2.549347991	0.6568927851	-3.980109898	-2.673036132	0.3752060572	0.5870163481	1.141400971	0.2308154424	0.6407569613	0.08456980448
60030.80069464985	-185.1471596945703	3603697032.040773	34279.47074296671	101353.17822265624	-281.21970578460605	79084.52292158038	10272466735.83352	58214.28866219008	25.79473786157177	3388903404.4447927	665.3685013472044	71293.73479666417	46214.284234391205	1.678311	47.901333	0.6293554000000001	0.347955	-0.0017169536	0.1440359328	0.0902537151	-0.0489819716	0.0409584577	0.2911276785	-0.0429407175	-0.0234925229	-0.1277587267	-0.0860950677	0.0592428402	-0.0648597663	-0.009840492	-0.0524079672	0.0301109463	0.0463424862	0.1034217999	0.0494676919	0.1652121718	0.1229161932	0.0093133006	-0.0797252342	0.040911191	-0.0364829405	-0.1056279637	0.0837889398	0.0843489981	-0.0574711662	-0.0402299696	-0.0609844336	-0.0909840103	0.0293870437	0.0060002969	-0.0578285892	-0.0371628826	0.0194434407	-0.0322192362	0.0139833219	0.0476788771	0.1298575054	0.0448538521	-0.0975517405	-0.0548399594	0.2064369961	-0.2780179211	0.0366971313	0.0056378113	0.033162082	-0.0408464906	0.0463007728	-0.1020281488	-0.0421767386	-0.0490823346	-0.0062639051	0.0433171546	0.0441529327	0.0297095068	-0.1960366173	0.0117366501	-0.1621834934	-0.0524051002	-0.0240240286	0.0784141295	-0.1454136071	0.0345196642	0.002441693	-0.0448314109	0.141144494	0.1329121157	0.0200268778	-0.0967387605	-0.0010930578	-0.1762313762	-0.0836271917	0.0444129347	-0.0213324389	-0.1347040397	-0.0033393131	-0.0461277856	0.1090890956	0.0303565273	0.0364210726	0.1193427198	0.112315068	0.1009072399	-0.124449	-0.1082367	0.015487553601	0.01171518322689	0.149032	0.0938064	0.00879964068096	0.022210537024	-0.459338	-0.169316	0.210991398244	0.028667907856	0.015016	0.0047419	0.000225480256	2.2485615610000004e-05	0.000437355	-6.055999999999998e-06	3.667513599999997e-11	1.91279396025e-07	-0.00317836	-0.0004119699999999	1.6971928089999985e-07	1.01019722896e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.867777317	-0.3058099342	1.425273758	-0.845396916	-0.8338046601	-0.3021031225	-1.077186131	0.1034680855	0.1363904606	1.150908297	1.84583015	-1.33160664	-0.5415406471	1.501082231	-0.714189654	0.1701001707	0.1601182328	-2.936445229
60124.23820387773	93.43750922787876	3614924019.59663	8730.56813070993	100698.88782517452	-654.2903974817164	428095.9242367824	10140266009.22708	58274.55935563017	60.27069344008487	3395924268.092864	3632.5564877486895	71036.13283885401	48573.952275066455	0.8859129999999998	25.285204	0.184034	0.0912812	0.0141307191	0.1076783798	0.0605835234	0.0451028604	-0.0796467056	0.0722691718	0.1402967657	0.0415282029	-0.1299867138	-0.0639427124	0.0789399021	-0.1733338676	-0.0125371554	0.0278336372	0.055892361	-0.0069444372	0.0650159652	0.09305175	-0.0519568994	0.0654843909	0.0756503095	-0.0070498827	0.089868545	0.0034528741	-0.0437425031	-0.0885651599	-0.0385948583	0.0788294271	-0.126020432	0.1701424302	-0.0478861503	0.1421116375	0.0052352309	-0.024075999	-0.1471337512	-0.0189151314	-0.0286761623	-0.0057626703	-0.0125484559	0.1386606443	0.1164978989	-0.1066649446	0.1174733029	-0.0082610784	0.0016747949	-0.0202498301	0.046518665	-0.0651403317	0.0204610965	0.0557308025	-0.103826617	-0.0258950021	-0.0859387182	-0.0897976696	0.1085340866	-0.0348226	-0.1654844572	-0.0896979532	0.0150691076	-0.1748120411	-0.0589078969	-0.0342587615	0.0570384667	-0.18139233	0.0675894891	0.0339977947	-0.0714804813	0.1067766889	0.0453638311	0.0671851894	-0.0708932218	-0.0066717025	0.0086379671	0.0126050401	0.0165846162	-0.0059065793	-0.0687935527	-0.010276005	-0.028978465	0.0044772896	0.0947800152	0.0460334268	0.118753831	0.1100111431	0.0959136145	-0.136948	-0.0124989999999999	0.0187547547039999	0.0001562250009999	0.135917	-0.0131149999999999	0.0001720032249999	0.018473430889	-0.520414	-0.061076	0.270830731396	0.003730277776	0.0156559	0.0006399	0.00024510720481	4.094720100000007e-07	-0.000679505	-0.00111686	1.2473762595999997e-06	4.6172704502499993e-07	-0.00336848	-0.00019012	3.614561440000008e-08	1.13466575104e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.522351547	0.2100647599	1.188363777	-0.2258784248	0.3906948781	0.2617480769	0.9473858386	0.4348442647	0.298707866	1.247319512	0.146380635	-0.3290580866	-1.339552242	0.3672293749	-1.473461992	-1.142943678	0.4572973706	-0.1553502012
