global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	aroma_motion_02	aroma_motion_04	aroma_motion_05	aroma_motion_07	aroma_motion_09	aroma_motion_12	aroma_motion_14	aroma_motion_17	aroma_motion_18	aroma_motion_21	aroma_motion_22
59039.70864685437	n/a	3485687197.1054506	n/a	102518.09446393602	n/a	n/a	10509959692.51651	57898.52162505234	n/a	3352238806.366653	n/a	70963.63771740667	27641.575540310387	n/a	n/a	n/a	n/a	-0.0945103659	-0.1448852797	-0.2126086446	-0.1539213357	0.113091611	-0.1670425905	0.1921272479	-0.0199443546	0.0919724484	-0.0773701029	0.2108647976	-0.0553475412	0.1361037543	0.1473953545	-0.1486435161	0.0001181211	-0.0564213128	0.2769249849	-0.1492758243	0.0965749834	-0.1568628232	0.0456234539	-0.0333297854	0.0029794077	0.0004500685	0.1591937621	-0.0535235667	-0.0788173202	-0.0299986623	0.0966325526	-0.3196568413	0.1513636723	-0.0423142124	0.2019512894	-0.0502922308	0.1778419396	-0.0076705691	0.204503901	-0.3488981669	0.0846837745	-0.14822452	0.0365288587	-0.120476598	0.1114595349	-3.94701e-05	0.1498416734	-0.1410851845	0.0674188963	-0.0705219727	0.1094702341	-0.0381347609	0.1274457439	-0.2718565199	0.1815513495	-0.0138365015	0.0475305711	-0.0308787075	0.0163502027	-0.0445995931	0.0805316573	-0.1289330079	0.0461954617	-0.1972471699	0.1080036794	0.0170434026	0.0226938885	0.1643619509	0.0463772	n/a	0.00215084467984	n/a	0.183967	n/a	n/a	0.033843857089	-0.0392375	n/a	0.00153958140625	n/a	0.00944085	n/a	8.912964872250001e-05	n/a	0.0008253569999999	n/a	n/a	6.812141774488349e-07	-0.000103246	n/a	n/a	1.0659736516e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.403790792	0.845524138	0.02420135824	0.9342764374	0.07222517966	-2.223163	-0.5288747079	0.02861141495	2.154097808	2.428849496	0.1561625772
59009.31772817233	-30.39091868203832	3482099578.7443933	923.6079383382656	100565.6765869778	-1952.4178769582213	3811935.566266048	10113455307.396616	57676.300336317	-222.221288735338	3326555620.48504	49382.30116719447	70383.60148443392	23817.2483725652	1.457141	46.158401	0.3500319999999999	0.195132	-0.1344722184	-0.120658481	0.0300196632	-0.1581391639	-0.1423148921	-0.1877107937	0.2713848719	0.0715388043	0.3944986764	0.1926937663	-0.0314776781	-0.132969154	-0.0607964966	-0.136588786	0.0741347788	0.053909023	-0.0881894707	0.1411914611	0.0228364917	0.0632022828	-0.2079035868	0.0844809036	-0.111931662	0.0119501677	-0.0666489716	0.2493302072	-0.0515171593	0.0319459732	0.0648289895	-0.2613464175	-0.3128282585	0.0066708553	0.0570341672	0.0373371845	0.3026731899	0.1902142962	0.2454230923	-0.1035930989	-0.0152123413	-0.031217003	0.2299450269	0.0218347324	-0.0989787869	0.2234965182	-0.0917856347	0.0538061795	-0.2975786801	0.11944696	0.1455090701	0.0930924775	0.2496271059	0.3337264196	-0.2343005205	0.0854101168	-0.2146033805	0.2001781088	-0.1533150216	-0.2978265555	-0.1430514808	0.028434999	0.1526228188	-0.2068770136	0.1569295801	0.1026957653	-0.0700213199	0.090512298	0.1640657595	-0.0824642	-0.1288414	0.00680034428164	0.01660010635396	0.1841	0.000133	1.768900000000585e-08	0.03389281	0.088325	0.1275625	0.007801305625	0.0162721914062499	0.0100757	0.0006348499999999	0.00010151973049	4.030345224999991e-07	0.00188083	0.0010554730000001	1.114023253729211e-06	3.5375214889e-06	-0.000282825	-0.000179579	3.224861724100001e-08	7.9989980625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.275714692	0.5589836106	-1.104554351	-0.248621372	-0.5065671231	-0.9304780863	-3.650959226	-0.4654905737	0.6694887409	0.6290872231	1.613613243
59811.5737856364	802.2560574640665	3577424358.7146277	643614.7817377876	101053.25559419877	487.57900722096383	237733.2882825807	10211760466.186464	58102.31329171901	426.0129554020096	3375878809.849067	181487.03817035456	70659.8837463471	35792.20062973547	2.282511	72.30394699999998	0.5341826999999999	0.32347	-0.0312635229	-0.171213383	0.2104190318	-0.1815012634	0.0279212087	0.095228935	0.1660763262	0.2976900606	0.028143605	0.0881954154	0.2206052258	-0.1932920538	-0.1803761165	0.16385757	-0.0629333678	0.0486326619	0.0730809461	0.0995469236	0.0415329728	-0.1007481113	-0.0555679989	0.0830329916	-0.0879304559	-0.1734479414	0.0484683298	-0.157581725	0.0908208259	-0.1205620287	-0.0369938547	-0.2093890518	-0.0136724207	-0.0156597984	-0.1802042163	0.2929356529	-0.1010978701	0.1803338843	-0.2971141407	-0.0371294321	-0.0038435233	-0.0614344496	-0.0805428866	0.244050275	-0.1821774557	0.1182318386	-0.0609546373	0.1154308882	-0.0668411204	-0.0211821043	-0.1699057174	-4.1053e-05	0.1977809445	0.1658604297	-0.0354432692	-0.0919552043	-0.1337958844	-0.1935220002	0.233380693	0.2751584531	0.2068881371	-0.0804941315	0.1829569092	-0.1061268043	-0.1049984318	0.1122668262	-0.0234330521	0.0392304739	0.1634739106	0.0464728	0.128937	0.00215972113984	0.016624749969	0.160642	-0.023458	0.000550277764	0.025805852164	-0.195453	-0.283778	0.0382018752089999	0.0805299532839999	0.0112483	0.0011725999999999	0.00012652425289	1.3749907599999984e-06	0.00206442	0.0001835899999999	3.370528809999999e-08	4.2618299364e-06	0.000321179	0.000604004	3.64820832016e-07	1.03155950041e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.324766098	-0.203468942	-0.8907899144	-0.1204418819	-0.06614332189	-0.2199696126	-1.015635259	1.533567617	1.263698408	2.131830638	1.285104889
59711.80945587603	-99.76432976037177	3565500188.494846	9952.9214925362	101459.35780434072	406.1022101419512	164919.0050821775	10294001286.069233	58198.98682213149	96.67353041248134	3387122067.122635	9345.771482412954	70815.93638056183	39297.448656286586	1.157806	36.676254	0.20267775	0.09172	0.0034742692	-0.178707215	0.0463446918	0.1387056732	0.0325544499	0.1462276058	0.2193770199	0.1783469636	-0.0755360515	0.053271692	0.3039098615	-0.1561208072	-0.0197162769	0.0777794779	-0.2142629236	0.0088289947	0.0491410594	0.16187444	-0.0821770373	-0.0483834383	0.2980634376	-0.08262953	0.2141718626	0.0509351346	0.0886058394	0.0645927393	0.1310498869	-0.0538854142	-0.040802344	0.0048962362	-0.0620327214	-0.0240661658	-0.3451204457	0.0908202241	-0.1108424791	0.070101026	-0.2452749462	0.0209115344	0.1278826268	-0.0313100262	-0.0746328743	-0.0818958951	-0.2030336164	0.0906332676	-0.0116448161	0.0808459224	0.0322683107	-0.1252583417	-0.2594379992	0.0438530331	-0.0395362256	0.1023325186	-0.0086767685	-0.0737909466	0.1465070562	0.0189868769	0.0475057324	0.3832709833	-0.051968418	-0.0409035434	-0.0975473367	-0.053047519	0.0970096127	0.2573995762	-0.023207235	-0.1550825055	0.1625874706	0.063153	0.0166802	0.003988301409	0.0002782290720399	0.217956	0.057314	0.003284894596	0.047504817936	-0.213758	-0.018305	0.045692482564	0.000335073025	0.0107556	-0.0004926999999999	0.00011568293136	2.427532899999987e-07	0.00135733	-0.00070709	4.999762681e-07	1.8423447289e-06	0.00132896	0.001007781	1.0156225439609995e-06	1.7661346816e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.285426076	0.1792191028	1.153941963	1.70787298	2.029499545	-0.08452104475	1.154367714	0.0795706528	1.617186849	-0.3378777141	-1.097106047
59610.90687009406	-100.90258578196516	3553460217.875028	10181.33181748684	101587.67338446475	128.31558012403548	16464.88810256777	10320055383.668688	58020.84083830611	-178.14598382537952	3366417971.58405	31735.99155311238	71059.81154553167	43955.75224019982	1.525995	48.339527	0.2791965499999999	0.141382	0.0465775055	-0.1891218864	0.0410215423	0.1673892394	0.1123839783	0.0536995645	0.198468086	0.1894451032	0.0626759531	0.022845921	0.2721798491	-0.0314502089	0.1373433574	-0.0732692556	0.0445584705	0.0356326433	-0.0149991008	0.0673037594	-0.1232527682	-0.0793771262	0.0083295341	0.0238893368	0.0923139555	0.0648092544	0.1759803169	-0.0760091024	0.032808907	0.0378840709	-0.1829116107	-0.0225918118	-0.1118086718	-0.029893596	-0.2280572533	-0.0862216658	0.0833313135	-0.045708678	-0.1472739339	-0.1076644244	0.1762900172	-0.0644422339	0.0412448393	-0.0562336209	-0.232477312	0.0860968083	-0.0492126115	0.0584835553	0.1791616631	-0.0550358137	-0.1829089582	-0.1133059514	-0.0092623404	0.047483463	0.0649498321	-0.0444805446	-0.0468547093	0.0216088259	0.1568259996	0.0824119067	-0.1821714943	-0.0361350302	0.1539209417	0.0674500101	0.036890438	-0.1708643312	0.0535835542	-0.0741842961	0.161408037	0.0347012	-0.0284518	0.00120417328144	0.0008095049232399	0.287719	0.0697629999999999	0.0048668761689999	0.082782222961	-0.318326	-0.104568	0.101331442276	0.010934466624	0.0113482	0.0005925999999999	0.00012878164324	3.511747599999985e-07	0.00174134	0.00038401	1.4746368010000013e-07	3.0322649956000004e-06	0.000777295	-0.0005516649999999	3.043342722249999e-07	6.04187517025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.210138347	-0.09103168169	1.622068402	0.6173440472	2.009113646	-0.8233342732	0.006758922678	0.3860515832	-0.06604925401	-0.5581342491	-0.1916050604
59483.52976681046	-127.37710328360116	3538290313.5190263	16224.9264409212	101600.61713140504	12.94374694029102	167.54058485429317	10322685401.482355	57922.59586997487	-98.24496833123705	3355027112.31643	9652.073802405768	71009.77745569381	42991.89345560858	0.960963	30.44079	0.1057907199999999	0.0496592	0.0450919529	-0.2228946986	0.0374026551	0.1475487444	0.1723419675	0.0056819869	0.1526276825	-0.0604277103	0.1265618367	0.0453874635	0.2231445609	-0.0564336462	-0.0383020211	-0.076818118	-0.0922454733	0.0294957161	0.062488063	-0.1394160677	0.04642125	-0.0104273558	0.17983572	-0.0797729268	-0.0338240065	-0.2292114032	-0.1551439811	-0.1999059145	0.0290887762	0.2070977984	-0.1784609954	-0.0684238361	-0.106362983	-0.0022604787	-0.1678760126	-0.0463031166	0.0197484874	-0.1609909865	0.0213468446	-0.133978122	0.225090946	0.019109841	-0.0212026588	0.0356289693	-0.2346858292	0.0972445082	-0.0220676635	0.0025091804	0.2104084657	-0.0577289965	-0.0881657454	-0.0574412504	0.0106480514	-0.0239282967	0.029284148	0.0428859804	-0.0184087846	0.1118892213	0.0023973597	-0.0201756074	-0.1977772399	-0.0724414714	0.0439436486	0.1332137595	-0.0497919848	-0.1483610314	0.0592091967	0.0472179833	0.1599377353	0.00868518	-0.02601602	7.543235163240002e-05	0.0006768332966404	0.297632	0.009913	9.82675690000001e-05	0.088584807424	-0.28507	0.033256	0.0812649048999999	0.001105961536	0.0109151	-0.0004330999999999	0.00011913940801	1.8757560999999894e-07	0.00161316	-0.00012818	1.6430112400000025e-08	2.6022851856e-06	0.000948129	0.000170834	2.9184255556000007e-08	8.98948600641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.944261259	0.5437682967	2.261410747	1.240587211	0.7293053437	-0.2472305377	-0.5633016052	0.1142013309	-0.2545864044	-0.3218641	0.8135681278
59156.081583814	-327.4481829964643	3499441988.3508577	107222.312547686	101763.06439703004	162.447265625	26389.114109039307	10355721275.474085	57667.907833438025	-254.6880365368488	3325587593.885903	64865.99595499523	70975.78193344646	43624.40759150319	0.960239	30.417841	0.11555053	0.0513815	0.0493165093	-0.2227474282	-0.0171518885	0.1196087871	0.2593614685	-0.0501136629	0.1345919143	-0.1014435949	0.1820177857	-0.182751105	0.1191588682	0.0930066067	0.2044890977	-0.1193642127	-0.1028050878	-0.0724888754	0.0480291424	-0.1036976255	0.1365964078	-0.2149779039	-0.0969709685	0.1513296953	0.1437455792	0.0088349868	0.0453899075	0.0125704314	0.0270451008	0.1044388865	-0.1861520572	-0.0089241845	-0.1260641168	0.1183146437	-0.0472745048	-0.0753576505	0.0221954127	-0.2581843399	-0.0006054556	0.0941591107	0.21529389	0.0215607579	0.0199250344	0.1523047286	-0.2164057745	0.0989459748	-0.0375039411	0.0155790969	0.2102699944	-0.0446273533	0.0156179974	-0.0825785442	-0.0389912628	-0.0578489329	0.0015374774	0.1285677419	-0.12530723	0.0073043773	0.0273621397	-0.1395780227	0.0813131735	-0.0490377446	-0.0156949404	0.1288114308	-0.1063402225	-0.1604671825	-0.0615361851	0.0817687917	0.1581792149	-0.0196388	-0.02832398	0.00038568246544	0.0008022478430404	0.313247	0.0156149999999999	0.0002438282249999	0.098123683009	-0.282251	0.002819	0.0796656270009999	7.94676100000009e-06	0.0101993	-0.0007158	0.00010402572049	5.123696400000012e-07	0.00128114	-0.0003320199999999	1.1023728039999997e-07	1.6413196996e-06	0.00127616	0.0003280309999999	1.0760433696099995e-07	1.6285843455999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.196466793	0.5137373957	1.963290966	0.5098029089	0.3522581996	-0.3363987689	-0.804714635	1.594863596	0.7213850661	0.7139160337	2.578185395
58642.44617080884	-513.635413005155	3438936492.8962126	263821.33749297616	101423.4344708714	-339.62992615863914	115348.48674252268	10286713059.867146	57729.65338410804	61.74555067001347	3332712879.8492565	3812.513027543201	70772.89192561038	36627.51366387247	1.586874	50.26799	0.32523186	0.162017	0.0089506911	-0.2529936613	-0.0181622814	0.0050186459	0.28043668	-0.1513971735	0.0416287821	-0.26040211	0.1946287649	-0.1677020647	0.0443535291	0.187228305	-0.0336097522	0.22262407	0.018788781	-0.1437178118	-0.0972973354	-0.0077217601	0.1616836897	-0.1506738177	0.0294214971	-0.1722238701	-0.1131254524	0.0979819545	-0.1589817678	-0.0413802028	0.0561114605	0.2585380805	-0.1197058796	-0.0400704834	-0.0642316665	0.2092973799	0.0178588172	0.031147275	-0.1953402511	-0.2907725332	0.1408471918	0.2130696565	-0.0073772035	0.052307766	-0.067892285	-0.1672061879	-0.184980705	0.0609253766	0.0598020465	0.0403514948	0.1731424302	0.0690103608	0.0927651662	0.0767384919	-0.1571351948	-0.2328240636	-0.013596755	0.0219105724	0.2027940443	0.0092168306	-0.094192856	-0.1084487463	0.0569762623	-0.0187761196	-0.1056699151	-0.0007617035	0.1286914896	0.12628371	-0.1102139237	0.0369625253	0.1561356449	0.027137	0.0467758	0.000736416769	0.00218797546564	0.272327	-0.04092	0.0016744464	0.074161994929	-0.176114	0.1061369999999999	0.031016140996	0.0112650627689999	0.00892916	-0.0012701399999999	7.97298983056e-05	1.6132556195999989e-06	2.63088e-05	-0.0012548312	1.5746013404934404e-06	6.921529574400001e-10	0.00117315	-0.0001030099999999	1.0611060099999991e-08	1.3762809224999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.733614599	0.2892694309	-0.2224612231	0.3893621636	-0.08964874174	-1.065234575	-0.02832517303	-1.92610481	0.6036020135	-0.8212760402	1.562557355
58744.1722283752	101.7260575663604	3450877770.7970085	10348.190787994468	99673.81429758894	-1749.6201732824702	3061170.750756981	9934869256.630243	57563.64518556323	-166.00819854480503	3313573247.049417	27558.72198409141	70627.78527555853	39494.51668107969	1.507201	47.74416	0.2829580570000001	0.134377	0.0291929915	-0.2355390155	0.1823629037	-0.0494512416	0.1743795491	-0.1622519934	0.0894434397	-0.0680675732	0.3215397846	-0.1344218461	-0.0016127626	0.0404906316	-0.1984785646	0.0918020357	0.0372586754	-0.0284632143	-0.1360724652	-0.0867148715	0.0295299713	-0.1333769465	0.0696933685	0.0834817702	0.1236555975	0.0649283631	-0.0034983025	-0.1116861503	-0.1547888581	-0.315410074	-0.1637379567	-0.2362450731	-0.0578183571	0.1574592238	0.1121084897	-0.0472470143	-0.0529461054	-0.0672743688	0.1363062485	-0.1083156308	0.1190379649	0.0814648246	-0.059031718	-0.0214464442	-0.2011449911	0.0713607671	0.0136438403	0.0028567364	0.1159609141	0.1283813331	0.1510752741	-0.1282770946	-0.0462592773	-0.1369853631	0.2535789155	-0.1180646116	-0.0885981782	-0.0443809524	0.0129430462	-0.1572393346	0.0202632661	-0.0092219106	-0.0579130889	-0.1707156997	0.1058194676	-0.0348399842	0.1810391689	-0.0976343395	0.1538107079	0.000349603	-0.026787397	1.22222257609e-07	0.0007175646380356	0.353539	0.081212	0.006595388944	0.1249898245209999	-0.248194	-0.07208	0.061600261636	0.0051955264	0.00912916	0.0002	8.334156230560002e-05	4.000000000000021e-08	0.00105443	0.0010281212	1.0570332018894403e-06	1.1118226249000002e-06	0.000343698	-0.000829452	6.879906203040001e-07	1.1812831520400001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.798746913	-0.3440240846	-1.00950676	-1.901262145	-1.996829186	-1.547203072	-2.023728281	-0.07915290408	-0.7239623503	-1.596394904	-0.09148527766
59300.68547332204	556.5132449468365	3516571297.6058674	309706.99180125765	100644.47421161064	970.6599140217004	942180.6686886149	10129310189.331558	57870.97946765075	307.33428208751866	3349050264.5452547	94454.3609462505	70708.35311498397	43220.18722105473	1.221351	38.68919	0.145921453	0.0770169	0.0745613904	-0.2670899354	0.116255442	-0.0001216553	0.1623982593	-0.0353432762	0.2083647519	-0.1762279111	0.117116511	-0.0673158744	0.1966811897	0.1332463269	-0.049589483	0.0486225938	0.0127524955	-0.1985847576	-0.01203335	-0.0328303265	-0.2055022041	0.0640260867	0.0271138217	-0.0399795296	-0.1810974133	0.0866071629	-0.117923242	0.0540038252	-0.0278175019	0.075995296	-0.1113407141	-0.1173059377	-0.0439976443	0.0748939085	-0.1121052806	0.0045152891	-0.077850941	-0.1045429314	0.1030503311	0.255183837	0.0612642839	0.171640258	0.162801158	0.107778855	-0.2254001491	0.0758445083	0.0581935096	-0.0707230032	0.209770443	0.1139367099	0.0876526578	-0.0640010389	0.1055391129	-0.2143399985	-0.0133782973	0.0897362583	0.1003186445	0.0831802868	-0.1135975075	-0.1003493377	0.1449044388	0.0459132184	-0.1022576786	-0.008601068	-0.061151365	0.0098046831	-0.0164448204	0.15462347	0.1512085936	-0.0158221	-0.016171703	0.00025033884841	0.0002615239779202	0.285919	-0.06762	0.0045724644	0.0817496745609999	-0.272033	-0.023839	0.074001953089	0.000568297921	0.00906847	-6.06900000000004e-05	8.223714814090001e-05	3.683276100000048e-09	0.000744912	-0.000309518	9.580139232400005e-08	5.54893887744e-07	0.000739305	0.000395607	1.5650489844900005e-07	5.46571883025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.485646414	0.852069265	-0.9513457581	0.6034549153	-1.191084387	-0.9237462609	-1.049946858	-2.26765634	-0.6071772641	0.9858522887	1.502626488
