global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	aroma_motion_01	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_08	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_15	aroma_motion_18	aroma_motion_21
67784.08678681085	n/a	n/a	4594682421.521905	89953.9026171875	n/a	n/a	8091704596.062452	66046.80134674277	n/a	4362179968.136102	n/a	68392.61199116171	64593.82892506917	n/a	n/a	n/a	n/a	-0.1032210294	-0.0362373598	-0.1244082807	-0.0201359785	0.0538025183	-0.0477458019	-0.162567579	-0.1720117515	0.0813224716	0.1346551591	-0.1366533652	0.0287562544	-0.2162794946	0.1536256636	-0.0828698241	0.021974665	-0.2136976626	0.0554572833	-0.1186355322	0.1416903843	-0.3105518361	-0.1040914077	0.0892683402	0.052048212	-0.1430152729	0.0365016726	0.0463109906	-0.0285538884	-0.0411496658	-0.0812400479	-0.1459593672	0.17779856	-0.0208972645	0.0110776178	-0.0164892262	0.2004168827	-0.1802975494	0.1441964082	-0.1622932686	0.0293167887	-0.0495581655	0.0314404411	-0.1648616241	0.2690074015	-0.0552501628	0.0507392111	0.2172581345	-0.218335289	0.048076865	0.2058700986	-0.0928602204	-0.0562862942	0.0255806001	-0.1314021588	-0.2689739745	-0.1513287031	0.1929333546	-0.0820428162	0.3886310049	-0.0714142553	0.1132951718	0.1135837491	-0.0934176296	0.0724892684	-0.1357094845	0.1434785041	-0.0981661093	0.1823100753	-0.1106439553	0.0663796567	-0.3326415141	0.1718156094	-0.2125200013	0.1624563485	-0.0879713344	0.0284745097	0.2463275017	0.1643619509	-0.0466941	n/a	n/a	0.00218033897481	0.0217276	n/a	n/a	0.0004720886017599	-0.252744	n/a	0.063879529536	n/a	0.00390224	n/a	1.52274770176e-05	n/a	0.00108756	n/a	n/a	1.1827867536e-06	-0.00131441	n/a	1.7276736481e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2038039226	-2.643545752	-0.1959550172	-1.865263307	1.199108961	-0.8449140552	-0.08186172749	-0.1256581881	-1.010335886	-0.9542304136	1.356121872	-1.238100137
67854.73348072647	70.64669391562347	4990.955361207791	4604264855.740422	89984.25498046874	30.35236328124301	921.2659567565491	8097166144.390014	66103.9104368214	57.109090078636655	4369726975.039306	3261.4481696098355	68472.93953336775	64478.533938503264	1.283116	25.018467	0.20791074	0.0993612	-0.1143818639	-0.0241116662	-0.1448137512	0.0529911429	-0.1169204388	0.1972966897	-0.1424191727	-0.0069872156	-0.0425739548	0.2258680719	-0.189017448	-0.0142390667	-0.0505914267	-0.1391428448	-0.155555699	0.2008345529	-0.0265476631	-0.0386419888	-0.0245734452	-0.1508239016	-0.136652726	-0.0690118907	0.1320992134	-0.0664027788	-0.1297289943	-0.0017926325	-0.1464505675	-0.180495004	0.1575998421	-0.1046509631	-0.1213696163	0.018439012	0.2317959174	-0.0093834135	0.031936151	0.2993892467	-0.040491758	0.1339657388	-0.0823574289	-0.0594795242	0.215173884	-0.0172118526	-0.116658011	0.1800512795	0.1565746137	-0.0086669257	0.0527112003	0.0243012676	-0.0382584633	-0.0188108685	-0.160470374	-0.0269188716	0.1419311004	-0.123288753	-0.1942245502	0.0043694009	0.2977852061	0.2589270856	0.0949976198	0.0477308419	-0.106187599	0.0901500087	0.2851394291	0.1368798639	-0.0936818566	0.5198104667	0.3789031329	-0.0232801477	-0.0251276555	-0.0679745858	0.0162321856	-0.0286034472	0.0782060093	-0.0318609427	0.0152480326	-0.111481287	-0.0838720871	0.1640657595	-0.0094702	0.0372239	0.00138561873121	8.968468803999999e-05	-0.00726674	-0.02899434	0.0008406717520356	5.28055102276e-05	-0.19275	0.059994	0.0371525625	0.003599280036	0.00294145	-0.00096079	8.6521281025e-06	9.231174241e-07	0.00124695	0.0001593899999999	2.5405172099999972e-08	1.5548843025e-06	-0.00080062	0.00051379	6.409923844000001e-07	2.639801641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05721063946	-1.711963142	-0.02543240533	1.650774206	0.1534754045	-1.7537779	-2.633533293	-2.790534996	-2.694937264	2.132353313	1.981119706	-1.738278654
67990.85496468646	136.1214839599852	18529.058395468503	4622756358.829029	90624.10177408854	639.8467936197994	409403.9193055382	8212727822.360358	66122.63522889407	18.72479207266588	4372202889.613383	350.6178381645709	68451.81082276114	64567.29299926758	1.276475	24.888992	0.06527077	0.0321174	-0.1113953715	-0.0407776154	-0.1175322918	0.0747915742	0.1114137042	0.0770409666	-0.1620824584	-0.1042476065	-0.0205584613	0.2690645798	-0.1525393712	0.1035809323	0.2487042606	-0.0013978515	0.1368436853	-0.0162712982	0.0591533047	0.1503149167	0.0432620766	0.1395425978	0.1639067015	-0.0382062936	-0.0691802456	-0.0174254301	0.0055018209	-0.115349037	-0.1291604747	0.1971016378	0.2786164841	0.0580731538	-0.1322737898	0.1276434508	0.1563795467	-0.0549064222	-0.0736468927	0.1443727014	-0.0337820624	0.1389677814	0.1303743955	0.1822435467	-0.0276680098	0.1521590172	0.3272329351	-0.0710045807	-0.274325895	-0.0383342545	0.0152942756	0.19115923	0.0753525946	-0.0675922243	-0.0905619511	-0.0744323657	-0.0052493732	-0.1117713805	-0.2282325048	-0.0842712982	0.0283829091	0.0833596825	0.1192481108	-0.1129202788	-0.0228159854	-0.0107437573	-0.0876523614	-0.07828521	0.1340180521	-0.2349047192	-0.0961299116	-0.2870206364	0.0446316226	0.0569741653	-0.0854574104	-0.0507083662	-0.0613262826	-0.0768519481	0.001259548	0.2540927478	-0.126699104	0.1634739106	-0.018158	-0.0086878	7.547786884000001e-05	0.000329712964	0.00760463	0.01487137	0.0002211576456769	5.78303974369e-05	-0.192755	-5.000000000005e-06	0.037154490025	2.5000000000050003e-11	0.00246593	-0.00047552	6.0808107649e-06	2.261192704000001e-07	0.00116533	-8.161999999999991e-05	6.661824399999986e-09	1.3579940089e-06	-0.000523628	0.000276992	2.741862823840001e-07	7.6724568064e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1449942532	-2.635413527	0.4579656209	0.009631310434	-1.728499156	1.571534307	0.7338710929	-1.663390979	-1.718635564	-1.159390687	0.08312061949	0.9976279581
67975.64593858502	-15.209026101438212	231.3144749542288	4620688440.76787	90315.96179036458	-308.1399837239587	94950.24956940157	8156972954.118596	66157.49891686387	34.86368796980241	4376814662.934844	1215.4767388557457	68504.85078613074	64634.39639485677	0.970248	18.918102	0.11961152	0.0648998	-0.1002587227	-0.025691437	-0.1108974779	0.0316363343	0.0654176884	0.0273281384	-0.1332387382	-0.1924611242	-0.0652941931	-0.1703714909	-0.3262815737	-0.1636886702	-0.0903366401	-0.1560723755	0.06962034	0.0958248783	0.1095754091	-0.036732242	0.0456910948	0.0353246328	0.0305837025	0.1633064391	-0.2437338695	0.1744976774	0.0234945487	0.1525862555	-0.0300286124	-0.0219557389	0.0175655526	-0.095752232	-0.1069398424	0.186199245	0.0528821591	0.1607087453	-0.1219885739	0.1775241897	-0.0306030819	-0.2269706079	-0.1815666451	-0.1013461884	0.1321947508	0.0720612848	0.2371054427	-0.0398137034	0.0114394955	-0.0446782078	-0.0426290171	0.0177162227	0.1918985049	0.0778004836	0.1883415441	0.1135773173	-0.0420168433	-0.0967238799	-0.1436576084	0.0137597796	0.0797774043	0.121127189	0.1118016579	-0.1456973268	-0.1336623171	-0.0361634046	-0.0814099767	-0.1073647155	0.0692046741	-0.0217468331	0.1539252347	-0.0156599122	0.1730196184	0.1836264098	0.1536357017	-0.039719077	0.0251763813	-0.1893650126	-0.0461295238	0.1607389908	-0.0592384762	0.1625874706	-0.0124349	0.0057231	3.2753873610000004e-05	0.00015462673801	0.0522225	0.04461787	0.0019907543233368	0.00272718950625	-0.162961	0.029794	0.0265562875209999	0.000887682436	0.00176774	-0.0006981899999999	3.1249047076e-06	4.874692760999997e-07	0.00107399	-9.134000000000008e-05	8.342995600000016e-09	1.1534545201e-06	-0.000523629	-9.99999999907325e-10	2.74187329641e-07	9.999999998146501e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06989273021	-1.519346091	-0.7532807204	0.8692846179	-0.9383801949	0.2445891064	0.5626543651	-0.1271100931	-1.755566995	-0.6479745397	0.7845107307	-0.9166880425
67979.32392872685	3.677990141834016	13.527611483428204	4621188481.806775	90953.61709309896	637.6553027343762	406604.28510526894	8272560462.318064	66101.9146258178	-55.58429104607785	4369463117.198904	3089.61341109509	68519.91978827496	64464.41647618612	1.026392	20.012808	0.0809328599999999	0.0509603	-0.1000492118	-0.004589604	-0.099017936	0.1762505242	0.0070738832	0.0847703845	-0.1652133182	0.0436788962	-0.1390238847	0.0499795062	-0.2845720759	0.0368768024	0.0692189703	-0.0402805492	0.0659544901	0.1409674074	0.0736041208	0.0216593336	0.0031549851	-0.0301462052	0.0704333643	0.1656481522	0.2221780085	-0.1268574103	0.0487104882	0.1920544493	-0.0475810842	-0.0918539558	-0.163768364	0.0475290115	-0.1257462217	-0.0451076174	0.2065905419	0.018055323	-0.1612968478	0.2711851063	0.0114217575	-0.0356881984	-0.039440595	0.0474943846	0.0264055065	0.0939838695	0.131803273	-0.1114217861	0.0461092027	-0.0390753167	-0.0207896981	-0.0561882571	-0.1858967458	-0.2613709876	0.0138208383	-0.0652511372	-0.1417157547	-0.0939756397	-0.2042654807	-0.0771534659	0.0468033143	0.1295902436	0.0675665602	-0.0217590635	-0.0764337115	-0.0069221696	-0.0590623641	0.0452140044	0.1163437294	-0.2522796056	-0.1248915059	-0.2180153145	0.0154561128	-0.0767362479	-0.0291591982	-0.1901268457	0.04812872	-0.0141039516	0.0730059584	0.0273603777	0.0035890446	0.161408037	-0.00478484	0.00765006	5.85234180036e-05	2.28946938256e-05	0.0101677	-0.0420547999999999	0.0017686062030399	0.00010338212329	-0.161984	0.000977	0.0262388162559999	9.54529000000011e-07	0.00237276	0.0006050199999999	5.629990017599999e-06	3.660492003999997e-07	0.00107399	0.0	0.0	1.1534545201e-06	-0.000523629	0.0	2.74187329641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06376416919	-2.566477659	-1.11089279	-0.1633354808	-1.491446779	1.711612595	-0.8941284037	-1.682914863	-1.34450913	0.7654621429	0.1672161089	1.799583502
67875.13625228498	-104.18767644187028	10855.071922355852	4607034121.266251	89765.0423470052	-1188.5747460937564	1412709.9270518376	8057762827.559638	66017.11471455665	-84.79991126114328	4358259435.234932	7191.024949897775	68295.31160368025	64707.2341389974	1.193632	23.273705	0.1426184199999999	0.0807178	-0.0664434574	0.0105087782	-0.0399879778	-0.1090257089	0.1426136156	0.0303702589	-0.0417419879	-0.1560466364	0.0589012998	0.0222396545	0.0835406848	0.129510591	-0.0603648826	0.0120802284	0.1159900435	0.1183185901	0.1759788793	0.1148802064	-0.1677558403	0.0725369603	-0.0941603889	-0.0046904052	0.1633829706	0.1013405835	0.0006503633	0.1070166543	-0.1027861147	0.0671728624	-0.1718333266	0.1276494786	-0.037657926	0.1580102915	-0.0824980665	-0.0872363616	-0.0558783338	-0.0789433831	0.0459311395	0.1091113465	-0.0890259057	0.0990614387	0.0692558274	-0.0219836924	0.1653778068	0.1694192208	0.0789433952	0.1088993013	0.0282312672	-0.061565947	-0.0760167818	-0.0278206637	0.0767333862	0.0035977545	-0.1735043223	-0.056658007	-0.0753564821	-0.015725891	0.0188791058	0.1014679272	-0.0123986743	-0.2052062832	0.0008330906	0.0818381248	0.1134372209	-0.1924691188	-0.1235510103	-0.1465432238	-0.1266873139	-0.0924967951	0.0452736104	-0.0399517728	0.1886280267	-0.0932555513	-0.2273774772	0.0079512385	0.0447401396	-0.0881351948	-0.0526856395	0.1599377353	-0.00484176	-5.691999999999937e-05	3.2398863999999278e-09	2.34426398976e-05	0.032256	0.0220882999999999	0.0004878929968899	0.001040449536	-0.101781	0.0602029999999999	0.010359371961	0.0036244012089999	0.00163588	-0.0007368799999999	2.6761033744e-06	5.429921343999999e-07	0.000605466	-0.0004685239999999	2.195147385759999e-07	3.665890771560001e-07	-0.000523629	0.0	2.74187329641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2229643413	-1.300192896	0.7981792441	0.5153794772	-1.303955541	-1.254056726	0.9222188561	0.3667605651	-1.294002426	-0.5804007697	0.9074632316	0.8373897436
67909.95101257792	34.814760292938445	1212.0675342547634	4611761446.530733	90087.96468098958	322.92233398437384	104278.83378591549	8115841380.363226	66024.5053743562	7.39065979955194	4359235309.928391	54.62185227271313	68364.41714564142	63047.14917399089	1.252036	24.412477	0.0844650399999999	0.0484252	-0.0585058021	0.0204107367	-0.0530020449	-0.0185556939	-0.0253283796	-0.2114544698	-0.0682310634	-0.0841669664	0.0185516788	-0.1002865632	-0.0325822426	0.2201705427	0.0626480183	-0.0236618278	-0.0854770064	-0.0062594589	0.043636037	-0.0646278712	0.15181384	-0.0985692398	0.0647461698	0.0108654598	0.2156740052	-0.050028156	0.0544863355	-0.2737361691	-0.1585652301	0.0544962491	0.0867592222	0.0233743018	-0.0573359957	0.0788733926	-0.087388746	0.2038036204	0.0417579879	0.1483662782	0.0917254314	-0.0106882586	0.094319933	-0.0392197895	-0.0520157163	-0.0047866789	0.1119036256	-0.1169564695	0.0871995957	0.0785235241	0.1507002277	0.2151866379	-0.1321966446	-0.1333580596	-0.1649769713	-0.0865411038	0.008072814	-0.0559967421	-0.1037952812	-0.0934013267	0.0693775183	0.1196979611	-0.0257951431	-0.0028619777	0.0658000661	-0.2414756135	-0.0118309343	-0.1228986625	0.0096319791	-0.0715639638	-0.1465589365	-0.0307240559	0.0554704549	-0.112876613	0.0859883089	-0.1302395069	0.0959499343	0.0077421221	-0.0163521249	-0.1032653274	0.022267838	0.1581792149	0.00563563	0.01047739	0.0001097757012121	3.17603254969e-05	-0.0116662	-0.0439222	0.00192915965284	0.00013610022244	-0.0988724	0.0029085999999999	0.00977575148176	8.459953959999985e-06	0.00189855	0.00026267	3.6044921025e-06	6.899552890000002e-08	0.000605466	0.0	0.0	3.665890771560001e-07	-0.000243162	0.0002804669999999	5.9127758244e-08	7.866173808899997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2200756271	-1.646414842	-0.8684949745	-0.2771933833	-3.296191061	0.3736684319	-0.8852282933	0.612094906	-0.4869381734	-0.8377039581	1.228182536	-0.3789747971
67843.16023091022	-66.79078166770341	4461.008515782826	4602694390.116958	90408.89185221354	320.927171223957	102994.249229811	8173767725.945243	66006.6856643235	-17.819710032708826	4356882552.388808	317.5420656498236	68269.28860958347	59813.61273091634	2.025484	39.49332	0.14949552	0.0688463	-0.0192879393	-0.0171546173	-0.0313580377	0.1543638643	-0.0643769531	0.0527212167	-0.0452960867	-0.0419555379	0.0920931113	0.0995177887	-0.0484965699	0.0654107139	-0.0234495719	0.0525728154	0.2108077799	-0.3611420905	0.0788326169	0.079503591	-0.0680906677	-0.0980980922	0.060734651	-0.0992008653	-0.0432204281	0.1609548689	0.0309997858	-0.106186833	0.0584657425	-0.1131471225	-0.0267757758	0.0742319245	-0.032118397	0.0609519721	0.1459142694	-0.1411992081	0.1462247132	-0.0576758976	0.0210991841	-0.0144298895	0.003945216	0.0707828708	-0.3195575067	0.0708699024	0.1567666399	0.0326246633	0.0606492946	0.1794369	-0.1381905208	0.030406479	0.0551384773	0.1736448444	-0.0016829733	0.0454442815	-0.0711911322	-0.0335820824	0.0143281775	-0.0482982443	0.034322565	0.0519779558	-0.023748351	-0.1090679915	-0.1958028835	-0.0138430736	-0.0430889566	0.0134332071	0.0057793847	-0.1094805067	-0.0831323438	0.0850639647	-0.0605285005	-0.0598882648	0.167619398	0.197531665	0.0114759567	0.2574468383	0.0586648589	-0.3051899729	0.050203691	0.1561356449	0.0253757	0.01974007	0.0003896703636049	0.00064392615049	0.0263994	0.0380656	0.0014489899033599	0.00069692832036	-0.0572433	0.0416291	0.0032767953948899	0.00173298196681	0.00145108	-0.0004474699999999	2.1056331664e-06	2.002294009e-07	0.000182203	-0.000423263	1.79151567169e-07	3.3197933209e-08	-0.000373644	-0.000130482	1.3960983873600004e-07	1.7025552324000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3483995795	-1.486071059	-0.3410732338	0.225722356	0.78122631	1.218859413	-0.5402415711	-0.07291121664	-0.3097705754	0.5980607537	0.003988663972	-0.3785916846
67877.20283147861	34.042600568398484	1158.898653459525	4607314664.225689	89424.1526953125	-984.739156901036	969711.2071341632	7996679085.274566	65890.64783720768	-116.03782711581152	4341577472.406921	13464.777321758964	68186.79383487532	64531.667399597165	2.086386	40.680801	0.1358323	0.0701987	-0.0534366744	0.0351714497	-0.0285662594	-0.1819943851	0.0569730286	0.1314325093	-0.0153990949	0.0277085832	0.1704818475	-0.1229385842	-0.063670346	0.1302639515	0.1499973487	0.3536351628	-0.037002594	0.0452805164	0.064315474	0.0289157421	-0.0565356294	-0.1459114407	-0.0770459031	-0.0399133031	-0.0683638284	0.0132698613	0.1782984736	0.0750480265	0.0336876884	0.0198829254	0.0630288291	-0.1674559892	-0.0261392197	0.0023387104	-0.2081303528	-0.2048164577	-0.0646699787	0.1427677981	0.2592632853	-0.0239620482	0.0882183396	0.0347029002	-0.11939404	0.0983418926	-0.0917118729	0.2052900596	0.0132644138	0.0314116665	-0.0350888459	0.1177113946	0.0755618859	-0.0817046182	0.1311147846	0.0551978226	-0.0286903684	-0.0436535422	-0.056390242	-0.0548798348	-0.0134649977	0.1093420896	-0.1793883178	0.0580886099	-0.0517230173	0.0640787162	0.0715702535	0.1091505289	-0.066805107	-0.2109296942	0.0090353567	0.1439619157	0.1023662321	-0.0399290137	-0.0797300576	-0.0126990014	0.2461241758	0.0807260561	-0.0202939434	0.0715307287	0.1743654615	0.1538107079	0.038371	0.0129953	0.00016887782209	0.001472333641	-0.0274721	-0.0538715	0.00290213851225	0.0007547162784099	-0.092716	-0.0354727	0.008596256656	0.00125831244529	0.00105364	-0.00039744	1.1101572496e-06	1.5795855359999998e-07	0.000182203	0.0	0.0	3.3197933209e-08	-0.000101228	0.000272416	1.0247107984e-08	7.421047705600003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04418908986	-1.482965615	-0.9664470595	-0.08921114823	-0.2168810619	-1.248864253	0.6124187406	-1.502520473	-0.6523516347	-0.6730417042	0.06454068229	0.5608109769
67727.56163343096	-149.64119804765505	22392.48815313752	4587022604.810189	89384.59888671876	-39.55380859374418	1564.5037742705508	7989606518.139604	65860.81545578716	-29.83238142052141	4337647012.501253	889.9709812194714	68103.72198452722	58116.00728429158	2.46032	47.971863	0.1359878	0.0768362999999999	0.0083368577	-0.0622975438	-0.0061428437	-0.1220773166	-0.0424259014	-0.052166024	0.0231606469	0.0681033306	0.0776884751	-0.0002971213	0.1040630414	-0.0992781117	0.1184991727	0.0633998842	0.0551667219	0.1237457047	0.1900628411	0.0653982639	-0.1168490416	-0.0877316129	-0.1263504108	0.0534442595	0.016332085	0.1143966613	0.1805336448	-0.1117967069	0.0234471822	0.1112871589	0.0244573535	0.2143384459	0.0076591634	-0.0437583027	-0.1075845629	-0.1813514131	-0.0124165772	-0.1559057574	0.0316852146	-0.0139018689	0.0307564904	0.0115769168	0.0996586014	0.0501751129	0.0858842862	0.0645498944	0.1379645179	0.0185622606	-0.0610998479	0.1389621138	-0.062834871	0.0279827437	0.2156131992	-0.070319616	-0.0197888815	-0.0136363424	0.0913548279	-0.0721580942	-0.0155488489	-0.0139256787	-0.1521472174	-0.1507870016	-0.0193397017	0.1769133949	0.044916435	-0.1415693457	-0.0047848028	-0.1183335881	0.0071401817	0.1690149466	0.0146599879	-0.1313160456	-0.0082777254	0.2001851752	-0.0219980261	-0.0530788167	0.0424037401	-0.1552340944	-0.0112697827	0.1512085936	0.0383169	-5.410000000000137e-05	2.926810000000148e-09	0.00146818482561	0.0111099	0.038582	0.001488570724	0.00012342987801	-0.0310259	0.0616901	0.0009626064708099	0.00380566843801	0.000851016	-0.000202624	7.24228232256e-07	4.1056485376e-08	-0.000170652	-0.000352855	1.2450665102500001e-07	2.9122105104e-08	-0.000258981	-0.0001577529999999	6.7071158361e-08	2.4886009008999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3253726813	-0.361036209	1.113795625	0.1662273373	0.4163576769	-0.9596004711	1.223689635	0.08322524771	0.4158252582	-1.165967688	0.01788841721	-0.05442805353
