global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	aroma_motion_03	aroma_motion_11	aroma_motion_13	aroma_motion_16
70986.14403251233	n/a	5039032644.604586	n/a	132507.530600287	n/a	n/a	17558245665.78599	72191.88262401207	n/a	n/a	5211667916.799135	81204.90006125806	40399.284046176566	n/a	n/a	n/a	n/a	-0.0135229406	-0.2520434717	-0.347452457	0.1540473113	-0.2084496848	0.0344523183	-0.2856883206	0.1479082464	-0.2584444103	-0.0883134801	0.2130507367	-0.1617240337	0.0074383635	-0.1855193188	0.0132585233	-0.0817175771	0.1961288959	-0.0965816436	0.030723497	-0.0792660248	0.0895346831	-0.0409872286	0.203362802	-0.0112528379	0.1399706121	-0.1762011928	0.0661567472	-0.1974089456	-0.0411956418	0.1689616815	-0.0709318107	-0.0160217786	-0.0331331395	0.1447856496	0.0543763475	-0.0032743432	-0.0759530634	-0.1318059338	0.1395750009	0.054480156	-0.015941668	-0.0135505012	0.3325454143	-0.1109618417	0.1568962383	-0.2394294403	0.0645815369	-0.2267646147	0.0737669106	-0.2226843547	0.0452364077	-0.1657331484	0.0736444008	-0.3279876798	0.1697709191	-0.1942322838	0.1001091186	-0.0383364104	0.0029688832	0.0367225649	0.0446994091	-0.1509832332	0.1990295818	0.1501712635	-0.1009780696	-0.0097342904	-0.2269795898	0.0742727556	0.0318103114	-0.2864755998	-0.0460866841	0.0317088288	-0.0147008445	0.0034501174	-0.1248051169	0.1062836555	-0.1897089494	0.0648354616	-0.0277496379	0.2852259322	-0.1045091086	0.0189266692	-0.2037783293	0.0844045518	-0.1657129575	0.0919847627	-0.1146049519	0.0857820032	-0.1060461797	-0.080925624	0.018748354	0.1291498698	-0.0094870977	0.1643619509	0.0123345	n/a	0.00015213989025	n/a	-0.0213509	n/a	n/a	0.00045586093081	-0.0152564	n/a	n/a	0.00023275774096	0.0030723	n/a	9.43902729e-06	n/a	-5.19468e-05	n/a	n/a	2.6984700302400003e-09	0.000829285	n/a	6.87713611225e-07	n/a	0.0	0.0	0.0	0.0	-1.886631043	4.267588751	0.716372342	1.864286375
70789.83073416873	-196.3132983435935	5011200135.37226	38538.91110654075	131537.54395328445	-969.9866470025444	940874.0953632388	17302125469.262238	72091.22098260712	-100.66164140494948	10132.76605033864	5197144142.763093	80923.88034067451	39635.74055560097	0.93964	19.14628	0.06216004	0.0500334	-0.0168867125	-0.2547194424	-0.1537286417	0.2190522379	-0.2216764419	-0.1508446824	-0.4030859911	0.3052822195	0.0783285953	-0.2431817076	-0.2362897134	0.212181978	0.0327534378	0.0278592205	0.0439874331	-0.0498548111	0.2615139924	0.0220079544	0.0329799363	0.1498680297	0.0289567001	0.1006925783	-0.0972586462	-0.1628561573	0.2829469331	0.0114851469	0.0694397679	-0.0304215806	-0.1500144682	-0.0860572776	-0.0663034225	0.1554502608	-0.0718499006	0.0760303658	0.1296667098	-0.0895382405	-0.0968641453	0.0004822608	0.0496882087	0.0086865769	-0.076626044	-0.0289179984	0.2796063895	-0.0735461902	0.2483162338	-0.1325629245	0.0510434354	-0.077345895	-0.0192816537	-0.0187050824	0.059793605	-0.0666841143	0.2016279184	-0.0411634506	-0.137396333	-0.1834791297	-0.1210942182	0.1215230763	-0.1149744141	0.0235332637	-0.0693238	0.0881811994	-0.0236251894	-0.1861632288	0.0980718223	0.0524074299	-0.0375894335	-0.1570591768	-0.2035947682	-0.3461383998	-0.090811736	-0.1632978882	0.0590242696	-0.0671289465	-0.1238612438	0.0568361015	-0.2181606351	0.037347631	-0.0924676086	0.3610765489	-0.0043163825	0.0474575417	-0.1658205146	-0.0673823618	-0.2326735599	-0.1009472229	0.0985973407	0.0340953251	0.011926309	0.1841653124	-0.0655510105	-0.0033155797	0.2109139584	0.1640657595	0.0059534	-0.0063811	3.5442971560000004e-05	4.071843721e-05	-0.0213294	2.1500000000000685e-05	4.622500000000295e-10	0.0004549433043599	-0.0204632	-0.0052068	2.711076624000001e-05	0.00041874255424	0.00400231	0.00093001	1.6018485336100002e-05	8.649186001000004e-07	-0.0	5.19468e-05	2.6984700302400003e-09	0.0	0.000858341	2.905599999999996e-05	7.36749272281e-07	8.442511359999976e-10	0.0	0.0	0.0	0.0	-2.099528737	2.541229171	0.9942938073	0.02863600574
70714.72448552398	-75.10624864474812	5000572259.063565	5640.948585486729	130774.87995057396	-762.6640027104877	581656.3810303828	17102069226.08703	72151.20175196287	59.98076935575227	3597.692692507951	5205795914.25245	80981.44088859844	35196.92406182467	1.852952	37.756123	0.09439222	0.0615205	-0.0490231077	-0.2522550608	0.1015428452	0.2871146272	-0.1563298723	-0.0540668005	-0.0233624372	0.2155470592	0.1636538787	-0.0106449949	-0.0587526598	-0.0143470773	0.0054920274	-0.0353514641	-0.1327849656	-0.0903172919	0.2425566642	-0.1377897927	-0.0216112735	-0.0931831379	-0.0190963583	0.0822189785	-0.1477917903	0.0521889344	-0.0668548776	0.0067683731	0.012958332	0.241840918	-0.1373987849	0.084999537	-0.2154790821	-0.0061190979	0.0120010068	-0.0762232293	0.0211228836	-0.1939313826	0.2125323826	-0.0097372192	0.2419920793	0.0203451109	0.0075967202	0.03508297	0.2678156447	-0.0079287013	0.0841943709	0.1056688229	0.1508308245	-0.0781182362	-0.0723610785	0.171083353	-0.0211667177	-0.0776234363	-0.0267443086	0.1061550429	0.0638687644	0.0244695866	0.0873472295	-0.0858673507	-0.0023024432	-0.230794232	0.1021391912	0.1888511625	-0.152810183	-0.2717756312	0.0945437835	-0.0475201004	-0.0192511608	0.1179135917	-0.0021056201	-0.2913849854	-0.0766942128	-0.0645007895	0.0101232514	-0.0472603921	0.0685526452	-0.0881944028	-0.0224134189	-0.0211765058	-0.0181869561	0.1405380068	0.244170075	0.0167978152	-0.0157092617	0.0056465291	0.1763359876	-0.0900221862	0.0103602639	-0.17198668	0.0562941689	-0.0678522955	-0.102960873	0.0941960876	-0.2005528866	0.1634739106	0.00577975	-0.00017365	3.3405510062500004e-05	3.0154322500000005e-08	-0.00668064	0.0146487599999999	0.0002145861695375	4.46309508096e-05	0.00477211	0.02523531	0.0006368208707961	2.2773033852100004e-05	0.0030114	-0.00099091	9.06852996e-06	9.819026281000004e-07	4.13784e-22	4.13784e-22	1.71217198656e-43	1.71217198656e-43	0.000954121	9.578000000000006e-05	9.10346882641e-07	9.173808400000012e-09	0.0	0.0	0.0	0.0	-2.602310982	0.2758100902	-0.2535437165	-1.243830726
70857.64886848145	142.9243829574698	5020806403.169011	20427.37924377348	130846.49226323342	71.61231265946117	5128.323324436422	17120804537.592403	72083.439453125	-67.76229883787164	4591.72914379302	5196022243.392338	80856.08729640087	34342.99331645601	1.161752	23.672085	0.06368003	0.031504	-0.055047596	-0.206830338	0.1975809427	0.1197953144	0.015428493	-0.0891494169	-0.0588032656	-0.0305336905	0.1964345557	-0.0571058052	0.0446030654	-0.1284321173	0.0013883396	-0.0672052212	0.0042768312	0.0308588894	0.2568563103	0.1532059388	-0.0846557453	-0.0075742329	0.0512237496	-0.1077931783	-0.0539942269	-0.180890283	-0.0174300309	-0.0933179106	-0.0137108583	0.0355905328	0.0074628705	0.1199117703	0.0263256155	-0.157112934	0.0638273836	0.1552278381	-0.0075557668	0.0795150294	0.0542839892	0.0401326644	-0.0508392291	-0.0068745147	0.2177222961	0.1089089672	0.1209203042	0.1122390266	0.0863885205	0.1857461035	0.110355741	0.1028652481	-0.1280493079	0.0549480318	0.0007173046	0.0790087017	0.0463116975	0.1322946428	-0.0935005309	-0.1044091383	0.1411375159	-0.0829440868	-0.0800150848	-0.0601903363	-0.057705644	0.0283833174	0.147828408	0.033906484	-0.0800724733	-0.3249285552	-0.0296211816	-0.0002032904	0.114379915	-0.2491447338	-0.0726091473	-0.0168514222	-0.0356774988	-0.1142825461	0.1027236914	-0.0925018512	0.0230947546	0.0569071305	0.0092963584	0.0073220816	0.12930063	-0.0505158838	0.0531368809	0.0219638081	0.1993239042	0.1871965762	0.0779327808	-0.0887416004	0.1462545054	-0.214644242	-0.0420260727	0.1189313098	-0.1630979321	0.1625874706	0.0170463	0.01126655	0.00029057634369	0.0001269351489025	-0.0213321	-0.01465146	0.0002146652801316	0.00045505849041	0.00664433	0.00187222	3.5052077284e-06	4.41471211489e-05	0.00259899	-0.00041241	6.754749020099999e-06	1.7008200810000018e-07	0.000209606	0.000209606	4.3934675236000004e-08	4.3934675236000004e-08	0.000858341	-9.578000000000006e-05	7.36749272281e-07	9.173808400000012e-09	0.0	0.0	0.0	0.0	-2.515328593	-0.07165466858	0.262881079	-0.9674742025
70868.15853660338	10.50966812192928	5022295894.369151	110.45312403309651	131138.5012117347	292.00894850127224	85269.22600481866	17197306500.060143	72156.75151602797	73.31206290297268	5374.658567089424	5206596789.345805	80895.20294300903	33124.041927098144	1.433815	29.215694	0.04443259	0.0202512	-0.0650267804	-0.0642276776	0.0627282835	-0.002875573	0.087099191	-0.0668377578	-0.0380475858	0.0717962969	0.2723448482	0.0420838728	0.0824901121	-0.1376733875	-0.1749260479	0.037619819	0.1748152427	-0.0586993414	0.1762563031	-0.0631590143	-0.0656242448	0.0036541584	-0.1050954473	0.0680608633	0.2402905355	0.0557950323	-0.0655430926	0.0426044739	-0.0531292905	0.3604635998	0.0610719862	-0.0624977418	-0.0453616549	-0.046865496	-0.1342635583	-0.0812281526	0.0720456965	-0.0341334247	-0.0393095252	-0.0986031521	-0.1064975354	0.0961712342	-0.0369067071	0.1970381451	0.0685495913	0.1498827419	0.1126554368	-0.077175467	0.1168083034	0.1840491308	0.0356458929	0.1661944874	0.0276015476	0.0685149429	-0.0494012927	0.115408528	0.1491756371	0.0987556076	0.1707325353	0.2031965556	-0.1286610557	-0.168291138	0.0862261774	-0.037021501	-0.0005008703	0.0110197516	0.0931198305	0.1971838108	-0.1105895985	-0.0257041635	0.0177733233	-0.2082992314	-0.094680056	0.0667707707	0.0146625588	-0.1090957255	0.0774903349	-0.158098978	0.046939816	0.0130132754	0.1049739368	-0.0662705366	0.113365215	0.0203913858	-0.0177394576	-0.0095741578	0.1735796843	-0.0433408928	0.132687335	0.0731057513	0.1391509445	-0.0297418514	0.0119660384	-0.2514720114	-0.0851087498	0.161408037	0.0124653	-0.004581	0.00015538370409	2.0985561e-05	-0.00918228	0.01214982	0.0001476181260324	8.431426599839999e-05	0.0152158	0.00857147	7.347009796089998e-05	0.00023152056964	0.00242599	-0.0001729999999999	5.885427480099999e-06	2.992899999999999e-08	-4.23516e-22	-0.000209606	4.3934675236000004e-08	1.7936580225599999e-43	0.000858341	0.0	7.36749272281e-07	0.0	0.0	0.0	0.0	0.0	-2.343094072	-0.2651751728	0.8423055658	-0.4790096617
70873.50357543808	5.345038834697334	5023053509.057634	28.56944014442264	130908.77327008928	-229.7279416454112	52774.92717263745	17137106919.07964	72069.43419496152	-87.31732106645359	7624.31455822214	5194003345.181889	80847.00395135439	32626.581640269564	1.060403	21.606976	0.05873083	0.0349315	-0.0741293885	0.0048645692	0.2755324018	-0.0245790829	-0.0527129087	-0.0765218729	-0.0963901425	0.0963916857	0.0356066222	0.0318372439	0.3274599099	-0.193589163	0.0636830533	0.1258319532	-0.0638409931	0.0035931137	0.1358768967	0.1197206493	-0.3822609174	-0.131130902	0.0690160499	0.0193333898	-0.1154710145	0.0042457223	0.1512432411	0.0605116627	-0.0489646017	0.0264634137	-0.0191608935	0.1086172312	0.0310138682	-0.1166415629	-0.0198567375	-0.1862369566	-0.2227836172	-0.0203085817	-0.0590615975	0.0227591861	-0.0702501274	-0.1061319045	-0.11412959	0.2155608449	0.0855546478	0.1800901969	-0.0806386109	0.2843156344	0.1863306627	-0.0452497031	0.0783004885	0.1326403393	0.0471985963	0.1456148259	0.187614337	-0.1466729737	-0.104615439	0.117684179	0.0607876268	0.0826937182	-0.0870892834	-0.0042975542	0.0852407938	-0.0980478133	-0.0389075146	0.0685734669	-0.0833226645	-0.0291144652	-0.0947447943	-0.0963454811	0.0937692594	-0.1782965582	-0.1176075779	0.0118674243	-0.0024115068	-0.1516726757	0.0031510195	0.0422300835	0.1846680742	-0.164609044	0.0337185245	-0.2339896176	0.1387505599	-0.1613300576	0.0048007136	0.1812371763	-0.0323807242	-0.0194984915	-0.1313463104	-0.0690734635	-0.0582363863	-0.0291984888	-0.0048559839	0.0165707227	-0.0109629708	0.1599377353	0.0159904	0.0035250999999999	0.00025569289216	1.2426330009999988e-05	0.0212993	0.03048158	0.0009291267192964	0.00045366018049	0.0219788	0.006763	4.5738169e-05	0.00048306764944	0.00251944	9.345000000000012e-05	6.3475779136e-06	8.732902500000025e-09	0.000265773	0.000265773	7.063528752900002e-08	7.063528752900002e-08	0.000858341	0.0	7.36749272281e-07	0.0	0.0	0.0	0.0	0.0	-2.443566381	-0.9060363114	-0.6530382584	-0.5786071963
71055.50841397764	182.00483853956396	5048885275.968848	33125.761251812735	130840.52978316326	-68.2434869260178	4657.1735078215615	17119244233.938831	72209.99619611845	140.56200115692627	19757.67616923974	5214283550.64344	80901.53666410026	36268.45670291529	1.702768	34.695942	0.050005476	0.0279692	-0.0559949088	0.0235144814	0.1295267477	-0.2248859373	0.0055191894	-0.1928212718	-0.0139015593	-0.0318661765	0.1356302481	0.1026990319	0.1096476154	-0.0617507671	-0.0452827715	0.0260020192	-0.0590230114	-0.1396805972	0.08373237	-0.2274144388	0.007612892	0.0893087816	0.1482565023	-0.2405804582	0.2073568915	-0.101829759	-0.0718832872	0.0475011674	0.0285815021	-0.0178810995	0.1753441974	0.0114032746	-0.0064446932	-0.1126837878	0.0715984453	-0.1207585623	0.1343842026	-0.0423391333	-0.0307182634	0.1859436945	0.0642927664	-0.1909786828	-0.0670819716	0.1036980535	0.030098938	0.069853229	-0.1866694012	0.0045176983	0.2733113708	0.16892668	-0.0258823702	-0.0037317813	0.1446384916	0.0264628776	-0.0672186512	0.0293634849	0.0951865824	-0.1446526997	0.0058472501	-0.0817351449	0.0352530354	0.0550680135	0.0352643862	-0.1459593926	0.1007484896	0.2375574967	0.0390967315	0.0998729355	0.2309703322	0.1249067418	0.007470633	-0.1773736444	-0.0487542791	0.1118757388	0.0510975337	-0.037994509	0.0698544213	0.1021340557	-0.000369308	-0.32688026	0.0036917552	-0.1568807695	0.019871348	-0.0854221752	0.0815095343	-0.0184887244	0.060578531	-0.0084411536	0.0404817525	-0.0285694873	0.0260680715	0.0415350088	0.116040375	-0.1420181363	0.1487721359	0.1581792149	0.0177551	0.0017647	0.00031524357601	3.114166090000004e-06	0.0120958	-0.0092035	8.470441225e-05	0.00014630837764	0.000103674	-0.0218751259999999	0.0004785211375158	1.0748298276e-08	0.00244197	-7.747000000000006e-05	5.963217480899999e-06	6.001600900000009e-09	-0.0	-0.000265773	7.063528752900002e-08	0.0	0.000858341	0.0	7.36749272281e-07	0.0	0.0	0.0	0.0	0.0	-1.90467493	-1.537690674	1.015714638	1.022112969
71075.48529728028	19.976883302631904	5051724610.243905	399.0758664869734	131275.23569435586	434.7059111925919	188969.2292257816	17233187506.60868	72205.07908043885	-4.9171156795928255	24.17802660649761	5213573445.012428	80945.76645785781	36359.12634799392	0.8721839999999998	17.771793	0.0553249109999999	0.0295565	-0.0560061443	0.0094429995	-0.0157393915	-0.1777637103	0.067613658	-0.1631438365	0.0174549277	0.1699099164	0.0702224355	0.1955924453	0.0021800233	-0.2398029875	0.1049289069	0.0004190701	-0.1058960799	-0.1878322578	0.0598946491	-0.0965299792	-0.1383192041	-0.0178364329	-0.0189592915	0.2224667643	-0.0208006803	-0.0313352336	0.0824506256	0.0315051263	0.1119732489	-0.1548330509	0.0682455144	-0.0803213735	0.1015403017	-0.0089971365	0.0628649572	0.1458469886	-0.0295858275	0.1493981509	-0.0180873731	0.1547119442	0.0160721649	0.0053574989	0.0284620915	0.2112917628	0.0718170169	-0.0408395619	-0.1181614653	-0.041641159	0.2091712313	0.0573270078	0.2185798045	0.1913697542	-0.0563508428	0.1744192659	0.1453776846	-0.0041945749	0.0331907539	0.0365619901	-0.1735150916	-0.1121206203	0.0196584209	0.148650108	-0.1061900756	-0.0516409831	0.0823919777	-0.019798414	0.0171731901	-0.26391294	0.1854169976	-0.1401034254	-0.1863558201	-0.1319712895	-0.0639516704	0.167091955	0.0092326043	-0.0403887472	-0.0895416389	-0.0023407672	-0.1254263758	-0.0685226243	0.1460179891	-0.1451894352	-0.139687537	-0.0632684348	0.0889798022	0.0258924904	-0.0753978614	0.1000976187	-0.1373326119	-0.0725583384	-0.3311021372	-0.0549400684	0.1317374964	-0.0031364726	0.0337874493	0.1561356449	0.00571462	-0.01204048	3.26568817444e-05	0.0001449731586303	-0.000910515	-0.013006315	0.0001691642298792	8.290375652249999e-07	0.00254089	0.002437216	5.940021830656e-06	6.456121992100001e-06	0.00224979	-0.0001921799999999	5.061555044100001e-06	3.693315239999988e-08	2.11758e-22	2.11758e-22	4.4841450563999997e-44	4.4841450563999997e-44	0.000493703	-0.000364638	2.43742652209e-07	1.3296087104400006e-07	0.0	0.0	0.0	0.0	-1.449141443	-0.6405381931	1.120037075	0.5413804618
70957.37684499324	-118.10845228703693	5034949328.722383	13949.60650163928	131263.57798549108	-11.657708864775486	135.90217597586496	17230126905.553097	72162.44842742564	-42.630653013213305	1817.3725763329928	5207418963.040865	80885.04214795498	33481.36962446329	1.644579	33.510273	0.05342353695	0.0323294	-0.0742804807	0.0272344983	-0.0175691098	-0.01948448	0.1107043258	0.0568755956	-0.0674611085	0.1983395409	-0.027975486	0.1447888979	0.0713906505	0.0517782837	-0.2256947665	0.1337830647	0.0275116105	-0.0030987434	0.0963019478	-0.049777947	0.1273226077	0.0616732145	0.1424241233	0.0412941263	0.0048924637	-0.015200826	-0.1892211178	0.0188045559	-0.0481464702	0.0533080548	0.1108574743	0.027840946	0.0419685562	0.1511504138	-0.0381465298	0.1200630842	0.129066376	0.1206694554	-0.0140629625	0.0496806352	0.0996452095	0.1456164868	0.0934669994	-0.1999953688	0.0388913209	0.0310620003	0.0334584192	-0.0637011547	0.0322866106	0.0813901439	0.1265286364	-0.0651989504	0.0047906861	-0.1414590458	-0.1596833816	0.1583809039	0.0936682241	-0.0439388163	-0.0292261922	0.0456415873	0.1643201986	0.0712811471	-0.1673932989	0.0061730212	0.0045556627	0.0380544431	0.1025764867	-0.0907943081	0.0145436157	-0.0113526583	-0.0736987958	-0.0710339529	-0.0662713595	0.1977892278	-0.0978038874	-0.0932265389	0.0366477582	0.1618041524	0.1012041776	0.1795909771	0.0805987468	-0.0072307835	-0.1187086062	0.0184332801	0.1435930441	0.0456636057	0.0857183165	0.1456184048	0.0672368932	0.2944373399	-0.0601934711	0.1109755433	-0.0677732807	-0.122606712	0.1357566158	0.1538107079	5.22805e-06	-0.00570939195	2.73325068025e-11	3.25971564387248e-05	-0.0094528	-0.008542285	7.2970633021225e-05	8.935542784000001e-05	0.0127917	0.0102508099999999	0.000105079105656	0.0001636275888899	0.00175776	-0.00049203	3.0897202176e-06	2.420935209000003e-07	-0.0	-2.11758e-22	4.4841450563999997e-44	0.0	0.000407312	-8.639099999999995e-05	1.65903065344e-07	7.463404880999993e-09	0.0	0.0	0.0	0.0	-1.349545774	-0.06444035045	0.306605572	-0.9461417899
70940.37346796172	-17.00337703152036	5032536587.773887	289.11483047603406	130606.13484135842	-657.4431441326597	432231.4877670371	17057962458.1991	72147.46111948835	-14.987307937291916	224.6193992072133	5205256145.988083	80851.18862026719	30610.217976480748	1.707566	34.79369	0.15145059305	0.0767198999999999	-0.0996976064	0.1149024536	0.2056149174	-0.072241422	-0.179168623	0.0246357766	0.049608884	0.0972186553	-0.1667902245	0.2096409605	0.0792023918	0.055073671	0.2601587554	-0.008872064	0.1798689678	-0.0669758606	0.0392080197	-0.0573545612	-0.1844647547	0.0662691006	0.0034080574	0.0918016096	0.0228848538	0.1211010866	-0.0806635185	0.0118330586	-0.02261031	-0.1032071005	0.0125191778	0.0052672696	-0.1290877456	0.1717864335	0.0124058022	-0.0648902677	0.1159098461	0.0961306754	-0.0126627575	0.0919529601	-0.2006119893	-0.0405195497	0.0569366821	-0.2174907153	0.0091244316	0.2877478171	-0.0317406671	-0.0161639854	0.066778564	-0.1278240452	0.1642340526	0.0238520775	0.0696034618	-0.0088742516	-0.1405144029	-0.0462158566	-0.0695509229	0.1114463456	-0.0984985424	0.014944115	0.1338937308	0.0448273144	-0.1061494664	0.1330429194	-0.0844903801	-0.0734483148	0.0258640889	0.1331113357	0.0518805828	-0.0656426918	0.0035709151	0.0358749773	-0.154451084	0.1185697118	-0.1454815344	0.1370655096	-0.098911071	-0.05919489	0.3648278397	-0.0793787468	0.1694548205	0.0162431925	-0.1514181437	0.1377578369	-0.0168353761	-0.0934187445	0.1138715098	-0.2405259326	0.0170774003	0.0500491754	-0.0766662015	-0.0683449746	0.1655052235	-0.0437426887	0.0993765212	0.1512085936	-0.0176153	-0.01762052805	0.00031029879409	0.0003104830087608	0.0525376	0.0619904	0.00384280969216	0.00276019941376	0.0303618	0.0175701	0.00030870841401	0.00092183889924	0.00100168	-0.0007560799999999	1.0033628224e-06	5.716569663999999e-07	-7.46863e-05	-7.46863e-05	5.5780434076900005e-09	5.5780434076900005e-09	0.000152687	-0.0002546249999999	2.3313319969000005e-08	6.483389062499998e-08	0.0	0.0	0.0	0.0	-1.619198018	-1.451755536	-2.331624772	0.1730829578
