global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	aroma_motion_03	aroma_motion_05	aroma_motion_09	aroma_motion_11	aroma_motion_20	aroma_motion_21
70343.56180658008	n/a	4948216687.636152	n/a	129391.12332333566	n/a	n/a	16742062794.87466	72006.15956016112	n/a	n/a	5184887014.603382	80683.5137838443	37782.2037188316	n/a	n/a	n/a	n/a	-0.1247350999	-0.0780673638	-0.0932249084	-0.0553094526	0.2419537351	-0.2285728094	0.1339479397	-0.0097045937	0.059456054	0.039924545	-0.1494320762	-0.1383655888	0.0973747604	-0.0540209966	0.0534853359	0.1161161486	-0.0624886682	0.0329307614	-0.0385987822	0.0205192116	-0.1469826028	0.0041302657	-0.247496743	0.1204289724	-0.0380976571	0.1195682222	0.0222862006	-0.1507151436	-0.154551438	0.1159915751	0.0747566875	-0.2531749613	-0.1447667152	0.1257149346	0.0553156842	0.0088966943	-0.0359891255	-0.1246270511	0.1355804817	-0.0987920631	0.1185124573	-0.0083697856	0.0299928462	-0.2415616503	-0.0199427588	0.1198053145	-0.0041373433	0.2205420324	-0.1636475144	0.0012490959	-0.0656504783	0.0584208878	-0.2298630107	-0.0161785946	0.0864640905	-0.05938045	-0.1051237676	0.0697670219	0.016476019	-0.0553249416	-0.0049968927	-0.1573750204	0.0397697991	-0.2016303366	0.0128166366	-0.0227395817	0.2191834286	-0.1767905835	0.2361152265	-0.0174344028	0.019885956	-0.1489910548	0.0079216459	-0.0201199533	0.0113039062	-0.0584315503	0.1267972328	-0.0110290306	0.0948280283	-0.0488220028	-0.0297639577	0.0507955943	0.0849757482	-0.0023195178	-0.1036658906	0.1643619509	-0.0348197	n/a	0.00121241150809	n/a	0.0329147	n/a	n/a	0.0010833774760899	-0.0294481	n/a	n/a	0.00086719059361	0.00422494	n/a	1.7850118003599998e-05	n/a	-0.0011801	n/a	n/a	1.3926360099999998e-06	0.00110434	n/a	1.2195668356000002e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	-2.249508581	-0.7767757268	0.5908337181	-0.6784147802	0.8141073506	0.3838042987
70377.1730105089	33.61120392881276	4952946480.951101	1129.713029544238	129595.31536405296	204.192040717302	41694.38949229632	16794945764.308342	71959.83094951924	-46.32861064188182	2146.3401640070856	5178217270.283386	80575.75479249764	37312.01512474456	1.061689	22.156002	0.0487731	0.028477	-0.1261154293	-0.0829878797	-0.0716016747	0.0106415558	0.10671038	-0.1132974435	0.1691219378	-0.1979276523	-0.018392652	0.1126871234	-0.0531686775	-0.1419129221	0.0428522676	-0.0649201585	0.101938654	0.1652801743	-0.2030558168	0.0894353988	-0.0109103558	-0.0243693534	-0.1111727766	-0.0599244935	0.0427147539	0.2175170318	0.0747512702	0.0314275468	0.1504208076	0.0146701899	0.2785665822	-0.024007339	0.0212687052	-0.0263817193	-0.0394879838	-0.1091725779	-0.0102080752	-0.0834176628	0.0638737679	-0.1160055499	0.1476707836	-0.0347975415	0.1087671787	0.0608754629	0.1720102562	-0.1456294856	-0.1709531506	0.029479945	0.0569897477	0.1688076315	0.035751073	0.0223346471	-0.0537135821	-0.0825785878	0.044470653	0.1433040091	0.082198	0.1744863592	0.1090636039	-0.0011679973	0.0281181431	0.0772707799	0.0231481151	-0.1649602973	0.0468742936	-0.1727462357	-0.0144781519	0.0927963286	0.2084491734	-0.0911446861	0.1802647753	-0.1324380234	0.1625777252	0.0202858448	0.0036818575	-0.1153427394	0.1191279925	-0.0695890186	-0.0165303094	-0.0506759939	0.0342508359	-0.0657437049	0.0960092182	0.0218910296	0.1494263114	0.0998395044	0.0502346127	0.1640657595	-0.0127639	0.0220558	0.00016291714321	0.00048645831364	0.0418678	0.0089530999999999	8.015799960999997e-05	0.0017529126768399	-0.0294229	2.5200000000003e-05	6.350400000001511e-10	0.0008657070444099	0.00451117	0.00028623	2.03506547689e-05	8.19276129000001e-08	-0.00116019	1.9909999999999936e-05	3.964080999999975e-10	1.3460408361e-06	0.0010557	-4.8640000000000185e-05	1.1145024899999998e-06	2.365849600000018e-09	0.0	0.0	0.0	0.0	0.0	0.0	-1.734507631	-0.2779639705	0.1565142414	-0.7881167895	-0.04384323077	1.511489745
70419.65547533084	42.482464821951	4958927877.264294	1804.759817348304	130084.78720484344	489.4718407904729	239582.68292681407	16922051862.129398	72014.97089884356	55.13994932432252	3040.414011488855	5186156033.561285	80677.47309990198	40321.38488359304	1.814738	37.871117	0.07429718	0.0317614	-0.1154386085	-0.1294021262	-0.0845385626	-0.0963236554	0.1657942136	0.0498917599	0.0054241155	-0.2699529455	-0.2468221747	0.105142433	-0.0089428651	-0.155975645	0.0849503764	-0.0292284013	0.0965750633	0.151559959	-0.0662521008	0.2098285483	0.1253214035	0.0209332433	-0.0830075257	-0.0720295494	-0.0409964588	-0.1638221333	-0.0028140557	0.0261186578	-0.0346077862	0.1047785888	-0.1069469563	-0.1291024319	0.159990869	0.0763121404	-0.0351562412	0.0740487751	0.0575571246	-0.0477577179	-0.0671683182	-0.1605209768	0.1146038652	-0.0690042302	0.1629917249	0.0250139257	0.0061911567	-0.0567419996	-0.2508640404	-0.1322860008	0.0869567437	0.0126292136	-0.0185599474	-0.0828910395	-0.0555355407	-0.0145293741	-0.128987033	-0.0453322765	0.0012317732	-0.0072333868	-0.1926242886	0.0704415772	-0.0783577638	0.1108256398	-0.0329720506	-0.1670868207	0.0386092356	-0.1364937484	-0.0148367633	0.163983988	0.1264512423	-0.1695830334	0.2339257733	-0.1217080353	0.0879081114	0.132945736	-0.04260635	0.0187354523	0.1191538395	-0.1233021424	0.0411901373	0.2288841428	9.51051e-05	0.0681193962	0.0128649021	-0.0041949007	0.0984410957	-0.0888725063	0.0819944926	0.1634739106	-0.00325632	0.00950758	1.06036199424e-05	9.03940774564e-05	0.0588337	0.0169659	0.00028784176281	0.00346140425569	-0.0459931	-0.0165702	0.00027457152804	0.00211536524761	0.00415123	-0.00035994	1.7232710512899997e-05	1.2955680360000034e-07	-0.00115976	4.300000000000484e-07	1.8490000000004165e-13	1.3450432575999995e-06	0.0013204	0.0002647	1.74345616e-06	7.006609000000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	-1.780982029	-0.4453919606	0.3015963951	-0.410251428	-1.557917676	0.9157097303
70429.00130745117	9.345832120321576	4960244225.164958	87.34457802123445	129419.19901190171	-665.5881929417228	443007.642583428	16749329072.88222	71957.64308406964	-57.32781477391836	3286.478346752692	5177902398.214355	80614.06263679269	37190.90101195291	1.733031	36.166012	0.05597622	0.0278341	-0.1305340059	-0.0870449058	-0.2037935854	-0.0314674523	0.0920480874	0.0235305372	0.0381393335	-0.024182706	-0.041734332	0.0091065877	0.024832586	-0.1724235726	-0.1113772003	-0.0232477641	-0.1895635212	0.0730877856	-0.2576035888	0.0362003519	-0.1301754235	0.0993190902	-0.0051943998	-0.1002541481	-0.0309638633	0.2043037509	0.1274597379	0.2014603533	0.0540079127	-0.0392951037	0.0234990372	-0.1541021685	-0.0363323389	-0.0036438836	0.0895138688	-0.0796154449	-0.1617925288	-0.0481904172	-0.0054614741	-0.1615636894	0.112176679	0.157827414	-0.0148940399	-0.0502557911	-0.0758604766	-0.2460255934	-0.1475812145	0.1308692597	-0.0027743813	0.1486520743	0.0614744118	-0.2250203246	-0.0550820778	-0.1219053335	0.1670792602	0.0716724952	0.1541047812	0.0666711327	0.0322286478	0.0579118998	-0.131156116	-0.1312386036	-0.0214359051	-0.152937877	0.051546604	-0.1358820834	-0.015407627	0.155503421	0.100937817	-0.1028161014	0.1989573895	-0.0406697397	-0.0203952192	0.0480312331	-0.0894663668	0.1179891683	0.1313294364	0.0081925418	-0.124406352	-0.0940651667	0.0159892242	-0.0053646493	0.1492155394	0.0459361763	-0.1327267133	0.0406082852	-0.0366422303	0.1625874706	-0.00696094	-0.0037046199999999	4.84546856836e-05	1.3724209344399998e-05	0.0433872	-0.0154465	0.00023859436225	0.00188244912384	-0.0294616	0.0165315	0.00027329049225	0.00086798587456	0.00415123	0.0	1.7232710512899997e-05	0.0	-0.000979008	0.0001807519999999	3.2671285503999986e-08	9.584566640639998e-07	0.00109528	-0.00022512	1.1996382783999995e-06	5.067901440000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	-1.922941776	-0.2212892701	0.4488449301	-0.9399898864	-0.8450245889	-1.222100383
70604.65066062212	175.6493531709566	4985016694.908488	30852.695269375443	129335.5048132001	-83.694198701618	7004.718896305917	16727672805.285303	72001.38058731808	43.7375032484415	1912.9691904074307	5184198806.479825	80583.63371881761	40180.99857507025	1.531984	31.970427	0.0993248899999999	0.0610614	-0.0961932832	-0.0810684134	-0.1616176421	0.0131532322	-0.0392597707	-0.0799766866	0.054759666	0.0369998775	-0.148268221	-0.0320439281	-0.1585170894	-0.0921329243	0.142255839	0.009658062	-0.1204675651	-0.0331013068	-0.0858853543	0.0125577869	0.0004901858	-0.0485179829	0.1346678458	0.0928754245	-0.0686445581	0.0107929053	-0.0451762927	-0.130874504	-0.0844544867	-0.0130811869	-0.0907224207	-0.2096880833	0.1579074077	-0.148634475	-0.0910960707	0.1182132756	-0.0037766711	0.0133833259	0.0164606696	-0.1001323988	0.0811193176	-0.1077013528	-0.1493352565	-0.0804371761	0.0302286877	-0.1212448423	0.0020121498	-0.0044727431	0.0111348648	-0.1070207511	0.0081331007	0.0316607078	0.0570735958	0.003035574	-0.0346553398	0.1188313619	0.1447827745	-0.1499270778	-0.2169024359	-0.0517465878	-0.1903269188	0.0761450668	0.0399073835	-0.1021171672	0.0926826322	-0.094603446	-0.0942455604	0.0973615539	-0.0432573657	-0.1381262062	0.0079191726	-0.0289737808	-0.072316701	0.2068810125	0.1629391784	-0.0042692407	-0.0703720173	0.0466651778	-0.0354806024	0.0306654117	0.101384566	-0.0819710687	-0.0400942034	0.0012714644	-0.3717827424	-0.1599350586	0.0566064272	0.161408037	0.00606625	0.01302719	3.67993890625e-05	0.000169707679296	0.0721172999999999	0.0287300999999998	0.0008254186460099	0.0052009049592899	-0.0293968	6.480000000000027e-05	4.199040000000035e-09	0.00086417185024	0.0030645	-0.0010867299999999	9.39116025e-06	1.1809820928999994e-06	-0.000990704	-1.169600000000006e-05	1.3679641600000138e-10	9.81494415616e-07	0.00114691	5.162999999999999e-05	1.3154025480999995e-06	2.665656899999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	-1.726464965	0.03477368068	0.08426631042	-1.17651003	0.9120128901	-0.2586911587
70549.22031093386	-55.43034968826396	4977192486.480682	3072.523666563224	129783.71575467796	448.2109414778679	200893.04806047672	16843812875.091043	72001.33182822245	-0.0487590956327039	0.0023774494069191	5184191785.037799	80453.99422882724	36179.169263294025	1.904485	39.744026	0.0590238	0.0371473	-0.105057081	-0.0019369466	-0.0370120419	0.0063973862	-0.092204313	-0.0768362741	0.1386296003	-0.0376706712	-0.1075659061	0.0444743794	-0.1358750686	-0.0677442705	0.2072936932	-0.0001332218	-0.1107666166	-0.0375996921	0.0516886358	0.1399317655	-0.1131504036	-0.0764779601	-0.168832466	0.0046127022	-0.2883824492	0.0262859205	0.0119334382	-0.0285684733	-0.0687576935	-0.0937659928	0.090362683	-0.0566113819	0.1608423816	0.0506044504	0.0665232638	0.1590596106	-0.1169985027	-0.0366692902	-0.0555204527	-0.0619882134	0.0812044443	-0.1733614707	-0.1608890185	0.0237309858	0.0674311575	0.0154588425	-0.1110494847	0.0619537734	-0.1520851915	0.2128600207	-0.0831087369	0.1444276086	-0.1520251547	-0.0711250198	-0.0456175888	-0.0116193776	-0.0879052452	0.0563460392	-0.1540784482	-0.0641493645	-0.0524178831	0.140014011	-0.1488208793	-0.0723524716	0.1100396515	-0.0911494629	-0.0964987174	0.0459815193	-0.1104836991	-0.1230495742	-0.0885732923	-0.0200636158	0.0050960717	0.1640693442	0.0040691988	-0.1441815598	-0.0332479532	-0.0340882058	-0.1642670621	-0.0616969121	-0.12966057	-0.0193786515	-0.1682040077	0.1298084715	-0.1472110487	-0.0888623038	-0.157046486	0.1599377353	0.00711364	0.00104739	5.06038740496e-05	1.097025812100001e-06	0.0589152	-0.0132020999999998	0.0001742954444099	0.00347100079104	-0.00710979	0.02228701	0.0004967108147401	5.054911384410001e-05	0.00265594	-0.00040856	7.054017283599999e-06	1.669212736000001e-07	-0.000964198	2.6506000000000037e-05	7.025680360000017e-10	9.29677783204e-07	0.00113223	-1.4679999999999988e-05	1.2819447728999998e-06	2.1550239999999966e-10	0.0	0.0	0.0	0.0	0.0	0.0	-1.078834842	0.5574546144	0.2196037461	-0.9381164107	0.1821957882	0.1340115448
70558.76172963728	9.541418703418458	4978538856.819726	91.03867087394356	129723.3950881492	-60.32066652875801	3638.582810473627	16828159233.196053	71944.91891242204	-56.41291580040706	3182.417069103817	5176071357.314983	80435.46424165089	31754.77065638127	1.918921	40.045288	0.0527987699999999	0.0313814	-0.1144096819	0.1561535899	-0.2022364183	0.1262132445	-0.0573255863	0.0577788486	-0.0807646121	-0.0610882257	0.0151211841	-0.1307886673	-0.1582313733	-0.0482150988	0.0104788324	-0.1079269168	-0.2162442723	-0.1294882413	-0.1194537779	0.2484474554	-0.057630111	0.1765684937	-0.0739839663	0.2255127364	0.0272478711	-0.0772163476	0.1242312803	0.0742181531	-0.0503295711	0.0457468465	-0.0009158122	-0.130724826	0.0236122763	-0.0276560087	0.0001535332	-0.1860859408	-0.015819695	-0.1744908169	-0.0305445766	-0.0572859189	0.1159042677	0.0296608105	-0.1658865201	-0.2342325058	-0.0792639366	-0.0488437347	-0.2359227432	0.0196213628	-0.0868929106	0.102373995	0.0338104903	-0.0413953338	0.1680759717	0.0607509871	0.1115677391	-0.1384226557	0.0777827764	-0.0714572324	0.1500192179	-0.0261250036	0.0487881148	0.0635716162	-0.0401281353	-0.0375195029	0.121655116	-0.0756125107	-0.0767158578	0.0268634144	-0.0371799397	-0.0702924611	-0.1878886694	0.0931268928	-0.0406077502	0.2287202087	-0.2243445788	-0.0588202445	-0.1029556613	0.041115949	-0.0769601183	-0.1775256382	-0.1090640245	0.0024905811	-0.113420305	-0.0831837882	-0.0723089284	0.1146431269	0.044990567	0.1581792149	0.00711672	3.079999999999923e-06	5.06477035584e-05	9.486399999999524e-12	0.0589082	-7.000000000000062e-06	4.900000000000087e-11	0.00347017602724	0.0116482	0.01875799	0.00035186218884	0.0001356805632399	0.00246193	-0.0001940099999999	6.061099324900001e-06	3.7639880099999876e-08	-0.000882045	8.215299999999996e-05	6.749115408999993e-09	7.780033820250001e-07	0.000727779	-0.0004044509999999	5.29662272841e-07	1.635806114009999e-07	0.0	0.0	0.0	0.0	0.0	0.0	-1.149973456	0.4121778007	0.009808584756	-1.536506558	-1.850285046	-0.4702114711
70719.9205796259	161.15884998862748	5001307166.788595	25972.174929656936	129575.20158159368	-148.1935065555299	21961.315385223883	16789732864.910637	72062.63611941268	117.71720699063737	13857.340821676558	5193023524.478881	80410.91401655033	32016.966850093664	1.019975	21.2855	0.02772798	0.014029	-0.1047195128	0.1652964506	-0.1374475625	0.1404626335	-0.17482803	-0.1003138642	0.1003521799	0.0716311897	-0.0231901587	-0.2433792583	-0.2404268323	-0.014115712	0.144538356	-0.0213818368	-0.1698752867	0.0009706123	0.1477197514	0.0062833606	-0.0667240098	-0.0536766732	-0.0217088232	-0.0908227944	0.1064163456	0.0121225818	0.0027160489	-0.0119242902	0.128327477	0.1295695011	-0.2009076194	0.1833344787	0.063177317	0.1601648427	-0.0071720683	-0.1069284527	-0.027492545	-0.0316396694	-0.0250775802	0.0004704642	0.1052082078	-0.076581956	-0.2468937592	0.0016073695	0.0823801449	0.0172232908	0.0516597608	0.0648198918	-0.1048243335	-0.0765552374	-0.1026916252	-0.1825721207	0.0420949669	0.2407923503	0.0829412521	0.0543779144	-0.1116517008	-0.0655397361	-0.0259834283	-0.1382806113	0.227440793	-0.0054289358	0.0241367108	-0.0217780004	0.133806129	-0.0471511935	-0.1003199887	-0.097399129	-0.0093565361	0.0662113763	0.079769586	0.2887776856	0.0285317449	-0.0435082924	-0.1451710711	-0.0692951223	-0.1437747947	0.1429927929	0.0070457525	-0.1156430235	0.0450404863	-0.011457349	-0.0651713588	0.022123345	-0.1621835449	0.0196013536	0.096676269	0.1561356449	0.0127275	0.0056107799999999	0.0001619892562499	3.148085220839999e-05	0.0589134	5.199999999996874e-06	2.703999999996749e-11	0.0034707886995599	0.011652	3.799999999999984e-06	1.4439999999999878e-11	0.0001357691039999	0.00226375	-0.00019818	5.1245640625000005e-06	3.9275312400000026e-08	-0.0007786909999999	0.0001033540000001	1.0682049316020674e-08	6.063596734808443e-07	0.000587149	-0.00014063	3.4474394820100005e-07	1.9776796899999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	-1.057274959	0.2651994446	0.1885572989	-1.740703333	0.480472152	0.5666012762
70996.2836855643	276.3631059383915	5040472297.161123	76376.56632391462	129905.19236889	329.9907872963231	108893.91970044716	16875359004.398315	71957.97724142412	-104.6588779885642	10953.480741825168	5177950488.677311	80381.02099318888	38986.79672687472	2.295692	47.90799	0.0624848599999999	0.0347611	-0.0709503324	0.0278907818	-0.0816198347	0.1802526116	-0.1686843591	0.0638749328	0.1312303045	-0.0070953076	0.1622819603	-0.2290874118	0.0607578242	-0.0418595072	-0.1197901163	-0.2032463674	-0.146380077	-0.1022167871	0.0665907013	-0.1152180647	-0.1499404044	-0.2738889886	-0.129685058	-0.0733815677	0.0523127987	-0.0454873676	-0.042031389	0.0068112283	0.0675647381	0.1270009294	-0.1010842417	-0.1110074423	-0.204024486	0.0278303677	-0.0072036703	0.0056908064	0.0981738841	0.0314415372	0.1776061435	0.0598605329	0.1635461139	0.1962035042	-0.1197374323	-0.0013796062	0.1071280721	0.1663994329	0.0592681752	0.1693642305	-0.2018698092	-0.0763886226	0.0941559094	-0.0969921259	-0.082378479	0.0630579029	0.07193924	0.0983077363	-0.0521410489	-0.1486410967	-0.0750704262	0.1694680671	-0.1300633963	0.0271290305	0.106679538	-0.0212324447	0.1191355971	-0.0155208655	-0.0814128703	-0.0604848894	0.0059172352	0.1225645708	0.0328123421	0.1349011397	0.2069012651	-0.1530163195	0.0501151688	0.0717513602	-0.1375138253	-0.025466217	-0.021821521	-0.0165107238	-0.1364144775	-0.1718442586	-0.0473164953	-0.1424848257	-0.0133846359	0.0837152547	0.0441689023	0.1538107079	0.00711594	-0.0056115599999999	5.0636602083600005e-05	3.148960563359999e-05	0.0720619	0.0131485	0.00017288305225	0.0051929174316099	-0.0168489	-0.0285009	0.0008123013008099	0.00028388543121	0.00235907	9.531999999999988e-05	5.5652112649e-06	9.085902399999977e-09	-0.000569533	0.0002091579999999	4.374706896395817e-08	3.24367838089e-07	0.000587149	0.0	3.4474394820100005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1571290997	-0.2145051305	0.7045390447	-1.112698909	-0.8200685876	0.6963711258
71080.73704195724	84.45335639294353	5052471178.427872	7132.3694060335365	129678.2205559445	-226.97181294549955	51516.20387176684	16816440886.556189	72093.59595406704	135.6187126429286	18392.43521892524	5197486577.588272	80506.34955550298	40139.788234062784	1.206898	25.186319	0.02005	0.0166662	-0.0637028695	0.0113458877	-0.0297455446	0.0497973599	-0.1402309313	0.1200899542	-0.0896437101	0.1449503965	-0.1248767012	-0.2079887473	0.0392511833	0.0102106028	-0.1187635817	-0.0302203733	-0.107920344	0.1158402218	0.2595434535	0.0643916734	-0.1489558533	0.0210143101	-0.0762248664	-0.2038734992	-0.0033960352	-0.2257921746	0.1159584372	-0.1486667105	0.0768057379	-0.2611141302	0.0670011472	0.0050691154	-0.0135973524	0.2110049042	-0.109774188	-0.0473884968	0.1591740562	0.1066925677	0.1770983446	0.0615547687	0.0382600129	0.1397939781	-0.1181199247	0.0775550632	-0.101680362	0.0754808102	0.0177921511	-0.1121156972	-0.3271928906	-0.1324425746	-0.0311545081	-0.1463561474	-0.1629096063	-0.0273382882	-0.2091975882	-0.1110831018	-0.192713878	0.2958905882	-0.0503886254	0.0181282319	0.0991695819	0.0292349296	0.0997660947	-0.0143490467	0.1333726214	0.0252132837	-0.0639314155	0.0416791961	0.1393379513	0.1426011967	-0.1709523707	0.0695466013	0.0559613573	-0.1622682994	0.0832340294	0.2538781431	0.0772284838	-0.0402858927	0.2046127625	-0.1846439007	-0.1803454867	0.0630779201	0.0803153914	-0.0460018169	0.0393909417	0.058554841	-0.0420612125	0.1512085936	0.00711594	0.0	5.0636602083600005e-05	0.0	0.0882883	0.0162264	0.00026329605696	0.00779482391689	-0.0205125	-0.0036635999999999	1.3421964959999996e-05	0.0004207626562499	0.00236227	3.2000000000000778e-06	5.5803195529e-06	1.0240000000000498e-11	-0.000569533	0.0	0.0	3.24367838089e-07	0.000587149	0.0	3.4474394820100005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1455080052	-1.017432047	0.007130997469	-0.348772093	-1.043618795	-0.8780739942
