global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	aroma_motion_03	aroma_motion_12	aroma_motion_16	aroma_motion_18	aroma_motion_19	aroma_motion_20
65357.08451488157	511.2426872824944	261369.0852998264	4271548496.2853727	100658.71270180323	1076.2702039274736	10132176442.784164	1158357.5518620857	65524.18521865754	-198.08293962648892	4293418848.56894	39236.85097107127	69602.38129185268	70441.41472662063	3.850337	78.75582099999998	0.05038253	0.0278744	0.0402953702	-0.1909988184	-0.0845531519	-0.0251471159	0.001178257	-0.0370605863	-0.0453424137	0.1404975631	0.011479698	0.2113812023	0.1109452529	0.0820211751	0.2485888073	-0.117881691	0.0476359384	0.1340030442	0.0468951937	-0.0374422283	0.1236925294	-0.2178610971	0.2652128686	0.0207538997	0.1350172931	0.2538100493	0.0333752967	0.0028423385	0.0064231431	0.0572561669	0.0070940323	-0.0851032567	0.1714923336	-0.0231656084	0.044059434	0.1959670021	0.0603103109	0.2163720121	0.1325361541	0.0483515857	-0.047364925	0.0345585929	0.1434196076	-0.0101876774	-0.0261028047	-0.0403050083	-0.0713525758	-0.0947189162	-0.1138814991	0.2115293396	-0.0837874027	-0.2829840012	-0.0777156131	0.0917666836	-0.0973254036	0.0515200144	0.2729611636	-0.0304590576	-0.1741184199	0.0133042937	0.1241246432	0.1763484373	-0.0126880116	-0.1260371221	-0.1054122112	-0.0012286381	0.0202786288	0.0126371795	-0.0184766775	-0.0724454405	-0.0620743138	0.0842228923	0.0114436291	-0.074968999	0.1859712565	0.1865860742	-0.1017074818	-0.0216605864	-0.0664533787	-0.049167493	-0.0175231963	0.0391955349	0.0289191304	-0.0420923161	0.2162013798	-0.11875171	0.1855863304	0.1754994172	-0.0722276841	0.1586806286	-0.1197876209	0.1483339912	-0.0082931199999999	0.00561028	3.1475241678401114e-05	6.877583933439835e-05	-0.0154687	3.4000000000006247e-06	0.00023928067969	1.1560000000004247e-11	-0.0363062	-0.0248971	0.0013181401584399	0.0006198655884099	0.000816641	-0.0002106789999999	6.66902522881e-07	4.4385641040999994e-08	-0.000421103	-0.0001867559999999	3.487780353599999e-08	1.77327736609e-07	-5.45584e-05	0.0	0.0	2.97661901056e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.087373024	2.43797284	-1.249522351	0.06081450132	1.19043216	0.1233017902
65393.62494522641	36.54043034483766	1335.2030497859328	4276326183.476938	100187.70609599224	-471.0066058109951	10037576452.77692	221847.2227175941	65632.95289617234	108.76767751479927	4307684505.871178	11830.407671963374	69706.15843112244	73858.36108059353	1.89176	38.694572	0.096797737	0.0573963	0.0771304142	0.0703129158	0.1551860246	-0.0279650737	-0.1368229115	0.0211813207	-0.0742596656	-0.0289050078	0.0038924017	-0.1996922964	-0.1866913278	0.2524252601	0.1117972294	0.0758233969	-0.1300731576	0.0010102325	0.1276499547	-0.0183476368	-0.1961982539	-0.0623875096	0.1497540155	-0.0366473045	0.1372923925	0.0917709954	-0.0369026335	-0.0193555113	0.0135037426	0.0078692802	0.0106556104	0.0587192133	-0.1536895725	0.071725448	0.1568437584	0.2055926217	-0.0466923208	0.0355462804	0.0248271655	0.0558198261	-0.0348471151	0.0349473875	0.0095318208	0.0126932124	-0.151195931	-0.0563735201	0.0070913669	-0.0290639423	0.2115701153	0.0813915317	-0.0316337763	-0.1509918324	-0.097833881	-0.0777071394	-0.0208710846	-0.0536830763	-0.0872684578	0.2839175558	0.0918871874	0.0036471247	0.0487735959	0.0746584141	-0.0229045141	0.0344737562	0.0382054912	0.0431598503	0.0633005697	0.0061942146	0.1367901331	0.0722200127	0.1540498294	0.0632466487	0.0192311908	-0.0307063982	0.1605706105	-0.0733193857	0.0782442999	0.1771832897	-0.0470176514	-0.0161049837	0.0590153941	-0.0065403673	-0.0752767208	-0.2279382748	-0.038453722	0.0918000343	-0.0430059119	0.0590760318	-0.00817812	-0.222725717	0.0259633127	0.1451920809	-0.0139401	-0.0056469800000001	3.188838312040113e-05	0.00019432638801	-0.0255233	-0.0100545999999999	0.0006514388428899	0.0001010949811599	-0.0084562	0.0278499999999999	7.150731844000001e-05	0.0007756224999999	-5.27714e-06	-0.00082191814	2.78482065796e-11	6.755494288610597e-07	-0.000178098	0.000243005	5.9051430025e-08	3.1718897603999995e-08	-5.45584e-05	0.0	0.0	2.97661901056e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.094651886	-1.390810395	0.1513314187	-0.2030982229	-1.887372748	0.3785601874
65405.22000951759	11.59506429117755	134.44551591654076	4277842804.4934	100771.11588492496	583.409788932724	10154817796.692976	340366.9818225256	65727.83239182692	94.8794956545753	4320147950.928092	9002.118695666572	69764.47777742347	73963.65943060981	1.064952	21.78282	0.180277093	0.0893600999999999	0.1049426803	-0.0636555437	-0.051507347	0.1300081258	0.0474419104	0.0575387134	0.1650170394	0.0463052324	-0.06022684	-0.0132606848	-0.0333090398	0.1333047902	0.1633583166	-0.0819493035	0.0587205292	-0.1483214988	0.0515930103	0.0620393499	-0.0508808399	-0.0149894902	0.030464479	-0.1258147736	0.0565965661	-0.0400658649	-0.0355231604	-0.0244311714	0.1474392594	0.1283848447	-0.1791778919	0.0964038399	0.129081096	-0.1204600151	-0.0299688545	-0.2190207851	-0.0304869369	0.0978222478	5.74267e-05	-0.0606018534	0.2375389837	0.0478285553	-0.1626767947	-0.0578296916	0.0066999286	-0.0366236178	0.0801560333	-0.0374075192	0.0020158902	0.1032290133	0.0020957956	-0.0060299133	0.0202506623	0.0198883191	0.0220762457	-0.242221657	0.1463060858	-0.0577601299	-0.0476314742	-0.0582083009	0.0292519132	0.0568403211	0.1157611684	-0.0181427485	0.2163974147	-0.0991629167	-0.1101502995	0.0737198072	0.0315457486	0.1913863436	-0.0631022939	-0.0975083421	0.1437868497	-0.0738316153	0.1113770728	0.0659508367	-0.1656977004	0.081235371	-0.2462997785	0.051181599	0.0130469966	0.0405157458	0.0399790568	-0.0080828677	-0.1403426762	0.1071157387	0.1250277672	0.0570981244	0.1619455676	0.0165986583	-0.2474095958	0.1417885247	-0.0197164	-0.0057762999999999	3.336564168999998e-05	0.0003887364289599	0.0448097	0.070333	0.00200790921409	0.004946730889	-0.0392582	-0.030802	0.00154120626724	0.000948763204	-0.000728455	-0.00072317786	5.306466870250001e-07	5.229862171941796e-07	-0.000922236	-0.000744138	5.53741363044e-07	8.505192396959999e-07	-5.45584e-05	0.0	0.0	2.97661901056e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5557145223	1.106596748	-0.4303249566	0.5842931339	-0.09898194401	-0.2361729232
65158.93270038915	-246.28730912843457	60657.43863772509	4245686510.653843	100509.24964153372	-261.86624339123955	10102109263.504148	68573.92942783992	65499.53264607988	-228.2997457470337	4290188776.854884	52120.77390816025	69600.32932995855	54018.43266272167	4.078097	83.414482	0.22138685	0.111627	-0.198293447	0.0283212477	-0.1259296784	-0.2590856606	-0.0839102025	-0.1885826333	-0.2104749035	0.0410654425	0.0811645506	0.0901821225	-0.1977562963	-0.1045048213	0.1328590335	-0.2549503776	-0.1772020875	0.1340411098	-0.0840701193	0.0109563931	0.0599257901	-0.2281379309	-0.1056371592	0.0988063334	0.0701572824	-0.3016368759	-0.1057843302	-0.147847141	0.1011048905	-0.0535316736	0.0061243889	-0.0459278973	-0.0258498885	-0.1995112112	-0.1067174832	0.0589195848	-0.0117424864	-0.0417067685	0.0702120676	0.0771537673	-0.1318470943	-0.019071189	0.1903983579	0.0780224358	0.0401331262	-0.1299613547	0.0036687916	0.1374284666	-0.0958644924	0.0783136854	0.1440941673	0.2701752999	0.1050580468	0.002721893	0.1101833815	-0.115490326	0.1166628895	0.1055927934	0.049740682	-0.0286065238	-0.0290630827	-0.0201433899	0.0105237231	-0.2426496036	-0.2070641224	-0.0110234483	0.0037963886	0.0527477291	-0.0207700408	-0.2381944475	-0.061480519	0.099012814	0.0548237806	-0.1288256491	-0.0380226764	0.0732077174	0.3010548892	0.0718910317	0.0286343183	-0.0909224733	0.0492119347	-0.0690330154	-0.2254197771	-0.1147998104	0.2055011698	-0.0154671467	0.057899448	-0.1363754764	0.1982763579	0.160362862	-0.2025479746	0.1381294559	-0.0139269	0.0057894999999999	3.351831024999997e-05	0.00019395854361	-0.0450605	-0.0898702	0.00203044866025	0.00807665284804	-0.0035271	0.0357311	1.244043441e-05	0.00127671150721	0.000345483	0.001073938	1.19358503289e-07	1.153342827844e-06	-0.000196253	0.000725983	5.27051316289e-07	3.8515240009e-08	-5.45584e-05	0.0	0.0	2.97661901056e-09	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.566165268	0.6863523392	-0.06310300165	-0.6280167358	-0.4992548846	0.02439317721
65394.63135081853	235.6986504293745	55553.853814228496	4276457809.509457	100238.52373548433	-270.72590604939614	10047761640.669254	73292.51620626647	65638.93245423447	139.39980815458694	4308469453.731555	19432.30651353564	69660.7787372449	73927.48923262338	4.089111	83.639763	0.08809126	0.0584038	0.1362618818	0.1958941847	-0.0586397897	0.0848116725	-0.025404329	-0.0417558609	-0.0011296865	0.0604959028	-0.0995252697	-0.1274387315	-0.1404153011	-0.0283485664	-0.0763782638	-0.0372980776	0.0143519028	-0.1071909408	-0.0837181664	-0.0024562411	-0.1046574406	-0.1381230393	-0.166929853	0.0413475482	-0.1689915003	-0.2567164058	0.1351052821	-0.1290125759	0.0504139617	0.0351105483	0.0826317824	-0.0258746451	0.0031265657	0.1707577068	0.0215224871	0.1561928367	-0.1390529342	0.1084751316	-0.0444044271	-0.0693847254	-0.0617839272	0.1737663632	-0.093120238	0.124208242	0.0850760648	-0.0984887463	0.1015191207	-0.0349483231	0.0312723632	-0.1454288153	-0.0506992484	0.2472864526	-0.0650703485	-0.1469127341	0.1463308088	0.0437811978	-0.1335749566	0.1419197006	-0.0634761563	-0.1705080131	-0.0753717046	0.1597978232	-0.1779141709	0.0282450317	0.0371094145	0.1455112646	-0.0169876819	0.1172547526	0.0064700885	-0.1042998913	-0.1136987376	-0.1667886992	-0.0374534392	-0.0108318794	0.0670523832	-0.1390823967	0.0896060836	0.0180060239	-0.094259031	-0.0496010134	-0.0397653465	-0.0825835158	0.0746709789	-0.2180217399	-0.2096571624	0.1320430076	0.0173549528	-0.0862546314	0.0509618251	0.0820497273	0.117629806	0.1342214686	-0.0139023	2.460000000000136e-05	6.051600000000667e-10	0.00019327394529	0.00860901	0.05366951	7.41150531801e-05	0.0028804163036401	-0.0114882	-0.0079611	0.00013197873924	6.337911321000001e-05	-0.000179375	-0.000524858	3.2175390625e-08	2.754759201640001e-07	-0.000200116	-3.863e-06	1.4922769e-11	4.0046413456e-08	-5.45584e-05	0.0	0.0	2.97661901056e-09	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.433680422	-0.546849371	0.1129754952	-0.1636542676	-0.2179957449	-0.3633244614
65405.04738036794	10.416029549414816	108.49367157428262	4277820222.828176	100206.09289735176	-32.43083813256817	10041261053.752691	1051.7592619808377	65537.24510447484	-101.68734975962434	4295130495.884012	10340.317101136172	69613.99887436224	73637.24512784444	1.057585	21.632135	0.02776739	0.0149246	0.1204047945	-0.0524208976	-0.0809739634	-0.0423325531	0.0049215126	0.0024252864	0.0347170177	0.0602587057	-0.1137904657	0.0816131463	0.0037839426	-0.182978681	0.036910254	0.2225568504	0.0992513793	0.0657843129	-0.0970608956	0.1198532043	0.0155763723	-0.0454596188	-0.21305266	-0.0436123232	-0.0517344086	0.1206307309	0.046660623	0.1134243726	0.0915835642	0.0865657824	0.0446292347	-0.1848218342	0.1322420974	-0.0393656269	0.1290652302	-0.0232478984	-0.0881198503	-0.0089841926	-0.053693387	0.1697315652	-0.0999063184	0.1290043056	0.0382832496	-0.0526408666	0.218680432	-0.0314345305	-0.020297194	-0.1106483938	-0.0206651183	0.0508889133	0.1066647185	0.0469082227	0.1022448069	0.1151276217	0.0600305856	0.1881628611	-0.0801778406	-0.0946472113	0.0226674252	-0.1620444097	0.1744159275	-0.156191056	-0.1619145447	-0.0141579428	0.1490364878	-0.0635887784	0.0145148692	0.1211059186	-0.056635492	-0.0814628723	-0.2079134672	-0.017357642	0.082357603	-0.13606343	-0.0558024647	0.0288241297	-0.0908895963	0.1139400942	-0.1097450003	0.0801008388	0.0799464059	0.0332353286	0.0114459229	0.0679047338	-0.2536855311	0.0018002979	0.2094558576	-0.1745702911	-0.1315026845	-0.0112719001	-0.1478597592	0.1300716051	-0.0139032	-8.999999999998592e-07	8.099999999997466e-13	0.0001932989702399	0.0210496	0.01244059	0.00044308566016	0.0001547682795481	-0.0186595	-0.0071712999999999	0.0003481769402499	5.142754368999998e-05	-0.000287702	-0.0001083269999999	8.277244080399998e-08	1.1734738928999993e-08	-0.000254881	-5.4765e-05	2.9992052249999993e-09	6.4964324161e-08	-5.45584e-05	0.0	0.0	2.97661901056e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.184025916	0.9763830183	-0.8302021497	1.645745268	0.5871832931	0.2492416875
65430.58426109698	25.536880729036056	652.1322773690131	4281161356.7485113	100302.73934042202	96.64644307026174	10060639519.192644	9340.534958133345	65427.84815782175	-109.39694665309798	4280803314.5629783	11967.691937020769	69512.11702965561	73905.27720520989	0.935363	19.132162	0.04188594	0.0226689	0.1198825985	-0.0957273631	-0.0919574109	-0.0758397378	-0.0568242225	-0.0419188913	-0.1405124257	0.0180317016	0.0640797388	0.1292204162	-0.0932192303	-0.1887067279	-0.0425563391	0.11775094	-0.0268315816	0.2448968853	-0.0582060826	0.1796128821	-0.1669123843	0.0617102971	0.1854665115	0.050008878	0.0849931473	-0.0908183546	-0.0111528237	0.0910739895	0.301767809	-0.193459004	-0.0026138766	-0.0437521943	0.1678958042	0.0285307436	0.0330430975	-0.1831825098	-0.1298395535	-0.0168104166	-0.0052738375	0.0761776658	-0.0886059634	-0.021732105	0.2462453264	-0.0345711778	0.0592050697	-0.1419752022	0.1184294924	0.1627294369	0.0663159855	-0.066389922	0.0375192554	-0.1608300868	-0.1527404745	0.1432098354	0.1283166071	-0.0946686795	-0.0810559387	-0.0218415331	0.1084491572	-0.2265165525	-0.1531260437	-0.221787454	-0.0676161634	0.0796994254	0.0010787874	-0.1319991991	-0.0186409963	0.1416456277	-0.0058811	-0.118281082	-0.1058255278	-0.0856767779	-0.0597898557	0.0611750974	0.0013945093	-0.0150032671	0.0100620499	0.0267682824	0.0514098689	-0.2236430032	0.0092870212	0.1424213077	-0.1819030969	-0.1857785756	-0.0251240756	0.0697074887	-0.1169893101	0.1416632407	0.1705277725	-0.0782807216	0.026534715	0.1256873438	0.00643174	0.02033494	0.0004135097848036	4.13672794276e-05	0.0252512	0.0042016	0.00063762310144	1.7653442559999998e-05	-0.0114806	0.0071788999999999	0.00013180417636	5.153660520999998e-05	-0.000179375	0.0001083269999999	3.2175390625e-08	1.1734738928999993e-08	-0.000159798	9.508299999999998e-05	9.040776888999996e-09	2.5535400804000006e-08	-5.45584e-05	0.0	0.0	2.97661901056e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06400571641	0.8329660124	0.2278519698	-0.3143173533	-0.2839310216	-0.2600930257
65430.6162870846	0.0320259876243653	0.001025663883316	4281165547.7077007	100345.57909861216	42.83975819013722	10069235244.63583	1835.2448817894287	65679.00355491864	251.1553970968962	4313731507.967016	63079.033490899616	69731.7581246014	71276.150648329	1.596546	32.65617	0.0348350099999999	0.0226597	0.0980389792	0.0590326892	-0.098735573	0.0597407482	-0.0853629532	-0.0094741807	0.0870142029	0.0915618697	-0.1082534386	-0.0114417727	-0.0691499412	-0.1473340502	-0.0784265321	0.0979397196	0.0685586654	-0.079846779	-0.0113819472	0.0268795969	-0.0766821122	-0.0114922323	-0.0216755732	0.1526020129	0.1035215767	0.0036357768	-0.0699460451	0.1948257855	0.0717073344	0.0981663477	0.0240942871	0.2237204335	0.0409093854	-0.0447601398	0.1119928155	-0.0100323722	0.0501832116	0.0818349321	-0.0734326741	0.0938509894	-0.1751238718	-0.0917747624	-0.0858683772	0.0118488131	0.0603634524	-0.0879618967	-0.0339600469	-0.1326126557	0.1309130038	-0.1228538358	0.1646364112	-0.0432553968	-0.0664629799	-0.0139568233	0.0168395221	-0.0651981343	0.1774798243	-0.2168007423	0.1102045848	-0.0591683829	0.0867188787	0.0189136187	0.0346101679	0.1162332776	-0.1464606369	-0.1182252898	-0.026059207	0.0684607335	0.1043704256	0.0322497062	-0.0471133688	-0.150826857	0.0764670192	-0.0004792675	-0.0424054507	0.0092039974	0.0115399629	-0.0075669172	-0.0285858422	0.0156560453	0.2789818632	0.1960196798	-0.055211386	0.0926331589	-0.2034237478	-0.0009562699	0.0142497564	0.0152134829	-0.0051601237	0.1920426516	0.1286940897	0.1210765853	-0.00275719	-0.00918893	8.44364345449e-05	7.6020966961e-06	0.0252523	1.0999999999969368e-06	0.0006376786552899	1.2099999999932609e-12	-0.0114859	-5.299999999999749e-06	0.00013192589881	2.8089999999997344e-11	-0.000179375	0.0	3.2175390625e-08	0.0	-0.00057452	-0.000414722	1.71994337284e-07	3.300732304000001e-07	4.35132e-05	9.80716e-05	9.61803872656e-09	1.89339857424e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4433149159	0.8077993974	1.35247972	0.1229919199	-0.03226714519	-0.920853756
65402.235569233766	-28.380717850835936	805.4651457287575	4277452417.4535465	100947.38349697886	601.8043983667012	10190374234.88612	362168.5338935072	65551.61004068048	-127.39351423816696	4297013578.925442	16229.107469950051	69652.10738560268	73898.34705219572	1.665079	34.057968	0.041044241	0.0241511	0.108534896	-0.2060696987	-0.0686624242	-0.0462500967	-0.0836115714	-0.0759928101	0.0255079526	0.0138994532	0.1942483626	0.2216900129	-0.1314524314	-0.0239930919	-0.110729377	-0.0858753846	-0.0007249068	0.2101576842	0.1432572872	0.2095416951	-0.15060328	0.0471524807	0.0250801765	0.1794860916	-0.120985579	0.0059709705	0.0075941873	0.107163617	-0.0985555929	0.0474425747	0.0395989455	-0.2100748943	-0.119586961	0.0394607893	0.0097316542	0.1358052723	-0.040945539	-0.1353971531	-0.0198124267	-0.0953129169	0.2342769826	0.1701757675	0.1756363367	-0.2327000799	-0.0284858651	-0.2178257102	0.1521094777	0.0452715686	0.098361978	-0.0957559634	0.0164286805	-0.0247732427	0.0176719607	0.0228160819	0.0216853731	0.3056390384	0.0281268111	-0.0791322797	-0.1084617786	0.0627177631	0.0273934118	0.0375445802	0.0091431275	0.0369665311	-0.0112943924	0.1048155967	0.0809789833	0.1223224657	-0.0114811003	-0.0841013064	-0.1265875997	0.0378880032	-0.0463769171	-0.063614386	-0.1196309977	0.0231863486	-0.1367825896	0.1017919264	0.1202274124	-0.0465256507	-0.0034130616	0.089991024	0.1809135099	-0.09542416	-0.0231546316	-0.0546702736	-0.0111039832	-0.1741686637	0.1169821773	-0.2563217973	0.0380673633	0.1162476387	0.000417971	0.003175161	1.0081647375921002e-05	1.74699756841e-07	0.0399661	0.0147137999999999	0.0015972891492099	0.0002164959104399	-0.0114865	-5.999999999999062e-07	0.00013193968225	3.599999999998874e-13	-0.000179375	0.0	3.2175390625e-08	0.0	-0.000209498	0.000365022	1.33241060484e-07	4.3889412004e-08	-5.45584e-05	-9.80716e-05	9.61803872656e-09	2.97661901056e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.521482269	1.620589815	0.9713643405	-0.6202040636	-1.027603533	1.52971204
65210.06762500562	-192.16794422814564	36928.5187888717	4252352919.657806	100137.51717687875	-809.8663201001036	10027522346.349688	655883.4564324835	65630.29253651998	78.68249583950092	4307335298.42919	6190.935151533079	69725.8933729273	71145.21035693941	1.755548	35.908455	0.061472949	0.0298832	0.1117552431	0.2465940559	0.0088986975	-0.1228470565	-0.1075599179	0.0226230402	0.0085635969	-0.1588982268	-0.0091636321	-0.0754286743	-0.1361712566	-0.0397845173	-0.1559260081	-0.1002189605	-0.0359393255	-0.0086421726	0.049590039	0.1979767849	-0.2142336158	-0.0263084214	0.1186454309	0.0432266937	0.0076935205	-0.1352966288	-0.0378085711	0.0743251934	-0.0242277183	0.207662936	0.0092168038	-0.1303477019	0.0991114123	0.2027977106	-0.0393638065	-0.0864727481	0.1497228179	-0.0354544444	-0.061870217	-0.0571801962	-0.260053391	-0.0999324997	-0.031592671	-0.0722133902	0.0341895199	-0.1554875433	0.0676135747	0.0641621192	0.2442112607	-0.0984542727	0.0359695158	-0.0527513719	-0.1733076304	-0.1827965708	0.1348347311	0.0464851522	0.0994605019	-0.0600363835	-0.0208489953	-0.0204796174	-0.1162693904	-0.0410291948	-0.2015806296	-0.1244227041	0.0577006465	-0.0637537034	0.2875483139	0.116745152	-0.0321875316	-0.0706112954	0.0919324806	-0.0480502617	-0.0595355888	-0.1215979033	-0.0147438495	-0.2601078904	0.1588256849	-0.0103736145	0.1528357604	0.0396828264	0.0500290371	0.0391073767	-0.0458522788	0.0698357832	-0.1654747125	0.2997287959	-0.1463943305	0.2314426563	0.0186839261	0.0539691915	-0.160423539	0.111209206	0.00636689	0.005948919	3.5389637268561004e-05	4.05372882721e-05	0.0252339	-0.0147321999999999	0.00063674970921	0.0002170377168399	0.00216002	0.01364652	4.665686400399999e-06	0.0001862275081104	-0.000424378	-0.000245003	1.80096686884e-07	6.0026470009e-08	8.84052e-05	0.0002979032	8.874631657023998e-08	7.81547938704e-09	-5.45584e-05	0.0	0.0	2.97661901056e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.174205756	-1.223100477	1.262379329	-0.4695621034	-0.8354403376	0.3826056465
64987.41821602413	-222.6494089814878	49572.75931980582	4223364526.384425	100329.50691264632	191.98973576756543	10066009957.334743	36860.0586400996	65509.24371070636	-121.04882581361744	4291461011.548721	14652.818230855495	69580.00943478954	62997.18930005271	2.890303	59.11903	0.0320799839999999	0.0223546	-0.0382422575	-0.0696780205	-0.2685752352	0.0052131372	0.0754213562	-0.0576843972	0.0482549362	-0.0258199934	-0.038466041	0.1127063508	0.0490184402	-0.1614865957	-0.0827690728	0.0456231549	0.074582316	0.0697775037	-0.1099982365	0.0102094105	0.0375778204	0.0977921749	0.2340038933	-0.0158517845	-0.0365296743	-0.032174478	-0.1819572305	-0.1835390317	-0.0151957055	-0.0426745126	0.0157514993	0.0757046836	-0.1224701887	0.0589356771	-0.0817139894	0.0869325854	0.0639565102	0.0773991305	-0.0407781306	-0.0612633215	0.0887709382	0.0882202293	0.0478368024	-0.0248169751	0.1015870989	0.0504090331	-0.0036912193	0.0816004618	-0.0415324041	-0.1117992777	-0.0451026932	-0.1961576992	0.0812909305	-0.0811039143	0.0524668399	-0.157887802	0.1461203314	0.0132279345	0.1299372309	0.1585155068	-0.010217947	0.348508634	-0.1555730782	0.1205862761	-0.0530063981	0.0460430524	-0.072691936	0.1172136662	-0.0642382223	-0.1219193278	0.039845069	-0.0568513246	-0.0717005856	0.0289802255	0.0458590344	0.0193205447	-0.1745725029	-0.1306726275	0.0530330128	-0.0305828524	0.0366189154	0.0602887973	-0.1061045791	0.0705577292	-0.2477075644	-0.1582833076	0.0368149794	-0.1407053544	-0.0762817428	0.0791255092	-0.0472275562	0.1059703668	0.00634732	-1.9570000000000004e-05	3.829849000000001e-10	4.02884711824e-05	0.0252485	1.460000000000003e-05	0.00063748675225	2.1316000000000087e-10	-0.000525194	-0.002685214	2.75828737636e-07	7.210374225796e-06	-6.29778e-05	0.0003614001999999	3.966203292840001e-09	1.3061010456003998e-07	0.000314217	0.0002258117999999	5.099096901923999e-08	9.8732323089e-08	-5.45584e-05	0.0	0.0	2.97661901056e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.231568552	1.430727985	-0.6303369167	-0.9374852329	0.3171515029	-0.2747414263
