global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	aroma_motion_02	aroma_motion_04	aroma_motion_06	aroma_motion_10	aroma_motion_11	aroma_motion_16
58577.61704109055	n/a	n/a	3431337218.2126617	87614.6667332768	n/a	n/a	7676329826.78316	58253.09592040274	n/a	n/a	3393423184.311642	61320.04932956805	47420.430040366606	n/a	n/a	n/a	n/a	-0.0028928699	-0.1790583967	0.1993121705	-0.1371303534	0.12379253	-0.2152586456	-0.0942108326	0.0014437921	-0.0238079506	0.0964347437	-0.1293943109	-0.1015246081	0.1613392603	-0.0305041042	0.045056812	-0.1182005593	-0.119523026	0.130810415	-0.076746059	-0.0889378068	0.1234641728	-0.0401849686	0.1108018952	-0.0926080618	0.0365630645	-0.1760520387	0.2881271746	-0.022442875	0.0602704152	-0.0356642318	0.0230337903	0.1060396599	-0.0858176602	-0.1646359709	0.0442784086	0.2857908139	-0.1591086014	0.1824368061	0.0007685791	0.1056103245	-0.083503988	-0.1139980284	0.0024247147	-0.1884841741	0.0732609811	-0.0566278178	-0.1940503292	0.0596178683	-0.1188212836	0.1713319116	-0.0388841695	0.0647278482	-0.1595365796	0.0164675842	-0.126812434	0.0192869032	-0.1916331964	-0.1528875211	0.1147398702	0.0042744988	0.0053575659	-0.0935554309	0.0803638781	0.1896214293	-0.1735617021	-0.1477002852	0.1817619831	-0.0628587371	0.0357141102	-0.0430883137	0.1274018105	-0.1064894745	0.1265377878	-0.0428696872	0.1849681577	-0.1154260148	0.1279243486	-0.036211336	0.0759550353	-0.1044071909	0.1104177524	-0.0937255601	0.0053069411	-0.1148828894	-0.0277559596	0.074482125	-0.0845690336	-0.0271923311	-0.0234113372	0.1643619509	-0.062478	n/a	0.0039035004839999	n/a	0.0103737	n/a	0.00010761365169	n/a	0.0831255	n/a	n/a	0.00690984875025	-0.0026349	n/a	6.94269801e-06	n/a	-0.0008126989999999	n/a	n/a	6.604796646008374e-07	-0.0008040789999999	n/a	n/a	6.465430382408392e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.874758352	1.341196062	0.9794667833	-1.902322008	0.5928991319	-1.478987746
58435.90513333289	-141.71190775765717	20082.264800314737	3414755008.751881	87565.10063806718	-49.56609520962229	2456.7977943293417	7667646849.754832	58325.89014057751	72.79422017477191	5298.99849085317	3401909460.6907167	61309.17946525975	43494.41604716615	2.114739	41.830608	0.13087305	0.0678763	0.0584116423	-0.0285565173	0.2847405574	-0.1626479219	0.1134901836	0.0361528013	-0.1704321547	0.0201799803	-0.1578766779	0.1022620334	-0.1859204302	0.0094504484	0.0818785583	0.1717906681	0.041935242	-0.2917250766	-0.063866902	-0.0564006182	-0.1025736938	-0.0140186076	0.1102031467	-0.0874613396	0.0110064065	-0.187673955	0.0494042708	-0.0094039601	0.0519597109	-0.0319053276	0.0513857368	-0.1725727959	0.0054573636	0.0640873697	0.0397374099	-0.0084147534	0.1245908718	0.0938958332	0.1082509565	-0.1745356479	-0.074668041	-0.2133711219	-0.0397923601	-0.0436172021	0.0696672857	0.0686936238	0.0674316403	-0.0926549428	-0.162203661	0.1330775458	-0.0657607035	0.139592657	-0.0379658326	-0.0708745666	-0.1077763734	-0.1201976014	-0.0588463666	-0.0998896822	-0.0894917543	-0.1344184464	0.0526929767	-0.0227869481	-0.0703017135	-0.0426024863	-0.1132635991	-0.05134033	0.2066473611	-0.2100270203	0.0719784654	-0.1012503998	0.0561414271	-0.1358142851	0.0689337182	-0.1627881757	0.1677257261	-0.1558637634	0.1250663984	-0.1601454325	0.2091982579	0.0681525098	-0.0036299561	0.0499611933	0.0026069152	-0.1221410192	0.0498054117	-0.139734758	-0.0995988123	0.0924034618	-0.1833341398	0.0265286692	0.0119905579	0.1640657595	-0.0624946	-1.659999999999856e-05	0.0039055750291599	2.7555999999995216e-10	0.0510184	0.0406447	0.00260287713856	0.00165199163809	0.12293	0.0398044999999999	0.0015843982202499	0.0151117849	-0.00325083	-0.00061593	1.05678956889e-05	3.793697649000003e-07	-0.000712535	0.0001001639999998	1.0032826895979956e-08	5.07706126225e-07	-0.00109613	-0.0002920510000001	8.529378660105844e-08	1.2015009769000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.161765812	1.860485127	0.4306269559	-1.031124398	-0.6278052676	-1.788619547
58338.4484233667	-97.4567099661872	9497.81031743353	3403374564.445817	87584.65207788868	19.551439821501845	382.2587990938081	7671071279.60481	58226.76070953647	-99.1294310410376	9826.64409851983	3390355662.7256203	61257.73993230087	42814.448656771645	1.226919	24.269081	0.07881295	0.0416377	0.0682034424	0.0077968437	0.2876329188	-0.1913771807	0.1277964741	-0.0412293798	-0.1471587469	0.0984321569	-0.0968127647	0.1483722591	-0.2006922402	-0.017030605	0.1965767159	-0.1643653107	-0.1278930593	-0.1017333831	0.0467563393	-0.2538838772	-0.2349100147	-0.1436548268	0.1366420686	0.0338703209	0.0473182691	-0.0493071034	0.1098260561	-0.094553798	0.1096674508	-0.0705499823	-0.1472600272	-0.0438818345	0.0385444599	-0.036841004	-0.0891644565	0.0598087907	0.1990286648	-0.0101435054	-0.0733707969	0.030647704	-0.0152936362	-0.1987758141	-0.0149057428	-0.095252374	-0.0612502164	0.2577597985	0.1898270079	-0.0848651786	-0.231840411	0.0435918377	0.0632708316	0.0850899664	-0.0970495448	-0.0357446356	-0.1052434368	-0.0274598386	-0.0569670213	0.0300784854	0.1282891524	-0.1740095873	0.0537901346	-0.0786211334	0.1045831706	-0.1416213886	-0.0083737232	0.0407436074	0.0627977913	-0.2006175667	0.1819579368	0.0714157761	0.0662684696	-0.1272692245	-0.0228068079	-0.1626971693	0.1533711079	-0.1153737479	0.1728197559	-0.0988090645	0.2454562406	0.1364652545	0.1023205047	0.0340928666	-0.0718750154	0.0380677384	0.028772423	0.0545999198	-0.122154091	0.0288766516	-0.1266413364	-0.08380646	0.1180635097	0.1634739106	-0.0624972	-2.600000000005376e-06	0.00390590000784	6.760000000027954e-12	0.0165011	-0.0345173	0.00027228630121	0.00119144399929	0.111215	-0.011715	0.000137241225	0.012368776225	-0.00284173	0.0004090999999999	8.075429392900002e-06	1.6736280999999993e-07	-0.000655567	5.6968000000000014e-05	3.2453530240000022e-09	4.2976809148900003e-07	-0.000910637	0.000185493	3.440765304900004e-08	8.292597457689999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.260819413	1.001090596	-0.06312451314	-0.5370411229	-2.696791471	-0.9571173687
58543.9954190403	205.54699567359785	42249.56743044205	3427399399.624612	87078.53371747109	-506.11836041758943	256155.79475178896	7582671034.384749	58319.14051101824	92.37980148176575	8534.02772181045	3401122149.9438887	61323.59201005303	51335.081345230006	3.087153	61.065445	0.0920915	0.0542318	-0.0776397015	0.1108327861	0.0273391589	-0.2303139353	0.146858577	0.0564332903	0.1835332457	0.268829645	-0.0971453325	0.0819895902	-0.1284239945	-0.0759413407	0.3073816292	-0.059448168	-0.1314089004	-0.2277228137	0.0204000627	-0.2565449099	-0.1900205866	0.0249178866	-0.0700842229	0.0030803833	-0.1215832286	-0.0574071966	-0.1398073044	0.0659737192	0.0083906683	0.1150965625	0.0700186999	0.0791416881	0.0375520936	-0.0342760019	0.1150613503	0.0535914254	0.1161228334	0.0719918135	0.1314259595	0.0167186111	-0.0708985449	-0.1405300877	-0.0784780921	-0.1157521699	-0.0633967253	0.2167889887	0.1383226204	-0.1818647779	0.0727684424	0.1492037023	-0.0039500711	0.0491969658	0.0815851187	-0.0333100227	0.0621895287	0.055584194	-0.0386090888	0.1001295659	-0.0447292522	0.0649446029	0.0071232354	-0.0132572953	-0.0571438587	-0.1499208211	-0.0436177936	-0.1731632567	0.1632865746	-0.1245419396	0.0552374337	-0.1421468813	0.014681142	-0.1405118453	-0.1725587186	-0.0704323385	0.0933781851	-0.055016779	0.0189892982	-0.0717793532	0.1430368457	0.0140030678	0.0673312035	-0.1570628328	-0.0848440482	-0.0629465574	-0.0222602378	0.1604879531	0.2272963891	0.0184986944	0.2721583414	0.1902992218	-0.0028970405	0.1625874706	-0.0475666	0.0149306	0.00226258143556	0.00022292281636	0.026127	0.0096259	0.000682620129	9.265795081e-05	0.0642846	-0.0469304	0.0022024624441599	0.00413250979716	-0.0026852	0.00015653	7.21029904e-06	2.4501640900000066e-08	-0.000812698	-0.000157131	2.4690151161000012e-08	6.604780392040001e-07	-0.000812206	9.843099999999997e-05	9.68866176099999e-09	6.59678586436e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.235729149	1.399825662	0.8014626957	0.1106349433	-2.457753027	-1.824172156
58391.93850463753	-152.0569144027686	23121.305217690897	3409618482.329371	87270.40151836355	191.86780089246167	36813.25301930932	7616122981.176391	58347.50146039134	28.360949373098265	804.3434493434429	3404430926.670369	61279.35143994421	40166.36827203028	3.525451	69.735199	0.1059106	0.0587541	0.224910243	0.0285773338	-0.0074513816	-0.126942126	0.0378603372	0.1110902783	0.168749373	-0.1596270518	-0.0921466284	0.0963758982	-0.2475399092	-0.0093588737	-0.0906079723	0.0466775338	-0.0345222154	0.0457380535	-0.0183834021	0.1205967737	-0.2469453906	-0.0166400267	0.1273197091	-0.0956467079	0.1329404862	-0.0361418455	-0.014568978	0.1104758152	-0.1752030008	-0.0341658532	-0.0826134106	-0.0947565982	0.1600229674	0.0362630626	-0.0157605268	-0.1590627103	-0.0709075015	0.0031229295	-0.1752225116	0.0087294256	0.1081373597	0.0989729052	0.2306658162	0.1174133652	0.1001864887	-0.0309402621	0.2620270931	0.0614149126	-0.0642815692	0.1198353568	-0.1069211299	-0.0932496605	-0.0283610833	-0.0193077881	0.0386768433	-0.0637776669	-0.0800490293	-0.1447717881	0.0845987186	-0.2020539097	-0.0560644918	0.0196307802	0.0828600862	0.1856558468	0.2386249766	0.0460326883	0.0895852719	-0.197260582	0.051169001	0.0763252109	-0.0431441901	-0.1248872436	-0.0886406453	-0.0670450545	-0.0812327032	-0.0734893438	-0.0979499664	-0.0108785354	-0.0049612444	-0.1857072977	-0.1739936634	0.0461835629	-0.0863176383	0.0483136781	0.1054562278	0.2553960134	0.1307567357	-0.1379945542	0.2526872363	0.0671846935	-0.0715352976	0.161408037	-0.0624907	-0.0149241	0.00390508758649	0.00022272876081	0.0528575	0.0267305	0.00279391530625	0.00071451963025	0.113802	0.0495174	0.00245197290276	0.012950895204	-0.00249627	0.0001889299999999	6.2313639129e-06	3.5694544899999965e-08	-0.000812698	0.0	0.0	6.604780392040001e-07	-0.000918048	-0.0001058419999999	1.1202528963999996e-08	8.42812130304e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.917087406	1.687338379	-1.032188873	-0.1651383164	-0.2213205613	-1.206623041
58739.54217385832	347.6036692207854	120828.31085575318	3450333814.79448	87219.12398520908	-51.27753315446898	2629.385406407666	7607175588.747273	58240.16503609422	-107.33642429711472	11521.10798089024	3391916823.431492	61305.15793212136	52310.69072489294	3.552712	70.274437	0.0756040999999999	0.0604974	0.0112639537	-0.0608417852	-0.2336940507	-0.0443593495	0.0778089354	-0.0922173141	0.1936725064	-0.0484855107	0.0565143352	0.0323549872	-0.001981611	0.1102534788	0.0761134995	-0.0478559989	-0.0591377754	0.1239595086	-0.0280970903	-0.0950142448	-0.1915892303	0.0230205115	0.0577133461	0.1765081199	-0.0938514492	-0.0353413501	-0.1155626623	-0.0245923355	-0.0599624152	-0.1603342683	0.0080386517	0.0243276051	0.0698099831	-0.0146337278	-0.1366078783	-0.1606674772	0.1048827207	-0.1660761005	0.1016571882	-0.039088924	0.1476585456	0.0921412726	0.0213467668	-0.1007190921	-0.0681606577	0.0441842028	0.2146248478	0.1241736177	0.0347853965	0.0565053839	0.0047709044	0.0482341295	0.1723323809	-0.0359787783	0.1362838593	0.0555078761	0.026056541	0.0325072202	-0.0454482515	-0.0066505936	0.028846515	0.0826839921	0.1188695013	-0.0411295869	-0.1253895915	0.1897089591	0.0833021652	-0.1234508492	0.0227482739	-0.0893990774	-0.0144736751	-0.1280349697	-0.0341554165	0.0552936868	-0.1495430457	0.2266590089	0.0352895297	-0.0099868548	-0.0013258785	0.0777585965	-0.077064985	0.0316743307	-0.1116762976	-0.0739592443	-0.1481471635	0.2781308811	0.1594627359	-0.0842816035	0.1418628548	-0.1706190928	-0.1164366799	0.1599377353	-0.0624907	0.0	0.00390508758649	0.0	0.0417358	-0.0111216999999999	0.00174187700164	0.0001236922108899	0.0558441	-0.0579579	0.00335911817241	0.00311856350481	-0.00236578	0.00013049	5.5969150084e-06	1.7027640100000008e-08	-0.000812698	0.0	0.0	6.604780392040001e-07	-0.000918048	0.0	0.0	8.42812130304e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.191747818	1.708700823	-0.08392355222	0.9301001099	-1.677288313	-1.781850882
58478.33681170125	-261.2053621570667	68228.24121960437	3419715876.262773	87159.9994317866	-59.12455342248722	3495.7128174085456	7596865500.949039	58239.88381696429	-0.2812191299308324	0.0790841990390544	3391884067.0134997	61170.71152783915	41666.646805548815	3.394216	67.139305	0.0876409	0.0545466	0.2228560302	-0.0761357552	-0.076871155	0.0008680369	0.0605595675	-0.0023406717	0.1665002941	-0.1750831655	-0.0186794624	0.0867452253	-0.1101958223	0.128146049	0.0436375562	-0.0641225415	0.0152153274	-0.0585212783	0.1473362676	-0.1852892131	-0.0935421356	0.0940045146	0.0717932778	-0.0332720199	0.1195277525	-0.0647783314	0.0197596821	0.2017934882	0.0508954614	0.005729388	-0.1168639963	-0.1302720974	-0.0198539317	-0.1449509259	0.0781924471	0.1493484344	-0.152315252	-0.2000643551	-0.1398230868	-0.0438429496	0.0788185027	0.1071496339	-0.0088060154	0.0443236645	-0.0837178498	0.2353656599	0.1129182132	0.1412303252	0.0111747184	0.0029484528	-0.0848327911	-0.0367583957	0.1111274139	0.0273331064	-0.1687080503	-0.146858688	0.0612779528	-0.0538719197	0.239073745	0.0301347158	-0.1354403068	-0.0574144812	-0.036338191	0.1461393636	0.0324675105	-0.0745806239	-0.0011399773	-0.1867141859	0.0653238021	0.0309502328	-0.0957555361	-0.0841706269	0.0307050538	0.0122809249	-0.1249321923	0.0421609003	-0.1005703211	0.0077925247	-0.1111053758	-0.003421224	0.0221829937	0.1667262316	-0.2652831702	0.0396429916	-0.1046803376	0.0377414198	-0.1183287036	0.0306277039	-0.0432831806	0.0900655737	0.0225427542	0.1581792149	-0.0560948	0.0063959	0.00314662658704	4.090753681000004e-05	0.0567768	0.0150409999999999	0.00322360501824	0.0002262316809999	0.10527	0.0494259	0.00244291959081	0.0110817729	-0.00245134	-8.556000000000015e-05	6.009067795600001e-06	7.320513600000026e-09	-0.0010627	-0.0002500019999999	6.250100000399998e-08	1.12933129e-06	-0.000918048	0.0	0.0	8.42812130304e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.729250074	1.532677306	-0.7228745286	-0.6176004797	-2.695613335	-1.12783272
58719.17846905127	240.8416573500217	58004.70391510527	3447941920.0802946	87285.4660670596	125.4666352730128	15741.87656673122	7618752586.543814	58282.36807085866	42.48425389437034	1804.9118289613211	3396834427.9470453	61281.60070504101	50203.66038359648	3.055875	60.446758	0.0587573	0.0419406	0.0383644632	-0.1906187341	-0.052525615	0.0696913931	0.0618850361	-0.0951144187	0.1092626642	-0.1257948461	-0.0329985357	0.0430228731	0.0307869897	0.1005012184	0.1797198616	0.0311720747	-0.028821684	0.0668192412	-0.0523095401	0.0149142401	-0.0669901857	0.0456840453	0.0349909837	0.1199742763	0.1080183584	0.0992445854	0.0649883678	-0.1819417809	0.0448361567	0.1583195431	0.0375810412	0.0292991156	-0.0824392389	-0.1579751247	-0.1579912839	-0.1180014797	-0.0387720675	-0.0169721297	0.1499938564	-0.011757231	-0.0711729617	-0.0202095925	0.0081893341	-0.0373895794	0.0341035712	-0.0298988969	0.1410673838	0.1278865128	0.0514925556	-0.145545045	0.0069117515	0.0326988181	-0.0339516721	0.0465683236	-0.0042746708	0.0341977605	-0.1400822924	0.1725886266	-0.016514459	0.0310431369	-0.0791385349	0.0523263068	-0.075438909	-0.0848989835	-0.0901985674	0.0825373176	-0.0914957419	-0.1347347076	-0.013507251	-0.0705086496	-0.0327538022	-0.0711810345	0.1384348178	0.0308501206	-0.0186013463	0.1738080978	-0.0913975755	0.1247923396	-0.100850227	-0.0918013502	0.0596170205	-0.1612881843	0.0534424533	-0.0682184536	-0.0339728607	0.0294201187	-0.0048070627	-0.0771573239	-0.1565035675	0.0158123585	-0.1820204104	0.1561356449	-0.0553423	0.0007525	0.00306277016929	5.662562500000048e-07	0.0606175	0.0038406999999999	0.0036744813062499	1.4750976489999964e-05	0.065969	-0.039301	0.001544568601	0.004351908961	-0.00240408	4.726000000000036e-05	5.779600646399999e-06	2.2335076000000332e-09	-0.0008126989999999	0.0002500010000001	6.250050000105e-08	6.604796646008374e-07	-0.000918049	-1.000000000015745e-09	1.0000000000314906e-18	8.42813966401e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8993603784	1.561347979	-0.2946482651	-1.852634714	-0.7968858011	-1.139554723
58504.57948858476	-214.59898046651503	46052.72241726771	3422785821.136132	87619.13783953793	333.67177247832296	111336.85174882572	7677113315.743947	58340.42433985562	58.05626899695926	3370.530369847293	3403605112.154418	61277.21796158653	40032.23173706813	3.245542	64.198456	0.10220225	0.0489184	0.204372655	-0.0957441229	0.1105020427	0.0158188787	0.0123103287	-0.0782899804	-0.0270087324	-0.1476377164	0.1001015156	0.0724310497	-0.189058292	-0.1097904427	0.0741825433	0.0833127194	0.0470866699	0.2284553463	-0.0573890936	-0.0040585684	-0.1066377626	0.0164937673	-0.1102678969	0.1094123182	0.1685299476	0.1950706659	0.0864012677	0.1007378923	-0.0071550244	0.0573140142	0.2352481098	0.2431513348	0.1823483378	0.0338361048	-0.037076062	0.1294470695	0.0421126381	0.0815061987	-0.1873088663	-0.0253922603	0.0685507395	0.0214819909	-0.033278896	-0.0247843613	0.0370006654	-0.003567728	0.1728654652	0.052711678	0.0767173429	-0.2588913399	0.0646900719	-0.0904975348	0.0495527804	0.0453932358	0.0029957411	-0.0924670859	-0.1240291751	0.0123126516	-0.1595475059	0.0883153536	0.1798569567	-0.2247803435	0.0969673575	-0.1297436085	0.1912741001	-0.0723424307	-0.1357740335	-0.1521177399	0.1096394458	0.1109033497	-0.0321293581	-0.0195345595	0.1247336194	0.0064527977	0.0149442419	0.0734761123	-0.0192037008	0.0368259765	-0.0883788191	-0.229448648	0.038715018	-0.0117403263	-0.0337949773	0.0902920339	-0.0089202488	-0.0696881908	-0.0372723133	-0.1190723508	-0.1608218159	0.1177061823	-0.0060324911	0.1538107079	-0.0589771	-0.0036348	0.0034782983244099	1.3211771040000005e-05	0.0226954	-0.0379221	0.00051508118116	0.00143808566841	0.0956411	0.0296721	0.00088043351841	0.00914722000921	-0.00205493	0.0003491499999999	4.2227373049e-06	1.2190572249999993e-07	-0.0008126989999999	0.0	0.0	6.604796646008374e-07	-0.000647734	0.000270315	7.307019922500002e-08	4.1955933475599993e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.827551366	0.8721446917	-0.8766624011	-2.149919404	-0.1410055575	-0.8762372996
58957.35649859592	452.7770100111593	205007.02079464545	3475969885.3025303	87456.37852222809	-162.75931730984303	26490.595371166168	7648618144.223238	58321.34815254559	-19.076187310027308	363.9009222872469	3401379650.3304334	61327.87515880469	57063.17542336031	4.115885	81.41428399999998	0.18638085	0.0929996	-0.1672058739	0.1037834965	0.009748722	0.1871151201	0.0093116434	0.1126066545	-0.0746160209	0.0643722298	0.1234838432	0.0787681516	-0.0908251771	0.2702468841	0.0515082583	0.052395923	-0.1495391026	-0.0392074741	-0.031850813	-0.0750309046	-0.0778220804	-0.0923417411	-0.0132922827	-0.0256681784	-0.0027429032	0.1422639868	-0.0400000406	0.0345231906	0.0033122445	0.0532295022	-0.0014479596	0.0928844832	0.0945918769	-0.048310499	-0.0466324146	-0.1338897723	0.0059681932	0.132139128	-0.0719158768	-0.0679764053	-0.1156826248	-0.1522696466	-0.0066419202	-0.0022795583	0.0651456176	0.0994692663	0.0347197387	-0.0888274907	0.0647902199	-0.0490978708	0.0739169745	-0.1751800141	-0.0261607658	0.0998923106	0.0956533137	0.0641378841	-0.0582835618	0.0833187509	-0.1018989951	-0.1828624402	-0.0625489814	-0.0827841372	-0.0412880182	0.0617375988	-0.003461812	0.0572150423	0.0780244179	-0.0893880393	0.0403471437	-0.1925729549	-0.0337792555	0.0528098938	-0.0342717814	-0.0395591458	0.1528830065	0.1481715299	-0.0198325092	0.2320478799	-0.1370777739	0.0448080117	-0.0639455139	0.0623819461	0.1204447037	-0.0187147021	0.0179975634	0.0212707219	-0.1626608374	-0.0158668979	0.1862158821	0.0238633987	0.0641933937	0.1512085936	-0.0624785	-0.0035014	0.00390356296225	1.2259801960000012e-05	0.0840495	0.0613540999999999	0.00706431845025	0.0037643255868099	0.0280906	-0.0675505	0.00456307005025	0.00078908180836	-0.00240657	-0.0003516399999999	5.791579164899999e-06	1.236506895999999e-07	-0.000253132	0.0005595669999999	3.131152274888881e-07	6.407580942399999e-08	-0.000479444	0.0001682899999999	2.8321524099999996e-08	2.29866549136e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5398795218	1.406856966	1.289072527	-0.6803455379	-0.7497629007	-1.258148916
