global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	aroma_motion_01	aroma_motion_03	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_15	aroma_motion_17	aroma_motion_20	aroma_motion_23
63570.576519825154	n/a	4041218199.0629454	n/a	94676.50220752363	n/a	8963640070.251228	n/a	63736.984596631206	n/a	4062403205.471204	n/a	68004.16785198709	54515.39398017142	n/a	n/a	n/a	n/a	-0.0387297563	0.1045929211	-0.0196837362	0.1133916658	-0.1700020707	0.0461935042	-0.1184579286	-0.0578671951	-0.1091874893	0.180171614	0.0645642906	-0.0061580945	0.013945189	-0.0262398643	0.0479952462	-0.047241754	0.1534804501	-0.0556240574	0.0410598327	-0.1259047131	0.0176227939	-0.1412428309	0.0329018512	-0.0441941526	0.0228123539	-0.0190618648	0.0239277401	-0.0040612337	0.0280626653	-0.0461760836	0.1744040037	-0.070446504	0.0647725649	-0.112643911	-0.0749990564	0.1343275269	-0.0861299836	-0.0157810458	0.1528303055	-0.0448319584	0.0734255123	-0.1982699954	-0.0620781022	0.0072520482	-0.0707561854	0.105239779	-0.0843250409	0.0669262858	-0.004487496	-0.0562807808	0.1144286788	-0.0956799503	0.0050606484	-0.1901318214	0.0350750256	-0.0477418983	0.0364147165	-0.0076588136	0.0211963664	-0.0145075491	0.0250938935	-0.164637543	0.1122571442	-0.0258251596	-0.0554417858	-0.1005117364	-0.0502725915	0.0368028958	-0.1332066308	0.0286902489	-0.0372681144	-0.0365674795	0.0981198614	-0.0251736073	0.0755807362	-0.0433617849	0.0381060399	-0.0556856939	0.0032240232	-0.1735406521	0.0018480188	0.0325731138	-0.1554016438	0.1601667666	-0.0113286167	0.0003505358	-0.0593181741	0.1311182511	-0.0650359599	0.1217078847	0.1216831682	0.1216419777	-0.0266539	n/a	0.00071043038521	n/a	1.24853e-05	n/a	1.5588271609000002e-10	n/a	-0.0503761	n/a	n/a	0.00253775145121	-0.000512475	n/a	2.62630625625e-07	n/a	0.000439716	n/a	n/a	1.93350160656e-07	-0.000475823	n/a	n/a	2.2640752732900001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.42389906	-0.005409140301	-0.3920184013	0.4412945221	1.252547673	-0.8774026667	-0.8159805478	0.7512354958	-0.5840459627
63766.00116543728	195.42464561212543	4066102904.630549	38190.792112624826	94345.57802652312	-330.9241810005188	8901088093.158762	109510.81357086408	64047.32644614362	310.3418495124133	4102060024.898888	96312.0635587854	68331.56993036685	56660.54379472708	1.013156	20.967283	0.0884638752999999	0.0439027	-0.1002976676	0.0798372632	-0.0269882191	0.0607698279	0.1217770275	0.1561296711	0.0124486479	0.0740498778	-0.0035516874	0.0866602957	0.0674683754	0.0773254755	0.0033751087	-0.1053650644	-0.1412839295	0.0383581027	0.0494401921	0.0012528839	-0.0482387263	0.0446996803	0.0204581256	0.1445721448	0.129606401	-0.0200154687	0.1705508245	-0.0537482941	-0.0200998271	0.2362635155	-0.0331216743	-0.0346430608	0.0138887366	0.0156442723	-0.1084251418	-0.0734982297	0.1114907203	0.0497038611	0.0767439422	0.0686016658	0.0662789683	-0.098055645	0.0324439713	-0.0086933095	0.118033784	0.1492626424	-0.1307225829	-0.0360547971	0.0201746885	0.0375008452	-0.1420391777	-0.1348735831	0.0272215157	0.1061035341	-0.0294681146	-0.0779553218	-0.0936318021	-0.0802486337	0.0720037454	-0.0734380734	0.0015751796	-0.0755653125	-0.120946661	0.0629741839	-0.0019772662	-0.091858354	0.073380221	-0.1196417644	-0.1069693738	0.0467405751	-0.0788483457	0.0776550259	0.1087072734	0.1404386512	0.074180104	0.0245354254	0.0009316932	-0.0299232165	0.0254849398	-0.1134563405	-0.0061288327	-0.0976132863	-0.1123442439	0.0726098924	-0.1290995437	0.0465362902	-0.0012821958	-0.1875080172	-0.0884949225	0.0667643678	-0.1417273422	0.1216419777	0.1214196295	0.1210493502	-0.0266746	-2.0699999999998497e-05	0.00071153428516	4.2848999999993774e-10	-0.0128865	-0.0128989853	0.00016606188225	0.0001663838217696	-0.0729174999999999	-0.0225413999999999	0.0005081147139599	0.0053169618062499	-0.00117194	-0.000659465	1.3734433636e-06	4.348940862250001e-07	3.91252e-05	-0.0004005908	1.6047298904463998e-07	1.53078127504e-09	-0.000475823	0.0	0.0	2.2640752732900001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2267686091	0.5319890385	-1.411668261	0.7426645525	1.874421994	-0.8849217964	0.5644527472	0.7420241028	0.8992346017
63695.84293687256	-70.15822856471641	4057160407.4387374	4922.177035338989	95090.03260405724	744.4545775341248	9042114300.640669	554212.6180115123	64142.87946586879	95.55301972517192	4114308986.172972	9130.379578599091	68537.87028702446	57521.585845867165	1.042837	21.581518	0.1330937499999999	0.0748825999999999	-0.1081691471	0.072154441	-0.0838617559	-0.0111359182	0.0961283759	0.1159130821	-0.1317720877	0.1299861325	0.0829171289	-0.0125076179	0.1455927895	0.1355708229	0.0671214714	-0.154800405	-0.1244574697	0.0194609862	-0.0056708658	-0.1358174688	0.016234899	0.1873447916	-0.0812075788	-0.0975109055	-0.0997299512	0.0370463644	0.1151418083	0.0399174245	-0.0155953489	-0.0255860059	0.1024736709	-0.0168364747	-0.0707350745	-0.0990230641	-0.0879987449	0.0229181547	0.1601639063	0.0413313039	-0.0505475681	0.1094941656	-0.07554798	-0.1574863787	0.0840267685	0.0937182638	0.0949094448	-0.0136306217	0.0428272859	0.0864455782	0.1199128676	-0.0654954635	-0.1991477147	-0.0580323792	-0.0499387725	0.0059507617	-0.0655720877	0.0328399988	0.101221404	0.141970446	0.0325474137	-0.0109299049	-0.0991849523	0.0660488213	-0.0482622554	0.0430319207	0.093570682	-0.0125351692	-0.0629849761	-0.0999976185	-0.1202344093	0.0770225752	0.0678902536	0.0276573964	0.0245572716	-0.0505623527	0.0257605234	0.0002003747	-0.1184064176	0.0596934207	0.0557668022	-0.0794463172	0.0032295413	-0.0795042403	-0.0898285326	-0.0642746785	-0.037367634	0.129208554	0.1045425002	-0.0347021921	0.024360602	0.141836229	-0.0017326478	0.1215101995	0.120893123	0.1198669825	-0.0266561	1.8500000000001154e-05	0.0007105476672099	3.4225000000004274e-10	0.0371036	0.0499901	0.00137667713296	0.00249901009801	-0.0485522	0.0243652999999999	0.0005936678440899	0.00235731612484	-0.000156878	0.001015062	2.4610706884e-08	1.030350863844e-06	3.91252e-05	0.0	0.0	1.53078127504e-09	-0.000316488	0.0001593349999999	2.5387642224999996e-08	1.0016465414400003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.266357777	1.276429989	1.851374877	0.1468476295	0.9108949921	-0.8719541402	0.7058862715	0.1643323449	1.409202516
63289.3168067868	-406.5261300857601	4005537621.8698254	165263.49444250434	95415.818580948	325.7859768907656	9104178435.472383	106136.50273867046	63984.36025598405	-158.51920988474012	4093998357.3675513	25128.33990248229	68527.67561141304	45782.36922905389	3.172249	65.649734	0.16363446	0.0956287	-0.0526182328	-0.0570640067	-0.071972353	-0.0827377689	0.0397260347	-0.0472000592	-0.1156479121	0.0614121712	0.1560632808	0.018345084	-0.0771255446	0.119969248	0.0626279978	0.0283468788	0.0458756021	0.027784182	-0.0223609868	-0.0346414283	-0.0411324921	-0.0797093292	-0.0656958169	-0.1558710553	0.0628728952	0.1156607005	-0.0409185347	-0.1092071539	-0.0735184413	-0.0200492406	-0.0274608752	0.0820453305	0.0281544778	0.0475036214	0.0257349354	0.0003179259	0.0403774605	0.0081593087	0.1061067468	0.0464541065	-0.1261692468	-0.0902469038	-0.1226190291	-0.0561451663	0.0949605687	-0.1097227353	-0.0757121091	0.0268321956	-0.0728734867	0.11419599	0.1007294363	-0.1139511224	0.0396754303	-0.0788821575	0.0628576562	0.0315685936	-0.1052806277	0.0618523693	-0.1345991933	-0.0038715433	-0.1721475061	0.0655535367	-0.0860907865	0.0899138415	-0.0683304799	0.0649188902	-0.0908034091	-0.0150428597	-0.0581527114	0.0077451358	0.0066331691	-0.0966647368	-0.0269113473	-0.1015292617	0.1804395378	-0.0535308709	-0.0511115792	-0.0116305852	-0.1745333331	-0.1852322661	-0.2699843053	0.0436525779	0.0807772227	0.002809785	-0.0410997413	-0.0694388153	-0.061286808	0.071725777	-0.0678858612	0.1424921213	-0.0766564698	0.1213126213	0.1201047889	0.1181006348	-0.0264884	0.0001676999999999	0.00070163533456	2.8123289999999933e-08	0.0475844	0.0104807999999999	0.00226427512336	0.0001098471686399	0.0213492	0.0699014	0.00488620572196	0.0004557883406399	-0.000663418	-0.00050654	4.4012344272400003e-07	2.565827716e-07	-0.000917859	-0.0009569842	9.1581875904964e-07	8.424651438810001e-07	-0.000118321	0.000198167	3.9270159889e-08	1.3999859041e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4929251368	1.882268215	0.4046752253	1.048417044	0.9857216976	-1.299037234	0.3388387738	0.5128416199	0.3786026558
63335.04291081095	45.72610402415012	4011327660.5142646	2090.8765892273977	94467.3042689732	-948.51431197481	8924071575.846762	899679.4000210471	63922.13809286348	-62.22216312056844	4086039738.3631086	3871.597583402627	68250.84726350204	42185.14247175402	1.633682	33.809078	0.140455	0.0781890999999999	-0.0227046206	-0.0813765886	-0.0213953556	0.0567369336	0.0367300933	0.0466708384	0.156216012	0.0132577768	0.0988485564	0.1623110265	-0.0961479339	0.0673277336	-0.0548752476	0.1574532491	-0.0384101031	-0.0261678097	0.0750037962	0.0735682918	0.0924586558	0.0786895102	0.1192791184	-0.020889403	-0.0299367549	-0.1083203089	0.0022739413	0.0358296005	-0.0350587793	-0.0051262127	-0.0304753857	0.0301894099	0.0509312127	0.0292576966	-0.0027675886	0.0408403172	0.0250531234	0.0408664572	0.0200553578	0.0539784614	0.078440678	-0.0612276881	-0.1429081443	-0.0975545889	0.0367275258	0.0261924494	0.0404182764	-0.0978664238	0.0922622175	0.0967179519	0.1301298734	0.0651334797	-0.0350501477	0.0141801224	-0.1122383248	0.0722297542	0.0833871977	0.0536533736	0.1113884215	-0.0554984838	0.1090147736	0.0402411823	-0.0598766935	0.0193860502	0.0297551073	0.088648639	-0.1839132983	0.0466579704	-0.0322894533	0.0060279186	-0.1530805161	-0.0232011682	0.1210917407	0.0861428101	-0.0200241229	-0.0029521217	-0.0473763802	0.0124836258	-0.0750080654	-0.1218835973	-0.0325613964	0.1295052088	-0.0782896274	0.0349013682	0.0874907613	0.0576708195	0.1298248208	0.0452338548	-0.0056695667	-0.0927470252	-0.0776060392	0.1210493502	0.1190563346	0.1157589128	-0.0264549	3.349999999999881e-05	0.00069986173401	1.12224999999992e-09	-0.0116656	-0.05925	0.00013608622336	0.0035105625	0.0505721	0.0292229	0.00085397788441	0.00255753729841	-0.00121687	-0.000553452	1.4807725969000002e-06	3.063091163040001e-07	-0.000709246	0.000208613	4.351938376900003e-08	5.03029888516e-07	-0.000395228	-0.000276907	7.6677486649e-08	1.5620517198400005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2488454204	-0.1329397453	-1.65870377	0.5507577245	0.02072449799	-2.422445899	-0.865166852	0.5228523137	-0.3829243699
63673.95287188051	338.9099610695557	4054372274.33046	114859.96171216776	94871.78300617122	404.4787371980201	9000655210.770037	163603.04884530502	63824.71909906915	-97.41899379433016	4073594768.075083	9490.46035189974	68245.99846969826	57412.695068359375	3.394868	70.256844	0.12943805	0.0822997	-0.0954954739	0.078463894	-0.0638849801	0.0160053161	0.039829062	0.0852140237	-0.0893137916	0.0024346774	-0.1382592572	-0.0430028238	0.0768304439	0.0697461863	0.1462948591	0.0712749339	0.1451809951	0.137730344	0.0810126072	0.073241731	-0.1635637042	0.0308401748	-0.005569645	-0.0401294236	0.0476594362	-0.0124106779	0.0627668725	-0.0526662735	-0.0139133436	0.0214586945	-0.0270849418	-0.0466706368	-0.0160161204	0.1015611658	0.1761923993	0.0565681977	-0.2338421543	-0.0036675901	0.0568253075	0.0181807699	-0.0009214441	0.0019155443	0.1906548164	-0.0720092645	-0.0090191651	-0.1087100633	0.0622817098	0.0146648816	0.157192249	-0.1051578344	0.054771885	0.0124406121	0.0738823898	0.0653540231	-0.0062561701	-0.0827936612	-0.0263094075	-0.1169326679	-0.0673090279	-0.1063482999	-0.0947122185	-0.0284332991	0.0299626165	-0.0282311535	-0.0910127444	-0.0651214941	-0.0691585059	-0.0395385414	-0.0969130935	0.1008098078	0.0522759455	0.0685484167	0.1773720591	-0.0706722697	-0.0260877296	0.1008903447	-0.0968937102	0.082255633	-0.0018200208	-0.052434309	-0.0470667434	-0.0604864689	0.0747930511	-0.0226286473	0.1794046471	0.0300398176	-0.0690845068	0.084039133	0.0964050857	0.0770451694	-0.0295984164	0.1207205288	0.1177500307	0.1128532249	-0.0264504	4.500000000001031e-06	0.0006996236601599	2.025000000000928e-11	-0.0401267	-0.0284611	0.00161015205289	0.00081003421321	-0.016615	-0.0671871	0.00451410640641	0.000276058225	-0.00074512	0.00047175	5.552038144e-07	2.225480625000001e-07	-0.000913203	-0.000203957	4.1598457849000026e-08	8.33939719209e-07	-0.000395228	0.0	0.0	1.5620517198400005e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9670920518	0.8443930273	1.420241346	-0.2563074721	0.03917924036	-0.2327333703	1.806429938	0.05250153818	0.6777403518
63517.094514462966	-156.85835741754272	4034421295.559221	24604.54429172958	95597.915794052	726.1327878807788	9138961504.166656	527268.825635512	63764.99002659575	-59.72907247340481	4065973953.091855	3567.5620985332444	68319.99189736186	56349.76252486261	1.108429	22.938946	0.09509035	0.0529566	-0.0789345907	0.0701509412	-0.0830056558	-0.0725190428	-0.106881362	-0.0267007679	-0.1554524201	-0.0326464004	-0.033811777	0.0146400984	0.0811319106	0.1333896982	-0.0080635195	0.0983789541	0.1220599939	-0.0547450916	-0.004586056	0.0027170313	0.0711820378	-0.0277604106	0.1378959341	-0.0375822665	-0.0153210654	0.1265852415	0.0350668934	0.0038081003	-0.1251655126	-0.0326925955	0.0608471555	0.0975809136	0.0193623506	-0.0982328436	0.1884068907	-0.0028339651	-0.0950153451	-0.0194393153	-0.0991180292	-0.0261659964	-0.0709324586	-0.0627577847	0.1105776854	-0.1923167927	-0.0361224363	-0.0516243815	-0.0281195694	-0.0496914895	-0.1221369428	0.0016024481	0.1618949837	-0.0676123434	0.0024065295	0.0428781065	0.0227113617	0.0125885017	-0.1175006196	0.1667336882	-0.1403672902	0.0299190743	0.0127547423	-0.0270122256	-0.0244401214	-0.1247706744	-0.0285282653	-0.0645395405	-0.0507874437	-0.0680514418	-0.0671341234	0.0730688767	0.0255282639	-0.0496285139	0.0318566139	-0.0660612527	0.1342805079	0.1002295976	0.0844995784	0.0597371574	-0.106674741	-0.0335220184	-0.0166671093	-0.1164735494	-0.0522044742	0.0603866456	-0.0386034495	0.0037066266	0.1136471491	-0.0574992575	0.0236923842	-0.1346570708	-0.0020579884	0.120326335	0.1161887065	0.1093977275	-0.0264738	-2.339999999999981e-05	0.0007008620864399	5.47559999999991e-10	0.00317278	0.04329948	1.00665329284e-05	0.0018748449682704	-0.00415938	0.01245562	0.0001551424695844	1.7300441984399997e-05	-0.000370335	0.000374785	1.37148012225e-07	1.4046379622500004e-07	-0.000501751	0.000411452	1.6929274830399998e-07	2.51754066001e-07	-0.000395228	0.0	0.0	1.5620517198400005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5810265755	1.226959181	1.841681565	1.354496638	1.330199392	0.3548886746	-0.1145734308	0.04862385349	-0.7576368045
62776.23833232372	-740.8561821392432	3940856099.15671	548867.8826139355	95462.05168395484	-135.86411009715812	9113003311.710064	18459.056412492704	63688.681155806735	-76.30887078901287	4056248107.366012	5823.043761094262	68281.77271215466	40375.35240577838	3.628122	75.084023	0.21047982	0.117488	0.0034390748	-0.1415185425	-0.0367270693	-0.1672558911	-0.0960176693	-0.0978957886	0.0693871816	-0.0590285689	-0.1599564635	-0.0880826338	-0.1060081633	0.1132820133	0.0005092	-0.1590031693	-0.0479218882	0.0199676006	0.0507402581	0.0700629339	0.1879215639	-0.1166820886	0.0043980376	-0.1112359243	-0.1649940815	-0.005925585	-0.1126798729	0.0492032908	0.1673578489	-0.0398369936	0.0248404581	0.0384529569	-0.0067296481	0.0949584841	0.0443644003	-0.1070158796	0.1396034987	-0.0265284416	0.0744125575	-0.0586692025	-0.1069444192	0.2162822559	0.0999809341	-0.1108635442	0.1766567265	0.0152753851	-0.0830953258	0.1051808433	0.1238761141	0.0573789578	0.03550367	0.0039001195	-0.0375815976	-0.2339902892	-0.1615603931	0.0157278175	0.0116690578	0.0553430187	-0.0342067754	0.0920466103	0.0059542454	0.0887970984	0.1416122279	0.0401951927	0.0474323846	-0.0003378359	0.123550972	0.0611870593	0.0186897651	0.0245277018	0.1141327924	-0.1577717309	-0.0782014247	0.0696341472	0.0619623575	-0.1992721249	0.0138282941	0.0801189487	-0.0571100971	-0.1312341079	0.0216020386	-0.0673946466	-0.1002279055	-0.0534389682	0.1546960404	-0.036409717	-0.0958583869	-0.0420252901	0.0791719599	-0.0255809881	0.1258524662	0.1198669825	0.1143757435	0.1054092553	0.00123442	0.02770822	1.5237927364e-06	0.0007677454555684	0.0814426	0.07826982	0.00663289709476	0.0061261647228324	0.0777284	0.08188778	0.0067056085133284	0.00604170416656	-0.000482793	-0.000112458	2.3308908084900005e-07	1.2646801764000005e-08	-0.000332219	0.000169532	2.8741099024000004e-08	1.1036946396100001e-07	-0.000565518	-0.0001702899999999	2.8998684099999994e-08	3.19810608324e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.432231817	0.5166537096	0.9891890428	0.9919442905	0.1781239237	0.9510622822	0.1720640017	1.431462742	0.6660224381
62491.6157952052	-284.622537118521	3905202044.695541	81009.98863578385	93790.42985983456	-1671.6218241202732	8796644733.292547	2794319.52287519	63738.08921764184	49.40806183510722	4062544017.116071	2441.1565743017786	67988.53557730412	36635.00627716946	1.248507	25.837872	0.1094713275	0.0525713	0.1187610189	-0.1013085613	0.0835364678	-0.0576112078	0.0050181476	-0.0118318044	0.0250963088	-0.0551214014	-0.048711402	-0.0302669626	-0.1383709153	0.0044394527	-0.0438255896	0.0078206737	0.0121163359	0.069224388	0.1033497037	0.0586777037	0.023757089	-0.0139268422	-0.1562078795	0.0018619088	-0.0932503255	-0.0408643331	-0.1747821218	0.0126693046	0.1389105781	-0.011821878	-0.2705115919	-0.0651965924	0.1021428539	0.001228654	-0.2012467328	-0.0299401979	0.0530586737	-0.0763936927	0.0085560456	-0.0464274792	0.0113980059	0.1376647273	-0.0380245289	-0.0025243311	0.0945617349	-0.0489773641	0.1385829822	0.0205618681	0.0097497677	0.0529044638	-0.102513734	0.1757713751	-0.0177136823	-0.1226026803	0.0253275958	-0.1277624003	0.0338565088	-0.0859767167	-0.021164535	0.0172883173	0.1718269957	-0.1102655165	0.1899878896	0.048026085	0.065624873	-0.1875840015	0.0753834517	0.0807342906	0.1100407234	0.0237148682	0.0803848216	-0.0907687528	-0.1082112823	-0.0171142356	0.1435665326	-0.1923946095	-0.1556983581	-0.0658734404	-0.0906159436	-0.0245778189	0.0739690802	0.0527390849	0.0283594685	0.1508815353	0.2491434527	-0.0292021786	0.0147966597	0.0641459518	-0.1104676736	-0.0830648826	0.0054649235	0.1193427198	0.112315068	0.1009072399	0.020856	0.01962158	0.000434972736	0.0003850064016963	0.0615742	-0.0198684	0.00379138210564	0.00039475331856	0.120295	0.0425665999999999	0.0018119154355599	0.014470887025	-0.000339571	0.000143222	1.15308464041e-07	2.0512541284000008e-08	5.01995e-06	0.00033723895	1.137301093971025e-07	2.51998980025e-11	-0.000497684	6.783400000000001e-05	4.601451556000002e-09	2.47689363856e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4934402856	-0.3357584995	-0.1678713456	-1.306343684	0.5671593838	-1.219398755	-0.1723669889	0.905893004	1.106245474
62712.80190429922	221.18610909401468	3932895522.6878753	48923.29485614936	93632.66161699056	-157.7682428440021	8767075321.481857	24890.818450084014	63772.27684507979	34.1876274379465	4066903294.0055	1168.7938698358323	68037.54951278023	36277.09965423023	1.226945	25.391649	0.2601895875	0.205413	0.0946110265	-0.0818922237	0.0584366753	0.0611116369	-0.1165725514	0.0326420099	0.1133270932	-0.0243131474	-0.0603444463	-0.0324371561	-0.0696222799	-0.195912455	0.0070281569	0.2100237241	-0.024470243	0.098373286	0.0331672786	0.0167363659	0.0666334117	0.1269108265	0.0247193717	0.091747319	0.0591137069	-0.0578431932	-0.0064742475	0.0543314847	0.0815253929	0.1064155691	-0.0756057479	-0.0064868997	-0.1518717224	-0.0618848926	0.0908698779	-0.0619284174	0.070847163	0.0080951061	-0.1614176196	-0.0180889128	0.0597114316	0.0759937947	-0.027254088	0.0399532302	-0.2091859477	-0.0670861713	-0.0288350878	-0.220517016	0.0899705153	0.0423016509	-0.0788561489	0.0393643813	-0.0055395535	0.007216321	-0.0575773878	-0.0251526485	-0.0437145582	-0.0525289247	-0.0479022124	0.0509397454	0.1466875597	-0.0812505542	-0.1323826343	-0.0069270261	0.0121914344	-0.1033699283	-0.0357341002	0.0797593819	0.1121293402	0.1216912033	-0.1977871874	-0.0117500841	0.104017133	-0.0674826591	0.0697328485	0.1320213054	0.0288739443	-0.0497836137	-0.0133690232	0.1048442537	0.1107792226	0.1219997536	-0.1927169857	0.1047903642	0.0393369704	-0.1129415642	-0.0684346718	0.1150002524	0.1195763117	-0.0396730012	-0.0952933515	0.118753831	0.1100111431	0.0959136145	0.00124816	-0.01960784	1.5579033855999996e-06	0.0003844673894656	-0.141132	-0.2027062	0.019918241424	0.04108980351844	0.121043	0.0007479999999999	5.59503999999998e-07	0.0146514078489999	-0.000514331	-0.00017476	2.645363775610001e-07	3.0541057600000014e-08	-0.000460315	-0.0004653349499999	2.1653661569150249e-07	2.11889899225e-07	-0.000395228	0.0001024559999999	1.0497231935999993e-08	1.5620517198400005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.360429915	-1.229919199	-0.806186634	-0.08391867779	-0.09404676225	-1.768849477	-2.059590434	-1.098234429	2.1801719
