global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	aroma_motion_03	aroma_motion_06	aroma_motion_07	aroma_motion_09	aroma_motion_10	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_16	aroma_motion_17
65202.36511006323	n/a	n/a	4251348415.945991	108594.50464650146	n/a	11792766439.419027	n/a	62872.28925579302	n/a	3952924756.264106	n/a	70099.07125451001	67032.43631172788	n/a	n/a	n/a	n/a	-0.2808802184	0.1605355839	-0.2064380742	-0.2309912959	0.1579441908	-0.2654930388	0.0296107687	-0.0278533362	0.021791578	-0.0464879869	0.0945199468	0.2529212784	-0.2298170069	-0.0302153108	0.2168563108	-0.2458632633	0.0276792574	-0.2036924167	0.1009515523	-0.0784984125	0.006018951	-0.0807549899	0.1195347273	-0.0032052695	0.0363425896	-0.0655524825	0.1135048793	0.1456180986	-0.1220730027	0.1764192597	-0.0767096293	-0.0929158316	0.2920802157	-0.0428757342	-0.0540018794	-0.0592127465	-0.1088738024	-0.3355672418	0.2894278922	-0.0301383615	0.0003311794	-0.0851354606	0.0922714951	-0.0612719103	0.0601460181	-0.1836564934	0.1756845901	-0.0237531405	0.1142596594	-0.0044420462	0.1405311838	-0.0340106558	0.0653456881	0.1817465025	-0.1957073719	0.1377386684	0.0514811626	-0.1331176162	-0.1643757125	-0.1549180925	0.1136712009	-0.325611695	0.1139773524	-0.0822511392	0.1359644106	-0.1024692162	-0.1474195485	0.0198078119	-0.0796002739	0.2141500872	-0.0076229808	0.0640236763	-0.0171430596	0.0224989736	-0.2243339694	0.0430524642	-0.0065224297	0.1094192366	-0.0260548551	-0.0947805493	0.2636139326	-0.1324844131	0.1643619509	0.0626397	n/a	n/a	0.00392373201609	0.0313738	n/a	n/a	0.00098431532644	-0.199493	n/a	n/a	0.039797457049	0.00238151	n/a	n/a	5.6715898801e-06	-0.000313083	n/a	9.802096488900003e-08	n/a	-0.000550086	n/a	n/a	3.02594607396e-07	0.0	1.217906453	-0.2130196003	0.9876485672	-0.4636757935	-1.668495901	-1.538200876	-1.402601558	-1.42751713	-0.7689594945	1.510861699
65175.45370665967	-26.911403403559238	724.2236331490996	4247839765.8689375	108723.25248268952	128.74783618806396	11820745630.414654	16576.00532310855	62871.85396856536	-0.4352872276576818	3952870021.444608	0.1894749705619105	70028.152047326	62166.22761015127	1.240098	24.633503	0.167089795	0.088939	-0.2214719371	-0.0889290361	-0.2910659314	-0.0375059524	0.156975463	-0.1360900268	-0.2530911544	-0.0862092131	0.1236898561	0.0899315029	-0.0698444556	0.0061857115	-0.1424147037	0.0552628688	0.1421131365	-0.1130371751	-0.0994650186	-0.1291518264	0.1650129774	-0.1075460692	-0.1329295044	-0.2186885268	-0.0457241482	0.0186885215	0.0393568775	0.0406620134	-0.1683606376	0.0897905038	0.0107409108	-0.1113973123	-0.0242797799	-0.0341584402	-0.0190143185	0.0649152584	-0.1727118786	0.1314900162	-0.0986271645	-0.0105913428	0.1533482223	-0.0434941503	0.1142905655	0.1342897006	-0.0706322433	-0.1084394492	0.0968385089	-0.2101139871	-0.2527276874	0.073550188	-0.0389488184	-0.068742459	0.2433996695	0.0951509345	-0.0315590676	0.077575856	0.0496847707	-0.0685228776	0.1688062984	0.2610607309	-0.1613974545	-0.0438315545	0.116993893	-0.147557762	0.2978331118	-0.1178966878	-0.0824389204	0.0641286365	-0.1629613905	-0.0977188185	0.0678278682	0.1551181539	0.0226920848	0.0767045553	-0.0177770975	0.0022738239	-0.059328049	0.2629282033	-0.0250040603	-0.0143020809	0.0162381731	0.327615003	0.24384501	0.1035417216	0.1640657595	0.0684913	0.0058515999999999	3.4241222559999984e-05	0.00469105817569	0.0562059	0.0248321	0.00061663319041	0.00315910319481	-0.12048	0.079013	0.006243054169	0.0145154304	0.0027607	0.00037919	1.4378505610000013e-07	7.62146449e-06	-0.000567914	-0.0002548309999999	3.22526311396e-07	6.493883856099998e-08	-3.62451e-05	0.0005138409	2.6403247051281e-07	1.31370727401e-09	0.0	-1.116079534	0.9681926634	1.163020314	-0.2601201583	-1.558896236	-0.9141491686	-1.006895517	-2.325054648	-0.7980451075	1.643569374
65213.740772754	38.28706609432993	1465.8994301115886	4252831985.575957	108441.09191645408	-282.16056623544137	11759470416.032845	79614.58513830489	62911.68933195624	39.83536339087732	3957880654.600576	1586.8561764832489	69976.17112211941	60282.31115320512	1.239282	24.617285	0.114106205	0.0700865	-0.2067978177	0.1650018409	-0.2139469479	-0.0655120836	0.0031609182	-0.0999378426	-0.2346878214	0.1650910425	0.0104262517	-0.0442210107	-0.0422553662	0.3089758932	-0.0759129457	-0.0158319975	0.1208341019	-0.1266512688	-0.0203793622	-0.0981714424	0.0372777863	-0.0815841354	-0.281875326	0.0220152811	0.030575781	0.0239814521	-0.1907073005	0.0023958597	-0.2424112877	-0.1966312427	0.066421339	-0.0213913422	-0.0461490149	0.1103608439	0.1128180983	-0.2274767673	-0.1277716091	-0.0962787596	-0.0376710447	-0.1322906689	0.1236280941	0.0393292845	-0.0124294135	0.1380008616	0.2926160516	-0.0723736862	0.0344352563	0.0257090852	0.075656738	0.0965543575	0.0385902471	-0.0996241711	0.2345603817	0.2467739714	-0.1636953913	-0.0766232258	0.126606079	-0.0330530318	0.143573605	0.0484042752	-0.1189794476	-0.0349546739	0.0853922959	-0.2362642481	0.1343682344	0.0962684145	0.2175854871	0.0860231354	-0.1466054639	-0.0025167472	-0.0029530938	0.0565494471	-0.1818700815	0.0297613545	0.0173691	0.104402387	-0.0896533812	-0.1050226856	0.0511548021	-0.0694308982	0.0171304302	0.0033433594	-0.1681084046	-0.02075046	0.1634739106	0.068749	0.0002576999999999	6.640928999999979e-08	0.004726425001	-0.00564986	-0.06185576	0.0038261350451776	3.1920918019599994e-05	-0.103656	0.016824	0.000283046976	0.010744566336	0.00250757	-0.0002531299999999	6.407479689999994e-08	6.287907304900001e-06	-0.000797643	-0.000229729	6.36234355449e-07	5.277541344100001e-08	-0.000256761	-0.0002205159	4.862726215281e-08	6.5926211121e-08	0.0	-0.164684541	-0.1735484852	0.8109527724	-2.420426915	-1.58554567	-2.03790312	-1.372411943	-1.181232713	0.7640881667	0.9468287736
65514.66986956002	300.92909680602315	90558.32130448884	4292171968.117436	108563.79620877368	122.7042923195986	11786097847.260143	15056.343353653509	62960.35647271972	48.66714076348581	3964006487.17194	2368.4905900929416	69817.0366038175	64432.28103725259	1.21206	24.076555	0.12982981	0.058601	-0.2281280882	-0.0044046723	-0.1849722367	-0.0055028068	-0.1271003258	-0.1705622278	-0.099951449	0.1749238406	0.0094581442	0.1650327278	0.0283106274	-0.0808866315	-0.2710372621	-0.0366405781	0.1095165848	-0.132646893	0.0779195901	-0.0713730287	-0.0199452221	-0.0899688923	-0.0015310487	-0.1132582869	0.0053755028	0.0550416219	-0.2227700894	0.035394403	0.0469645382	0.0828327187	0.0420801192	0.0072178775	0.0636985596	-0.0173735296	0.1082081979	0.0207444019	0.0274507704	0.1891406515	-0.0028874089	-0.0617730953	0.1185320093	0.0571834106	0.02951525	0.009822796	0.1974047354	0.1078993659	-0.082029443	-0.114917625	-0.1359940965	-0.0432381122	-0.1331410683	0.0592788988	0.026207788	0.0149869255	0.0928392381	-0.0791868335	-0.071468662	0.1908706886	0.0194530882	0.0042146887	-0.0842859138	-0.0254629719	0.1009144176	-0.1662018835	0.031931783	-0.0501208379	-0.0500823333	-0.1293434774	-0.1910554763	-0.1008631902	-0.0221246531	-0.1651784632	-0.1928639271	0.0331185658	0.0063976345	-0.0096001543	-0.080181625	0.142916569	-0.0520189607	-0.1103787275	0.0697582484	0.0674687275	-0.214275875	0.0210142151	0.1625874706	0.0460273	-0.0227217	0.00051627565089	0.00211851234529	0.033137	0.03878686	0.0015044205086596	0.001098060769	-0.103696	-3.999999999999837e-05	1.5999999999998694e-09	0.010752860416	0.00197439	-0.00053318	2.842809124000003e-07	3.8982158721e-06	-0.00116976	-0.0003721169999999	1.3683384575999998e-06	1.3847106168899998e-07	-0.000717089	-0.000460328	2.1190186758400003e-07	5.14216633921e-07	0.0	-0.1075609596	-0.1958107555	0.7195297072	-0.2133120629	-0.5865080018	0.2708109942	-1.624621138	-1.914210523	-0.4761406544	0.1350214615
65636.75264401095	122.08277445092972	14904.20381763658	4308183297.651078	109038.98039472486	475.1841859511769	11889499245.521193	225800.01057808267	63057.55579244369	97.19931972396444	3976255342.517149	9447.707754801462	69945.86886056796	50185.28045141887	1.238206	24.595917	0.1734192199999999	0.11054	-0.0103594874	-0.1657063653	-0.0307516014	0.1033136908	-0.1924329103	0.0850121323	-0.2173341176	0.0376539741	0.0134838816	0.2126968451	0.0817531928	0.1567495247	-0.1304197169	-0.0099508217	-0.0062535285	0.0095300622	0.1751080615	-0.1047637307	0.1903965469	0.0543557845	-0.1205605421	-0.1175526569	-0.0004869433	0.0175649213	-0.1915061539	0.2556414257	0.0384239061	-0.147890504	0.0704910162	-0.1012380638	-0.08044901	-0.0389004215	0.0982571063	-0.0262165803	0.1562069562	-0.0419215989	0.0434933342	0.1087644939	0.0141058825	0.038680047	0.0032885843	0.1549835501	0.2202754636	0.1569975337	-0.0346762834	-0.1822138365	-0.0100195874	-0.0187898758	-0.0528449349	-0.0058530108	-0.0805449837	0.0809825267	0.0115773865	-0.1782786426	0.0763029816	0.0891541905	0.0666596393	0.1083535652	-0.0009353621	0.068809837	0.1184643849	0.0883846408	0.2168225301	0.0850777678	-0.1480960198	0.0196453211	-0.1318341127	-0.095193837	0.010268936	-0.0377642797	-0.1816740119	-0.0629330765	0.0706508766	0.2376572277	-0.073995792	-0.0472847467	0.0633644168	-0.0741423312	-0.0791065181	-0.1050453419	-0.1883279872	0.084031761	0.161408037	0.0403323	-0.0056949999999999	3.243302499999999e-05	0.00162669442329	-0.00446332	-0.03760032	0.0014137840641024	1.99212254224e-05	-0.0217731	0.0819228999999999	0.0067113615444099	0.00047406788361	0.00108886	-0.0008855299999999	7.841633808999997e-07	1.1856160996000002e-06	-0.00124825	-7.849000000000007e-05	1.5581280625e-06	6.160680100000011e-09	-0.000717089	0.0	0.0	5.14216633921e-07	0.0	-1.536404597	2.403408893	1.289702235	-1.202030742	-0.2074660362	-0.6512812434	-0.9376874015	-1.358875012	-0.3630863477	0.7873848828
65395.76462316497	-240.98802084597992	58075.22619126245	4276606030.648395	108349.3453785532	-689.6350161716546	11739580643.961008	475596.4555300783	63065.60532161651	8.049529172822076	3977270574.581904	64.79491990411366	69892.36491612837	44894.42732911713	1.233569	24.503805	0.10969812	0.0617751	0.071884983	-0.0930658695	0.0523646625	-0.0366067512	-0.0965396487	0.0954148509	0.0530541989	0.0607135495	-0.0499051543	0.0060238719	-0.0171121961	-0.0362978503	0.1322674196	-0.0865361786	-0.0568763625	-0.0177005467	0.1477656631	0.0209947411	-0.0262006131	0.0744041743	-0.0908276489	-0.0842060836	0.0477899761	-0.1555520183	-0.0572874737	-0.1456749796	0.1126680914	-0.0257402229	-0.0313353349	-0.077766571	0.1424226097	-0.1069335564	0.0436861978	-0.1083485999	0.1085517203	-0.0448969618	0.0869470638	0.0441077727	-0.0033204754	-0.0463976076	-0.0807092126	0.0265370344	0.0936106387	0.1281176321	-0.002046739	-0.0359917702	-0.0374556222	-0.0010888665	-0.0217093486	-0.181179639	-0.02194128	-0.1432476476	0.1422111994	0.0747889169	0.0035546415	0.1492381841	-0.2441172592	-0.0688863398	-0.0080262766	0.0920995199	-0.0172985782	-0.0767877983	-0.1433662971	0.0921475216	-0.0093194936	0.1216611865	-0.082851249	-0.0354087772	-0.0692603289	-0.1130388969	-0.2460369932	0.0954032472	-0.0270286593	-0.1155695154	0.1248776905	0.0215461791	0.0367272563	-0.0412877369	-0.0667436589	0.0589847748	-0.0920484698	0.0499888698	0.1599377353	0.0278715	-0.0124608	0.00015527153664	0.00077682051225	0.0274889	0.03195222	0.0010209443629284	0.00075563962321	-0.0218051	-3.200000000000078e-05	1.0240000000000496e-09	0.00047546238601	0.00147532	0.0003864599999999	1.4935133159999998e-07	2.1765691024e-06	-0.00040294	0.0008453099999999	1.623606436e-07	7.145489960999999e-07	-0.000790381	-7.329200000000008e-05	5.371717264000012e-09	6.247021251610001e-07	0.0	0.2005247436	0.2155052639	0.06785482694	0.06652071353	-1.512438906	-0.5982010338	-1.52752696	0.5879066283	-0.1098687587	-0.1364732451
65365.9798799543	-29.78474321067188	887.1309281256645	4272711325.66659	108665.84132994716	316.4959513939539	11808265071.945251	100169.687248764	62986.447239660265	-79.15808195624413	3967292535.874506	6266.001938991463	69887.70128826234	42532.81412560426	1.17402	23.320919	0.10187545	0.0563282	0.1051816576	-0.2327464555	0.0327644003	0.040847064	-0.0567622883	-0.0280245401	0.11031755	-0.0857793772	-0.0711183239	0.0398767566	-0.0992448593	-0.1006331345	-0.0364203977	0.0039614392	-0.1498321683	-0.0995083216	-0.0747039063	0.0301433023	-0.0885435423	0.0013768407	-0.0264947036	-0.0409317216	-0.2629937615	-0.102208631	0.205433338	0.0913550633	-0.0045716806	-0.1031715245	0.056171983	-0.1673608867	0.0177572105	0.2503861593	0.0610358678	-0.0166902194	-0.0046483999	-0.0703404564	0.0218796719	0.0100640014	-0.1244716522	-0.0939895984	0.0751140227	-0.1093670646	-0.080257951	0.0488780212	-0.1060942278	0.028286281	-0.2621193109	-0.0724439164	-0.0905208097	-0.0493653073	0.0100452527	0.0615125563	0.0335030273	-0.2094703348	0.049985488	0.0078883639	-0.0558465808	-0.2751010979	0.010181001	0.0966194746	0.0892354016	0.0340400632	0.0369269892	0.0166131435	-0.2094734632	0.0298332047	-0.1560397018	-0.0467276389	-0.1143036139	-0.1420022646	-0.1517745263	-0.1301349219	-0.1433007318	0.1203199528	0.0883596083	-0.2390994858	-0.0593180153	0.1327767616	0.1328286988	0.0248808354	-0.0833293157	0.2109379973	0.1581792149	0.0377574	0.0098859	9.773101881000006e-05	0.00142562125476	-0.023241	-0.0507299	0.00257352275401	0.000540144081	-0.0146003	0.0072048	5.190914304000001e-05	0.00021316876009	0.00167828	0.00020296	4.1192761600000034e-08	2.8166237584e-06	-0.000807785	-0.000404845	6.52516606225e-07	1.6389947402499997e-07	-0.000717089	7.329200000000008e-05	5.371717264000012e-09	5.14216633921e-07	0.0	-0.3750872209	0.9733753756	1.237209448	0.9350147494	-0.2176110937	0.8411004652	-1.241178788	-0.4409004003	1.018128305	0.9415722611
65075.94639074965	-290.03348920465214	84119.42486022507	4234878798.651722	108863.40871560678	197.56738565962587	11851241757.181252	39032.871876379344	62875.31961722212	-111.1276224381436	3953305816.967837	12349.348468754595	69725.03252480505	35856.488122727234	1.288076	25.58655	0.169006	0.110471	0.1698068069	0.1106631678	0.0703465435	0.2092532907	0.0063936891	0.1452139505	-0.0176668223	-0.070782574	0.078294337	0.0188539252	-0.0292526326	-0.0085185206	0.1095803368	-0.0422405961	0.1326138865	0.0727711112	0.0901438488	0.1131680132	0.0547824685	0.1075234326	-0.0526164161	0.0966468838	-0.2426773789	0.2376961027	-0.0293010903	-0.0361199403	0.1798454207	-0.0233301611	0.1062413104	-0.063534291	0.116752194	-0.1124605113	-0.1276217939	-0.0291181947	0.0124665666	0.0530600219	0.0849959248	0.1927929244	0.1261314884	0.0354356646	-0.074992533	0.1610464456	-0.0541732871	-0.029779732	-0.1779668008	0.0614757958	-0.0014343951	-0.2110882318	-0.0659487877	-0.0459021987	-0.0938186317	0.0393717855	0.2313897228	-0.0840736561	0.024747462	-0.1572772827	-0.0271679328	0.0561526481	0.0892673895	0.1527308091	-0.1444248939	0.0929721232	-0.0205958957	0.0699470913	-0.0106229855	0.1354484256	-0.0813295083	-0.3441317072	0.1003619907	0.0849806622	-0.1991037862	-0.0192653085	-0.0530328829	-0.1732269035	0.0707245005	0.0871617324	0.0533805839	0.0089137093	-0.2887297759	-0.0055179149	0.0588068345	-0.2593339931	0.1561356449	0.0277914	-0.009966	9.932115600000003e-05	0.00077236191396	-0.0233037	-6.269999999999887e-05	3.931289999999858e-09	0.00054306243369	0.0542957	0.068896	0.004746658816	0.00294802303849	0.000287059	-0.001391221	1.935495870841001e-06	8.2402869481e-08	-0.000492206	0.0003155789999999	2.42266746436e-07	9.959010524099999e-08	-0.000622263	9.4826e-05	8.991970276e-09	3.8721124116900005e-07	0.0	-0.8364324965	1.36720788	-0.773444329	-1.235108777	-1.442492859	0.03951813499	-0.7648417067	0.4741783672	-1.467845668	-0.237583608
65993.73145143215	917.7850606825014	842329.4176119827	4355172590.883744	108054.0945358054	-809.3141798013821	11675687345.95277	654989.4416275838	62958.15508735691	82.83547013478528	3963729292.003685	6861.715112450905	70197.3280413466	65177.09911538589	2.126008	42.231365	0.9801493	0.683685	-0.2901706518	-0.0731684553	0.1734398793	-0.3777175377	-0.3918033778	0.0408345048	0.1083379328	-0.1768896453	0.6155564514	-0.1600197534	0.1423853181	0.0594787798	0.0786295418	0.5039216256	-0.0430623106	-0.0430716835	-0.0254792895	0.1248391574	-0.3247547775	0.0733870425	-0.118414721	0.2013635148	0.1459724536	0.0369525477	-0.0606263137	0.1047847425	0.1562512761	0.0694257788	-0.0272691184	-0.2576141897	0.2763233483	0.0893363138	-0.0343880569	0.0498517392	-0.1822971579	0.066740459	-0.5952245227	-0.0572814094	-0.2908818163	0.1733267998	-0.2311050324	-0.0273778794	-0.0724375912	-0.0805166832	-0.4921479975	0.0982282911	0.0116711439	0.025580915	-0.095376831	-0.1407728354	-0.0473909478	-0.1643980608	-0.0403754955	0.1188971455	0.0766460204	0.1016634577	0.1520252783	0.0299967393	-0.4759918325	-0.3907730973	-0.537042569	0.234362877	-0.0809594451	-0.0255652113	0.0492334832	-0.0312742613	-0.0486165969	-0.150803507	0.2303645125	-0.080102502	0.0466687534	-0.2262208736	0.0402469391	-0.0736833566	0.0173978658	0.1159697948	0.0121682991	0.0583848718	0.0321458962	-0.056745768	-0.0518093219	0.0308776108	0.1538107079	0.0278008	9.399999999999686e-06	8.835999999999409e-11	0.00077288448064	0.114065	0.1373687	0.01887015973969	0.013010824225	-0.378456	-0.4327517	0.18727403385289	0.143228943936	0.00836035	0.008073291	6.517802757068103e-05	6.989545212250001e-05	-0.000459933	3.2273000000000035e-05	2.1153836448900003e-07	1.0415465290000022e-09	-0.000717089	-9.4826e-05	8.991970276e-09	5.14216633921e-07	1.0	-1.115339698	-0.4306711214	1.761348077	-1.734114971	-3.911346508	-0.466877231	3.722253565	-0.6798729128	1.240676635	-0.8580617726
66232.05922921428	238.32777778213492	56800.1296625707	4386685669.742148	108280.12306395773	226.02852815232472	11724585050.74583	51088.89553870625	63051.17733913405	93.0222517771399	3975450963.85093	8653.139325689608	70016.82018520134	70298.00654950684	1.755002	34.861637	0.3279362500000001	0.252129	-0.3042641612	-0.1373426456	0.2780601684	-0.4337842096	0.0242425314	0.137000818	0.1273009471	0.1523304345	-0.0799283489	0.2197786119	-0.2046646559	-0.1262651092	-0.1259283042	0.0059007069	0.0674098641	-0.1094217435	0.1433588488	-0.2569961088	-0.1797183667	0.0316612529	-0.085701431	-0.0220797778	0.196229742	0.1832746579	0.0175339632	0.0160260326	0.0521492222	-0.110306776	0.0252500046	0.0243273966	-0.0235566568	0.0911639651	-0.050224402	0.0012720476	0.0393343672	-0.1040498817	-0.0727152978	-0.133016493	0.0813781349	0.0762574948	-0.3157934332	-0.1670315722	0.2040066686	0.0265563702	0.0768451674	-0.1403727713	-0.1779747228	0.185279591	0.3259015283	0.1143511001	-0.1848643907	-0.0168957476	-0.0151914818	-0.1167405223	0.2543263459	-0.0086728692	0.0162760106	-0.1834654854	-0.3029231004	-0.2857433289	-0.0132606538	0.0169820302	0.0953669852	0.145748495	-0.1305505427	-0.0889003713	0.1691964134	0.2167447214	-0.2543082419	0.0162782857	0.1917108524	0.0651478888	0.1145088066	0.2082118535	0.1092375585	-0.3866666329	-0.0955056587	-0.106729208	-0.018450294	0.1175687427	-0.0382715109	-0.040005646	0.1512085936	0.0361925	0.0083917	7.042062889000003e-05	0.00130989705625	0.116504	0.0024389999999999	5.948720999999984e-06	0.013573182016	-0.268545	0.109911	0.012080427921	0.0721164170249999	0.00438361	-0.00397674	1.581446102760001e-05	1.92160366321e-05	-0.000627084	-0.0001671509999999	3.93234343056e-07	2.7939456800999998e-08	-0.000717089	0.0	0.0	5.14216633921e-07	0.0	1.253996546	1.773114815	3.228451432	1.524671863	-0.3613798151	-1.026172113	0.4708348607	2.103179359	-0.3102812652	0.7469938635
