global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_09	aroma_motion_11	aroma_motion_13	aroma_motion_15	aroma_motion_16	aroma_motion_17
64897.57398757866	n/a	n/a	4211695109.473247	108491.24972098214	n/a	11770351266.020508	n/a	62801.41293396314	n/a	3944017466.502153	n/a	70020.66821118175	46082.26771072534	n/a	n/a	n/a	n/a	-0.1326627148	-0.1133256697	-0.0908792329	0.0537333665	-0.0295073387	0.1518791615	-0.0448481417	0.0938207536	-0.1304752862	0.0474661534	0.0115162042	-0.0538136332	0.0410281591	-0.1053997392	0.0151859498	-0.199752828	0.2273786737	0.0634017015	-0.1175242418	0.2057802542	-0.0170757668	0.0458284283	-0.155835758	0.0008995129	-0.0405679891	0.0476763193	-0.0277857256	0.0214943843	0.0835372017	-0.0519535582	-0.005184627	-0.0428450853	0.1005532851	-0.1277895613	-0.027371102	-0.0865602134	0.0216493997	-0.0832279399	0.055909106	-0.1273423285	0.2008243043	-0.0066570887	0.1520198525	-0.0757393946	0.0270768341	-0.0831615582	0.2723020804	-0.0186874765	0.0582319094	-0.074343142	0.0022793054	-0.0872384281	-0.0481030294	0.0409215151	-0.1259094365	0.0082023395	0.07291293	-0.0074377599	-0.1524225403	-0.0539283665	-0.1351858315	-0.00980613	0.0178033567	-0.105883341	0.025533427	-0.1249838808	0.1273698347	-0.131641916	0.0777441909	0.0743852912	-0.0249878286	0.1904531451	-0.0436645965	0.1504642796	-0.002511501	0.1099590508	-0.0774514674	0.045352421	-0.1231290948	0.0432956747	-0.1012811474	0.1133522339	0.0016418512	-0.1439973949	0.1643619509	0.0794389999999999	n/a	n/a	0.0063105547209999	0.0481682	n/a	n/a	0.00232017549124	-0.0239435	n/a	n/a	0.00057329119225	0.00173187	n/a	n/a	2.9993736969e-06	0.000877844	n/a	7.70610088336e-07	n/a	0.000110156	n/a	n/a	1.2134344336e-08	0.4810996926	-0.2196619874	1.551775508	-1.201339075	0.405196749	-0.06876389524	1.491826896	0.2143863951	-1.568577264	-0.1889417154	-0.07502286618	1.639304559
64980.263878541526	82.68989096286532	6837.618067450556	4222434693.724888	108418.15788922991	-73.09183175223006	11754496960.093988	5342.415868896307	62771.17300644546	-30.23992751767946	3940220160.6051073	914.4532162745076	69883.26534975793	47248.17111111804	1.024145	21.214787	0.152701705	0.0865082999999999	-0.1099481353	-0.1351948451	0.1492143505	0.1113546046	0.0919588311	0.0699035057	0.2372244015	-0.0330221127	0.0687325213	0.0526009767	0.0773958981	-0.0176884696	-0.0997540554	0.0565816119	0.0994875647	-0.1602010333	0.078209526	-0.1404807016	-0.1209912662	0.0412830124	0.3188123666	0.0826773315	-0.0198770151	-0.1352627708	0.1233711473	0.0538720419	-0.0166628156	-0.0809892989	-0.1695101636	0.0087377724	0.1119339235	0.1615610305	0.1341738981	0.0167853935	-0.2826851513	-0.0574196867	-0.2109349256	-0.1033678213	-0.0704361622	0.0364136467	0.1918788002	0.0274315161	-0.1417479646	0.0205453628	-0.1518138571	0.0626631791	0.0401598917	0.1882770725	0.0889551299	-0.2408532517	-0.0071172016	-0.054580067	0.2723880609	-0.065330705	-0.1548151176	-0.0144788023	0.1014125087	-0.0548564607	0.0693773013	-0.0893214545	-0.1031245541	0.0510946756	-0.0174213728	-0.0579444735	0.1553521559	-0.0689433826	0.1538982185	0.0791138785	0.0511551563	0.105621299	0.1542778961	0.1356293074	-0.2280836556	0.0971461349	-0.0064325076	0.0824079211	-0.1127980766	0.1448510247	0.0499796637	0.1177153875	-0.0023754535	0.0777121264	-0.1348311049	-0.086788999	0.1640657595	0.0633458	-0.0160931999999999	0.0002589910862399	0.0040126903776399	-0.0182319	-0.0664001	0.00440897328001	0.00033240217761	-0.0165464	0.0073971	5.471708841e-05	0.00027378335296	0.000993206	-0.000738664	5.45624504896e-07	9.86458158436e-07	0.000488196	-0.000389648	2.3833533441600003e-07	1.5182556390400004e-07	-1.77581e-05	-0.0001279141	1.6362016978810002e-08	3.1535011560999995e-10	0.6994159824	0.3303934912	1.917562343	-0.6459777199	-0.4003248452	0.4650545549	1.299572054	-0.5709901382	-0.35456424	0.06015535225	-0.2303812509	-1.597882572
64775.07746521334	-205.18641332818515	42101.46421448484	4195810660.624389	108243.36173502605	-174.79615420386835	11716625359.6997	30553.695524462524	62827.99533169676	56.822325251298025	3947356997.3997097	3228.776646964301	69975.23503667464	40627.45820125299	1.072478	22.215986	0.07755021	0.0517767	-0.2184493781	-0.0520472129	-0.0443984926	0.1226238344	0.0156326415	0.02348674	-0.08576855	-0.0476588192	-0.1049583085	0.0409296804	0.1164381332	0.0099265549	0.1732923059	0.0996822943	0.142030241	0.043897974	-0.0349179347	0.008083628	0.1013357942	-0.2670777202	0.0567921938	0.2660203609	-0.0129460549	-0.0114626194	-0.1154999278	0.220931936	0.055350568	0.2458731679	-0.1943502382	0.032124363	-0.1332003928	-0.0663804039	-0.1382523409	0.1914427082	-0.0197344454	-0.0155789882	0.2942043379	-0.1744026511	-0.0594041292	0.0760250153	-0.0566406356	-0.0033359123	-0.0131238656	-0.0486562529	-0.0079175579	-0.185028382	-0.1236235858	-0.256147941	-0.0176897746	-0.236489043	-0.0272980311	0.0826027394	0.1505123267	-0.0576678174	-0.1349828864	0.0141720253	0.1792707604	-0.1529863441	-0.1203671119	0.2381066204	-0.1275854462	0.0551316091	-0.0324723797	0.0149935666	-0.0028419672	-0.1823961837	0.0098467938	0.0786909406	-0.0977239691	0.1197640117	-0.1968224437	0.1740631739	-0.0725215356	-0.0523709505	-0.0478238	0.1459093286	0.0107283996	0.0613492137	0.1822020379	0.0048613822	-0.0405503382	0.14976359	0.0531558037	0.1714507477	0.1634739106	0.0633507	4.900000000002125e-06	2.4010000000020825e-11	0.0040133111904899	0.0262978	0.0445297	0.00198289418209	0.00069157428484	-0.00403764	0.0125087599999999	0.0001564690767375	1.6302536769600004e-05	0.00136616	0.000372954	1.39094686116e-07	1.8663931456e-06	0.000525379	3.718299999999999e-05	2.76023093641e-07	1.382575488999999e-09	-1.77581e-05	0.0	0.0	3.1535011560999995e-10	0.5583341869	0.2824543398	1.269298303	-1.69269925	-0.8858420951	0.4810823974	0.6265318869	1.333007645	1.437677731	-1.587741699	-0.668802357	0.08305331502
65071.58010354407	296.5026383307268	87913.81453708177	4234310537.171952	108485.20400855655	241.84227353050665	11769039488.778135	58487.6852664044	62746.78459779877	-81.2107338979913	3937158977.362557	6595.183300250354	69956.8960715119	57951.90505575194	1.392839	28.852137	0.116530515	0.0570431	0.0547582108	-0.1994351408	0.0163142277	0.0446672652	5.88583e-05	0.0858380715	-0.0706328209	0.1012859907	-0.0128144939	-0.120985896	0.0183494262	0.0164216816	0.0638360937	-0.0657866554	0.1234718502	-0.0839414797	0.0851392764	-0.0472859962	0.2085459045	0.1425133486	-0.0945951101	0.0737775925	0.17065492	-0.1979903692	0.0709794247	-0.0336377438	-0.0920404084	0.1407282854	-0.2607641555	0.0772497805	-0.0694953673	-0.1523531261	0.115775287	-0.0914228184	-0.0998682039	0.0535946398	0.0034453167	-0.1059129742	0.0485458223	-0.0465299778	0.0538417716	0.0823789476	0.0579671528	-0.2519394291	-0.0088806994	-0.0084660836	0.0566700573	-0.0279528415	-0.1680534441	0.0639283686	0.2199153606	0.1429345183	0.2204374116	-0.0636065171	0.0048801435	0.0023084105	0.127993762	-0.0121250708	0.1667753173	0.0613508379	-0.1201965472	0.0377330168	0.0327917237	-0.0946007487	-0.2180725013	-0.1101463716	0.164413898	-0.0970205752	-0.0296267729	-0.039133745	-0.0527307113	0.0671367279	-0.1291065115	0.1119799723	0.0615299027	0.09922806	0.0275408801	-0.1951785179	-0.1682452375	-0.0600322572	-0.1965632457	-0.0766189036	0.1277752547	0.0385145147	0.1625874706	0.0665715	0.0032208	1.0373552640000062e-05	0.00443176461225	0.0676294	0.0413316	0.00170830115856	0.00457373574436	-0.0406577	-0.0366200599999999	0.0013410287944035	0.0016530485692899	0.00109334	-0.00027282	7.443075240000002e-08	1.1953923556e-06	0.000864088	0.000338709	7.46648071744e-07	1.1472378668100007e-07	7.787399999999998e-05	9.563209999999998e-05	9.145498550409996e-09	6.064359875999997e-09	0.9023015455	0.05161326708	0.7209205561	-1.815771639	0.7058462801	-0.4525626106	0.566818641	-0.7670286446	-0.5175344196	-0.9776882712	-0.2791515689	0.9091681843
65264.72379055282	193.1436870087564	37304.48383133645	4259484171.457152	108326.8977515811	-158.30625697545474	11734716776.481506	25060.870997578717	62795.50481082465	48.72021302588109	3943275424.4463015	2373.659157287234	69793.55821096302	60107.84577592518	1.212669	25.119982	0.0335108	0.0200995	0.0935947244	-0.1774109017	0.1202933134	0.0968775654	0.0951542595	-0.1239516082	0.018333341	-0.0439691192	0.0957257345	0.0763322874	0.0466005882	0.002551615	-0.2042886218	0.0413275656	0.074474501	-0.0143047053	-0.0013468927	0.0942131565	0.1715207824	0.1069212939	0.0182595507	-0.1184024626	0.052409236	0.0657580849	0.2277057902	-0.0131026451	-0.1357493026	0.1750455243	0.0322088188	0.1561728581	0.0721810557	0.180079244	0.0102329079	0.0753118946	-0.1081719638	0.1036707896	-0.0695014961	-0.0874780084	-0.0063659374	0.0788730291	-0.0354347114	0.0447880127	-0.2366209798	-0.0985109452	0.0411358985	0.0172439567	-0.0118564704	-0.0588004235	0.1150225508	0.1425281067	0.1171680096	0.189082616	0.0440888838	0.0379980594	-0.2411963097	-0.1738068854	-0.0294516222	0.0494783338	0.1177474595	-0.1467839413	-0.096001776	0.0412453457	0.0216100705	-0.1178921016	0.0040306166	-0.0163757654	0.069974655	-0.0323848633	-0.0655055408	0.2156019362	0.1521480621	0.0069928266	-0.1964708299	-0.0651880408	0.0527402699	0.083374768	-0.0612270907	-0.0224157716	-0.1455859156	0.1901491592	-0.0324168644	-0.0953164906	-0.0642476855	-0.0207732917	0.161408037	0.0633591	-0.0032124	1.0319513760000026e-05	0.00401437555281	0.0507566	-0.0168728	0.00028469137984	0.00257623244356	-0.0406217	3.600000000000131e-05	1.2960000000000942e-09	0.0016501225108899	0.000958002	-0.0001353379999999	1.831637424399998e-08	9.17767832004e-07	0.000757112	-0.000106976	5.73218580544e-07	1.1443864576000013e-08	0.000103352	2.5478000000000016e-05	6.491284840000008e-10	1.0681635904e-08	0.9884887335	0.01722089161	1.08927667	-0.9917040917	-0.600075989	-0.2880036346	0.9864057649	-0.07339608066	0.3740581466	-0.5105210676	0.8701793282	-1.198394351
65497.22938478536	232.50559423253435	54058.85134942391	4289887057.0831904	108106.11225237163	-220.7854992094653	11686931506.322376	48746.23666117282	62786.05012099777	-9.454689826881804	3942088089.796444	89.39115972254228	69907.65979715936	60370.21283186485	1.250562	25.904915	0.097415445	0.0579713	0.1100099031	-0.1330202489	-0.1436063718	0.1295667183	-0.1195062769	-0.1194734905	-0.0108495022	-0.0703216193	-0.0423007402	0.062959021	-0.0620147344	-0.1930565847	0.1250359934	0.0006681627	-0.0245644666	-0.0092993824	-0.1298737702	-0.038012347	-0.0682582726	0.0241782329	-0.0395185835	-0.1306502038	0.1043084417	0.018176032	-0.2016947101	-0.0007739072	-8.08134e-05	0.1160262479	0.022609821	-0.1378650409	0.025614358	-0.1062222056	-0.0614745246	-0.0905653215	-0.1635383481	-0.1706494232	0.2642435325	-0.0675138308	0.0230483426	-0.0345798865	-0.093805297	-0.1680087364	0.0010132714	0.0316364646	-0.0757562687	0.0972729066	0.0646126708	-0.096219953	0.1199403397	0.224133105	0.1158679868	0.0519976752	-0.034004366	-0.1001933258	-0.0675425838	0.0706936578	0.0094498877	0.0104251891	-0.1888579137	0.2837296868	-0.0622470045	0.0666378697	-0.0101419839	-0.0610690999	0.1917774513	-0.03490146	0.0458193584	-0.1425867326	-0.130769055	0.0051611818	-0.0738810023	-0.0865119569	-0.0524899944	-0.1241254816	0.0860092731	0.0454188139	0.0624721207	0.0635664109	-0.0780940968	0.01894609	0.0979078008	-0.0835666075	0.0533763773	-0.3387813808	0.1599377353	0.0347574	-0.0286017	0.00081805724289	0.00120807685476	0.00535371	-0.04540289	0.0020614224203521	2.86622107641e-05	-0.0406074	1.4299999999994872e-05	2.0448999999985331e-10	0.00164896093476	0.0008261759999999	-0.0001318260000001	1.7378094276026364e-08	6.825667829758348e-07	0.000972107	0.000214995	9.44992019449e-07	4.622285002500003e-08	-1.77581e-05	-0.0001211100999999	1.4667656322009998e-08	3.1535011560999995e-10	0.7617868788	-1.505471362	1.375786879	-0.9723719837	-0.2029109559	1.314023747	1.547986789	-0.1563402264	-0.5375293694	-0.61855422	0.3706864074	0.4015672218
65385.52590795823	-111.703476827126	12477.666735268274	4275266998.260277	108273.00996326264	166.89771089100395	11723044686.50477	27854.84590065714	62883.420455603125	97.37033460535896	3954324568.1961656	9480.982061159562	69864.61010958644	56641.14473847053	1.362666	28.227123	0.07303232	0.0394627	0.0509860484	-0.0863200377	0.1107546536	0.0680266532	-0.0670599811	-0.128025828	0.1796126381	0.0701153515	-0.0875473973	-0.0765360026	-0.1735827943	-0.0479244212	0.1708316569	0.0351424814	0.0213741865	0.014732355	0.0160379338	0.0584954779	-0.1883870225	0.1179931913	-0.2541285734	-0.0668184866	-0.0149300848	0.063545279	-0.0301326071	-0.0324816199	-0.0170100188	0.1820374407	0.0329881196	-0.1164933847	0.1931001964	-0.0506140869	0.0405416662	0.1394684255	-0.006288184	0.0871426009	0.0429655546	0.0551787569	0.0187801518	0.1750134232	0.0546152276	-0.1321825976	-0.0333699428	0.0015659625	0.1221793064	0.0492155607	0.1580092192	-0.0229616497	-0.1216208884	0.1113586038	0.101607007	-0.1714420662	-0.1054780403	-0.1425547645	-0.0612932205	0.1574346588	0.1134741971	0.1575865805	-0.1149753772	-0.0317640257	-0.0654500123	0.0859978085	-0.0584826744	-0.0174362	-0.0398486666	-0.0989736062	0.2055805265	0.1556292911	-0.0804758416	-0.1966956568	-0.0849369743	-0.1527617048	-0.0657950216	-0.1247164641	0.0051115834	0.0184896162	0.1130755198	0.112363794	0.0091957125	-0.1970003748	0.0081450354	-0.0293639277	0.0631777059	-0.0006394419	0.1581792149	0.0410097	0.0062523	3.909125529000003e-05	0.00168179549409	-0.00478881	-0.01014252	0.0001028707119504	2.29327012161e-05	-0.016739	0.0238684	0.00056970051856	0.000280194121	0.000482539	-0.0003436369999999	1.1808638776893129e-07	2.32843886521e-07	0.000660362	-0.000311745	4.3607797104400005e-07	9.718494502500006e-08	-1.77581e-05	0.0	0.0	3.1535011560999995e-10	0.4780666877	0.9546924142	0.9390676013	-2.007969787	0.4841816162	1.365600933	1.549787506	-0.6164863507	0.02396911753	-0.8945901107	0.5134788255	-0.6609434134
65505.75548684851	120.22957889027748	14455.151640133456	4291004001.902784	108815.49959309895	542.4896298363165	11840812951.69572	294294.99847994366	62894.85479395477	11.434338351646147	3955762759.552656	130.74409353992593	70009.77423588428	67160.94834566777	1.892796	39.208553	0.10184731	0.0650335	0.1867210994	-0.0830409897	0.0990046685	-0.0248524088	0.2394572194	-0.2110108978	-0.0937343546	0.1677470194	-0.1398050693	0.049984377	-0.1140543502	0.1964347796	-0.1604992081	0.0361440829	-0.0892054392	-0.0144686285	-0.0539632583	0.2218804037	0.1270493	0.2422616287	-0.078959849	0.1611527516	0.007648195	0.0513405005	-0.0232103107	0.0928151146	-0.1041143576	0.0021862712	0.1008922838	0.0029192402	-0.0188301418	-0.0306936844	-0.074847519	0.1470513218	-0.0061070165	0.1523072286	0.1108958441	-0.0341188492	-0.0663913642	-0.0417837808	-0.0994737952	0.251945606	-0.0591914745	-0.0987116083	0.2669597886	0.0598280129	0.1714210996	-0.2165906417	0.1086895524	0.0670876177	0.0780104885	0.0229573447	-0.0080888669	0.1196233479	0.0698103424	-0.0617562909	0.0257397753	0.1510473073	-0.1937960468	0.1302486474	-0.0730307133	0.0602063005	-0.0289445201	-0.1158337266	-0.2718681971	-0.0312921546	-0.0185964575	-0.0052695501	-0.2112512408	0.1205435616	-0.0267960551	0.0076299587	0.0542274248	-0.0751502837	-0.0549952657	0.0378962344	0.0121585558	-0.1656806962	-0.1524007864	-0.2146669934	-0.0696133159	-0.0862009395	-0.0463994793	0.015512048	0.1561356449	0.0569451	0.0159353999999999	0.0002539369731599	0.00324274441401	0.0530353	0.05782411	0.0033436276972921	0.00281274304609	-0.0406041	-0.0238650999999999	0.0005695429980099	0.0016486929368099	0.000526591	4.405199999999999e-05	1.9405787039999993e-09	2.77298081281e-07	0.000700764	4.040200000000004e-05	4.91070183696e-07	1.632321604000003e-09	-1.77581e-05	0.0	0.0	3.1535011560999995e-10	0.8703876861	0.9879334987	0.4113767079	-1.558961297	0.5022169159	-0.8335006885	2.308737972	0.9385498017	-0.210929503	-1.411421716	1.368740633	-0.202627909
65605.63410104973	99.87861420121772	9975.737574755687	4304099225.800818	108261.81937081472	-553.680222284238	11720621533.478912	306561.78854872315	62699.59092574925	-195.2638682055185	3931238702.256298	38127.978226582105	69854.30112393548	69094.67056563665	1.611266	33.376781	0.07025995	0.0472213	0.2260632125	-0.0514336419	-0.1803823553	0.0564313084	-0.1305903083	0.0084099269	-0.1368780066	0.0250771643	-0.0948840444	0.0560203322	-0.0942237258	-0.0910505575	-0.0726734571	-0.10340609	0.0983154663	-0.0405615394	-0.0661661052	-0.0037936287	-0.0067747661	-0.0043035392	-0.0439575289	0.1351822946	0.0643062168	0.0611140189	-0.1591150166	-0.1130508651	-0.1647282169	0.0180157473	-0.0521200619	0.0318044723	-0.0899767605	-0.1506210458	-0.00306196	-0.1920255194	-0.047427616	-0.2296340478	-0.1604277562	-0.0950277791	0.1049518598	-0.094474741	-0.0798133957	0.0033848465	0.1602122575	-0.0440270159	-0.0714686435	0.0492995384	0.1294966348	-0.0625485687	0.0192978257	-0.0034047178	0.0900676349	0.0397341237	0.02486699	0.1148733955	0.144510686	0.210724779	-0.0271478424	0.0377730341	0.2018866245	0.0162219985	-0.0495328691	0.044366449	0.0603259045	-0.200651591	0.0692974252	0.1099170098	0.0004784595	-0.2284533934	-0.0928367088	0.0177339707	-0.0199878945	-0.0168004968	0.0609751012	-0.048051053	0.1324406523	0.0683363041	-0.0072246615	-0.0338287857	0.0867064957	-0.0159346389	-0.0224635857	-0.2239235915	-0.2604773712	-0.1053507821	0.1538107079	0.0529716	-0.0039734999999999	1.5788702249999984e-05	0.00280599040656	0.0530616	2.629999999999993e-05	6.916899999999965e-10	0.00281553339456	-0.0873720999999999	-0.0467679999999999	0.0021872458239999	0.0076338838584099	0.000377565	-0.0001490259999999	2.220874867599999e-08	1.42555329225e-07	0.000459947	-0.000240817	2.11551242809e-07	5.7992827489e-08	-1.77581e-05	0.0	0.0	3.1535011560999995e-10	1.047930568	-1.230566998	1.140039736	-0.9830818468	0.3433236359	0.1772022575	2.030504727	0.3332249591	-1.070112119	0.2621441915	0.9827192116	1.320379472
65675.06758918473	69.43348813500779	4821.009274594268	4313214502.843984	108299.9054827009	38.086111886179424	11728869527.561949	1450.5519186065776	62734.89344052495	35.30251477569982	3935666854.994021	1246.267549488504	69726.60908699836	68711.11491951419	1.031698	21.371243	0.0998913399999999	0.0510627	0.22980764	-0.0343268376	0.0230728965	0.0314759682	-0.1214326809	0.0338098211	0.1812786937	0.0240683509	0.0656545125	0.0182713128	0.0301864736	-0.2219363954	-0.1329982659	-0.1305020938	-0.0826736837	-0.02838358	0.0407864622	-0.0113372525	-0.0713538298	0.1754790594	-0.018690569	-0.0485554571	0.0917189029	-0.0147879996	-0.0502095895	0.1097671105	-0.1930511746	-0.0299532749	0.2082252381	0.0772465189	-0.2008384389	0.0611960522	-0.048391869	-0.1382905534	0.0580926714	-0.1478178896	0.1305717694	0.0860732373	0.147608804	-0.0241102551	0.1187355423	-0.1599883227	0.0339707869	-0.0697396728	-0.0815702	0.1113162759	0.1567409963	0.045864944	0.1254440376	0.1440509266	0.1219226324	0.0018020118	0.0778946708	0.0683577601	0.0799564926	-0.1340143209	-0.1136774362	0.0732904179	0.0174765977	0.0584880287	-0.0259052016	0.0787712628	0.0354318514	-0.1376530417	0.1673108343	0.1109045179	0.2091677012	-0.0964254606	0.0365567894	-0.1294593643	0.0506532712	-0.1737855627	-0.0170595588	-0.0377988996	0.0062861055	0.0154204524	-0.0129131048	0.0669563726	-0.0283673461	-0.044646466	-0.0588569686	0.0298053008	0.1347587529	0.0673896862	0.1512085936	0.0406712	-0.0123004	0.00015129984016	0.0016541465094399	0.032332	-0.0207296	0.00042971631616	0.001045358224	-0.0542017	0.0331703999999999	0.0011002754361599	0.00293782428289	2.84121e-05	-0.0003491529	1.2190774757841002e-07	8.0724742641e-10	0.000542432	8.248500000000003e-05	2.9423247462400005e-07	6.803775225000006e-09	-0.000259939	-0.0002421809	5.865158832481e-08	6.7568283721e-08	0.9843292017	-0.0431213962	1.329582839	-0.7900668865	0.6553931129	1.246018528	2.108978373	-1.718555287	-1.620138341	0.4111776104	0.5688043095	-0.6890549511
65226.27741063517	-448.7901785495633	201412.6243625489	4254467264.849136	108545.56725492932	245.66177222842816	11782140170.694386	60349.70633441212	62862.54510947971	127.65166895475704	3951699577.6413713	16294.948586934885	69832.25059423121	47887.37793228751	2.39402	49.591228	0.095458885	0.0534962	-0.0686416366	-0.0246002598	0.1572572352	0.0419800196	0.042157866	-0.1000945566	0.218096691	-0.0706509119	-0.0771439072	-0.0879298506	-0.0828037035	0.0735495271	0.0166191571	0.1467482686	0.079853399	0.1677328449	0.1177737192	0.0902000488	0.0689391404	-0.0203228608	-0.128838952	0.0436871888	0.1098001079	0.0654889915	-0.0597206037	-0.1024681028	-0.1260930562	-0.0930317219	0.1787413458	-0.1307505045	-0.1266911682	0.1770440317	0.0498995739	-0.0097429588	-0.1561203186	-0.1382913384	0.0749546619	0.0247750325	-0.0855587228	0.310319204	0.0029649	-0.0341666628	-0.1086393213	-0.0506924363	0.0362758687	-0.0659389322	0.0151722925	0.0028853013	0.0151386664	-0.0057432555	0.1400845631	-0.0518320378	-0.1174656595	0.0151994121	0.0653657583	0.0039198434	-0.1827505983	-0.1057998365	0.096427708	0.0668860329	-0.0603792891	0.0741210009	-0.0715589234	-0.0303239886	-0.0233146845	-0.0840938588	0.0533924499	0.2157504225	-0.1075090856	-0.0502470463	-0.0448707134	-0.0739595699	-0.0387196425	-0.1402800412	-0.1324913159	-0.080332541	0.0144458313	0.215915635	-0.0926338394	0.1225688673	0.1494764207	0.0988962873	0.0784126449	0.0898976157	0.1483339912	0.036938	-0.0037331999999999	1.3936782239999992e-05	0.001364415844	0.0176605	-0.0146715	0.00021525291225	0.00031189326025	-0.00241751	0.05178419	0.0026816023339561	5.8443546001e-06	0.000416591	0.0003881789	1.5068285840521001e-07	1.73548061281e-07	0.000592602	5.016999999999999e-05	3.51177130404e-07	2.5170288999999988e-09	-0.00032699	-6.705099999999999e-05	4.495836600999999e-09	1.069224601e-07	0.6134663653	1.079663298	1.571158914	-1.381973779	-0.5110555215	1.026140925	1.623486731	0.1170236187	1.920265328	-0.7055334458	-0.4720295454	-0.8362222321
