global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_09	aroma_motion_12	aroma_motion_13	aroma_motion_16	aroma_motion_17	aroma_motion_21	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_27
65150.39030349435	n/a	n/a	4244573356.697651	109160.16137315032	n/a	11915940831.012218	n/a	62923.41915785846	n/a	3959356678.5155487	n/a	70215.92053979244	66587.29604583836	n/a	n/a	n/a	n/a	-0.0383369501	-0.2776237508	0.3619350075	-0.0830811849	0.0982744377	-0.0271752467	0.1371027446	-0.0958992115	0.2325737978	-0.414866576	-0.0695607646	0.1253943576	-0.0352009411	0.1184124414	-0.1899476633	0.0045287804	-0.0699091263	0.0435938221	-0.0096319177	-0.00223909	0.188511061	-0.1124363947	0.1981820198	-0.0267142577	0.0122382114	-0.0404479842	0.0223240309	-0.1360460845	0.062249693	-0.1249654831	0.0517433545	-0.1223017797	0.1022969774	-0.0731128022	0.0957445287	-0.1057198995	0.0536047283	0.0254110352	-0.1512826622	0.0422862783	0.0036419877	-0.0933551558	-0.0001041041	-0.0229837672	0.0613569468	-0.3958238749	0.1066464808	-0.0552063948	0.0526075486	-0.1622562253	0.1410948877	0.0134335528	-0.1915510857	0.3181872754	-0.1143347316	0.1354228929	-0.0925404129	0.0602377765	0.0795800329	-0.1461148616	0.0665243995	-0.0282857653	0.0207023606	-0.0247799194	0.0383165909	-0.2876833854	0.0183123208	-0.0096413656	0.0274873611	-0.0207537394	0.0573308675	0.0409286494	-0.0395027121	0.0587410012	-0.0230361588	-0.0036364965	-0.3526803685	-0.0397327488	0.1919381997	-0.0969464723	0.2772420346	-0.10104961	0.113076621	0.0175021342	-0.1051253964	0.1095831095	-0.0608626191	0.3977818745	-0.1561057046	0.01548822	-0.0082319174	0.2303518041	-0.0690060242	0.1663826491	-0.1644231088	-0.0533123723	0.1213179222	-0.0338902852	0.0596842944	-0.0219560703	0.1217078847	0.1216831682	0.1216419777	0.102382	n/a	n/a	0.010482073924	0.115994	n/a	n/a	0.013454608036	-1.20848	n/a	n/a	1.4604239104	0.0216657	n/a	n/a	0.0004694025564899	-0.00302249	n/a	9.1354458001e-06	n/a	0.00266911	n/a	n/a	7.124148192100001e-06	0.0	0.0	0.0	2.499955865	-1.814210618	-1.287017639	0.734553079	-4.216653276	2.3522977	-0.8590743458	1.134493449	-1.137711378	1.822257916	-1.644285754	-0.3369843688	-0.05795327788	0.4588887266	0.598537035	-1.700033914	1.270909163	1.836268804
65325.227287738686	174.83698424433533	30567.97105965396	4267385320.194719	108436.3566491433	-723.8047240070155	11758443443.340204	523893.2784948718	62637.71462258732	-285.7045352711357	3923483293.14069	81627.08147449562	70121.0893902492	68454.25874222009	1.790026	38.102776	0.1992915999999999	0.107383	-0.0581120739	-0.0884374706	0.2694244435	-0.0794886765	-0.0057996178	-0.0448761779	0.2339512149	0.0980981468	0.0801264642	-0.380076911	-0.0780474563	-0.1776423389	-0.0002819964	-0.1036245492	-0.0636684634	0.0420140964	-0.081943119	0.013661301	-0.0859414643	0.047785213	-0.1420081355	-0.1112406705	-0.0442772524	0.0192052526	-0.0190095966	0.136624734	-0.0110479807	0.0289823525	0.0417786662	-0.0361625717	-0.067231059	0.041022942	-0.0534296917	0.1493185243	0.0053756527	-0.0363976267	-0.1807284326	-0.0234205516	0.0713929522	0.0678659905	0.0756056117	-0.044747669	-0.0280458283	-0.0329302016	0.0334529489	-0.3961347666	-0.0480727103	-0.1101647014	0.0609153825	-0.1735807414	-0.0332615426	-0.0922248043	0.1361636091	0.0752217969	0.1543054344	-0.0557755538	-0.0199337832	0.0827738643	-0.0427304592	0.0323936703	-0.0759070831	-0.046231205	-0.0487584545	-0.0085363087	-0.0597214409	0.0664083834	-0.0143883252	0.0081149093	0.2022440392	0.0048633296	0.0050808009	0.0711868757	-0.0271151989	0.0814313894	-0.0327798385	-0.0188056118	-0.3890242589	-0.2890058746	0.1225103777	0.0762350732	-0.0371641971	-0.0003973886	0.0118699096	0.0002378662	0.0018541143	0.0778789453	0.0079135802	-0.1666667943	0.0777315872	0.0757761158	-0.0287381097	-0.0452300491	0.1224254018	0.0208521029	0.1203234979	0.2377451067	-0.0493226604	-0.0686386215	-0.0012906714	-0.2093295678	0.1216419777	0.1214196295	0.1210493502	0.0859339999999999	-0.0164480000000001	0.000270536704	0.0073846523559999	0.0699379	-0.0460561	0.00212116434721	0.0048913098564099	-1.12473	0.0837499999999999	0.0070140624999999	1.2650175729	0.0212731	-0.0003925999999999	1.5413475999999992e-07	0.00045254478361	-0.00365293	-0.0006304399999999	1.33438975849e-05	3.974545935999999e-07	0.00270682	3.770999999999983e-05	1.422044099999987e-09	7.3268745124e-06	0.0	0.0	0.0	2.211093421	1.838692231	-0.3218394687	0.8617349093	-3.251576402	1.281777693	-1.12229651	0.3461597169	-0.2444669707	0.5108827652	-0.4093565335	0.54574746	-0.557149503	-4.993317118	0.7453245949	-0.8306429993	0.5636362402	-2.986290901
64997.1253405437	-328.10194719498395	107650.88775314004	4224626302.534348	108315.76175525702	-120.59489388628572	11732304244.6216	14543.128431444513	62472.23935546875	-165.47526711857063	3902780690.086979	27382.0640279623	69824.33539546716	65749.99758405158	1.654939	35.227291	0.1676081	0.0738440999999999	-0.0378622803	-0.2564751654	0.3277009164	-0.1032541542	0.0344151603	-0.0110465467	0.1895416165	0.0299442347	-0.0625102625	-0.3659023924	0.1119539363	-0.1966437642	0.0478713592	-0.0731626151	-0.0525655107	0.079703741	-0.070290925	-0.0714195006	-0.0703175535	0.1296361649	-0.0413762158	-0.1025313678	0.0071400117	-0.0214478976	0.0104035036	0.0277750261	-0.0662988906	0.1648842244	0.0222741519	0.1065108063	0.0406147655	0.0769091845	0.176503532	0.0253736199	-0.0148459097	0.0485133211	0.2165457686	-0.0005137845	-0.0080775506	-0.1203553012	-0.0258059234	-0.0590115072	0.1254175643	-0.0524668305	-0.1092703942	-0.3655710122	0.0485062255	-0.2210109941	-0.0966491269	-0.0271103148	-0.0217421142	0.0148827037	0.0227581335	0.0213103184	0.0721303983	-0.2086152806	-0.0423599239	0.12207473	-0.0356207115	-0.0587962887	-0.0690117115	-0.0405186507	0.1216806688	0.0357932425	-0.0629410188	0.0146186707	-0.0523237817	0.084753105	-0.130402177	-0.1886011886	-0.0388790722	-0.1078532611	-0.0423848916	0.0005764879	-0.0407657665	0.1076672846	-0.3561860094	-0.0764864322	0.191614767	-0.0705824534	0.2424879097	-0.06168369	-0.0077219347	0.0984007463	-0.029948773	-0.0053266509	-0.107127469	0.1429858512	-0.0795342479	-0.0956215887	-0.048906298	0.1203246641	-0.0100046288	-0.0814779195	0.0115590929	-0.1706434358	-0.1692658427	0.0261696409	-0.0470627909	0.0949866034	0.1215101995	0.120893123	0.1198669825	0.099963	0.014029	0.000196812841	0.009992601369	0.122202	0.0522641	0.00273153614881	0.014933328804	-1.16131	-0.03658	0.0013380964	1.3486409161	0.0205596	-0.0007134999999999	5.090822499999983e-07	0.00042269715216	-0.00316996	0.00048297	1.00486464016e-05	2.332600209000001e-07	0.00260859	-9.822999999999992e-05	9.649132899999989e-09	6.8047417881000005e-06	0.0	0.0	0.0	2.413393952	-1.760954969	-0.5469724291	0.7167971445	-2.976791188	1.703784892	-2.535188959	-0.9891269051	0.08003463346	-0.5373144518	-1.028097972	-0.2963592033	-1.003609845	-2.172648209	-0.959879932	-2.006081727	-0.5282033418	-0.87153776
65831.64790392728	834.5225633835798	696427.908796301	4333805865.746654	108071.77943681854	-243.9823184384732	11679509510.640356	59527.37171061252	62727.39750402114	255.15814855238568	3934726397.627477	65105.68077268132	69930.95358753469	69223.53938836027	2.089404	44.47538	0.1973544	0.128432	-0.0788128464	-0.0509814396	0.2887582321	-0.1496326469	0.150901294	-0.1422540415	0.0722958235	0.1497587986	-0.0824584872	-0.3598660995	-0.0842630503	-0.1200059382	0.0443435547	-0.1464238543	-0.2041234384	0.0672642458	0.2787239541	-0.0688245948	-0.0096736423	-0.0194785066	0.0281676221	0.0792130289	-0.0974359591	0.0504872065	0.0502559683	-0.1176413447	0.0402701149	-0.0587068225	-0.0343225651	0.0144911406	0.0162157731	-0.0053835935	-0.1057765741	0.0665659649	0.0946839317	-0.0013511439	-0.0428310363	0.021693081	0.0373232598	-0.0043038657	-0.0460929929	0.1629295574	-0.0459135283	0.1104129969	0.0085731393	-0.3391924993	0.0316049022	-0.1501379983	-0.0813532431	-0.2503860309	-0.1775801172	0.0902253773	0.0611374001	-0.2504760709	0.0875950003	0.0424107547	-0.0418947921	-0.1532150444	0.0299946938	0.12742984	0.1145897022	0.1257724689	-0.0177729185	0.0307094266	0.0035919604	0.1549818635	0.0243178941	-0.0423333173	-0.1579413022	0.1585926705	0.0127207409	0.0307863312	0.0724410945	-0.1124126709	0.1525579653	-0.0914760483	-0.3929464682	-0.3433162078	0.0246229508	0.0631369782	-0.2143714297	0.0691169614	-0.0645512415	-0.1313906381	0.1427618928	-0.1128648003	0.1032312317	-0.3394462304	0.0660293291	0.0086896725	0.1388324244	-0.3108910673	-0.0421788204	-0.0761645464	0.0351748356	-0.0377829802	0.10371531	0.0659430713	-0.0185411621	0.1558384272	0.1213126213	0.1201047889	0.1181006348	0.0781879999999999	-0.0217750000000001	0.000474150625	0.0061133633439999	0.0913061	-0.0308959	0.00095455663681	0.00833680389721	-1.18083	-0.0195199999999999	0.0003810303999999	1.3943594889000002	0.0181936	-0.002366	5.597956e-06	0.00033100708096	-0.00327858	-0.00010862	1.07490868164e-05	1.1798304400000052e-08	0.00257994	-2.8649999999999856e-05	8.208224999999918e-10	6.6560904036000006e-06	0.0	0.0	0.0	2.40613517	2.496900817	0.3368717903	0.6227294838	-2.421015083	0.5289897946	-1.061485996	-0.9102684155	0.6522169574	1.101916393	0.1872105954	-0.09721933448	-2.020378148	-3.078341481	-1.916160924	-0.008110048753	-0.1480297407	-3.692616983
64585.78851120172	-1245.8593927255642	1552165.6264425118	4171324077.613676	108998.07991384344	926.3004770248954	11880581424.9046	858032.5737365488	62631.70387752757	-95.6936264935648	3922730330.602303	9157.270151489887	70672.8610029053	38712.452285146064	4.845478	103.141586	2.0545605	1.22176	0.3801089224	-0.522199756	0.0194318956	-0.1523716367	-0.1756578649	0.8144461681	-0.1510276785	0.0451793616	0.1673645769	-0.0614076482	-0.1826003559	-0.3678812731	0.0469655002	0.5510236782	0.2998653079	-0.0251713732	-0.0173224188	-0.0306605879	0.163196524	-0.0575619717	-0.0113768113	0.2369526645	0.0532744288	-0.1456633654	-0.1565423426	-0.0092806799	-0.0266824243	-0.0266297007	0.0012725735	-0.0580791009	-0.0007447425	-0.0102814469	-0.02943628	0.0139581624	0.0283788877	0.0623312629	0.05124782	-0.0644953412	0.0744920009	0.0534896871	-0.083163671	0.045674702	-0.0525185155	0.0041921794	0.0497426673	-0.1951801691	-0.6215829628	0.1090472482	0.1913887478	0.4408568138	0.1189730445	0.0415094037	-0.347387822	-0.1027664662	0.1144732944	0.0257418097	0.1644922578	-0.0165401665	0.0004515915	-0.0689795169	-0.0017195738	0.0655835202	-0.0742306094	0.0430433016	-0.002520557	0.034980527	0.0341371132	-0.050216497	-0.0898144463	0.0056638415	-0.0024030242	0.0670521557	0.0056690227	-0.0202838314	0.0278993591	-0.0274609289	-0.1624490255	0.6308193904	0.1547912449	0.6797088355	-0.051108601	0.0459479598	-0.1028618545	-0.020148944	-0.0139433491	-0.1113462919	0.0184131128	-0.0481287999	-0.01099245	0.0317423496	-0.0019195197	-0.0101963747	0.0073832914	0.0106168427	-0.0184507193	-0.0006391631	0.0123258832	0.0176793772	0.0054705805	0.0081347124	0.1210493502	0.1190563346	0.1157589128	-0.169275	-0.2474629999999999	0.0612379363689999	0.028654025625	0.0422201	-0.049086	0.002409435396	0.00178253684401	-0.149648	1.031182	1.063336317124	0.022394523904	0.0108609	-0.0073327	5.3768489290000014e-05	0.00011795914881	0.00300529	0.00628387	9.0317679841e-06	3.94870221769e-05	0.00349996	0.0009200199999999	8.464368003999994e-07	1.22497200016e-05	1.0	0.0	0.0	0.9270985862	-4.667922333	-8.88957667	2.108149811	-4.250354531	4.813340244	-1.065279666	-1.115781344	-1.230077917	-0.7485127758	-3.456105148	3.890753115	-3.248411294	-2.368331696	-0.74230227	5.659422813	-1.623942752	-3.085938613
65773.40773622504	1187.6192250233216	1410439.423644995	4326141165.235708	111070.05062305296	2071.97070920952	12336556145.407549	4293062.619822199	62980.81419175092	349.1103142233478	3966582956.255854	121878.01149712464	70338.09052851815	63043.43952262489	4.15924	88.534225	2.87729409	1.87837	-0.0119253551	-0.5160609575	0.4766853615	0.5628742208	-0.3041915836	-0.0929842483	-0.33397868	0.0050686604	-0.102262133	-0.1834655307	-0.0238143484	0.5607371612	0.435235783	-0.0530774983	0.3580374063	0.0355095645	-0.0563437127	-0.0271874841	0.0834706348	0.0636360507	0.1214700561	0.128617311	-0.0215240036	-0.0960989487	-0.0140822655	0.0238572926	-0.0468460959	0.0970906101	-0.1894720189	0.0567793056	-0.0358826199	0.0465157124	-0.041079001	0.0206094026	-0.0740819738	0.0240623763	-0.097420511	-0.0593781691	-0.0179881125	0.0271201679	0.0835727754	-0.0236057191	0.0203903842	-0.0637218473	-0.0476912786	-0.2511913051	0.4886464573	0.5794856669	-0.0177991968	0.4573199327	-0.07501023	0.0418147908	0.1347239648	-0.09762653	-0.1017195521	-0.0384953504	0.0501969002	-0.0142627328	-0.0488545836	0.0113504663	0.023468867	0.0020626524	0.0637807889	-0.0229960192	0.0084892534	0.0196475223	-0.0054717985	-0.0418970555	0.0624327894	0.0236866981	0.0245931621	-0.0202400117	0.0266757942	0.0302574603	-0.0312952739	0.0077492302	-0.2324392566	0.5813288054	-0.1370336564	-0.6526190475	-0.1804937373	0.0045617066	0.0837830057	-0.0749654684	0.0996516096	-0.036488296	-0.0618525459	-0.1859016045	0.0557130245	0.0105963256	-0.0386177964	-0.0413867338	0.0140539671	0.0483200693	0.0244509216	0.0242152961	-0.0339797412	0.0154751087	-0.0107192638	-0.0257724821	0.1207205288	0.1177500307	0.1128532249	0.00788479	0.17715979	0.0313855911928441	6.216991334409998e-05	0.0580024	0.0157823	0.00024908099329	0.00336427840576	-2.00348	-1.853832	3.4366930842240007	4.013932110400001	0.00188471	-0.00897619	8.05719869161e-05	3.5521317841e-06	0.0094237	0.00641841	8.880612169e-05	4.11959869281e-05	0.00228416	-0.0012158	1.47816964e-06	5.2173869056e-06	0.0	1.0	0.0	4.650028535	-7.720456711	-2.53059831	-1.567567356	0.07801091588	-0.6451241531	0.3042560657	0.1423177889	0.445063827	-0.8749882866	-2.902303725	0.7064062862	-0.3804670678	-0.7097087611	4.774439019	3.971127086	2.678761563	1.388437406
66390.21491000625	616.8071737812134	380451.0896279679	4407660635.796817	108744.5902514116	-2325.460371641355	11825385908.947405	5407765.940074348	62727.61823299633	-253.19595875459345	3934754089.184533	64108.19352965779	69997.26453912754	71194.15333711467	4.886568	104.016251	1.68776331	1.20207	-0.107642415	0.1107821821	0.1446878071	-0.2483843755	0.1291109588	0.0372978686	-0.1812233511	-0.1592915206	-0.0654613133	0.2003962055	-0.157879462	-0.0399154863	0.4384648746	0.0330830263	-0.0059203019	-0.0462159908	0.0580877627	-0.0289845861	-0.0952491797	-0.1043047821	-0.0316786028	-0.0940357837	-0.0401395266	0.0841878428	0.0436872088	-0.0948853609	0.0410390377	-0.0754619792	0.0362153137	0.078503915	0.0259874217	-0.029243481	0.1091872595	0.0429649417	0.0896941108	0.0537778172	-0.0817265756	0.2562051834	0.0248190824	-0.0641132739	-0.0323271204	0.1469270805	0.0621443064	0.0705984727	0.0506308274	0.0532041315	-0.1017982609	0.1991229632	-0.4573527958	-0.1686081751	0.1919313873	-0.1803273221	-0.0285434933	-0.0284840989	0.0818218662	0.112880908	-0.0214317135	-0.3023534531	-0.0236219215	-0.0550040119	-0.1664655559	0.1274424565	-0.0149565275	-0.1206662386	0.1745790119	0.0416653763	-0.1424061695	-0.1827249095	0.0778121618	0.0915483051	-0.0215978431	-0.0492738977	-0.1080095326	-0.0228725149	-0.0517517513	-0.1620963571	-0.0976729325	-0.0956364623	-0.6113914157	0.0934957259	-0.2967479909	-0.2200075101	-0.1549524283	0.0936017948	-0.0149886698	-0.0859946945	0.196124257	0.1600184608	0.0123613499	0.1015647685	-0.0560860751	0.3535848007	-0.0004849358	-0.1696041727	-0.1648972176	-0.1078327217	0.0539243829	-0.0318693769	0.0371068998	0.0554432982	0.120326335	0.1161887065	0.1093977275	0.0575175	0.04963271	0.0024634059019441	0.00330826280625	0.0158888	-0.0421136	0.00177355530496	0.00025245396544	-0.896723	1.106757	1.224911057049	0.8041121387290001	-0.00229105	-0.00417576	1.7436971577600003e-05	5.248910102500001e-06	0.00390119	-0.00552251	1.52192834161e-05	3.0498116700099998e-05	0.00219723	-8.692999999999982e-05	7.556824899999968e-09	4.8278196729e-06	0.0	0.0	1.0	2.738063694	3.406697612	-0.8245100214	-0.3926382079	1.067112024	2.524815443	1.301359363	-0.7340017128	0.7569759789	-0.1299269634	2.786258357	1.331986758	0.5700247148	1.964215408	-0.6250297466	3.858139223	-0.4548916535	1.297350964
65479.741549398444	-910.473360607808	828961.7403764756	4287596553.376017	107427.0754173968	-1317.5148340148007	11540576532.73506	1735845.337849048	62493.16548426011	-234.45274873621383	3905395732.24312	54968.09138996622	69564.39032507516	69360.10604358789	2.19652	46.755474	0.6199079	0.366208	-0.0918592839	-0.006482078	-0.0416321973	-0.1690947346	-0.001368003	0.0717819892	0.0205539271	0.0208426075	-0.3074369146	0.2035471014	-0.0422515214	-0.1717036059	0.2648760814	-0.1109168166	-0.0404072982	-0.1706223024	-0.0927358526	-0.0372098098	0.0148811474	-0.057960769	0.1213857109	0.0300623997	-0.1155529306	0.0903591459	-0.1361347682	0.0451651771	0.1237915425	-0.0284240734	0.1364472923	-0.1832448499	-0.0424195998	0.0573635509	0.0326035312	-0.095197078	0.0614668974	-0.0496117486	-0.034761824	0.0110303865	-0.139791396	-0.016199698	-0.1037635141	-0.1028360425	-0.0187781341	0.0196921139	-0.0378646786	0.1291215373	-0.1323159056	0.0426887217	-0.4147445226	-0.0227969729	0.218979845	0.0603428011	0.0200743206	0.108411032	-0.2828327065	-0.2140560497	0.1182760014	-0.0329996259	0.0286471702	-0.0222506542	0.1618384239	0.0451294434	-0.0031529106	-0.1718116462	-0.3107171281	-0.0719666189	0.1128465756	0.1371008225	0.0085424253	-0.005511411	0.0389446044	0.0849852415	0.0505644249	0.0242318063	0.0189902027	0.0519017397	0.0555095715	0.0689905872	-0.33014823	-0.0136533046	0.3130503617	-0.0063692346	-0.0528732288	0.0072370557	-0.2909571033	0.0860078312	0.0159142225	0.0962069144	-0.2476139097	0.0586150206	0.1451734316	-0.4065168251	0.0964065511	-0.2752513923	0.2067057202	0.0233001269	0.2050086945	-0.0526260006	-0.0219713029	-0.0244937735	0.1198669825	0.1143757435	0.1054092553	0.0506938	-0.0068237	4.656288169000003e-05	0.0025698613584399	0.079644	0.0637552	0.00406472552704	0.006343166736	-0.589609	0.307114	0.094319008996	0.347638772881	-0.00457158	-0.0022805299999999	5.200817080899997e-06	2.0899343696399995e-05	0.00196769	-0.0019335	3.871803936099999e-06	3.738422250000002e-06	0.00156696	-0.00063027	3.9724027290000004e-07	2.4553636416e-06	0.0	0.0	0.0	2.56542319	0.1071941584	-1.736379725	0.5134119471	1.161706439	2.321180714	0.8670606992	0.1829556006	-2.350159066	2.001858772	-2.190374544	1.258932141	-0.7877017292	1.804229938	-1.330036198	-3.399263436	-0.4669266274	-0.9158110088
65533.62674217742	53.88519277897285	2903.614000827068	4294656233.9830313	107259.04480018496	-168.0306172118435	11504502691.448084	28234.288320593078	62543.03330365349	49.86781939337379	3911631014.821909	2486.7994110501472	69988.19048479418	70833.85816728037	1.600677	34.072266	0.2319751	0.111273	-0.1177170894	0.1504480314	-0.0922488804	-0.1204882285	-0.1920742572	0.045095685	0.22909747	0.1456311751	-0.2206222499	0.1570014087	0.0192717601	-0.1316119814	0.1964336268	-0.0907850948	-0.0144022985	-0.1479856311	0.0498245718	0.1335472778	0.0077954317	-0.0291756677	-0.1597091724	-0.1242882401	-0.0325873171	0.0682518548	0.0364479073	-0.1116806821	-0.0934764977	-0.1011890981	0.0949511816	0.0588507214	0.0993468744	-0.0764379379	0.0038151626	0.0353703653	-0.1840284855	0.0723468719	-0.0378813061	-0.1616520912	0.0665762753	-0.0255751966	0.1095898977	-0.1661718541	-0.0160051428	0.1036290094	0.0851034724	0.072751724	-0.1725194466	0.0293551707	-0.2396417444	0.0553807508	-0.0133726049	-0.20499229	0.2748917726	-0.0416057031	0.0079488569	0.0759435792	-0.132252962	0.0462635367	0.1188856591	0.2192704538	-0.1869163276	-0.1005769646	-0.0706170598	0.1677611925	0.1111155451	0.0053307741	-0.0578866536	0.1180688839	-0.1515155127	-0.135365372	0.0802980267	-0.0299616156	0.040857092	0.1748747783	0.0369231171	0.247376292	0.0487703379	-0.0865569828	-0.3758212668	0.0923175807	0.0472709095	0.0465342705	0.0356985335	0.097892082	-0.121874711	0.0057201488	-0.1490179322	-0.1478021803	-0.0610942844	0.0440292005	-0.000360605	0.0863679279	0.0162014409	0.3992302986	0.0427700539	0.15899316	-0.1308608547	0.0430419103	-0.0583851571	-0.0772600987	0.1193427198	0.112315068	0.1009072399	0.0516089	0.0009151	8.374080100000037e-07	0.00266347855921	0.0561895	-0.0234545	0.00055011357025	0.00315725991025	-0.498231	0.091378	0.008349938884	0.2482341293609999	-0.00337667	0.0011949099999999	1.4278099080999989e-06	1.14019002889e-05	0.00268104	0.00071335	7.1879754816e-06	5.088682225000003e-07	0.00115067	-0.00041629	1.7329736410000014e-07	1.3240414488999998e-06	0.0	0.0	0.0	2.233695893	2.375391504	-1.070529363	0.2965670744	1.274578454	2.261097038	0.2743292819	-0.5524044422	-2.997640899	-0.9437198194	0.361703962	0.1485337969	0.09713354949	-2.510448912	-1.965837372	-0.4457912465	-0.07807541757	-2.767059964
65323.500840966175	-210.1259012112423	44152.89435983676	4267159762.119709	107607.8113743672	348.76657418224204	11579441068.781391	121638.12326681732	62569.76354262408	26.73023897059465	3914975309.7798896	714.5056754250973	69832.55359259366	68889.48069203111	1.545111	32.889477	0.2833342	0.205676	-0.1038777358	0.0455341975	-0.1158025498	-0.1222648239	-0.0867718116	-0.0110295887	0.1820442449	0.0045857465	-0.0734260711	0.1209552913	0.0244210002	-0.1331523051	0.0496625584	-0.0084905848	-0.0457978226	-0.1402076862	-0.1301641926	-0.033214273	0.029434881	-0.1253273114	-0.0188040424	-0.0941860719	0.1789107672	-0.1252663787	0.1785953305	0.0455801298	-0.0539016667	0.0809821787	0.0253566091	0.1303334422	-0.1415514508	-0.1034867224	-0.1495882915	-0.1354333902	-0.0492001735	-0.1037560843	-0.0917580795	0.0095333209	-0.1224320294	-0.0290045416	-0.0648615216	0.0439992851	-0.0125278756	-0.0209475645	-0.1617309672	0.1207259166	-0.0917999753	-0.0548777943	-0.153884222	0.0407897937	-0.008243214	0.0049292838	0.0291226841	0.0019394001	-0.1601160573	-0.0422408706	0.0569194458	0.1771439568	0.0090984559	-0.1117593765	0.0206721868	-0.1778182651	0.0152839112	0.0892386521	0.045447516	-0.0099209223	0.108208421	-0.0766814566	0.1691715673	-0.0664874204	-0.1674529355	-0.1383571235	0.2116236592	0.0444019464	-0.0190457913	-0.1878984691	0.1116861204	0.01756985	-0.145009891	0.0277011166	0.2620011526	0.1985182132	0.0190549808	0.0552117644	-0.0680543011	0.093288361	-0.103401321	-0.050018442	-0.0318998652	-0.0988984497	0.0375050334	-0.0208595898	-0.0121266969	0.043554646	0.1212563579	0.2002373564	-0.0522136344	-0.0747893126	0.1232131279	0.0430014708	0.118753831	0.1100111431	0.0959136145	0.039713	-0.0118959	0.00014151243681	0.0015771223689999	0.0304787	-0.0257108	0.00066104523664	0.00092895115369	-0.293633	0.204598	0.041860341604	0.0862203386889999	-0.00301439	0.00036228	1.3124679839999997e-07	9.0865470721e-06	0.00228392	-0.0003971199999999	5.2162905664000005e-06	1.5770429439999998e-07	0.00108748	-6.318999999999986e-05	3.992976099999982e-09	1.1826127504e-06	0.0	0.0	0.0	1.863031465	0.3999340729	-1.440974009	0.6348860882	0.8789519723	1.92310202	-1.609652578	-0.1403696788	-4.03215544	-0.1863689986	-1.719387594	0.07853962687	-1.763175147	-0.5708689714	-0.3947553698	-0.845201758	0.7708001849	-1.287873901
