global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_07	aroma_motion_09	aroma_motion_10	aroma_motion_12	aroma_motion_13	aroma_motion_16	aroma_motion_17
65122.580326572766	n/a	n/a	4240950468.3909225	108583.16801443712	n/a	11790304376.05148	n/a	62798.194482060186	n/a	3943613230.206655	n/a	69906.29262702129	68622.99308830367	n/a	n/a	n/a	n/a	-0.0753991882	-0.1088648343	0.1038039889	-0.0156549864	0.2196579958	-0.1512273966	0.3122447591	-0.2884888291	0.3438369275	-0.047183779	0.2180242757	0.0382415378	-0.1081811351	0.228221603	-0.1136848803	0.0020642576	-0.0666741814	0.0662578311	-0.3635898803	0.180374672	-0.0822023914	0.0627532137	-0.3124097756	0.067876693	-0.0157648936	0.1378956324	-0.0383902617	0.0373741354	0.0329411989	-0.159497614	0.0337531224	0.0070722073	-0.0554878824	-0.0180796418	-0.0131485833	-0.0028202263	0.1598501697	-0.1842128301	-0.1359360764	-0.0141281282	0.2611247864	-0.0440961519	0.1141284584	-0.0686228003	0.3811949202	-0.0792561964	0.0879069012	-0.1309769165	0.1381719806	-0.462555541	0.2761322437	-0.1265784969	0.0421280071	-0.0062129901	0.0629357382	-0.1628390825	0.0534235048	0.1104375678	-0.0433832442	-0.0210008222	0.0593220247	0.0447432533	0.0121783983	0.0075726624	-0.1063898071	-0.4520909279	0.0174093085	-0.2361219734	0.3244555688	-0.0669124188	0.0001180389	-0.0058186275	0.0370301494	-0.062062551	-0.2229759681	0.3079755152	-0.1462638118	0.3476109079	-0.1297786843	0.1948194614	-0.1776238109	0.0383627126	-0.0765643138	0.0486603021	-0.1012992825	-0.0825183904	-0.0326667607	0.1837149812	-0.0264710741	0.1643619509	-0.00491409	n/a	n/a	2.4148280528100003e-05	-0.000481007	n/a	n/a	2.31367734049e-07	-0.211224	n/a	n/a	0.0446155781759999	0.00193951	n/a	n/a	3.7616990401e-06	0.000572412	n/a	3.27655497744e-07	n/a	-0.00145303	n/a	n/a	2.1112961809e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.45158529	-3.741875997	2.410340759	-1.432532408	-1.360643041	-0.1933756335	2.060678937	1.073031282	-1.663084329	0.469657567	-2.220783498
65356.22960975182	233.64928317905287	54591.98753008524	4271436748.8026	108079.99687043128	-503.1711440058425	11681285723.512434	253181.2001601483	62855.27673032408	57.08224826389778	3950785812.84562	3258.3830668612613	69818.96378402745	68360.79488931427	0.984869	26.196518	0.203249367	0.106491	-0.0931482223	-0.0686207496	0.2156736262	0.0065173732	0.0995237212	-0.1294722732	0.2687033132	-0.1652237349	-0.1890496986	-0.2701020674	0.1049014084	-0.0831949768	-0.0516699551	-0.1063162942	0.1456270498	-0.0998638786	-0.0792995989	0.2430045543	-0.1425925178	0.000476131	-0.1088219762	0.3199559179	-0.1575146844	0.101689578	0.0682501044	0.050575624	-0.0445139671	-0.0413467345	0.0935905126	-0.1139943346	-0.0048064119	-0.0510945185	0.1577141985	0.3177875141	-0.1591291354	-0.0396665219	0.0714839603	0.1217295553	-0.0174163511	0.1446148203	0.0175569765	0.2268522945	0.0113710971	-0.1308781325	0.2130850529	-0.0398317915	0.2681526876	0.2267271992	0.2230018854	-0.0142074543	0.0552647771	-0.1709648179	-0.1628760297	0.1398545816	-0.0230265344	0.1452699082	0.029910234	-0.0959624986	0.0398380198	0.1856814889	-0.0851609854	-0.1289864894	-0.1211275857	0.103138841	-0.0096668362	-0.3881214238	0.0108891851	0.1360869413	0.1786767819	0.0873660193	-0.069155858	0.0557857819	0.0065018981	-0.139136422	0.3861074547	0.0329843705	-0.0695329266	0.0579462874	-0.0491372921	-0.2022629242	0.1322699612	0.1584768846	-0.1319165992	0.0067178324	0.1601613358	0.0697544264	-0.1451067075	-0.0170197883	0.1312980321	0.1640657595	-0.0184765	-0.01356241	0.0001839389650081	0.00034138105225	0.0804541	0.080935107	0.0065504915451014	0.00647286220681	-0.180844	0.0303799999999999	0.0009229443999999	0.032704552336	0.00170793	-0.0002315799999999	5.362929639999995e-08	2.9170248849000003e-06	-0.000623815	-0.001196227	3.89145154225e-07	1.430959035529e-06	-0.0013134	0.0001396299999999	1.9496536899999992e-08	1.7250195599999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.571453097	-0.7707659848	1.767551743	1.20528724	-1.175667821	-1.30533258	2.31084682	-0.265480427	1.134295945	1.34545667	-1.872639766
65545.51141855212	189.28180880030413	35827.60314271489	4296214067.119547	108103.70373035454	23.70685992325889	11686410760.22027	562.0152074210184	62953.481041666666	98.20431134258251	3963140775.263485	9644.08676627088	69909.81299259831	69247.00284770191	0.845298	22.484066	0.1848191001	0.0938103	-0.0842585831	0.0174857114	0.0588088984	0.0133826397	-0.0863328593	-0.108262874	0.234739075	-0.0998588573	0.0552930319	-0.1688027506	-0.0973332607	0.0758584957	-0.0464781449	-0.1510247253	0.1226820819	0.1518071829	-0.0287591303	0.0617458387	-0.2644894639	-0.0689676212	0.0367462461	-0.0052419085	-0.0819625203	0.0860046173	0.01127066	-0.0334726645	-0.0200481368	-0.1701112333	0.0676753912	-0.1132351292	0.2047580599	-0.1242709812	-0.0339629716	0.0931028561	0.0082411743	-0.0861589383	-0.0913473275	-0.0565942347	0.1044067776	0.0256136143	-0.0043701071	0.0475912646	-0.1465781607	0.0093991932	0.2457724712	0.0277414169	0.0713916786	0.0162619984	0.0012261555	-0.1115185719	-0.0457525053	-0.1860351901	0.0110553836	-0.0719128971	0.0604515666	0.2211043959	-0.0554544441	-0.0975003899	0.1552087676	-0.0258718488	0.1442593928	-0.0049903003	0.0630711443	0.0630511061	-0.0376823338	-0.2435264268	-0.0262762468	0.0212429111	0.0933042421	0.0801680999	0.0892382657	-0.0295195255	0.0155633669	-0.2070117855	-0.0055739247	0.0258725179	-0.0340316619	-0.0652144914	0.2834953672	0.061365119	0.1668670452	-0.0355774372	0.0214601645	-0.1161754017	0.199090064	0.1697445247	0.0390481128	-0.2382163307	-0.2614178936	0.1634739106	-3.46499e-05	0.0184418501	0.0003401018351108	1.20061557001e-09	0.0247513	-0.0557028	0.00310280192784	0.00061262685169	-0.114898	0.065946	0.004348874916	0.013201550404	0.00164596	-6.197000000000017e-05	3.840280900000021e-09	2.7091843216e-06	-0.000294127	0.000329688	8.6510692129e-08	1.0869417734400001e-07	-0.0008104889999999	0.0005029110000001	2.5291947392110054e-07	6.568924191208379e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4282849612	-1.734288953	1.415507883	0.4744235439	-1.099067744	-0.1496312033	2.528595452	-0.9479127497	0.6364617004	0.9940476934	-1.059869932
65464.08943140695	-81.42198714517144	6629.539990668463	4285547005.083247	108680.53994197736	576.8362116228236	11811459762.079737	332740.0150393709	62897.95208333333	-55.52895833333605	3956152376.277296	3083.465213585371	69913.9779784929	69118.88532188164	0.8977659999999998	23.879667	0.0385646618	0.0222623	-0.0704777912	-0.0345776183	-0.0370276838	-0.1723851505	0.0286222096	0.0030503998	0.0041495153	0.0884780222	0.0048995777	-0.2793029692	0.0210501487	0.1053675759	0.1014894417	-0.0738624113	0.0137444993	0.0347271124	-0.0516730068	0.1296911043	-0.0684962176	0.0601326247	0.1380946136	-0.2056228436	0.0158984937	-0.2469722535	-0.0214664706	0.0709026306	-0.069460345	0.1529304006	0.1192824108	-0.1867869005	-0.0970962147	-0.0374621385	-0.0698441234	0.2055820377	0.0387358982	0.0803657493	-0.116298982	0.2014504446	-0.0008596118	-0.0502180078	0.0713436607	0.0417421138	0.0085714455	0.138620848	0.117886161	0.0015214564	-0.0437831209	0.1371303098	0.0801395323	-0.0407080618	-0.3571849006	0.0590997445	0.0597816963	0.0075253898	-0.1014349332	-0.0550710333	0.0608316706	-0.1232752495	0.1160381377	-0.1229277117	-0.2124128791	0.1465800672	-0.2947486228	-0.0017859862	0.0307205497	-0.1806033213	-0.0570496977	0.0588649454	-0.083225201	-0.1748791951	-0.0135253793	-0.0678052611	0.0542636708	-0.2464243695	0.0522435819	-0.2002852209	-0.0596066264	-0.1987335912	0.3285385845	-0.0584066442	-0.1545039061	-0.0783547934	0.0421656102	0.2270760248	-0.2727252373	-0.0998128963	-0.0677948918	-0.0119273072	-0.0383914716	0.1625874706	-8.28617e-05	-4.82118e-05	2.32437765924e-09	6.86606132689e-09	0.0292254	0.0044740999999999	2.0017570809999983e-05	0.0008541240051599	-0.110772	0.004126	1.702387600000004e-05	0.012270435984	0.00186383	0.00021787	4.74673369e-08	3.4738622689e-06	-0.000648976	-0.000354849	4.21169848576e-07	1.2591781280100002e-07	-0.0008360969999999	-2.560799999999999e-05	6.557696639999994e-10	6.990581934088327e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3244367401	0.1289025763	1.123190009	0.8037799537	-0.8921151048	1.899124497	1.715356087	0.03639335438	1.187724458	0.6884904114	-0.4720736634
65425.3015923151	-38.78783909184858	1504.496461415137	4280470088.445389	108217.27973090278	-463.2602110745793	11710979632.356462	214610.02316486373	62973.34268229167	75.39059895834362	3965641888.5813375	5683.7424112978015	69822.2557221382	68672.02312825412	0.9791	26.043053	0.1173823067	0.0673366	-0.0948055624	0.0345252113	0.2347067675	0.2022926299	-0.08929378	-0.0640714633	0.0068017961	-0.0525047513	0.0545512674	-0.2081071944	0.0998819583	0.0032802351	0.0525664063	0.0118755142	0.2480506937	0.0954619938	-0.0644346147	0.1215670676	0.0023306119	-0.183465278	-0.0072684863	0.0428773987	0.0980623721	-0.1166738169	0.0137614994	-0.0562956657	-0.067224519	-0.201646717	0.1870295423	0.1774559567	-0.0318412984	0.3557029262	0.0671322881	-0.2454322883	0.2608230249	-0.0043332156	-0.0399022843	0.0907146687	-0.1934480088	0.1178895052	-0.1753708555	0.0833936115	-0.1396566607	0.0066266115	0.154522284	0.0587475232	-0.0518400031	0.0613405364	-0.0690948852	0.0880783164	0.0575570095	0.0684164681	-0.0340058247	0.0578630374	0.2220328722	0.1956238367	0.0958889564	0.0536605845	0.2111239499	0.1841862773	-0.0461489021	-0.1353082505	0.095082126	-0.4242572012	0.1109374809	-0.104621348	-0.052233518	0.1496181856	0.1715087576	0.1766189021	0.0886182489	0.0049872386	0.0043253712	-0.0236807595	-0.0738305562	-0.2246714957	-0.0127956051	-0.1664134501	-0.012185453	-0.0842961623	0.0799044323	0.051028686	-0.0089277769	0.0744855013	0.1459406312	0.0159305095	0.3188988957	0.0485953174	0.140344171	0.161408037	-3.6105e-05	4.67567e-05	2.18618899489e-09	1.303571025e-09	0.0113651	-0.0178603	0.00031899031609	0.0001291654980099	-0.073752	0.03702	0.0013704803999999	0.0054393575039999	0.00112222	-0.00074161	5.499853920999999e-07	1.2593777284e-06	-0.000141481	0.000507495	2.0016873361e-08	2.57551175025e-07	-0.0008360969999999	0.0	0.0	6.990581934088327e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4133017655	-1.093836472	0.8435802932	2.219671659	-0.8827460562	-1.783785012	0.5378889095	-0.03001535168	0.1898422926	1.395947928	0.1829014359
65410.78402424329	-14.51756807181664	210.75978271982996	4278570666.6662006	108375.43810535454	158.15837445175566	11745235584.527533	25014.07140922176	62825.83519675926	-147.50748553241283	3947085568.170355	21758.45828809498	69763.92671555084	67831.65330396726	1.221825	32.499287	0.0430984581	0.0231798	-0.0689730254	0.0836048355	-0.0420353964	-0.1839550381	-0.0644470781	-0.0544036709	0.075875708	0.0075934366	0.0571787418	-0.0695785075	-0.1908923422	-0.0857685666	0.0798969057	-0.0346238132	-0.0415006263	0.0817498478	-0.1208869984	0.0474632086	-0.1113993367	-0.1656166782	-0.040288771	0.2344875132	0.2452147959	-0.0518405293	-0.0149401234	-0.2945732154	0.0795499967	0.0120414282	-0.1970844965	-0.1947597254	-0.0500287044	0.1914558176	0.0863113178	0.1445852731	0.0210937327	0.0154868258	-0.0888353402	-0.0431246757	0.0739232932	-0.0714376878	0.0927530227	-0.1021517629	0.0335912718	0.058517195	0.1605223716	0.1457558432	0.1379892948	0.0366459779	-0.0962994393	0.3314296572	0.1135374402	-0.1850237269	-0.016521137	-0.000955195	-0.0856534729	0.109132798	-0.0704047185	0.2061318773	0.0112293817	-0.3001548734	-0.057356657	-0.0237187358	-0.055831701	-0.0456848636	0.1028814587	-0.0897796477	-0.0439225815	-0.0850268363	0.0035380218	-0.031051693	0.1428323595	0.0295501851	0.0996766489	-0.0116548637	-0.1769872079	-0.0660237543	0.1344771706	-0.2070403018	-0.0746811669	-0.0326831831	0.1642014589	-0.1372481749	0.0326694456	-0.1314532435	-0.0799470205	0.1483124617	0.0084033329	-0.1048925119	-0.0118219323	0.1599377353	-3.25969e-05	3.508100000000001e-06	1.2306765610000007e-11	1.06255788961e-09	0.0247794	0.0134143	0.00017994344449	0.00061401866436	-0.0589928	0.0147592	0.00021783398464	0.00348015045184	0.00113423	1.2010000000000015e-05	1.4424010000000038e-10	1.2864776929e-06	-0.000228979	-8.749800000000001e-05	5.2431382441e-08	7.655900004000001e-09	-0.000637176	0.0001989209999998	3.956956424096019e-08	4.059932549760001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.343150169	-1.453364681	0.7651433844	0.2572934859	-0.8552222292	0.7842662591	1.22247765	0.6888244872	-0.4091165696	0.02934191344	-0.3471299264
65396.270652655294	-14.51337158799288	210.63795485115887	4276672215.275344	108531.44334795322	156.00524259867962	11779074195.189978	24337.635718272883	62803.814296875	-22.020899884257236	3944319090.236361	484.9200317124802	69949.03535983305	69806.55951855262	1.182038	31.44101	0.0916734163	0.0547061	-0.0976159284	-0.0581548992	0.0749585359	-0.060959239	0.1205476454	-0.1025500364	0.1081228973	0.1623254763	-0.0702704843	0.00618731	-0.0035103206	0.1277638575	-0.1875633711	0.0917017705	-0.0652780113	-0.0019125845	-0.1639866105	0.1047105035	0.2088379448	-0.1001548813	0.0505723333	0.3559425305	0.1207555919	0.0776808845	-0.186588233	0.2645313356	-0.1313764146	-0.1562272826	-0.11709706	0.1215712467	-0.0110653314	-0.0596821502	-0.160370044	-0.0131388941	0.108502287	-0.0061514536	0.0951817032	-0.1273865752	0.1212469586	0.0770174873	0.2330609111	0.1018951184	-0.0296464196	-0.1297926995	-0.1003257263	-0.0169121805	0.0150844838	0.0972721568	-0.0570077291	0.2330500342	-0.0316687636	-0.0018996771	0.3985291626	0.3291354534	0.0060764353	0.0633049299	0.1530159625	0.0317078324	-0.1222761702	0.0873556673	0.1649379172	0.2285094624	0.1887558109	-0.0550519628	0.0226402971	-0.1743935172	-0.0028654687	-0.0468068147	-0.0243757792	0.0320070861	-0.123669691	0.0949820434	0.0864251671	0.0139791396	0.0357667561	-0.046212664	-0.1287052264	-0.2676093093	-0.2694136855	0.0257327013	-0.0046132628	0.0597745688	0.1618464326	0.0394569646	-0.0735923216	-0.0327009754	0.1013403811	-0.1835410511	0.0361514443	0.1581792149	1.23194e-05	4.49163e-05	2.0174740056899998e-09	1.5176761636e-10	0.0642366	0.0394572	0.00155687063184	0.00412634077956	-0.0878696	-0.0288768	0.00083386957824	0.00772106660416	0.00141134	0.00027711	7.678995210000006e-08	1.9918805956000004e-06	-0.000141481	8.749800000000001e-05	2.0016873361e-08	7.655900004000001e-09	-0.000535894	0.000101282	1.0258043524000012e-08	2.87182379236e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4311630008	-1.018247409	0.9794717333	0.03198397743	-1.682716355	-0.01552011447	0.5044487761	1.839250647	0.2162666305	0.2112559005	-1.241232348
65226.67741995532	-169.5932326999755	28761.864577628035	4254519447.246909	108595.01568210892	63.572334155702265	11792877430.997482	4041.441670004269	62731.8886082176	-71.92568865740031	3935289848.353821	5173.304688841285	69768.12831731328	63781.35620791752	1.745234	46.421421	0.0862199694	0.0478314	-0.0368846995	0.1834304184	-0.0382639894	-0.1952512276	-0.0385672064	0.047219646	-0.1108945658	-0.0391813347	-0.116913783	0.0683926663	0.1573948851	0.0301150956	-0.1496194615	-0.3368015174	-0.1025856113	-0.0239849231	-0.0780836263	-0.2184939077	-0.0429298322	0.0809536156	0.0826199596	0.0881235345	0.1380714132	-0.0603360018	0.1358708343	-0.0841717907	0.132106933	-0.040932446	0.0840684895	0.0416090091	0.0377407108	-0.0758802584	-0.0418793017	0.0400562974	0.1319746545	-0.0035218447	0.1050577851	0.1371208669	0.0267886348	0.0275379256	0.1119441206	-0.0542219482	0.0249359842	0.1359250151	-0.1790793016	-0.0672769382	0.1257569634	0.0192849293	-0.0863860733	0.0356041263	-0.066220668	0.088424454	-0.0675104532	-0.015347387	-0.0278775619	0.2915446592	-0.0477532394	0.1361906648	0.1981281761	0.0222704966	-0.1335734142	0.1092651428	-0.0481779171	0.015942745	-0.0508641169	-0.098284092	-0.0648310302	0.07446879	-0.1353713426	-0.0756145042	0.0448132454	-0.0769744867	0.2088847876	0.2193744321	-0.1480035492	-0.0326438875	0.018642255	-0.230351705	-0.0664515857	-0.0015086434	-0.092455647	0.0201094344	-0.0180464343	0.015617549	0.0411995048	0.1370492727	-0.0968147995	0.099287089	-0.0971893352	0.1561356449	-0.0104481	-0.0104604194	0.0001094203740238	0.00010916279361	0.0241165	-0.0401201	0.00160962242401	0.00058160557225	-0.0639134	0.0239562	0.00057389951844	0.00408492269956	0.0014528	4.145999999999989e-05	1.718931599999991e-09	2.11062784e-06	-0.000141481	0.0	2.0016873361e-08	0.0	-0.000343689	0.0001922049999999	3.694276202499999e-08	1.18122128721e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.047101693	0.1422646863	1.035158062	0.5290844866	-2.185816149	0.7798727245	0.5767255384	-1.143917788	-0.5679217762	-0.7225448214	-0.7842767456
65112.37634156517	-114.30107839014818	13064.7365211508	4239621552.845616	108280.32577211256	-314.689909996363	11724628949.314823	99029.73945351904	62777.24303819444	45.35442997684004	3940982243.476533	2057.024318524086	69853.3725097429	56700.60371903228	1.83019	48.681168	0.0461741099999999	0.0280029	0.0257268143	-0.0006980533	0.045241926	0.1574167872	0.0753400095	-0.080149883	-0.1069471167	-0.1048404496	-0.0828411688	0.2232160348	0.1300476698	-0.0235912555	-0.117522938	0.0232651479	0.0734111777	-0.1198645765	-0.056260444	-0.1504433549	-0.0176564151	0.0992135361	0.181633505	0.0245241805	-0.1928016439	-0.1122116404	-0.0538253441	-0.0309164905	0.2645617365	0.0032973705	0.0682352908	0.1757026521	0.1139190851	0.1995060844	-0.0203790922	-0.1487098249	-0.0221303413	0.2217350385	-0.1190608705	-0.0739081873	0.2478583378	0.1735575808	0.0171506191	0.1796833313	-0.0117133233	-0.114474651	-0.1875220058	-0.0029932961	-0.0071526703	-0.0987053785	-0.0712451483	-0.1926747483	-0.0301418372	0.0161004971	0.0641586664	-0.2015582372	0.2432773376	-0.1453810402	-0.2962068096	0.1494047351	0.2168246646	0.0542260685	-0.0248527776	0.1770005819	0.1140281751	-0.1176701961	0.1112000282	-0.0614205695	-0.0850167527	0.1345045681	-0.0250254006	-0.0614925438	-0.1659852494	0.1666890262	0.1085617855	0.3802771249	-0.0822547769	0.0153394788	0.0490752669	-0.0664050907	0.0395100327	-0.0736124222	-0.0455993756	-0.0191340773	-0.0336545023	0.0909409136	-0.0405162245	-0.0683052914	-0.0752046396	0.0866087862	0.0381358966	0.1538107079	-0.0130537	-0.0026055999999999	6.789151359999998e-06	0.00017039908369	0.0241268	1.030000000000128e-05	1.0609000000002636e-10	0.00058210247824	-0.0435521	0.0203612999999999	0.0004145825376899	0.00189678541441	0.0012357	-0.0002171	4.7132410000000006e-08	1.5269544899999998e-06	-0.000141481	0.0	2.0016873361e-08	0.0	-9.68508e-05	0.0002468382	6.092909697924e-08	9.38007746064e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.676376057	-0.8769349795	0.3839821706	0.9934383855	-1.600713837	-0.2079629237	0.4937645104	0.334034565	-0.8335812043	-1.237421243	-1.676103938
65121.01312179664	8.636780231470766	74.59397276672422	4240746350.00921	108141.72361567985	-138.6021564327093	11694632386.570087	19210.55776779722	62822.285700231485	45.04266203704174	3946639580.601509	2028.841403383161	69596.44452906876	54702.97084465392	1.584656	42.150238	0.0860371799999999	0.0423179	0.0382700703	0.2964089676	-0.0097564408	0.0837732191	-0.2387440258	0.0803044766	0.0536681238	-0.1958121609	-0.0051085561	0.1375301873	-0.0252435376	0.0473904924	-0.0687042845	-0.0807614143	-0.0504589222	-0.012483168	0.1996779707	0.01079324	-0.0513918681	-0.0055910719	-0.0796369259	-0.0435999283	-0.1711188246	-0.1504682879	0.1357201853	-0.0272007085	-0.0071346552	-0.1239087622	-0.0854311384	0.1141902277	0.023064953	0.0861947666	-0.0754353413	0.0529899964	0.0712824095	0.0291879061	-0.0167772538	0.0748148746	0.1391616329	0.0205847713	-0.1880298915	-0.1502302496	0.0345821632	-0.0537898457	0.0125011673	-0.0646410614	0.1414941317	-0.0657406096	0.0427241604	-0.0636226384	0.0414456901	0.0597288516	0.0024133482	-0.0791835557	-0.1092814855	0.0529256439	-0.1857063608	-0.0791281727	0.1340030112	0.0606609991	0.100991165	0.1730033205	0.0518372846	-0.1659756848	-0.013715865	0.0224624473	-0.0599163293	0.0394329219	0.0110894143	0.1845156123	0.2183261586	0.0352729799	0.0892258123	0.2719106001	0.0170540685	0.0235630933	-0.011186976	-0.0124954792	0.2163587667	-0.0890219258	-0.1641056697	-0.0712102935	0.0259317636	-0.0792864319	-0.1118627837	-0.035796907	0.1988411757	0.0455336261	0.0752972986	0.1512085936	-0.00415753	0.0088961699999999	7.914184066889996e-05	1.7285055700900003e-05	0.0360219	0.0118951	0.00014149340401	0.00129757727961	-0.0215074	0.0220447	0.00048596879809	0.00046256825476	0.00068495	-0.0005507499999999	3.033255624999999e-07	4.691565025000001e-07	-0.000245972	-0.000104491	6.050222478400001e-08	1.0918369081000005e-08	-0.000305634	-0.0002087832	4.359042460224e-08	9.3412141956e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5078281112	-1.815331259	0.2957952728	0.2794262973	-0.4698032513	-0.9408434042	-0.1571614187	-2.360183415	0.3389059071	-1.002901884	0.5356525788
