global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_08	aroma_motion_13	aroma_motion_14	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_21
70839.31891072284	n/a	5018209103.735094	n/a	117863.71636526924	n/a	n/a	13891855635.432636	68031.15808769208	n/a	4628238470.752551	n/a	76992.52619228078	48786.84614124352	n/a	n/a	n/a	n/a	-0.0879771693	-0.3224757731	0.0271625685	-0.1336395517	0.2171857134	-0.172097169	0.0007521344	-0.1715877411	0.0524080769	-0.2030574943	0.1451531148	-0.2769341653	-0.1282460665	0.0981345754	0.0540301292	-0.0891788895	0.0714104406	-0.0601852755	0.0201755857	-0.0620413505	0.0256072808	-0.048220675	0.1077310907	-0.0261421015	0.0792782658	-0.0729498487	-0.1444218537	0.168059372	-0.1632792402	-0.0189227475	-0.0430705312	0.0401194104	-0.0834385543	-0.0105809476	-0.0684107932	-0.2511879581	0.137416077	-0.1248266808	0.1248830138	-0.1343962576	0.0977136309	0.0054115165	-0.0342555227	0.1381310575	-0.2451771134	0.0576008078	-0.002460999	0.0986223425	-0.0870624254	0.1271739924	-0.1148417897	0.0268063251	0.0421533986	-0.0911281527	-0.0786383137	0.095691912	0.0208505368	-0.1036525835	-0.3315410978	0.2486503116	-0.0925538805	0.2523964897	-0.0783828328	0.1468402984	-0.0638141457	0.0566350437	0.0936104478	-0.0496411319	0.0891125126	-0.046267579	0.1097716613	-0.0010445754	0.1588586526	-0.0784660882	0.0287948532	-0.1274936683	0.0764296171	-0.1025338983	0.0036704884	0.1103238541	-0.1179045257	-0.0299764357	0.1643619509	0.0482854	n/a	0.00233147985316	n/a	-0.0181115	n/a	n/a	0.00032802643225	-0.104504	n/a	0.010921086016	n/a	0.00559129	n/a	n/a	3.1262523864099994e-05	0.00136231	n/a	1.8558885361e-06	n/a	0.0007520699999999	n/a	5.656092848998496e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.165762339	0.9606347359	0.3583368367	-1.889489635	-2.18045936	2.069139662	-1.476583849	0.2597291405	0.08522001795	1.580340758	1.144336222
70766.79660986063	-72.52230086221243	5007939502.421382	5259.4841223492585	117788.13910348076	-75.57726178847952	5711.922499444367	13874045713.460934	68060.60187186023	29.44378416815016	4632245527.159864	866.93642614061	77001.60685634328	47977.94029691734	1.504239	33.874191	0.07106925	0.0370756	-0.1083964684	-0.2837774463	0.0020501251	-0.1421835182	0.2042515528	0.0782297933	-0.182316996	-0.1658014794	0.1197897453	-0.223850943	0.0885863465	-0.3217390994	-0.1705369327	0.0697261558	0.0001814622	-0.1513651005	0.1882509702	-0.0834674457	-0.0956688284	0.0035680481	-0.1417551795	-0.0381928869	0.1110917303	0.0043751427	-0.0040012446	-0.1428466207	-0.0354528597	0.1710127453	-0.1155007208	0.0253079293	0.0618880964	-0.0817212795	-0.0746498327	-0.1502831709	-0.1162718801	-0.3133574983	0.0512379808	-0.1556415373	0.1735278612	0.0383129586	0.1126706817	-0.0540690994	-0.0838634129	0.2740288501	-0.10821296	0.0055843588	0.0261840614	0.0452491253	0.0931489148	0.066659747	-0.0874757591	0.0547293901	-0.044220487	-0.0622546393	-0.0646191571	-0.0685782538	0.0508114743	-0.074263529	-0.3518155617	0.3086997499	-0.0529128797	0.1947023505	-0.0473359218	0.0752201072	-0.0999895045	0.1532695931	0.0232508134	0.0075597933	0.0297571122	0.1450401051	0.0137604167	0.1115538407	0.2438724676	-0.0011293672	0.1553351274	0.0309120453	-0.0151892683	-0.0837713735	-0.1683995826	0.0531882047	0.0947016761	-0.0835614419	0.1640657595	0.0483407	5.530000000000118e-05	0.00233682327649	3.0580900000001312e-09	0.0084691	0.0265806	0.00070652829636	7.172565481e-05	-0.0892005	0.0153034999999999	0.00795672920025	0.0002341971122499	0.00569576	0.00010447	1.0913980900000126e-08	3.2441681977600006e-05	0.00174362	0.0003813099999999	3.0402107044e-06	1.4539731609999997e-07	0.000848887	9.681700000009998e-05	7.20609138769e-07	9.37353148901936e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.698267216	1.492500048	1.203951548	0.136134489	-3.104009012	2.40815772	-1.30783846	0.9843249574	0.2124243526	0.4205143695	1.39729511
70663.4182140801	-103.37839578052808	4993318673.697987	10687.092714155506	118609.52068219866	821.3815787179046	674667.6978571174	14068218396.460913	67974.95825022164	-85.64362163859187	4620594949.119374	7334.829927374281	77128.93771280318	50665.57482691557	1.693903	38.14526	0.12850375	0.0816486	-0.0867169996	-0.2753358729	-0.0080930789	-0.133148178	0.1347500411	0.0322493777	-0.1283256312	-0.114311113	-0.0537129654	-0.1326868556	0.2322532057	-0.0993157979	-0.1606751052	0.041913373	0.0679017465	-0.1508011949	0.1366867987	-0.1288902043	-0.2237069208	0.1126619231	0.0763022895	-0.0977170194	0.0595988538	-0.1550668672	-0.0500329425	-0.2255042209	-0.0992776768	0.0059840062	-0.16083206	0.1422665818	0.0965759901	0.2024627175	0.1732373964	0.0277036358	0.0981186515	-0.2205130922	-0.0996251272	-0.097798115	0.134628343	0.0211009179	-0.0351870112	0.0473980136	-0.1260818445	0.2841201257	-0.1279121168	0.123266117	0.1185062832	0.0891857184	-0.0134672493	0.051580488	0.006028492	0.1324242818	-0.14277966	-0.1260281631	0.214167548	0.0724600248	-0.21211996	0.1708177813	-0.27467836	0.2206103209	-0.0662684757	0.1016261596	-0.0359998581	0.0284860538	-0.0052167648	0.0542765019	-0.0211231207	-0.0636049695	0.0109128584	0.1271902939	0.0427979232	-0.0664734448	-0.1206308667	0.0133205721	-0.0319366769	0.0281007629	0.0480315905	0.025420953	0.0763172427	0.0798570994	-0.1002206059	0.0878867718	0.1634739106	0.0516158	0.0032751	0.00266419080964	1.072628001000002e-05	-0.0130618	-0.0215309	0.0004635796548099	0.00017061061924	-0.08917	3.0500000000002747e-05	0.0079512889	9.302500000001675e-10	0.00431504	-0.00138072	1.9063877184000005e-06	1.86195702016e-05	0.0012768	-0.0004668199999999	1.63021824e-06	2.1792091240000001e-07	0.000623082	-0.000225805	3.8823117872400005e-07	5.0987898025000026e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5197235458	1.475878213	0.3394291662	0.2480771142	-2.007968493	1.657468683	-1.279557588	1.064613892	-1.12859257	0.4013283297	0.7558859022
70347.77822532575	-315.6399887543521	4948809901.239615	99628.60250084753	117016.44664219448	-1593.0740400041832	2537884.8969352497	13692848784.765549	67932.74594830452	-42.2123019171122	4614857972.076884	1781.8784331414342	76634.1255232626	41164.718094663054	2.529047	56.952019	0.24409556	0.140785	-0.1527120751	-0.1350927328	-0.0355728968	-0.1540465054	-0.0662930742	-0.028199715	-0.1308662629	-0.0822294264	-0.0277657787	-0.0694869894	0.1686645571	-0.1069809943	-0.1342671523	-0.0310338922	0.0435146459	-0.013917285	0.1073655822	-0.0353119737	0.0577102934	0.0475426728	0.0059571854	-0.1023819892	-0.2686101631	-0.0548152806	0.1898813163	0.1619245334	-0.0306200886	0.0168464997	-0.0868058114	-0.0625920368	-0.0021273745	-0.1220295807	0.1720035477	0.1973640875	0.1160199844	-0.1433948298	-0.0046496667	0.0764560513	0.1353363289	-0.0160832006	0.0118235384	0.0392060485	-0.0334192855	0.1061931536	0.0555820412	0.0273083993	0.0867900984	-0.0445819003	-0.1932668938	-0.1024836064	0.0779170674	-0.115853032	0.0238355973	0.133743774	0.0392137188	-0.1356176298	-0.1268611996	-0.1086855825	-0.1284434304	0.169227188	-0.063811946	-0.1229284049	0.1254870194	-0.009055224	-0.0154985172	-0.0152718123	-0.0431194174	-0.0794041545	0.0097842065	0.077323372	-0.0834025135	-0.1120032724	-0.1887915886	0.080325082	-0.0905910767	0.1717865917	-0.1111362922	0.1445730563	0.1635065946	-0.1703749784	0.045843573	0.2995935074	0.1625874706	0.048345	-0.0032708	0.002337239025	1.0698132640000029e-05	0.00637906	0.01944086	0.0003779470375396	4.06924064836e-05	-0.0226302	0.0665398	0.00051212595204	0.0044275449840399	0.00236769	-0.00194735	3.7921720225e-06	5.6059559361e-06	0.000184184	-0.001092616	3.3923745856e-08	1.193809723456e-06	0.000679998	5.691600000000006e-05	4.62397280004e-07	3.2394310560000073e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4031135268	1.159829709	0.3426482644	0.8836730019	-1.997257834	1.072292609	-0.3317269364	-0.5177357844	-1.578033042	0.02642944008	0.1108452245
70420.36914395075	72.59091862500645	4959028390.370292	5269.441466822309	117279.76000540596	263.3133632114768	69333.92724573912	13754542106.92562	67894.57931857639	-38.16662972813356	4609673900.846461	1456.691624804448	76749.92022358908	45634.45981781265	1.905868	42.918537	0.05862469	0.0346445	-0.121511851	-0.1751329141	-0.0053632499	-0.2070791459	-0.0435650243	-0.0345290618	-0.0984096289	0.0650477753	-0.086455489	-0.0758950492	-0.0576975337	-0.2181307071	-0.1070339866	-0.2012637045	-0.0139701806	0.1542661248	0.0396511297	0.0899405488	0.0085953643	-0.2369637038	0.0374755232	-0.1424359205	0.0251231972	0.0198702973	-0.0545450296	0.1431606586	-0.0596616561	0.1210623593	0.1512702698	-0.1630297294	0.0373928547	-0.1996716237	0.0880495007	-0.0837261959	-0.099284395	-0.2431188367	0.0429279273	0.1353900013	0.1313474944	-0.0337011378	-0.1223653636	0.0332565359	0.1071543956	0.0570570272	-0.0424534822	-0.1230835857	-0.0407777195	0.0805903723	0.01040469	0.0065343989	0.1999087672	-0.18135678	0.0890033623	0.1774884843	-0.2399768352	0.1203286496	0.0942009827	0.0582392053	-0.1271118238	0.1329135522	-0.0495177129	-0.0886712856	0.0247827913	-0.0963340227	-0.1119066014	-0.0060934186	-0.1730152004	0.0276293981	-0.0925521403	-0.017006386	-0.0093445568	-0.1724233734	-0.2454050952	0.0642127436	-0.1949225487	0.0985133016	-0.0210444431	0.0473438391	0.0752025696	-0.2295281389	-0.1013261693	-0.0253740146	0.161408037	0.048341	-3.9999999999970615e-06	0.002336852281	1.5999999999976493e-11	-0.00411698	-0.01049604	0.0001101668556816	1.69495243204e-05	-0.0344399	-0.0118097	0.00118610671201	0.00013946901409	0.00236769	0.0	0.0	5.6059559361e-06	0.0007641609999999	0.0005799769999999	5.839420339208471e-07	3.36373320528884e-07	0.000533676	-0.000146322	2.84810072976e-07	2.141012768400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1336609585	1.397380118	0.1732593948	1.056753279	-1.725298441	0.938509674	-0.3756219342	-0.7991207075	-0.3775789581	-0.3701336966	-0.6118184975
70194.83086715257	-225.53827679817917	4927314280.468156	50867.51430109207	117291.2047555106	11.444750104637931	130.98230495760998	13757226712.999111	67873.70406462396	-20.875253952428466	4606839703.452151	435.77622757838026	76607.94053754664	35396.66815007216	2.817617	63.450363	0.14832662	0.0852356999999999	-0.1711659924	0.0228656571	0.0259591758	-0.1655453515	-0.1611008076	0.026313569	-0.1019154587	0.1116724705	-0.0796782321	-0.0065191939	0.0055382029	-0.0974552817	0.0563194818	-0.1333265276	0.0035302839	0.1035257816	0.1301264129	-0.066310794	-0.176294107	0.0467501425	-0.0958442158	0.00735268	0.0367748323	-0.0407909784	0.0288899586	0.0164408822	0.0008649323	-0.1114436034	-0.0643298273	-0.0652792322	-0.0874770664	0.0846442115	-0.0104755101	0.1050199377	-0.0351487805	-0.0886689945	0.0532883188	0.1773223986	-0.013323839	0.0210561512	-0.1200697096	-0.0434282826	0.0397622499	0.1412227677	0.0330918136	0.0527899285	-0.1267981814	-0.0748845703	0.0292833074	-0.1446372727	-0.0015080439	0.0620108613	0.1533241149	-0.0927870442	0.1243950566	0.0259870745	-0.0310839911	0.0970364285	-0.020170205	0.1141489556	-0.0060207668	-0.1400477286	0.1917560149	-0.0784528184	-0.0458778418	-0.0668673551	-0.0051329615	0.1172792925	-0.0093379931	-0.0712695186	-0.0435215464	-0.0873027159	-0.1369147578	0.061938956	-0.1129560518	-0.1520750284	0.0305548964	-0.0308349754	0.0721564566	0.0495983842	-0.0814527478	-0.0786059959	0.1599377353	0.0484042	6.319999999999937e-05	0.00234296657764	3.99423999999992e-09	0.00281629	0.00693327	4.80702328929e-05	7.9314893641e-06	0.0159811	0.050421	0.00025539555721	0.002542277241	0.00151685	-0.00085084	7.239287056000001e-07	2.3008339225e-06	-0.000113776	-0.0008779369999999	1.2944978176e-08	7.707733759688244e-07	0.000623082	8.940599999999999e-05	3.8823117872400005e-07	7.993432835999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1505829326	0.7619987843	0.4758357596	1.05282197	-1.031379276	-1.348336085	-0.3215592529	-0.9991476043	0.2446981625	0.4529252631	0.1412239603
70137.60884219332	-57.22202495925012	4919284174.100515	3274.360140437044	117160.545148577	-130.65960693359375	17071.93288404122	13726593339.511751	67921.35075446956	47.6466898455983	4613309888.311683	2270.2070532426405	76595.54111473881	35083.070321704174	0.797533	17.959774	0.08324518	0.049708	-0.1739353392	0.0364036143	0.011223933	-0.0915179569	-0.139986722	0.0057473691	-0.0358025412	0.0163713668	-0.0619423002	0.0693769126	-0.0230512335	0.0166907729	-0.1181079662	-0.1386441027	0.0139650311	0.184215181	0.1140497196	-0.1017977602	-0.1870057467	-0.0533396095	-0.2000060718	0.1913493579	0.0555426724	0.1670896516	-0.0394623222	0.1405852879	-0.1603092191	-0.1276997965	0.1375503529	-0.0014648507	-0.179987728	-0.0362162316	-0.0441706998	0.0860275732	0.1699351873	-0.0366576897	-0.1014794396	0.1358643353	0.1265540691	-0.018575433	-0.0544051944	0.035542056	-0.0102918589	0.0546572949	0.1806089995	-0.0455424757	-0.0927065085	-0.1395888802	0.1544689813	-0.263357244	0.1103510289	0.085607715	0.2106906601	0.0237836116	-0.0353467872	0.240925351	0.1767239943	0.035531664	0.0369721404	0.1873831391	-0.0101987657	-0.130193663	0.1953762616	-0.0224524204	-0.0419130093	-0.1659221302	-0.1109389604	0.0248778408	0.0259897935	-0.1431725826	-0.0926783885	-0.038148805	-0.0204048209	-0.0035901665	0.0346601769	-0.0415290845	0.1576249377	-0.0243513382	-0.1476074635	-0.1931560082	-0.0164964463	-0.1228976111	0.1581792149	0.0364654	-0.0119388	0.00132972539716	0.0001425349454399	0.00954152	0.00672523	4.52287185529e-05	9.10406039104e-05	0.0601799	0.0441987999999999	0.00362162036401	0.0019535339214399	0.00145868	-5.8169999999999967e-05	3.383748899999996e-09	2.1277473424e-06	-0.000463253	-0.000349477	2.14603342009e-07	1.22134173529e-07	0.000623082	0.0	3.8823117872400005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.612971992	0.7511876622	-0.3225870605	0.6605319832	-1.101801694	-1.404168416	0.5718942117	-1.022975326	0.0977871948	0.0472528043	-0.1811780304
70133.03115167246	-4.577690520862234	4918642058.52146	20.955250504791948	117432.43936157228	271.8942129952775	73926.46306032132	13790377814.409351	67955.6116444112	34.26088994163729	4617965153.966035	1173.808579592983	76659.3823125583	34907.73534926146	0.8099199999999999	18.238708	0.13136128	0.0692135	-0.1662573846	0.0693106226	0.0690589093	-0.0200837038	-0.1531273332	0.0498744058	-0.0703177355	0.0057658813	-0.0260558478	0.0797395994	-0.007398596	-0.065275083	-0.0094227457	-0.0950921946	-0.093760686	-0.0967899903	-0.1408229177	0.0806500514	0.0920000003	0.0506517885	0.0141372261	0.0061237091	-0.059877175	0.1306246132	0.1487673903	-0.0945007498	0.1709057364	-0.081287868	-0.0858736098	0.0306829132	-0.0999408407	-0.0645740724	-0.1389905014	-0.0482056887	0.261635083	-0.0225825039	-0.0209293508	0.1224032759	0.0481324839	0.1373856118	0.0555149824	-0.0977231997	0.0330861906	-0.1633049772	-0.0732638351	-0.0781546597	0.0523304046	-0.0641659481	0.0913713867	-0.0110046039	-0.0822870487	-0.1328531832	0.1834031313	-0.022693313	0.0361149669	-0.1406701698	-0.1096195795	-0.1539470531	0.1042849993	0.1160165335	0.0670114336	-0.1026628915	0.1705874418	-0.0404513857	-0.0188549049	-0.1705220563	-0.0473053674	0.0190007392	-0.0786596422	0.0252730037	-0.0771251691	0.0523007172	0.0542228453	-0.0790774438	0.0508083313	-0.0866201666	-0.0406466926	0.0904211692	-0.0144563841	0.0314750758	0.0689359777	-0.0117595159	0.1561356449	0.0161646	-0.0203008	0.00026129429316	0.00041212248064	0.0404632	0.03092168	0.0009561502940224	0.0016372705542399	0.0601684	-1.1500000000004562e-05	0.0036202363585599	1.322500000001049e-10	0.000316068	-0.0011426119999999	1.3055621825439998e-06	9.989898062400003e-08	-0.000601564	-0.0001383109999999	3.6187924609599993e-07	1.9129932720999988e-08	0.000301459	-0.0003216229999999	9.087752868100001e-08	1.0344135412899997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2352288437	0.6574580104	-0.1907450059	0.7212732398	-0.8709462644	-1.783038923	0.2176255376	-0.2834056612	0.8286039652	0.1708932618	0.7885469939
70200.26606490654	67.23491323407507	4928077355.583669	4520.533557593602	117275.178540911	-157.26082066127856	24730.965715058817	13753467501.802551	67899.36595236776	-56.245692043434246	4610323896.733559	3163.5778734448427	76585.26414266558	34594.052688354146	0.798702	17.986105	0.126368862	0.0795222	-0.1565798934	0.0891727298	0.1189357407	0.040108309	-0.1235599154	0.030499008	0.0448812474	0.0954442487	0.0513284071	0.0959852793	0.0892189512	0.0150801534	0.008730087	-0.052003279	-0.0684608711	0.0067184654	-0.1689664256	-0.0177261228	-0.0673787272	0.1133021408	-0.0228880388	-0.158180527	0.0426454297	0.06626386	0.1972026312	0.0644356615	-0.0236011113	-0.2837489662	-0.1232109562	-0.1434774577	0.0489649041	0.0211514289	0.010092061	0.0237828154	-0.0779424538	0.046567245	-0.0607049715	0.1022999214	0.0057730859	0.1034826149	-0.007022114	-0.0012632491	0.0288762774	-0.0636504808	-0.1481855777	0.0659753757	-0.0422644402	-0.0441410307	-0.0233868959	0.0094451009	-0.0919527752	0.0292421196	0.1986907404	-0.1278948101	0.1106358663	-0.0015705583	0.1079108525	-0.1104032626	0.1028943007	0.0749138344	0.0532815077	0.0307851387	0.1161806511	-0.0462863455	0.0050676891	-0.0970327352	0.0423489099	0.026697867	0.0298241341	-0.095619166	-0.0303728275	-0.0752681683	-0.0643105962	-0.0996185294	-0.0786467391	-0.1766350364	-0.1850350702	0.1381637172	-0.1435193456	0.1166331169	-0.0526423641	0.0717860441	0.1538107079	-6.3712e-05	-0.016228312	4.059218944e-09	0.0002633581103693	-0.0320737	-0.0725368999999999	0.0052616018616099	0.0010287222316899	0.036729	-0.0234394	0.0013490194409999	0.00054940547236	0.000131127	-0.000184941	3.4203173481000005e-08	1.7194290129000002e-08	-0.000601564	0.0	3.6187924609599993e-07	0.0	0.000203115	-9.834400000000002e-05	4.1255703225e-08	9.671542336000004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3573087776	0.06016329242	-0.7765353084	0.185809938	-0.2740088081	-1.584042722	-0.8603725898	-0.04572357558	-0.3003374532	0.3846804325	0.1147481717
70126.56452675757	-73.70153814896184	4917735052.325494	5431.916725522879	116876.55220685688	-398.6263340541191	158902.95420142612	13660128455.762142	67826.5427586621	-72.82319370566984	4600439902.592617	5303.217541493511	76470.38933652053	34768.968630345786	0.795029	17.903389	0.0826765870999999	0.0466047	-0.1639232462	0.0546714489	0.0419200495	-0.0353878746	-0.1137271628	-0.0150865074	0.1053575489	-0.0496178805	-0.0105777561	0.0465279803	0.0636864245	0.1103720813	-0.0661823593	-0.2052403698	0.065110577	-0.0176706723	-0.0406520248	-0.0492038607	0.0924359076	-0.0231614861	-0.1996745776	0.0602520388	-0.0463287035	0.1605657029	-0.1474211787	0.1470272517	-0.0891347837	0.0616575091	-0.0995200714	-0.1672693618	0.1362040877	0.1129647316	-0.0592762877	-0.0790277488	-0.0128850435	0.0342024781	-0.146178542	0.1495324727	0.0139812497	-0.0913570817	0.072531051	-0.0080828433	-0.0929733539	-0.0590581617	0.0791978496	-0.0887280879	0.1091975687	-0.1042054291	0.0947520934	0.0256367672	0.0502554693	0.0275133648	0.0454495744	0.0714714244	-0.0890515098	0.1179714226	-0.0471959472	-0.0368628417	0.0711510535	0.0833033511	0.062014939	0.0371967413	0.1074247783	-0.0548881231	0.0159865767	-0.1183809642	-0.0004584018	0.0187919048	-0.0521905541	-0.1225462471	0.0594569011	-0.0783250221	-0.0730690762	-0.0532924226	0.0665436373	0.0688392904	-0.0628680184	0.0813583658	-0.1439825367	0.059037226	0.0025914337	-0.0647779758	0.1512085936	-8.254409999999998e-05	-1.883209999999998e-05	6.813528444809997e-09	3.5464799040999915e-10	-0.0082550999999999	0.0238186	0.00056732570596	6.814667600999837e-05	0.0274392	-0.0092897999999999	0.00075290969664	8.630038403999995e-05	0.000592667	0.00046154	2.1301917160000002e-07	3.51254172889e-07	-7.211689999999998e-05	0.0005294471	5.200847265609997e-09	2.8031423169841e-07	0.000203115	0.0	4.1255703225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5356655735	0.1686605861	-0.6421842026	0.513405437	-0.8186572083	-1.310508083	0.05209774345	-0.9247284244	-0.02127468841	-0.1594271578	-0.178561073
