global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_08	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_15	aroma_motion_18
79569.37838165494	n/a	6331285976.042976	n/a	133384.38176463294	n/a	n/a	17791393298.733345	77051.12912272937	n/a	n/a	5936876499.087514	84349.5860294301	64819.9744965009	n/a	n/a	n/a	n/a	-0.0316486608	0.2070384241	0.0883612806	-0.1025123104	0.1945881647	-0.0829112459	0.043130053	-0.0559073763	0.1117826852	-0.0842582635	-0.0650300846	0.1894561893	0.1277788904	-0.086839527	0.2203032098	-0.1721814638	0.0050937628	-0.1381757361	0.010911278	-0.1543746482	0.000970426	-0.0469314009	0.0605165813	-0.0815777808	0.0755442768	-0.0489644024	0.0828575982	0.0745817488	-0.131952348	-0.0989572952	0.1463771001	0.0478014377	-0.0470968396	-0.1874101131	0.1816532852	0.1233760863	-0.0191747563	-0.1378260022	-0.0039932453	0.1221936071	-0.1781043918	0.1758992945	-0.0362040536	-0.1138508782	0.0429826737	-0.0539535432	0.0274885949	-0.1219380558	0.0859677535	-0.0830556932	0.1732507636	-0.0332097493	0.0387023749	-0.0101868947	-0.0480162203	0.0588907627	-0.1587573362	-0.0218505077	0.2558443288	0.2299773206	-0.1682074788	-0.0685592535	-0.0660620844	-0.182556962	0.1010964429	-0.2520076359	0.0661294626	-0.1152944509	0.0029724496	0.0803867667	-0.0480030202	0.1736403756	-0.119984875	0.0800871855	-0.2426927133	0.1454954805	-0.0277512062	0.1763777734	-0.0444791235	0.0872028187	-0.0732480117	0.0439223942	-0.2979230017	-0.1042068078	0.0009861808	0.0604067637	-0.074077167	0.1643619509	0.0166969	n/a	0.00027878646961	n/a	0.0351156	n/a	0.0012331053633599	n/a	0.0782483	n/a	n/a	0.00612279645289	-0.000595024	n/a	3.54053560576e-07	n/a	0.000703339	n/a	n/a	4.94685748921e-07	-0.000406649	n/a	1.65363409201e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.356958642	0.2863220594	-1.745297009	0.4430494009	0.5319003906	-0.4064301214	-0.0860858594	1.099215476	0.6849209427	0.01816345378	-1.488526723	3.022425687
79469.83201598385	-99.54636567109264	6315454200.648691	9909.478918322891	132762.74089161705	-621.6408730158873	386437.37500395457	17625945369.054646	77116.66022840979	65.5311056804203	4294.325811698413	5946979284.784	84308.70459743968	64126.02211727619	1.163673	20.559055	0.15514747	0.0806064999999999	-0.0667087338	0.2567606755	0.0646437145	-0.0507960698	0.0792282879	-0.1080915284	0.1425786876	0.1287480301	0.0240252531	-0.3078194483	-0.2070248725	0.0965072444	-0.0381755114	-0.1653800579	0.2228846202	0.1151208705	-0.1744285289	0.08022832	0.3228955157	-0.0087606185	0.1399376938	0.059690145	-0.0728230157	-0.0438920793	0.0626414975	0.1494468873	-0.0279700003	-0.0266522164	0.0451219568	-0.0394875328	-0.0974286419	-0.037045942	-0.106705628	-0.0071569145	0.3122665444	-0.1468609162	0.052427274	-0.1075322948	0.1121438852	0.1404547364	-0.1646911053	0.1276263272	0.2567518724	-0.0361838467	-0.1519042125	-0.116428478	-0.094394128	0.2249646044	0.0492770196	0.1062452897	-0.127617965	-0.0220348893	0.0101929423	-0.1675979744	0.1275994991	0.0348188867	0.0377628945	0.0651777827	0.1326910937	-0.19546572	-0.2394265749	-0.0427102343	0.1821046472	-0.008798671	0.0009524462	-0.349682383	0.0825732972	-0.1444698631	0.0350067454	0.0881570905	-0.0543279192	-0.1492466421	0.0731640868	0.1081933472	-0.0599429422	-0.0017580144	-0.0797659374	0.0872833784	-0.1173333773	0.104281332	-0.032488189	0.0003394827	-0.1733557939	-0.187418049	0.0363302963	0.090055788	0.0443645671	0.1640657595	0.0123871	-0.0043098	0.0001534402464099	1.8574376040000007e-05	-0.00184577	-0.0369613699999999	3.4068668929e-06	0.0013661428722768	0.0393327	-0.0389156	0.00151442392336	0.00154706128929	0.000448485	0.001043509	2.01138795225e-07	1.088911033081e-06	0.000994736	0.000291397	8.4912211609e-08	9.89499709696e-07	-0.000242341	0.0001643079999999	5.872916028100001e-08	2.699711886399999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6296200337	-0.08361826152	-0.7380869226	0.5886837492	-2.600000852	-0.3796694016	0.2961960981	-0.6464953505	-0.4793853302	-0.524641541	-0.1601976246	1.954836725
79596.48169536771	126.64967938385962	6335599898.281007	16040.141288034436	133524.71515997025	761.9742683531949	580604.7856323867	17828849558.55119	77139.90468172722	23.244453317427546	540.3046100260683	5950564894.305961	84459.33852400778	65201.016476090845	1.006037	17.774048	0.09017418	0.0564365	-0.0494815708	0.2731948746	0.0759401477	-0.167677699	0.1637375344	-0.1212455641	0.1403931465	0.0975030114	0.0985690557	0.0357703594	-0.1316838671	0.0624986151	-0.1256048586	-0.0584424813	0.2500014246	0.0059524044	0.0109934686	-0.2261761809	-0.0209840142	-0.038834506	-0.052784878	0.1867764081	-0.0884180384	0.1038928752	0.1312739776	0.0745249063	-0.1102818494	-0.1034542173	-0.0927118703	-0.0568566053	0.1383034383	0.1046213522	0.0843104834	0.1052110557	0.0127608561	0.1309459086	0.2669047036	0.0541088219	0.1577214169	0.0863171984	-0.3047721228	0.0678443246	0.0385965779	0.0768254787	-0.0299709937	0.0440770627	-0.0348462008	0.031591846	-0.0569927915	-0.1365067477	0.0011578501	-0.0332925052	-0.2441442157	0.0593013411	0.0751613522	0.2230034209	0.0574011494	0.1710074635	0.0072544798	0.0094987577	0.1847848186	0.0193763072	0.109578959	-0.1163548719	0.0619625152	-0.262325596	0.0221155559	-0.0488874153	0.2167252221	-0.0873754544	0.0227294215	0.0012753676	0.159204103	-0.0505588592	-0.149002254	0.1555018521	-0.1550932439	0.0839888644	0.0620652587	0.1128966382	-0.0382095165	0.0549721752	0.0899664237	-0.1027093356	0.0731398814	-0.0293732846	0.0261673783	0.1634739106	0.0120705	-0.0003166	0.0001456969702499	1.0023556000000015e-07	-0.0138536	-0.01200783	0.00019192223296	0.0001441879813089	0.072592	0.0332593	0.00110618103649	0.005269598464	-0.000330069	-0.000778554	1.08945544761e-07	6.06146330916e-07	0.00105881	6.407400000000012e-05	4.105477476000015e-09	1.1210786161000002e-06	-0.00019316	4.9181e-05	3.73107856e-08	2.418770761e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3460869512	1.648199629	0.03429649673	1.07837252	-0.2465226068	-0.6314373692	0.1019182077	-0.3650614394	-0.008735136153	0.65830457	-0.7631822186	1.362350979
79359.42105053928	-237.0606448284234	6297917709.476778	56197.7493264679	132969.0239521329	-555.6912078373425	308792.7184677246	17680761330.782894	77092.18117639702	-47.72350533019926	2277.532961001557	5943204398.534423	84330.0947970682	65389.92872605457	1.375054	24.29361	0.0866243415	0.0556534	-0.0818030045	0.2648253592	0.0091686198	-0.0719061052	0.0871581752	-0.1643560703	0.2381855991	0.1054333929	0.0238682231	-0.0958264167	-0.189252827	0.009332281	-0.1508771979	-0.0135970089	0.313021486	-0.0838084048	-0.1212679981	-0.0516963907	0.2294260651	-0.0335068182	-0.2257078276	0.0473852404	0.0283384914	-0.0298058673	0.101493729	-0.0631345744	0.1372656787	0.0332982152	-0.0775218621	0.1305271701	0.0294643892	-0.0483141819	0.014825725	0.0324154922	0.0612813952	-0.0501961408	-0.1412393409	-0.0010020974	0.0976422223	0.0832245785	-0.2587413521	0.0194614998	0.1035344328	0.1011869965	-0.0323589443	-0.2823017902	-0.025083705	0.1064961079	0.0470508335	-0.1484547513	0.0922856921	-0.2343118789	-0.1124624899	0.0874068593	-0.0936342621	0.1191507447	-0.0112715946	-0.0198311604	0.099046205	0.0225855352	0.0696999941	-0.1077584519	-0.1001286535	-0.0332908588	-0.0239081172	-0.3009414454	0.0339820925	-0.0294745022	0.0004713283	-0.0298261455	-0.0427815166	-0.056316911	-0.1158585661	-0.2077049578	-0.0050003951	-0.0967908277	-0.1540903955	-0.2346449045	-0.164754403	0.1640228274	0.0864001825	-0.1202421442	-0.0209552571	-0.0525404401	-0.1016683619	-0.2142064078	0.0948304857	0.1625874706	0.00832558	-0.0037449199999999	6.931528233640001e-05	1.4024425806399992e-05	-0.0235937	-0.0097400999999999	0.0005566626796899	9.486954800999996e-05	0.0230361	-0.0495559	0.00245578722481	0.00053066190321	4.95743e-06	0.00033502643	2.45761122049e-11	1.122427087985449e-07	0.000994736	-6.407400000000012e-05	4.105477476000015e-09	9.89499709696e-07	-0.000120592	7.2568e-05	1.4542430464e-08	5.266114624e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2582674045	0.7360233041	-0.006844360273	1.165756802	-1.487778072	-0.5673823471	0.2328241508	-1.421529765	-0.136934919	0.5639053757	-1.905191335	0.01909495378
79613.38909267183	253.96804213254651	6338291722.821158	64499.76642463894	133052.14096602183	83.11701388892834	6908.437997812307	17702872215.642147	76973.15547307959	-119.02570331742754	14167.118050208284	5924866663.4828825	84316.13748846979	71434.39301198481	2.599246	45.92189	0.0953752715	0.0582635	0.0387010331	0.2147552001	-0.0652308781	-0.1427694667	-0.0048765514	-0.0344595605	0.229808771	0.1422246193	0.0851584621	0.1454327918	-0.0918852741	0.1769751503	0.1760888429	-0.1677414615	0.2010245384	0.0383206601	0.3599466611	0.0607666587	0.0367499544	0.0119542203	-0.0586236985	-0.1666469721	-0.0404363663	-0.0148198874	-0.0971604348	0.1397810543	-0.0453206878	-0.1350492774	0.0044650038	0.0744574633	-0.0955716575	0.1181233911	0.0193604902	0.1193340653	-0.172778303	0.1844083438	-0.0300346398	-0.0172648808	0.1451801803	-0.0523071538	-0.0815867498	0.3476564328	-0.1208357615	0.0619807148	0.1323723388	0.0156336182	0.2724140494	0.0379506702	0.0515801569	0.0141206286	0.0655056037	0.1123403697	-0.0624932921	-0.1511233759	-0.103901465	-0.1377339413	0.1520072032	0.0721809849	-0.2080173531	0.057206387	0.0712827753	0.085010489	0.0070901832	0.1076861509	0.0464715855	-0.1650853553	-0.0724529312	0.0716305942	0.1900126632	-0.0114036586	0.0393783993	0.1064377294	0.0657285182	-0.0140042009	0.0414193459	-0.1178424953	-0.0440964358	-0.0286919161	-0.2157064063	-0.181369684	0.1334308274	0.0186712916	0.2276596717	-0.1304825382	-0.0858052012	0.0680794735	-0.2161595802	0.161408037	0.0153066	0.0069810199999999	0.00023429200356	4.873464024039999e-05	0.0282103	0.051804	0.00079582102609	0.002683654416	-0.00223633	-0.02527243	0.0006386957181049	5.001171868899999e-06	-0.000148831	-0.00015378843	2.2150666561000003e-08	2.3650881201864905e-08	0.000994736	0.0	0.0	9.89499709696e-07	-0.00019316	-7.2568e-05	3.73107856e-08	5.266114624e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01582805413	1.527595817	-0.9505449214	1.320399547	-0.1701908653	-1.77159248	-0.4752299987	-0.9875421643	0.2886608073	-0.1898667703	1.341840737	-0.009070246687
79364.50376039506	-248.88533227676817	6298724457.133762	61943.9086225173	133057.86142113095	5.720455109112663	32.723606655373175	17704394485.964886	76949.59823833898	-23.55723474061233	554.9433086243125	5921240669.041781	84248.54930413592	67840.10370232078	2.300385	40.641785	0.11988653	0.0623597	-0.0076391178	0.1886867774	-0.1076558133	-0.0747137909	0.0733137518	-0.0841400847	0.1999675931	-0.1222975055	-0.0053635469	-0.0013670085	0.0518787907	-0.0227520817	-0.0438300659	0.0210789265	-0.1752964834	-0.0680896326	-0.0964361066	-0.1307517914	0.1804859896	0.0483475218	-0.0442581396	0.1721315659	-0.1184801262	0.0942720383	0.0140179844	-0.0331507257	0.0623855383	-0.1056206133	0.0830738777	-0.3403522538	-0.021246189	0.0052084448	0.2034983859	0.0133831896	-0.0430376071	0.0274042542	0.0673087473	-0.1238842167	0.0636557653	0.0140107543	-0.0709491845	-0.0101600587	-0.1150578332	0.1887955577	-0.040410012	-0.0016355984	-0.302069278	0.153245657	-0.104938731	-0.0600909178	-0.0782051386	0.0425483518	0.0823366778	0.0235147726	0.0166125152	-0.068559804	0.055805577	-0.0908106033	0.1102615468	0.1688516331	0.1164694657	-0.1175209028	0.0304169761	-0.072745485	0.1233537587	-0.1232485413	-0.137519763	0.1649429717	0.0268741847	0.0235787513	0.061616522	-0.1591406389	0.0023003605	-0.0973291093	0.1779258506	-0.1394226481	-0.0048517539	-0.00464772	-0.0381974948	-0.1030637024	0.0766870884	-0.0146143005	0.0615914199	-0.1537911531	0.1013655164	0.0615302298	-0.0389285958	0.1599377353	0.0123185	-0.0029881	0.00015174544225	8.928741610000003e-06	0.0633485	0.0351382	0.00401303245225	0.00123469309924	0.0286185	0.03085483	0.0009520205343289	0.00081901854225	-0.000814354	-0.000665523	6.63172437316e-07	4.42920863529e-07	0.000642151	-0.000352585	1.24316182225e-07	4.12357906801e-07	-0.00019316	0.0	3.73107856e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2318132045	1.882107086	-1.159729548	1.076188039	-1.105248462	-1.237052069	-0.2402046276	0.08448543135	0.2883466793	-0.2297902577	-1.196515262	0.4830541498
79488.8648201392	124.36105974414386	6318479630.394364	15465.673180686515	132443.08913690475	-614.772284226201	377944.9614527009	17541171860.126095	76915.25576556727	-34.342472771706525	1179.4054360754042	5915956569.48263	84247.44464405913	71680.87083946835	2.582582	45.627483	0.194662355	0.117778	0.0761661541	0.1072920717	-0.1884642835	0.0002187557	-0.1914474891	0.0808552394	0.2377665631	0.066353221	0.1411880307	0.0629866435	0.0136509149	-0.0782941245	0.1776074953	-0.2320406413	-0.0712907469	-0.1193010137	-0.0053931881	0.0213437437	0.2027616241	0.0609781119	-0.0273220473	0.1173811828	-0.0143987957	-0.1079987339	-0.1094580843	0.0339404617	0.0070243038	0.079211597	-0.0172440669	0.0281617467	-0.1518837771	-0.0009388501	-0.0239886782	0.0974591277	-0.1874344499	0.1709328799	0.1710283403	0.1879624814	0.1366525163	-0.0826784991	0.0904297034	0.3434099844	-0.1213597451	0.0600316308	-0.1160869727	-0.0954679097	-0.089074986	0.0624868336	-0.012731097	-0.09665175	-0.040173074	0.0297256252	0.1201143426	-0.0737684798	0.0720537876	-0.1573194025	0.0419956715	-0.0325120266	-0.1917257382	-0.048728014	0.1166295974	0.0381565213	-0.1411082249	0.1698614166	0.0104189587	-0.1721205129	-0.1544161769	0.0844700781	0.1828224093	0.1334512964	0.0562733866	-0.1064380015	0.126951979	0.0658021515	-0.0526401422	0.1074264691	0.2699037709	-0.2064975895	0.065784133	0.0537626327	-0.133654439	0.0393323136	0.0543498334	0.3033127511	0.0224791341	0.0480691768	-0.06366624	0.1581792149	0.0076640199999999	-0.0046544800000001	5.8737202560398464e-05	2.1664184070400928e-05	-0.0447906	-0.1081391	0.00200619784836	0.01169406494881	-0.00327651	-0.03189501	0.0010172916629001	1.07355177801e-05	-0.000375059	0.000439295	1.40669253481e-07	1.9298009702500002e-07	0.00104668	0.0004045289999999	1.6364371184099997e-07	1.0955390224e-06	-3.75087e-05	0.0001556513	1.40690257569e-09	2.422732719169e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2548215431	0.9276166595	-2.073778698	0.2121704637	-1.760224292	-2.190381621	-1.469265135	-1.03100241	0.5011224026	-1.536679816	1.577036079	-0.8631377432
79507.6637439325	18.798923793292488	6321468594.018238	353.3995357860184	133083.319171627	640.2300347222481	409894.497360451	17711169841.73714	76987.21386478217	71.95809921489854	5177.968042621182	5927031098.661708	84187.78518741274	67669.30341111567	2.607093	46.060516	0.239170555	0.116166	0.031302186	0.1081507145	-0.1287275516	-0.0394949609	-0.1052005579	-0.0969835778	0.007234025	-0.1328220234	0.1837853283	0.122640689	0.098694185	0.0717375971	0.0768028134	-0.0002864832	-0.1017403041	-0.0817989102	0.2081240093	-0.3138368153	-0.1712103796	-0.0410490709	0.0949135441	0.0601459679	0.0018574144	-0.1472761375	0.0995612024	0.0742968254	0.0909427185	0.2061608151	0.1615749517	-0.0832332535	-0.0086954303	-0.1094617724	0.0351901871	-0.0413226335	-0.0195533598	-0.0688428467	-0.1796852768	-0.0708743261	0.003666034	0.0928141537	0.0083939896	0.0147252963	-0.2704133508	0.1184597402	-0.0297243513	0.2281984336	0.0091442591	-0.0471898907	-0.019632606	-0.1662980778	-0.0007149679	-0.0233314381	0.2223944429	-0.014672233	0.0708897623	0.0203196121	-0.0483464284	-0.242768635	0.0452177186	-0.1407927984	-0.1111485214	0.027160422	-0.1574597634	-0.1169052362	0.1980095638	-0.0581060193	-0.1721938621	0.095801056	0.0319778479	0.0033339791	0.0296060351	-0.0686262014	-0.0378531445	0.1563875587	0.0507629791	-0.0176070906	0.152871165	0.0017259208	0.0084045198	0.0262495059	0.1025891127	0.0128781698	-0.0159275247	0.0320989517	0.1581755468	-0.1206157193	0.1323334442	0.1561356449	0.018843	0.01117898	0.0003550586489999	0.0001249695938404	0.0364258	0.0812164	0.00132683890564	0.0065961036289599	0.046369	0.04964551	0.0024646766631601	0.002150084161	-0.00137384	-0.000998781	1.8874363456e-06	9.97563485961e-07	0.000514039	-0.0005326409999999	2.83706434881e-07	2.64236093521e-07	-0.00044868	-0.0004111713	2.0131374240000002e-07	1.6906183794369e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38387593	1.33997879	-1.569905918	0.1500816644	-1.040030598	-1.618459655	-0.8304201998	1.908573341	0.4510808167	-0.26983683	-0.3862263829	0.7001819965
79611.10578086226	103.4420369297586	6337928163.65164	10700.255004177545	132542.55044022817	-540.7687313988281	292430.8208586979	17567527677.200428	77103.04744746767	115.83358268550364	13417.41887775941	5944879925.686451	84232.2206509274	74724.0750711006	2.847737	50.312065	0.14805747	0.0861167999999999	0.128869838	0.0624486733	-0.1511638447	-0.0166715907	-0.1843027936	-0.0270759984	0.1282535891	0.0104709218	0.0861741205	-0.069933451	-0.0427561564	-0.0258251734	-0.1718227925	-0.1133345475	-0.169076746	-0.1594494352	0.008205453	-0.0077374853	0.0655598287	-0.0500230329	-0.050671173	-0.0829582605	-0.2008285477	-0.0514387486	-0.1109156882	-0.0937704185	0.0115832407	-0.0047455896	0.1025647389	-0.0244654673	-0.1105586374	0.1511399718	-0.1131813156	0.0229220695	-0.0976783727	-0.0942787816	0.0114124499	-0.0378782209	0.193896572	0.0952658268	0.0907667639	-0.0606529827	-0.0144769055	0.1803329202	-0.0527299359	-0.1113044491	-0.0981036709	-0.0694885746	-0.0319350958	-0.0570591893	-0.0465751892	0.1700633452	0.1048601565	-0.0435055042	-0.0192981533	-0.0719133629	0.06860511	-0.1252789103	0.0356263727	-0.0659178308	0.0097086217	0.2044980331	-0.1002359483	0.1482582171	0.0325326402	-0.1523739487	-0.0858785344	0.0200751847	-0.1498004651	0.1688437154	0.1146033045	-0.119019793	0.0150983664	0.0520588117	-0.011652882	-0.0457792826	0.0586042155	-0.2520276088	0.0739789721	-0.0041927532	0.1338648633	-0.0338582244	0.0006374426	0.1394859482	-0.1169415547	0.0081995826	0.0280256428	0.1538107079	0.0170561	-0.0017868999999999	0.00029091054721	3.1930116099999917e-06	0.0171608	-0.019265	0.00029449305664	0.000371140225	-0.00837182	-0.05474082	0.0029965573742724	7.00873701124e-05	-0.000280564	0.001093276	7.871615809600002e-08	1.195252412176e-06	0.000610538	9.6499e-05	9.312057001e-09	3.72756649444e-07	-0.00019316	0.00025552	3.73107856e-08	6.529047040000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.218759119	0.1041742327	-1.467658529	-0.1586448197	-2.735115595	-1.164820244	-1.240675264	-0.6208677297	-0.6358580915	-1.257025781	-0.05166950901	-0.2558566799
79684.01944600996	72.91366514770198	6349542955.072093	5316.40256527121	132739.34870411706	196.79826388889344	38729.55666968253	17619734694.393185	77127.07052897937	24.02308151169564	577.1084453175727	5948585008.382158	84301.40913255385	71041.70534141391	2.495892	44.095882	0.04457057	0.0290472	0.1143923825	0.0915253932	-0.072877338	-0.1307299935	-0.161314737	0.018319972	0.0387477416	0.0258722097	-0.0030757885	0.1395240189	0.2031194829	0.1466685497	-0.1170562187	-0.043380125	-0.0382040373	-0.1522172127	0.0439683187	-0.0205037203	-0.1131378023	0.0465710805	0.1654051307	-0.1019103873	-0.1952693134	0.1951656144	0.0815110954	-0.038173604	-0.0314268758	0.0198617661	-0.029025313	0.0382264337	-0.0971478295	-0.0255708996	0.0511366709	0.1974158282	-0.033788888	-0.0406326329	0.0614425807	-0.0099093882	0.1949264742	-0.0463766115	0.0138839475	-0.0191122808	-0.1679127551	0.0595742388	-0.1504067809	0.0267549082	-0.0058438986	-0.2758297263	-0.2004550503	0.1235082767	-0.0989293602	0.0160376434	-0.0788911309	0.0511049602	-0.1396784119	0.021101251	0.0490208228	-0.0535298969	-0.0362852371	-0.1165843374	0.0124291763	-0.1286539336	0.0970647151	0.0621319406	0.1102778701	-0.0382995305	-0.0870829165	0.0544523405	0.080434773	-0.0680069456	-0.0229094555	0.0260778787	-0.1230148125	-0.054430152	0.0240917637	-0.0090128169	0.0617669273	-0.0805450684	0.1742809459	-0.0383008339	-0.1027508113	-0.0028849328	0.1909395022	0.0481488098	0.0626624924	-0.0002309344	-0.0654400838	0.1512085936	0.0170503	-5.800000000000249e-06	0.00029071273009	3.3640000000002895e-11	0.0158251	-0.0013356999999999	0.00025043379001	1.7840944899999963e-06	0.0121811	0.02055292	0.0004224225205264	0.00014837919721	-0.000621989	-0.0003414249999999	3.86870316121e-07	1.1657103062499997e-07	0.00049844	-0.000112098	1.2565961604000008e-08	2.484424336e-07	-0.00019316	0.0	3.73107856e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2087714224	1.850014858	-1.954105716	0.1621198378	0.1879567485	-1.148816804	-0.4025015062	0.02283098726	-0.08782355968	0.0607816334	0.6780199673	0.148251299
