global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_07	aroma_motion_12	aroma_motion_15	aroma_motion_18	aroma_motion_20	aroma_motion_23	aroma_motion_25	aroma_motion_28	aroma_motion_31	aroma_motion_32
70934.57022726828	n/a	5031713253.327256	n/a	120103.0209629096	n/a	14424735644.417105	n/a	67750.8407787819	n/a	4590176426.231856	n/a	77882.40385542999	76938.01308869115	n/a	n/a	n/a	n/a	-0.1055771627	-0.060609938	0.02474229	-0.0599302602	0.0310773294	-0.128589815	0.1068704588	-0.0562464209	0.070688692	-0.0958983348	0.0977589498	-0.0719465854	0.0345446134	-0.1088583564	0.1332801295	-0.0279347638	0.1512858294	-0.0241921766	0.0283224971	-0.0928076319	0.0295209848	-0.0257974021	0.0172626889	-0.113973213	-0.1020820339	0.0682419187	-0.0910096339	0.0258891651	-0.0604639806	0.0993110079	-0.0055538706	0.0700785666	-0.0330543082	0.0131017607	-0.0143703658	0.0124468858	-0.1044511828	0.1067809873	-0.0128619342	-0.0572057014	0.1195277063	-0.1504080623	-0.051239669	-0.0987687556	-0.1143730404	0.0642887531	-0.0160972008	0.0364532818	-0.2064952769	0.0974179363	-0.0609423513	0.0178341488	-0.109683592	0.0636741246	-0.058245876	0.1276292387	-0.0623734162	0.0178525333	-0.0320944308	0.0477864963	-0.0380691917	0.0115550986	-0.0626186311	0.085080496	-0.0292800735	0.0896304225	-0.0070124538	0.0920103351	-0.0999973648	0.0334124455	-0.0726766393	0.030939728	-0.0885887306	0.0821489312	-0.0662142397	0.0539279187	0.0706967888	-0.0058970213	0.0754591093	-0.0752506324	0.0243281691	-0.0056148483	0.023249052	-0.0247344674	0.1408556709	-0.0556404663	0.1091177807	-0.1479740754	-0.0507494028	0.0307670987	-0.2253905049	0.0536303959	-0.0190764542	0.0399730115	0.1217078847	0.1216831682	0.1216419777	-0.070393	n/a	0.0049551744489999	n/a	-0.0204564	n/a	n/a	0.00041846430096	-0.132116	n/a	0.017454637456	n/a	0.0007949069999999	n/a	6.31877138648841e-07	n/a	-0.00130828	n/a	n/a	1.7115965584e-06	-0.00123555	n/a	n/a	1.5265838025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8268301138	1.536934718	1.19853413	1.550078312	-0.1942893081	-0.09863797683	-1.330697	0.1733774692	1.982288449	-2.102128713	-0.1424667771	-0.561985844	-0.01899223997
70932.69626977775	-1.87395749053394	5031447400.100542	3.5117166763282603	119200.04675174454	-902.9742111650704	14208651145.618084	815362.426029181	67687.38381635403	-63.45696242786653	4581581927.902426	4026.786080571664	77893.0758366639	75455.52198691622	0.8661919999999999	23.612125	0.0776723499999999	0.038768	-0.1067552006	-0.0514533573	-0.0007069536	-0.0139178914	0.013688643	-0.0936589284	-0.0099156399	-0.078076112	-0.0263199026	-0.1469479835	0.0488290814	-0.0311032842	-0.009793382	-0.1175572267	0.1465840201	-0.0009708211	0.0072624883	0.0749919508	-0.0290882919	-0.0982384922	0.1064750669	-0.2964127615	-0.0048621253	-0.0991142481	-0.1166660675	0.0293389122	-0.0512514058	0.0140122297	0.0150530542	-0.0782868553	-0.0995754653	-0.0468686687	0.1251443376	0.1252515257	0.0505469992	0.0879694047	0.1557398803	-0.0078532768	0.0126692391	-0.0802021809	-0.0878196218	-0.0986384397	-0.0386006259	-0.1117601303	-0.0632159106	0.1032133099	-0.1033597931	-0.065306958	-0.0428429795	0.1425340332	0.0330167953	-0.0151537028	-0.0192684155	0.0225089606	0.0903589351	0.0001845472	-0.0216899924	0.1820925659	-0.1504289003	-0.075144529	-0.1052611711	0.1299663148	-0.0003675369	0.0931505341	0.1880499844	-0.1185687682	-0.0691537309	0.0347428427	0.0148990254	-0.1011183153	-0.0741718711	0.0312062445	-0.0815425322	0.0605719943	-0.0825673351	0.0321106972	0.0274000142	-0.0116829877	0.1385970111	0.0170776285	0.0200359476	-0.0197068633	-0.0979099372	-0.0160505709	0.0087838541	0.0226166897	0.0236700423	-0.0550192995	-0.0898307372	-0.0588642832	-0.1479472752	-0.0776648051	-0.0032229123	-0.131242888	0.1216419777	0.1214196295	0.1210493502	-0.0491682	0.0212247999999999	0.00241751189124	0.0004504921350399	-0.0409679	-0.0205115	0.00042072163225	0.00167836883041	-0.13218	-6.399999999998074e-05	0.0174715523999999	4.095999999997535e-09	0.000656732	-0.0001381749999998	4.312969198240001e-07	1.909233062497236e-08	-0.000785874	0.000522406	2.72908028836e-07	6.17597943876e-07	-0.00129241	-5.685999999999994e-05	3.233059599999993e-09	1.6703236081e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07841265205	2.095383766	2.109410737	-0.8030734578	0.8829433376	-0.3007069862	-0.9576949522	0.3310177	1.476990985	-0.2385429005	-1.206789838	-0.7315958688	-0.2915812104
70816.25181730172	-116.4444524760329	5014941521.4514885	13559.310512443082	119327.3576826077	127.31093086316832	14239018291.512997	16208.073117246424	67604.91439711802	-82.46941923601844	4570424450.641655	6801.205109126168	77782.86741288818	76473.3890790219	0.895947	24.423246	0.0585948	0.0278069	-0.1034819247	-0.0377096437	0.0093452413	-0.0055246666	-0.0108558139	-0.0193696103	-0.0607470954	-0.0043957327	-0.0146205807	-0.1103956602	0.0476183399	-0.1733192412	0.0493462633	-0.0560689181	0.0523742622	-0.0352469726	0.0337386937	0.0445006506	-0.1109071236	0.0204266788	-0.0403664661	-0.0828946693	0.0728530973	-0.0570883212	-0.0333425296	-0.1078187056	-0.1006275824	0.124850586	0.0073919993	0.1591985726	-0.0941574534	-0.0319963376	-0.1223054796	0.0499270118	0.0783227746	-0.0741826148	0.0008802454	-0.0195925463	-0.0640204722	0.0732640132	-0.0452053629	0.1060463448	-0.0122844134	-0.0538125377	-0.042065466	0.0367225701	-0.0596579381	0.0226478237	-0.0210232718	0.0349322867	0.0171384972	-0.1141707188	-0.039778738	-0.0295002352	-0.0990441657	-0.0077287185	-0.150444258	0.0672557721	-0.0543524427	0.1091736233	0.0452627382	0.1188285479	0.0255265605	-0.0796468667	0.0685277151	0.0781319474	-0.0253582264	0.1019981734	-0.0970349264	0.0991141425	-0.0687864781	0.0289372079	-0.0452876832	0.0766367556	-0.100793322	0.0961988294	0.0625717798	0.0445737568	-0.0632671656	0.1112328833	0.0252251799	-0.0930974461	-0.0306301331	-0.0863744135	-0.0585709392	-0.1582899946	0.0060269811	-0.1011439261	-0.0816101308	-0.0357739897	0.1019843166	-0.1289133648	-0.0569834491	0.0307702839	0.1215101995	0.120893123	0.1198669825	-0.0547694	-0.0056012	0.00299968717636	3.1373441440000005e-05	-0.0632024	-0.0222345	0.00049437299025	0.00399454336576	-0.119668	0.0125119999999999	0.014320430224	0.0001565501439999	0.000817914	0.0001611819999999	6.68983311396e-07	2.5979637123999984e-08	-0.000785874	0.0	0.0	6.17597943876e-07	-0.00149617	-0.00020376	4.1518137600000045e-08	2.2385246689e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5651169123	2.07185746	2.07965029	1.053068003	1.354147723	-0.1237969852	-2.947251721	0.5652183415	-0.0575570565	-0.1944255605	0.01616958642	1.481176805	-0.4999943452
70741.4818512611	-74.76996604062151	5004357254.512302	5590.547821715694	120605.35818037017	1278.000497762463	14545652421.815382	1633285.2722811033	67640.04085899529	35.12646187726932	4575175127.406551	1233.868324015255	77918.70741455347	76024.6233610862	0.829329	22.607241	0.1129801	0.0601827	-0.0955699534	-0.0459893406	0.0406352656	-0.1331788039	-0.067535952	-0.039787961	0.0170384765	0.1352367698	0.178358779	-0.1405034742	-0.0437320727	-0.098422501	-0.0432870539	-0.0504310251	0.0403032048	-0.0075286268	0.0466990738	0.0094501955	-0.1106396312	0.0294661879	0.0572699381	-0.0366536045	0.3182004372	-0.1910304548	0.0648036789	-0.0734585764	-0.0545315682	0.0524681805	0.0428297761	-0.0624128451	0.1104170286	-0.0425438116	-0.0693439265	0.0087391092	-0.0107069377	0.173499796	-0.0717497719	0.0695903754	-0.0549183796	-0.1007985074	-0.072922976	-0.034509829	0.0059221386	-0.0471099157	-0.0243533171	0.1061716067	0.0384599301	0.0534803537	-0.0217690521	0.0039700979	0.0725562615	-0.1160229694	-0.228920873	-0.0047066079	-0.0476289715	-0.0171036802	-0.0774391759	0.0868627759	-0.0527160282	0.1381698072	-0.1775802072	-0.052453551	0.0044792891	-0.0735179965	-0.0631405337	-0.1242480329	0.0364612972	0.1359147747	-0.0434557855	0.0078919757	-0.0639193971	0.0319751428	-0.0414943758	0.0800210169	-0.1051297219	0.0426392946	0.1639675874	0.0251114885	0.096032001	-0.0961019571	0.0078932763	-0.1050597331	0.0521348322	-0.0795297125	0.1099510821	-0.1335882987	-0.046286869	-0.0658762852	-0.0676115061	-0.0140763405	-0.1189644601	-0.0831967589	0.044345428	0.0528866295	0.1213126213	0.1201047889	0.1181006348	-0.0703928	-0.0156234	0.00495514629184	0.00024409062756	-0.0567333	0.0064691	4.184925481000007e-05	0.00321866732889	-0.164085	-0.044417	0.026923887225	0.001972869889	0.00121957	0.0004016559999999	1.4873509848999998e-06	1.6132754233599992e-07	-0.00124592	-0.000460046	2.11642322116e-07	1.5523166464e-06	-0.00156388	-6.77099999999999e-05	4.584644099999987e-09	2.4457206544e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7516527858	1.922972692	1.137487659	1.536901335	0.3541526724	-0.02307466439	-0.7704171393	0.3422564097	2.500662614	0.0646000707	0.6741858414	1.150181708	-1.818204015
70768.38314047325	26.90128921215364	5008164052.316818	723.679361275934	119163.23701551124	-1442.1211648589233	14199877056.01491	2079713.4541340575	67530.7258790249	-109.3149799703824	4560398937.748004	11949.764845925109	77713.5613005616	75555.91276926768	0.8915189999999998	24.302536	0.135512315	0.0744698	-0.1021712768	-0.0558969772	0.0370659298	-0.0159544668	0.089268501	-0.0470105212	0.0786211873	-0.044150117	-0.0481196242	-0.0330611195	0.0901025549	-0.0183772071	0.0224758639	-0.0806589849	0.0423357882	-0.0177102817	-0.1855338657	-0.0154789583	-0.0688372282	-0.0526834361	0.041261176	0.0307124812	0.0979899	0.1667876276	0.0116202765	-0.08954284	-0.0605600791	0.0252830612	-0.0101574368	0.0921533537	-0.0706003354	0.0113530672	0.1145051746	0.0894343701	-0.1026736917	0.0625196477	0.0525888708	-0.1342980342	0.0385149699	0.1708204215	0.0232815835	0.0298165965	0.1137955998	-0.0793564878	-0.0168332375	0.0234620681	-0.0700611481	0.027425494	0.0907206135	0.1073665102	0.1227105322	0.1243470695	-0.0762593224	0.0326790225	0.093471007	-0.1161016556	0.1341147344	-0.0486066549	0.114023966	0.0890993758	-0.0042222989	0.1655399352	0.0840080196	0.0452202497	0.0008547232	0.083426878	0.0333867167	0.0225054414	0.0317503146	0.1065957051	-0.0854792955	0.0422204953	-0.0418249287	0.0839908755	-0.166544593	0.1117735382	0.011634322	-0.1282412096	0.0282498615	0.0948495801	-0.0607138153	0.0213873787	0.0633068879	0.021789095	0.0266754771	-0.0046522561	0.0364532238	-0.0198328314	0.0631944104	-0.0356826999	-0.0361654999	-0.0543305814	-0.0237630591	-0.1333051861	0.1210493502	0.1190563346	0.1157589128	-0.0423319	0.0280609	0.0017919897576099	0.00078741410881	-0.0130232	0.0437101	0.00191057284201	0.00016960373824	-0.164054	3.100000000000325e-05	0.026913714916	9.61000000000201e-10	6.58537e-05	-0.0011537162999999	4.33670980369e-09	1.3310613008856897e-06	-0.00119314	5.277999999999989e-05	2.785728399999988e-09	1.4235830596e-06	-0.00149617	6.77099999999999e-05	4.584644099999987e-09	2.2385246689e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6635018603	1.64509321	2.220514542	0.4378423614	1.372823513	-0.2710126937	-0.6495537571	-0.4622291961	0.8569060334	2.125467732	0.1913780319	-1.611140353	-0.2313802869
70819.78749150684	51.4043510335905	5015442300.342189	2642.4073051845967	118902.8937300895	-260.343285421739	14137898137.388958	67778.62626418505	67659.09341538198	128.3675363570801	4577752921.791386	16478.22439038628	77742.06099693358	75898.79816282335	0.864044	23.553581	0.064927015	0.0306518	-0.105692191	-0.0427520759	0.0306043101	0.0302760978	0.1093710977	-0.0441852159	-0.0167174064	-0.0536717075	0.0607850734	-0.0358732701	0.039382143	-0.0430769377	0.0566760362	-0.0535692338	0.0287553638	0.0431013851	-0.0627319804	-0.0479999162	-0.0171916658	-0.0230281552	0.0290315711	-0.0733355824	-0.0697648731	-0.0673773686	0.0103586861	-0.0223985722	0.0852452142	0.0749931217	-0.1036235799	-0.1150420544	-0.1614199379	0.2003073099	-0.0020779088	0.0548372638	-0.0642752807	0.0205507562	0.04616252	-0.2570273205	-0.0752327578	-0.0559790564	-0.1400709849	-0.0339682167	0.0531873233	-0.0699725013	-0.0029407895	-0.0566582615	-0.0486597819	-0.0352860096	0.0045274831	0.1635462951	-0.0187873629	0.0338124064	0.0612513185	0.1168694407	-0.1726725469	0.030694362	-0.0063454304	-0.0155822927	0.0370902569	0.0590274156	-0.1278128802	-0.0199396116	0.1547142818	0.0340997343	0.1348655468	-0.0086559227	0.028668728	0.0234046997	0.119775011	-0.0227715343	-0.0679290746	0.0240596322	-0.0292273681	0.0525464283	-0.1105180754	0.084480866	0.0342658346	0.0060720655	-0.099505966	-0.0492293272	0.0595741419	0.0390019999	-0.0640054765	0.0477810515	0.0048771342	0.0012755321	0.0914075456	-0.1784507928	0.0945367884	0.0094141756	0.0629633333	0.0621802793	-0.0256154323	0.0023587544	0.1207205288	0.1177500307	0.1128532249	-0.0501894	-0.0078575	0.00251897587236	6.174030625000005e-05	-0.0157303	-0.0027070999999999	7.328390409999993e-06	0.0002474423380899	-0.143157	0.020897	0.020493926649	0.0004366846089999	0.000482832	0.0004169782999999	2.33126740224e-07	1.7387090267088998e-07	-0.00119314	0.0	0.0	1.4235830596e-06	-0.00124384	0.00025233	6.367042890000004e-08	1.5471379456e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.494049416	0.9884330675	1.19182495	0.03903308995	1.268738942	-0.3604152758	-2.366574295	1.09427069	0.6890854368	0.7698255432	0.06605697615	-1.356830447	0.2242027185
70839.02252354805	19.235032041207887	5018167112.091747	369.98645762629405	119312.91023209952	410.0165020100103	14235570548.053038	168113.53192052478	67658.61021747798	-0.4831979040027363	4577687536.560616	0.2334802144326375	77874.79517669285	75466.78888597133	0.800949	21.833616	0.0801695999999999	0.0457394	-0.0991029247	-0.037949768	0.034518946	-0.0187552937	0.0862314149	-0.064456248	-0.025033173	-0.020649336	0.0810021554	-0.0775873438	0.0581404222	0.0111640894	-0.0553810211	-0.0401467355	0.0175535515	-0.0227341167	0.0926492621	-0.0571093813	0.0128708393	-0.0840944345	0.0472617336	0.0068402535	0.0605678325	0.0619528023	0.0198705735	-0.1577449671	-0.0174494718	0.0062665751	0.0606328466	-0.0224420902	-0.1188265906	0.1315324309	-0.0148405023	-0.0110730949	-0.1036412767	-0.0034817566	-0.1173661556	0.0358653805	0.0023765943	-0.0644151407	-0.0329512038	-0.0346734427	-0.0942337309	-0.055639015	0.032491867	0.0382870176	-0.0516034141	-0.0400089126	-0.0351516582	0.1217772695	-0.0965319146	-0.1041683479	-0.1496201822	0.0332810879	-0.0239642096	-0.0831583572	0.011715674	0.0025996329	-0.0152716045	0.027537853	0.0459215804	-0.102165584	0.0574226962	-0.033685543	0.007256804	0.0686853203	0.0690529592	-0.0260625791	0.0843818677	0.1012543855	-0.0559050944	0.0347910713	-0.0171837949	0.0948545704	-0.1127280542	0.0805103165	0.0606369034	0.0624299367	0.0502423459	-0.1167481686	-0.012082141	0.0539048444	-0.093720544	0.0070516633	-0.0421140813	-0.0221746949	0.055532679	-0.0250157966	-0.014496939	0.0164756532	-0.0265878052	-0.0672878541	-0.0397818984	-0.0948397996	0.120326335	0.1161887065	0.1093977275	-0.041396	0.0087934	0.001713628816	7.732388355999999e-05	-0.0218231	-0.0060928	3.712221184000003e-05	0.00047624769361	-0.171022	-0.027865	0.029248524484	0.000776458225	0.00104848	0.000565648	1.0993103104000002e-06	3.199576599040001e-07	-0.00119314	0.0	0.0	1.4235830596e-06	-0.00106112	0.0001827199999999	3.3386598399999984e-08	1.1259756544e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.167109265	1.795544583	1.020873219	-0.3822195034	0.3477825955	0.2336726971	-1.607416809	0.2240169057	2.218509514	-0.3222058881	-1.033990769	0.0984530098	0.7428236567
70831.59830695688	-7.424216591170989	5017115318.718096	55.11899199261858	118723.92315970115	-588.9870723983622	14095369930.430624	346905.7714523936	67677.9960415401	19.385824062119354	4580311148.198717	375.81017456744576	77796.83495770741	75215.07467998647	0.812569	22.150391	0.08827155	0.0546401	-0.0960957009	-0.0281291282	-0.0202958829	0.0372179468	0.0097676169	0.0126015093	-0.0488923985	0.0201357948	-0.0240629109	0.0060391359	0.056695094	-0.0461202276	-0.0458875586	-0.0045582492	-0.0133379923	0.0603150072	-0.0787327232	0.0162899082	-0.1257193254	-0.0307848645	-0.068951479	0.1196884364	0.1050853886	0.0446378153	0.0439231644	-0.058614938	-0.0212503511	-0.0205789888	-0.0703276189	0.0424374652	0.0277088248	0.1294020244	-0.0069478193	-0.1339854004	-0.0053287781	-0.0527707951	0.0059170979	0.0003430059	0.130290034	-0.0811847635	-0.102102555	0.0677447456	-0.0622103693	-0.0097262451	0.0269683401	-0.0094004242	-0.0391028377	-0.0349411189	0.1322874423	0.0511776845	0.0450640575	-0.0991849867	-0.0773949438	-0.0881612782	0.0925427871	-0.1049711222	0.0307829561	-0.1040039499	0.0636572546	0.0924809257	0.043317814	0.0997117256	0.0104774226	-0.0588406893	-0.0496544902	0.0549674035	-0.0314635835	-0.1356647702	0.094311377	-0.0321963656	-0.0449921858	0.0022099965	-0.0111943267	0.0447889384	-0.0947100753	0.0572009059	-0.0216674071	0.0352524521	0.0261299612	0.1117230155	-0.1277698178	-0.0037111984	-0.0878852296	0.0299073527	-0.1057651772	-0.0271988317	0.0046982605	0.0400453528	-0.0720059678	-0.0489207999	0.0995350793	-0.1386641743	-0.0518364033	-0.063991308	0.1198669825	0.1143757435	0.1054092553	-0.038745	0.002651	0.001501175025	7.027801000000003e-06	-0.0158418	0.0059813	3.577594969000002e-05	0.00025096262724	-0.119949	0.051073	0.014387762601	0.002608451329	0.00115433	0.00010585	1.3324777489000002e-06	1.12042225e-08	-0.00086724	0.0003259	1.0621081000000005e-07	7.521052176000001e-07	-0.000921545	0.000139575	1.948118062500002e-08	8.492451870249999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6333406262	2.315893252	1.927962925	-0.7977744323	0.9523717715	-0.1622175261	-1.442517452	0.1596691393	0.2592075937	1.156560403	0.03714047935	0.5788014094	-0.07237891997
70646.0645416023	-185.5337653545721	4990866435.216238	34422.77808664542	119893.56652950546	1169.643369804311	14374467295.164951	1368065.6125271844	67634.15918324726	-43.83685829283786	4574379488.42483	1921.6701449863476	77896.33524554392	77097.72701980268	1.026179	27.973328	0.1097930169	0.0519142	-0.0967855209	-0.0258110839	0.0174425734	-0.1400759736	-0.0209661643	-0.054994054	-0.0273064433	0.116669042	0.1016818168	-0.0021341273	0.0033471042	-0.0052215126	-0.0822374049	-0.0211284334	-0.0058972965	0.0664782913	-0.139797954	-0.011015604	-0.0933109416	0.0186738075	0.0112562431	-0.0167439885	0.0697618183	-0.0524242297	-0.1518450228	-0.0974579006	0.0190128443	-0.1791652748	0.0282040166	-0.144665201	-0.0773900893	0.0211150512	0.0751492793	-0.0271975584	0.02497998	-0.0459888602	0.0009715261	0.0745312155	0.0155372952	0.1264115077	0.0840140278	0.0593031185	0.0860168387	-0.0351442673	0.0455507361	0.1043013932	0.0614702789	-0.055759811	0.1322390095	0.0653273625	0.1213045535	-0.0007875928	-0.158921998	0.0557568878	-0.1390900216	-0.0513919769	-0.0388988786	0.0226506312	0.0617069575	-0.1298876002	-0.0624399047	0.0149983965	-0.1435872219	0.170970733	-0.04309222	-0.0769112979	-0.1225613496	-0.0646290912	-0.0493161348	-0.0132975494	-0.0448874741	0.0364838246	0.0173544747	0.1171206099	-0.1021648167	0.0770470535	0.0938834658	0.0742468606	-0.0432738164	-0.0304927455	-0.0204640093	-0.0689272356	0.1157692511	-0.009627428	0.1022169175	-0.1517077784	0.0624643429	-0.0175011581	0.0041546116	-0.0209028254	0.1505796922	0.0025911294	0.0616884457	0.1050288135	0.1193427198	0.112315068	0.1009072399	-0.0449561	-0.0062110999999999	0.0020210509272099	3.8577763209999966e-05	-6.76331e-05	0.0157741669	0.000248824341389	4.57423621561e-09	-0.147569	-0.02762	0.021776609761	0.0007628644	0.00144988	0.0002955499999999	2.1021520144e-06	8.734980249999994e-08	-0.00125531	-0.0003880699999999	1.5059832489999992e-07	1.5758031960999998e-06	-0.00144168	-0.000520135	2.7054041822500013e-07	2.0784412224000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.488683837	1.802389678	0.8249877199	2.198938906	0.4200721438	-0.06649814534	-2.508690908	1.560057561	1.829223879	2.331979974	1.150405033	0.06530273406	-2.194558319
70665.43830204755	19.37376044524717	4993604170.420489	375.3425937898239	119968.85219773967	75.28566823420988	14392525497.643106	5667.931841471518	67681.83617244456	47.67698919729446	4580830947.673624	2273.0952989189327	78000.43492023842	76319.9196519189	0.891173	24.293098	0.1594307669	0.0788606	-0.0971647925	-0.0304350375	0.0704574891	-0.1137349909	0.108230805	-0.0505743837	0.068075709	-0.0604093128	0.0530366999	-0.0154577139	-0.0189948816	-0.0032204972	-0.0874748648	-0.043468919	0.0027549469	0.021720242	0.0823668118	-0.0287124033	0.02318814	-0.0023257906	0.1314441605	-0.0293210185	-0.0204478665	-0.026568889	-0.0344163994	-0.0505035376	0.1142325905	0.0824324834	0.0096038754	-0.0202937313	-0.0221513939	0.1475637295	-0.0282461413	0.117989571	-0.0310524239	-0.0217106696	0.118391713	0.0136079043	0.123026505	-0.0035640981	0.0904577464	0.0971341966	-0.1934173165	-0.0584496071	0.0481171507	0.0814421959	0.0492695189	-0.0153062415	-0.1071512569	0.1189189456	0.0198719735	0.0392122324	-0.026854815	0.0239555129	0.0311192092	0.0895710139	-0.0243313099	-0.0065449221	0.030024226	0.0033660121	-0.0188346623	-0.1855662927	0.1124641905	0.002457497	0.0071587163	0.015367294	-0.1691850652	-0.0374848847	0.0829352849	0.0485347782	-0.0606038424	0.0236079351	0.0114282823	0.0406391315	-0.0924595258	0.0620706999	-0.0296303713	-0.0013966934	0.0497383424	-0.0965837774	-0.0490815864	-0.0003771177	0.0033931564	0.0581287206	0.038810185	0.1209806045	0.0166946786	-0.0179318621	0.071534159	-0.007928265	0.0195661338	0.0395849145	0.0381020747	-0.0725046738	0.118753831	0.1100111431	0.0959136145	-0.0141289	0.0308272	0.00019962581521	0.00095031625984	-0.0292837	-0.0292160669	0.0008535785651052	0.00085753508569	-0.133028	0.0145409999999999	0.017696448784	0.0002114406809999	0.000625029	-0.0008248509999999	3.90661250841e-07	6.803791722009999e-07	-0.00109024	0.00016507	2.724810490000001e-08	1.1886232575999995e-06	-0.000734671	0.000707009	4.998617260810001e-07	5.39741478241e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.255441473	1.313339144	1.203899032	0.7344007795	0.05719966309	-0.2289094512	-0.7610067196	0.987325456	2.960832447	-0.1245215021	-0.399683065	-1.137771336	0.3507437197
