global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	aroma_motion_01	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_13	aroma_motion_15	aroma_motion_16	aroma_motion_20	aroma_motion_22	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_28	aroma_motion_29	aroma_motion_31	aroma_motion_33
69517.08638419061	n/a	4832625299.347019	n/a	119450.2315460132	n/a	14268357816.396166	n/a	67677.60281100924	n/a	4580257922.244726	n/a	77578.94205895068	44277.89843071831	n/a	n/a	n/a	n/a	-0.0493416008	-0.1599124072	0.0601060849	-0.0567315991	-0.0990309128	-0.0585542991	0.0447440841	-0.0739396956	0.1110597592	-0.1456207021	0.0279431956	0.0725881152	-0.1225452406	0.0419129176	-0.0076195519	0.0490809366	-0.0714356923	0.0248459383	-0.1413625899	-0.0602766005	0.0202873916	-0.0054977816	0.0183185101	-0.0818562104	0.0916095414	-0.0431573957	-0.0314767531	0.1417910109	-0.091688149	0.009399595	-0.0166081795	0.040535455	-0.0873072705	0.1465525187	-0.0432314938	0.0419362379	-0.0605546263	0.0089382768	-0.1506051471	0.0033777345	0.0806059023	-0.0789167541	0.086425595	-0.0789156691	-0.0152669494	0.0712332539	-0.0171083006	0.1364616298	-0.0806848544	0.1115753068	-0.0173160817	0.0566279485	-0.0537419274	0.0842376799	-0.0516584124	0.015105345	-0.0803329129	0.0066022527	-0.0128768856	0.102883041	0.1031560863	-0.2354152799	0.0147895698	-0.1939820294	0.0085400247	-0.0891989058	0.0378080431	-0.0964412438	0.0351393355	-0.1124261881	0.0269519047	-0.0975586069	-0.0411257137	-0.1096506831	0.0141533718	-0.238019057	0.1313643871	-0.0539536402	-0.076732134	0.1162007948	-0.1215270686	0.0867051394	-0.0085281347	0.0019749015	-0.0922825966	0.0054654213	-0.1369576289	0.0722009054	-0.1517640812	0.0711182931	-0.0180475943	-0.0780538646	-0.112374199	0.0196575801	-0.0062434279	0.1296864192	0.1217078847	0.1216831682	0.1216419777	0.0745398	n/a	0.00555618178404	n/a	0.116165	n/a	n/a	0.013494307225	-0.0314293	n/a	0.00098780089849	n/a	0.00510023	n/a	2.60123460529e-05	n/a	-0.00235485	n/a	n/a	5.5453185225e-06	-0.00184617	n/a	n/a	3.4083436689e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.190418884	2.021181983	2.068480713	0.53838295	-1.087568014	1.239507486	1.568140359	1.586331966	1.974073177	-0.5561703609	1.439313745	-0.2583217435	-0.333637114	0.2749205202	-3.136443486	1.273014158	0.3421378324
69236.94158889978	-280.14479529083474	4793754080.58472	78481.1063285437	118162.9755367581	-1287.2560092550991	13962488787.700493	1657028.0333633644	67500.57522966979	-177.02758133945463	4556327656.33631	31338.764554897225	77329.08405120927	38323.13891989087	0.877834	22.839758	0.1176624999999999	0.057537	-0.0001571313	-0.0443824071	-0.04129569	-0.0863341607	-0.0095697104	0.0308606782	-0.1238782283	-0.1573290369	-0.0835469503	-0.0376756132	0.1349115583	-0.0196204782	-0.0492586203	0.0020576153	-0.0396842989	0.0439513591	0.0189941739	0.0794294873	-0.1195576364	-0.1482221876	-0.1236533536	-0.0927950338	0.0879573062	0.0052468833	0.0651403841	-0.1495145862	0.0317403027	-0.09975866	0.087237863	-0.0459083711	-0.1152494638	0.0160324414	-0.0676786687	0.082504326	0.0345609176	0.1871428065	0.0300559091	-0.024585705	-0.1577662185	-0.0686831839	-0.0313991575	-0.0834296729	0.1321542664	-0.2219242038	-0.0443425057	0.0599511926	-0.0021008253	0.0211797229	-0.0258275541	0.1731650135	-0.0758008523	-0.0022596624	0.115914588	0.1905266412	0.0467386795	-0.0703023274	-0.019888604	0.0058990407	0.0407516928	0.0321962092	0.0531113084	-0.1066128018	0.0444735525	0.1506206643	-0.0511472112	0.0501183788	0.2246791414	0.0394219315	0.1202394614	-0.082538984	-0.0538751912	-0.0012608944	-0.0589941142	-0.1015513797	0.0268833513	-0.2579254673	0.1304696931	-0.1689463083	-0.094225964	0.1527274798	-0.0587666976	0.0483403131	0.069402652	0.1320667539	-0.0818516803	-0.0443280948	0.0203318085	-0.0310351481	-0.1975162224	0.092100072	0.0407506587	-0.0018061242	-0.0789974178	-0.0348165299	0.0467120988	0.0481575306	0.1216419777	0.1214196295	0.1210493502	0.0818401	0.0073002999999999	0.00669780196801	5.3294380089999935e-05	0.107379	-0.008786	7.719379600000004e-05	0.011530249641	0.0142129	0.0456422	0.00020200652641	0.00208321042084	0.00586204	0.0007618099999999	3.43635129616e-05	5.803544760999999e-07	-0.00223385	0.000121	1.4641000000000004e-08	4.9900858225e-06	-0.0016103	0.00023587	5.56346569e-08	2.59306609e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.673496355	1.621017927	1.489639491	1.327196121	-1.558682841	1.381781325	1.993176778	0.07883257015	-0.2056720098	-1.297090607	1.399177361	1.007879039	-0.8574589877	-1.457234898	-3.674997862	1.987520256	1.689353878
69274.66179580218	37.72020690240606	4798978766.922774	1422.814008760322	119054.2889641412	891.3134273831092	14173923720.757236	794439.6258334251	67477.44568751863	-23.129542151160425	4553205676.512027	534.9757201223067	77371.34999544958	42893.21407548208	0.875893	22.789263	0.1246450999999999	0.0622762	-0.0255346266	-0.091992734	0.0929530079	-0.0158533074	-0.1135599515	-0.0592537983	-0.0563772505	0.005431164	-0.0030507247	0.1285307913	0.1127467328	-0.0178264538	-0.1140743905	-0.0070170449	-0.0477787755	0.0080110664	-0.0071208131	0.0557477362	-0.0139736079	-0.2444959323	-0.095127026	-0.0266922215	0.0584016097	0.1410360042	0.195376359	-0.0847356355	0.0354803106	0.0496976492	0.0224301971	-0.0286244638	0.0129891478	-0.1139430357	-0.1091400955	0.1081612571	0.0139172787	0.1152610703	0.1882838873	0.0167236559	-0.1143748193	-0.0054974535	0.178466622	0.0368771413	-0.0060721412	-0.0271086719	-0.0387012044	0.0394219985	0.0432381624	0.1018931936	-0.0284906599	0.1429762113	-0.0384656189	-0.2553658112	0.0370674536	0.0634233611	0.1016283137	-0.0313263556	0.0817588237	-0.0291637795	0.0583330365	-0.0282832142	0.0238578113	-0.1950309654	-0.0514582039	-0.0818799325	-0.055416733	0.0089202848	0.2836271442	0.0149784551	-0.0270392393	-0.1830916419	0.0067517703	-0.0207810408	-0.0312797164	-0.1169242113	0.067864983	-0.2829943766	0.0934850163	-0.1061946674	-0.0278478037	0.1531014044	-0.0033445049	-0.012190978	0.0675046928	-0.0904852498	-0.0242668238	0.0161601874	-0.0762889554	0.1512568414	-0.0913075884	0.0490581193	0.0364648834	0.0531651862	-0.0996803263	-0.0128787842	-0.0433279618	0.0192018478	0.1215101995	0.120893123	0.1198669825	0.0583782	-0.0234619	0.00340801423524	0.00055046075161	0.0958678	-0.0115112	0.0001325077254399	0.00919063507684	-0.0352776	-0.0494905	0.0012445090617599	0.00244930959025	0.0056202	-0.00024184	3.158664804e-05	5.848658560000005e-08	-0.00212611	0.0001077399999999	1.1607907599999964e-08	4.5203437321e-06	-0.00206435	-0.0004540499999999	2.0616140249999994e-07	4.2615409225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.182188706	1.47697306	0.50633795	1.251004726	-1.445789092	2.396807966	1.734337112	0.01337035931	1.295482327	0.5318834266	-0.06289824643	-0.3382649576	0.7855222681	1.212554651	-4.207807203	0.4075588865	1.036558682
69402.04592451992	127.38412871773473	4816643978.509172	16226.716249176405	117187.99309614809	-1866.295867993118	13733025725.902851	3483060.266888186	67428.36840106962	-49.07728644901363	4546584865.230364	2408.5800451985365	77246.32123324877	45138.49276103671	0.99417	25.866638	0.0919695999999999	0.053042	-0.0605701195	-0.1622275576	0.1776439866	-0.0365125256	0.137370973	0.1246237101	-0.0201874002	-0.1664686016	0.0041463453	0.1172596991	0.0465862848	-0.0347725531	-0.0075532243	-0.0073498237	0.0230051514	0.0442200736	0.0336865844	0.0173879396	0.0713391683	-0.1856472679	-0.170203698	-0.0439053262	0.030047393	-0.0877872528	-0.089782384	0.0446962956	0.144155586	0.0091689322	-0.1215688914	0.1408482676	0.1633855622	0.0064290686	-0.0648033567	0.0840965635	0.0893372471	0.0211618042	0.1018372408	0.0455452992	-0.0182424345	-0.0684958781	-0.0281879948	0.0334825956	0.0923344903	0.0374456015	0.0303509472	0.0104234678	0.0692477686	-0.1937950914	-0.0887296877	0.0589445334	-0.0763383743	-0.1483710492	0.0189146347	0.1484006308	0.000772443	0.0075791134	0.0553899163	0.1302908989	-0.2248428877	0.0006353862	-0.021604982	-0.0501914883	-0.0231860828	0.0165765459	-0.0431592757	0.0230692536	-0.0528089433	-0.0806159637	-0.164090686	-0.080764581	-0.0559723005	0.0850579136	0.0075914971	-0.1307375934	0.0726239241	-0.2108014228	0.1573878574	-0.0550892377	-0.0693138259	0.1504868527	0.023886173	0.0965875532	-0.0084105304	-0.1071776017	-0.0641938932	-0.0115317627	-0.113553688	0.0572918034	0.0511031701	-0.0327156282	0.1210702222	0.0254292284	-0.0044697201	0.0504809573	0.1310362326	-0.0465435446	0.1213126213	0.1201047889	0.1181006348	0.0526582	-0.0057199999999999	0.00277288602724	3.2718399999999954e-05	0.0798706	-0.0159972	0.00025591040784	0.00637931274436	-0.0498075	-0.0145298999999999	0.00248078705625	0.0002111179940099	0.00471301	-0.0009071899999999	2.22124632601e-05	8.229936960999992e-07	-0.00233337	-0.0002072599999999	4.295670759999997e-08	5.4446155569e-06	-0.00206435	0.0	0.0	4.2615409225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.962544155	1.634508904	0.1634637785	-0.9795817421	-0.9083094048	2.746145938	1.608251295	0.300821192	-0.4049155162	0.5614252827	0.757294441	-0.4266173982	-0.8563928003	-0.8457244376	-2.368931574	1.018427566	0.1988849219
69445.90213237202	43.85620785210631	4822733322.978993	1923.366967167151	118014.9542608101	826.9611646620178	13927529429.1811	683864.767859161	67427.97254910182	-0.3958519677980803	4546531482.082428	0.1566987804096124	77178.18827605968	44266.774872310576	1.015642	26.425291	0.1668106	0.0990006	-0.0508566731	-0.1350234418	0.1571809488	-0.0429010662	0.0552998877	-0.0316132548	-0.0432657537	-0.0849842361	-0.1035130012	0.0667699734	-0.0191194733	0.0670338837	0.1430737581	-0.0316919648	0.0582542189	0.1441111167	0.0658127776	-0.0376874499	0.121104502	-0.0304538827	-0.2642391757	-0.0393911055	-0.0787184714	-0.114985654	0.1290651227	-0.0202882278	0.1190544627	-0.1179714519	-0.0298436858	-0.0856531142	0.1071775035	0.0734570146	-0.0392890355	-0.054560014	-0.0444179172	-0.0701098072	0.0143245762	0.0730967117	-0.0368863642	0.019593746	0.0309650954	0.0788280125	-0.2090382412	0.0600403252	0.0234310994	0.1146970476	-0.057356745	-0.1652743936	0.0485322217	-0.0246896621	0.015665843	-0.1298236687	0.0909420762	0.1258487678	-0.0051132579	0.1040028244	-0.0339783067	0.1190385397	0.0408710272	-0.0281061302	0.105613654	-0.2329751653	-0.0020588458	0.0234228614	0.0005879385	0.1083039421	-0.0722824214	0.0255613052	-0.0249791577	0.2426575028	-0.0536801385	-0.0415958125	0.024393315	-0.08695163	0.0982634705	-0.0002321463	0.2421349418	0.0256593255	-0.0486983756	0.0499677809	0.0656849767	0.1467548949	0.0128485233	-0.1566288673	0.1407472899	0.0006078186	0.0723431264	-0.0618498195	0.0788973749	-0.0573370883	0.00954189	0.0481609574	0.2535591746	-0.1065775438	0.1302000329	-0.1518025267	0.1210493502	0.1190563346	0.1157589128	0.0193319	-0.0333263	0.00037372235761	0.00111064227169	0.0737098	-0.0061607999999999	3.795545663999993e-05	0.00543313461604	-0.0127345	0.0370729999999999	0.0001621674902499	0.0013744073289999	0.0032518	-0.00146121	1.057420324e-05	2.1351346641000004e-06	-0.00233337	0.0	0.0	5.4446155569e-06	-0.00240815	-0.0003438	1.1819844e-07	5.7991864225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.564213439	0.9771553893	0.2334833649	0.2805864384	-0.2244613279	2.749089498	1.497338047	-0.5445599052	0.05615845711	0.3078211958	0.2247992733	1.675956279	-0.6204474029	-0.4210721615	-1.425244869	1.255185903	-0.3706681901
69401.7454268308	-44.15670554121607	4816602268.29063	1949.814644253662	118835.436912189	820.4826513789012	14121861066.110851	673191.7812137515	67599.46547266324	171.4929235614254	4569687732.18979	29409.8228316449	77298.27193621735	42302.74895804269	0.8151969999999998	21.210051	0.14885082	0.0744293	-0.0445997969	-0.1050500374	0.0904912566	-0.0154218325	-0.013324648	-0.0968725358	0.042457614	-0.0054671414	-0.0609159567	0.1138311647	0.0259893308	0.0447004082	0.1462455671	-0.00415443	0.1097353805	0.1564239138	0.0245235333	-0.0217758262	0.0729270018	0.1736473359	-0.0297983315	0.0538811522	0.0280693301	-0.1157403251	0.1458517159	-0.1514214756	0.1160181171	-0.1303574956	-0.0527403858	0.0737662617	0.1170464216	0.0285900705	0.0088474504	0.0383381834	-0.0239955246	0.002673468	-0.0443281709	0.2001499387	0.0139970291	-0.1034609362	-0.0614001073	0.1699355145	0.0338253456	0.1487289074	0.0640104765	0.1414940056	-0.1081397138	-0.0629063658	0.093482983	-0.0875338317	0.0367789197	0.0127214855	0.0553501862	-0.0601452984	0.0281460028	0.0691214093	-0.0205018299	0.1636281372	-0.0705144098	-0.1114630019	0.1700070056	-0.1635014757	0.1591606775	0.0615603984	-0.04876919	-0.0947621877	-0.0738127558	-0.0306373885	-0.0012581439	0.0991262555	-0.0312257421	-0.0331349877	0.0532683518	-0.0526190954	0.0732694421	0.068757396	0.1526808554	0.0773624882	-0.0844704646	0.0302532761	0.0242570457	0.1316930966	-0.0186994991	-0.1843185298	0.1601214979	0.0948446341	0.0677310814	-0.0130821086	0.097871269	0.0116804101	-0.1513119838	0.0986059974	0.1325884781	-0.0175537937	0.023396373	0.0129325065	0.1207205288	0.1177500307	0.1128532249	0.0276092	0.0082773	0.00076226792464	6.851369529000003e-05	0.0419646	-0.0317452	0.00100775772304	0.00176102765316	0.00295932	0.01569382	8.7575748624e-06	0.0002462959861924	0.00235375	-0.00089805	5.5401390625e-06	8.064938025000002e-07	-0.00191633	0.00041704	1.7392236160000002e-07	3.6723206689e-06	-0.00186055	0.0005475999999999	2.9986575999999986e-07	3.4616463025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.387644302	1.358726964	0.8820948026	0.328245184	-0.1717780695	2.361081527	0.613282282	-1.620746656	0.9880652884	-1.089635408	0.9727245355	0.3387172452	-0.4563915564	0.08984650312	-0.7545605352	-1.203222437	-0.2045807045
69172.34997718758	-229.39544964322704	4784814001.366523	52622.27231701831	119365.40762233964	529.9707101506356	14248100536.847298	280868.953617569	67660.43948922928	60.97401656603324	4577935071.875656	3717.830696194896	77422.3084451504	34431.94407726469	0.959864	24.974041	0.24109118	0.147874	0.0405834884	0.0643899274	-0.101215543	-0.0542925708	-0.0632954968	-0.1078522625	-0.028233452	0.0660715752	0.0897806561	0.0234579877	0.081293216	-0.097950918	-0.0486982592	0.0077031678	-0.0372677854	0.0665828845	-0.0007559077	0.0597197841	-0.0956710264	0.105143378	0.1274282263	-0.0401119875	0.0875691026	0.0621996161	-0.1311794118	0.0583333216	-0.0101689488	-0.0532872091	-0.0676692047	0.023588411	0.0495262471	-0.074837413	0.0227220896	-0.0586871403	-0.0856978986	0.1439099824	0.0315705345	-0.1367588523	0.0124042835	0.0215321026	-0.0849646669	0.0323102285	0.1261362425	0.230518805	-0.0536519494	0.0769176002	-0.0466920658	0.0821211822	0.0825778741	0.0470405559	-0.0380968189	0.0578171649	-0.0658602569	-0.0399582197	0.033520117	-0.0751981435	0.0341741973	0.0766239565	-0.0966989002	-0.0354554628	-0.0242711392	0.1985458825	0.0820475428	0.0810304287	-0.0005549589	0.1091520058	-0.1164717104	-0.0265111243	0.0193934461	0.0157053955	0.0455023267	-0.0613054826	-0.0618328508	0.0185652934	0.0502519137	0.0504161703	0.1038470592	0.0033981444	-0.1047677265	-0.1364649021	-0.1798924798	-0.0571158046	0.1193237281	0.0042622612	0.1271579879	-0.0769614555	-0.0265681259	0.0020925697	-0.0892493865	-0.0961762292	-0.035144065	0.1269808107	0.0240295422	-0.0691385996	-0.1723885712	-0.0481520844	0.120326335	0.1161887065	0.1093977275	0.0287	0.0010907999999999	0.00082369	1.189844639999999e-06	0.177672	0.1357074	0.01841649841476	0.031567339584	0.0485948	0.04563548	0.00236145458704	0.0020825970348304	0.00250135	0.0001475999999999	6.256751822499999e-06	2.178575999999997e-08	-0.00143155	0.00048478	2.350116484e-07	2.0493354025e-06	-0.00131978	0.00054077	2.9243219290000013e-07	1.7418192484e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.076033785	0.8507054366	0.4848677244	1.766562202	-0.6317897867	0.9480656687	0.8608512814	-0.336454024	0.6150554074	-0.9515046588	0.7075415939	-0.1355206391	1.680952061	-0.03614146868	-1.532617151	-0.1800905796	1.438788579
69070.35352016943	-101.99645701814734	4770713735.401182	10403.277244254778	119235.97705429408	-129.43056804555818	14217218224.092144	16752.271944595865	67648.72167561122	-11.717813618059154	4576349544.344311	137.30715598757254	77619.52490145499	34722.910579620846	0.883862	22.996607	0.117016	0.0710531	0.0456397819	0.0763834473	-0.0667303153	-0.0595719393	-0.0581564827	0.0067773035	-0.0132389866	-0.0318897045	0.1084343318	-0.1112022498	-0.1638389049	0.0533485688	-0.0666009828	-0.0407748055	-0.0857869957	0.0219655603	-0.1006139813	0.0406859648	0.0086592603	0.043321025	0.1147818557	0.0030481825	-0.0644018565	0.0948088398	-0.0125911247	-0.072306836	0.0420184896	0.0979972863	-0.0298008619	-0.0153068169	-0.0507235731	-0.044401049	-0.1117158777	-0.1444132077	-0.0662385438	0.0796456282	-0.0523478635	0.1686386209	0.0572317375	0.0018290396	-0.1198217162	-0.1141313443	-0.0242632616	0.0414576561	-0.0715347538	0.0218614938	0.0875069411	0.0842478029	-0.0699074623	-0.0825090102	-0.0745163895	0.0982588013	-0.0315348413	-0.0120694064	0.0322093225	0.027835853	-0.0282267304	-0.0132704143	-0.0282482955	0.1045950563	-0.1352170956	-0.1281209255	-0.0072471014	0.0239636841	-0.026041267	-0.0093534801	-0.0294367707	-0.105592806	0.0645360762	0.0684579799	0.2257861079	-0.0866340514	-0.0886005982	0.0379791449	0.0750467587	0.0335387908	0.033891739	0.045060516	-0.0223667942	-0.0881095812	-0.1020266345	-0.0340116231	0.147503369	0.1332458403	0.0814562855	-0.0993811122	-0.0023149042	0.0350758323	-0.0095988522	-0.0384725856	-0.0984629133	-0.0897843132	-0.0260831651	-0.080539732	-0.0611671907	-0.0385194482	0.1198669825	0.1143757435	0.1054092553	0.0222424	-0.0064576	0.00049472435776	4.170059776000001e-05	0.117966	-0.0597059999999999	0.0035648064359999	0.013915977156	0.0486191	2.429999999999793e-05	0.00236381688481	5.904899999998996e-10	0.00265794	0.00015659	7.064645043600001e-06	2.4520428100000092e-08	-0.000696308	0.000735242	5.40580798564e-07	4.84844830864e-07	-0.00144451	-0.0001247299999999	1.5557572899999994e-08	2.0866091401e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.102814415	1.180766703	0.6208573657	0.3038355771	-0.1820040817	1.020218476	0.3523924497	1.890985701	1.435971443	0.1566616747	-0.3839993212	0.525870885	1.909705424	-1.019245639	-1.090921575	0.3596007926	2.163571559
68987.51155093849	-82.84196923093987	4759276749.990871	6862.791866059988	118114.90814691996	-1121.0689073741232	13951131526.55534	1256795.4950810105	67508.74208501044	-139.9795906007785	4557430257.900459	19594.285784761545	77332.49135136057	37642.552077520464	1.068569	27.802383	0.20680467	0.114818	0.0008505652	0.0307470823	0.0847163826	0.0108880775	0.0146497313	0.032603877	-0.0751322499	-0.0075675649	-0.1579478348	0.0135387983	-0.0632526569	-0.0525075355	0.1072793485	-0.0418026565	0.0368531533	-0.0027805103	0.0437643423	-0.074856939	0.0616179293	0.0108324975	0.0305335057	-0.0199280785	-0.0973023054	-0.1683114953	0.0002646394	0.1071142206	-0.087853591	-0.0118907595	0.0467288483	0.0022749296	-0.0543894592	0.0014719325	-0.0062740851	-0.1259612215	0.009300824	-0.0336456067	0.151638525	0.0370323551	0.1566668941	0.0086594155	0.146462916	-0.1702514154	0.0505297093	-0.079218136	0.0295430133	0.001858951	0.0142589976	-0.0623053086	0.0487724576	-0.0603631658	0.0684137996	0.0177584519	0.089189898	-0.0042248614	-0.1040084784	0.0283421424	-0.0681510356	-0.0745098477	-0.022759321	-0.1163865727	0.1375577633	0.1083195381	-0.2086931309	-0.0525557364	0.0186908632	0.1056740873	-0.0663438936	-0.0195414192	0.0465973904	0.0330849988	0.1451185027	0.1073014815	0.0352215977	-0.0175164579	0.0626165447	0.0635825726	-0.0065158153	0.048382193	-0.0285858546	0.0350535096	0.0919152333	0.0960338517	-0.0578813558	-0.0050998479	0.0685987101	-0.0024091352	0.0649283822	-0.0581766384	0.0228220978	0.1143273966	-0.0416870771	0.01606599	0.0487255721	0.0137628936	-0.0696059993	-0.0308461364	0.1193427198	0.112315068	0.1009072399	0.0359584	0.013716	0.00129300653056	0.000188128656	0.0215347	-0.0964313	0.00929899561969	0.00046374330409	0.00579433	-0.04282477	3.35742601489e-05	0.0018339609255528	0.00214283	-0.00051511	4.5917204089e-06	2.653383121000001e-07	-0.00110467	-0.000408362	1.667595230440001e-07	1.2202958089000005e-06	-0.00129133	0.0001531799999999	2.346411239999998e-08	1.6675331689000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.57688334	1.213788146	0.2618683982	-0.3388203898	-0.03051657139	1.419390168	-0.212634338	-1.294509698	0.6156569434	0.3949494264	1.674342878	0.7780800675	-0.7305517233	-2.349531117	0.004711184263	-1.866484668	0.3118504191
68965.18127087814	-22.330280060356017	4756196227.7250805	498.6414075739335	119019.6189626424	904.7108157224428	14165669698.012589	818501.6600851681	67464.53236573868	-44.20971927176288	4551463127.327802	1954.499278088082	77300.90642988373	33415.86115228562	0.973823	25.33724	0.20697302	0.109898	0.032621923	0.1228821285	-0.0593664377	0.0421573215	-0.0180943583	0.0041039692	0.0208073808	0.1553071145	0.0789288202	0.0946942995	-0.0388834165	-0.1282781137	0.0369442863	-0.0620003839	-0.0043316835	-0.056873013	0.0674621479	-0.0588670285	0.1023506328	0.0783992077	0.0985529829	-0.0522334884	0.1034580207	-0.0688421971	-0.109162873	0.1320442432	-0.0260784279	-0.0181271554	0.1375514018	-0.0653283041	-0.1238451982	0.0005967333	0.1077594688	-0.0319454842	-0.1488769312	-0.0873992365	0.0931339287	-0.039541576	0.0079188725	0.00767314	-0.125069566	-0.1553462763	-0.0190626097	0.0365086606	0.0047081379	-0.061447496	0.0146765997	-0.0091709345	0.0908695426	-0.0913652142	0.0655446915	-0.059115825	-0.119251633	-0.115256238	-0.0394667425	0.0196659409	0.0407075344	0.0158804749	0.0062025871	0.0398513564	0.0581018785	0.2681985106	-0.0506948926	0.0423860262	0.0821493781	-0.0057312013	0.050020245	0.129419305	0.07499916	0.0938887586	0.0141054473	0.1270044796	0.0354883425	0.0847231941	0.029512578	0.1382186388	-0.0610875497	0.0435532575	0.0161309266	-0.0941786525	-0.0611713925	-0.0206621157	0.0709686574	-0.0975878992	0.0806735036	-0.1571556171	-0.0023039965	0.0562666921	0.0827210427	-0.1088142401	-0.0448810992	0.0628669862	0.1119795591	0.0825344776	-0.1024242945	0.0750955547	0.118753831	0.1100111431	0.0959136145	0.0292595	-0.0066989	0.00085611834025	4.487526121000001e-05	0.0615318	0.0399970999999999	0.0015997680084099	0.0037861624112399	0.0379484	0.03215407	0.00144008106256	0.0010338842175649	0.000340969	-0.001801861	1.16259858961e-07	3.2467030633210005e-06	-0.0008360219999999	0.0002686480000001	7.217174790405379e-08	6.989327844838327e-07	-0.00079938	0.00049195	2.420148025e-07	6.390083844e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.242644796	0.5503856376	-0.8669501517	1.075963213	0.08420122559	2.167655102	-0.2827611779	-0.8304079736	0.4671147234	0.9295126704	0.2371822834	-1.328318724	1.248028877	0.8811977644	-0.04817753542	-0.1621596291	0.6692416706
