global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_08	aroma_motion_10	aroma_motion_11	aroma_motion_14	aroma_motion_16	aroma_motion_19
70194.6655752105	n/a	n/a	4927291075.215642	115896.01200646246	n/a	13431885599.002092	n/a	67426.24251611262	n/a	4546298179.841633	n/a	74798.07545758928	53717.57553956405	n/a	n/a	n/a	n/a	-0.2212745106	0.0747864691	-0.035873734	-0.1759286099	0.1077935427	-0.0799658074	0.1959669448	-0.0934252328	0.0686146491	-0.0450304396	0.0745042268	-0.0277431044	0.0548213352	-0.2354346849	-0.0714566025	-0.0822883706	0.042079435	-0.1091348584	0.0497571096	-0.0975869934	0.0963489838	-0.0043939743	0.0940178034	-0.0996577065	0.1190794638	-0.0097110437	0.0508654523	-0.0213355346	-0.0096038514	-0.046702571	-0.0331845904	0.3221082145	-0.052693776	-0.0064384974	-0.0581507981	0.1017072464	-0.1354999412	-0.2049382091	0.160989187	-0.0330128732	0.0483481123	-0.1173863675	0.1342320644	-0.114064115	0.0267949021	-0.1567802298	0.0912919317	-0.1045998235	0.0769029907	-0.127430324	0.0644883491	-0.0439851382	0.1211586511	0.0259215236	0.0379533796	-0.1471347516	0.1171553711	0.1540641905	-0.0965389207	-0.0422792089	-0.2075247703	0.0569993419	-0.0182898896	0.0489768202	-0.1408719001	0.0322025312	-0.0284466175	-0.0222008953	0.2231542932	-0.0216546348	0.0699353582	-0.2372599821	0.0167122692	-0.0039750415	0.0203999591	-0.2023105675	0.0880030041	-0.0824352373	0.0714861523	-0.1002180999	0.1044883969	0.0053303053	0.2719143604	-0.2546003867	0.1643619509	0.18214	n/a	n/a	0.0331749796	0.00774789	n/a	n/a	6.00297994521e-05	0.118882	n/a	n/a	0.014132929924	0.00230811	n/a	5.3273717721e-06	n/a	-0.00767767	n/a	n/a	5.89466166289e-05	0.0113008	n/a	0.00012770808064	n/a	0.0	0.0	0.0	0.0	0.0	0.0	-2.695763764	1.954653924	1.817632168	1.747123668	-1.48304419	-0.9723339359	-1.042238201	-0.7188218232	0.7906972991	-0.6792123205	1.379332612	0.2267651178
70151.6682241894	-42.99735102109844	1848.772194831555	4921256554.6367445	115931.21130267352	35.19929621105257	13440045754.105137	1238.9904537534198	67536.88499618386	110.64248007124117	4561230834.987764	12241.758396314995	74831.79904336734	54902.539453125	1.385608	25.088877	0.10685491	0.0600081	-0.1957268426	-0.1508598361	0.039200855	-0.2309663218	0.1328022925	0.1134568855	0.0889471913	-0.068312472	-0.0088686303	0.0542847528	-0.07521327	0.0540211857	0.0190653254	-0.1913920544	0.2107425006	-0.0005947433	-0.0141627642	0.0143977254	0.0639330065	0.0254602638	-0.0214872067	0.1569691384	0.0803563704	0.0959364707	0.0938016926	-0.0905794175	0.1213777168	0.022704789	-0.0268895218	-0.1236410633	-0.1218248388	-0.0458215194	0.2326056258	-0.1038094254	0.1047579254	-0.0412300035	0.0442427358	-0.2345748725	-0.1687988121	-0.0953856955	0.0862880563	0.0369453329	0.0134002541	-0.0466067022	-0.025988956	-0.1452906578	0.0637756144	-0.0025442182	-0.0586656198	-0.0079685533	-0.1851643822	0.0338058466	-0.0766551244	-0.0783466765	0.1298215822	-0.1516773316	-0.0604301557	0.1106498706	0.1277665158	0.0213431975	-0.2143110528	0.0623376799	-0.1364741608	-0.0589469184	0.0238039378	0.0181385784	-0.0124906723	-0.1446919413	0.1643566994	0.056083135	0.1021220647	-0.1873900518	0.1429852318	0.0835980792	-0.046850435	0.082603669	0.0478872587	-0.0921824266	-0.0530848591	-0.1098704006	-0.0710519827	0.0168100839	0.136559054	0.0335730931	0.1640657595	0.177993	-0.0041469999999999	1.719760899999987e-05	0.031681508049	0.0472288	0.03948091	0.0015587422544281	0.00223055954944	0.123428	0.0045459999999999	2.066611599999995e-05	0.0152344711839999	0.00153419	-0.00077392	2.3537389561e-06	5.989521664e-07	-0.00804957	-0.0003719	1.3830961000000038e-07	6.47955771849e-05	0.0113286	2.77999999999997e-05	0.00012833717796	7.728399999999832e-10	0.0	0.0	0.0	0.0	0.0	0.0	-2.369229897	-0.3020975771	1.722910504	1.992601486	-1.059854273	-0.5473489228	-1.353488962	0.7459934705	0.6948675432	2.013243115	1.403296056	0.152331126
70090.38877574416	-61.27944844524609	3755.170801753573	4912662598.734962	115066.0251803736	-865.1861222999141	13240190150.810371	748547.0262203619	67542.19924260091	5.314246417052345	4561948678.527199	28.24121498115369	74733.15526387117	53613.4851259978	1.425813	25.81686	0.0994248	0.0468786	-0.1414142165	-0.1606678364	-0.1748849308	-0.2919045826	-0.1632918631	0.0677313851	0.2024193765	-0.0640031578	0.0006215743	-0.0463972065	-0.3817467055	-0.056841691	0.0905537903	-0.1495117002	0.262447569	0.1238413694	-0.0136606601	-0.0162555309	-0.0534893091	0.0329702584	0.0137235984	-0.0423992059	0.0378644071	0.061177138	0.0580732763	-0.125644449	-0.1740412575	-0.1040022336	0.1565778958	0.059198909	-0.0578105443	0.1180786632	0.0189566434	-0.0751954479	-0.0653794694	0.0570744707	0.0890237476	-0.2024251701	-0.1889700567	-0.1090812389	-0.1788805414	0.0606091243	0.0296368336	-0.0210017765	0.0341427648	-0.0986344321	-0.0358530432	0.1291844271	0.0463586014	-0.0165727123	0.0928547936	0.0954189034	0.0721082581	0.1936625156	0.1370754666	0.03234032	0.1675472489	-0.0591746313	0.2617169594	0.0681171845	-0.2192140762	0.0751885442	0.0355003178	-0.1828634461	0.0017395995	0.1260493828	0.0518412046	-0.0757079689	0.0391630137	-0.0642151649	0.1184778084	-0.2273879345	0.1018011441	0.1445404203	0.0366929178	-0.1561160374	0.0577517999	-0.0525833837	-0.010427708	-0.0256769313	0.0747111359	0.1061002559	-0.0665365747	-0.0528445974	0.1634739106	0.185652	0.0076589999999999	5.866028099999999e-05	0.034466665104	0.030067	-0.0171618	0.00029452737924	0.000904024489	0.131609	0.008181	6.692876100000012e-05	0.017320928881	0.0022381	0.0007039099999999	5.009091609999999e-06	4.954892880999998e-07	-0.00769402	0.00035555	1.2641580250000038e-07	5.9197943760400005e-05	0.0115976	0.000269	0.00013450432576	7.236100000000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	-2.726470282	-1.096621762	1.731394873	1.427722546	-2.115597234	0.7606869023	-1.448833892	-0.2403287583	-0.4716968897	1.557420082	-0.3543200283	0.9650175101
70065.419771706	-24.9690040381538	623.4511626573407	4909163047.78537	115187.49264120044	121.46746082683968	13268158460.966606	14754.34403971983	67519.08886321235	-23.110379388555884	4558827360.918366	534.0896354829887	74794.77258529974	53011.21804623812	1.194484	21.628241	0.0589574	0.0288469	-0.1647092385	0.0707086548	-0.2050042728	-0.2404209658	-0.0843072551	-0.1574511411	0.1373669034	-0.020092287	-0.1016077369	-0.2984182529	0.1277653249	0.0609420213	0.1189334658	-0.1596590877	0.2448924949	-0.08824904	0.0226775244	0.1531076533	0.0570506821	-0.0258060833	0.0380046332	0.0730301335	-0.0424184604	0.0966611672	0.1513051985	0.0817865744	0.0092092982	-0.2053551156	0.0708206722	0.0950542811	0.084241356	0.0370751102	-0.0963937315	-0.105682992	-0.0136993211	0.1827077363	-0.0496413749	-0.2105748577	-0.0337379468	-0.201950974	-0.2181869661	-0.035111234	-0.0805250646	-0.136192751	0.100983707	-0.0201260793	0.0146472723	-0.027522064	0.0948016003	-0.0194073048	-0.089476354	0.2020363461	0.1196340759	0.0461721679	-0.2181269071	0.07070157	0.0498621374	0.1260460585	-0.0992130345	-0.0511464521	-0.218004886	0.0828188909	0.070749258	-0.0450862453	-0.1995886787	-0.0550542247	-0.0326105051	-0.0054663494	0.0579992069	0.0918156884	0.059379723	-0.1112520995	-0.0255583436	0.1124949258	-0.1103174326	-0.0218170585	0.1412974688	-0.1775176198	-0.0290829678	-0.0769231128	-0.1408751595	0.0803537786	-0.098486715	-0.0924215275	0.1625874706	0.177948	-0.007704	5.935161600000025e-05	0.031665490704	0.0452704	0.0152034	0.00023114337156	0.00204940911616	0.14466	0.013051	0.000170328601	0.0209265156	0.00204712	-0.0001909799999999	4.190700294399999e-06	3.647336039999996e-08	-0.00769402	0.0	0.0	5.9197943760400005e-05	0.0113286	-0.000269	0.00012833717796	7.236100000000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	-2.239759877	0.0690610893	1.344488196	2.333906704	-1.938928297	1.011896193	-1.829602784	-0.5182534201	1.233508011	-0.4835388026	-1.593826002	-0.6947926812
70203.35756303488	137.9377913288772	19026.834276688875	4928511413.123326	115892.05003983712	704.5573986366799	13430967262.436111	496401.1279736855	67548.38922309616	29.300359883811325	4562784886.634894	858.51108932086	74901.01869100766	54246.43259224269	1.420958	25.728951	0.0842916999999999	0.0404417	-0.2426369764	0.0349913387	0.0222731084	-0.1820656858	0.0836591396	-0.0780489441	0.086070211	-0.1808303245	-0.1069810151	-0.1472746776	0.0539415186	-0.0682841624	-0.2270424044	-0.1610379584	0.2181112634	-0.0091345272	0.1799335821	-0.0922946028	0.03296352	-0.1063824536	-0.1149458645	-0.1038156445	0.0386052274	-0.2387781615	-0.2240033053	0.0667957977	0.0417020576	0.0435892816	0.1263367385	0.0596511599	-0.0121350611	-0.1220562204	0.0477173776	-0.0017364622	-0.0429343276	0.0181302592	0.0695193311	-0.1841277713	0.0193640962	-0.2505646352	-0.0421921242	-0.0187355995	0.0757296865	-0.0166094604	-0.0691447637	0.1434929696	-0.0736873708	-0.1185604001	-0.1520952731	-0.1693417774	0.1026456124	-0.1024259522	-0.2110423974	-0.0125008543	0.017268378	0.1953259927	0.006611255	0.0755277608	0.1313494278	0.1240923878	-0.2193496376	0.0343085576	-0.0296375192	0.0723134981	-0.0873055611	0.0438707666	-0.0548528047	-0.2354603673	-0.093153016	0.0407514039	-0.0856413165	0.0921610804	-0.0920375498	0.0982419431	-0.0840485073	-0.0982244836	-0.0079045421	-0.0535388322	0.0757292964	0.0850468655	0.0878960345	0.0966874263	0.0101112544	0.2368954736	0.161408037	0.181214	0.0032659999999999	1.066675599999994e-05	0.0328385137959999	0.0687706	0.0235002	0.00055225940004	0.00472939542436	0.139634	-0.005026	2.526067600000003e-05	0.019497653956	0.00168754	-0.0003595799999999	2.8477912516e-06	1.292977764e-07	-0.0081940299999999	-0.0005000099999999	2.5001000009990065e-07	6.714212764089838e-05	0.0111382	-0.0001904	0.00012405949924	3.625216000000011e-08	0.0	0.0	0.0	0.0	0.0	0.0	-2.337866494	0.3541229011	1.858318924	1.537060942	-1.990060302	-0.6419356871	-1.836774879	1.692248007	1.82697238	-0.1509171503	0.3065967463	-1.252112996
70168.64939066238	-34.708172372498666	1204.6572294390796	4923639357.309704	115929.57927584986	37.529236012735055	13439667351.075556	1408.4435556995695	67402.79269843962	-145.5965246565465	4543136463.548825	21198.34799206436	74673.10938934948	54060.30027120839	1.127368	20.412983	0.0665101999999999	0.0335564	-0.204065901	-0.1240558256	0.0587145599	-0.1996061286	0.1317979217	0.0920852953	-0.0859948035	0.1318517775	0.1206129535	-0.0944098746	0.1685202293	-0.0109153779	-0.1478610325	-0.2252492427	-0.1398711098	0.049378493	-0.1026289808	-0.236958645	0.1840238176	-0.0450539953	-0.1125688785	-0.1290138916	-0.0285059096	-0.1978779252	-0.0600043547	-0.0139475044	-0.0115998757	0.1710395151	-0.1578187853	-0.0407533937	0.0119324149	0.1159287179	-0.0392269073	-0.0118101506	-0.0057157917	-0.1503143075	0.1077230871	-0.1996017803	-0.0010218396	0.2274084466	0.1383907134	0.0150109241	0.048868308	-0.0809938394	-0.0417641649	-0.0835335866	-0.1992344333	-0.2548721103	-0.1416694037	-0.0122537695	0.2751972942	-0.0322797889	-0.0021311525	0.0237713415	0.1282933564	0.0337001286	-0.1020202638	-0.009033893	-0.100315082	-0.0485828267	-0.210019187	0.0379746588	-0.0994760522	-0.0044083389	0.0907273611	0.092605292	0.0022192751	-0.0269031121	-0.0450264542	0.0146679548	0.0799482568	-0.0367154016	-0.0094477001	-0.1126894721	-0.0569258836	-0.0092458318	0.0855568326	0.1617976617	0.0066272732	0.0903520944	-0.0270239073	0.0932369306	-0.1269272214	0.2812336291	0.1599377353	0.171723	-0.009491	9.0079081e-05	0.0294887887289999	0.0505464	-0.0182242	0.00033212146564	0.00255493855296	0.138454	-0.00118	1.392400000000034e-06	0.019169510116	0.00193755	0.0002500099999999	3.7541000025e-06	6.250500009999997e-08	-0.0081084399999999	8.558999999999997e-05	7.325648099999995e-09	6.574679923359839e-05	0.0107215	-0.0004166999999999	0.00011495056225	1.736388899999992e-07	0.0	0.0	0.0	0.0	0.0	0.0	-1.885895926	-1.043398253	1.910104517	1.725221788	-1.59106397	-1.50696887	-1.68195946	0.319435265	1.76465678	1.439132361	1.089576795	-0.6879352817
70175.00412609325	6.354735430868459	40.382662396334936	4924531204.097204	115922.74560685198	-6.8336689978750655	13438082949.03092	46.6990319725188	67497.13343262381	94.34073418419575	4555863021.621424	8900.174126413081	74731.51060267857	54696.52227570907	1.14928	20.80974	0.0448881	0.0264406	-0.1636626849	-0.1712713912	-0.1020618893	-0.2374501561	-0.0853909088	0.1473238701	-0.2292596193	-0.1989102706	-0.1917947197	0.0601612479	0.0365229409	-0.1421016651	-0.0337713574	-0.1887170533	0.0867077421	-0.0101871093	-0.1963716511	0.018052611	0.0890931464	0.1241088157	-0.0032971365	-0.0053347336	-0.2045669663	-0.0066534003	-0.051576133	-0.0518979869	0.0152542222	0.0500253864	-0.0752972816	0.0294964161	0.1602290427	-0.128364296	0.0249279051	0.0934333214	-0.0408371176	0.0681243656	-0.0079971646	-0.1950955111	-0.1163349144	0.0561432648	-0.0789353297	0.0527428392	0.018549203	0.1109615537	0.292611311	0.1726226846	-0.0807895331	-0.1135990444	-0.0516169892	0.0205800193	0.0766384235	-0.1316701604	0.0932939246	-0.2163624624	-0.1645039184	0.0185575816	-0.1166793456	-0.076398443	0.0517265178	-0.0869083773	-0.2130092701	0.0292097262	0.0115604032	-0.1097408073	0.0443575883	0.0797419799	0.0935111247	-0.0218851587	-0.0734725927	0.1517473019	-0.0684452912	0.0033059372	-0.2434690297	0.0669939181	-0.17143267	0.1312512006	0.0340293463	0.1230920255	-0.0064553708	0.17716176	0.0069284367	-0.1288254716	-0.111777593	-0.016009193	0.1581792149	0.177969	0.006246	3.901251600000002e-05	0.0316729649609999	0.0494753	-0.0010710999999999	1.1472552099999966e-06	0.00244780531009	0.140077	0.001623	2.6341290000000437e-06	0.019621565929	0.00158939	-0.0003481599999999	2.5261605721e-06	1.2121538559999998e-07	-0.0081084399999999	0.0	0.0	6.574679923359839e-05	0.0103507	-0.0003708	0.0001071369904899	1.3749264000000073e-07	0.0	0.0	0.0	0.0	0.0	0.0	-1.816324747	-1.593688503	1.910234132	1.62963317	-2.686118323	0.8561379431	-1.676515016	0.4883841907	0.303796394	1.159667457	0.6265678491	-1.96728753
70291.30697445926	116.3028483660164	13526.352538048604	4940867836.177666	115584.21250331977	-338.53310353221605	13359710180.01258	114604.66218715411	67523.67572559786	26.542292974045267	4559446783.495693	704.4933163200527	74695.52519132652	54681.83597040591	1.228097	22.236874	0.0684109	0.0313424	-0.1346986638	-0.0383439074	-0.1835941907	-0.1727502108	-0.1269850959	-0.1322302561	-0.2992526615	0.062237698	-0.0491439236	0.0111341094	-0.0381684475	-0.1077343135	0.1279218974	-0.1711441649	0.029739738	0.0419448343	0.0204963136	0.1254272866	-0.1128821117	0.0728519289	-0.0083817042	0.1082729193	-0.1229034816	-0.0854173793	0.081215878	-0.1062684729	-0.0919043435	0.117864865	0.0256832311	0.0252621758	0.0315389495	0.0890258404	0.0713210231	-0.0057527883	-0.0280596773	-0.226581256	-0.1640191072	-0.1670452044	0.0100525249	0.0966720132	-0.205473532	0.1698449949	-0.0505174541	0.1562658148	0.0667694039	0.1550693911	-0.0157318563	0.0031138844	0.164782277	-0.0989492737	-0.0133455398	0.0847906118	-0.042608121	-0.0243610348	0.1932342339	-0.0471741736	-0.1575871028	-0.0090685523	-0.0289264572	-0.0835186743	-0.2076055999	0.0441971055	0.1255262553	-0.0316748077	0.0423374357	-0.0590455609	0.0316942955	-0.037143274	-0.1753186005	0.0027935965	0.0723790061	0.0408434273	0.0283428115	-0.0878713045	-0.1315168487	0.001886674	-0.1052933308	0.2485584757	-0.0886675146	0.080421936	0.0099169709	-0.0485021472	-0.1326539295	-0.0599161838	0.1561356449	0.171075	-0.0068939999999999	4.752723599999977e-05	0.029266655625	0.0660552	0.0165798999999999	0.0002748930840099	0.0043632894470399	0.119331	-0.020746	0.000430396516	0.014239887561	0.00171454	0.00012515	2.9396474116000004e-06	1.566252250000002e-08	-0.00796777	0.0001406699999999	1.9788048899971898e-08	6.348535877290001e-05	0.0105687	0.000218	0.00011169741969	4.752400000000051e-08	0.0	0.0	0.0	0.0	0.0	0.0	-1.670249711	-0.506969589	1.837635626	1.893486668	-1.477773309	0.6780920266	-1.455422107	-0.1211142878	0.6228826161	1.195925374	-2.620928046	-1.528508795
70338.39886365028	47.09188919101143	2217.6460275785	4947490354.701959	115515.56422074186	-68.64828257790941	13343845577.236336	4712.586700896501	67405.54315690722	-118.1325686906348	4543507248.277682	13955.30378544755	74572.48287547832	55338.38867346722	1.145984	20.750065	0.0820711999999999	0.0404992	-0.2049583993	0.1283095952	-0.1450827922	-0.1639528746	0.0058488154	-0.1583837586	-0.1975320072	0.1942914108	-0.021512481	0.1369864585	-0.009881557	-0.1576766568	0.0667828054	-0.2785573299	-0.2420120082	0.0866171703	0.077169301	0.0065379257	-0.046476506	0.0161317533	-0.0502625067	0.0879508469	-0.1071309857	-0.0427284651	-0.0718999722	0.0938006764	-0.079177101	-0.1028058076	-0.114341465	0.1344285138	-0.0219328437	-0.1900457448	-0.0077560601	0.1418160701	0.0910641145	-0.0820204117	-0.0247389999	-0.1920057436	0.2474189034	0.2477159246	-0.0482056666	0.1681425877	0.0085288655	-0.0455008302	0.0404361969	0.0136890805	0.0689153049	-0.0704100315	0.1745160393	0.0833023754	0.081341581	0.0693029672	-0.2048182116	-0.134706101	0.0151137735	-0.0597056164	0.1029605967	-0.0065149354	0.0112077923	-0.0058089318	-0.2178775419	0.0138914156	0.1698538368	0.0695449979	0.0144250591	0.093377526	0.0475498491	0.0416335755	-0.0452512584	-0.0588856335	-0.0122920814	0.1940603187	-0.0236571193	-0.175061436	0.1180810088	-0.0128855742	-0.1600919492	0.0095886195	-0.0575612982	-0.0571116436	-0.0420813466	-0.0618615646	-0.0925205414	0.0956512422	0.1538107079	0.161721	-0.009354	8.749731600000002e-05	0.026153681841	0.038027	-0.0280281999999999	0.0007855799952399	0.0014460527289999	0.10607	-0.013261	0.000175854121	0.0112508449	0.00211373	0.0003991899999999	4.4678545129e-06	1.5935265609999984e-07	-0.00813204	-0.0001642699999999	2.6984632899999785e-08	6.61300745616e-05	0.0106338	6.510000000000023e-05	0.00011307770244	4.238010000000029e-09	0.0	0.0	0.0	0.0	0.0	0.0	-1.613370555	0.4164244904	2.184690558	1.595085495	-2.490947353	0.865955161	-1.338790069	-0.3982731132	1.900326074	-0.9336767706	-0.7745573323	0.3605885076
70363.55457631372	25.15571266344341	632.8098796057271	4951029812.613879	116081.29714058072	565.7329198388616	13474867545.839794	320053.73658940376	67446.33314959295	40.78999268572079	4549007855.32588	1663.8235033011556	74822.83802295919	56745.98795643682	1.497033	27.106422	0.0946828999999999	0.0586211	-0.208465025	0.0964558938	0.0244323368	-0.1257923346	0.1416649105	-0.1122612963	-0.1455613822	-0.0840324132	0.0318124082	-0.0157915112	-0.0111597269	-0.0012397927	0.069648607	-0.2339574137	-0.0746431912	0.1518453424	0.1680124664	-0.0558717914	-0.2274710524	-0.0522426648	0.0751409186	-0.1869053393	0.1912700255	0.0936860305	-0.0894684722	-0.1057337124	0.023906517	0.2045542879	-0.0114264159	-0.1261491658	0.0167096095	0.0922715376	-0.2805733205	-0.1014422703	-0.0006084805	0.0617698523	0.0110244569	-0.2003930826	0.1884582513	-0.024305573	0.0306581638	-0.0843204233	0.2318238521	0.1719475047	-0.1504982236	0.0652122037	0.0796568526	0.1519334434	-0.0484960028	0.082470065	0.0156979617	-0.1608988507	0.2290111273	0.20751824	0.1735430667	0.0760619215	0.0115566445	-0.0192291413	-0.1421846423	0.0628896944	-0.2048054847	0.0152994142	0.0766247836	0.1332150806	0.0880533755	-0.0739834485	-0.0585220232	0.0960169372	-0.0684597571	-0.1108196597	-0.1308315668	0.3095380928	-0.0114998804	-0.0477152246	0.1174891076	0.1875379883	-0.1716389578	-0.1141739989	-0.0745149843	-0.050818892	0.0862599057	0.0159902832	0.0125320398	-0.1251500532	0.1512085936	0.161713	-8.000000000008e-06	6.400000000012802e-11	0.0261510943689999	0.0892132999999999	0.0511862999999999	0.0026200373076899	0.0079590128968899	0.0778203999999999	-0.0282496	0.00079803990016	0.0060560146561599	0.00196154	-0.0001521899999999	3.847639171599999e-06	2.3161796099999992e-08	-0.00806715	6.488999999999974e-05	4.2107120999999666e-09	6.507890912250001e-05	0.0107215	8.769999999999958e-05	0.00011495056225	7.691289999999926e-09	0.0	0.0	0.0	0.0	0.0	0.0	-1.003733946	1.276581004	1.57537666	2.054319062	-1.454390665	0.8569732793	-1.978395278	1.724996628	1.815730224	0.4859033835	0.3222070303	-0.1858454495
