global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_09	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_15	aroma_motion_16
73092.88059695001	n/a	5342569193.959991	n/a	109328.77461201436	n/a	n/a	11952780958.164637	75589.64753848419	n/a	5713794814.9922695	n/a	80528.8171628815	57675.62442924251	n/a	n/a	n/a	n/a	-0.0500641544	0.0587635686	0.2832710215	-0.152264411	-0.3144514968	0.2924213278	-0.049525781	0.0093584249	-0.2043760032	0.0600162823	-0.0717790165	-0.1652691611	0.0112810884	0.0095430425	-0.0689225685	0.1691632855	-0.1115453373	0.1507405247	-0.0495865429	0.0744808889	-0.0263076679	0.0140887534	-0.0047917519	-0.0660744828	0.0846063008	-0.0188877046	-0.199371872	0.0762099374	0.0586608485	-0.1051647188	-0.2415168451	0.2969469504	-0.1270268508	-0.0596195026	-0.0668158614	-0.1516834924	0.2641845475	-0.0254828143	0.2063268789	-0.1448630334	0.0906843647	0.076208728	-0.1304813322	0.0823491828	-0.1239508918	0.0772679384	-0.0282879197	0.0326463713	-0.098318921	0.0170369327	-0.0549150287	-0.0746873585	0.1679789034	0.0846681168	-0.0933319486	-0.2149187631	0.1980859257	0.1719813936	-0.2388967104	0.0388663843	-0.1736520004	0.0150171573	-0.1600682988	0.130066363	-0.1238680109	0.2530616632	-0.1848850505	0.259714025	0.0082722326	-0.0786086417	0.087528621	-0.0422245268	0.0199355317	-0.0937873424	0.0291106069	-0.1994229882	0.2557049793	-0.0045924374	-0.027513336	0.0693227585	-0.196148857	-0.1902903149	0.0962349127	0.1643619509	0.0358004	n/a	0.00128166864016	n/a	-0.0436553	n/a	n/a	0.00190578521809	4.02767e-05	n/a	n/a	1.62221256289e-09	0.000823891	n/a	6.78796379881e-07	n/a	0.000498365	n/a	n/a	2.48367673225e-07	0.0	n/a	n/a	0.0	1.37605085	0.5741882593	0.4781162603	-0.01733583998	0.344090285	3.920710896	-0.3454414978	1.736666846	1.84937303
72766.75290764918	-326.12768930083257	5295000328.72287	106359.26972870038	107229.71613043708	-2099.0584815772745	4406046.509081493	11498212021.414118	75460.78096084287	-128.86657764132542	5694329463.220305	16606.594832987754	80312.5152686343	57109.75230960867	1.412425	19.848866	0.0843313039	0.05183	0.0193635407	-0.0269788386	0.2029912865	-0.0694708365	-0.1689018675	0.0230347687	0.0378927097	-0.1747417496	0.1806908436	-0.1658969897	0.0084784284	-0.0830400358	-0.1927629412	-0.1283573889	-0.2489912891	-0.0093995197	-0.0442297109	0.0068218206	0.0150444945	0.2078695752	-0.0148785771	-0.0591769802	0.0412065412	-0.1512879422	0.2525618746	-0.1363280392	0.1002495435	-0.0123416577	0.3167360984	0.0378492648	0.1088160375	0.0744195307	0.0321370755	-0.1695755907	-0.0761130098	-0.0512838857	0.1955507348	0.0822358039	0.0374652829	-0.2842069991	-0.214549302	0.2042730079	-0.1025391279	0.1259270195	0.0468127251	-0.1117853657	0.0813345344	0.1424418354	0.0526236429	-0.1467541759	-0.189158302	0.2827025767	0.0998421688	0.093421124	0.0122247191	0.0277567238	0.0930197625	0.1517927753	0.1441145175	-0.0419166876	-0.2068237476	0.1176972497	0.0039687159	0.2086113416	-0.1922802862	0.3016768465	-0.1030304876	0.0055904135	0.0375062956	-0.2327656528	0.1955908436	-0.0071324792	-0.0772544648	-0.1529765968	0.1090189967	0.0951493898	0.063637441	-0.1575120375	-0.1228643963	-0.1871731009	-0.1963324109	-0.1029483745	0.0211081186	0.1640657595	0.0341678	-0.0016326	0.00116743855684	2.665382760000016e-06	-0.0141039	0.0295514	0.0008732852419599	0.00019891999521	6.02506e-05	1.99739e-05	3.9895668121000004e-10	3.63013480036e-09	0.00161145	0.000787559	2.5967711025e-06	6.202491784809999e-07	0.000691318	0.000192953	3.7230860209000026e-08	4.77920577124e-07	8.203459999999998e-05	8.203459999999998e-05	6.7296755971599975e-09	6.7296755971599975e-09	1.281153616	1.91579502	0.1131865431	-0.6328161787	0.1468438056	0.2964464736	-0.2122060364	1.190701143	-0.6794322834
72313.08275681884	-453.67015083033766	5229181937.79453	205816.60575442133	107670.0689136402	440.352783203125	193910.5736747384	11592843739.86803	75398.97058220474	-61.81037863812526	5685004764.856175	3820.522907388411	80232.94575752672	55004.0133364899	1.452722	20.415157	0.1521561693999999	0.0728458	0.1606692674	0.0434390589	-0.0075342778	-0.0520866719	-0.2930976536	-0.0269821047	-0.0115439515	-0.300700656	-0.2017944523	-0.06030664	-0.1588574231	0.1496232243	-0.164572392	0.1335864046	-0.0949824076	-0.0614747728	-0.0940873067	0.2654800888	0.1649182968	0.1827819701	0.1205793073	-0.0259093258	-0.0614212264	0.0001815578	0.1534657637	0.126804047	-0.0369840982	-0.0388862001	0.0013119838	0.0203979403	-5.013e-07	-0.16410025	0.1615992176	-0.2261671295	0.0849800539	-0.1301465645	0.2022355694	0.3782197765	-0.0352698761	-0.1672436405	0.0140997823	-0.0387640359	0.1574670778	0.2283748371	-0.0580059725	0.0094633245	-0.0933578208	0.0140122796	0.0592512581	0.0072733518	-0.0163300208	-0.197892196	0.1295313908	-0.0971594647	-0.1657200347	0.0305925847	0.1598327495	-0.1721564583	-0.0950464691	-0.225096626	-0.1141671409	0.0577240258	0.0772552864	0.231715333	-0.2716099711	0.0835237862	-0.032242085	-0.0870747929	-0.1023467747	-0.1967914632	-0.0138878541	0.0293169741	0.0411103223	0.1101415063	0.0146463498	0.2394673871	-0.1226797541	-0.1269575896	0.1158987493	-0.1805617258	0.1232197425	0.2507607381	-0.0466591851	0.1634739106	0.04786	0.0136922	0.0022905796	0.00018747634084	-0.0535403	-0.0394363999999999	0.0015552296449599	0.0028665637240899	0.04418	0.0441197494	0.0019465522871188	0.0019518723999999	0.00105723	-0.00055422	1.1177352728999998e-06	3.071598084000001e-07	0.0007632459999999	7.19279999999e-05	5.1736371839856145e-09	5.825444565158473e-07	0.000554043	0.0004720084	2.227919296705601e-07	3.0696364584900005e-07	0.1035471863	-0.01212568011	-1.519867231	0.705797261	-2.611547708	0.6322880684	-0.9771975702	2.548711195	-1.559904229
72057.76227505857	-255.32048176026728	5192321104.088855	65188.548406294976	105369.27200894742	-2300.79690469279	5293666.396643924	11102683483.695547	75311.9804608639	-86.99012134084478	5671894400.937545	7567.281210894898	79952.26583503195	52965.0370800562	1.354864	19.039961	0.0957532	0.0535633	0.2881039208	0.1059339844	-0.166246315	0.05092246	-0.0969296387	-0.3312118758	0.0286170697	-0.3190297536	0.0184930733	-0.1242988911	0.0358402329	0.116696745	-0.3331744299	0.0616190112	-0.0936958142	-0.1197635736	0.0382300515	0.0870452648	0.2163218465	0.0144805982	-0.1937468246	0.0714529061	0.1792413241	-0.0300836023	-0.2584029818	0.0290592254	0.1310358401	0.084834526	0.0745522132	-0.0746547944	-0.1629632518	0.122763735	-0.1157402214	0.0029770632	0.0953165538	0.0612480382	0.1489674049	0.2434120912	-0.1789111815	-0.1744018652	-0.186125711	-0.2022207331	0.1821594504	-0.1198437582	0.1135926543	0.1684959096	0.1130571285	-0.1911996169	0.0340882679	-0.04222808	-0.0072561637	0.091685455	-0.179641589	0.0371272065	0.0841274549	-0.0584580633	0.0165553202	0.1905891122	-0.1570029574	-0.367651157	-0.0561491514	-0.0875010297	0.1111117282	0.0312105495	-0.2385942121	0.0948532414	0.055587846	0.019915448	-0.0581578659	0.088226702	0.0741811895	-0.1657010986	0.0178903783	0.1896758301	0.0336474602	0.1117886256	-0.0904322504	0.0452629105	0.1693375428	0.1571434079	0.0740633975	-0.0903852848	0.0099032403	0.1625874706	0.0478653	5.299999999999749e-06	0.00229108694409	2.8089999999997344e-11	-0.0795488	-0.0260085	0.00067644207225	0.00632801158144	0.0858590999999999	0.0416790999999999	0.0017371473768099	0.0073717850528099	0.00112333	6.610000000000014e-05	1.2618702889000002e-06	4.369210000000019e-09	0.000691318	-7.19279999999e-05	5.1736371839856145e-09	4.77920577124e-07	0.000130865	-0.000423178	1.7907961968400005e-07	1.7125648225e-08	-2.377880785	-1.499268081	-2.511757079	0.5539819328	-0.2924077971	-1.211073341	-1.261896226	0.04176195669	-1.539233149
72115.49216345747	57.729888398898765	5200644209.977695	3332.740014549306	105526.6753523543	157.40334340688423	24775.81251566553	11135879210.92118	75097.02514089839	-214.9553199655056	5639563185.012725	46205.7895814729	79870.01576616902	52943.3100788703	1.201876	16.890007	0.07194775	0.0344453	0.3114606603	0.1557915471	-0.1887135124	0.1165998513	-0.0146431088	-0.4099807119	-0.0734429725	-0.0747869052	0.1969382454	-0.0288882486	0.3013238949	0.1971111583	-0.322823259	0.1563979182	-0.0342190063	0.0250234401	0.0512910809	0.0724233782	-0.0592338305	0.0270742592	0.0375848381	0.0167762083	0.059478585	-0.0417412478	-0.0816860497	-0.1842775011	-0.0786147787	0.0776610613	-0.0454361926	-0.1846905225	0.0022782937	-0.0558661447	0.0051889466	0.0930745667	-0.1814451265	0.3297147805	0.172846333	0.1160623804	-0.2661550198	-0.0162120955	-0.0928059834	-0.0127141036	-0.1361959554	-0.1308043124	0.0460541333	-0.0109287895	-0.0270906847	-0.0278338661	0.017623704	0.0302018483	0.119651948	-0.0150463444	-0.0044271166	0.012180163	-0.0115287627	-0.2415196164	-0.1257094727	0.2492253415	0.0596484395	-0.3822106362	0.031677938	-0.1847251179	0.0885251451	0.0792359171	0.0400921024	-0.0141360913	0.1573488126	-0.1122388842	0.0432773146	0.1609907455	0.072627038	-0.066229307	-0.1275078327	0.0486494473	0.0295632006	-0.1134920027	-0.2058842445	-0.0603965483	-0.0699837537	0.0170690875	0.0820560282	-0.0020647232	-0.0218306582	0.161408037	0.0615769	0.0137115999999999	0.0037917146136099	0.0001880079745599	-0.0640985	0.0154503	0.00023871177009	0.00410861770225	0.085853	-6.099999999897854e-06	3.720999999875381e-11	0.007370737609	0.00065856	-0.00046477	4.3370127360000006e-07	2.160111529000001e-07	0.000988013	0.000296695	8.802792302500003e-08	9.76169688169e-07	0.000224995	9.413e-05	8.8604569e-09	5.0622750025e-08	-2.916365552	-2.781440773	-2.86568137	-1.209748254	0.5129819616	-1.813977354	-0.2030490354	-0.5986841715	-1.511160482
72364.64608648272	249.15392302525288	5236642003.221899	62077.67735887364	106314.20433580554	787.5289834512369	620201.8997757385	11302710043.555412	75209.19087525236	112.16573435397004	5656422392.110143	12581.151963165374	80099.28115445268	53690.75388706948	1.235147	17.357571	0.05896	0.0300227	0.2666216316	0.1666820199	-0.0951613779	0.1635607492	0.0419732474	-0.33731213	-0.2494199553	0.0407412443	0.0218304751	-0.0339095524	0.3079013499	0.0822023243	-0.0692407005	0.1175123613	0.089501931	0.0055294138	-0.0085108197	0.034860537	-0.0977046184	-0.0415015588	-0.0099653504	-0.1047536543	-0.2598540367	0.0869834487	0.033335925	0.0818923076	0.4055009739	0.013847199	-0.0611988766	0.1052200896	0.0012993196	-0.031303664	0.0076152665	-0.1832828066	-0.059552271	0.3211222871	0.1759673141	-0.0606255047	-0.2308959372	0.1462538323	0.0406406872	0.0689389449	-0.0692707522	0.0468422661	-0.0771862401	-0.0136198321	-0.0976850171	-0.0786937726	0.2206333199	0.1198318677	-0.1783560494	0.1190456994	0.1597271829	0.0221399256	-0.1226870025	0.2141489778	0.0750661075	-0.1580623319	0.0831682162	-0.3310672006	0.1144188351	-0.1942517129	-0.1925501334	0.0819162638	0.0784866252	-0.1601638963	-0.0022497724	-0.0145019109	-0.1060435161	0.1225899564	0.037031513	0.0843043797	-0.0026370429	0.1334644671	-0.031252121	-0.0577601713	0.0793195903	-0.0252576003	-0.3313630124	0.0023016671	-0.0836803019	-0.0649293266	0.1924408272	0.1599377353	0.058987	-0.0025898999999999	0.003479466169	6.707582009999996e-06	-0.0518869	0.0122116	0.00014912317456	0.00269225039161	0.0937293	0.0078763	6.203610169000005e-05	0.00878518167849	0.000176625	-0.0004819349999999	3.1196390625e-08	2.3226134422499998e-07	0.000933004	-5.500900000000007e-05	3.0259900810000078e-09	8.70496464016e-07	0.000413695	0.0001887	3.5607690000000004e-08	1.71143553025e-07	-2.39539113	-3.752729116	-2.326416085	-1.634854467	-0.01639386547	-1.118032542	-0.774972458	-1.890336013	0.1323010135
72549.50507278061	184.85898629788423	5263430686.305419	34172.84481508136	106369.42392050254	55.219584696998936	3049.202534109039	11314454345.179577	75345.03897575286	135.84810050050146	5676874898.257718	18454.706409594342	80112.99928554705	53926.90383818656	1.273517	17.896788	0.07053504	0.0379518	0.2258928961	0.120990312	-0.0285202752	0.1741174707	0.0041448	-0.1969282168	-0.3214246334	0.0611524642	-0.1150063737	0.0417116846	0.0516203999	0.0652462354	-0.1003083314	0.2192216444	0.2369401176	0.0040474651	0.0161434608	-0.0437989252	-0.0989489176	-0.1448733689	0.0683685849	-0.1022980642	-0.0028336116	0.1519430795	0.0597204925	-0.114240107	0.0581045043	-0.0846062366	0.1292263644	0.1534908095	0.0730403021	-0.0021355391	0.1332596879	-0.0888874054	0.2925799924	0.047292329	0.0965693163	-0.0328374025	-0.2979818461	0.1934844741	-0.0096054634	-0.1785627332	0.1377890587	0.1209637208	-0.1943084495	-0.0505735311	0.0569667035	0.2269361475	0.0163724612	-0.0113114827	-0.0085555941	0.0826998349	0.1721142549	-0.1154035171	0.2408185415	0.0333746598	-0.001032963	-0.2647511406	0.0126245585	-0.247268402	-0.023078531	-0.1285251278	-0.065150591	-0.1814371028	0.1309439837	0.0083223867	0.1337611008	-0.0503294706	-0.1056909364	0.0548892314	-0.0580067019	-0.0601010425	-0.122243768	-0.2485685072	0.1987641438	-0.0177467828	0.2003008502	0.3593145986	0.0455698812	0.0842476992	-0.013952258	0.1032184036	0.0267233263	0.1581792149	0.0551319	-0.0038551	0.00303952639761	1.486179601e-05	-0.0538686	-0.0019817	3.927134890000011e-06	0.00290182606596	0.0680032	-0.0257261	0.00066183222121	0.0046244352102399	7.426809999999998e-05	-0.0001023569	5.515750677609997e-09	1.0476934977610003e-08	0.000764848	-0.0001681559999999	2.8276440335999977e-08	5.849924631040001e-07	-9.52349e-05	-0.0005089299	2.5900964311401e-07	9.06968617801e-09	-2.006740739	-2.993576019	-1.777754379	1.200279463	0.3359414007	-0.3689184012	-1.153053538	-1.744777721	-0.08006059958
72706.46045996813	156.95538718752505	5286229392.61691	24634.993567185906	106732.13856630068	362.71464579814347	131561.91427647267	11391749402.936008	75469.37556254206	124.33658678919892	5695626647.80002	15459.586814387994	80110.16204998072	54690.91473546226	1.227436	17.249205	0.09786209	0.047573	0.1660320564	0.0789547638	0.0477523225	0.155882574	-0.0210465795	-0.001352959	-0.3907348008	-0.0487101824	-0.2230137818	0.272325763	-0.0906145273	-0.0624075238	-0.1287204924	0.3111167516	-0.0290062187	0.1129303336	-0.1139104883	-0.0861521113	0.0018039369	-0.1545768899	-0.0231561526	-0.0221480521	-0.0038562891	0.0492747964	-0.2092105582	0.2300146993	-0.2944741932	-0.0856391513	-0.1540653762	-0.0328017355	0.1338225487	-0.1527897536	-0.1113809863	-0.1366769604	0.04269288	-0.1171596973	0.1062766627	-0.0567368168	-0.3071460936	0.1410115366	-0.0534730632	0.0237486463	0.187715454	-0.0757293879	-0.0555838379	0.0545426993	-0.1874244617	0.075444749	-0.2348405496	-0.0938924788	0.0747587511	-0.3026878886	-0.1705161714	0.0612753343	0.0208929445	-0.0831238378	0.123409617	-0.0181944338	0.0757634758	-0.1726570895	-0.0736308621	-0.0271280904	-0.0775987499	0.0545557457	0.1655059947	-0.0613027127	-0.017459497	0.053758704	0.0709818387	-0.0894373485	-0.3293485777	-0.0385880693	0.1679905109	-0.0088640784	0.0139677956	-0.0449579854	0.065981669	-0.0778216848	-0.0033639484	0.1234513993	-0.1289937105	-0.0381293332	-0.2579728476	0.1561356449	0.0388642	-0.0162676999999999	0.00151042604164	0.0002646380632899	-0.053739	0.0001296	1.679616000000014e-08	0.002887880121	0.0373383	-0.0306649	0.00094033609201	0.00139414864689	0.000229905	0.0001556369	5.2856309025e-08	2.4222844641610005e-08	0.0010984	0.000333552	1.11256936704e-07	1.20648256e-06	0.000431574	0.0005268089	2.7752761711921e-07	1.86256117476e-07	-0.58968579	-2.115235647	-1.743952259	1.29429227	-0.3475100921	0.1138531882	0.709156928	-2.095912065	0.6288567072
72957.34988392817	250.88942396003404	5322774902.085914	62945.5030549977	106580.7216928843	-151.41687341638317	22927.069555193004	11359450236.576056	75501.73116535583	32.3556028137682	5700511408.965664	1046.8850334423248	80060.14077477688	55837.65204060359	1.198263	16.839228	0.095181975	0.0550444	0.0832217336	-0.0191699885	0.0947866227	0.1823899669	0.0941335711	0.0928328876	-0.3200104134	-0.0902703072	-0.0869350283	0.2124938455	-0.0513880782	-0.0809743679	0.0361455723	0.0629347343	0.0853967947	-0.1627329039	-0.1318960192	0.0608372931	0.1179600803	0.0368065833	-0.052159635	-0.1241932391	-0.08292471	0.0345760674	0.0455890888	-0.0772985249	0.0132761207	0.0107010397	0.1782222996	-0.186899963	0.2772436434	0.0042841795	-0.0867548225	0.200451507	0.1302844402	-0.1054434711	-0.047328703	-0.1369044539	-0.1844321806	0.0036319662	0.0201699318	-0.1206426573	0.0673562355	0.1814981343	0.08597877	-0.1590779428	-0.1353479156	-0.0111032006	-0.0996801971	-0.1493004775	-0.1156960733	-0.0018229847	-0.1713131549	-0.0687324831	0.0143532152	0.245902425	-0.1738461728	0.1414631438	0.1240952916	-0.0777630483	0.0325300086	0.0414604485	-0.2414114701	-0.0633843656	0.1039443235	-0.0743344798	0.1030878451	0.0346010699	0.2394049767	-0.0408861638	0.0565723141	0.044194666	0.0791110308	-0.1274371978	0.0964744053	0.0656645482	-0.0638030028	-0.0113841282	0.1564076933	0.0140575053	-0.1814302155	0.1404845837	-0.0328822513	0.1538107079	0.0550917	0.0162275	0.00303509540889	0.0002633317562499	-0.00536189	0.04837711	0.0023403447719521	2.8749864372100004e-05	0.0373416	3.300000000004688e-06	1.0890000000030939e-11	0.00139439509056	-2.02102e-05	-0.0002501152	4.0845218403999986e-10	6.255761327103999e-08	0.0010984	0.0	0.0	1.20648256e-06	7.02079e-05	-0.0003613661	1.3058545822921e-07	4.92914922241e-09	0.1445418794	-1.469247884	-1.51016378	0.2746794648	0.4034324552	-0.8149957559	-0.7582094338	-1.594387762	1.997331465
73024.72741702646	67.37753309828986	5332610814.331016	4539.731966411146	106194.98442778716	-385.7372650971374	148793.23768461926	11277374717.617958	75497.0746261987	-4.65653915713483	5699808277.113814	21.683356921929956	80043.9791749876	56783.32755520154	1.115608	15.67768	0.097053775	0.0420642	0.0243198564	-0.0638226849	0.1541687958	0.1255987181	0.135232896	0.1106104918	-0.1110987344	-0.0522485203	0.1460751923	0.1286714552	-0.1169547113	-0.0096658633	0.0738256604	0.0854991111	-0.0469151017	-0.2492034721	0.1393805579	-0.0567397071	-0.0249195018	0.0362884417	0.027454279	0.1150626585	-0.0277676174	0.068585475	0.2320869446	0.1265135829	0.0485465587	0.1007187774	-0.2161655658	-0.0830813204	-0.3289864646	0.109193609	0.058356521	-0.0119561842	-0.0783178617	-0.1636860106	-0.1134678275	-0.0898716387	-0.1432329495	-0.0402288674	0.0709243184	-0.0594393705	-0.0243534923	-0.0810534072	0.1902788929	-0.1563968448	0.0080599577	-0.1256148342	0.0260059311	0.1372607264	0.0634326432	-0.1468111947	0.1267791681	-0.1422312472	-0.214067831	0.0902119069	-0.0873949894	0.0408496747	-0.1581066608	-0.0262454729	-0.1636868813	0.0899000699	-0.0795979744	-0.1530663114	0.1320007317	0.0029695416	-0.003498762	0.0785073813	0.1542501811	0.0354852898	0.0136042292	-0.0758513934	0.1077216867	-0.1293298422	-0.1679185696	0.0334511854	-0.0665961944	0.0291171019	0.1246802973	0.0249290399	0.0819260633	0.1764233451	0.0759928247	0.1512085936	0.0350667	-0.020025	0.00122967344889	0.000401000625	-0.03221	-0.02684811	0.0007208210105721	0.0010374841	0.022301	-0.0150406	0.00022621964836	0.000497334601	0.000313698	0.0003339082	9.8406435204e-08	1.1149468602724003e-07	0.000948342	-0.000150058	2.2517403364000003e-08	8.993525489640001e-07	0.000289043	0.0002188351	4.788880099201e-08	8.3545855849e-08	0.713278793	-0.2619013496	-0.8508442579	1.115828357	1.339084286	-1.720548254	0.1776077849	0.3995944161	1.1378442
