global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_01	aroma_motion_07	aroma_motion_08	aroma_motion_11	aroma_motion_13
68443.63804246213	n/a	4684531588.48757	n/a	107884.65059289038	n/a	11639097833.550043	n/a	68267.00209703947	n/a	4660383575.317191	n/a	73089.21506277793	70360.66169273501	n/a	n/a	n/a	n/a	0.0809866846	-0.0253540267	0.0424327553	-0.2019678262	-0.0901256041	-0.0621403382	0.0976450509	-0.0508455157	0.1063725273	-0.130506373	0.2586764295	-0.1974374229	-0.1589395812	0.1909502207	0.2186348404	-0.1540941303	0.2483058149	-0.1200142816	0.0023675306	-0.0658636778	0.0916266747	-0.0743442136	0.167059163	-0.0571285771	-0.0023509054	0.0505700714	-0.0652200354	-0.0013630625	0.0263583545	0.0112300222	0.0046921373	0.1009476375	-0.0532418063	-0.0049690092	-0.0284588036	0.2007154551	-0.0845774518	0.0616580108	-0.2045374323	0.1828940996	-0.006013521	0.2876963026	-0.0237689489	0.0470557275	-0.1478231309	0.1210257833	-0.033047206	0.0381521269	-0.0054044275	-0.0010800829	-0.0316158874	0.0638820449	0.0453189583	-0.0116207376	-0.056016777	-0.1747186302	0.0702457988	0.2161959159	-0.118065445	0.0245103717	-0.1016332219	0.1266183231	-0.3013347736	-0.2695872803	0.0527881982	-0.0401961791	0.1971357266	-0.0165010837	0.0828636863	-0.0558023808	0.046592469	-0.1272299461	0.057476758	0.0412257386	-0.1313486048	0.1225291483	-0.1420113101	-0.0668137533	0.2511183501	0.0258951724	0.1281272929	0.0564434	n/a	0.00318585740356	n/a	-0.0291389	n/a	n/a	0.0008490754932099	-0.0687269	n/a	0.0047233867836099	n/a	0.0	n/a	0.0	n/a	0.000509173	n/a	n/a	2.592571439290001e-07	0.000197109	n/a	3.8851957881e-08	n/a	0.522909748	-0.01781237601	1.250748176	0.721363775	-0.4278111381
68412.09609820624	-31.541944255892304	4680214892.550205	994.8942474418176	108688.57268911813	803.9220962277468	11813205833.197714	646290.7368032146	68124.49231734764	-142.5097796918271	4640946453.496358	20309.037307813105	72988.41554584783	70451.43211476477	0.996832	18.910433	0.08348254	0.0475416	-0.0793344528	0.1997039136	-0.0236428797	-0.1684294467	0.0443905762	0.2085901222	0.037152184	-0.125092568	0.1347801294	-0.0970193634	0.308294492	-0.0347858064	-0.0684957583	0.2854951954	0.0345978821	-0.0619341187	0.1971853056	0.1019069177	-0.2250348473	0.0755910857	0.009445395	0.0606973462	-0.0169275404	-0.1659254633	0.0594461407	0.2413437787	0.150557062	0.042533481	-0.1389426744	-0.1197431387	-0.0828484262	0.0081725094	0.1082642787	0.1823912891	-0.056316641	0.0773681679	-0.0282701607	0.2552007235	-0.0142797696	0.2180156105	0.0255126772	0.0635235897	-0.2111338516	-0.1054175605	-0.2665755252	-0.1575068959	-0.040322909	0.0778901786	0.1664222119	-0.2817305417	0.0348455719	-0.0875095065	-0.0462749445	-0.0231243226	-0.0698328803	0.0790388863	-0.0440601752	0.2000981099	-0.2100722437	-0.005142036	0.041056575	0.2055673005	-0.013578277	-0.3687977831	0.0116799023	0.0312037805	0.0973533065	0.1043113904	-0.0067121458	-0.112589846	-0.2883014403	0.1974094067	0.2537016354	-0.0179954239	0.0343435789	0.1556609614	0.0149507708	0.1105220922	0.0976907503	-0.0728723536	-0.0334751026	0.0564792	3.5800000000002496e-05	0.00318990003264	1.2816400000001786e-09	-0.0626291	-0.0334902	0.0011215934960399	0.0039224041668099	-0.0379199	0.0308069999999999	0.0014379188160099	0.0009490712489999	-8.41268e-05	-8.41268e-05	7.077318478240001e-09	7.077318478240001e-09	0.0007282029999999	0.0002190299999998	4.797414089995618e-08	5.302796092088544e-07	0.000117275	-7.9834e-05	1.3753425625e-08	6.373467555999999e-09	-0.7632487681	1.189526103	0.1421939009	-0.1946735512	-0.02649277003
68326.37404890757	-85.72204929866712	4668493390.67123	7348.269735963116	108248.31505360032	-440.25763551780256	11717697711.943514	193826.7856317263	68213.19111625693	88.6987989092886	4653039442.262994	7867.476927950416	73036.64698285238	70159.6993852459	1.091795	20.711931	0.0829566899999999	0.0575023	-0.1728979825	-0.0252214574	0.1085879211	-0.2180853658	0.1466551046	0.0280089536	0.2163626093	-0.121155616	-0.1518388773	-0.136994296	0.2180767086	0.1031705457	-0.098853329	0.2703982261	0.2184351167	0.0583422632	-0.0030337561	0.0160491849	0.0208584389	0.0626909938	0.2026249534	0.0143885354	0.1238865826	-0.1563989354	0.1505523243	0.1645727326	-0.0030649607	-0.0929236357	-0.0188830054	0.0973112148	0.1820201478	0.1054144661	0.0938575907	-0.1442742132	-0.0028315539	0.0350972667	-0.2130788383	0.1770400761	-0.0671634521	0.26244202	-0.0519124081	0.0171928098	0.0163500056	0.0788695377	-0.0713343067	0.2276604305	-0.1159568387	-0.0337656232	0.0042323507	-0.3936081338	-0.0034249443	0.0569027379	-0.2205636714	-0.0909461037	0.0657177272	0.0136174033	-0.0037156073	0.1852548038	-0.210280489	0.2160558942	0.1288554799	0.0500854504	-0.1309509345	-0.1672294169	0.0435670178	0.1195925134	0.0675897381	0.2357968837	0.1283629138	-0.0289719297	-0.0005217978	0.1193811419	-0.112837695	-0.0122487317	-0.1538838092	0.026347367	0.0058492381	0.228435478	-0.1626602962	-0.036335919	-0.3514188178	0.0564689	-1.0299999999997813e-05	0.00318873666721	1.0608999999995491e-10	-0.0084884	0.0541406999999999	0.0029312153964899	7.205293456e-05	-0.0543636	-0.0164437	0.0029554010049599	0.00027039526969	0.0	8.41268e-05	0.0	7.077318478240001e-09	0.00056509	-0.0001631129999999	2.6605850768967392e-08	3.193267081e-07	0.000117275	0.0	1.3753425625e-08	0.0	1.174892855	1.070403418	-1.474454764	0.574739314	1.22875272
68309.88322898623	-16.490819921338698	4666240146.757734	271.94714167802124	107889.39856391586	-358.9164896844595	11640122322.48349	128821.04656741474	68303.80925597298	90.61813971605444	4665410358.876341	8211.64724559836	73075.69287524773	69465.91183748505	1.192518	22.622705	0.13365338	0.0801401	0.0651238601	-0.1185801893	0.1057854812	-0.2055800206	-0.0363648098	-0.1542672834	0.1109921728	-0.0092995532	-0.0641032607	0.0390474637	0.1700732589	0.0975018419	-0.161950369	0.0929781792	-0.0392576046	-0.2094791905	-0.3522901854	-0.3422761389	0.0727177801	0.0559363736	0.1004093452	0.1045431632	0.15772622	-0.084963767	-0.0650337713	0.0418687017	0.0782657302	-0.0386611205	0.0610886293	-0.0975326256	-0.0845247914	-0.179854656	0.2710938458	0.036125785	0.1538494087	0.1392905014	-0.105316053	0.0198263166	-0.1428864152	-0.1959378541	-0.2992023919	0.204814789	-0.0751976728	0.0323056289	0.0757638965	0.2350165175	-0.0715587869	-0.2842845112	-0.0034070746	0.0576869746	0.1965301095	0.0558010618	0.0018305836	-0.11713639	-0.035481577	0.1081753724	0.0501258188	0.2148167177	0.0878983419	-0.1260338188	0.0940103817	0.1160328227	-0.2392761963	-0.2630200672	-0.0009730061	0.0966356473	-0.068953827	0.1080074034	-0.1983211977	0.188849046	0.1123191372	0.004053968	-0.0387164687	-0.1142845076	0.1354436336	-0.064416581	0.0918399569	0.0174056881	0.0349765142	0.0781103046	0.1602419628	0.0527036	-0.0037652999999999	0.00277766945296	1.4177484089999994e-05	-0.0562524	-0.047764	0.002281399696	0.00316433250576	0.00231028	0.0566738799999999	5.3373936784e-06	0.0032119286742543	-0.000401732	-0.000401732	1.6138859982400002e-07	1.6138859982400002e-07	0.000457818	-0.0001072719999999	1.1507281983999988e-08	2.0959732112400006e-07	0.000117275	0.0	1.3753425625e-08	0.0	1.071614802	0.4275425709	0.3460790877	0.3912181761	-2.855993985
68337.4249789879	27.54175000166288	4670003652.758799	758.5479931540971	107793.13057493932	-96.26798897654226	11619358999.145918	9267.52570158766	68259.38960786011	-44.41964811287471	4659344269.637641	1973.1051384716136	73053.92079874202	70423.68211556523	1.204219	22.844673	0.10046213	0.0658464	0.1084888929	0.0053405299	-0.1218765011	-0.1926090296	-0.1481905726	0.0872400067	0.2358597542	0.0406127022	-0.0167313515	-0.0234005417	0.2188055486	-0.0243611652	-0.2402856754	0.0457844704	-0.1749870145	-0.2244360971	0.093152291	-0.0768282721	0.0265563092	-0.0263023743	0.0297224404	-0.0805126242	0.2317600373	0.1713851977	0.0543921654	0.0829902197	-0.0252055089	0.0251072456	0.1663178592	0.0470121148	0.0252090889	-0.2411829556	-0.0015556886	0.0711035385	-0.0172434148	0.2852944456	0.0222717559	0.0749030626	0.0677580758	-0.0699451422	-0.0102787312	0.2395901677	0.0877157155	-0.1312893304	-0.0384102497	0.1874190438	0.0799997507	0.0586716717	-0.0170438746	0.1083314944	0.2657393483	0.0452992787	-0.0373573912	0.0512380664	0.1399984134	0.0764776042	-0.1020617003	0.1931486854	-0.2021904924	-0.0284988297	-0.1524962637	0.037673137	0.0017128112	-0.0956934972	0.0866745064	0.2116624484	-0.0972152479	-0.2212583168	0.0595445486	0.0078481277	0.189046412	-0.0034702141	0.1189843437	0.0270395939	-0.0308964981	-0.3647383478	0.0628252028	-0.0359681191	-0.2751181735	-0.144291727	0.0472546593	0.0564685	0.0037648999999999	0.00318869149225	1.417447200999996e-05	-0.0313965	0.0248559	0.00061781576481	0.00098574021225	-0.0545001	-0.05681038	0.00297026090001	0.0032274192757444	-0.000129006	0.000272726	1.6642548036000002e-08	7.437947107600004e-08	0.000429925	-2.7893000000000022e-05	7.780194490000013e-10	1.84835505625e-07	0.000117275	0.0	1.3753425625e-08	0.0	-0.3977769048	-0.8192468772	1.192351263	-0.7132644604	0.5391065427
68410.246951046	72.82197205811099	4679961887.903099	5303.039614432298	108533.85629677388	740.7257218345621	11779597962.648764	548674.5949873332	68224.99270689058	-34.39690096952836	4654649629.855273	1183.146796307541	73027.05101160696	70706.35296077207	1.125846	21.357895	0.08901719	0.0433933	-0.2018315703	-0.0046429063	-0.0977392014	-0.077200879	0.1160939588	0.1024587162	0.1975072601	0.16777921	-0.0556447423	0.2170467139	0.0423846879	0.0459083868	-0.0919152909	0.0623644182	-0.0611660981	0.0496638616	0.0033842336	0.0090982959	0.2228432381	0.2698000259	-0.0181272898	-0.0935176517	0.0479074051	0.0225593946	-0.0023921146	-0.1101975197	-0.3110114291	-0.1746545295	0.0526521104	0.1572668931	-0.1813597505	-0.0154727919	0.0674344905	0.0788363893	0.0135264613	0.060661571	-0.0713977567	0.1877319256	0.1195208374	0.0067469197	0.0617192947	-0.0797889622	0.0580277156	0.1073239959	0.1649252613	0.2914834319	-0.1983088067	0.1506196819	0.0372033771	0.2138450267	-0.0343448747	-0.1661459411	-0.2117579222	-0.0139104909	0.1403229069	0.0176163041	-0.0213466137	0.2190184618	0.1202603801	0.2247140104	0.0811563309	0.1780062125	-0.0619535612	0.0770581403	-0.0916823867	0.0102467338	-0.0336209955	0.0071745909	0.2064245785	0.0544012513	0.0259766657	-0.089668746	-0.2505335792	0.1009311481	0.1208979581	-0.088324922	-0.0164767896	-0.1096851707	-0.0835678804	-0.0372917886	-0.0625745192	0.0383386	-0.0181298999999999	0.00146984824996	0.0003286932740099	-0.00968471	0.02171179	0.0004714018250041	9.37936077841e-05	-0.0306419	0.0238582	0.00093892603561	0.00056921370724	-0.000494691	-0.000365685	2.44719185481e-07	1.3372551922500005e-07	0.000415728	-1.4197000000000029e-05	2.015548090000008e-10	1.72829769984e-07	0.000243739	0.000126464	5.9408700121e-08	1.5993143296000003e-08	-0.9542475686	0.5183236771	-1.624206935	2.447140371	-0.08996927487
68370.2959769804	-39.95097406560672	4674497371.979902	1596.0803287907804	107499.56389689524	-1034.2923998786428	11556156238.022663	1069760.7684467223	68233.14298606302	8.150279172434239	4655761801.75652	66.42705058861534	73006.00043050319	70696.11706102715	1.097087	20.812315	0.02846281	0.014307	0.0463618591	-0.2264818432	-0.1264375329	-0.1091312903	-0.0860521342	-0.1845236302	0.0977324487	0.2713213161	0.0821917155	-0.063879786	-0.0543719073	-0.1531630837	-0.1787360499	0.1355655043	0.0375853666	0.0804996284	-0.0139064011	-0.0691811163	-0.0008173315	-0.0782364179	-0.0543191584	-0.2303246384	-0.0369347522	-0.0004692151	0.067758838	0.0306287387	-0.1096856888	0.0302077993	-0.027050568	0.0275945698	-0.0549243701	0.0264888311	-0.1320405044	-0.0638997873	-0.121879217	0.1866165276	-0.1406391406	0.0157941731	-0.1880486861	-0.0810244754	0.0798462578	-0.0437000792	0.0774419724	0.0531913776	0.0417274225	0.0546619369	-0.0344499736	0.1600818039	-0.0591164065	-0.0066704827	-0.0226270844	0.0420002887	0.0711438685	0.3052046522	-0.0290912565	-0.0392849107	0.1336424344	0.1863353245	-0.1096806174	0.0452710192	-0.0598130284	-0.1814437405	-0.1388714431	-0.0099097168	-0.0632022879	-0.004482828	-0.2269655386	-0.011907723	-0.1602577328	-0.0464759723	-0.0768653584	0.0175722462	-0.1433319855	-0.0243685442	0.2940164538	0.0430619451	0.0506910018	-0.0617397264	-0.1775317886	0.0635385706	0.0215896893	0.0397272	0.0013885999999999	0.0015782504198399	1.9282099599999917e-06	-0.00174075	0.00794396	6.31065004816e-05	3.0302105624999995e-06	-0.0390186	-0.0083767	0.00152245114596	7.016910289000001e-05	-0.000406084	8.860699999999999e-05	1.64904215056e-07	7.851200448999997e-09	0.000415728	0.0	0.0	1.72829769984e-07	0.000117275	-0.000126464	1.3753425625e-08	1.5993143296000003e-08	0.9503307184	-1.3535612	-0.7575224828	-0.3834408791	-0.3704571891
68342.47536680641	-27.820610173992463	4670693939.262541	773.986350453253	107773.70890220469	274.14500530944497	11615172330.537151	75155.4839361156	68193.90529994806	-39.23768611495325	4650408720.058285	1539.596011655595	73028.10878664564	71164.61623775294	1.065221	20.207798	0.02421463	0.0156437	0.0822217199	0.0216819029	-0.2597719342	-0.119794008	-0.082114649	0.0781507713	0.1597720973	0.045049416	-0.2459888264	-0.0607535556	-0.0863358257	0.0013837411	-0.1878281506	-0.0097245193	-0.076146599	0.0573066277	0.0788249404	0.0453543653	-0.006140507	-0.0635883818	0.2352827375	0.0020251144	0.0277506406	0.1064788579	-0.0991851828	-0.1914058633	0.1340070464	-0.17794554	0.0796547449	-0.0735733618	0.03440314	-0.2560228337	-0.0790940408	0.2341929521	-0.1433325075	0.182959729	-0.0351987071	0.0212882895	0.0976692077	-0.0247462872	0.1005486111	-0.0679712756	0.0028192729	-0.2374831316	-0.1494850532	0.1446916533	-0.0151661687	-0.2065353144	-0.1857706238	0.15740904	-0.0441445031	-0.0377505492	0.014520227	0.135887312	-0.0109371264	0.1138038374	-0.2329063979	0.1985530254	0.066083167	0.0826463668	-0.2555449026	0.1955272677	-0.0748287273	0.1360235582	-0.1075173369	0.0537649468	-0.1990813511	-0.1674923707	0.1416490957	0.0869746427	-0.0491170664	-0.0421957601	-0.0520083385	0.0573844272	0.0992444739	-0.0844663838	0.1285124082	-0.2085976192	-0.0388627455	0.0182214706	-0.0746239332	0.040208	0.0004808	0.001616683264	2.311686400000033e-07	0.00613153	0.0078722799999999	6.197279239839998e-05	3.75956601409e-05	-0.0265112	0.0125074	0.0007028437254399	0.00015643505476	-0.000473167	-6.708299999999995e-05	2.2388700988900002e-07	4.500128888999994e-09	0.000415728	0.0	0.0	1.72829769984e-07	0.000117275	0.0	1.3753425625e-08	0.0	-0.429725436	-1.18058362	1.286432311	2.04306416	0.2664948004
68190.26998257021	-152.2053842361929	4649912920.295816	23166.47899048712	108087.65949888754	313.9505966828583	11682942135.947454	98564.97715752276	68111.53287309557	-82.37242685249657	4639180910.322778	6785.216705569898	72946.00268498043	70210.89780380165	1.17214	22.236116	0.08165038	0.0636599	-0.2045977682	-0.0224400235	-0.1159559329	-0.0890855225	0.152374314	0.051264358	0.1202458173	0.0622426735	-0.0694670953	-0.292687649	-0.1028380548	-0.0442952345	-0.0098388737	0.2148984547	0.0122996769	0.046404486	-0.0111813061	0.0788935985	0.0667616367	-0.2155610623	-0.1550415588	0.0007340008	0.0584786322	0.1062329832	-0.1273572118	-0.0588971221	0.1263677855	0.0636629444	0.0095091932	0.203082122	0.0411770528	0.0780325004	0.2562775863	0.0261605201	0.1195018637	-0.0213804055	-0.1351591264	0.1897996467	-0.0560128195	0.1887413115	-0.0162383269	0.023394132	0.1635584351	-0.0436332484	0.1269909976	-0.107588947	0.2901881578	-0.0762284575	0.0058539507	-0.0563963244	0.0270869385	-0.0653207067	0.1360108394	0.0710074468	0.2157217614	0.2243764714	0.0182926081	0.189082728	-0.170114193	0.0347586757	0.1089952709	-0.0518050706	0.1040269289	0.0549521314	-0.1927144141	0.0337534555	-0.1223783846	0.0335902239	0.092463745	0.1684974769	0.0107904968	-0.1722437524	-0.0289228332	0.0636177451	0.1508773497	0.0776824134	-0.0625615956	0.1012135898	0.1510815511	-0.1031287185	0.1583519504	0.0350121	-0.0051959	0.0012258471464099	2.6997376810000034e-05	-0.0559648	-0.06209633	0.0038559541994689	0.00313205883904	-0.0141055	0.0124056999999999	0.00019896513025	0.0001539013924899	-0.000512216	-3.904900000000004e-05	2.62365230656e-07	1.5248244010000031e-09	0.000415728	0.0	0.0	1.72829769984e-07	0.000117275	0.0	1.3753425625e-08	0.0	-0.6692729103	0.7339569086	-1.49273605	-0.9208786514	-0.2195668248
68199.48864398044	9.21866141022474	4651170251.300417	84.9837181963668	107655.219818214	-432.4396806735458	11589646354.107977	187004.07742103827	68215.30802891274	103.77515581717309	4653328249.479446	10769.28296487855	73074.94516446732	70470.97532285262	1.149507	21.806759	0.09139266	0.0590884	0.0296178309	-0.2002005538	-0.0250511335	-0.1489416539	-0.0063613057	-0.1469716882	0.1104192115	-0.0766175419	-0.1356957848	-0.2131198415	-0.1472202809	0.0651309401	-0.2204879725	0.0374780118	0.1461119911	0.2848509488	-0.1131723938	-0.0726401339	-0.0600124596	0.2346482987	-0.0630847833	0.1475182395	0.2115309961	0.003853889	-0.2571850771	0.0187096519	-0.0060060991	0.0313874514	0.004880823	0.0342207101	0.0516342709	0.032550775	-0.0387880187	-0.1523653517	-0.113898044	0.1163577043	-0.2556010208	-0.0634024782	-0.0647162552	0.0935189328	-0.0238619426	-0.24996963	-0.2242801693	-0.1157773455	0.0336692002	0.1313651996	0.0127052095	-0.1315316832	0.2369236286	0.152594906	0.0884782028	0.1859629474	0.0879832364	0.0046484682	-0.1184998173	-0.0468167237	-0.1449235967	0.1917301348	0.0521643284	0.0243825399	0.0156547892	-0.0206788976	-0.1695685292	0.3293037138	-0.1493962576	0.0590012015	-0.0361922767	0.0983786929	-0.1738850277	-0.1345406464	-0.0906118784	0.0521880158	0.0511598764	0.1489602989	-0.2121745763	-0.0761588091	0.133001606	0.0046970476	0.0806770448	0.1732779611	0.1541662525	0.0286805	-0.0063315999999999	0.00082257108025	4.008915855999995e-05	-0.00160476	0.05436004	0.0029550139488016	2.5752546576e-06	0.00178847	0.01589397	3.1986249409e-06	0.0002526182823609	-0.000512216	0.0	2.62365230656e-07	0.0	0.000119587	-0.000296141	8.769949188099999e-08	1.4301050569000002e-08	0.000117275	0.0	1.3753425625e-08	0.0	1.613305158	-0.51334663	0.5291690374	1.639318484	0.0443560745
