global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_01	aroma_motion_03	aroma_motion_05	aroma_motion_06	aroma_motion_08	aroma_motion_12	aroma_motion_14	aroma_motion_17
67930.78075377192	n/a	4614590973.81703	n/a	107952.10940053104	n/a	11653657924.024223	n/a	68189.12441481827	n/a	4649756688.459565	n/a	72887.95659402836	70697.84127804296	n/a	n/a	n/a	n/a	-0.1674922756	-0.0781087077	0.0893081318	-0.1567908136	-0.1226013977	0.089820041	-0.2351475435	0.2019437219	-0.0800334502	-0.1670053345	0.0159606422	0.1088752422	-0.3607304689	0.1724182094	0.2104844591	-0.1242172475	0.1166565456	-0.0157140555	0.1869263906	-0.1497950948	0.0593482578	-0.2279780935	0.0175640783	0.1164476615	-0.2459679219	0.1440008972	-0.0267573862	-0.0429501265	-0.0558478322	0.0607175167	0.027992438	0.2039675473	-0.007531444	-0.2082588706	0.0351696806	-0.1058629797	0.4342890419	-0.1187506636	0.0038107602	-0.2777199237	0.0069744476	-0.0903758393	0.1140187499	-0.2227447923	0.1034319973	-0.0871763251	0.0482940508	-0.0598917004	-0.0432592689	-0.0871596256	0.2747434773	-0.0027364048	-0.1238910391	0.0265231854	0.0133245146	0.1007178218	-0.2388634264	-0.054870327	0.0655491536	-0.0491485594	0.1237500737	-0.307962197	0.2372291487	-0.0632270653	0.0505447205	-0.12019368	0.024622333	-0.0110532526	0.1101455036	-0.0796117636	0.2598332027	-0.0055887368	-0.1215552577	0.2089917713	-0.0895086248	-0.157503753	0.0709902305	0.0433286036	0.1491682861	-0.0098937127	0.00663874	n/a	4.40728687876e-05	n/a	-0.0767423	n/a	n/a	0.00588938060929	0.0316043	n/a	0.00099883177849	n/a	-0.00284987	n/a	8.1217590169e-06	n/a	7.32364e-05	n/a	n/a	5.363570284960001e-09	-0.00030944	n/a	9.575311360000001e-08	n/a	-0.7869697186	1.456277793	-2.60699388	0.4480482569	-0.9094990353	0.01798957379	0.7910595598	-2.485480809
67995.71712364363	64.93636987170612	4623417547.158563	4216.732132115022	108727.89028033087	775.7808797998296	11821754124.811668	601835.9734629976	68235.73352205983	46.60910724155838	4656115329.29356	2172.408877855089	72961.60439914552	70225.88019363354	1.406726	24.706055	0.0899625859	0.0516822	0.1198134166	-0.1741857228	0.1060497615	-0.1780926581	0.1661868696	0.0307824721	-0.180895584	0.2689052608	0.0549096372	-0.0241158723	0.0557828468	0.116321401	-0.2178087754	0.262555914	0.1162370088	-0.2384050893	0.0403497147	-0.2623948156	0.0833609916	0.071429176	0.1951058743	0.0202501292	0.2149835893	0.005950582	0.0055728151	0.0671944393	-0.0526354939	-0.0668744231	0.0262200187	0.1193423728	0.1570043517	-0.1586970053	-0.0577106926	-0.1206468079	0.0677312139	0.1003625842	0.2813597211	-0.2515440063	-0.1124802181	-0.1570934233	-0.2570726939	0.040033938	-0.0665278291	-0.1263864426	0.2398025547	-0.156092414	-0.0854213037	0.0288090384	0.0511387486	-0.042135997	-0.0519573193	0.1366973182	-0.0871388992	-0.0760419685	-0.1677749855	0.0169824551	-0.2460895504	-0.0294829832	-0.0151341903	0.2460090602	0.079530657	-0.2568529887	0.2314428978	0.023943468	0.0998879256	-0.1893261166	0.0164079601	-0.2083748077	-0.0656397644	-0.1077453565	0.3014849069	-0.0903905026	-0.0785207977	-0.0740164761	-0.0188915616	-0.160040976	0.0852747603	0.0234008714	-0.068391027	0.1017545797	7.03491e-05	-0.0065683908999999	4.9489958708099994e-09	4.314375901520281e-05	-0.0325275	0.0442148	0.00195494853904	0.00105803825625	0.050568	0.0189637	0.002557122624	0.00035962191769	-0.00312193	-0.00027206	9.7464469249e-06	7.40166436000001e-08	8.951129999999998e-05	1.6274899999999982e-05	2.6487237000999937e-10	8.012272827689997e-09	-0.000425419	-0.000115979	1.8098132556100002e-07	1.3451128440999998e-08	-1.360539527	2.243879244	-0.06771287912	-1.215238467	-0.8879189581	-0.4133191726	-0.3731492304	-2.189915923
68098.24197480765	102.52485116402386	4637370560.059455	10511.345106205245	108131.8891378166	-596.0011425142729	11692505448.51306	355217.3618783187	68178.63652656855	-57.09699549128709	4648326478.621946	3260.066894132058	72991.1389721812	71340.5808421603	1.429693	25.109417	0.0818448809	0.0521405	-0.0517028037	-0.0900365256	-0.1338157573	-0.2138878732	-0.0480306012	-0.1619978377	-0.0888376333	0.2550944736	0.190863663	0.0424403751	0.0189518641	0.1539991277	-0.0776786196	0.3580816661	0.0963235914	0.0036429108	0.0002436824	-0.1627347911	0.0517079123	-0.0615050227	0.0502066816	0.2644445885	-0.066881282	-0.1045769806	0.1010069007	0.0981329235	0.3752804436	0.0403420733	-0.0338370223	-0.1959448621	-0.2580127784	-0.1080401011	0.0509402236	0.0214943254	0.0317024045	0.0251990867	0.2266585998	0.1209466663	-0.2898202793	0.1351235386	-0.1955827882	0.1387846764	-0.0450074912	-0.1711460112	0.0462020502	-0.1377612545	0.0072886447	0.1684447726	0.0798178093	0.1287964324	0.0004669274	-0.1739952707	0.4134415491	-0.0576241423	0.0445233073	0.0383170117	-0.2453277442	0.009490744	0.0610894585	0.0255458467	-0.1044002079	-0.2394912253	0.3133140935	-0.0490818043	0.1248771406	-0.1636677164	0.0451289005	0.0486847086	0.0207207079	-0.0962330779	-0.0792070372	-0.0201909389	0.1168080583	-0.1760960728	0.2760024499	0.1754145029	-0.1637639109	-0.0442116802	-0.1169533298	0.0587553441	0.00404093	0.0039705808999999	1.63291152649e-05	1.5765512683444806e-05	-0.0779206	-0.0453931	0.00206053352761	0.00607161990436	0.0316898	-0.0188782	0.0010042434240399	0.00035638643524	-0.00284987	0.00027206	8.1217590169e-06	7.40166436000001e-08	8.951129999999998e-05	0.0	0.0	8.012272827689997e-09	-0.000425419	0.0	1.8098132556100002e-07	0.0	0.4465507732	2.02593741	-1.303640046	-0.3489933007	-0.7152243946	-1.394265801	0.4355738267	-0.2709883114
68069.70983003831	-28.532144769342267	4633485396.3456135	814.0832851387053	108232.82456980189	100.9354319852864	11714344314.357512	10187.96143005638	68168.57262299613	-10.063903572416166	4646954293.456697	101.28215511489088	72904.68801816058	71043.26488221742	1.404842	24.672966	0.027203238	0.0159802	-0.1612327952	0.031876721	0.1022293518	-0.1005241402	-0.1171355638	0.086906549	-0.0254050924	0.2929431577	-0.0400109336	-0.0720087658	0.0590462243	0.1759329285	0.1775601513	0.2224031643	-0.028085128	-0.3288617663	-0.0179781109	0.1665921137	-0.0183286714	-0.0559937008	0.0626045886	-0.0442299686	-0.128151027	0.0456622483	0.0074031947	-0.1098676121	0.0331062799	0.1570377491	0.1197999992	-0.134700596	0.1495044507	-0.0645355462	-0.0922306833	0.0808226778	0.289549886	-0.1491242475	-0.0138082978	-0.0573861297	-0.1818182588	-0.0702016742	-0.1677433796	0.0718245548	0.2330929573	0.0248854077	-0.0204428363	0.1691442771	0.1827850074	0.0860305029	0.0220376145	-0.1483302975	-0.1768725085	-0.1281907856	-0.0041854824	-0.0767139732	0.1138866371	0.0152690996	-0.2387116496	0.0615344832	-0.1390146059	-0.1351741443	0.1547849343	-0.1219693929	0.2022626678	-0.086363468	-0.0054150704	0.1281792188	0.0373201831	-0.0645670527	0.1077217759	0.1331304409	-0.2297214639	0.2170812273	0.3616432835	-0.035121514	-0.0655892198	-0.0970851791	-0.0760928912	0.039952642	-0.0418581034	-0.1234191805	9.4172e-05	-0.003946758	8.868365584e-09	1.5576898710563997e-05	-0.0779213	-6.999999999923734e-07	4.899999999893227e-13	0.0060717289936899	0.044082	0.0123922	0.001943222724	0.00015356662084	-0.00284987	0.0	8.1217590169e-06	0.0	-6.94993e-05	-0.0001590106	2.528437091236e-08	4.83015270049e-09	-0.00048368	-5.826099999999999e-05	2.339463424e-07	3.3943441209999983e-09	-0.2218397889	2.160713021	-0.9523287684	1.0710576	-0.583837017	0.9188309106	-0.3892024972	0.7473845651
68116.93145945536	47.22162941705028	4639916351.452139	2229.8822848012283	108727.7248583027	494.9002885008085	11821718152.862774	244926.2955581835	68164.28952028054	-4.283102715591667	4646370365.804627	18.34496887230872	72909.18952271737	72425.22409187126	1.661779	29.185509	0.065888508	0.031831	0.1361599414	0.0453170511	0.1443765906	-0.0664211123	0.1147065424	0.1552689777	0.0569239203	0.1848780192	0.2265482092	0.1354896019	0.1419546361	0.2078002432	0.0528130833	0.1066469208	-0.1553718361	-0.0790282398	-0.1787697725	-0.1507532511	-0.2901737679	0.0132536073	-0.2048810819	0.0919951355	0.0539042638	-0.1514076678	0.0696018972	-0.0654271701	-0.0069068567	-0.0245055107	-0.1061061828	0.0254809926	-0.0185431903	0.167373716	0.0993416275	0.0906418876	0.219236168	0.0232366128	0.0312697175	-0.1348617913	-0.0403253274	0.3052793701	-0.1527707024	0.0562090662	-0.1118442598	-0.0791991474	-0.1251992883	0.184168185	-0.1224180674	-0.0275587487	0.1213934551	0.0207098817	-0.026682486	0.1297744603	-0.0355642198	0.0542363586	0.0276077063	-0.123650697	-0.2222157935	0.042602783	0.1267385067	0.0946144225	0.1134376731	0.0506537479	0.1157368755	-0.0585825559	-0.0984058773	0.2054634273	-0.0754234359	-0.0649981737	0.0412575185	-0.0270865582	-0.2805481083	0.2406018269	0.0312074876	0.0422106153	-0.2125812262	0.0205076753	0.0632668981	0.1443435061	-0.1448100001	0.0350182414	0.0078867999999999	0.0077926279999999	6.220161423999843e-05	6.072505114638245e-05	-0.0612746	0.0166467	0.00027711262089	0.0037545766051599	0.0259964	-0.0180856	0.00067581281296	0.00032708892736	-0.00259987	0.00025	6.759324016899999e-06	6.250000000000013e-08	8.951129999999998e-05	0.0001590106	2.528437091236e-08	8.012272827689997e-09	-0.000425419	5.826099999999999e-05	1.8098132556100002e-07	3.3943441209999983e-09	-1.040919899	1.693780079	0.4600263618	-1.738540757	-1.910411037	0.9202660522	0.8162207984	0.0357668549
68132.5544890254	15.623029570037032	4642044981.200014	244.07905294625152	108697.18720001022	-30.53765829248005	11815078505.194063	932.5485739882752	68130.42794059218	-33.86157968835323	4641755211.368224	1146.606578990696	72912.17338409543	72156.99905265999	1.686654	29.622383	0.1313942829999999	0.0727145	0.0293403468	0.0512610873	-0.2147970014	-0.0833965193	0.0356229703	-0.1434777399	0.0863118464	0.300888649	0.0432076995	-0.1917486186	-0.0252912681	0.1872131813	-0.0505251842	-0.094132907	0.2209837063	-0.1557101994	0.0849005099	0.1966695054	-0.1469763841	-0.3374825979	-0.0325029986	0.2160877225	0.0551448902	-0.1926727238	0.1092057366	-0.087948066	-0.0696582546	-0.1820173302	0.0302684887	0.060254008	-0.0195380983	-0.0624451117	0.0430900756	0.1185556418	0.1388220884	0.1582867874	0.0980097384	0.1113594689	0.0331677344	-0.1044013969	-0.22853596	0.0055657588	0.2043210753	-0.0604321489	-0.2769657594	-0.0924999659	-0.0115067143	0.0991893158	-0.0718468701	0.3292839176	-0.0430528449	0.0202110556	-0.050848301	0.2105266545	0.0824263894	-0.1554029325	-0.2175118964	0.0863493223	-0.0730609959	0.0292958769	-0.2312176661	-0.1087464003	-0.0792024191	-0.0569846112	-0.2203806229	-0.0207280943	-0.0614175406	0.1099379099	-0.0200609661	-0.2092353783	-0.200167077	-0.0143186498	-0.0846399156	0.0617475478	-0.0544423967	0.1195474649	0.1576320501	0.0514551079	0.0983075469	-0.0458390508	0.000100392	-0.0077864079999999	1.0078553664e-08	6.062814954246245e-05	0.00273641	0.06401101	0.00409740940122	7.4879396881e-06	0.0440836	0.0180872	0.00194336378896	0.00032714680384	-0.00294205	-0.00034218	8.6556582025e-06	1.1708715240000006e-07	-0.000228995	-0.0003185062999999	1.0144626313968998e-07	5.2438710025e-08	-0.000255912	0.000169507	6.5490951744e-08	2.8732623049e-08	1.157219084	2.13409462	-0.5143875097	-0.450143202	0.5100775977	-0.2527155034	-0.3725212162	-0.6842809965
68069.00139728707	-63.553091738329385	4633388951.223868	4038.995469500511	108196.5374412786	-500.64975873161166	11706490714.282003	250650.18091802092	67985.66977180072	-144.7581687914644	4622051294.320338	20954.9274318581	72789.4265006233	72319.98765615436	1.403831	24.655214	0.0557340035	0.0299489	-0.1352400912	0.1369161996	0.0334621746	-0.0405936639	-0.0952105807	0.0994028937	0.0817223768	0.2300930695	0.0294663098	-0.0859410434	-0.1006021364	0.1098079357	0.2488965785	0.082642128	0.1646800323	-0.1293028285	-0.2159474841	-0.0044463788	0.0924277067	0.1315044989	-0.0499566445	-0.0629219534	0.0459911198	0.0333174474	0.0815155449	-0.0236766855	-0.1474973866	0.0616058494	0.101604844	0.0629079795	0.0256900928	-0.0842653548	0.01590149	-0.0625281964	0.2334089876	-0.1360349975	-0.107590891	0.0391276861	-0.1077787583	-0.0269721367	-0.2111119495	-0.2592062064	-0.024716092	0.0467174788	0.135792231	0.0425103033	-0.0932264161	-0.0133104915	-0.1150952127	-0.103555036	-0.1232482905	-0.0540883783	-0.1056027396	0.012294303	-0.0686568977	-0.0663784031	-0.2011941615	0.0897534022	-0.06190129	-0.1676015108	0.0630024372	-0.0044920326	-0.0378438653	-0.059130586	-0.170667365	0.0007282457	0.0195598629	0.0487940733	-0.1096124776	0.0225935687	-0.0822982429	0.1080195664	-0.0119276802	-0.0590387183	-0.0871007294	0.0126851789	-0.1561232908	-0.1711307535	0.2842380443	0.0212764087	9.56485e-05	-4.7435e-06	9.14863555225e-09	2.250079225e-11	-0.0169458	-0.01968221	0.000387389390484	0.00028716013764	0.0304668	-0.0136168	0.0009282259022399	0.00018541724224	-0.0026888	0.00025325	7.229645439999999e-06	6.41355625e-08	-0.000203147	2.5848e-05	6.681191040000001e-10	4.126870360900001e-08	-0.000425419	-0.000169507	1.8098132556100002e-07	2.8732623049e-08	-0.1802885017	1.536708174	-0.6435211659	1.141734654	-1.319020262	0.7377693066	0.3129013069	1.834386984
68058.57459988717	-10.426797399893983	4631969576.568407	108.71810401843597	108936.73661534926	740.199174070658	11867212584.401978	547894.8172948844	68064.38585717247	78.71608537175052	4632760622.114059	6196.222096252717	72815.69945702823	71082.3050873168	1.448085	25.432432	0.0431061505	0.0263094	0.1593865782	-0.0583316134	0.0997963186	-0.1164038988	0.234966416	0.0564308637	0.0256237102	0.2261716344	-0.1515583614	0.0247594568	-0.236868641	0.1830244552	0.0155434442	-0.1090643273	0.173020171	-0.1433923528	0.1410019785	0.0326744611	-0.1287088283	0.0647498933	0.2214792404	-0.0009205584	-0.1362188697	0.1025532086	0.0854144629	0.006501192	-0.0470594767	-0.0680782146	-0.0531337796	-0.0104374671	-0.0768098717	0.1662610527	0.2204450792	-0.0117268951	0.2053349871	0.1802611451	-0.0094236227	-0.1508252415	0.0485907482	-0.1793010077	-0.0471089165	-0.0979172813	0.0339611194	0.0006213156	-0.0646376699	-0.0233314192	0.1404077169	-0.0118717496	-0.1103451191	0.1706032583	0.0158405683	-0.0276256173	-0.0125538636	-0.0706555271	0.046617441	0.2003590814	-0.2133506	0.1074733506	-0.0609326521	0.1995997274	0.0123297741	0.0480048033	-0.1822032622	-0.1057848964	-0.0413435818	-0.0084295739	-0.1172228608	0.014481494	-0.2930893747	-0.0653343266	0.0133408479	-0.0021017277	-0.0439155809	0.0958710167	-0.0873012458	0.1082204898	0.0048412468	-0.0268032648	-0.0180379857	-0.2036414793	0.000106899	1.1250499999999997e-05	1.1427396201e-08	1.2657375024999992e-10	-0.0136912	0.0032546	1.0592421159999998e-05	0.00018744895744	0.0440816	0.0136148	0.00194318745856	0.00018536277904	-0.00306317	-0.00037437	9.3830104489e-06	1.4015289690000013e-07	-0.00028088	-7.7733e-05	6.042419288999999e-09	7.88935744e-08	-0.000497826	-7.240700000000003e-05	2.47830726276e-07	5.242773649000004e-09	-1.008557022	2.102703898	1.092084315	-1.369892416	-0.07422875161	0.1366592372	0.231478752	-0.1812869864
67994.39766352314	-64.17693636403419	4623238113.62532	4118.679161073294	107988.98320695464	-947.753408394623	11661620494.071932	898236.523123625	68111.4670959439	47.08123877142498	4639171949.961848	2216.6430442519304	72881.69871496175	70275.06691525265	1.53721	26.997734	0.079288759	0.0460184	-0.0482426512	-0.0882884928	-0.1686839678	-0.1233663562	-0.0410341543	-0.1619913948	0.0637805433	0.1391466958	0.1215626749	0.177739959	-0.1242323818	0.1946264872	-0.0156983004	-0.0008400216	-0.0060856739	0.1103642987	0.052231234	-0.063599313	0.030636684	0.0319034263	-0.0935336434	-0.0617869893	0.0899160549	-0.153128519	0.0082403862	-0.048819603	0.0722267785	0.1097212771	-0.0751091437	-0.0015598706	0.0772014136	-0.3747221877	0.079276204	-0.0339782183	0.1162683291	0.095774192	0.1014493293	0.1737789436	-0.0528018514	0.0539420873	0.0268263301	0.1510281847	-0.0525819049	0.0114817434	-0.0662213641	-0.0423295642	-0.1314748233	-0.1122896115	0.137406693	-0.0799905656	-0.0781024667	-0.0620428413	-0.0807614175	-0.0117300179	-0.0870633406	0.2411850587	-0.1967530384	0.0215756471	0.00922643	-0.0535904373	-0.1929481899	0.0268502388	-0.014592553	0.0144593645	0.1552723815	0.0137833695	-0.136422501	0.2071892371	-0.2703707021	0.2099114864	0.075978238	-0.2663135968	0.0901766108	0.0558419229	0.0287989434	0.121732458	-0.2087094857	-0.1364111726	-0.1977163619	0.1060937583	-0.00337761	-0.003484509	1.14082493121e-05	1.2141802971081002e-05	-0.0419604	-0.0282692	0.00079914766864	0.00176067516816	0.0441147	3.3100000000001184e-05	0.00194610675609	1.0956100000000783e-09	-0.00240677	0.0006564	5.7925418329e-06	4.308609600000002e-07	-0.000279338	1.541999999999993e-06	2.3777639999999786e-12	7.8029718244e-08	-0.000205729	0.000292097	4.2324421441e-08	8.532065740900005e-08	1.272258263	1.395790603	-1.206906236	-0.3210289648	-0.9097458907	-0.991240503	0.4345961535	-0.4788716847
67992.35028806154	-2.047375461595948	4622959697.694463	4.19174628074522	108060.67456852533	71.69136157068715	11677109388.204737	5139.651323858999	68114.63689149737	3.1697955534764333	4639603758.860535	10.047603850838968	72870.60598842346	70565.03943920447	1.293529	22.718	0.069990913	0.0349037	-0.1291370465	0.0265516188	0.0889175977	-0.0509372372	-0.0554729695	0.1202037967	-0.025937439	0.1697115449	-0.1704851896	0.0595089189	-0.0503826995	0.1752350425	0.0862299999	0.1440480659	-0.1450351044	0.1094278573	0.1416093871	-0.2265481398	0.0645458329	0.0320386233	0.1229427734	-0.114261493	-0.2121057267	-0.0728253643	0.0015413674	-0.1311373089	-0.1496300399	-0.0071435519	-0.0101587145	-0.0544532245	-0.0708352867	-0.0318009261	-0.0728614928	-0.1478870368	0.2069068693	-0.1081617396	0.0552740502	-0.0154004996	-0.0835508551	0.0809219757	0.1205260952	0.0557050285	-0.1830901352	-0.0774289099	0.0530252441	-0.1645979479	0.189207174	-0.0813535726	-0.0428558337	0.0405452981	-0.0431418595	-0.0843906152	-0.2200920375	-0.0600121775	-0.0146479299	0.0708534775	-0.2076848395	0.0517610241	-0.0523043019	-0.1150723055	0.0865210654	-0.0412321304	-0.2394513253	-0.1825114005	-0.0872387363	0.0033134015	-0.0523582255	0.2534894391	-0.1435862584	0.0295170931	0.0827076185	0.105609267	-0.1766639384	0.0623724406	-0.0194319758	0.0352880178	-0.1534812242	0.1084886381	0.0806040703	-0.10124387	0.000130953	0.003508563	1.7148688209e-08	1.2310014324969e-05	-0.0141505	0.0278099	0.00077339053801	0.00020023665025	0.0481759	0.0040612	0.00232091734081	1.649334544000001e-05	-0.00268978	-0.00028301	7.234916448400001e-06	8.009466010000013e-08	-0.000468863	-0.0001895249999999	3.5919725624999984e-08	2.1983251276900002e-07	-0.000425419	-0.00021969	1.8098132556100002e-07	4.826369610000001e-08	-0.557028518	1.60489226	-0.543803784	0.6441685583	0.072406095	0.6383391617	1.362502367	0.5656283802
