global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	aroma_motion_01	aroma_motion_02	aroma_motion_05	aroma_motion_07	aroma_motion_11	aroma_motion_12	aroma_motion_16	aroma_motion_17	aroma_motion_21
62360.86914308954	n/a	n/a	3888878000.2815375	86780.481953125	n/a	n/a	7530852048.016653	63386.088412350175	n/a	n/a	4017796204.218273	69424.21222109272	32672.065695768106	n/a	n/a	n/a	n/a	-0.0653735259	0.019395975	-0.0913104961	-0.0591446279	-0.2077922784	0.1420993338	-0.0063571309	0.0189454314	-0.1709437389	0.0155493263	-0.0523715175	-0.0454866272	0.0949782391	-0.0152368371	0.0791098346	-0.0366419596	0.1967728486	-0.2167281593	0.0642185238	-0.0595065836	0.1087368595	-0.0830264315	0.0694189913	-0.1230827008	0.0189485512	0.0556267707	-0.062580393	-0.1001593795	0.2086463184	-0.057421352	-0.0484901909	-0.1830316779	0.3190742279	-0.0558618214	-0.0046260421	0.1630525924	-0.1262471593	0.0042866415	-0.0645450243	-0.0871502938	0.131007671	-0.0695245822	0.2446801631	-0.046181336	0.1289397605	-0.1216190162	0.1281582718	-0.0635370898	0.0806084506	-0.0096467809	0.0407116087	0.032658182	-0.1940095116	0.1490144766	0.0990189649	-0.1739843567	-0.1593328113	-0.1344095473	0.0278772413	-0.1607645391	0.0308645899	-0.1820988195	0.0472347097	0.0909710391	-0.0718819727	0.1962325644	-0.0967080238	0.1276833483	-0.0177139922	0.2179064612	-0.0400724561	0.0774491688	-0.1126616298	0.15755012	-0.0673212583	0.0906050391	-0.1152997251	0.0398650597	0.040769205	-0.1274991365	0.1643619509	0.181629	n/a	0.032989093641	n/a	-0.0531977	n/a	0.00282999528529	n/a	0.256097	n/a	0.065585673409	n/a	-0.00193866	n/a	3.7584025956e-06	n/a	0.00399921	n/a	n/a	1.5993680624099996e-05	0.0	n/a	0.0	n/a	0.0	0.0	0.0	-1.705741559	1.970994391	-0.3147207557	0.6609658942	1.928184857	0.4989763732	1.094224709	0.1769364766	0.8419620788
62268.19045600695	-92.67868708258902	8589.339039352453	3877327542.665556	86878.76583705356	98.28388392856868	9659.72184008436	7547919953.369586	63377.2567110802	-8.831701269977202	77.99894732211692	4016676668.22216	69337.03482599901	31488.96377009142	1.03209	25.500589	0.2372322	0.130513	-0.0658790118	0.0307878971	-0.1224132744	-0.0381662125	-0.193525818	-0.0335871252	-0.0989440893	-0.0463014419	0.0158572567	0.0690298772	-0.0258005257	-0.1569983443	0.131686862	-0.129166033	0.0643321205	-0.010130242	-0.1464417682	-0.000500647	0.1043560907	0.0610223502	0.07692246	-0.1978252653	-0.1106408607	0.0799548524	0.1408976013	0.030609001	0.1762098248	0.0435519648	-0.0708930019	-0.0515997116	0.0184668107	-0.1691218033	0.0283551154	0.2302131204	-0.1337239119	0.1682694776	-0.0523374775	0.0848049522	0.0679713793	-0.0427916974	0.0853023727	0.1720610833	0.0816155825	-0.0998914791	0.1897681312	0.0385930657	0.2452472999	-0.0198039916	0.2841632826	0.0741659956	-0.0672426679	0.0171397561	-0.1648860685	-0.0794212987	0.1681487244	0.1207087433	-0.1895589514	-0.0956039246	0.0623687833	-0.2504235407	0.1029169593	0.1043313759	-0.0605394822	-0.0745280725	0.0523245518	0.2200091245	-0.047109411	0.2819421797	-0.1383136093	0.0097547048	0.0296031982	-0.1262544432	-0.0965530331	0.079767857	-0.1859174704	-0.0828492725	-0.1452891425	0.0662656178	-0.0143163545	-0.2231672317	0.1640657595	0.1395	-0.042129	0.01946025	0.001774852641	-0.0895495999999999	-0.0363518999999998	0.0080191308601599	0.0013214606336099	0.370287	0.1141899999999999	0.137112462369	0.0130393560999999	-0.00211096	-0.0001722999999999	4.456152121599999e-06	2.9687289999999933e-08	0.00423234	0.00023313	5.434959690000032e-08	1.7912701875600002e-05	0.000485796	0.000485796	2.3599775361600002e-07	2.3599775361600002e-07	0.0	0.0	0.0	-2.296528812	0.5749366254	-1.268464696	-0.2216729787	-0.166228375	1.898609414	-1.606434883	-0.1978132889	-0.9554104308
62217.5341997188	-50.65625628815178	2566.056301130917	3871021561.8931785	86012.45828125	-866.3075558035634	750488.7812423442	7398142979.583772	63333.17704320063	-44.07966787956684	1943.017120372917	4011091314.385396	69213.25700493313	30880.248157508515	0.902536	22.299608	0.1503430899999999	0.0705141	-0.0642901836	0.1044110902	0.0857739848	0.2301271365	-0.0439524101	-0.1239848699	-0.0939849237	0.0742248826	-0.0361539405	0.091681224	-0.0475859119	-0.1608338706	0.0218825575	-0.0759891435	0.0378083022	0.019556009	0.1226879133	0.0402535284	-0.0601525762	0.2345629296	0.0316611683	-0.1959301263	0.0327870789	-0.1018247614	0.1331097112	0.0028992544	-0.1031323257	-0.1865482455	0.107846362	0.1986237456	0.0033434951	0.0203593786	0.0129060536	0.2860438876	-0.1538305064	-0.0387962746	-0.0891467352	0.1531232191	-0.120599989	0.0639911037	-0.0300124205	-0.0343849358	0.1955270287	0.136521643	0.2624458587	-0.1061959799	0.0396268995	0.0625170676	0.0639563314	0.1117112627	0.0731408879	0.0469734195	-0.0723055812	-0.1664131172	-0.0534607934	-0.0353314263	-0.1891042223	-0.0926720814	0.0924587914	-0.0455857822	0.2247390991	-0.0527400812	-0.0852964406	0.0713064627	-0.1210623419	0.0561993293	-0.2075621786	0.0613070904	-0.1311297371	0.0623893034	0.1593809639	-0.1445899131	0.0869091051	-0.1314494247	-0.0187692018	0.1332159342	-0.0322464758	-0.0881172781	-0.053329728	0.0261023189	0.1634739106	0.111776	-0.027724	0.012493874176	0.000768620176	-0.0601926	0.0293569999999998	0.0036231490947599	0.0008618334489999	0.323021	-0.0472659999999999	0.104342566441	0.0022340747559999	-0.00225719	-0.00014623	5.0949066961000006e-06	2.138321290000007e-08	0.00448234	0.0002499999999999	6.249999999999968e-08	2.00913718756e-05	-3.78958e-05	-0.0005236918	1.4360916576399996e-09	2.7425310138724e-07	0.0	0.0	0.0	-1.896029051	1.584530378	-0.4632988856	-1.341934567	-0.3967298814	-0.7344085179	0.8113489791	-0.2886803532	-2.240795526
62426.54072384807	209.00652412926863	43683.72712859856	3897072986.7462616	86221.7765234375	209.31824218749531	43814.12651246296	7434194746.857597	63286.80952572061	-46.3675174800228	2149.9466772602195	4005220259.94484	69194.3333051674	31583.88104609823	0.94566	23.365105	0.0964950999999999	0.0640875	-0.0676997483	0.0394758026	0.0444491308	0.1923226434	-0.1097195235	0.0849203157	-0.0936613349	-0.0747646774	0.072657198	0.316756858	-0.3051098114	-0.1210975656	-0.0827492039	-0.1504865966	0.0082915409	0.0783889276	0.1983244551	-0.1137015219	-0.1152660289	-0.0129619446	-0.1898337918	0.049305608	0.0627916378	-0.0948691516	-0.1433872617	0.1659781841	-0.0122934911	-0.1895586762	-0.1542769617	-0.0341043501	-0.0417633579	-0.0509745703	0.0602800563	0.0048263182	-0.1652641105	-0.0854925001	-0.1502667674	-0.018096829	-0.0599712261	-0.0648762592	0.1069582535	-0.0075818098	0.3253505925	0.1193230854	0.084696702	0.0586665941	-0.0743292611	-0.0914297186	-0.1528200125	-0.119229499	-0.0359808275	-0.0071029066	-0.0916224656	0.0672399905	-0.0799918313	-0.0256115564	-0.1882520026	-0.0594297539	0.1119729618	-0.2289622202	0.106496735	-0.0762000375	-0.0634757696	0.1480076276	-0.1357530367	0.1641863565	-0.0814616628	-0.0849382424	0.0118007625	-0.1025999393	-0.241653775	-0.0311392261	-0.0034664073	-0.0957852554	0.0766396846	0.0441717314	0.1689687274	-0.027739588	-0.1807471668	-0.0256265344	0.1625874706	0.111781	5.000000000005e-06	0.012494991961	2.5000000000050003e-11	-0.0502743	0.0099182999999999	0.00252750524049	9.837267488999996e-05	0.347623	0.024602	0.120841750129	0.000605258404	-0.00332266	-0.0010654699999999	1.10400694756e-05	1.1352263208999995e-06	0.00442924	-5.30999999999995e-05	2.819609999999947e-09	1.96181669776e-05	8.293019999999998e-05	0.0001208259999999	6.877418072039997e-09	1.4598922275999997e-08	0.0	0.0	0.0	-1.716122065	1.542333927	-1.949002592	-0.5091071357	0.7853054802	-0.9388213479	-0.1039212319	-1.028868479	1.364869323
62572.71600512776	146.17528127969126	21367.21285719686	3915344788.258372	86906.00543247767	684.2289090401755	468169.1999663088	7552653780.229838	63481.18501177226	194.3754860516492	37781.82957781488	4029860850.4988585	69400.84189104813	33104.174599291946	1.104593	27.29199	0.15397409	0.0841404	-0.0806830145	0.0325433751	-0.1618317458	-0.0293430851	-0.1677359747	-0.0582496982	-0.1114405991	0.0572467563	0.2961926896	0.0666166966	0.0001488065	-0.1179059216	0.1406669484	-0.1652916376	0.0222323283	-0.0557590144	-0.0621521887	-0.0649214678	-0.0711191327	-0.0296145843	-0.0880257277	0.1669472792	0.1555175633	0.0314310522	-0.0660160031	-0.1136836735	-0.1268607293	0.1976237337	-0.0971382337	-0.1233572396	-0.1030951142	0.0703895443	0.0717914166	-0.0850877647	-0.1068297384	0.14124982	-0.044447706	0.1046499286	0.1079940022	0.0767933984	0.1353406251	0.1347756267	-0.0708240895	0.0707824697	-0.0243760025	0.1809973065	-0.1748093155	0.1298339628	-0.0422097259	-0.1334038979	0.001728749	0.0158998744	0.0514103914	0.0483508025	-0.1092985081	0.1203455035	-0.148443262	-0.0747045513	0.0371238085	0.0599295857	0.1986144695	0.0545331276	0.061542081	0.0280127363	0.0804191178	0.0207258603	-0.0057976316	0.0976831111	-0.0628241982	-0.096855633	-0.0854774422	-0.161786069	0.077761563	-0.1748294265	0.0204545895	0.0572990801	-0.0948379872	0.0359844258	0.0790918416	0.2754915086	0.161408037	0.104391	-0.00739	0.010897480881	5.4612100000000114e-05	-0.0363029	0.0139714	0.00131790054841	0.00019520001796	0.281425	-0.066198	0.0792000306249999	0.004382175204	-0.00268161	0.0006410499999999	7.1910321921e-06	4.109451024999997e-07	0.00399904	-0.0004302	1.850720400000003e-07	1.59923209216e-05	0.000339974	0.0002570438	1.15582320676e-07	6.607151511844002e-08	0.0	0.0	0.0	-1.661703877	0.7805180702	-0.9902451629	-1.663044716	0.6147617117	1.785451333	-0.146284239	0.1910580762	-0.5763026011
62476.5814001764	-96.1346049513595	9241.862269153957	3903323223.452868	86646.38032366072	-259.625108816952	67405.19712821416	7507595223.192459	63381.46332762557	-99.72168414668704	9944.414289051612	4017209893.551145	69295.42299088713	32358.19210272765	0.967515	23.905098	0.1264088799999999	0.0604322	-0.0879392049	0.0699617956	-0.0075023415	0.0251584119	-0.0985517133	-0.2095428822	0.0042693237	0.2171396226	0.1403256784	-0.0058352428	-0.0535466267	-0.1832025082	0.1011542733	0.0114235105	0.146016063	0.0330203747	0.0657512028	-0.0094270454	0.0471191043	-0.0262863071	-0.0287665328	-0.040232862	0.1806582348	-0.1745498745	0.0947848855	-0.0823868777	0.1068914892	0.2064328011	-0.093507796	0.1054283069	-0.0781222578	0.1026188252	0.0707580846	-0.085931232	-0.1003620624	0.1332865777	-0.0451766475	0.134601452	-0.1549414471	0.1751533092	-0.0619514194	0.0059376918	-0.0585546443	0.1070135938	-0.0095431993	-0.0280684406	-0.0613980562	0.0588416379	0.0246602624	0.0042666441	-0.0979403148	-0.0301343212	-0.0466567992	0.1289113528	-0.0056911365	0.0280473218	-0.1215822284	-0.0340238137	0.0454444035	0.092034539	0.0160272328	-0.076885528	-0.1034891275	-0.0354472153	0.0819583099	-0.0081179737	0.0037175102	0.0793976047	0.0331642872	0.0322252507	-0.0700712542	0.0666073953	0.1280513878	-0.0744866618	0.0406690166	-0.1747972086	-0.1921386578	0.1576062401	0.1914867406	0.1590099351	0.1599377353	0.101296	-0.003095	0.010260879616	9.579025000000004e-06	-0.00574821	0.03055469	3.3041918204100004e-05	0.0009335890809961	0.249045	-0.0323799999999999	0.0620234120249999	0.0010484643999999	-0.00230995	0.00037166	5.335869002499999e-06	1.3813115560000017e-07	0.00342016	-0.0005788799999999	3.351020543999994e-07	1.1697494425600002e-05	8.293019999999998e-05	-0.0002570438	6.877418072039997e-09	6.607151511844002e-08	0.0	0.0	0.0	-1.389443203	1.510522449	-0.5773524213	-0.3478248942	-1.063060678	1.815919983	1.331070417	0.1296456914	-0.8066982569
62335.72809849328	-140.85330168312066	19839.6525950362	3885742997.569285	86514.72588169643	-131.6544419642887	17332.892088928264	7484797794.385075	63322.17636986302	-59.28695776255336	3514.943360738785	4009698020.216038	69169.07691751982	31996.12176128555	0.971408	24.00128	0.102836725	0.0529384	-0.0963143243	0.0129505113	0.1666833126	0.15181209	-0.0444376833	0.0228389944	-0.0178380025	0.1663574472	0.1340969385	0.0045701987	-0.0587459103	-0.0977225519	0.0370690516	-0.0659022069	-0.1913731894	0.177914332	-0.051800878	-0.2091931418	0.222974135	0.2783832885	-0.0358209835	-0.203881116	-0.1043560634	0.1293674845	-0.1004383447	0.0610770136	-0.1753095984	0.1050445405	0.0305661514	0.0191924516	0.0407771029	0.1673174603	0.0356630678	0.1353336375	-0.1347919757	-0.0302388822	-0.175598372	-0.0053494869	0.0233814167	-0.0046675926	-0.1025468747	0.0817153234	-0.1225508308	0.0583633037	0.1504535932	0.123693814	0.2917418024	0.0287514468	-0.3016726637	-0.0542864396	0.1185936533	0.0139194326	0.0060462327	-0.0209027478	-0.0059463489	0.0646731027	-0.1342054686	0.0299975685	0.0226840861	-0.0362517561	0.0139224642	0.1004163725	-0.067558426	-0.0520142202	-0.0241366602	-0.1896020334	-0.072290025	-0.1689165331	-0.0174605608	0.0067401835	-0.065662654	-0.0233782948	0.0152929986	0.2287208767	0.0158213791	-0.1882027146	-0.0575015553	0.3168510598	-0.1491432353	0.0834729216	0.1581792149	0.0951901	-0.0061058999999999	0.00906115513801	3.728201480999997e-05	-0.011734	-0.0059857899999999	0.000137686756	3.582968192409999e-05	0.297845	0.0488	0.088711644025	0.00238144	-0.00188064	0.0004293099999999	3.5368068096e-06	1.8430707609999986e-07	0.00366257	0.0002424099999999	5.876260809999989e-08	1.34144190049e-05	-8.425049999999998e-05	-0.0001671806999999	7.098146750249997e-09	2.794938645248999e-08	0.0	0.0	0.0	-1.863240942	0.6267540345	0.7463698681	-0.8447107754	-0.6588374645	0.1055298665	1.391526562	-0.6137992609	0.1852482794
62338.6637677932	2.9356692999208462	8.618154238497752	3886109000.353973	86301.0477734375	-213.6781082589296	45658.33394911482	7447870846.793142	63229.41547606307	-92.76089379994664	8604.58341856498	3997958981.444604	69170.67356624629	32473.183491052223	0.875758	21.637981	0.111064565	0.0821256999999999	-0.0992537491	-0.0545861594	0.0017220836	-0.0052208042	-0.0749459627	0.1029378575	0.1266062715	0.0484545267	0.0102391821	0.0508042565	0.0799634312	-0.0989766697	-0.0215921988	0.0675421924	0.0409977294	0.1760035948	0.0031579261	-0.0085433272	0.1454092897	0.0689801695	-0.0275522488	0.0830464026	0.0204285546	-0.0191280112	-0.0041597841	0.0628382001	-0.0193331299	0.0023404881	0.0580449811	-0.0321086083	-0.0585916604	-0.0564884271	-0.042208722	-0.0941861846	-0.0656260193	0.1053790534	-0.104437793	-0.1086246075	-0.1238078438	-0.0556653643	-0.0622867142	-0.0346561152	-0.0898047976	0.0190000898	0.0068762547	0.0333173729	-0.0058633906	-0.1514099016	-0.1230126184	0.0790792279	0.0022924156	-0.0250068404	-0.0318225983	0.1511030664	0.0372917022	-0.1207213708	-0.0988788315	0.0254681534	-0.0127890882	0.0805238341	0.0216392655	-0.0380256852	0.1010856717	0.1244738603	-0.0936016035	0.0291053383	-0.0462794751	-0.1451793604	0.0004976997	0.0903704792	-0.109109295	0.104500663	-0.0654205726	0.0780120008	0.0801206448	0.0871830313	-0.0071618475	0.1024327314	0.1259068862	0.0437761321	0.1561356449	0.0951963	6.199999999997874e-06	0.00906233553369	3.843999999997364e-11	-0.00540594	0.00632806	2.9224187283599995e-05	4.00443433636e-05	0.22632	-0.071525	0.0512207424	0.005115825625	-0.00131936	0.0005612799999999	1.7407108096000005e-06	3.150352383999999e-07	0.00366258	9.999999999940612e-09	9.999999999881223e-17	1.34144922564e-05	1.85656e-05	0.0001028160999999	3.4468150336e-10	1.0571150419209997e-08	0.0	0.0	0.0	-1.553893601	1.440523788	0.1624549345	-1.643404895	1.512532167	-0.1235378156	1.199507557	-1.019601847	1.156379519
62390.6855521089	52.02178431570064	2706.266043389277	3892597643.6621294	86198.40275111607	-102.64502232143424	10536.00060736773	7430164636.843614	63249.11598797802	19.70051191494713	388.11016971097376	4000450673.260696	69025.25015351511	31744.285334570686	0.935445	23.112724	0.115243895	0.0795502	-0.1060940787	0.0161635171	0.0143152423	0.1020710361	-0.1195338891	-0.0961496047	0.0516539774	-0.210670384	0.0118792266	-0.0195401726	0.0845498218	-0.1033882354	-0.1071431361	-0.0175525336	-2.97593e-05	-0.028183993	-0.0169500844	0.0617329524	0.1532164503	-0.0054058847	0.1007889663	0.2364858813	0.0777802203	-0.2635896167	-0.1644318775	0.141944171	0.1067693497	0.0467537098	-0.1102412633	-0.0872193516	-0.0765277299	0.0674991621	-0.0302841189	0.1526845528	-0.1627231018	0.0058494153	0.1059682075	0.0296266347	-0.0072043077	-0.0178168813	0.0568409174	-0.1350909892	-0.1572866706	0.0129714512	-0.0535501038	0.1687379313	-0.1310160615	-0.0870540809	-0.0349955718	0.0746237305	0.0362145045	-0.2425848219	-0.1898521995	-0.0881701205	-0.0526930494	0.0794199719	-0.1515628712	0.0411055929	0.0019929808	-0.0166226262	-0.0514554504	-0.0177237038	-0.1007483898	-0.048188911	0.0780642805	-0.0193604766	0.161293991	-0.055677524	0.0262839257	-0.1277133977	-0.1791040985	-0.073920606	0.018256412	0.0730775996	0.1302256004	-0.1461685048	0.0710630852	0.0235018108	0.1173221532	-0.0426518305	0.1538107079	0.100016	0.0048196999999999	0.010003200256	2.3229508089999965e-05	-0.0154654	-0.01005946	0.00023917859716	0.0001011927354916	0.292876	0.066556	0.085776351376	0.004429701136	-0.00193117	-0.00061181	3.7294175689e-06	3.7431147610000005e-07	0.00366258	0.0	0.0	1.34144922564e-05	8.29303e-05	6.43647e-05	6.87743465809e-09	4.1428146060900005e-09	0.0	0.0	0.0	-1.814580083	1.001543311	-2.192675987	-0.6884631151	-0.8563617401	0.07046234283	-0.5614210899	0.1194718652	1.116261753
62376.72184000741	-13.963712101489364	194.9852556532805	3890855427.5056577	85696.30512416294	-502.09762695312384	252102.0269919583	7343856711.933636	63224.48126248573	-24.634725492287544	606.8697000803618	3997335030.910409	68958.70246127291	32019.78233579559	0.818121	20.213907	0.0529538884999999	0.0309739	-0.1085079346	-0.0079542875	0.1643187596	0.2243787456	-0.0546282802	0.0362175823	0.0223551486	0.0309786852	0.0187757422	0.0340900502	0.0033764742	-0.0849989373	-0.0424454161	-0.1420984888	-0.1525571438	0.0988826958	0.0783744173	-0.0955052941	0.0182507611	-0.0025717633	0.0589760732	-0.0231319808	0.2848702303	0.072102166	-0.0043319777	-0.017467455	0.0531538072	0.1698458135	-0.0157860714	-0.0307232493	0.1870833384	0.0707086054	-0.1431416625	-0.0629963628	-0.200530587	-0.1243743613	-0.0669370958	0.0179962489	0.1002342596	-0.0914418191	-0.0572969384	-0.0723278609	-0.092478293	0.0969331527	-0.083220517	0.1304302862	-0.0414444574	0.2582810745	-0.1985089166	0.1274589833	-0.095348068	0.0453003932	-0.0548885309	0.00957476	-0.09729719	0.0315725425	-0.16438817	0.0222068814	-0.0560104747	-0.0303604819	0.0181821551	0.0839610367	-0.0753756607	-0.0282085715	-0.0889926653	-0.2327050517	0.0994312707	-0.0220957425	0.0847895258	-0.1338399973	0.0433838305	-0.021691574	0.0666668727	-0.0610417545	-0.0082118859	-0.0831256249	0.0909488371	0.055841449	-0.0392551551	0.0565663149	0.1512085936	0.108574	0.008558	0.011788313476	7.323936400000017e-05	-0.00559721	0.00986819	3.1328759784100004e-05	9.73811738761e-05	0.321132	0.0282559999999999	0.1031257614239999	0.0007984015359999	-0.00188002	5.115000000000002e-05	3.5344752004000003e-06	2.6163225000000024e-09	0.00366258	0.0	0.0	1.34144922564e-05	8.646329999999998e-06	-7.428397000000001e-05	7.475902246889996e-11	5.518108198960901e-09	0.0	0.0	0.0	-1.927509757	0.6996398804	0.386695772	-1.555456796	-1.368796424	-0.9750070182	-0.3909212719	0.09227772652	0.6734295212
