global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	aroma_motion_03	aroma_motion_08	aroma_motion_09	aroma_motion_13	aroma_motion_14	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_23
63577.44781718024	n/a	n/a	4042091870.9462767	87875.4876762368	n/a	n/a	7722101334.336445	63548.32960893855	n/a	n/a	4038390196.086296	69079.17259017538	65602.14847080257	n/a	n/a	n/a	n/a	-0.0883187962	0.155214169	-0.1968645065	-0.0962871773	0.134282663	-0.0176634716	0.0494087966	-0.1803221473	0.0634845059	-0.0759505956	-0.061291101	0.0771417114	-0.272033648	-0.1551821806	0.122865038	-0.1525261255	0.0086605161	-0.1118410596	0.121136894	-0.0493427821	0.1099172847	-0.0518464862	0.0105463598	-0.0796245543	0.1314264671	-0.3543702566	-0.0453442549	-0.0265355649	0.0996431827	0.0355617149	-0.3106581278	0.1177748226	0.1971717646	0.2261149741	-0.0561833552	0.0920065243	-0.1270161108	0.0088966316	-0.1752732653	-0.0189019151	0.2109259228	-0.0630476526	0.1035913834	-0.2544633845	0.0580940262	-0.1870334927	0.1147427774	-0.0434793311	0.0990390282	-0.1912234077	0.191178854	0.0485825741	-0.1781527973	-0.2606911537	0.2144454158	-0.0181036803	-0.2499765949	0.1441038365	-0.0124914247	0.0406779001	-0.0726631314	0.0296753537	-0.0048382434	0.051006305	-0.022983994	0.0276574962	-0.1592452541	0.1173142805	-0.2548034877	0.17757016	-0.1844418444	0.0130711037	-0.0163118003	0.1108919359	-0.1890736014	0.1145487757	-0.1031701014	-0.0413137849	0.1016010699	0.1643619509	-0.0778327	n/a	0.00605792918929	n/a	-0.0456411	n/a	0.0020831100092099	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	-0.0	n/a	n/a	0.0	0.00216924	n/a	4.705602177599999e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6855688747	-1.195503661	-0.6063405218	-1.782482809	0.5528300568	1.096333299	1.227839597	-0.2412355108	-0.2018076995	0.09476980659	0.3263898315
63811.45797093223	234.01015375198767	54760.75205902891	4071902168.37605	88542.01685922695	666.5291829901544	444261.1517775227	7839688749.499629	63675.003417423184	126.67380848463654	16046.253756002376	4054506060.208854	69308.4508187176	67237.84597423601	0.8334599999999999	22.459438	0.1725915999999999	0.0796869	-0.0931417865	-0.0326859883	0.0431237929	0.1142550642	0.2195740444	0.2276841916	-0.0933109393	-0.1961791691	-0.0663377658	-0.1595337856	-0.2195387777	0.0769223919	-0.1791178029	0.0579895313	0.0582976315	-0.2188021263	-0.0896224727	-0.2179715753	0.1029625692	-0.1970516467	0.0405074736	0.0956527293	-0.1001885275	-0.1073829796	0.0330417627	0.1907451944	0.1061184961	-0.2144186974	0.0964967048	-0.0607904247	0.0224616826	-0.0704888517	0.0866060485	0.0115015109	0.0458291911	0.2558847268	-0.0239293797	-0.1198424747	-0.1362971244	0.1187311798	-0.0685055441	-0.0906371984	-0.0508904228	-0.1542482161	0.2050471376	-0.1205440581	-0.1073508741	-0.0692693698	0.0982248361	-0.0153967145	-0.0158884036	-0.1636543621	-0.077874305	-0.1464762632	-0.2296978174	0.0251197086	-0.1478066378	0.0680100436	0.0921693843	-0.1226530376	-0.0590527204	0.107796219	0.0492120153	0.16556159	0.2363577626	0.1428981597	-0.1744674297	-0.052216507	-0.1786104313	-0.0633791701	-0.2240496173	0.00798791	-0.0683766344	-0.0380478058	-0.1404546433	-0.0181251551	-0.0825664458	0.0609110787	-0.0516897213	0.1640657595	-0.0146143	0.0632184	0.00021357776449	0.00399656609856	-0.0273074	0.0183336999999999	0.00074569409476	0.0003361245556899	-0.0232546	-0.0232546	0.00054077642116	0.00054077642116	-0.000678104	-0.000678104	4.5982503481600004e-07	4.5982503481600004e-07	-0.000422164	-0.000422164	1.7822244289599998e-07	1.7822244289599998e-07	0.00191381	-0.0002554299999999	3.6626687161e-06	6.524448489999992e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6740122177	0.3984681158	0.09091286726	-0.4166378435	0.7787730689	0.4052528772	1.19651768	1.495028505	1.539628941	-0.9722691283	1.584456241
63695.73416991757	-115.72380101466116	13391.998121280889	4057146551.444804	89949.4275720891	1407.4107128621545	1980804.9146791575	8090899520.546503	63688.0084540852	13.005036662012571	169.1309785802911	4056162420.847628	69596.52944244168	66875.63556582463	0.802479	21.624582	0.036813	0.0291336	-0.1062450615	-0.0869433094	0.2082898499	-0.1414049205	0.1418144259	0.012867748	-0.1598339018	-0.0430492539	0.102866847	-0.2012242361	-0.2127975373	0.1062018479	-0.0360206533	0.1655029056	0.1661221691	0.1419812357	0.0252965448	-0.0205660771	-0.084444173	0.037254699	0.1025582419	0.0074049844	0.1205695843	-0.1001658081	-0.0370736876	0.0691953771	-0.12812543	0.056333535	0.0913206536	-0.1516759516	0.2237530225	0.0021650747	-0.039183151	-0.2285743842	-0.1777071387	0.1201041656	-0.1112671187	0.0299191852	-0.0880014223	0.0440077039	0.0661330314	-0.1050874678	-0.0872176941	0.1741679414	0.0580480806	0.026886846	0.0425399736	-0.181563102	0.0039956403	-0.1456364344	-0.1580618126	0.013365892	0.0602273933	-0.0452738806	-0.1486151568	0.035196851	-0.0847973242	0.0196261472	-0.0551755088	-0.0825117909	-0.1176865153	0.1088642723	-0.0968793394	0.2912208275	0.0642833612	0.1064095468	-0.0226569647	-0.1663148326	-0.0082308786	-0.0422538151	-0.2325403734	0.0323836989	-0.0862229211	0.0253564103	0.1611848614	-0.0789826029	-0.077496494	0.1594770123	-0.0861776499	0.1634739106	-0.0146016	1.2700000000000903e-05	0.0002132067225599	1.61290000000023e-10	-0.0269602	0.0003471999999999	0.00072685238404	1.2054783999999926e-07	-0.0232656	-1.1000000000000593e-05	0.00054128814336	1.2100000000001302e-10	-0.00121239	-0.000534286	1.4698895121e-06	2.85461529796e-07	-0.000407138	1.5026000000000017e-05	2.2578067600000046e-10	1.6576135104399997e-07	0.00173428	-0.00017953	3.0077271184e-06	3.22310209e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4333292478	2.803197233	0.1794924889	0.5552729752	1.002479667	1.492844078	0.8024552017	0.451289011	0.3814395157	-0.1923500831	0.7488738819
63362.23899173669	-333.4951781808777	111219.03386989536	4014773330.045957	88554.78571570928	-1394.6418563798215	1945025.9075665548	7841950073.155189	63629.47001134777	-58.53844273743016	3426.7492781233896	4048709453.925005	69352.95306424174	60055.02863363803	1.925022	51.874016	0.11191643	0.0559117	-0.0556702089	0.0826327566	0.0006220736	-0.1748047626	0.0928326227	-0.2095608991	-0.1208221393	-0.0566494949	-0.0707726597	0.134920982	-0.1158382309	-0.077761982	-0.1101955936	0.0266007538	0.1027465342	0.1780966045	0.1955837695	-0.0819519801	0.0642608445	-0.0154238713	-0.1786320908	-0.0107728966	-0.0553147221	0.1798914376	-0.1210905846	0.0586493178	0.0027174848	0.180357519	-0.013488888	-0.1094633836	-0.0562886532	-0.1957897675	-0.0341082811	-0.0440328264	-0.1658245693	-0.0117374564	0.0484283574	0.2819198295	-0.1807663241	0.1148343615	0.1561168549	0.044339869	-0.0888817332	0.0017161294	0.0468414719	-0.0341233473	-0.0517439814	-0.1921283627	-0.0171381102	0.0197802822	-0.0373905763	0.1068303018	-0.0300868912	0.1020699867	0.0034055436	-0.0356151291	-0.0942560948	-0.021850706	-0.0439406039	0.0886814155	0.005054601	0.1647378344	-0.1349895294	0.1417795824	-0.0669832924	0.2117999265	-0.0746380131	-0.0766758728	0.0322801865	-0.0405119797	0.0110334328	-0.044958208	-0.0169352944	-0.0480061575	0.0584107596	0.0941869883	-0.0474122176	0.2383407587	0.0067831526	0.1625874706	0.0075655799999999	0.0221671799999998	5.723800073639849e-05	0.0004913838691523	-0.0207698	0.0061903999999999	0.00043138459204	3.832105215999998e-05	0.0115929	0.0348585	0.00013439533041	0.00121511502225	-0.00103834	0.00017405	1.0781499556e-06	3.029340250000001e-08	0.000392819	0.000799957	6.39931201849e-07	1.5430676676099997e-07	0.00173428	0.0	3.0077271184e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6144796677	1.33782475	-0.1150544895	-0.1956567207	0.6277381151	0.7498570344	-0.8781193481	-1.538967247	-0.4181045532	0.04514734028	0.3381023975
62722.04310355215	-640.1958881845421	409850.7752483948	3934054691.083853	87916.14023494443	-638.6454807648552	407868.050101373	7729247713.810414	63546.505294168994	-82.96471717877284	6883.144296553766	4038158335.101848	69176.61059902584	31136.81750007505	3.579808	96.465912	0.10079958	0.0453797	0.1803001276	0.0324346131	-0.0549438089	0.090771132	-0.0468283625	0.0209191849	-0.2180368711	-0.0703784486	-0.0114558198	0.1129424625	-0.0177832415	-0.1860536787	-0.1666652262	0.063411144	0.0072351207	-0.0419860033	0.0952801482	-0.2051409879	0.1442587019	0.1318276115	0.0344469546	0.049574236	0.2849828064	0.1376992795	-0.0405831118	-0.0214560041	-0.1373335723	0.1387328476	-0.0796177758	0.0080035249	-0.0033318518	0.0695468804	-0.1140764139	0.0664377851	0.0087798416	-0.0248440215	0.1154726194	0.0062103612	-0.0844866892	0.3163214228	0.0527134356	-0.0068620098	-0.1109178656	0.1340679551	0.1866577861	0.0388188532	-0.1812462905	0.0076555791	0.0347065604	-0.1166997769	0.0431121291	0.0843177087	-0.0277000687	-0.0719581692	-0.0081465436	-0.0811246068	-0.1065616514	-0.1229448581	0.1273946708	0.0685829497	0.1429350814	0.0263751642	-0.0671303201	0.1635840739	-0.0145652976	0.1006927375	-0.1261947167	0.0421236741	0.1448504693	-0.158270674	-0.0737476014	-0.0783022379	0.0554586373	-0.0662327148	0.045013627	-0.097673211	-0.0446282681	0.0623043978	0.150136702	0.161408037	-0.0146513	-0.0222168799999999	0.00021466059169	0.0004935897569343	-0.0296887	-0.0089188999999999	0.0008814189076899	7.954677720999994e-05	0.0464175	0.0348246	0.00215458430625	0.00121275276516	-0.000553807	0.000484533	3.067021932490001e-07	2.34772228089e-07	0.000308548	-8.427099999999997e-05	7.101601440999994e-09	9.520186830400001e-08	0.00186226	0.0001279799999999	3.4680123075999995e-06	1.6378880399999996e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.682083839	-0.3129832163	-0.5195396385	1.147754795	-0.4194014427	-0.5174186734	-1.34364446	0.1286822993	-0.7027973845	-0.9767045397	-0.3901639053
62778.5528647181	56.5097611659512	3193.3531070328468	3941146699.788205	88523.03386080996	606.8936258655303	368319.8731162104	7836327523.922106	63497.80079434357	-48.7044998254205	2372.1283032443853	4031970705.718139	69223.84198801038	31412.35853446205	0.8321159999999999	22.423231	0.12053471	0.0583529	0.1733281914	-0.1844439536	0.0715129718	-0.1241180318	-0.1594818167	0.1415457519	-0.0276845277	-0.0688853106	0.0985404345	0.143640542	-0.0062507664	0.0926342217	-0.1571398905	-0.0228231497	0.2581205129	0.165093047	0.0782375798	-0.0435903146	0.0386641481	-0.0772749682	-0.0920998528	0.0491886807	-0.0638531629	0.0077753451	-0.1153241167	-0.0515076517	0.184760068	0.0688703488	-0.0531494357	-0.0430504084	-0.0510892879	0.0346824473	0.1229554665	-0.0383845675	-0.1229615941	0.0028257787	-0.1522144094	-0.1281022943	0.0540923423	0.055089336	0.215473385	0.1202739691	0.0117877496	-0.1638987835	0.0245877309	-0.085273669	-0.0997830664	-0.1887565501	-0.0840892048	0.0457610798	-0.0795528001	0.0311288982	0.0737234605	0.0318519533	-0.0657601081	-0.1752335814	-0.062664018	-0.1752065419	-0.1111309561	-0.0601741518	-0.0165604124	-0.0966600913	-0.0746801411	-0.0092563128	0.0764465972	0.1070783483	-0.0993166097	-0.2022613589	0.1093016335	0.0458409995	0.1139908032	0.0302243901	0.1518513615	0.1322265237	-0.0749014702	-0.069642605	0.1010750943	0.0343646109	0.0051272382	0.1599377353	-0.00849509	0.00615621	7.216655410810001e-05	3.78989215641e-05	-0.0153205	0.0143681999999999	0.00023471772025	0.0002064451712399	0.0895047	0.0430872	0.00801109132209	0.00185650680384	-0.000982218	-0.0004284109999999	9.64752199524e-07	1.8353598492100002e-07	0.000677539	0.000368991	1.36154358081e-07	4.59059096521e-07	0.0015212	-0.00034106	2.31404944e-06	1.1632192360000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4384733024	0.6729550453	-1.360043256	0.4552507746	2.16066633	-0.8366474159	0.5401697803	0.8100198828	0.4515911814	-1.494544852	-2.058962626
62741.99522343347	-36.55764128462761	1336.4611362955088	3936557964.617348	87844.46592423241	-678.5679365775432	460454.4445511046	7716650193.51363	63488.32503055168	-9.475763791895588	89.79009943979945	4030767415.184975	69105.35709529933	30668.77228504368	0.858051	23.122086	0.05007768	0.0250829	0.1779112758	0.1180809497	-0.1086853477	-0.2163371111	0.0315161742	-0.0018453768	0.0348111135	0.1413483824	-0.1436181016	0.1075468934	0.0819429286	-0.1069009546	-0.1184237702	-0.187014517	-0.1151735921	0.0291586043	0.0889141944	0.0478747587	0.1216155072	0.0654151023	0.0906426702	-0.0915457437	-0.1723024466	-0.0509563588	-0.0183864781	0.2216373133	0.0186458386	-0.2145848081	0.0976581701	-0.0775659823	0.0703279358	-0.0657672427	-0.0462139994	0.1418328591	-0.0314997592	-0.0433286949	0.0450077034	0.0930644874	-0.0839513477	-0.0244690304	0.192428068	0.1205908912	-0.0418155712	-0.040007518	-0.1453039059	0.1831741481	-0.0262629295	0.0209265112	0.0745414443	0.103833345	-0.1690330705	-0.1551976286	-0.020535366	-0.1123226554	0.0447647967	-0.1946730321	-0.0333906334	-0.0912528987	-0.0643444163	0.1070730429	0.085957049	0.1605691455	-0.2691246353	-0.034363138	-0.1343281815	0.063250045	0.0700533368	-0.1396722278	-0.0773508791	0.0156702639	0.2136966644	0.1279413009	0.1578363831	0.027745591	-0.0965050357	0.090582259	0.0386660872	-0.155002659	-0.0988371894	0.1581792149	-0.0037912	0.00470389	1.4373197440000002e-05	2.2126581132100003e-05	-0.00987231	0.00544819	9.74625047361e-05	2.9682774276100003e-05	0.108199	0.0186942999999999	0.011707023601	0.0003494768524899	-0.00113881	-0.000156592	1.2968882161e-06	2.4521054464000032e-08	0.000712783	3.524400000000003e-05	1.242139536000002e-09	5.08059605089e-07	0.00128841	-0.0002327899999999	1.6600003281e-06	5.419118409999993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9028771578	0.2479203611	-1.048427431	-1.543527442	0.1807838993	-0.7018461096	-0.9162831734	-1.622318305	-0.1225984817	0.07613364992	-0.3000743014
62686.96412645454	-55.03109697892796	3028.4216347041743	3929655471.391399	87595.38330505193	-249.08261918048083	62042.15117780844	7672951176.358971	63492.79386347765	4.468832925973402	19.970467720264	4031334872.5900655	68996.18418867466	31133.84873365829	0.789336	21.270418	0.06018359	0.0264731	0.1866474544	-0.040516498	-0.0898002146	0.0605272175	-0.0313137787	0.1823382686	-0.1223711706	0.103725114	-0.2031824007	0.0635134488	0.0384285208	0.1096461095	-0.100497389	-0.0341261904	-0.0155528886	0.023416503	-0.0552175079	0.0972915163	-0.1206330354	0.2989811935	0.0822968262	-0.0419163932	-0.0342696915	0.0356166927	0.1927032736	0.144560092	0.1740330037	0.0771199997	-0.3054014181	0.1685682595	0.0928944544	0.1930116363	0.1407441228	0.1351440996	0.0537793145	0.1077898934	-0.1141783015	-0.0952847155	0.0943657523	0.0981548995	0.0753167116	-0.045963056	-0.0596944973	0.1625955397	-0.1921773131	0.2131429808	-0.004799612	0.0844165263	0.0005109203	0.0763605943	-0.0171860419	-0.0940102361	-0.1412516259	0.0972398765	-0.0323549592	-0.2062073701	-0.052432698	-0.205359452	0.0963071688	-0.0480268602	0.2037344951	-0.0064672184	-0.0949497035	0.0540661261	-0.0118068791	0.0299183728	-0.0037838999	-0.0510463807	-0.0309182157	-0.1032136172	0.0619692907	-0.0074006173	0.1220117224	0.158209571	-0.0529943777	-0.1049273817	0.0758882267	-0.1920401549	-0.0377963082	0.1561356449	-0.0118667	-0.0080755	0.00014081856889	6.521370025000002e-05	-0.0183256	-0.00845329	0.00033582761536	7.145811182410001e-05	0.127997	0.0197979999999999	0.016383232009	0.0003919608039999	-0.000805845	0.000332965	6.49386164025e-07	1.1086569122500005e-07	0.000729934	1.7150999999999972e-05	2.94156800999999e-10	5.32803644356e-07	0.00141543	0.00012702	2.0034420849000004e-06	1.613408040000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4959180946	-0.2442334296	-1.458211219	0.7733822779	-1.028609124	-1.47582263	1.268718036	0.2441540289	0.8440287197	-1.378565588	-1.093000078
62707.02877013805	20.06464368350862	402.5899261461624	3932171457.178921	88117.16439703671	521.7810919847834	272255.507952833	7764634661.374394	63560.335448673184	67.54158519553312	4561.865730725458	4039916242.347861	69190.36929125486	31089.709709995648	0.767823	20.690702	0.11204343	0.0657224	0.1733635232	-0.0768324986	0.0429279634	-0.0791117678	-0.087164822	0.066176682	0.0019827355	0.0515730974	-0.0608541799	0.0494358719	-0.0405203986	0.0775350142	-0.0254503876	0.1102797657	0.1355908536	0.172894458	-0.0880892779	0.0018718536	-0.1373264221	0.1686116798	0.2054606992	-0.1286944061	0.0578957679	0.0963974633	-0.265725383	-0.0902682323	-0.0315409649	0.0092458105	-0.0128371956	0.1265283643	-0.0364976981	-0.0184390804	0.0638761045	-0.0281088037	-0.1132515467	0.0466929028	-0.0908610591	-0.1970133595	0.0142938895	-0.0287484445	0.1067741518	-0.0743307116	-0.0903784569	0.2585873585	-0.0983710059	-0.0255138668	0.0809133095	-0.1732454051	-0.1259699811	0.1377533023	-0.1152402969	0.1716508981	0.0260963442	-0.1173302016	0.2587559667	-0.1588136545	-0.0472932412	-0.1526867914	-0.089900056	-0.0367711838	-0.0742956092	-0.0294405432	-0.060792525	0.0408002061	-0.1898898283	-0.0500590657	0.0719555619	-0.0245463419	-0.1201245009	-0.0226071672	0.0435773603	-0.1069835721	0.0478302088	0.1509848655	0.0433644379	-0.00082914	-0.0032014061	-0.1422964874	-0.0230224074	0.1538107079	-0.014765	-0.0028982999999999	0.000218005225	8.400142889999997e-06	0.00928703	0.02761263	8.62489262209e-05	0.0007624573355169	0.0770746999999999	-0.0509223000000001	0.0059405093800899	0.00259308063729	-0.000421452	0.000384393	1.77621788304e-07	1.47757978449e-07	0.000524843	-0.000205091	4.2062318281000016e-08	2.75460174649e-07	0.00143815	2.2719999999999945e-05	2.0682754225e-06	5.161983999999975e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.613708343	0.7009811873	-1.206651073	0.4375488175	0.408235969	-0.3531359007	0.2902208682	0.834949003	-0.301587812	0.04092518938	-0.1618442737
62714.60523774287	7.576467604820209	57.40286136689008	3933121710.1259255	87377.35522247404	-739.8091745626734	547317.6147671043	7634802205.674412	63401.91796002095	-158.41748865223053	25096.10071087959	4019803201.009228	68952.35970663885	30976.36758971054	0.7573189999999999	20.40766	0.0749097499999999	0.0482445	0.1855507241	0.1149348947	-0.2185249162	-0.0038479636	-0.0235186324	0.0246647964	0.0418944952	0.0452397726	0.0549654872	-0.1040746853	0.100680346	0.1011070198	-0.0530518081	-0.1232112314	0.1081998537	-0.0292724683	-0.1096335695	0.0765428186	0.0064429745	0.0497439148	0.0656378182	0.0227809989	0.0637195379	0.1122854587	-0.0046098753	0.0184606694	-0.0904340536	0.107534671	0.0386955995	0.1416341684	0.1214621429	0.1083016514	-0.340654286	0.1910268098	0.0299225377	-0.0102081633	-0.101597848	-0.020355942	0.0893493453	-0.0073181402	0.0970520251	-0.0119307759	0.023439929	0.1394846487	0.0019067985	0.0364293781	0.1802783773	0.0603725402	0.0988139977	-0.0384593473	-0.1255237705	0.0127652536	-0.0459957208	-0.0434850108	-0.2108552246	-0.178510108	-0.0582659625	-0.1531000003	-0.0529483314	0.1432856842	-0.0831949441	-0.0440127842	-0.0391234718	-0.1546979442	0.0191463016	-0.1577698073	-0.0705905421	0.1031112213	-0.0340089765	-0.0091813961	-0.1322072345	0.1116486324	0.1001347396	0.1292330617	-0.0483784934	-0.0243890871	0.002103146	-0.1450141106	-0.0205564638	0.1512085936	-0.00488813	0.00987687	2.38938148969e-05	9.75525609969e-05	-0.0366234	-0.04591043	0.00134127342756	0.0021077675827849	0.0858045999999999	0.0087298999999999	0.0073624293811599	7.621115400999998e-05	-0.000421452	0.0	1.77621788304e-07	0.0	0.000582954	5.811100000000001e-05	3.3768883210000013e-09	3.398353661160001e-07	0.00128841	-0.0001497399999999	1.6600003281e-06	2.24220676e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.441848436	-1.007508697	-0.6408566649	-1.347998088	0.7248437212	-0.2060991382	0.1726228634	1.654936117	-1.249517978	0.2524871734	-1.422937051
