global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	aroma_motion_01	aroma_motion_04	aroma_motion_06	aroma_motion_09	aroma_motion_10	aroma_motion_13	aroma_motion_16	aroma_motion_17	aroma_motion_18
61967.38044344957	n/a	n/a	3839956239.023216	86936.42698642974	n/a	n/a	7557942337.166829	63233.5848514574	n/a	n/a	3998486253.166463	68916.81929738066	29977.092573260896	n/a	n/a	n/a	n/a	-0.1189783587	-0.1733316544	-0.0147772919	0.0303492903	-0.2434635207	0.0856367881	-0.1759268508	0.0273667794	-0.2984049305	0.0281161532	-0.0765499786	-0.1161908749	0.0100956456	-0.2496400586	-0.0186932285	0.0196229312	-0.1452815519	0.2921476289	-0.0794044342	0.014717066	-0.0549367153	0.0707029211	-0.1420252615	0.1394747322	-0.0182469275	-0.004799392	0.0421242995	0.0083984825	-0.1136813487	0.1432533844	0.2271330032	-0.0081569952	-0.0968275367	0.0716650517	0.1224040498	0.0836541018	-0.0079364947	0.1351055093	-0.1400199344	0.101243094	-0.26539472	-0.0173341528	0.0361974962	-0.1582274972	0.0385059213	-0.1045373789	0.0223438841	-0.0004936762	0.0368509129	0.1904587048	-0.0724104098	0.064819518	-0.0092245815	-0.1286163256	0.2369656226	0.114354393	-0.1446600869	-0.1545413031	-0.0811385618	0.2011367136	-0.0975211122	0.013839326	-0.1462832786	0.076692338	-0.0726769729	-0.0991360095	0.1909047881	-0.1414027304	0.0042824251	-0.1268275502	0.0489104599	-0.0212356915	0.026305558	-0.1566816194	0.2480848709	-0.0129560003	0.0052649466	0.0461750203	-0.0350575352	-0.0692237043	0.081254574	0.1643619509	-0.0803514	n/a	0.00645634748196	n/a	0.0130787	n/a	0.00017105239369	n/a	0.0811179999999999	n/a	0.0065801299239999	n/a	-0.0003752	n/a	1.4077504e-07	n/a	0.000588439	n/a	n/a	3.46260456721e-07	0.00226217	n/a	5.1174131089e-06	n/a	0.0	0.0	0.0	0.0	-1.585958198	1.006465416	0.5921383538	-0.5410975566	0.4294277626	0.1575191738	-0.859184673	0.6784873849	-1.169767823
61961.79605819634	-5.584385253227083	31.185358656460117	3839264170.757516	86872.29093377439	-64.13605265534716	4113.433250209463	7546794932.08234	63289.53854137472	55.95368991731812	3130.815415363387	4005565688.780156	69007.07175364078	30263.481883315748	0.851284	18.890839	0.1104963	0.0568281	-0.1166954128	-0.0829569787	0.0097669869	-0.0110634098	-0.2941824461	0.1487090489	-0.0684947265	-0.1380776927	-0.1896869664	-0.0049198652	-0.0669238291	-0.0685938692	-0.0662703181	-0.2517420402	0.0009973655	-0.096726148	0.1850088322	0.2113027182	-0.1016833809	-0.0358870949	0.0507042166	0.0950855666	0.1266744018	0.1445244321	0.1280193099	-0.0568149957	-0.0227543155	0.0510696107	0.2125999328	0.1872042064	-0.0030966634	-0.0928469232	0.0086768828	-0.0240176415	-0.2199323226	0.0788185559	0.0751933465	0.1543005456	-0.1416924284	0.0988200288	-0.245118694	0.0277292863	-0.1190398067	0.0583290986	-0.0195060959	-0.1130039275	0.2846097502	-0.095239448	0.1482723104	0.1570883979	-0.2533067643	0.0723732346	-0.0061781762	0.0211720493	-0.0021362648	0.0121841175	0.2430247156	-0.1329796177	-0.0336647997	0.2145239324	-0.0793494443	0.0884548508	-0.0521309625	0.2234619222	-0.0934728911	0.0414296153	0.2307851348	-0.1307675386	-0.0877409572	-0.0298624855	-0.0308576313	0.0715607281	0.1381819567	0.0716937561	0.1821222624	-0.0249192242	-0.0772330927	0.0428554944	-0.1555530897	-0.0935747714	0.0298178629	0.1640657595	-0.103745	-0.0233936	0.010763025025	0.00054726052096	0.0355245	0.0224458	0.00126199010025	0.00050381393764	0.0810772	-4.079999999989648e-05	0.00657351235984	1.6646399999915522e-09	0.000194523	0.000569723	3.7839197529e-08	3.2458429672900005e-07	0.0007606279999999	0.0001721889999999	2.9649051720965572e-08	5.785549543838478e-07	0.00171176	-0.0005504099999999	2.9301222976000005e-06	3.0295116809999986e-07	0.0	0.0	0.0	0.0	-1.688953358	0.2448139514	-0.555303482	-0.8539741754	1.766857624	-1.558228168	-0.2965559044	0.4184347882	0.5352604236
62028.15749850478	66.3614403084357	4403.840759810075	3847492322.6593146	86747.43184101788	-124.8590927565092	15589.793043978569	7525116931.012043	63307.7220081278	18.18346675307839	330.63846316030725	4007867665.858389	69022.8781705097	29391.12017120712	0.928385	20.601795	0.09970208	0.0487308	-0.1228363232	-0.2314189088	-0.0880407113	0.2080027443	-0.133860006	0.0437251046	-0.1321014853	-0.3315814557	-0.0338725182	-0.1056080172	0.0559067468	-0.1534120006	-0.0857869508	0.0012672494	-0.0591221214	0.2005832585	0.1370647409	0.0005278415	0.0871082209	-0.056933218	-0.0089525279	-0.0197031473	0.076710912	0.04186103	-0.0864342156	-0.2320070914	0.0714892502	0.0743571118	-0.0912337304	-0.0689722551	-0.0112808647	0.1059423612	-0.2670663868	0.126769985	-0.2651807188	0.0936114876	-0.1463655133	0.1534916554	-0.1717412136	-0.0512137007	0.1062035772	-0.0067796252	-0.0657504544	0.1060494854	-0.1523602481	-0.1026850945	0.1083794033	0.1736554393	-0.0663589029	0.035910413	0.0696951116	0.0190512281	0.1607401145	-0.0792784296	0.158890217	-0.0473876203	-0.0396419542	-0.1448085345	-0.0666967686	0.2427560531	0.0252349324	0.1172915647	-0.089002157	0.0029023277	-0.0194583663	0.0111087295	0.2600926799	-0.0095267861	-0.0917854961	0.1319650815	0.0624634237	0.1057467076	0.020851132	0.0752818123	0.1441181313	-0.051690694	-0.0974036621	-0.0710946198	0.0811971649	0.0102295707	-0.0216729205	0.1634739106	-0.0894085	0.0143365	0.00799387987225	0.00020553523225	0.0086133	-0.0269112	7.418893689000002e-05	0.00072421268544	0.0612914	-0.0197858	0.00375663571396	0.00039147788164	5.34274e-05	-0.0001410955999999	2.85448707076e-09	1.9907968339359997e-08	0.000698562	-6.206599999989998e-05	3.852188355987584e-09	4.87988867844e-07	0.00228197	0.0005702099999999	5.2073870809e-06	3.2513944409999976e-07	0.0	0.0	0.0	0.0	-1.631095903	-1.833834373	-0.3103503185	-0.1879016019	-0.2315255846	-2.154982138	0.8029584064	0.2653551858	-1.459393066
62336.04036038786	307.8828618830812	94791.85664131644	3885781927.811904	86825.12985741059	77.69801639270736	6036.981751361422	7538603174.756212	63310.247617713	2.525609585201892	6.378703776863671	4008187453.416135	68898.05563435478	29909.29638718645	1.034913	22.965752	0.1192934699999999	0.061149	-0.1185312462	-0.177554233	-0.2519564404	-0.0736820334	0.0436844686	0.2832867841	-0.0057449938	-0.1590157952	-0.195203472	0.0316647357	0.1937473258	-0.0537067387	0.0732764943	0.0359167498	0.0105369604	0.1286433798	-0.089031937	0.0760902293	0.1305895958	-0.1154782356	-0.1183378596	0.0092844653	0.1140009181	0.0108099616	-0.212302925	0.1990697886	0.1250437705	-0.0411761174	-0.149724487	0.1698046884	-0.0768852229	0.188357337	0.1271536832	0.0125983939	-0.0437972693	-0.1706150608	-0.0649862171	0.1832569555	0.0074244494	0.0208061078	0.0392498227	-0.2633933012	0.1017004322	0.0605369851	-0.0918454829	-0.1981994585	0.0785654937	0.137009623	0.0611191024	0.0419802493	0.1309266501	-0.0601855363	-0.2464704741	0.0216276706	0.1931763579	-0.2996074984	-0.1868009598	-0.1438131828	-0.091126891	0.1040485681	-0.1012251964	-0.1724895805	-0.1275358071	-0.0462169921	0.2021723632	-0.0811484073	0.174037048	0.0799834052	-0.0615195683	0.0201957892	0.0292705493	-0.1154387298	0.1249315926	-0.1289974001	-0.0137067859	-0.2139378002	0.0031943115	0.0454414953	-0.0419949686	0.1323467509	0.0029654832	0.1625874706	-0.0782839	0.0111245999999999	0.00612836899921	0.0001237567251599	-0.0160474	-0.0246607	0.00025751904676	0.00060815012449	0.0796362999999999	0.0183448999999998	0.0063419402776899	0.0003365353560099	-0.000745304	-0.0007987314	5.55478052416e-07	6.3797184934596e-07	0.000760196	6.163399999999997e-05	3.798749955999996e-09	5.77897958416e-07	0.00183907	-0.0004429	3.3821784649e-06	1.9616041e-07	0.0	0.0	0.0	0.0	-1.617013646	-1.107595621	0.6921832784	-1.61478335	-2.214337255	0.8060470873	0.9623985023	-0.6895079153	0.9943340291
62403.18094007904	67.14057969117857	4507.857441267501	3894156991.440244	87425.39045000903	600.260592598439	360312.7790266291	7643198895.33653	63354.16360706278	43.9159893497781	1928.614120569824	4013750046.3504777	69032.66094002832	31002.52761501736	1.071963	23.787935	0.0379191999999999	0.0241166	-0.1179032128	0.0931588355	0.0462463157	0.0078793518	0.1093800918	0.0770993414	-0.0057056144	-0.1787121845	-0.0895096615	-0.0769111876	-0.0132798554	-0.1874033079	-0.2065546856	-0.0222182088	0.0203393597	-0.0956059757	-0.0213986353	0.0906833184	0.0278548033	-0.090561014	-0.0138813419	0.1017993028	-0.0065710611	-0.006465488	0.1706297298	0.0953608429	-0.0789545023	0.0069083428	0.0314684178	-0.4133487698	-0.016928822	0.069797905	0.0256315664	0.2769580374	0.0532650538	0.1502376338	-0.0793438115	0.130372589	0.1198882149	0.0819359525	0.0132441125	-0.0664570583	-0.1907572272	0.0561276962	0.0575416064	0.1047087776	0.1582788537	-0.0340562373	-0.072434964	0.0647661898	0.0164120717	-0.1378371977	0.1667470023	0.0947911552	-0.0280334551	-0.0419055848	-0.0119293125	-0.1335411105	-0.1188456468	0.0738976813	-0.0984665336	0.0585963217	0.1611589876	0.2048350215	0.0062172456	0.0346758681	0.0254168263	0.1275441395	0.0216862603	0.1581863569	-0.0409127672	-0.0858951693	0.1968344137	0.073674707	-0.064243384	-0.1018398405	0.0866648087	0.0009869101	0.1068360798	0.0719049494	-0.1526820386	0.161408037	-0.0810464999999999	-0.0027625999999998	0.0065685351622499	7.631958759999408e-06	-0.016049	-1.6000000000009065e-06	0.000257570401	2.5600000000028996e-12	0.0698659	-0.0097703999999999	0.00488124398281	9.546071615999808e-05	-0.000362001	0.000383303	1.3104472400099997e-07	1.4692118980900002e-07	0.000709397	-5.0799000000000026e-05	2.5805384010000032e-09	5.03244103609e-07	0.00176548	-7.35899999999999e-05	3.1169196304000003e-06	5.415488099999985e-09	0.0	0.0	0.0	0.0	-1.535037498	0.2985220095	-0.8108319244	-0.1137189062	1.413020378	-0.2281108968	0.7904037932	-1.728159871	-0.08699431406
62472.108373088864	68.92743300982693	4750.991021324179	3902764324.57896	87732.98883726969	307.59838726065936	94616.76784535855	7697077330.320488	63354.56567930213	0.402072239354311	0.1616620856593904	4013800992.413008	69099.2253602852	30714.47951416951	1.007723	22.362375	0.1055238999999999	0.0597864	-0.1295136351	-0.037009968	0.0278330978	0.1863306334	0.1415872132	-0.0505173157	-0.0942229328	-0.0763428426	0.0872875731	0.1186686457	0.1237523822	-0.1301279476	-0.0464122163	-0.0182711064	0.045756568	-0.1311935059	0.1601558294	0.0655713895	-0.0278755796	-0.1385100471	-0.0833760627	-0.1703734275	-0.0482713096	0.0863542188	0.1295046773	0.0867477456	-0.0239206396	-0.073683304	0.0728011174	0.100763578	0.0452240248	-0.007526105	0.0826775718	0.0246954088	-0.0377240452	0.09375581	-0.154448561	0.0652438297	-0.0572105201	-0.0674839686	0.05646869	0.0968909832	-0.0300479787	0.0991748025	0.0317296385	-0.0364505832	-0.0209285553	0.0061297392	-0.0323652574	0.1475857215	0.0344552697	-0.2077694455	-0.125418328	0.0756561404	-0.0232655544	0.2198275287	0.0528570255	-0.1464770479	-0.0877433278	0.0728624612	0.0601022244	0.056280124	0.0107683617	-0.1813884843	-0.0949304589	-0.0232730484	0.0051529087	-0.1119881239	-0.2137631655	0.1588776251	0.070366578	-0.0655755998	-0.0031437752	-0.1310645469	-0.2008090317	0.1076917061	-0.0276480556	0.0306287521	0.0491565433	0.1094067471	0.0644001148	0.1599377353	-0.0568555	0.0241909999999998	0.00323254788025	0.0005852044809999	0.013343	0.029392	0.000178035649	0.000863889664	0.0612853	-0.0085805999999999	0.00375588799609	7.36266963599999e-05	0.000420176	0.000782177	1.7654787097600005e-07	6.11800859329e-07	0.000678088	-3.130899999999998e-05	9.802534809999991e-10	4.59803335744e-07	0.00171176	-5.371999999999994e-05	2.9301222976000005e-06	2.885838399999993e-09	0.0	0.0	0.0	0.0	-1.546089747	-1.510410525	0.7415753194	1.03464336	0.1576306193	-0.286955836	-0.1353760748	0.8719510289	-0.7280618954
62339.2322953835	-132.87607770536124	17656.052026361198	3886179883.1777854	87193.89418197368	-539.0946552960086	290623.0473687223	7602775182.617224	63133.30586988509	-221.2598094170462	48955.9032632676	3985814310.060467	68759.88558227144	30722.510767443426	0.970647	21.539637	0.1285657	0.0878906	-0.1280959208	-0.0083671094	-0.113148331	-0.0751294155	0.0472343355	0.221648995	-0.1073414174	0.1940427982	0.0364372498	0.1893808066	-0.001685669	-0.0383557324	0.0475028086	-0.1536766555	0.1051282401	0.0417356197	0.0213519531	-0.1090433731	0.2864793843	-0.1377168717	-0.0230883917	-0.1507127187	-0.1209930933	0.0817014542	0.1159845316	0.082543588	-0.1050221301	-0.1807352564	0.2697128823	-0.0579086447	-0.1890656902	-0.0472826679	-0.1525979292	-0.0598761994	0.2060116911	-0.0751347328	-0.1049638834	0.0705285261	0.0033721607	0.2108275231	-0.0048011862	-0.038148638	0.2273880052	0.0496997611	-0.0133860616	-0.0521798927	-0.0573916918	-0.0544996618	-0.1790691319	0.0891072989	-0.0409931485	-0.1036231558	-0.0168723869	0.2157989967	-0.0668593883	0.2409572014	0.1134746317	-0.2064931245	-0.0964487797	-0.0454412693	-0.0580076313	-0.2075325513	-0.2083376915	-0.0460196502	-0.0571738044	-0.1105823549	-0.1310657831	-0.0821208251	-0.0573436057	-0.0216715708	0.138413502	0.130833254	0.0478045964	-0.2356216489	-0.3363955807	0.0181443945	0.1069462827	0.250500509	0.0993265945	0.0840128283	0.1465034132	0.1581792149	-0.0568764	-2.089999999999731e-05	0.00323492487696	4.3680999999988747e-10	0.0131992	-0.0001438	0.00017421888064	2.067844000000035e-08	0.127131	0.0658457	0.0161622911609999	0.0043356562084899	-0.000477395	-0.000897571	2.2790598602500002e-07	8.05633700041e-07	0.000425513	-0.000252575	6.3794130625e-08	1.8106131316900002e-07	0.00181272	0.0001009599999999	3.2859537984e-06	1.0192921599999996e-08	0.0	0.0	0.0	0.0	-1.72602768	0.3472054307	3.016143713	-0.9000060846	-0.5473612625	0.770849167	-0.7582132213	0.03555340396	-0.3517046455
62897.87668957847	558.6443941949692	312083.55916546413	3956142892.057419	87210.73623498465	16.84205301097245	283.6547496244062	7605712514.648065	63250.02287696189	116.7170070768043	13622.859740966784	4000565393.9362025	68875.62413657969	58004.061540742485	4.210032	93.424835	0.15993735	0.113531	0.203508818	0.0652235304	-0.0663941774	-0.0128927729	0.0187288151	0.0722663914	0.135903456	0.0238112289	-0.0340099083	0.0431897804	-0.1656304686	-0.1220533603	0.083880617	-0.1450429904	0.0629792314	0.0594718065	-0.3038915529	-0.030221408	0.1376794231	0.0638157463	-0.0230429024	-0.138430899	-0.1620307061	0.0923232818	-0.1736359765	-0.1096458249	-0.001327069	0.0139720715	-0.0500473542	-0.1452658432	-0.0492605938	-0.2043706166	-0.0091061445	-0.1003841179	-0.1218044388	-0.0903144515	-0.1233399786	0.0110034927	0.0763985824	0.1916578052	-0.1614720285	-0.0845387378	-0.1314922758	-0.0755736789	0.0944325377	0.0175241355	-0.1863703441	0.0046185755	-0.1162003068	0.0917491448	-0.08457324	0.2352935086	0.0813940843	-0.0931399967	-0.1322681631	-0.1202229256	0.0138674328	-0.0056825418	-0.1353725748	0.003667874	-0.1697034686	0.0555717958	0.0964388682	-0.0157761249	-0.0046129525	-0.139460591	-0.0384911223	0.2187764217	0.0785589552	-0.0977500312	-0.1187689431	-0.1124873108	-0.1488264906	0.1384418991	-0.0038905938	-0.0948964917	-0.073580692	-0.0336348874	0.116101701	-0.2339917803	-0.0304442817	0.1561356449	-0.0568195	5.689999999999862e-05	0.00322845558025	3.2376099999998424e-09	0.0131727	-2.6499999999998747e-05	0.00017352002529	7.022499999999334e-10	0.0139617	-0.1131693	0.00019492906689	0.01280729046249	-0.000884615	-0.00040722	7.82543698225e-07	1.658281284000001e-07	-0.0	-0.000425513	1.8106131316900002e-07	0.0	0.00171176	-0.0001009599999999	2.9301222976000005e-06	1.0192921599999996e-08	1.0	0.0	0.0	0.0	-1.158147521	-0.5865169859	-0.301716776	-0.9550928722	0.1849423344	1.226039301	-0.3915735708	-1.487716729	-0.109748911
63021.76617933303	123.88948975456152	15348.6056716456	3971743012.362525	87642.22630071915	431.4900657344988	186183.67682756207	7681159830.946467	63349.509135019616	99.48625805772464	9897.515542328178	4013160307.647934	69010.39177917677	52408.78504008443	2.511019	55.722019	0.044085	0.0295278	0.1164324898	0.0026006835	-0.222368704	0.0280060219	0.16441083	-0.0794644589	0.1464744913	0.012677442	-0.3579944564	-0.053714093	0.1657857726	-0.253869433	0.2293511847	0.0270097105	-0.0767968933	-0.1786434497	0.0442447485	-0.0974372071	-0.0132142341	-0.0610661153	0.2421307966	-0.0627884258	-0.1008455429	-0.0253323798	0.1380458335	-0.1643690343	-0.1895555705	-0.1857586653	-0.095879191	0.044020975	0.0929134874	0.0762855699	0.1741302936	0.1523749649	-0.163388597	-0.1663938015	-0.1854612442	0.1491109877	0.040993	-0.1790884518	-0.1594965392	0.0331469538	-0.1684591099	-0.0435503958	-0.1093953772	-0.0597627445	-0.1325792383	-0.1459547672	-0.1077493203	0.0623625729	0.2997485256	0.0247852672	-0.2925308355	-0.1762561284	-0.1921747256	0.0896790751	0.1643920055	-0.0138690253	-0.1387240729	0.1241228351	0.0526593053	0.0542153027	-0.0497070432	0.0411002066	-0.0720764488	-0.287846846	-0.2211785694	0.1222381566	0.1180287096	-0.0512943257	0.0826371539	-0.0410280268	-0.1395994122	0.2233407565	-0.1739843332	0.058778279	-0.1476447008	-0.1609411136	-0.0055924883	0.0555740068	0.0949830347	0.1538107079	-0.0568161	3.4000000000006247e-06	0.00322806921921	1.1560000000004247e-11	0.0188784	0.0057056999999999	0.00035639398656	3.255501248999999e-05	0.0139346	-2.7100000000000388e-05	0.00019417307716	7.34410000000021e-10	-0.000591622	0.000292993	3.50016590884e-07	8.584489804900006e-08	0.000473983	0.000473983	2.2465988428900002e-07	2.2465988428900002e-07	0.00171176	0.0	2.9301222976000005e-06	0.0	0.0	0.0	0.0	0.0	-1.12731689	-0.3992310044	-0.5081042907	-1.183037586	0.3324978731	-0.08441956373	-2.236857945	1.669067333	0.1117263471
63474.04089660692	452.2747172738891	204552.41988517632	4028953867.744128	88191.15338240608	548.9270816869248	301320.9410093238	7777679534.919074	63471.47098777326	121.96185275364404	14874.693527101554	4028627629.351743	69180.60167248179	66513.94571472402	3.163631	70.204155	0.10219855	0.0554961	0.2840367863	0.1623569523	0.1128594366	-0.1355190008	0.3236578403	0.0381460399	0.006067736	-0.1015303912	-0.0387596376	0.0568341741	0.0452932317	-0.2050333109	-0.1061277507	0.1350479965	0.0453543413	-0.1770567706	0.0319041911	-0.064411772	0.0736859186	0.2049157363	-0.151264826	0.0260621358	0.2105150525	0.0718114417	0.0200176939	0.076034069	0.2537398143	0.1205298848	-0.0592722191	-0.0444144303	0.1023821115	0.0052957981	-0.036324741	-0.093603907	0.1775131362	0.0861119974	0.0133005475	0.1426573613	0.2992043476	-0.0585849326	0.0094567264	0.0463947285	-0.0864036475	0.0568229928	0.0981431835	0.1792457268	0.0472842151	0.0661223554	0.0632016006	-0.1074915388	0.103147238	-0.0485192319	0.1383704083	0.1641648343	0.0620984455	0.0271885891	0.1314763724	0.0715096955	-0.239841073	0.1489209763	0.0159175962	-0.2147324752	0.1552034844	0.0651641823	-0.0193253653	0.0427490105	-0.1193473224	-0.0888803625	-0.0036951909	-0.1208889059	0.1286341923	0.0683404353	-0.33133951	-0.0461285208	-0.1028353372	-0.002544466	-0.2494958487	-0.2623385004	0.0327529299	0.0743439906	0.0116314985	0.1512085936	-0.0731774	-0.0163613	0.00535493187076	0.00026769213769	0.035247	0.0163686	0.001242351009	0.00026793106596	-0.0318349	-0.0457695	0.00101346085801	0.00209484713025	-0.000591622	0.0	3.50016590884e-07	0.0	1.85589e-22	-0.000473983	2.2465988428900002e-07	3.4443276921e-44	0.00171176	0.0	2.9301222976000005e-06	0.0	0.0	1.0	0.0	0.0	-0.8284409013	-0.2466126894	1.239325543	0.4930300931	1.293119665	0.2942801349	1.047259534	0.4103638409	1.611726553
