global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_08	aroma_motion_09	aroma_motion_12	aroma_motion_16	aroma_motion_18	aroma_motion_19	aroma_motion_23	aroma_motion_26	aroma_motion_28
64826.96546671877	n/a	n/a	4202535451.623148	91569.50612676713	n/a	n/a	8384974452.300042	64659.49926567714	n/a	n/a	4180850845.288103	70528.9416808681	65232.85110103633	n/a	n/a	n/a	n/a	-0.1161530138	-0.1084068837	-0.1321497648	0.0686430499	-0.1789829862	0.03858765	-0.1443109814	0.0649765476	-0.0820096048	0.0013756489	-0.0630603245	0.0724239107	-0.147105314	0.11224577	-0.23874238	0.0355874461	-0.0286563202	0.0169716097	-0.0243508035	0.1798013606	-0.1298173989	0.1491160086	-0.0322570805	0.0412019017	-0.056777771	0.0253068773	-0.0270013973	0.050192041	-0.1477949141	0.0802396622	-0.1531402892	0.0540789991	-0.0448743042	0.1190164596	-0.0327771954	0.016542897	-0.0855735648	-0.0567011116	0.185644562	-0.0040444994	-0.2468090868	0.037866344	-0.1100883278	0.1206009166	-0.1553555926	0.0816206203	-0.106746213	0.13743438	0.134823623	-0.0168572513	0.1869992903	-0.1476550756	0.088931249	-0.0319009292	0.2446466929	-0.0524287534	-0.007261025	0.0766238232	-0.0817373638	0.0518633998	-0.1615327367	0.0266603733	-0.0112543716	0.0220628073	-0.0317622328	0.0829287924	-0.190493378	0.1168696883	-0.1141059676	-0.1343949307	-0.0094025915	0.2474016423	-0.1936160671	0.3325510233	-0.2079483629	-0.0745391358	0.0039917608	-0.0374450025	0.1367531115	-0.0444639102	0.0560010327	-0.1343119313	0.0779505842	-0.0444855775	0.0785809638	-0.0964143577	0.0274850833	-0.0180380154	-0.0537801365	0.0863039024	0.041754335	-0.044493894	0.0462522517	0.1217078847	0.1216831682	0.1216419777	0.0174123	n/a	0.00030318819129	n/a	-0.0518738	n/a	0.00269089112644	n/a	-0.462719	n/a	0.2141088729609999	n/a	0.00100651	n/a	1.0130623801e-06	n/a	-0.00126727	n/a	n/a	1.6059732529000002e-06	0.00149677	n/a	2.2403204329e-06	n/a	0.0	0.0	0.0	0.0	-0.6219889478	2.58691418	0.8814072169	1.718831695	-2.937420952	-0.4826706557	0.5134940533	-0.4427834333	-0.54040816	-0.07664047762	-1.981532885	0.5852716812	-0.7097481357
64944.06524201493	117.09977529615573	13712.35737441016	4217731610.159092	91220.69124639602	-348.8148803711083	121671.8207683106	8321214511.470311	64685.19848877225	25.6992230951073	660.4500676920965	4184174903.531864	70563.20624589355	65047.86129307863	0.99006	21.218786	0.0928086499999999	0.0470778	-0.1156193835	-0.1086535915	-0.1633512211	-0.0521274307	-0.1776307597	-0.0153094981	-0.1553320826	-0.0314200844	-0.0628033255	-0.1540056718	-0.1105843156	-0.0135228141	-0.0426022071	0.1908104531	-0.2197079915	0.1354331911	0.0426670948	0.0428272554	-0.020040138	0.0443931156	0.0369149038	0.0638430721	-0.1906989171	0.1806703576	-0.0212999687	0.0821793743	0.0098470945	-0.017636344	0.0130320141	0.0021167541	-0.0754259243	-0.0904468239	-0.0308439501	-0.1494678722	-0.1599928322	0.0697448242	0.0202686769	0.0214828442	0.0237553806	-0.0695844428	0.0344851316	0.0177112645	-0.1382080577	0.1110662676	-0.0389600415	0.1599086739	-0.0083443457	0.1893752075	0.0801784415	-0.0238258782	0.0538524271	-0.1858078974	-0.0368082448	0.0423378001	0.1908402063	-0.0894028297	-0.0937053679	0.0048412718	-0.0519488155	0.1732382846	-0.23561993	-0.208943981	0.0781591256	0.1386373111	-0.0781968471	-0.0849799712	0.0112316184	-0.107857013	-0.001656432	-0.1608545927	-0.0160296835	0.2934323738	-0.2591837727	0.2349033526	-0.1260019771	-0.0906022063	0.1266224763	-0.2757091336	0.0355550994	-0.106879157	-0.0166272555	-0.0135345714	-0.0651625096	-0.0416938383	-0.0355703062	-0.0935205032	0.0946641887	0.023786378	-0.0553617019	0.0688255651	-0.0282173863	0.0368265229	-0.0094020601	0.1216419777	0.1214196295	0.1210493502	0.017355	-5.729999999999971e-05	0.0003011960249999	3.283289999999967e-09	-0.0452263	0.0066475	0.0020454182116899	4.4189256250000006e-05	-0.502312	-0.0395929999999999	0.2523173453439999	0.0015676056489999	0.000604773	-0.000401737	3.65750381529e-07	1.61392617169e-07	-0.00138676	-0.0001194899999999	1.4277860099999968e-08	1.9231032976e-06	0.00108778	-0.0004089899999999	1.1832653284e-06	1.6727282009999994e-07	0.0	0.0	0.0	0.0	-0.2557202351	2.938771713	0.8669521546	0.7502999376	-2.423389064	2.619070339	-0.2283625277	-0.7764217747	-0.2090759346	-1.023103325	-0.07178228865	0.5883311973	0.9114426298
65154.95345089341	210.88820887848124	44473.83664397393	4245167959.188087	92255.52549525668	1034.8342488606577	1070881.9226150017	8511081984.405954	64713.76774106646	28.569252294211765	816.2021766503242	4187871735.244694	70587.19215310857	65198.68040524029	1.100595	23.587751	0.2097553999999999	0.155145	-0.1030785508	-0.0719015384	-0.1037208092	0.0448539923	-0.0558378021	-0.0083012204	-0.0369676968	0.0582484458	-0.2070879159	-0.0701290145	-0.0626216897	0.0746845021	-0.0814079635	0.1186062797	-0.157255939	0.1709934231	0.0596341597	-0.0268404729	-0.002279799	0.1068968889	-0.1459971178	0.2427358786	-0.0232739686	-0.0264703323	-0.1993000053	-0.0418397937	-0.0757965797	-0.0324791147	-0.0611093645	0.0168299692	0.0391515528	0.0587186323	0.0227656893	0.00882668	-0.0357527295	0.0575337482	0.0472737151	-0.1657558864	0.045908334	0.1321566797	0.0577312267	-0.0153202753	-0.0682618605	0.0518352245	-0.0955747164	-0.0183906323	-0.0338017229	0.1087477587	0.1334176289	0.0495604966	0.2726137219	-0.2337882335	0.0466191507	-0.0410374655	0.0967708015	0.0224708095	-0.0718555537	0.0350583602	0.0256218891	0.0371278416	-0.034288367	0.1372055844	-0.1787641255	-0.0565974215	-0.0329084753	0.1438432183	0.018872513	-0.029829865	0.1325255799	-0.111582908	-0.0087204941	0.1788274417	-0.1698560605	0.1126973625	-0.0686804176	-0.038566386	0.0861353027	-0.2303625789	0.0834479879	-0.1160055919	-0.04611057	0.0158140525	0.0490068013	0.0282689611	-0.0026151855	-0.0700339605	-0.1019431712	0.0575926952	-0.0377079449	-0.0803179866	-0.0601810594	0.070706668	-0.0153635867	0.1215101995	0.120893123	0.1198669825	0.0119216	-0.0054334	0.00014212454656	2.9521835559999995e-05	-0.0479074	-0.0026811	0.00229511897476	7.188297210000031e-06	-0.354024	0.1482879999999999	0.125332992576	0.0219893309439999	0.000215555	-0.000389218	4.6463958025000004e-08	1.51490651524e-07	-0.00119772	0.0001890399999999	3.5736121599999976e-08	1.4345331984e-06	0.00157658	0.0004888	2.4856044964e-06	2.3892544e-07	0.0	0.0	0.0	0.0	0.3525592235	2.319249561	1.202353698	0.6712752474	-1.331729153	1.074906657	0.969944324	0.1207184634	0.4130061064	-0.5921547096	1.510167895	0.2546211302	-0.3165913753
64658.82892274734	-496.12452814606513	246139.54742815575	4180764157.661109	92786.95273117792	531.4272359212482	282414.907078898	8609418597.137846	64701.00008255701	-12.767658509452303	163.0131038139898	4186219411.683042	70551.09168138141	34197.79151325984	1.737115	37.229549	0.5768641	0.388628	0.294389339	-0.1896043051	-0.0696163964	-0.1336519855	0.3542337094	0.0076248395	0.1738053109	-0.0261408012	-0.2497866565	-0.0406714107	-0.1032579867	-0.0685248491	0.2129108848	-0.0424860435	0.0636762665	0.0755138792	-0.0463022189	-0.1988176005	-0.1231631526	-0.0890228869	-0.0839321944	0.1412624046	-0.0278412706	0.154006539	0.1068157946	0.1090133396	-0.0882692799	0.0637362552	0.1740987286	-0.0440938524	0.0561871507	0.0989208041	0.1108967218	0.0265894971	-0.0318689373	0.0124833794	-0.1034552582	0.0120726168	-0.0426377001	0.147800415	0.0770611079	0.1951496579	-0.0536708618	-0.16903529	0.2215769104	-0.1792861423	0.1570812145	-0.0230056776	-0.1805858158	-0.0035350946	0.1530053954	-0.1930122384	0.0817496402	0.1472897746	-0.0156690377	-0.0571415336	-0.1939062467	-0.0002245781	-0.0178262787	0.079685351	0.163842516	0.1689385682	0.0924188401	-0.0033877506	-0.0601344286	0.0220026415	-0.0750979373	-0.1406251583	-0.0984047327	-0.0356660894	-0.0075250942	-0.2691429547	-0.0777761425	-0.1381682196	-0.0300585778	0.1942703781	0.1091287186	-0.2027268023	-0.1165240095	-0.2810134881	0.0549167672	0.0247106567	-0.1641979071	0.1245508183	-0.0279896843	-0.052005767	-0.1380410208	0.074113316	-0.0003450997	-0.1351472165	-0.1184785065	0.0866340715	-0.1184952371	0.1213126213	0.1201047889	0.1181006348	-0.0176767	-0.0295983	0.00031246572289	0.00087605936289	0.0323289	0.0802363	0.00104515777521	0.00643786383769	0.0181643	0.3721883	0.00032994179449	0.13852413065689	0.000278563	6.3008e-05	7.759734496900002e-08	3.970008064000001e-09	0.000153606	0.001351326	1.826081958276e-06	2.3594803236000006e-08	0.00205907	0.00048249	4.2397692649e-06	2.327966001000001e-07	0.0	0.0	0.0	0.0	1.602352632	1.516590467	0.6471836847	1.401509707	0.6662497009	1.876222588	-1.084080225	-0.6774332	0.2213240583	-0.4368913975	2.569793227	1.495264196	2.184878736
64985.80789600858	326.9789732612335	106915.24895497043	4223155227.89693	91734.88053385416	-1052.0721973237669	1106855.908381659	8415288306.560494	64728.40571989711	27.405637340103567	751.0689580172789	4189766507.0396094	70435.99395711851	65202.16651906144	1.778357	38.113445	0.1912465	0.129653	-0.0964738058	-0.028273248	-0.052598683	0.0843370311	-0.1471081691	0.0031756457	0.0211333484	0.00120396	0.1823370582	0.0136048625	-0.0393857014	0.0656517964	-0.1505157811	0.174179303	0.023015415	0.0367580048	0.0654432773	0.0436889244	-0.0394502571	0.0682234201	0.1242393276	0.0600738294	0.0295665981	-0.0512596301	-0.041185449	-0.0842933143	-0.0267699352	-0.0201347177	-0.0221741855	-0.1819342739	-0.2309802043	-0.0128057953	0.0075482644	0.1106793007	0.0255521401	0.0673553113	0.070923826	0.0490498358	-0.0739546063	-0.0522875891	0.105038609	-0.0790647023	-0.0583516804	0.0994937132	-0.1736320579	0.0284504526	-0.0718833161	-0.0201531331	0.1001208459	0.1413868935	-0.0407595316	0.0187219706	-0.1447357057	-0.0796430387	0.0047009822	0.0164308052	0.0660940671	0.0712696405	0.0082007888	0.0580940688	-0.1590673358	0.0707980418	-0.0788570206	-0.1294216477	0.1499491792	-0.0253824118	0.0428064668	-0.0325246764	0.019529891	-0.0612249716	-0.0258018467	0.0094227421	-0.0392201336	0.0788482852	-0.0117517158	0.0272040344	-0.0647068328	0.087502625	0.0211565937	0.1250758838	0.0858906734	-0.022249622	0.0760273059	0.0516865595	-0.051762457	0.0885826993	0.1284210718	-0.0903003276	0.1002793378	0.0224646153	-0.0621598211	-0.0192615608	0.0239998386	0.1210493502	0.1190563346	0.1157589128	-0.0225869	-0.0049102	0.00051016805161	2.411006404e-05	0.0230586	-0.0092703	0.0005316990339599	8.593846209000004e-05	-0.104907	-0.1230713	0.011005478649	0.01514654488369	0.00051196	0.000233397	2.621030416e-07	5.4474159609e-08	-0.000193941	-0.000347547	1.20788917209e-07	3.7613111481e-08	0.00156012	-0.00049895	2.4339744144e-06	2.4895110250000015e-07	0.0	0.0	0.0	0.0	0.6074155403	2.120631652	-0.2944845814	1.346033316	-3.241500146	0.4381844417	0.1051255523	1.370978529	0.3966349952	-0.3808181277	-0.9330505297	0.2363187362	-1.1023456
65145.4090777552	159.60118174662057	25472.53721491781	4243924323.908069	92097.10389346168	362.2233596075239	131205.76224536158	8481876545.563075	64652.637579080925	-75.76814081618795	5740.811162741687	4179963545.931987	70446.80786742362	64947.89838599604	1.092804	23.420776	0.0474282	0.0263837	-0.0851919575	-0.0093467379	-0.092323459	-0.1020180192	0.0032178834	-0.0195344697	0.1022190235	-0.0838399987	0.0427629511	-0.1566017985	-0.0838002618	-0.0162113566	0.1366753812	-0.0386348682	0.0082213523	-0.0204882212	-0.0644357216	-0.1431171368	0.0342116902	0.1333406036	0.1433468482	-0.0748187999	-0.1122274765	-0.047498321	0.0266176029	-0.0331473116	-0.0821569094	-0.1735471695	-0.1779982436	-0.0089980353	-0.0138286227	0.0083310349	-0.0378910224	-0.0279611331	0.0491958422	-0.0733639325	-0.0489661092	-0.0531027108	-0.0520994731	-0.0139482462	-0.089959227	-0.0612297239	-0.0663672508	0.0278967413	0.1041715043	-0.0039408487	0.1259630838	-0.0742268855	0.0600241933	-0.0137004666	-0.0350609902	0.042075926	-0.0988186324	0.1271117527	-0.024832944	-0.0170836731	-0.0214082441	0.0737267455	-0.058220734	-0.1623685509	-0.0815748475	-0.2482499222	0.0137445417	-0.0936249883	-0.0075348408	0.0524116041	-0.1321863991	0.0251377213	0.0374740498	-0.050365336	-0.0384366955	-0.0510806785	-0.0412845574	-0.0045401518	0.028012001	0.0199614975	0.0160996434	0.0521117212	-0.0456605593	0.0165438367	-0.0648619067	0.1634546597	0.0406350196	-0.027130108	0.0115332055	-0.0258918634	-0.0047482181	0.0818751103	0.0951401059	-0.0214930055	-0.0924969108	0.0702381675	-0.0186592636	0.1207205288	0.1177500307	0.1128532249	-0.0226014	-1.4500000000000624e-05	0.00051082328196	2.102500000000181e-10	0.0300041	0.0069455	0.00090024601681	4.823997025e-05	-0.106341	-0.001434	0.011308408281	2.056356000000013e-06	0.00023347	-0.00027849	5.45082409e-08	7.75566801e-08	-0.000103137	9.0804e-05	8.245366415999999e-09	1.0637240769e-08	0.00114873	-0.00041139	1.3195806128999998e-06	1.692417321e-07	0.0	0.0	0.0	0.0	1.00853042	1.655495072	0.1558107217	0.04912991243	-0.717022544	0.8539399933	-1.536959203	0.9325034375	0.9009290999	-1.256428766	0.4629985648	1.11968604	1.426330385
65040.37491377996	-105.03416397523688	11032.17560197695	4230250368.9250574	92236.62906901042	139.52517554874066	19467.274611906894	8507595742.014218	64505.68853848026	-146.9490406006662	21594.02053345624	4160983853.823424	70285.6929051002	65141.94886722065	1.003069	21.497602	0.080862485	0.0401142	-0.0942538858	-0.0094404689	-0.0397411891	0.1013645778	-0.0593186563	0.0115628025	0.0757345695	-0.0707139963	0.0148014915	-0.0549940119	-0.0628145264	0.0547484574	-0.0945811668	-0.1496372867	0.0822285803	0.0196260983	0.1063310599	-0.0002817718	-0.0047265592	0.1056012674	-0.0377406736	-0.0576280011	-0.0433658612	-0.0990825724	0.0091804466	0.0152956616	0.010135388	-0.1925082083	-0.0582265517	-0.0007988386	0.017996191	-0.1210803427	0.0102958951	-0.1417220509	-0.0078177893	-0.023984093	0.1556270435	0.1444521792	0.0558491447	0.0308446991	-0.0934113118	0.0789715764	-0.0480657881	0.0143598054	-0.0822713977	-0.0699220323	-0.0840399644	-0.0974912767	0.1403247656	-0.0315496231	0.0305206262	0.0918345635	-0.0884313971	-0.0407635962	-0.0034947202	0.0226778818	-0.0104578788	0.0261820226	-0.0241508176	-0.1450914617	-0.0352021273	0.0340361764	0.0383856723	-0.0187019152	-0.0171999627	0.0211466184	0.1086023662	0.0639355023	0.0328304665	-0.0517306262	-0.0368377455	-0.0380098509	-0.0389520383	-0.0024777124	0.0565697274	0.0243867716	-0.0431980813	0.0028348227	0.0108381455	0.1351421702	0.0183642955	0.0882252633	0.0560054719	0.0275079898	-0.0983904436	-0.004501044	-0.0225515213	-0.0316965404	-0.0068190146	-0.0488446419	0.0511581295	0.0268558904	0.031432429	0.120326335	0.1161887065	0.1093977275	-0.0226151	-1.3699999999998436e-05	0.0005114427480099	1.8768999999995714e-10	0.0072354999999999	-0.0227686	5.235246024999855e-05	0.00051840914596	-0.0832134999999999	0.0231275000000001	0.0069244865822499	0.00053488125625	3.71913e-05	-0.0001962787	1.3831927956899995e-09	3.852532807369e-08	0.000149638	0.000252775	6.3895200625e-08	2.2391531044e-08	0.00139873	0.00025	1.9564456129e-06	6.25e-08	0.0	0.0	0.0	0.0	1.026296582	1.659002928	0.3925586149	1.32939194	-1.549503425	0.710041224	0.429312185	0.9304726543	1.053058844	-0.5026613438	0.580415617	-0.4780175748	-0.4137697675
64967.448373708365	-72.92654007159581	5318.280246814069	4220769348.1904616	91693.999773298	-542.6292957124242	294446.5525653615	8407789594.425573	64598.48794667686	92.7994081966026	8611.730161639674	4172964644.996956	70440.95661354817	64789.34973440531	1.048767	22.476988	0.0734406249999999	0.0421155	-0.0922889066	-0.0079056037	-0.0677972074	-0.1093584858	-0.0316296982	0.0516840915	0.0312164278	-0.0303117569	0.0262612238	-0.0595905395	-0.0526422132	0.0122256262	0.0092823243	-0.0215535454	0.047657379	-0.1465086386	-0.1473784941	-9.55757e-05	0.096117339	-0.0144450176	0.178597338	-0.0257310566	0.050793703	-0.0028723829	-0.0507882423	0.0340589196	-0.0489160096	0.0073608646	-0.044161057	0.0082607287	0.0831703575	-0.2598974264	-0.0038505746	-0.1435190196	0.1667542938	-0.0506841238	-0.0694662282	0.0521374331	0.0212691335	0.1326943888	-0.0226379632	-0.0300467649	-0.0544689571	0.0494508597	0.0953513833	0.0714598363	0.0125645599	-0.0764186788	-0.066785731	0.0084237184	-0.0611521793	0.0770616746	0.0215069503	0.0268704426	0.0206151999	0.0326668699	0.0134796226	-0.0009543913	0.0322609099	-0.0817501123	-0.0827602621	-0.2066446706	0.119817084	0.0810723608	0.0975155515	-0.1365843162	-0.1702896733	-0.1344304522	0.103306637	-0.055156329	-0.0255177358	-0.0285859852	-0.0338812132	-0.0167574761	0.0279426125	-0.0075969118	0.0660183749	0.0897425009	-0.0176217114	-0.0177739763	0.0111628528	0.1771774399	0.0078493357	0.0086899026	-0.0080642848	0.0594603728	0.0217920361	0.0195798561	0.0934307666	0.0896095917	-0.0036817547	0.0062558775	0.0729363618	0.1198669825	0.1143757435	0.1054092553	-0.00580168	0.01681342	3.36594908224e-05	0.0002826910920963	0.00720425	-3.124999999990028e-05	5.190121806249999e-05	9.765624999937676e-10	-0.0831985999999999	1.4899999999998248e-05	0.0069220070419599	2.2200999999994778e-10	0.000725543	0.0006883517	5.26412644849e-07	4.738280628928901e-07	-4.36314e-05	-0.0001932694	3.735306097636001e-08	1.90369906596e-09	0.00114873	-0.00025	1.3195806128999998e-06	6.25e-08	0.0	0.0	0.0	0.0	0.9998923908	2.004298216	-0.3451697095	0.1031421461	-1.166037313	0.3980359041	-1.050506157	0.5030313014	0.3646496927	-1.099092938	0.5954964432	1.939318983	0.3959464737
64890.471022114136	-76.97735159422882	5925.512658461523	4210773229.471834	92240.14102608815	546.1412527901557	298270.26799920073	8508243616.51263	64590.5098764252	-7.97807025165821	63.64960494039369	4171933966.096582	70329.80456430683	64953.04719278537	1.143263	24.502209	0.0916944	0.066147	-0.0998214072	-0.0001384913	-0.0346086757	0.1275621356	-0.0020250605	-0.0139963177	-0.1406853697	-0.1330384709	-0.0293202476	-0.0203426314	-0.0291397599	0.0614447964	-0.1151505623	-0.1347284086	0.0620678406	0.0410909669	-0.00719461	-0.0076637774	-0.2365156814	0.045697222	-0.0255262503	-0.1887744209	-0.0407515006	-0.057682367	-0.0575111151	0.0025029419	0.0091625568	0.1326861608	0.0793649409	-0.21696892	0.0146969224	-0.1559208778	-0.0114091189	0.0691987524	0.0995812424	0.0619190991	0.1194511969	0.0843999797	-0.0482983667	-0.0745645584	-0.0549910706	-0.1157168373	-0.0409423117	-0.0390336236	-0.0676761258	-0.1238327452	-0.1595926753	-0.0199923814	0.0098304321	-0.1174280813	-0.052427979	0.1102767838	-0.0369086362	-0.0748799656	-0.1824432339	-0.0887556118	-0.0542422963	0.017818764	-0.0735080123	0.0512578706	-0.0457051393	0.0927187988	0.0432862102	-0.0076200936	0.0879980351	-0.2551230026	0.0018408347	0.0761722773	-0.0008795485	-0.0505653953	-0.0206401281	-0.0268250161	0.0126101709	-0.0009712701	0.0346642202	-0.0137335498	0.0185794861	0.0293719319	-0.0920776638	0.2196931869	-0.0352171433	0.0069382281	-0.1323477169	0.0347876053	-0.1163796804	-0.0384392494	0.0121943143	-0.0020628931	0.0123595491	-0.0177877244	-0.0857794645	0.0291444972	0.0778922687	0.1193427198	0.112315068	0.1009072399	-0.0115174	-0.00571572	0.00013265050276	3.266945511840001e-05	0.0712195	0.06401525	0.00507221718025	0.0040979522325625	-0.0697051	0.0134934999999998	0.00485880096601	0.0001820745422499	0.000725543	0.0	5.26412644849e-07	0.0	-0.00021303	-0.0001693986	2.8695885681960004e-08	4.5381780900000014e-08	0.00114873	0.0	1.3195806128999998e-06	0.0	0.0	0.0	0.0	0.0	0.9583976735	1.74298954	-0.03808721825	1.098682688	-1.902477964	1.529511659	0.3740605989	1.358383308	1.576250627	-0.141539329	-0.812222675	-0.8680547608	0.8400780699
64283.56842669175	-606.9025954223835	368330.7603304253	4132377169.669161	91704.0397164481	-536.1013096400566	287404.6141977838	8409630900.31589	64641.094258377365	50.58438195216149	2558.7796974821613	4178471066.9204273	70398.8935919021	32638.318731505933	1.603245	34.360462	0.301561343	0.174006	0.2784781251	-0.1600849581	-0.0068743524	-0.0648807554	0.0255492959	0.1344137838	0.0698829852	-0.0429787246	0.0773666923	0.1411512296	-0.0395925515	0.0261127632	0.0686020373	-0.0537291298	0.135963778	-0.0359183827	-0.1446636763	-0.0283360218	-0.0448568729	0.2050975131	0.2432899115	0.0128998285	-0.0737435197	0.0041618812	0.0046094611	-0.2618901661	0.0090261256	-0.0586791903	0.1565372482	0.12768467	0.0091424159	-0.0739225128	0.0187197621	0.034383612	-0.048703009	0.0576414894	-0.042193169	-0.0332564034	0.150586799	0.0202552547	0.0942725074	0.053099447	-0.0381262826	0.0518428225	0.0401679158	0.0289989579	0.0735502734	-0.205490922	-0.0744252115	-0.0091020016	-0.0532233072	0.0555225263	-0.0482803767	-0.0393920783	-0.1845781288	0.0840250267	0.1328150464	0.0683482851	-0.222579184	0.0797118849	-0.157986608	-0.1230560766	-0.1843953115	-0.0597116921	-0.1427358011	0.0185924124	0.1033591852	-0.1069545976	-0.1003807377	-0.0191253752	-0.0213329388	-0.2613367657	-0.0485277922	0.0023396564	-0.1037182025	0.0858427987	0.0384030054	0.1360866057	0.0598717502	-0.1162375407	0.1308766589	-0.2833925316	-0.0623809289	-0.1727938649	0.0168979721	0.0384758584	0.0295848357	-0.075048394	0.0513531436	-0.0441587471	-0.0356972824	-0.0438519002	-0.0714093743	0.118753831	0.1100111431	0.0959136145	-0.0340794	-0.022562	0.00116140550436	0.000509043844	-0.000634543	-0.071854043	4.02644818849e-07	0.0051630034954458	0.0650974	0.1348025	0.00423767148676	0.01817171400625	-0.000298939	-0.001024482	8.936452572100002e-08	1.0495633683240004e-06	0.000146944	0.000359974	1.29581280676e-07	2.1592539136000006e-08	0.00108633	-6.24e-05	1.1801128688999998e-06	3.89376e-09	0.0	0.0	0.0	0.0	1.280398494	1.070160982	0.03413596623	-1.445734928	-1.87575519	-1.650861293	0.8694534493	0.07284003313	-0.1793404188	1.617476705	-0.3877017799	1.151856775	-0.1805951373
