global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_16	aroma_motion_19	aroma_motion_20	aroma_motion_22	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_29
70022.91642055035	n/a	4903208824.039379	n/a	130123.71513176843	n/a	16932181239.69362	n/a	68207.09653667625	n/a	4652208017.963474	n/a	105086.40008505424	35517.53904915628	n/a	n/a	n/a	n/a	-0.0441615746	-0.0215418312	-0.118221689	-0.0640572088	0.2441379032	-0.0249944451	0.0898033673	0.1051010127	-0.1940728192	0.0499405115	-0.2300861811	-0.1638911457	0.0291784688	-0.0838204298	0.1747891568	-0.0271485414	0.085967043	-0.0352021381	0.0404026352	-0.1364083109	0.0925624988	-0.0255173065	0.0266478562	-0.1912097979	0.0305275023	-0.0309425653	0.1382718712	-0.2217853345	0.0368738269	-0.1417647527	0.0773247716	-0.1161227414	0.0197796638	-0.0093818443	0.04972053	-0.0377606126	-0.1006475713	0.0653410752	-0.0607285577	0.0194279612	-0.1250632516	-0.1456264211	-0.0756616179	0.1717330269	-0.0539848809	0.1379379854	0.2932766771	-0.1398968125	0.0274977353	-0.0805904059	0.0124851662	-0.0127088679	0.0331665078	-0.3169036806	0.0358903532	-0.0317480101	0.0908056915	-0.0115714736	0.0826375266	-0.0061841113	-0.1002383563	-0.0485227011	0.1110652245	-0.1704016507	0.1192707302	0.1549413015	-0.0026964497	0.0855188071	-0.0512087661	0.011458663	-0.0740090132	0.0660593097	-0.1764095899	0.1250556574	-0.3091687815	0.1787343999	-0.0545317901	0.0156475443	0.074954851	-0.0367790324	0.0034885666	-0.0345402064	0.0184102282	-0.1114666008	0.1217078847	0.1216831682	0.1216419777	-0.0959965	n/a	0.00921532801225	n/a	-0.0561696	n/a	n/a	0.00315502396416	0.214814	n/a	n/a	0.046145054596	0.000806184	n/a	6.499326418560001e-07	n/a	-0.000406309	n/a	n/a	1.65087003481e-07	-0.00036368	n/a	1.3226314240000004e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7360427031	0.8048277154	-1.237046061	-2.754378922	0.9262360615	-1.072201032	0.4090592403	0.3365469269	-0.1875659041	-0.2581282646	-0.5965468697	-1.110496636	-0.107104602	1.66669227	-0.2242638323	0.5051350379	0.8333856248	1.232588899	1.774591899	1.834329528
69706.21122014929	-316.70520040106203	4858955882.668066	100302.18396107688	129429.98424899194	-693.7308827764937	16752120822.694302	481262.5377178532	68241.35267390167	34.25613722541311	4656882214.763826	1173.482937606334	104841.43671934478	32973.31308378768	1.103098	34.579666	0.12269098	0.0689779	0.0584813378	0.1358198553	0.1394284502	-0.1422686976	-0.0878363502	0.0068641221	-0.035169543	-0.0245575741	-0.0072743557	0.1671187508	0.1394466285	-0.1276922818	-0.0419178323	-0.0161360067	0.173063042	0.0258677183	-0.0542594361	0.054573875	0.0082006539	-0.0370328721	-0.0849170193	0.0025739121	0.0051252706	0.0055733021	0.158520962	-0.1045102125	-0.0071986748	-0.1047180683	0.1481148689	0.0956362283	-0.1109641358	-0.0811724182	0.0021025691	0.0535130647	-0.1731700747	-0.144931267	0.1084118892	-0.0313835814	-0.0406565981	-0.0423915554	-0.0305577849	0.1123985609	-0.1681531474	-0.1016672838	0.0583583986	0.0429591266	0.0793367679	-0.135961341	-0.0788006742	-0.1807652492	0.0673690723	0.1306045502	-0.0265732652	-0.0617059112	0.1176439157	0.1760081552	0.1382917108	-0.0163870135	0.082873907	0.0863952424	-0.0692720925	0.1505384311	0.0859227309	-0.2208567688	0.1212693914	0.0785961089	0.1514053777	0.2215552847	-0.0589613017	0.0338121805	-0.0988277476	-0.1467482976	-0.126609811	0.0247044417	-0.2486439791	0.0423538168	0.1037338444	0.0281865974	0.0300640997	-0.1040476089	0.0873452298	0.0792949155	0.0163794009	-0.0366814341	0.1216419777	0.1214196295	0.1210493502	-0.0953739	0.0006226	0.00909618080121	3.8763076000000126e-07	-0.0171699	0.0389997	0.0015209766000899	0.0002948054660099	0.1646	-0.050214	0.002521445796	0.0270931599999999	0.00103724	0.000231056	1.0758668176e-06	5.3386875136e-08	-0.000292652	0.0001136569999999	1.2917913648999992e-08	8.564519310400001e-08	-5.12994e-05	0.0003123806	2.6316284403599998e-09	9.758163925636001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.057898023	-1.687662081	-0.9884196567	-2.564558367	0.5721517619	-1.676938767	-2.358462244	-1.463121178	0.04237800139	-1.815110719	-1.082406814	0.4039250017	-0.5966115437	-0.7084174122	0.05874340365	-0.8064281837	-0.5139109599	0.5712136114	-1.333080918	0.6724134027
70289.02387893596	582.8126587866718	4940546877.853629	339670.59524198953	129648.42997551843	218.44572652649367	16808715395.116907	47718.535437687664	68505.4913376046	264.13866370293545	4693002343.406619	69769.23366277243	105307.13627860916	33724.35963507895	1.23411	38.686607	0.18455513	0.107349	0.02845151	0.0260629175	0.0715533701	0.1242463506	-0.0264170209	-0.1166315526	-0.0975275914	-0.1557806312	-0.2322836338	-0.0283550776	0.0112380981	0.1935395311	0.160564197	0.03079427	0.0580336246	0.2568479933	0.0561946378	-0.016795239	0.106162547	0.0719330907	-0.0068442899	-0.0062347069	-0.0112005891	-0.1031853657	0.044812194	0.0509448518	-0.0741657019	-0.1274196367	0.0332293528	-0.0554987554	-0.131003042	0.0198244771	0.0746972686	0.0914209923	0.0108874146	-0.0540375465	-0.076476017	0.0019507419	-0.1101837832	-0.0314774191	0.0267039446	0.0765482376	0.1304001133	-0.0008386655	-0.0725889405	0.2505431359	-0.2163945647	0.04998067	-0.1551080702	-0.1025967371	-0.019236973	-0.0642328454	0.0648876192	-0.0902605409	0.1472022408	-0.0814523243	0.1971638507	0.0080458982	-0.1049623355	-0.1046594882	0.1211450749	0.0023060342	-0.0337933166	-0.1664476775	0.0136270924	-0.0616440311	-0.0832343479	0.1673203723	0.0605927344	0.0564486339	-0.0143663575	0.0466018907	-0.1849914238	0.0529443739	-0.0213301186	-0.132889174	0.0413676632	0.1997640239	-0.1792131267	-0.2066883487	-0.002185356	-0.0433973828	0.0062477839	0.0597546106	0.1215101995	0.120893123	0.1198669825	-0.0548101	0.0405638	0.00300414706201	0.0016454218704399	-0.0205596	-0.0033897	1.1490066090000016e-05	0.00042269715216	0.0644197	-0.1001803	0.01003609250809	0.0041498977480899	0.000481748	-0.000555492	2.32081135504e-07	3.085713620640001e-07	-0.000139399	0.000153253	2.3486482009e-08	1.9432081201000003e-08	-0.000150981	-9.96816e-05	2.2795262361000003e-08	9.936421378560002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.577408302	0.693775765	1.732981135	-1.481029043	1.514704872	2.007015377	0.4118001769	-0.7111085889	-1.645323016	-2.270238114	1.516185834	0.3185152047	-2.199535542	-0.509248845	-1.503617506	-1.818616523	-0.2290857919	0.3772757636	-0.6665539089	-0.1124187901
70537.41212088596	248.3882419500005	4975526508.711709	61696.718739012	129533.30955681164	-115.1204187067924	16778878284.74079	13252.7108032272	68456.28112741893	-49.21021018567262	4686262425.796213	2421.6447865180776	105121.16598365532	36572.63669700468	0.931996	29.216015	0.17846993	0.0853694	-0.0749254432	-0.0976678366	-0.0427191813	-0.0141315946	-0.1105744176	-0.0549100399	0.0860684545	0.0307347117	0.0657293736	-0.0791538014	-0.0134555339	-0.0224311686	-0.023594774	-0.0228861588	-0.1274450382	0.0668141482	-0.039557124	-0.1617223443	0.009362805	0.0567442689	-0.069349898	-0.0286393999	-0.1133848043	0.0294580237	-0.0837082189	-0.090128401	-0.0666675034	-0.0694697634	0.1279108682	-0.0450784275	0.0566394271	0.1792370805	0.04568759	0.040056011	0.0135034905	-0.1545821421	0.0027556047	0.0540566024	0.0023149429	0.0703532647	0.0544869307	-0.051246123	0.0287301521	-0.1321037917	-0.0006775305	-0.0228619913	-0.0519971975	-0.0038259733	0.1121311062	0.1454267598	0.0574277888	-0.0373262705	0.1474919981	0.0599545605	0.07468709	-0.0143776751	0.1656393768	0.0288163748	-0.0884754301	0.0491292644	0.0550015919	-0.122702664	-0.034664837	0.0076165887	0.0205867632	0.004819279	-0.1014284221	0.1072235137	0.1562135494	0.0199804924	0.0137119442	0.0851141984	0.0309632536	0.0539155652	-0.1105946242	-0.0017415585	0.040531225	0.0773574286	0.0050534114	-0.1896877728	0.1367844459	0.0617920055	-0.0153274735	0.1009122085	0.1213126213	0.1201047889	0.1181006348	-0.0314462	0.0233639	0.00098886349444	0.00054587182321	-0.0792443	-0.0586847	0.00344389401409	0.00627965908249	0.100282	0.0358623	0.0012861045612899	0.010056479524	-0.000130222	-0.00061197	1.6957769283999997e-08	3.745072809e-07	9.65196e-05	0.0002359186	5.5657585825960016e-08	9.31603318416e-09	0.000212311	0.000363292	4.5075960721e-08	1.3198107726399998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.07250008	1.807737171	1.405062024	-1.071063106	1.390995701	0.1465279617	0.4359009638	0.4084850782	-0.2172800786	-0.07826882668	0.6329228558	0.1109012144	0.3170019812	0.1890841235	-0.06813387038	0.678498482	-0.1996727323	-0.4852900595	-1.012093547	0.05708016441
70323.10931638449	-214.3028045014653	4945339703.924164	45925.69201719325	129666.15392785138	132.8443710397405	16813311474.441248	17647.626916944246	68349.0602935408	-107.22083387813473	4671594043.010075	11496.307217522564	105019.56021305195	35763.11966875208	0.819018	25.674404	0.0855888695	0.0447101	-0.0541336246	-0.0339648782	-0.0539129394	-0.0691928809	-0.0610773933	-0.1608092431	-0.023829083	-0.0645424182	0.1353417863	-0.0147300378	0.0172252792	-0.0243416421	0.0718869101	0.0734856403	-0.0777478637	-0.0163051462	0.014646292	0.0396346655	-0.0368997021	-0.002832947	0.0493548119	0.0073165784	0.039116807	0.0412222088	-0.0689188043	-0.001425586	0.0897241966	0.0673155146	0.0187818349	-0.0691416835	0.0879460482	0.0535115866	0.0143895592	0.0335468997	-0.0049669307	0.1450625213	0.0604980195	0.026411321	-0.018395485	0.0691892469	-0.0837151964	-0.0700917641	-0.0274347049	-0.051467212	-0.0837409742	0.0064243841	-0.1600802726	-0.026596544	0.0286183554	0.1342499322	0.0313737893	-0.0031163713	0.1489265676	0.0065831768	0.0727164263	-0.0329470493	-0.0526193137	-0.0858902998	0.0740749507	0.0303819563	-0.0553606513	-0.0611181089	0.0856811978	0.0995285502	-0.0161027257	0.1024945183	-0.0508801546	-0.0369063309	0.0594053879	0.082073848	0.0244509572	0.0924862289	0.0018926416	-0.0625578081	-0.1085950463	0.0320317296	-0.0373826254	0.1425242409	-0.2288027516	-0.0502582586	-0.0508789069	-0.0111959675	-0.0003366516	0.0032127555	0.1210493502	0.1190563346	0.1157589128	-0.0467496	-0.0153034	0.00218552510016	0.00023419405156	-0.0417098	0.0375345	0.00140883869025	0.0017397074160399	0.108158	0.007876	6.203137600000013e-05	0.011698152964	-0.000340833	-0.000210611	1.1616713388900003e-07	4.4356993321000016e-08	7.16251e-06	-8.935709e-05	7.9846895332681e-09	5.13015495001e-11	1.47797e-05	-0.0001975313	2.1843953209e-10	3.901861447969e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7846291684	0.696948168	-0.9519065853	-0.8036382974	1.09554907	-0.4685062072	1.282890916	-0.4013975185	0.1664340607	1.343557211	0.4379337951	-0.1857964897	-0.08488996517	1.147399118	-1.240419618	0.2872671577	1.121530543	-1.374835602	-0.2033512007	-0.7334770416
70098.65328920772	-224.4560271767696	4913821192.960553	50380.50813597872	129686.95667122696	20.802743375577847	16818706730.6447	432.754131950148	68389.46066782165	40.40037428085634	4677118330.435525	1632.1902420332783	104894.7591344095	34787.22213485656	0.855137	26.806635	0.0802849254999999	0.0458168	-0.007372575	0.0450933401	0.0259155766	-0.126880602	-0.0117543302	-0.1182846102	-0.0069932901	0.0473828943	0.1109632563	-0.034944636	-0.0280663913	-0.1360339455	-0.0378590998	0.0585756217	-0.0436361298	-0.0575244049	-0.0915027824	-0.1481164342	-0.0171982131	0.0561851125	-0.0941555851	0.0845902801	-0.0082331054	-0.0287208017	0.0594099063	0.1509452573	-0.2143196683	0.0882416207	0.0537956805	-0.1152633579	0.1411950133	0.0319983768	-0.211571317	-0.0432558468	0.0089326836	0.1323332021	-0.0131144699	0.0726094405	-0.0081296098	0.0500401608	-0.1002758447	0.0053619628	-0.1527011427	-0.0234009574	-0.07898165	-0.1118323149	-0.074760595	-0.0474299888	0.1206063147	0.0885253225	0.0533207024	0.0295410931	-0.0336389296	0.0112498585	0.0170318115	0.0451140999	0.0815539901	-0.0750151698	0.0488273395	-0.095614138	-0.1079025466	0.0557503503	0.0863308179	0.1449603948	-0.073164301	0.1621427411	0.0509233948	0.0777236003	-0.000426152	0.0524727107	0.0857035629	-0.16326161	0.1114881675	-0.0624603986	-0.1547422477	-0.0118547275	-0.0886086813	0.0574157234	0.1154256016	-0.0424354128	-0.0087067701	0.0180321565	0.0225996421	0.1490419181	0.1207205288	0.1177500307	0.1128532249	-0.0443059	0.0024437	0.00196301277481	5.97166969e-06	-0.0211352	0.0205746	0.0004233141651599	0.00044669667904	0.131188	0.0230299999999999	0.0005303808999999	0.017210291344	-0.0009151	-0.0005742669999999	8.3740801e-07	3.29782587289e-07	-0.000103303	-0.00011046551	1.22026288995601e-08	1.0671509809e-08	1.47797e-05	0.0	2.1843953209e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4372841012	-0.650198217	-1.530840711	-1.064204734	1.29927943	-1.915161506	-0.5923565589	-0.5627656394	0.1029504951	0.4613611645	-2.198329645	1.7141467	-0.3211109161	0.6851515444	0.3621589045	0.5479217626	0.05271188187	0.4179267229	-1.095846554	-0.2495684766
70097.4787085497	-1.1745806580292992	4913656521.295578	1.3796397222165415	129985.02369401642	298.06702278945886	16896106384.734009	88843.95007457178	68339.21713192992	-50.24353589172824	4670248598.205065	2524.4128989033843	105351.9103614508	33701.31975768549	0.898985	28.181194	0.0967753755	0.071529	0.0441753453	0.0901501529	0.1028662954	0.1205323456	0.1455674795	-0.0993509188	0.0464658417	0.0310498377	0.0703558412	0.018889559	0.0010022379	0.109061802	-0.1023831157	0.1004202385	0.026255963	-0.1367744447	-0.0641332083	0.0085313328	-0.1195874355	-0.0208164467	-0.0366068465	0.1524328674	-0.0908253211	-0.0440111611	-0.1735137742	0.089305452	0.031541849	-0.1056765541	-0.1191005474	-0.0673166235	0.006605992	-0.0173200964	0.0295308968	0.0209135903	0.0537502853	-0.0743842946	-0.1802358602	-0.0052893366	0.0975396204	-0.0612600562	0.1424976738	0.1264262958	0.06139266	0.1595833544	-0.1251791629	-0.0516829497	0.0256230884	-0.0070019838	0.008324806	0.0286985211	0.0027816637	-0.0852222352	-0.0180978746	0.0681890198	-0.0082614061	0.0854175524	-0.0400457482	0.0990764598	0.1267832802	0.0477400011	0.0277068454	0.092210838	-0.038045648	0.0422538071	-0.0453079092	-0.0108418382	0.1798805139	0.0292320091	-0.0035493113	0.0249710671	0.0722028055	-0.0531611191	0.1126283253	-0.102597656	-0.0811659687	-0.1492700943	0.107675489	0.0452478154	-0.0756647657	0.1099139987	0.1001172073	0.051370642	-0.1405829851	0.1006229343	0.120326335	0.1161887065	0.1093977275	-0.0424622	0.0018437	0.0018030384288399	3.399229690000013e-06	-0.0285366	-0.0074013999999999	5.478072195999998e-05	0.0008143375395599	0.0653093	-0.0658787	0.0043400031136899	0.00426530466649	-0.000592534	0.0003225659999999	3.510965411560001e-07	1.0404882435599997e-07	7.16251e-06	0.00011046551	1.22026288995601e-08	5.13015495001e-11	1.47797e-05	0.0	2.1843953209e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8358891727	-1.873208746	0.4303619567	-0.8499894752	1.453102131	0.7468397039	-1.442715117	-0.8151015421	0.7827379803	-0.5430083568	0.04349039748	0.4953937505	0.1732932722	-0.0649535938	-1.554268522	0.8010096798	0.2150767734	0.215346502	-0.8523201648	-0.2818812349
70133.62273322207	36.1440246723796	4918725037.685924	1306.3905195175853	129657.07187860024	-327.95181541617785	16810956288.13251	107552.3932347668	68273.03667625523	-66.1804556746938	4661207536.997292	4379.852713310112	105173.2493368148	34179.71426082719	0.8034449999999999	25.186224	0.0669244995	0.033118	0.0235718886	0.0303476253	-0.0622290597	0.1258163975	-0.0268565523	0.0871496032	-0.0756995439	0.1022134264	0.1262929664	-0.0658072092	-0.0023256666	0.1116341072	-0.0592461975	-0.0932422185	-0.0008156263	0.0461125231	0.0286164114	0.0358693703	-0.100350969	-0.0055887971	-0.0451153127	0.0408945057	0.0084498238	0.0357231387	-0.22391662	0.1382580713	-0.071044526	-0.01476187	-0.070258072	0.0114016916	0.0026420781	0.0378559553	-0.1376681207	0.0710127242	-0.1832248835	-0.0306362783	-0.1817695459	0.0554790931	-0.0317304466	0.0520389947	-0.0492099885	-0.0160402156	0.1327110816	0.0080789303	0.0533447313	-0.1849336823	-0.0092353158	0.0386725401	0.0552979144	-0.0538225527	-0.0043816958	-0.0293648727	-0.1476587937	0.1127413619	0.0047811097	-0.0575333023	-0.1325503488	0.0467618204	0.0670061182	-0.0621293122	0.1088480859	0.0148366027	-0.0925709728	-0.047164661	-0.050883969	-0.1039469068	0.0372244079	0.0307598794	0.0398948592	0.0163029563	-0.0028733074	0.0385694407	0.0255827071	-0.1404886811	-0.0861176353	-0.0872400356	-0.1371683242	-0.0028609298	-0.0077271237	0.0826341631	0.0637080115	-0.036751913	-0.0767495885	-0.0964622803	0.1198669825	0.1143757435	0.1054092553	-0.0402583	0.0022039	0.0016207307188899	4.857175210000007e-06	-0.00777131	0.02076529	0.000431197268784	6.03932591161e-05	0.0634954	-0.0018139	3.290233210000026e-06	0.0040316658211599	-0.00023014	0.000362394	5.296441959999999e-08	1.3132941123600006e-07	0.000210967	0.00020380449	4.15362701441601e-08	4.4507075089e-08	-0.00026185	-0.0002766297	6.85654225e-08	7.652399092209e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.112041492	0.7009026122	1.300534342	-0.9303053335	1.551488081	1.445786059	-0.6343500408	-0.005066052453	0.2586910779	-0.6441743216	-0.2400881454	-1.140744656	1.439101201	-0.57839902	-1.592693217	-0.1906730306	-0.6067762207	0.09856778512	-0.5082583998	0.3005004167
70148.87612472421	15.253391502134036	4920864821.561902	232.66595231737483	129638.4393046155	-18.632573984737974	16806124945.336475	347.1728132967343	68313.04873823222	40.01206197698775	4666672627.91209	1600.965103650309	105123.23479581032	40717.32812944791	1.39388	43.695045	0.1260230749999999	0.0649781	0.0241722626	-0.0553908617	-0.0629998042	0.0175814531	-0.0528307153	0.1740572718	-0.0041099514	0.149123468	0.0658113121	-0.0339920848	0.1235396579	0.0417620433	-0.0929965418	-0.0966055531	-0.1275432023	-0.0208806583	-0.1966589153	0.1283494393	-0.0721738397	0.0007280471	-0.040072047	0.1386379282	-0.0664637333	0.0404980345	0.0467469861	0.0316982641	-0.0920269741	0.1029513007	0.1636644931	0.0223281719	-0.0610597933	-0.0271164571	0.001788171	-0.056413067	-0.0325902756	0.0077775008	-0.0804906021	-0.0169558124	-0.1019805755	0.0692986946	0.2123171351	-0.029751749	0.0582961771	-0.0553540571	0.1703122929	-0.1548896419	0.0418299186	0.1047845125	0.1243524871	-0.0546841772	0.0322136471	-0.019274251	-0.1175737171	0.1646302074	0.0863870812	0.0963086616	0.0054843608	0.0247529895	-0.0722267865	0.1061703253	0.1015913564	-0.0136106427	-0.002270803	0.0676859332	0.0500787125	-0.1543422038	-0.0978147753	0.0553925263	0.1368013857	-0.0825038933	-0.0796165939	-0.1177145692	0.1803547761	-0.0714052348	0.021070902	-0.1207041764	0.0838771281	-0.0199725558	0.1730768105	0.0245878169	-0.2544031426	0.0151348531	0.0525653496	-0.0425754421	0.1193427198	0.112315068	0.1009072399	-0.0339113	0.0063469999999999	0.00114997626769	4.028440899999998e-05	-0.0474618	-0.0396904899999999	0.00157533499644	0.00225262245924	0.0208196	-0.0426757999999999	0.0018212239056399	0.00043345574416	-0.000240547	-1.040700000000001e-05	5.7862859209e-08	1.0830564900000022e-10	0.000670126	0.0004591589999999	2.1082698728099997e-07	4.4906885587600006e-07	1.47797e-05	0.0002766297	2.1843953209e-10	7.652399092209e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03795141856	0.6728886863	1.023372024	-0.5974052322	1.233050716	0.6583432222	-0.4272000653	-0.8952548024	-0.6910344844	-0.6559188003	-0.6079382021	-0.5828312596	1.426240661	-0.815022032	-2.082845367	-0.8022486844	-1.903350284	-0.2351011618	-1.263713261	2.017621046
70168.11078743087	19.234662706658128	4923563771.477172	369.97224943890495	130140.69127124136	502.2519666258595	16936599524.556557	252257.03797954347	68268.54094207636	-44.50779615585634	4660593682.359957	1980.9439186512604	105168.11281434384	36330.15564829714	1.50163	47.072777	0.181450739	0.114673	-0.0893370829	-0.08918597	-0.1407987179	-0.0308660723	0.1350001006	-0.123568662	-0.1002412059	0.0380320407	0.025990257	-0.1127284053	0.0299299125	-0.0076225035	0.1405959903	-0.1159689099	-0.0294617046	0.0405697369	0.1149995432	0.0385069541	-0.0929933568	-0.0471399301	-0.0833510032	-0.0337006128	0.0880965561	-0.0277758747	-0.1879044774	-0.0333361913	-0.0245776841	0.0783775778	-0.2003366569	-0.0572324481	0.0193979107	-0.0995974279	0.0051476662	0.0137722486	0.0253512254	-0.0889704087	0.0418139476	-0.0906200123	-0.0681096284	-0.0323145078	-0.0703954854	-0.1453561038	-0.009537541	0.0992418525	-0.0767676346	0.0793282174	-0.0221322801	0.0629749929	0.0813336033	-0.079908938	-0.0563682397	-0.0375684632	0.0161700545	-0.0195352998	0.0972927645	0.0325771727	-0.1250559678	0.0541059345	-0.0272114525	-0.034966075	-0.0534437602	-0.1089099673	0.081681809	0.0411344603	0.0471896819	0.0199385606	-0.0942374248	-0.0254526862	0.0693892856	-0.0545493186	-0.0896443683	0.0776674785	0.0349312281	0.0108677204	0.1299237668	0.1178157895	-0.1613394959	0.0575997969	-0.1088854695	0.0003292483	0.0220018588	0.1840728066	-0.0181929767	-0.0699466686	0.118753831	0.1100111431	0.0959136145	-0.0464057	-0.0124944	0.00215348899249	0.00015611003136	-0.0645455	-0.0170837	0.00029185280569	0.00416612157025	0.123145	0.1023254	0.01047048748516	0.015164691025	-0.00055387	-0.000313323	3.0677197690000004e-07	9.817130232900001e-08	-7.495779999999998e-06	-0.0006776217799999	4.5917127673036827e-07	5.618671780839997e-11	1.47797e-05	0.0	2.1843953209e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.470747842	1.178613086	-0.490821024	-1.31665744	0.1008557215	-0.2522900582	0.9016241688	0.2985720432	-0.4091408935	-0.422022753	0.4834770659	-1.269620156	0.02535063753	2.134062979	-1.477691367	-0.2235487878	-0.8325842082	-0.9792552568	1.489662293	0.5839237319
