global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_08	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_24	aroma_motion_25	aroma_motion_27	aroma_motion_28
70228.76121710692	n/a	4932078902.089421	n/a	129590.39513808976	n/a	16793670512.04624	n/a	68055.60475093483	n/a	4631565338.015463	n/a	105165.46228148948	33868.205690570605	n/a	n/a	n/a	n/a	-0.0977205746	0.0530348036	-0.1314797938	-0.0329240816	-0.0550416725	0.0565189933	-0.0088354021	0.0418222855	-0.0436035069	0.1116567254	0.0239639641	-0.0663889403	0.1119710382	0.0825409458	-0.0245318107	0.0045525049	-0.0678316095	0.0291422126	0.0001263316	-0.1150445984	0.0425631477	-0.1378535947	0.0062340266	-0.0796636491	0.1608330492	-0.0197018491	0.0054892898	-0.1435899395	0.01757935	-0.147341414	0.0816466757	-0.1144458421	0.0380097291	-0.0288407728	0.1445936288	-0.0384090182	0.0147214138	-0.006623265	-0.1139988818	0.0170968314	-0.1039128039	0.07505439	0.0552441498	-0.0019540096	0.0054982123	-0.0137887833	0.0323840498	-0.0881704309	0.1690147384	-0.142075465	0.1789641117	-0.1009466641	0.0283883815	-0.0990781324	0.1703935073	-0.073263182	0.1072275471	-0.0021680617	-0.1026156488	0.2132032981	-0.0322373202	0.0956468594	-0.0751529118	-0.1019335671	0.0487953914	-0.0461647613	0.0913835757	-0.1240664952	0.0380315198	-0.1591565697	0.0551124348	-0.2647452946	0.0451955217	0.0844398649	-0.1370653455	0.0742619271	-0.0423346791	0.0735288349	-0.1681141029	0.0122818133	-0.130970183	0.1217078847	0.1216831682	0.1216419777	-4.60861e-05	n/a	2.12392861321e-09	n/a	-0.0269391	n/a	n/a	0.00072571510881	0.0574234	n/a	n/a	0.00329744686756	0.00186633	n/a	3.4831876689e-06	n/a	-0.000179036	n/a	n/a	3.2053889296e-08	0.00094706	n/a	8.969226436e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.32875504	1.107107474	1.299499399	0.3924521829	-0.09996583264	2.13212349	-2.965004801	-1.332323289	0.1356101952	-0.8063937782	-1.332027502	-1.078311078	-0.4359345807	0.2485533346	2.17796622	0.475968255	-0.9545212562	-2.120141413	1.389991128	1.474074911
69997.69622608442	-231.06499102250385	4899677476.959192	53391.03007622977	129709.99350906214	119.59837097238052	16824682416.120943	14303.770339247149	68183.42674946581	127.82199853098427	4648979683.29977	16338.463308454946	105073.32357070164	33003.7449319264	0.967943	30.646154	0.1412148639	0.0935304	-0.0894740949	-0.0353757703	-0.0285068699	0.1010197369	0.0175288595	-0.0888274908	0.2486522145	0.0932345889	-0.1608723571	0.132737022	-0.1062758014	0.1128915418	-0.0011202985	0.0449370144	0.0144517837	-0.0639935037	-0.2634521791	-0.0871596111	-0.1976299842	0.1403340816	-0.0510626448	-0.0722186265	0.0869169063	0.0191545231	0.0985565657	0.1322141696	-0.0904287265	-0.0780446281	-0.04645269	-0.0475142039	0.1510519921	0.030972085	0.0055598544	0.0515288252	-0.0522177308	0.0979264705	0.1986212872	0.0454482926	-0.0354509003	0.1050268066	-0.0740626862	-0.0964709411	-0.0082441107	-0.0955646189	0.1333411719	0.1097063787	0.2219369473	0.1760280928	0.094622941	-0.0802939585	0.2893436989	-0.0485822298	-0.1137188586	-0.1358405364	-0.0678780213	0.2139106798	-0.0820813167	-0.1456382429	0.0091600974	0.1344097593	-0.0350145119	0.098892913	-0.0625017014	0.0181198583	0.1731187207	0.0377129191	0.1228406255	0.040120846	-0.1728674322	0.0401320846	0.1061295211	-0.0922633254	-0.01978522	0.070194182	0.0262003332	-0.0701556519	0.2306596022	0.2205617252	-0.2388977505	-0.0151418784	-0.2702659662	0.1216419777	0.1214196295	0.1210493502	-0.0240624	-0.0240163139	0.00057899909376	0.0005767833333433	-0.0245159	0.0024232	5.871898240000002e-06	0.00060102935281	0.140113	0.0826895999999999	0.0068375699481599	0.0196316527689999	0.00141711	-0.0004492199999999	2.0082007521e-06	2.0179860839999998e-07	-0.000278564	-9.9528e-05	9.905822784000002e-09	7.759790209600002e-08	0.000854093	-9.2967e-05	7.29474852649e-07	8.642863089000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8199001142	-1.797643157	0.188899387	-1.13242722	-0.2132993887	1.044829546	-3.601680202	0.122476529	0.500462146	-0.8862337404	0.1361946981	-2.327862253	1.171550365	-0.2828415768	0.22394632	-0.1555680401	-0.6783994904	0.6831999013	0.9844769234	4.466066336
69864.84940464832	-132.84682143609098	4881097182.334189	17648.27796567264	129792.9909378596	82.99742879746191	16846220496.595306	6888.573186989759	68289.15202657586	105.7252771100466	4663408284.50879	11177.83421999614	105163.7844378592	32041.821335377776	0.8073789999999998	25.562544	0.1710349599999999	0.101042	-0.0492338162	-0.131666216	0.0862753868	0.1362198592	-0.0383652035	0.1809710874	0.0836783065	0.0590911086	-0.0154275664	-0.0303238753	-0.0541464772	0.0204178465	-0.0052773129	-0.1023330399	0.1574340317	-0.0972360038	0.0498479509	-0.018668049	-0.081362551	0.0257362531	-0.0509561183	0.1653669804	-0.0374950346	0.086846963	0.0157776238	-0.0684341208	-0.1989611051	-0.1855984064	0.0223575501	-0.2050843443	-0.0040479895	-0.1400270358	-0.0611050115	0.0344260739	0.0285355473	0.0358601231	0.0182750993	0.0349574655	0.1405314976	-0.1131674494	0.0315618412	-0.1368543215	0.0335948041	0.1614522492	0.1324509315	-0.1080212212	0.1333956309	-0.0256339464	0.0021432231	0.0344554762	0.0605333259	-0.0084217932	0.093765469	-0.0803358245	-0.1567077975	-0.0052423015	0.0204293589	-0.0890607978	0.0572745455	0.1812234077	-0.1551222926	0.1534130299	-0.0431980279	0.0182567303	0.0459125019	0.0315307847	-0.0168489209	0.0375253221	-0.1619805364	0.0566408787	-0.1441171876	0.2226821842	-0.012467467	0.1809812737	-0.0332256895	-0.0514094677	-0.068596313	0.0608010603	-0.0739713343	-0.1952517302	0.1979371355	0.1215101995	0.120893123	0.1198669825	0.00714365	0.03120605	5.103173532249999e-05	0.0009738175566025	-0.00301564	0.02150026	0.0004622611800676	9.0940846096e-06	0.0450664	-0.0950465999999999	0.0090338561715599	0.00203098040896	0.00103506	-0.00038205	1.0713492036e-06	1.459622025000001e-07	-0.000308974	-3.040999999999997e-05	9.247680999999984e-10	9.5464932676e-08	0.000907274	5.318100000000002e-05	8.23146111076e-07	2.828218761000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.657676492	-0.8982790513	-0.2503514696	-1.134147679	-0.8415818906	1.297360908	-1.317228907	-1.749148603	1.387733692	1.093837293	1.716217226	-0.6350304592	2.847867691	0.838346973	-0.5956723275	0.6770698245	0.7259246108	0.7057638474	-1.014043254	-0.3774206294
69863.67440412057	-1.17500052775722	4880933001.244971	1.3806262402297456	129770.08330336594	-22.907634493662044	16840274520.562536	524.7597180952151	68222.5738765358	-66.57815004006261	4654319586.339384	4432.650062757089	105225.54153645832	32626.149442147296	0.7332809999999998	23.216515	0.10393275	0.0497088	-0.0669464405	-0.0830569544	0.0932401062	0.0648217326	-0.0267720503	0.1477043477	-0.0986795901	0.0699452602	0.0504586069	-0.0086120829	-0.0731798587	-0.1954206142	-0.1069133185	-0.135288345	0.2946654027	0.1586058565	0.0098306816	-0.0473780023	0.0292952714	-0.0672975772	0.0547676667	-0.0088262268	0.0908900193	-0.0267330887	-0.0717547194	-0.0969939432	0.0765069876	-0.094154316	-0.0181071007	-0.0873792838	-0.0846636855	0.0019680518	0.0570258054	-0.0923011013	-0.1099879038	-0.0385590329	0.0313206121	0.1265097225	-0.0454556895	0.0784832531	0.0720974374	-0.0968048978	0.0144169548	0.1771256594	-0.0641071088	-0.0208327823	-0.0495283241	-0.2133219944	0.1057209557	-0.0104235497	-0.0487107717	-0.2340084818	-0.0507461285	-0.19705882	-0.1582443332	-0.1601161692	0.1126446399	-0.0932211456	0.0509032419	0.1678586192	-0.0342996273	0.3092654099	-0.0312124179	-0.1170454036	-0.0562723747	-0.0132772587	0.0789762992	0.003093818	-0.0255771228	0.030323256	-0.0224508176	0.0322527134	0.0728629856	0.0760157466	0.1113937499	-0.1494857982	-0.0731029223	0.0001352085	0.1105101829	-0.0571934873	0.045475616	0.1213126213	0.1201047889	0.1181006348	-0.00594584	-0.0130894899999999	3.53530133056e-05	0.00017133474846	-0.046313	-0.04329736	0.0018746613829696	0.002144893969	0.056458	0.0113916	0.00012976855056	0.003187505764	0.00132916	0.0002941	1.7666663056e-06	8.649481000000003e-08	-0.000495024	-0.00018605	3.4614602500000016e-08	2.450487605760001e-07	0.00115021	0.000242936	1.3229830441e-06	5.9017900096000015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4233201501	-0.9135271925	-0.3965528649	-0.6975420176	-2.135704349	0.2735428531	-1.345053068	-1.183335489	0.13706848	2.451898167	-0.7389255673	-0.003064321968	0.547287184	-0.4997711185	0.02435021511	2.812613873	0.5174419331	-0.02836495196	-1.923762681	-0.2167332134
69894.457959876	30.783555755435373	4885235253.504874	947.6273049479984	130092.65043332854	322.5671299625974	16924097696.768215	104049.5533323072	68162.65793603098	-59.91594050481217	4646147936.904367	3589.919926576192	105335.83987368295	31424.787418800453	0.714183	22.611826	0.11047428	0.0553073	-0.0411758753	-0.157545924	-0.0205003479	0.0133850513	0.0535335391	0.2247759056	-0.0776465394	0.2223052414	0.0626130399	-0.0450858512	-0.0665466268	-0.0721952689	-0.0087888323	-0.0846477917	0.1417018462	-0.0661773972	0.0372646821	-0.036202399	0.1429058671	0.0160132356	-0.003519143	-0.0794207296	0.0713634173	0.0668526839	-0.0333845378	-0.0725896944	0.0342692777	-0.0259478189	-0.1096799254	0.0008907748	-0.1437330599	-0.0262670579	-0.0183207055	0.079358156	-0.1302771722	0.0576060074	-0.0104262429	-0.0522877127	0.0047141946	0.0749143161	-0.0250571187	-0.0553149386	-0.0913351855	0.189079403	-0.1541367239	-0.0189300166	0.1783799303	-0.2221455059	0.0949258962	0.0101032586	-0.0611674405	-0.1604555518	-0.1112391338	0.0467618769	-0.0312824643	-0.1429761049	-0.1027862339	-0.0953439135	0.1005562343	0.2461798917	-0.0360580933	0.1326744183	-0.028204703	0.0165658257	0.0354179359	-0.0545459294	0.1285370363	0.0974581277	-0.1251955257	0.008137153	0.0275917566	0.2121936706	0.0069561456	-0.1477563461	0.1018470364	-0.0246880951	0.013746397	-0.046284119	0.0199213757	0.0207882581	-0.0849198052	0.1210493502	0.1190563346	0.1157589128	0.00429574	0.01024158	1.84533821476e-05	0.0001048899608964	-0.0243736	0.0219394	0.00048133727236	0.00059407237696	0.0960248	0.0395667999999999	0.0015655316622399	0.0092207622150399	0.000916075	-0.000413085	8.39193405625e-07	1.70639217225e-07	-0.000198609	0.000296415	8.786185222500005e-08	3.9445534881000006e-08	0.00108518	-6.502999999999999e-05	1.1776156324e-06	4.228900899999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5946935234	-0.7454266204	-1.374144919	-1.219338497	-1.62131246	0.4729466851	-2.141109323	-1.382380038	1.486058583	2.325683995	-1.10899813	-0.05294187841	0.6522475552	-0.3211037641	-0.1574571616	0.2375844412	0.7628378036	1.683734049	-2.166109167	0.7541621938
70577.98920043801	683.5312405620061	4981252559.577145	467214.9568242351	130235.60538783803	142.95495450949238	16961312910.736668	20436.11901881104	68211.16604066506	48.508104634078336	4652763172.627179	2353.036215190692	105797.45559746168	53128.33104089146	2.712764	85.88917499999998	0.1649709	0.130978	0.0866231456	-0.0715162516	0.1078148439	-0.0591155808	0.2043734602	-0.0385289323	-0.1878838104	-0.0742113434	0.0295251877	0.1637754888	0.1432087029	0.0701406116	-0.0357296614	-0.0337069543	-0.0830798197	-0.0525706119	0.0403137061	-0.103673647	-0.0394427996	0.0078011659	0.0712525893	-0.0410674781	-0.0954110315	0.1350716873	-0.0549596059	0.0547484515	0.0166628933	0.0027081171	0.1905147953	0.023167502	-0.1151698108	-0.024765945	0.0713770584	0.0317868786	0.052402527	-0.1141735425	0.0440910757	0.0167681008	0.0785373434	0.089258386	0.1371326618	0.0693544818	-0.1952593612	-0.0911425409	0.0370578304	-0.1699743172	-0.0590239897	0.0249075861	0.0056058647	-0.1030077173	-0.0959302497	-0.1027125986	0.1767552197	0.0520391807	-0.0096896077	0.0377745075	-0.1177020078	0.0836545176	0.0766413629	0.1289413656	-0.101260148	0.225445811	0.0255368291	0.0780842279	-0.0071345737	-0.0088552339	-0.1598424441	-0.0474708904	-0.0858473243	-0.0515702845	-0.024255875	-0.0797929299	-0.0261185346	-0.0022288942	-0.0264056708	-0.006066982	0.0564955687	-0.2020441736	0.1418975971	0.0419000443	0.1844261934	0.1207205288	0.1177500307	0.1128532249	0.00943424	0.0051385	8.90048843776e-05	2.640418225e-05	-0.0198492	0.0045243999999999	2.047019535999998e-05	0.00039399074064	-0.0314005	-0.1274253	0.0162372070800899	0.0009859914002499	0.00111325	0.000197175	1.2393255625000005e-06	3.8877980625000035e-08	-0.000198609	0.0	0.0	3.9445534881000006e-08	0.000724701	-0.000360479	5.25191539401e-07	1.2994510944100004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.214549759	0.3305116377	-1.068746914	1.983992942	-1.629967495	1.124652488	-0.2593348865	-1.576137761	-0.8110335099	0.8088587562	-1.125461324	1.567829484	1.149059793	1.459217575	-0.2323744898	0.776201612	-0.03732687903	-0.5096848083	-0.3465038189	-0.4530095362
70475.26074319222	-102.72845724578656	4966762376.8209305	10553.135928099397	129528.23831271577	-707.3670751222671	16777564520.395687	500368.1789670311	68201.92972923344	-9.236311431624928	4651503218.791296	85.30944886196531	105269.35043851772	39676.81463148808	2.292783	72.59211	0.0628202	0.0373108	-0.0320598833	0.0053319231	-0.0799502708	-0.094304711	-0.075816993	-0.0105979106	-0.0455016244	0.0176296806	0.2094706554	0.0172125824	0.1025088836	0.0261312041	0.0177591507	0.1700084517	0.0705042053	-0.1477303388	0.0613464685	-0.0679395164	0.0397727796	0.0062509394	-0.0341730893	-0.1684612412	-0.1230411994	0.1933763662	-0.0608142803	0.0285358279	0.1120158649	-0.0685673395	-0.0726875806	0.0263749535	-0.0033031705	0.0771276037	-0.0551722466	0.0746844026	-0.1602262902	0.0488872731	-0.0166671643	-0.1082346378	-0.0679341304	0.0332128157	-0.0389777448	0.1217246239	0.0661711615	-0.0233348108	-0.1618873014	-0.0969051277	0.015354379	0.0267127466	-0.0450299426	-0.1256339661	0.0459965388	-0.078073334	0.0326896643	0.0270403996	0.115445378	-0.1489016531	-0.1875952442	0.1042029312	-0.0621451283	0.1772862925	0.019421719	0.1167538226	0.0172452848	-0.061484389	-0.0123958379	-0.0984441233	-0.2406911531	-0.2016465461	0.04373978	-0.0177702781	-0.0065584135	-0.1102327199	0.0073939103	-0.0342498183	-0.0374509091	0.0762745714	-0.1216912893	0.043136869	-0.0469203875	-0.0036442942	0.0033637114	0.120326335	0.1161887065	0.1093977275	0.0212647	0.01183046	0.00045218746609	0.0001399597838116	-0.046398	-0.0265488	0.00070483878144	0.002152774404	-0.00833506	0.02306544	0.0005320145223936	6.94732252036e-05	0.00108574	-2.751000000000012e-05	1.1788313476e-06	7.568001000000067e-10	-0.000198609	0.0	0.0	3.9445534881000006e-08	0.000724701	0.0	5.25191539401e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01088512319	1.622317573	1.374149319	1.221104928	-0.532299083	1.501630137	-1.196327147	-0.4243632133	-0.4471731417	-1.706344178	-1.24577265	0.3978582444	-0.3718201154	0.1387573017	1.021567834	1.551144971	-0.2913610952	-0.6897555729	-1.4080691	-0.7661676016
70150.43881803601	-324.82192515621136	4921084066.363013	105509.28306218736	129596.07688434982	67.83857163405628	16795143143.81431	4602.071801348985	68113.73677049947	-88.19295873396914	4639481136.840892	7777.997970251583	105065.1563697318	33709.831799427266	1.628625	51.564102	0.11004231	0.0650996	-0.1023725878	0.0295803215	-0.094966396	0.0051095505	-0.0184697628	-0.1026507279	0.0057839518	-0.0245297802	0.0152301642	-0.0357108094	-0.003371541	0.1590234252	0.0268494637	0.0327148206	-0.0176668977	-0.0677230008	-0.0347094686	0.1120403738	-0.0567257745	-0.1966966607	0.0699968905	-0.1281928836	0.0252945074	-0.0918028518	-0.0107606274	-0.1010509972	-0.0454148202	0.0089054524	0.0869450056	0.075011026	0.154312062	0.161173991	0.0528589699	-0.0748360248	0.0884940808	0.045362541	-0.0766506002	-0.0358498852	-0.0435658613	0.0480163632	-0.0882390264	0.0220714843	0.0239333273	-0.1173761	-0.0436293241	0.0182355547	0.0226956472	0.1201888045	-0.0410165997	-0.1480700345	0.0644569411	0.028359379	-0.0318935146	0.0986643813	-0.0032862223	-0.046295245	0.0243118442	-0.0251310871	-0.0842918978	0.1520581999	-0.0057413262	-0.0180806895	0.0266517071	-0.0300640081	0.0402486642	-0.0917557089	0.0643351125	-0.1743412311	0.0823761096	-0.0508468543	-0.0009133645	-0.1933282299	-0.0583702938	-0.2252688299	-0.0784649631	0.0033062	-0.0826715367	-0.0853807222	0.0751244422	0.0945742883	-0.0075930245	0.1198669825	0.1143757435	0.1054092553	0.0179296	-0.0033351	0.00032147055616	1.1122892010000005e-05	-0.023982	0.022416	0.000502477056	0.000575136324	0.0483895	0.05672456	0.0032176757071936	0.00234154371025	0.00091854	-0.0001671999999999	8.437157316000001e-07	2.795583999999998e-08	-0.000133859	6.475e-05	4.1925625e-09	1.7918231881e-08	0.000405318	-0.000319383	1.64282681124e-07	1.02005500689e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.294182523	0.7008989807	0.7144171134	0.1058205839	-0.2272856922	1.455180283	-2.167630455	0.8470858116	0.2316071165	-2.39332622	-0.3779133368	-0.5698976072	1.214392137	-1.412613154	1.950765988	0.01585125309	-0.5970368735	0.5679812086	-1.17167764	-1.271199603
70083.7336933042	-66.70512473181589	4911729728.393982	4449.573665487115	129561.02635932104	-35.05052502878243	16786059551.280682	1228.5393047933037	68058.93028846153	-54.8064820379368	4632017992.009666	3003.7504733746896	105121.29312739465	33248.11915047932	0.696415	22.049271	0.11937475	0.0659955	-0.0827050591	-0.017883668	0.0213730113	0.0107745551	-0.0246384181	-0.0304278474	0.1533943452	-0.0418660573	-0.1223855516	-0.0292993266	-0.0321747133	-0.1106562534	0.0750090685	-0.0888799661	0.0652502927	-0.0170791686	-0.210559764	-0.0508455664	-0.033229185	0.0015143035	0.0543086288	0.1124299781	-0.0490323719	-0.104124882	-0.0704201767	0.1821046214	-0.1587919365	0.0913444169	0.093859682	0.066606369	-0.0872927477	0.1034290322	0.0835385339	0.0948745252	-0.0051783525	-0.1146728793	0.0712478282	-0.1444127416	0.026991234	-0.147523071	-0.0013040073	-0.0044269799	0.0560215891	-0.0219272724	0.2381257077	0.1727507398	-0.0018831358	-0.1177850132	-0.1217241731	0.0101302959	-0.0497288003	-0.0799930461	-0.0079654934	0.1725098997	-0.0585196518	0.0215815628	-0.0247562062	-0.0287601379	-0.079419187	0.2081963551	-0.2564614731	-0.0873208517	0.1038122775	0.0971418871	0.0912826885	0.01883539	0.0104296711	0.0002329499	0.103191201	0.0360453308	-0.0930144556	-0.002208981	0.0423217646	-0.1866651976	0.0234508725	0.2146709748	0.0714869078	0.0265035067	0.098884928	0.1183719302	0.1251779326	0.1193427198	0.112315068	0.1009072399	0.0430256	0.0250959999999999	0.0018512022553599	0.0006298092159999	0.0322192	0.0562012	0.00315857488144	0.00103807684864	0.039379	-0.0090105	8.118911025000009e-05	0.0015507056409999	0.000461392	-0.000457148	2.1288257766400002e-07	2.0898429390400006e-07	-0.000198609	-6.475e-05	4.1925625e-09	3.9445534881000006e-08	0.000464761	5.944300000000001e-05	2.16002787121e-07	3.533470249000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4337288327	0.4053886275	0.5451319779	-0.04787583895	0.9035302665	1.771302796	-1.66533339	0.6630992955	-1.056644732	0.69293906	0.4189120833	-0.7784448108	1.116003073	0.7588192559	1.494318127	-0.2604681375	-2.499738723	1.782567662	-2.013388386	-0.4017170716
69932.19508494277	-151.5386083614285	4890511909.398493	22963.949824118405	129706.24232235328	145.21596303224214	16823709297.38503	21087.67591938152	68166.07876769498	107.14847923345224	4646614294.563597	11480.796602041544	104959.23193396792	32980.708180848094	0.8501419999999998	26.916454	0.1546211	0.0863662999999999	-0.0995847984	-0.0049937137	-0.0251926451	0.1128465107	-0.006571008	0.0149434013	0.0806113994	0.0819189082	-0.0752269983	0.0038125884	-0.0998929466	0.0714392786	0.0121432392	-0.1825475832	0.0094726975	-0.0613274861	-0.1480834511	-0.0574275745	-0.0632929847	0.0541932477	0.0426527802	0.0561609052	0.115726724	0.1093017055	0.0282522314	0.0776975771	0.0929364858	0.0752038201	-0.024112866	-0.1338552164	0.0240026065	-0.0931668795	-0.0287376398	0.0960926515	0.0687536856	-0.0391392022	-0.0695342159	-0.0206648773	-0.0552523956	0.0324284386	-0.0587392313	-0.1039072526	0.0065119665	0.0451613252	0.016937945	-0.034941151	0.0557016233	0.1424027386	0.0468006343	0.1550073986	0.0071542389	-0.0314379937	0.0143278284	-0.1030420431	-0.2026712541	0.1633703932	-0.0514344393	-0.1108402483	-0.0206331733	-0.044386244	-0.0272784895	0.0377373531	-0.0699477066	0.0461271631	-0.158704843	0.1330101674	0.001090369	0.0540424119	0.0833937311	0.2822404695	-0.0204138421	-0.0416243791	-0.1883721178	-0.0148990636	-0.0383925358	0.1190097392	-0.0151939065	0.0055052792	-0.0628670875	0.1503202403	-0.0835417914	0.118753831	0.1100111431	0.0959136145	0.00347105	-0.0395545499999999	1.20481881025e-05	0.0015645624257024	-0.039196	-0.0714152	0.00510013079104	0.001536326416	0.057585	0.018206	0.000331458436	0.0033160322249999	0.000381122	-8.026999999999996e-05	1.4525397888400004e-07	6.443272899999994e-09	0.000136394	0.000335003	1.12227010009e-07	1.8603323236e-08	0.000371127	-9.3634e-05	1.37735250129e-07	8.767325955999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8402667081	-1.142191895	0.5663780106	-1.088465135	-0.04763318874	-0.1688791697	-1.831729824	-1.036445882	0.6706796738	0.01565504007	-0.2130863816	-0.1928471344	1.557688348	0.2200864136	-0.05049732137	1.740728876	1.282927838	-1.668400833	-3.591643051	-0.0454505286
