global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_10	aroma_motion_11	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_19	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_28	aroma_motion_30
70252.10235269253	n/a	4935357884.9731865	n/a	129964.82781178408	n/a	16890856468.146685	n/a	68555.95057815776	n/a	4699918359.674809	n/a	105443.26386145598	30322.5571087456	n/a	n/a	n/a	n/a	-0.1246004213	-0.0588040651	-0.0207934803	0.1829348916	-0.018675691	0.0155183391	-0.0269808633	0.2647159867	-0.0583252346	0.1909157397	-0.1359346706	0.1538940291	-0.054109289	0.1394260535	-0.1517702606	0.0798953037	-0.0423692674	0.1600080486	-0.060602154	0.0338622151	-0.0007890919	0.1238969309	-0.0049499483	0.0071344885	-0.1457595762	0.120687569	-0.0392461784	0.1945403214	-0.0314534018	0.1302551961	-0.0793168741	0.1373113537	-0.05168147	0.032598213	-0.0020296813	0.1103365395	-0.0790550277	0.0139892394	-0.0079015843	0.0709998873	-0.0051808651	-0.0151409053	0.0370155949	-0.095448372	-0.0134000136	0.1481645455	-0.0369672367	0.0940993787	-0.1184756495	0.0728466507	-0.0215193437	0.2121194327	-0.0312990195	0.0723250416	-0.0033450117	0.2680261849	-0.0932399159	0.2358980398	-0.0498238086	0.2951825266	-0.0392119919	0.002758904	-0.1263785185	0.1026888964	-0.1011124934	-0.1301326922	0.0121714284	-0.1477218724	0.2165553963	-0.0225704698	0.1250082757	-0.0870304082	0.0970025183	-0.0319013895	0.2844023986	-0.0393240631	0.097967847	-0.020831534	0.0489175827	-0.213208496	0.2815036964	-0.0904886329	0.0650688983	-0.0432422128	0.0908388282	-0.0903021058	0.0336014368	-0.0638601352	0.1747363697	0.1217078847	0.1216831682	0.1216419777	-0.053367	n/a	0.002848036689	n/a	-0.0828044	n/a	n/a	0.00685656865936	0.146856	n/a	n/a	0.0215666847359999	0.00194137	n/a	3.7689174769e-06	n/a	-0.00112283	n/a	n/a	1.2607472089e-06	0.00109364	n/a	1.1960484496000002e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4902920664	-0.6032759263	-0.8803000178	-3.511601113	1.074800292	-1.633762446	-1.770502069	1.181139117	-0.02457226691	-0.634338584	-0.898213668	1.554540611	-0.3821257186	-0.7968265839	3.519053631	0.6108369601	0.99814093	0.2099175876	-0.5432956991	0.1350810776	0.5311116856	-0.4081500978
70314.93459622348	62.83224353095284	4944190027.271186	3947.8908271329647	129902.76107889462	-62.06673288946331	16874727335.920378	3852.2793315719855	68562.74432488208	6.793746724317316	4700849909.35915	46.15499455417226	105816.08733878269	29877.31604852129	1.310233	31.040073	0.1374559	0.0726973999999999	-0.1221887426	-0.1389896567	-0.1050154452	-0.0357952148	-0.0603066703	0.1666518201	0.0490299226	0.0987992821	0.0426310619	-0.0217754836	0.0995105611	-0.0851838185	0.103329384	0.0921550587	0.0767102001	-0.1039569717	0.0205777031	0.0656981154	-0.0041352698	-0.0653975938	0.0174309398	0.0652275684	-0.0033298287	0.0065831606	-0.0579473507	-0.0606276234	-0.2485410043	0.0385180167	0.0025524963	-0.0950920113	-0.0228142844	0.0862648799	-0.1761113146	-0.0529228624	0.0126142451	0.018549358	0.0473924676	0.058419915	0.0970935962	-0.013970629	-0.0323828521	-0.0195227623	-0.0283595058	-0.110021544	0.1362258407	-0.0475271967	-0.0604468858	-0.1458845407	-0.1759939399	0.038503646	0.0826667881	0.1757961069	-0.054087223	0.2622792671	-0.1277990115	-0.064377237	-0.1809960649	0.0210131453	-0.0757753869	0.0117400648	0.0206832039	-0.090600643	-0.0402078561	-0.0293751669	-0.0880443193	0.0087989479	0.0856026217	-0.2367428346	0.2594274004	0.0970474558	-0.1532410989	-0.1305848247	-0.0852706116	-0.2060098174	0.1699151373	0.1228328128	0.1637165429	0.0641192645	-0.0176405199	0.0264987357	0.0628938082	-0.1807915107	-0.0631291748	0.0703920447	0.0780739498	-0.1072066274	0.0709854101	0.0556892253	0.0729876501	0.1216419777	0.1214196295	0.1210493502	-0.0416585	0.0117084999999999	0.00173543062225	0.0001370889722499	-0.0242775	0.0585269	0.00342539802361	0.00058939700625	0.111537	-0.0353189999999999	0.0012474317609999	0.012440502369	0.00218385	0.00024248	4.769200822500001e-06	5.87965504000001e-08	-0.00137554	-0.0002527099999999	6.386234409999999e-08	1.8921102916e-06	0.0009508	-0.00014284	9.0402064e-07	2.0403265600000026e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.096012643	-1.941787599	1.476236465	-3.295121211	-1.61011077	-1.069618068	-1.565854553	1.066082306	-0.7564859452	0.2740571361	-1.165446464	2.441111188	2.231219581	-1.397930029	1.166471411	-0.5602101578	1.122950953	0.7223337944	-0.7634824369	-0.9407820415	-0.5208141558	1.120522278
70711.17792807423	396.24333185075375	5000070683.975773	157008.77803618656	129507.9965009307	-394.7645779639133	16772321157.68508	155839.0720150266	68624.18117793501	61.43685305293184	4709278242.34205	3774.48691304754	105438.66785705888	31655.50809179884	1.21574	28.80147	0.1160886999999999	0.0569238	-0.115006909	0.0294273948	0.0287705548	-0.0174450819	0.1655840312	-0.0133617054	-0.0650801371	0.1295035899	0.1744194699	0.1646945853	0.0771116187	-0.0806013828	0.0414272775	-0.0487056745	0.0140077106	0.0129237135	0.0987628436	-0.1056481951	0.0162716524	0.0845379945	-0.1343236591	-0.0053731993	0.1091056973	0.02000691	-0.0270555874	-0.0015638771	-0.2330337272	0.0732558841	-0.0767679161	-0.0603954101	-0.0305430524	-0.0004264267	0.1452485218	-0.0234981749	0.0660880079	-0.0512851546	0.2028304812	-0.0312776723	0.1356017682	-0.1232790651	0.0915366226	0.0532702043	0.1076662836	0.0249528185	-0.0174368141	-0.0712991325	0.1817594613	0.036793523	-0.0416786745	0.0008049486	0.0308331011	0.1340829537	-0.0856006689	0.1681562777	0.1386926353	-0.1143673851	-0.1565409885	0.053261338	-0.0499239807	0.0772985459	-0.0090698589	-0.1631204759	0.051498958	0.0240758202	0.0367120523	0.0886442114	-0.0339552078	-0.2115730104	0.1380489719	0.1805869409	-0.2285270605	0.0478045744	0.0913506348	0.0629312778	0.1165562699	0.0664184769	-0.0642085413	-0.0356234577	0.0501607307	0.1164050571	0.1488916614	0.049904529	-0.0827610768	-0.0165734282	0.0532291647	-0.0255730376	0.1390979171	0.1924374646	-0.177155255	0.1215101995	0.120893123	0.1198669825	-0.0285746	0.0130839	0.0008165077651599	0.00017118843921	-0.0475006	-0.0232230999999999	0.0005393123736099	0.0022563070003599	0.0723358	-0.0392011999999999	0.0015367340814399	0.00523246796164	0.00246222	0.00027837	6.062527328400001e-06	7.74898569e-08	-0.00188314	-0.0005076	2.5765776e-07	3.5462162596e-06	0.00097644	2.563999999999995e-05	9.534350736e-07	6.574095999999974e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9376806009	0.7754492152	1.986811885	-2.968794005	-1.38653493	-0.3577028954	-0.9842242432	2.712262929	-1.62542106	0.2656936017	-1.43404375	0.6731517603	2.722594095	-0.01969003758	0.5127427794	-1.879345013	1.21940881	1.984351336	-0.420002435	0.8426363873	0.6226680573	-0.1010542358
71044.34004338714	333.162115312909	5047298252.200422	110996.99507977208	129639.4985681558	131.50206722509756	16806399589.00287	17292.79368447408	68822.75600268606	198.5748247510492	4736571743.80526	39431.96102490989	105369.1728875682	34818.01003533524	1.445537	34.24548	0.10885	0.0500982	-0.0928258661	0.0875359788	0.0421925561	0.0160801185	0.0888675497	0.0086204353	-0.0967088941	0.0405337025	0.1080451426	-0.1246315588	0.1204623869	-0.0124675727	-0.1502946909	-0.0771058066	0.0331808566	-0.0180761819	-0.0571123749	-0.2488378604	-0.0191918274	0.0896735486	-0.0732565314	-0.0567874452	0.1480898582	0.0980160849	-0.1579611266	0.0669450746	-0.1586554595	-0.0014374973	-0.0571688725	0.0292151289	-0.0038529403	-0.0002856387	-0.0454835057	0.0301195583	-0.0689326673	0.0523106593	-0.0217586008	-0.1033613078	-0.1434061571	0.0645245056	0.0380707207	0.0637386587	0.1324523741	-0.0084111299	-0.0587768219	-0.017496748	0.1216774124	-0.048756836	0.0384848068	-0.0395078384	0.0599869384	0.0703676386	-0.271586468	0.0165968927	0.0749802902	-0.0431861738	-0.0238049758	-0.0431162839	0.0691956432	-0.0340181062	0.0287006422	-0.1066275826	-0.1947529027	0.1459817309	0.0329494237	0.0968052673	-0.0493993332	-0.197329449	-0.0093338567	0.2121135893	-0.2005338575	-0.103960474	0.1480930453	0.056804996	-0.0283170081	0.0074672625	0.0006653027	0.0179836806	-0.0288752345	0.0085065789	0.1313617507	0.2792096693	-0.1834505243	-0.0383643982	0.0509951489	0.1447049579	0.0937041838	-0.1204898765	-0.0354448921	0.1213126213	0.1201047889	0.1181006348	-0.0175289	0.0110456999999999	0.00030726233521	0.0001220074884899	-0.0250357	0.0224648999999999	0.0005046717320099	0.00062678627449	0.0327589	-0.0395769	0.00156633101361	0.00107314552921	0.0021396	-0.00032262	4.577888160000001e-06	1.0408366440000001e-07	-0.00160771	0.0002754299999999	7.586168489999994e-08	2.5847314441e-06	0.00109364	0.0001172	1.1960484496000002e-06	1.3735840000000031e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2095054411	1.320972256	2.325559996	-2.50735953	-0.3158046481	-0.1296174944	-1.336374914	3.016833666	-0.4093393318	0.9624412117	-1.340055167	2.096428505	0.4566142811	0.3819521919	0.8823892311	-1.203653846	1.921318027	1.17869763	-0.5419753723	-1.162771885	0.3108888665	-1.064895747
71265.56119319805	221.22114981091	5078780212.181457	48938.79712366108	129700.9421892898	61.443621133992565	16822334404.789494	3775.3185780576177	68951.58803393606	128.83203125	4754321492.401634	16597.692276000977	105422.04262632852	33419.61173330501	1.513666	35.859486	0.0638290999999999	0.0295773	-0.1202765809	0.1426714746	0.0444100972	0.0367538719	0.0401720225	0.0695255188	-0.1582624907	-0.101676512	0.109081083	-0.1287340848	-0.11768333	-0.182386606	-0.0032682766	-0.050748221	0.0068723883	0.0304340804	-0.0916647646	-0.4313254275	-0.155653025	-0.2580451312	0.0063151392	-0.0278996282	-0.0953142404	-0.0958120205	-0.069939483	-0.0122614189	0.0683037986	-0.0087755283	-0.0051339865	0.0954715633	0.0518255642	-0.0603749431	-0.0558275009	0.0377600137	-0.1258232229	0.010551269	-0.011936178	0.0598794448	0.0750018295	-0.1184580929	-0.0133413285	0.0660232739	-0.2273000911	0.0039999899	-0.0789464118	0.006389878	0.0870915248	-0.1917988712	0.1714027062	-0.0108091427	-0.0622282858	-0.061808063	-0.3637781914	0.1104093601	0.1043432031	-0.0055982612	0.0198267817	0.0529901005	0.0286751324	-0.0897976878	0.0413187267	0.1481205929	-0.015712322	-0.0986978101	0.0372545875	0.000817398	-0.1180707761	-0.199424663	-0.1982933121	0.1118046731	-0.1002753198	-0.0544718527	-0.0160556759	0.3038121364	-0.0930437436	-0.0201066716	-0.0449980707	0.2473641986	-0.0063763549	-0.0755092466	-0.1161428113	0.0637596476	0.0064719057	-0.0786748624	0.0065901977	0.1159536455	-0.1401781694	-0.119356512	-0.0791908257	0.1210493502	0.1190563346	0.1157589128	-0.0262863	-0.0087573999999999	0.0006909695676899	7.669205475999998e-05	-0.0262347	-0.0011989999999999	1.4376009999999969e-06	0.00068825948409	0.0472776	0.0145187	0.00021079264969	0.00223517146176	0.00226673	0.0001271299999999	5.138064892899999e-06	1.61620368999999e-08	-0.00140473	0.0002029799999999	4.120088039999998e-08	1.9732663729000003e-06	0.00155061	0.0004569699999999	2.4043913721e-06	2.088215808999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.98511337	0.8667880475	0.9673235807	-1.995188699	-0.3726490562	0.2973602007	-1.429428247	1.944025998	1.774490404	1.730550569	-0.3185126148	1.232357067	1.467757076	1.804472204	0.4646676158	-0.07240218567	1.771408527	-0.438814521	-0.8338366372	-0.2360706862	-2.016891022	-1.372866253
71051.93780681769	-213.6233863803645	5048377866.1038885	45634.95120861452	129661.32626360252	-39.61592568727792	16812059528.43638	1569.4215680599268	68840.13698080451	-111.45105313154636	4738964459.535929	12421.33724413077	105237.27000005878	31769.745958526088	1.161309	27.511986	0.1822563	0.093543	-0.1302611147	0.0460540115	0.0072020484	0.0653789767	0.0526631876	0.0057837588	0.0540678874	-0.3541288342	0.001216236	-0.1047670009	-0.1900504703	-0.0821112934	-0.0578247545	-0.1683149401	-0.0586572395	0.0586110698	-0.1248948402	-0.2465112257	0.0278723324	0.0168112136	0.0815199466	0.1286075566	0.0543828955	0.0988739964	0.057406521	-0.0433815507	-0.0258851151	-0.0733735135	-0.0081273442	-0.0290916308	-0.0525439048	-0.040915762	-0.0466505193	0.1192381161	-0.01431647	0.0155797584	-0.0162332853	0.1499884321	0.0882800332	0.1095703652	-0.1965976393	0.0987897387	0.0103660378	0.1171772601	-0.0515576317	0.1087463717	0.0318985894	-0.0167678452	0.2443957334	-0.1171019783	-0.1224354725	-0.3069374784	-0.1447694266	0.2456549581	-0.0537322819	0.044804037	-0.0085986907	0.121005293	-0.0828413246	-0.0824731751	0.0167022869	0.0980170704	-0.0198128907	0.1613259991	-0.0734905704	-0.1078415036	-0.0606376635	-0.2000896609	-0.2407490357	0.1510898097	0.1421869019	0.0585230422	-0.0611889669	0.0621163321	-0.0739401275	0.0927638591	0.1364301261	0.1264658701	0.192565036	-0.0729833662	0.0455385329	-0.0912928795	-0.0326403325	-0.0202713066	-0.1999052794	-0.0180054965	-0.1240912122	-0.012842411	0.118450468	0.1207205288	0.1177500307	0.1128532249	-0.0414009	-0.0151145999999999	0.0017140345208099	0.0002284511331599	0.0374522	0.0636868999999999	0.0040560212316099	0.00140266728484	0.0987344	0.0514568	0.0026478022662399	0.00974848174336	0.00167876	-0.0005879699999999	2.8182351376000003e-06	3.457087208999997e-07	-0.00145773	-5.299999999999988e-05	2.8089999999999873e-09	2.1249767529e-06	0.00115162	-0.00039899	1.3262286243999998e-06	1.5919302010000008e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5754696963	0.2263091312	-0.1719627308	-2.421950646	1.420567651	-0.3406247292	-1.024477559	1.811368368	3.434329823	1.078432954	1.969934838	1.05947177	-0.6461799929	1.494385243	1.84966364	0.6725246212	2.061048616	-0.2146477228	-1.243411631	2.080680684	-0.6416032198	-0.8793677695
70823.03672773474	-228.90107908294885	5015902531.338064	52395.7040053384	130028.58649233964	367.26022873712645	16907433305.195852	134880.07561204644	68717.81144359277	-122.3255372117419	4722137609.59717	14963.537054141252	105498.42770204337	32585.01445174817	1.417513	33.58157	0.14359075	0.0826743999999999	-0.1352786308	-0.0058290266	-0.0782978231	0.0554372203	-0.0951953127	0.1454630352	0.1275756993	-0.0890014705	0.1256384258	-0.0828653303	-0.1805051118	0.172340258	-0.0052193762	-0.0316942336	0.0578181019	0.1093721694	-0.2014615232	0.0319053778	0.0013170311	0.0013675995	0.0716983147	0.0770307085	0.0581969464	-0.1193519911	0.0070227299	-0.1095947526	0.037490642	-0.1110276943	-0.0899261504	0.0312521413	-0.0658482427	0.107929174	0.1088971043	0.0749191626	-0.0726522437	-0.083768645	-0.0934092659	0.1169048166	0.0826623513	0.0532199088	-0.0305422974	0.034862881	0.1563944566	0.052990032	0.0779740248	0.0987965132	-0.1145702419	-0.0513871055	0.1029632675	-0.2057616208	-0.3098997099	0.0282296055	-0.0413599243	-0.0239840028	-0.0940531145	0.0242938182	0.1000082986	0.0547543601	-0.0348029846	-0.0244334842	0.0561854748	0.070926209	-0.1566832973	-0.125100548	-0.1047851316	-0.1032135379	0.0603375992	-0.1190635601	-0.2649018937	-0.038093807	0.2351156058	-0.2153923688	-0.0295500191	0.0428500827	0.028990609	0.2798292488	-0.1556127155	0.0602559271	-0.041959412	-0.115569787	-0.0214022607	-0.0107893587	0.0785189792	-0.0764069269	0.0435864794	-0.0060221372	0.0377821321	-0.1382552521	-0.1644999995	0.120326335	0.1161887065	0.1093977275	-0.0309385	0.0104623999999999	0.00095719078225	0.0001094618137599	0.0259172	-0.0115349999999999	0.0001330562249999	0.00067170125584	0.0322007	-0.0665337	0.00442673323569	0.0010368850804899	0.00221946	0.0005406999999999	4.9260026916e-06	2.923564899999999e-07	-0.000955217	0.000502513	2.52519315169e-07	9.12439517089e-07	0.00109364	-5.7979999999999794e-05	1.1960484496000002e-06	3.361680399999976e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7798675824	-1.531084424	-0.4563805162	-1.875488499	1.32244859	-1.579918425	-2.11532374	2.037733791	4.678403196	0.9269952981	2.376671633	1.35289331	-0.1747931987	-1.071386625	2.85199127	2.223836043	1.210062389	1.001754122	-0.190282429	-0.1406020568	1.792097578	0.7980571767
70884.75177177787	61.71504404312873	5024648033.746566	3808.746661245319	130178.21628901776	149.62979667811305	16946367996.190289	22389.07605393345	68732.83977823638	15.028334643604468	4724203263.980713	225.8508421601622	105859.40346947892	46433.30797565379	3.101442	73.474693	0.2142604	0.124579	0.0124429965	-0.0626387169	-0.0613873393	-0.1396690487	-0.2421773631	-0.0764250643	-0.038250271	0.0815072241	0.061080299	0.0101942563	0.0112871992	0.0333991662	0.2291521827	-0.1530948145	0.0777773086	0.0042337918	-0.1628269829	-0.0057430622	0.132773754	0.105198183	-0.1618176516	0.0113736109	-0.0930905691	-0.1741901003	0.0816669159	0.0625970667	0.1419695415	0.0287626589	0.0408969135	0.0534686389	0.0172691793	0.1052048738	-0.1510267047	-0.1090462233	-0.0482955171	-0.0028745476	0.0555835901	0.1291625987	0.0152029128	0.0299752363	0.0832937554	0.0089121302	-0.0327210422	0.0106078702	0.1108381404	-0.0933237661	-0.2229300862	-0.0346203988	0.0772986848	0.0063176063	-0.0508639202	0.0796801385	-0.1137220402	0.0150178336	0.0445756842	-0.2033045787	0.2642597328	-0.1132124441	-0.0639722359	0.2666523386	0.0829510064	0.1407754446	0.0245025181	0.1179818111	0.0803548518	0.0207132167	0.0756217905	0.0829160173	-0.0255243705	-0.162246692	0.0121211169	-0.2618132286	0.0243200887	0.1622346068	-0.0700208452	0.2370816991	0.0368807676	0.0776298631	-0.2048748717	0.0602397799	-0.1328055264	-0.0887187513	0.2425333083	-0.0193901433	-0.1376856848	0.0287485018	0.1641568605	0.1578602197	0.16579898	0.1198669825	0.1143757435	0.1054092553	-0.0286766	0.0022619	0.00082234738756	5.116191610000004e-06	-0.066167	-0.0920842	0.00847949988964	0.004378071889	-0.0396823	-0.071883	0.005167165689	0.0015746849332899	0.0024995	0.00028004	6.24750025e-06	7.842240160000003e-08	-0.000274631	0.000680586	4.6319730339600005e-07	7.5422186161e-08	0.00109364	0.0	1.1960484496000002e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4347506323	-1.132671616	0.2916713481	-1.497111809	-1.450954821	-1.780813632	-2.228276669	1.863277662	3.593844901	-0.5169210949	0.7470050527	1.105894473	0.113710061	-0.9240313757	-0.0352941113	1.251912184	1.490746839	-0.5551867039	0.2593528651	-0.8501371304	-1.221096044	0.03068202672
70998.9621076775	114.21033589962462	5040852620.367424	13044.000826305086	129633.80493807272	-544.4113509450399	16804923382.722286	296383.71903780336	68524.9826634565	-207.8571147798793	4695673249.027014	43204.58016461593	105470.31759076372	54434.72714863419	2.340986	55.459099	0.15348225	0.0677232	0.1245991022	-0.0319917451	0.0681233448	-0.0826546293	0.0874639014	-0.236917313	0.2034337048	0.0366049018	0.0706490431	-0.0321847432	-0.0692522352	0.0587006058	0.0783139007	-0.102809613	0.0790211669	-0.0860359885	0.0702428384	0.0258632611	0.0593803012	-0.0817201393	-0.1239110287	-0.0688513169	-0.0128442366	-0.0528532128	-0.0144005406	-0.0856819695	0.0462409235	0.032970665	0.0435913496	0.0363612873	-0.200041526	0.1282360608	0.0654317595	0.0132877384	-0.0632565404	0.0120687449	0.0342702517	-0.0331652549	-0.0750781192	-0.0118596584	0.0564081302	-0.0311864267	-0.1401960038	0.0869314557	-0.0223823295	-0.1109461211	0.021506255	0.1996979833	-0.1392466407	-0.0951465574	-0.0952261268	-0.1788544801	-0.0540576414	-0.0514211988	0.1354804879	-0.0936984982	0.1788422551	-0.1339701655	-0.0138876815	0.1004903643	-0.0409458439	0.00889998	0.0137301348	-0.181778166	-0.0478489795	0.1210100496	0.0655496723	0.0360070742	0.0061535267	-0.153910293	-0.29023558	-0.0399878892	0.033624886	0.0463974851	-0.187542	0.2409004518	0.0388548085	-0.1509855624	0.0909220553	-0.0456491718	-0.0548655856	-0.0164839402	0.0664593979	0.0392962957	-0.2151089044	-0.0283070942	-0.1419889463	-0.0094189387	-0.0113207425	0.1193427198	0.112315068	0.1009072399	-0.0569006	-0.028224	0.00323767828036	0.000796594176	-0.0361989	0.0299681	0.00089808701761	0.0013103603612099	-0.0583857	-0.0187034	0.00034981717156	0.00340888996449	0.00226289	-0.0002366099999999	5.1206711521e-06	5.5984292099999976e-08	-0.00116358	-0.000888949	7.90230324601e-07	1.3539184164e-06	0.000687464	-0.000406176	4.726067512960001e-07	1.6497894297600005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.014870326	0.3779417988	1.625717378	-1.512733851	-1.599839506	-1.686890679	-1.92696872	0.6613767794	2.441376204	0.2820791776	-1.01004809	0.4889983142	1.956482793	-0.6791544107	-0.04760068853	-0.7401151386	1.477915303	-0.9501546816	-1.888967358	-1.131866568	-0.8644165216	-1.245986511
70543.44925354142	-455.5128541360755	4976378232.586973	207491.9602831936	129762.2445321449	128.4395940721879	16838240106.02017	16496.729325428405	68495.45882468553	-29.523838770968723	4691627879.604191	871.657055774156	105472.37377874576	32410.23160192637	3.6811	87.20706199999998	0.1596957	0.115337	-0.1444605601	0.1077228907	0.1554259554	-0.0437110046	-0.0193656373	-0.006267946	0.1063310542	-0.0639286716	0.0729748671	0.179443913	0.019873775	-0.3024455367	0.0513274333	0.0303190841	-0.0097004346	-0.0524646889	0.16159059	0.0816581233	0.1433230869	-0.0957515924	-0.0083226166	0.0779861649	0.1458645985	-0.1620586368	0.0013215738	0.0631672957	0.1269244458	-0.029988587	0.0320381493	-0.018818799	0.003035045	-0.0130253487	-0.0367789652	-0.0443019779	-0.00115411	-0.0088767975	0.0354953878	0.1071168667	-0.0541799366	0.0129208609	-0.0494914076	-0.0142764226	-0.012105406	-0.1146881741	-0.1274434913	-0.0963872114	-0.0400916422	-0.0131084713	-0.0628412936	0.0336944095	-0.0557204233	-0.0610803893	0.1625601885	0.1542159284	0.1224347608	-0.1195187683	-0.1023882712	-0.1552917092	0.1344176987	0.0279478818	0.0348243612	0.0901421866	-0.0693364886	-0.1394437154	0.1924465987	0.0075795687	-0.1008212551	-0.1625590329	0.0103570971	-0.0813420982	-0.0925055194	0.1645994585	0.0233817758	0.1089315414	-0.1013710377	-0.1288428725	-0.0941211197	0.0562365085	0.0262161103	0.086019713	-0.0550322433	-0.0101247064	0.2213451807	0.0136395829	0.1190874618	-0.1989253198	-0.1026172398	0.0790710518	-0.0247251498	0.118753831	0.1100111431	0.0959136145	-0.0568944	6.200000000004813e-06	0.0032369727513599	3.844000000005968e-11	-0.0632275	-0.0270286	0.00073054521796	0.00399771675625	0.0488212	0.1072069	0.0114933194076099	0.00238350956944	0.00194405	-0.00031884	3.7793304025e-06	1.0165894560000009e-07	-0.00135382	-0.0001902399999999	3.6191257599999986e-08	1.8328285924e-06	0.000687464	0.0	4.726067512960001e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9488480376	0.9662392276	0.750354612	-2.085377899	-1.097772034	-0.9410117771	-2.413436813	-0.5208293223	0.7407009022	1.356064844	1.263092984	-0.5697592435	0.9121403836	1.01491813	-1.566304249	-0.3896461393	-0.4901147	1.6492593	-1.397473024	0.8863246634	-2.358348818	-1.151972664
