global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_01	aroma_motion_02	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_13	aroma_motion_14	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21
69305.5993512325	n/a	4803266101.4335575	n/a	129226.26782283207	n/a	16699428295.418324	n/a	67652.32229313381	n/a	4576836711.65405	n/a	103924.6733154017	25470.99674989336	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.026593	n/a	0.000707187649	n/a	-0.088254	n/a	n/a	0.007788768516	0.281181	n/a	n/a	0.079062754761	0.0007427049999999	n/a	5.516107170248515e-07	n/a	-0.000825918	n/a	n/a	6.82140542724e-07	-0.00166074	n/a	2.7580573476e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69696.48040810571	390.88105687321513	4857599381.277463	152788.00062232165	128665.44289715053	-560.824925681547	16554796195.919905	314524.59726571274	67519.53534488179	-132.7869482520182	4558887653.188742	17632.373626084158	103886.77481521064	28975.461985650752	1.009157	40.113808	0.3397594	0.23335	-0.0163943382	-0.0115280867	-0.1246305326	-0.0305288404	0.1852903114	-0.0102601983	0.0261509976	-0.0598160492	-0.022175999	0.3971182207	-0.1893532125	0.2089471806	-0.1124166242	0.033296839	-0.0270274282	0.1926018407	-0.047898419	0.0894931558	-0.0062151547	0.0339873757	0.0845980351	-0.1194527486	0.157292809	-0.0169662724	-0.1126144287	-0.0376294547	0.1923662105	-0.2292548038	0.1667909784	-0.0162020013	0.1601771567	-0.0531764571	-0.0148022058	-0.2864827355	0.2373874216	-0.1387330413	0.163277601	-0.2522301051	-0.0768267909	0.1603810137	-0.0648620812	0.1131877772	-0.179343035	0.2046363649	-0.0044428987	0.0043122244	-0.0989268333	0.1836423544	-0.1189359292	0.0077902562	-0.0381469286	0.1993849239	0.1917422349	-0.0729903001	-0.1987186328	0.1654828599	0.0	0.0456719	0.0190789	0.00208592244961	0.00036400442521	-0.0461259	0.0421281	0.00177477680961	0.0021275986508099	0.0762497	-0.2049313	0.04199683771969	0.00581401675009	0.00208911	0.0013464050000001	4.3643805921e-06	1.8128064240252687e-06	-0.000699901	0.000126017	1.588028428900002e-08	4.898614098009999e-07	-0.00166074	0.0	2.7580573476e-06	0.0	-0.1986376051	0.8014058008	-0.09075875008	-1.0960728	-0.6741406293	-3.545516214	-1.043784563	0.6959574277	0.2380317114	-0.2138595631	0.4366196421	-1.391440306	-0.6208879852	0.3826626099	-0.9950281168	1.536450393
70206.11774405808	509.63733595237136	4928898968.692547	259730.21419663023	129425.62032337589	760.1774262253603	16750991196.090649	577869.719342613	67596.69334758552	77.1580027037271	4569312951.527513	5953.357381228359	103881.04402255685	30060.14688131952	0.8506439999999998	33.812954	0.3696544	0.241962	-0.0651576538	-0.0833737624	0.1585832385	0.0899171796	-0.0335000564	0.1387081782	0.0903953911	0.2012342463	0.1323906253	0.0709697517	0.1219601085	-0.1149421268	-0.1359000255	0.1404448736	0.2210742549	-0.04895488	0.1337748484	0.1964690025	0.0150619816	0.141355017	-0.0616776583	0.1130487558	0.1876642771	-0.1357606126	0.1719678583	0.0628007996	0.000852123	-0.2822977835	-0.19323014	-0.3233843302	-0.2745977232	0.0927816528	-0.1602686561	-0.295172896	0.1339340456	0.118829192	0.2903042311	-0.4793982858	-0.1057155871	-0.114255275	-0.022762343	-0.1795484793	0.0910129206	-0.0006235028	0.1449592771	-0.187568336	0.201271009	0.1536274194	-0.0969076317	-0.0089994788	0.1791035912	-0.1412298446	0.0023724787	-0.0018502689	0.1799380012	0.1651764237	0.0	0.0456532	-1.870000000000344e-05	0.00208421467024	3.496900000001285e-10	-0.163486	-0.1173601	0.0137733930720099	0.026727672196	0.271878	0.1956283	0.03827043176089	0.073917646884	0.0011115	-0.0009776099999999	1.2354322500000002e-06	9.557213120999997e-07	-0.000855237	-0.000155336	2.4129272896000022e-08	7.31430326169e-07	-0.00166074	0.0	2.7580573476e-06	0.0	0.5722033542	0.4264613198	0.9019431598	-2.460052465	2.06029041	-2.95847577	-1.454931016	2.673577348	-0.4289998927	-0.8325265214	0.8261726136	0.5748394776	-0.489737611	-1.946078842	-0.9942358765	0.722352261
69963.41697467318	-242.70076938490087	4894879714.771987	58903.663460022864	128681.3854861514	-744.2348372244887	16558898970.635496	553885.4929385612	67795.69829917002	199.00495158450207	4596256707.872085	39602.97075515003	103730.54094770968	26924.68581446695	1.201105	47.743717	0.30073536	0.196868	0.0218279463	0.1580062205	-0.1807656966	0.1735040068	0.1326340161	0.0555713182	-0.1826415691	-0.1023667918	0.1239590078	-0.0888182568	0.1438016848	0.0527750569	0.0276344081	0.3426077123	-0.0456998908	-0.1991137891	0.0177851391	0.1241216299	-0.0857350533	-0.22294602	0.064342694	0.0463491446	0.0013261304	0.0716530742	-0.1541443486	0.1651933933	0.1810658093	-0.038793955	0.1759412114	0.048295622	0.1257918537	0.0912721398	0.1562239582	-0.2103105296	0.0662567926	-0.0634023966	-0.2404061532	-0.1444399829	-0.1843101097	0.0356204855	-0.0450141035	-0.0558769459	-0.1020800121	0.225773337	0.0051308647	0.1390339313	-0.1821514402	-0.1348293694	0.1887462404	0.0357214967	0.2120229668	0.148968807	-0.1256992881	-0.0007554437	0.0259202594	0.1645641189	0.0	0.0368552	-0.008798	0.0013583057670399	7.7404804e-05	-0.00527429	0.15821171	0.0250309451811241	2.78181350041e-05	0.157923	-0.113955	0.012985742025	0.024939673929	0.00126434	0.00015284	1.5985556356000002e-06	2.3360065600000003e-08	-0.000612664	0.000242573	5.8841660329000033e-08	3.7535717689600005e-07	-0.00166074	0.0	2.7580573476e-06	0.0	-0.7555403126	-1.174365197	-1.795288201	-1.574124003	-1.528387468	-1.764677721	-1.165709466	0.7317415041	-1.604237712	0.2779770036	1.956918539	2.672472358	-0.09655159592	1.168145932	0.6402586409	-2.102881523
70696.3907033782	732.973728705023	4997979658.4847	537250.4869717446	128521.72054905018	-159.66493710121722	16517832652.888147	25492.89213953565	67968.77748522384	173.07918605381565	4619754712.835871	29956.40464505133	103793.38923087028	39661.56667359509	1.858821	73.88783999999998	0.23264316	0.183815	0.1423506316	-0.0114816499	-0.0683560345	-0.2035715945	0.1112169294	-0.2287900106	-0.0573381126	-0.023495287	0.3009121472	-0.0837120534	-0.0326787186	-0.0604210103	0.2886912717	-0.1313840265	0.0567092764	0.0078824818	-0.037599004	-0.1142102129	0.0955474664	0.0216704032	0.0310134655	-0.1665236286	0.0354711896	-0.1081903342	-0.0633910534	-0.1320784783	0.0615298683	-0.1602728333	-0.1938779921	0.3988512961	0.2544333326	-0.1626534215	0.0606937828	-0.1280058441	0.1368405846	0.1254086608	-0.0918689373	0.042598035	-0.2517132496	-0.1025278339	0.0372331355	0.199292349	-0.1876236268	0.1036240169	-0.1782963784	-0.1174955648	0.1495384435	-0.2139826141	0.0134801402	0.0641773915	-0.1039016511	-0.042690803	0.0199633607	0.1962885088	-0.1466698507	0.1636470791	0.0	0.0456244	0.0087692	0.00208158587536	7.689886864000008e-05	-0.0345949	-0.0293206099999999	0.000859698170772	0.0011968071060099	-0.0200199	-0.1779429	0.03166367566041	0.00040079639601	0.0015419	0.0002775599999999	2.37745561e-06	7.70395535999999e-08	-0.000558015	5.464899999999993e-05	2.986513200999992e-09	3.11380740225e-07	-0.00166074	0.0	2.7580573476e-06	0.0	-1.456044969	1.164340458	-0.5192808342	-0.1627819608	0.235623588	-0.7575051268	-0.6957186216	0.7156227751	-2.568633633	1.303459098	-0.1106678756	1.524454557	-0.4709684165	2.157636915	-1.261911613	-0.006435783292
70749.7180589917	53.327355613495456	5005522605.426816	2843.8068567282053	128744.72807152696	223.00752247677883	16575205006.211422	49732.35508123101	67851.1013188506	-117.67616637323226	4603771950.18093	13847.68013230064	103961.15869942922	31677.53853669664	1.85224	73.626236	0.23393695	0.145624	-0.0755456375	-0.1439137538	0.1100464614	-0.0638531721	0.2017559847	-0.1223042384	0.0456779162	-0.0042362141	0.2173263474	0.0969642879	0.0081182797	-0.0053339473	0.2159769899	-0.0808301442	0.0784821911	0.0435674968	-0.0247723627	0.0479929828	-0.0611781975	0.0038126887	-0.1533927927	-0.1475984449	-0.1977922743	-0.1323298179	0.0884140988	-0.1164520046	0.1914261062	-0.0573203015	-0.0007252328	0.0479675286	0.0739752748	-0.0539854421	-0.1669268002	-0.0945434977	-0.0736282163	0.2295847779	0.0898185717	0.0261851157	-0.0337055709	0.063042142	0.0792514984	0.1777313446	-0.2895237365	-0.0229395002	-0.0021691325	0.2897721399	-0.1153599433	-0.0260406338	0.0393465585	-0.1144974518	-0.1198072331	-0.2612892731	-0.0677906479	-0.1245356976	0.1512108382	0.1624270027	0.0	0.066987	0.0213626	0.004487258169	0.00045636067876	-0.0928546	-0.0582597	0.0033941926440899	0.00862197674116	0.101429	0.1214489	0.01474983531121	0.010287842041	0.000903979	-0.000637921	8.171780324409999e-07	4.069432022409999e-07	-0.000538621	1.939400000000005e-05	3.76127236000002e-10	2.90112581641e-07	-0.00166074	0.0	2.7580573476e-06	0.0	1.099945213	1.343711488	1.152159474	-0.07409036753	0.934906634	0.3488735548	-1.370663714	0.6809489831	-0.9515428019	0.6078356834	1.422669813	0.185410861	-2.735109856	2.247378815	-0.4396539599	0.6917177813
70516.19117955223	-233.52687943946512	4972533218.47116	54534.80342073448	129331.82460846868	587.0965369417245	16726720856.555706	344682.34368896566	67739.5696208501	-111.53169800050092	4588649292.417998	12439.319658874938	103801.80277691536	30098.470224471137	0.915306	36.383244	0.18097469	0.0976555	-0.0672023276	-0.0193783208	0.096384423	0.1122959292	-0.1394196806	0.1971431642	-0.0145668769	-0.0963783042	-0.0808903256	0.0718763067	0.2121538352	-0.1818685481	0.1655248927	-0.0931784574	0.0472289073	-0.067023673	-0.0847069571	0.120706386	0.1486305239	-0.0618088983	0.0397990357	0.0862283089	-0.2299089668	-0.0119373831	0.1197547385	0.1339253494	-0.1550859959	-0.0087985299	-0.0277834355	-0.1101393853	0.1803327933	0.1366027581	-0.0437922801	-0.0304893736	-0.1845841652	0.1012434416	-0.0430476978	-0.14208837	-0.1409213702	-0.0068265199	-0.0562554645	0.1664207341	0.152576337	-0.2778349169	-0.0527836625	0.1133112756	-0.0161955525	0.0525018108	0.1489750171	-0.102107444	-0.1719481639	0.2438220493	-0.198228698	-0.0392380944	-0.0132138608	0.1609061488	0.0	0.0464188	-0.0205682	0.00215470499344	0.00042305085124	-0.0460868	0.0467678	0.00218722711684	0.0021239931342399	0.157278	0.0558489999999999	0.0031191108009999	0.024736369284	-9.92288e-05	-0.0010032078	9.84635474944e-09	1.0064258899808398e-06	-0.000691207	-0.000152586	2.328248739600001e-08	4.77767116849e-07	-0.00166074	0.0	2.7580573476e-06	0.0	0.9352073706	-0.7528420262	-0.5329624973	-1.574842827	1.062198848	1.490444564	0.3293759696	2.359951191	0.3732519655	-0.2907619561	0.3317821383	0.4125075438	0.906339503	2.580023481	-0.6973795224	0.01292885582
70269.05032855638	-247.14085099585645	4937739434.0771885	61078.60023095612	129091.77713982743	-240.047468641249	16664686925.118874	57622.78720107142	67825.7395702339	86.16994938379503	4600330948.249192	7425.260176805797	103944.21749319354	27566.89712299158	0.8341929999999999	33.159042	0.11233211	0.0622752	0.0090709469	0.1362322929	-0.1024871462	0.1023481338	0.0724983434	-0.1133760939	-0.1731651525	0.2302813899	0.1015976496	0.0206572005	-0.0047317476	-0.0628267747	-0.0946039288	0.1812435973	-0.0735562547	0.2895395449	0.1401988981	0.1276006722	0.0009817935	0.1031155937	0.0256679083	-0.205196415	-0.0762676635	0.1428749368	-0.0955983086	0.1268201634	0.0683930288	-0.1235636126	-0.0592620491	0.1297233684	-0.2924672385	0.0904459963	0.1381972849	-0.0641124739	-0.1209882875	0.1256526882	-0.2017860579	-0.0435745692	-0.1195805564	0.1382143967	-0.1096805042	0.0476399907	0.1263496227	0.0450507882	-0.0685528158	0.0878390102	-0.1215402904	-0.2459901634	-0.040090091	-0.122941835	-0.0356395672	-0.2537164151	-0.0437089832	0.0706221381	0.0560912328	0.1590873338	0.0	0.0383449	-0.0080739	0.00147033135601	6.518786121000003e-05	0.00463247	0.05071927	0.0025724443493328	2.14597783009e-05	0.14443	-0.0128479999999999	0.0001650711039999	0.0208600249	0.00040147	0.0005006988	1.6117816090000002e-07	2.5069928832144e-07	-0.000691207	0.0	0.0	4.77767116849e-07	-0.00134762	0.00031312	1.8160796644e-06	9.804413440000004e-08	-0.6008855892	-0.5525365024	-1.2578716	-2.058987489	-0.7737306836	1.782057425	0.5297766517	-0.2849765198	-2.905511533	-0.001552955113	0.310798819	0.9364432608	0.1389147586	1.722201224	0.7346715766	0.03680652769
70469.30261696901	200.25228841263743	4965922611.321956	40100.97901449812	129060.99753027115	-30.77960955628077	16656741083.508656	947.3843644370908	67773.71876571931	-52.0208045145846	4593276955.334814	2706.164102344625	104129.69440049437	27316.986938846847	0.921552	36.63155	0.2522882199999999	0.150168	0.0555478611	0.1030371442	-0.0803690358	-0.1714419374	-0.0279068925	-0.1680814985	-0.0021835302	-0.0920453554	0.098822477	0.0972838017	-0.1351978376	0.0727707213	0.0499606342	-0.1203518493	-0.0712547341	-0.0942691776	-0.025062454	0.0601674223	-0.0264375547	-0.1453120595	-0.0402986142	0.0583843848	0.1323357336	0.0902208094	-0.0939447291	-0.1467885326	-0.0368038952	-0.1275790813	-0.0356830461	0.1972261063	0.0299362608	-0.1456543053	0.0665251727	-0.0313249717	-0.0184687032	0.2538240005	-0.1486123864	0.1079404519	0.0643976948	-0.0008482859	-0.1105702671	0.1144740642	0.025055769	0.1293675806	-0.2448289626	-0.0985887049	0.0107972727	-0.0655029267	-0.1916799801	0.0603465978	0.0280360576	0.0105421887	0.0900243294	-0.0288637179	0.0611636155	0.1569739256	0.0	0.0602747	0.0219298	0.00363303946009	0.0004809161280399	-0.0131817	-0.0178141699999999	0.0003173446527888	0.0001737572148899	0.0117738	-0.1326562	0.01759766739844	0.0001386223664399	0.000982083	0.0005806129999999	9.644870188889998e-07	3.371114557689999e-07	-0.000254012	0.000437195	1.9113946802500002e-07	6.452209614400001e-08	-0.000767667	0.0005799529999999	5.89312622889e-07	3.363454822089999e-07	-1.758501183	1.184462185	-0.5523101646	0.06323572798	0.2231821142	1.462385959	-1.296141182	-0.197960705	-1.269835342	1.413879696	0.8754542306	0.06626833816	0.1537967913	0.9109304289	0.6120890125	0.5722802601
70763.85520940817	294.552592439155	5007523204.098084	86761.22971262694	128851.40331351508	-209.59421675607155	16602684135.862123	43929.7356975911	67683.06531375754	-90.65345196177076	4580997330.26637	8218.048352585081	103856.0792855309	31546.915512038675	1.027568	40.845642	0.1622775999999999	0.0996912	-0.0721903097	-0.1342961694	0.1289555099	-0.0286635777	0.1615900444	0.0036084585	0.1124843116	-0.0559745797	0.0963107792	0.0581435707	0.0924330901	0.0060851843	-0.1620786794	-0.0083543346	-0.0964715202	-0.129945577	0.194816669	-0.0733445295	0.1062238474	-0.0350961185	-0.2373591539	-0.0089050683	-0.191510677	-0.009891916	0.1146883633	-0.0934335112	0.1421141197	0.0739937621	0.0123692865	0.0185420823	0.0313439736	-0.0713604754	-0.1856482376	0.0037666283	-0.1658628993	0.2508062777	0.0417238052	0.0079457734	0.1614947397	-0.0903439004	0.0224991873	0.0438350907	-0.1377717856	0.0706101183	-0.0124887589	0.1558233516	0.1045649897	0.0558636673	-0.1301969333	0.1750774393	0.0451547638	-0.1104043131	-0.0755608168	0.0133833569	-0.0548646789	0.1545698379	0.0	0.0602671	-7.600000000003437e-06	0.0036321233424099	5.7760000000052244e-11	-0.070646	-0.0574643	0.00330214577449	0.004990857316	0.0861602999999999	0.0743864999999999	0.0055333513822499	0.0074235972960899	0.0005798	-0.0004022829999999	3.3616804e-07	1.6183161208899993e-07	-0.000188423	6.558900000000001e-05	4.301916921000002e-09	3.5503226929000004e-08	-0.000908179	-0.0001405119999999	8.24789096041e-07	1.974362214399999e-08	0.7934158554	1.588501666	1.240451949	-0.1702443087	1.116138672	1.433410807	-0.695471808	0.7459546961	0.2670373957	1.461473447	2.303628549	-1.144218432	-1.204131111	-0.3931619625	-0.4528000095	0.4508958263
