global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_11	aroma_motion_16	aroma_motion_19	aroma_motion_20	aroma_motion_24	aroma_motion_25
70541.34333403409	n/a	4976081119.370075	n/a	128562.553007008	n/a	16528330035.67974	n/a	67870.7294265835	n/a	4606435912.896506	n/a	103871.26129386996	52825.18248056739	n/a	n/a	n/a	n/a	-0.1838748318	-0.1029157224	-0.1146140243	-0.1683137433	-0.0126077669	0.1516442599	-0.0682891346	0.1701058589	-0.067883911	0.1494941472	0.0572797769	-0.1096260812	0.1617557638	-0.0193988559	0.0941949133	-0.0646690262	0.0468557817	-0.1156931385	0.0946257758	-0.0141484846	-0.0004562919	-0.0674913986	0.0576315908	-0.0851404565	-0.1335494273	-0.0915776131	-0.1007071504	0.0275113354	-0.0647445269	0.0447149986	-0.049131017	-0.1430215991	-0.0168355881	-0.11737745	0.1764398895	-0.2250386521	0.0683443417	-0.0299316735	0.0269545171	-0.1923971696	0.2440290994	-0.0870616351	0.1177777288	-0.2119954082	0.0160336907	-0.0987542593	0.0775644017	-0.0770331121	0.0887135033	-0.1336954532	0.1047572537	-0.0645679534	0.0606665184	0.0978160425	-0.1079791774	0.1643619509	0.0337842	n/a	0.00114137216964	n/a	0.0996175	n/a	n/a	0.0099236463062499	-0.131804	n/a	n/a	0.017372294416	0.00398227	n/a	1.5858474352900004e-05	n/a	-0.0	n/a	n/a	0.0	0.000172603	n/a	2.9791795609e-08	n/a	-0.2721924883	1.103060883	0.200341745	-0.330394473	-1.302720907	-0.9631653621	1.068649652	0.1521544496	1.874832783	1.448096063	1.117508262	-1.018386557	-2.210779457	0.1040035797
70242.08944371928	-299.2538903148088	4933951129.419459	89552.89086854762	128681.715389016	119.16238200799852	16558983875.459717	14199.673285820172	67888.36879948416	17.639372900666785	4608830618.254774	311.14747632877777	103687.26284343244	31564.366515805024	2.35024	97.992744	0.420605447	0.278948	0.1202900388	-0.1439635362	0.1901280154	-0.0717010085	-0.0253845786	-0.0193110436	0.0769248848	0.1945590168	-0.0390126676	0.0951733371	-0.158820578	-0.1293327292	0.0843481956	-0.1074048967	0.2293047903	0.1545592082	-0.0770566891	0.1106549618	0.068332676	0.111205318	0.0444504267	-0.0362997866	0.0062012393	-0.098539199	0.1738394724	-0.081432495	-0.0770699578	0.0387689218	0.1141624614	0.2406476744	0.1626620132	0.0867563595	0.1650264036	-0.0186870262	0.1484560627	-0.0099290841	0.0513857378	0.1900250955	-0.1235515783	-0.103812839	0.1645197542	0.149229809	0.065357956	-0.0009682535	-0.1350322597	-0.0366465121	-0.0522154254	-0.2275955708	-0.0663318917	0.1147829996	0.0297801944	0.0040746459	0.0496956627	0.1471328962	-0.1648743999	0.1640657595	0.0337755	-8.700000000000374e-06	0.00114078440025	7.56900000000065e-11	-0.000695442	-0.100312942	0.0100626863326953	4.83639575364e-07	0.106871	0.238675	0.0569657556249999	0.011421410641	0.00270857	-0.0012737	7.3363514449e-06	1.622311690000001e-06	-0.000274575	-0.000274575	7.539143062499999e-08	7.539143062499999e-08	8.87019e-05	-8.390109999999999e-05	7.86802706361e-09	7.039394581209998e-09	1.466250011	0.2613932425	1.401421059	-1.741739039	0.607524568	1.569331076	2.077713647	0.4850329439	1.155920332	-0.07794170103	0.1678745426	-1.339203582	0.005203216786	-0.677076519
69359.87024509741	-882.2191986218677	4810791600.416749	778310.7144170104	128080.01250536328	-601.702883652717	16404489603.374014	362046.3601959951	67679.55312050144	-208.81567898271896	4580521910.590776	43603.98778901394	103259.62359304432	26023.545763790247	1.219527	50.847893	0.1606387969999999	0.128977	0.0499370285	0.1795946297	-0.053433403	0.2121527045	0.0716443786	-0.1520540808	-0.2363484695	-0.0403934851	0.1216753076	0.0368796153	-0.0420165998	0.0393714017	-0.0199668215	-0.0663850928	-0.0869796447	0.1513959348	0.1196320602	-0.0037485105	-0.0549279105	-0.1250122811	0.2259118518	0.1091584795	0.0190169548	-0.0756974359	-0.0312752021	0.1907278084	0.1867590739	0.0095498464	-0.1503417478	0.1352008419	-0.0452200193	0.1073622999	-0.1800848622	-0.0386367351	0.1712577907	0.0889233988	0.2883822484	-0.0811187778	0.0259626843	-0.0434871292	0.1095450363	0.1356679458	-0.1032073868	-0.0810810311	-0.1855871245	0.0215517122	-0.2304199688	0.1548014609	-0.0320224428	0.0365905873	-0.1254383221	0.0685213046	-0.0219693215	-0.0446499688	-0.1009677879	0.1634739106	0.0336706	-0.0001048999999999	0.00113370930436	1.1004009999999592e-08	0.1266	0.1272954419999999	0.0162041295539753	0.0160275599999999	0.0950917	-0.0117792999999999	0.0001387519084899	0.00904243140889	0.00282323	0.0001146599999999	7.9706276329e-06	1.3146915599999985e-08	-5.57929e-23	0.000274575	7.539143062499999e-08	3.11284769041e-45	0.00012865	3.994810000000001e-05	1.6550822500000002e-08	1.5958506936100007e-09	-0.5811825991	-0.8269042818	-1.272035881	-1.787566762	-1.790423711	2.214731702	0.4031869947	2.57406282	-0.2209911109	-0.2244166532	0.0801522683	-0.5388806776	-1.534618884	0.624923093
70194.9991796166	835.1289345191908	4927337909.826375	697440.3372711589	128631.36373712817	551.3512317648856	16546027736.873371	303988.1807686566	67771.30701925384	91.75389875240216	4592950055.097965	8418.777936266068	103940.76880498447	44754.49378279869	2.131807	88.88522299999998	0.3194574	0.236552	-0.1566880878	0.0055935673	-0.1189179583	-0.1487517988	0.0063038196	0.130417856	-0.1290792432	0.1128934386	0.108518968	-0.0580570795	0.241635282	0.0146227483	0.1922950363	-0.0223046498	-0.0643389299	-0.0692887352	0.1977427274	-0.1101304732	-5.5977e-06	0.0933661484	0.1193834568	0.0579580181	0.0339893689	-0.0521983827	-0.1485133462	-0.089623137	-0.0806677582	0.0187176951	-0.1224884095	0.1316654013	-0.1003450735	-0.1480736161	-0.0377977378	-0.1197603457	0.2493729238	-0.1594674695	0.145316671	0.066183401	-0.0087012488	-0.0831052906	0.1446603867	-0.1549317633	-0.0116169544	0.0695389124	0.1444254985	-0.0633921009	0.1395133609	0.0867541353	-0.1171750189	-0.0827319681	0.0739657546	-0.1000327505	0.178610838	-0.0322229519	-0.037734023	0.1625874706	0.0336896	1.8999999999998185e-05	0.00113498914816	3.6099999999993103e-10	0.0986442	-0.0279557999999999	0.0007815267536399	0.00973067819364	-0.109098	-0.2041897	0.04169343358609	0.011902373604	0.00444273	0.0016194999999999	1.97378498529e-05	2.6227802499999994e-06	0.000126358	0.000126358	1.5966344164e-08	1.5966344164e-08	0.00012865	0.0	1.6550822500000002e-08	0.0	-1.320280977	1.336389552	-0.2954374211	-0.7423711652	-1.110926952	-0.9966266988	0.6184540263	-1.097041879	0.7032830844	0.6929569528	1.828331138	-1.085781127	-0.4148205578	0.4737757141
70500.21998580922	305.22080619262124	4970281018.047494	93159.74053287363	128538.33642019452	-93.0273169336433	16522103929.671106	8654.081695872519	67820.77345999281	49.46644073896459	4599657312.711665	2446.928759381496	103597.21130504328	31903.19127900095	2.195485	91.540253	0.378742205	0.250254	0.1295510614	-0.171107131	0.1868231979	-0.025386489	0.0444328404	-0.1028706877	0.089279315	0.2624114251	0.1746327104	0.2118671401	0.0309843451	-0.0415852095	0.1104601909	0.0307858578	-0.0268982388	0.0125980632	-0.211440853	-0.3031472597	-0.0456384664	0.1112928994	0.0467043852	-0.0898173795	0.0510440925	0.231386752	0.1793020178	-0.0964687603	0.0235725662	0.0398115708	0.0441901649	0.2418667377	0.0337894441	0.0777793035	0.1889879354	-0.0046757115	0.1543137663	-0.0071705916	0.0907762894	0.2371177303	-0.1438537534	-0.1755847008	-0.0108648243	0.1113194401	0.0404278847	0.1087950913	-0.1108363741	-0.0277471346	0.0956252012	0.030079154	-0.1484121683	-0.0506298181	-0.1477855311	0.0019661876	0.1045429142	0.1858210207	0.1121279741	0.161408037	0.0337414	5.179999999999768e-05	0.00113848207396	2.6832399999997596e-09	0.00940876	-0.08923544	0.0079629637519936	8.852476473760001e-05	0.095295	0.204393	0.041776498449	0.009081137025	0.00287871	-0.0015640199999999	8.2869712641e-06	2.446158560399999e-06	3.37107e-05	-9.26473e-05	8.58352219729e-09	1.13641129449e-09	0.000173222	4.457199999999999e-05	3.0005861284e-08	1.9866631839999993e-09	1.569393452	0.1392590586	1.635470068	-1.564386587	0.3316869277	-0.9292010992	1.92118338	-1.089349235	-0.09863320028	-1.632526928	0.1343027477	-0.000339369567	2.376679393	0.1963556669
69932.66358622798	-567.5563995812408	4890577436.264537	322120.2667056211	128221.90104762586	-316.43537256866693	16440855908.267157	100131.34501267104	67917.09980056382	96.32634057101676	4612732445.319747	9278.763887803512	103427.89358004798	25569.820754912405	1.318327	54.967354	0.160931828	0.101643	0.0432616653	0.1859670573	-0.1038850483	0.2698620415	0.0422078177	-0.1550124345	-0.2420682775	0.1225735579	-0.0293098351	0.0353628329	-0.1606123225	0.0339196775	-0.0464075217	0.1733739942	-0.2023652463	-0.0662077117	-0.0540785726	0.0540130303	-0.1857592713	0.0470672984	0.1337965331	-0.0595732149	0.2991697274	0.061344281	-0.0583354855	0.2055160828	0.1898387549	0.1140513161	-0.0935208841	0.1511401437	0.1238195431	0.0722925511	-0.1850920405	-0.0813534166	0.1123447786	0.1199735652	0.2613811832	-0.0405294033	0.0485330198	-0.130261615	-0.1463477353	-0.0218709699	-0.1144181171	-0.0729788303	-0.1942868113	0.1166800099	-0.2935866956	0.0206402958	0.0199524927	0.0748771145	0.0656156801	0.1306680676	-0.2585681236	-0.0943806042	0.0785812018	0.1599377353	0.0155486	-0.0181928	0.0002417589619599	0.0003309779718399	0.0996376	0.09022884	0.0081412435677456	0.00992765133376	0.0544357	-0.0408593	0.00166948239649	0.0029632454344899	0.00303137	0.0001526599999999	9.1892040769e-06	2.330507559999993e-08	-2.28206e-06	-3.599276e-05	1.2954787724176e-09	5.2077978436e-12	0.000217587	4.436499999999999e-05	4.7344102569e-08	1.9682532249999987e-09	-0.8423329497	-0.8456745038	-1.277821388	-1.400029926	-2.170832377	0.0957798511	-0.2272424941	1.939510657	-0.06488498991	-0.009633866525	1.136727799	1.711022623	-0.5851724142	0.8009194914
70339.61036787418	406.9467816461984	4947660786.704352	165605.68309219863	128393.4783010941	171.57725346824736	16484885270.253525	29438.753907707203	67962.57357395634	45.473773392513976	4618911406.795428	2067.8640665537123	103770.11330036224	40857.04612827494	1.994072	83.14238	0.224276503	0.15457	-0.0942411178	-0.0102234687	-0.0606550626	-0.1901600765	0.0654024441	0.1436349446	-0.1178022918	0.2108447869	-0.0523021448	0.1333772868	-0.029755978	0.1976002879	-0.0516084216	-0.0379472295	0.0860880429	0.0564331833	0.0562908918	0.1181165894	-0.0591756296	-0.0083850341	0.120186082	-0.017623364	-0.2265421648	-0.181788143	-0.0923854027	-0.1347477589	-0.0590304984	0.1365996098	0.0096209731	0.02185802	-0.125012964	-0.1402906201	-0.0187263227	-0.120734373	0.2065629882	-0.1147920079	0.1501235251	0.1029829755	-0.0483873434	-0.004687415	-0.0906182832	-0.1225508013	-0.1466721191	-0.074335358	0.3336582655	0.0516435407	-0.0186161916	-0.1349497724	0.1756240304	-0.036413535	0.0530757637	0.0601754835	0.0424711568	-0.0703879534	0.0845602957	0.1581792149	0.034155	0.0186064	0.0011665640249999	0.0003461981209599	0.105433	0.0057953999999999	3.358666115999991e-05	0.011116117489	-0.0718084	-0.1262441	0.01593757278481	0.0051564463105599	0.0042989	0.0012675299999999	1.8480541209999995e-05	1.6066323008999997e-06	0.0002028	0.00020508206	4.20586513338436e-08	4.112784e-08	0.000217587	0.0	4.7344102569e-08	0.0	-0.7184126968	1.570190307	0.04773162917	-0.8356468082	-1.09225367	0.702324986	-0.8299446025	-0.3210074818	1.323258734	1.9786403	1.697366446	-1.154453058	-0.1464990578	1.240422164
70052.76051305377	-286.8498548204079	4907389255.499266	82282.83921048911	128869.61712939788	476.1388283037813	16607378219.0776	226708.18381849772	67748.71120741362	-213.86236654271488	4589887870.2655325	45737.11182325053	103685.01631010068	31039.38149167456	2.012587	83.91435199999998	0.4686828149999999	0.294113	0.1320661555	-0.127007882	0.1918109591	-0.0496175331	-0.1246520612	-0.0980961706	0.1540356645	0.1316433143	0.0627194778	0.0318409266	0.0834822544	-0.0910773732	-0.1203302469	-0.0521403968	0.1289653535	0.0139756134	-0.0192307352	-0.0138753349	-0.1385140965	-0.0263584106	-0.0760521842	0.0951119882	-0.1457592606	0.1494717763	0.1963737933	-0.0265411789	-0.1453822114	0.0471772683	0.1608802222	0.1787001083	0.0520359328	0.1423132075	0.1716504186	-0.0170711601	0.0574928772	0.0519118672	0.0675672519	0.1512981781	-0.173925944	0.0044713808	-0.0400549369	0.3086938741	0.0359734259	0.0644873141	0.1129190454	-0.0514291742	-0.0528667427	-0.1622792833	0.1651692921	0.1112197678	-0.1278146684	-0.0209504174	-0.007417093	0.0347507433	-0.0623077451	0.1561356449	0.0292357	-0.0049192999999999	0.00085472615449	2.4199512489999985e-05	-0.0279043	-0.1333373	0.0177788355712899	0.00077864995849	0.15172	0.2235284	0.0499649456065599	0.0230189583999999	0.00236157	-0.0019373299999999	5.5770128649e-06	3.753247528899999e-06	0.000162003	-4.0797e-05	1.6643952089999994e-09	2.6244972009000002e-08	5.77577e-05	-0.0001598293	3.3359519092899997e-09	2.554540513849e-08	1.52225478	0.1193404341	1.167115706	-1.851816973	0.3958516668	-0.822962912	0.8305600998	-0.4789538975	-0.5989354066	-0.09118217228	-1.018066669	-0.3656312859	0.06175854335	0.6405798091
69680.67425765458	-372.0862553991901	4855396365.001366	138448.18145699135	128489.3239416476	-380.29318775028514	16509506366.981655	144622.90864927362	67692.01598488484	-56.69522252878232	4582209028.097905	3214.3482575881467	103766.63442527992	31808.987127253986	1.785132	74.430672	0.365799565	0.221569	-0.0336494799	0.1544541776	-0.1867424771	0.1340593791	-0.0022857993	0.0322954816	-0.1447055349	-0.0518537557	0.1051598852	0.0563862225	0.0213240833	-0.1382626023	-0.0855228296	-0.088827676	-0.0833606511	0.167846298	-0.1122633644	0.1316581143	-0.0488258503	-0.2054750553	0.0183576386	0.002517863	-0.0100697656	-0.091554298	-0.1717883329	0.1050295422	0.0765383236	-0.0410905598	-0.0047612961	0.1097959462	0.0219004709	-0.0199613922	-0.1444720939	-0.0892013616	0.1380129432	0.0364252765	0.1015100881	-0.2240619803	-0.1191038852	-0.0072229476	-0.105806692	0.0901598034	0.0132222159	-0.2257838398	-0.0671501924	0.0047263651	0.1631043408	0.1380371163	-0.0315251616	0.0803894577	0.0074506177	-0.0819442692	-0.017254029	0.0068174465	0.207617218	0.1538107079	0.0155327	-0.013703	0.00024126476929	0.000187772209	0.0917749	0.1196792	0.01432311091264	0.00842263227001	-0.0197185	-0.1714385	0.0293911592822499	0.00038881924225	0.00320661	0.00084504	1.02823476921e-05	7.140926016e-07	0.000452622	0.000290619	8.4459403161e-08	2.0486667488400002e-07	0.000141676	8.391830000000001e-05	2.0072088976e-08	7.042281074890002e-09	-1.250105095	-0.0258039787	-1.258679554	-0.9809516641	-2.153705931	0.4109351044	-0.2736641502	-1.028199442	-0.5583341156	0.6207097712	-0.3189363801	-0.7521133317	-1.889855421	0.1672279803
69946.24071075622	265.5664531016373	4892476589.567051	70525.54101298413	127800.07346789188	-689.2504737557174	16332858778.398563	475066.21557248087	67524.00031489923	-168.0156699856161	4559490618.52651	28229.265360715464	103285.17813793752	36646.29892035591	1.119956	46.696327	0.15470433	0.0826321	-0.0415722154	-0.0226703323	0.0253643226	0.0082991297	0.243341618	0.0781664471	0.065964864	-0.1589230958	0.1810516584	-0.0445887298	0.1527231884	0.1977148649	-0.1205357886	0.1644143231	0.2290646597	-0.1658053152	0.1493742463	-0.0501307066	-0.0048998269	0.0240188024	0.1718543713	0.0851713915	-0.091320211	-0.0153163449	-0.0146878355	-0.1035446512	0.2114651328	0.0238274517	-0.0700805343	-0.2497588268	-0.1767839573	-0.1048594933	0.0404362107	-0.088846826	0.0754869933	-0.0746950192	-0.3531142811	-0.2337252221	-0.2958648594	0.0345463771	-0.1429263721	-0.3964202675	-0.124979545	0.1822665273	-0.0911870413	-0.1974062095	0.0023227127	-0.0486901679	0.06112007	0.0659760896	-0.1069986349	0.1463433766	0.0210466767	0.170255554	0.0114823171	0.1512085936	0.0314242	0.0158915	0.00098748034564	0.00025253977225	0.0200456	-0.0717293	0.00514509247849	0.00040182607936	-0.0404503	-0.0207318	0.00042980753124	0.00163622677009	0.00361285	0.00040624	1.30526851225e-05	1.650309376e-07	4.94811e-05	-0.0004031409	1.6252258525281e-07	2.44837925721e-09	2.40223e-05	-0.0001176537	5.770708972899998e-10	1.384239312369e-08	-0.2752285929	1.424727034	0.1330898345	-0.68114288	-1.125163436	-1.119607666	-1.420237246	-2.375275954	1.438812411	-0.323822718	0.1318117668	-0.3112776637	-0.6318363551	0.5066243609
