global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_01	aroma_motion_02	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_09	aroma_motion_13
60278.75954729741	20.63178942273225	425.6707347839665	3633528852.5608993	104424.938046875	-382.8880709134537	146603.27484782596	10904567686.093683	59134.77869026533	-29.881676095283183	892.9145662634184	3496922050.746659	65084.22874011344	55579.21716221133	1.064862	17.787809	0.14671755	0.0773625	0.1527970963	-0.072461796	-0.0785007733	0.0687345145	0.1915575118	0.0423020663	-0.0720131038	-0.0530706997	-0.2241000056	0.001039584	-0.0286993373	0.0537842211	-0.0938229839	0.0224948976	0.0500847492	0.1647719212	0.0404480991	-0.0280017737	0.0323693989	-0.0338916837	-0.2827896281	-0.1093816019	-0.0583691892	0.307503658	0.0602638076	0.0852093225	-0.0481450266	0.0753654637	0.0617606846	2.42597e-05	0.3468376712	0.2800387251	0.0218093649	-0.0642821053	-0.006455156	-0.0724587477	-0.1987954598	0.1417192888	-0.0090600042	-0.0362858623	-0.0065633238	-0.0780713184	0.1562440242	-0.055389125	-0.1286172046	0.0639389622	0.1338404049	-0.1064164787	0.0576085611	0.054421015	-0.221834247	0.277321052	0.0149080645	0.1139688852	-0.09006698	-0.0224851291	0.0228650097	0.1957407228	0.0304907605	0.0444908041	0.023988432	-0.1106484548	-0.1935954828	-0.1475198243	0.2114682763	-0.0122982444	-0.0054395851	-0.120602391	-0.141051832	0.075837004	-0.266785477	0.1638625093	-0.0284586207	0.1059160869	-0.0694201231	-0.1042554746	-0.07302659	-0.0168669	0.0086485	0.00028449231561	7.479655225e-05	-0.0209234	-0.0595093	0.00043778866756	0.00354135678649	0.0139958	-0.0319205	0.00101891832025	0.0001958824176399	0.000299215	0.000645097	4.16150139409e-07	8.9529616225e-08	0.000511003	-2.4789e-05	6.144945209999997e-10	2.61124066009e-07	-0.000417559	0.000262899	1.7435551848100002e-07	6.911588420099999e-08	-1.649472501	-0.9003326429	0.5457887502	-0.5382127192	-0.8524349477	-0.1528863822	1.082142976	0.1555833811
60291.15436333748	12.39481604006869	153.6314646671441	3635023294.463789	104585.8259375	160.8878906250029	25884.9133497629	10938194987.029049	59051.75500198815	-83.02368827717874	6892.932815146146	3487109768.8148327	65046.36430240785	55413.84228665558	1.052341	17.578655	0.1335869	0.0718841	0.1374208176	-0.0384664403	-0.1471049812	0.0344235158	0.1494461885	-0.1012222981	0.1083262258	-0.0931016935	-0.0138000147	0.1006579968	0.1962539822	-0.0285532841	0.082418476	-0.069969239	-0.0509394301	0.0558044445	0.0233094138	0.0196182441	0.004164645	0.3102714581	-0.1605090096	-0.012817098	-0.2710896255	-0.1173430123	0.3166513817	0.1234320361	0.029991263	0.0194502405	-0.0640709659	-0.0812796338	0.1642113206	-0.2340808029	-0.0652626627	-0.1148912299	0.0897196274	0.1775796374	-0.1129118491	-0.0624533207	0.1039698467	0.1956847463	0.1000270813	-0.1113420972	-0.0312770516	-0.0443711395	-0.2121111071	-0.1818846115	0.2467023414	-0.1421141041	0.2151745619	-0.0310396959	0.139505324	0.0117534772	0.0268546617	0.1062805176	0.0253527598	0.1771160619	-0.074408602	0.1908240812	-0.1088449559	0.0926382442	0.022203604	-0.1731003883	0.1188210431	-0.0994008593	0.0758408119	0.0024120384	0.0765413412	-0.123240429	-0.2150222995	0.1783730484	0.0058989903	0.1227328291	-0.0267548202	-0.0101425846	-0.063200786	-0.0104137682	0.2341233217	-0.0197297	-0.0028627999999999	0.00038926106209	8.195623839999993e-06	0.0405168	0.0614402	0.0016416110822399	0.00377489817604	0.0274898	0.013494	0.000182088036	0.00075568910404	-0.000311183	-0.000610398	3.7258571840400005e-07	9.683485948899999e-08	0.000110563	-0.00040044	1.6035219360000001e-07	1.2224176969e-08	-0.000522519	-0.00010496	2.7302610536100005e-07	1.1016601600000006e-08	-0.9506631508	-1.24637958	0.8997300784	-0.2511340135	1.156054224	-0.6986039744	0.76245499	-0.3879330172
60277.12208181058	-14.032281526902809	196.90492485025777	3633331446.465497	104593.60606370193	7.780126201920211	60.530363717805415	10939822429.408863	59144.27598367915	92.52098169099918	8560.132053066205	3498045381.6336064	65066.29188183291	55456.79001157481	1.250697	20.892071	0.121172275	0.0659837	0.0220075585	0.1013796953	-0.1788423187	-0.059050037	0.2005491558	0.010741616	0.0871041673	-0.0414880663	0.055931716	0.0783750982	0.0266396966	0.0505194514	-0.1768292231	0.1737051233	-0.0353736297	0.2706996371	0.1159214441	0.2386905535	-0.1124896283	0.1081505272	-0.0591887016	-0.0549856858	0.1331430322	-0.1599218505	0.0838802326	-0.1343899039	0.0236677388	0.0699964537	-0.0089383281	0.135770788	0.1051964279	-0.0537761898	-0.1062295	-0.1527852977	0.0327051211	-0.1652148771	-0.0596624117	0.1102325253	-0.2132322876	-0.0579236644	0.0572125014	-0.1381306674	-0.0622916592	0.2225095088	-0.0474465183	-0.0470565991	0.1754521383	-0.1075158789	-0.1374907338	0.01441995	0.2029448372	0.0290370453	0.1258032867	0.1507211618	0.0145084614	-0.2003586048	-0.1258286321	0.1341345519	-0.0629883631	0.017969341	-0.1177114284	-0.0012298135	0.0921332515	-0.0411316403	0.1739639708	0.0630220806	0.1013789212	-0.173166626	0.0470040359	-0.0160049583	-0.0877514933	-0.19053615	0.1867632308	-0.1671142887	-0.0219707738	0.1350644842	0.2688004867	-0.0168421	0.0028876	0.0002836563324099	8.338233760000003e-06	-0.0174106	-0.0579274	0.0003031289923599	0.0033555836707599	0.0414348	0.0139449999999999	0.0001944630249999	0.00171684265104	4.97515e-05	0.0003609345	1.3027371329024998e-07	2.47521175225e-09	0.000110563	0.0	0.0	1.2224176969e-08	-0.00108983	-0.0005673109999999	1.1877294289e-06	3.218417707209999e-07	0.3825355485	-1.547483468	-1.45719999	0.1485134317	-1.299167536	-0.7766089824	1.013315746	0.5735160972
60457.306868155945	180.18478634536584	32466.557230325147	3655085953.750376	104362.13081129808	-231.47525240384857	53580.792475425405	10891454347.474491	59139.560690337625	-4.7152933415272855	22.233991296651556	3497487638.646127	65105.48860475522	65774.64528691146	1.078098	18.008905	0.113607205	0.0634714	-0.1935755712	-0.1375600809	-0.1673812158	-0.0947098743	0.0518629273	-0.0361949025	-0.0097738102	-0.1721734368	-0.0162550376	0.1224756124	-0.0514176642	0.0137624356	0.0340528855	-0.0173123472	0.1175563526	0.1456946704	-0.0687646061	-0.064079772	-0.0899412383	-0.1394662873	-0.0055386652	0.1002908644	0.1546616675	-0.0841161554	0.0546246014	0.1790226516	-0.0907871048	0.3406808186	-0.0877503735	-0.0712290174	0.1644551758	0.0288001564	-0.0372049546	0.0083357384	0.170069814	-0.0289455106	-0.0338998299	0.0413833876	-0.1419165379	-0.0687231	-0.0584738642	-0.0843083218	-0.1853104301	-0.0388301757	0.0861390772	0.0598160306	-0.0349361968	-0.0757852299	-0.0109054064	-0.3415790909	-0.0592505962	0.0525332187	-0.0278302269	0.1125139238	-0.1501339736	-0.0028184001	-0.132247988	0.1207287188	-0.1095303867	-0.169015474	0.0202393945	0.1721359434	-0.1276235709	0.1671096782	0.313133681	-0.1220124761	0.0291436047	-0.0604558361	0.0747748764	-0.0800900315	-0.0020114011	-0.1540264355	-0.0939270881	0.0819038842	-0.0165940708	0.395528009	0.0393596386	-0.00236085	0.01448125	5.573612722499999e-06	0.0002097066015624	-0.0174152	-4.600000000000437e-06	0.0003032891910399	2.1160000000004017e-11	0.00021318	-0.04122162	0.0016992219554244	4.54457124e-08	-1.93542e-05	-6.910569999999999e-05	4.7755977724899995e-09	3.7458505763999996e-10	0.000355023	0.00024446	5.97606916e-08	1.26041330529e-07	-0.000245401	0.000844429	6.022165080100001e-08	7.130603360409999e-07	0.5906907698	-0.8736453033	0.4088264405	-0.2881522616	-1.232051439	-0.3807067472	0.4768351159	-0.2790536979
60352.27344963979	-105.0334185161555	11032.01900518988	3642396910.540096	104648.244921875	286.1141105769202	81861.28427122213	10951255165.228737	59053.14498536004	-86.41570497758221	7467.674066772526	3487273932.661954	65013.07451277695	62605.42670383668	1.096323	18.313339	0.12025769	0.0553435	-0.0869956965	-0.0990610102	-0.2549051761	-0.0287517468	0.1058179425	0.0995112862	0.1441995324	-0.2010605523	0.1218104938	-0.0474640748	0.1979084086	0.0114701323	-0.1145100665	-0.1220892343	0.0107734861	0.2136364748	-0.1811680252	0.0980512177	-0.0777000474	-0.022104721	-0.4182515542	0.069219569	-0.1629600853	-0.0324797329	-0.0732026063	0.0222774825	0.0536971851	-0.0350334901	0.190073331	0.1354606864	-0.3410025906	-0.1334302289	-0.1342701486	-0.1355750238	-0.0852202658	0.0719540453	-0.0553873879	-0.1478272001	-0.1063887907	-0.0368343276	-0.0667426511	-0.1339113856	-0.0820412151	-0.2071475209	-0.0533053229	-0.0267173532	0.4206272369	-0.2166622943	0.0403300201	0.1816613998	-0.1734753149	-0.0587052982	-0.0897588251	0.1287683319	0.1486841997	0.1118979216	-0.1960394669	-0.0264473229	-0.0631393528	-0.2150766337	-0.0557404232	0.0501812654	-0.0972239409	0.0478689158	0.0982264546	-0.1336523481	0.0954874731	-0.1551047263	-0.0842710794	-0.1728059654	0.2740329562	-0.2507294655	-0.0139899087	0.1112452578	0.0585788265	-0.1188886252	-0.0678654119	-0.0120479	-0.00968705	0.00014515189441	9.383893770250002e-05	0.00324323	0.02065843	1.05185408329e-05	0.0004267707300648	0.0199047	0.01969152	0.0003877559599104	0.00039619708209	-0.00069847	-0.0006791157999999	4.6119826980964e-07	4.878603409e-07	-0.000219761	-0.000574784	3.3037664665600005e-07	4.8294897121000013e-08	-0.000395915	-0.0001505139999999	1.5674868722499998e-07	2.2654464195999997e-08	0.5857380465	-1.303840167	-0.9891187685	-1.053138802	1.396353693	-1.359374657	-0.2262322102	-0.8509377606
60247.35038684783	-104.92306279196056	11008.849105645697	3629743228.635613	104307.91718149038	-340.327740384615	115822.97087529792	10880141586.740656	59070.50102796053	17.356042600484216	301.2322147498229	3489324091.694286	65017.766522197904	55687.33550869211	1.299545	21.708044	0.0796273199999999	0.0377038	-0.0894055726	0.1833347694	-0.0382839236	-0.189699851	0.049378655	-0.0530883422	-0.2106471883	-0.1328437908	0.0930956323	0.1164164942	0.1014040408	0.2249905092	-0.1283769202	-0.0928692425	0.0991731404	-0.1341236413	0.0148049404	-0.1470832404	0.091316664	0.0490211967	0.1137740229	-0.0269520193	0.0371884594	-0.1252354869	0.126763986	-0.0680419484	-0.2816513071	-0.0468303301	-0.0906493017	-0.0335970303	-0.1605894711	-0.1417305331	-0.1557530635	0.0457946503	0.1328027037	-0.2380363203	-0.1025773634	-0.0816929016	0.1167688233	0.0194319385	-0.0956364501	-0.0871775632	-0.027792898	-0.0686541288	-0.0027216806	-0.036509147	-0.1281634015	-0.0211580896	0.178613479	0.176679816	0.0474758375	-0.3234850295	0.1202780223	0.1225439546	-0.1118474161	-0.0734259246	-0.1620465304	-0.1152679225	0.0679586112	-0.0015448309	0.0949135777	-0.1940402254	0.0629983265	0.0766871742	-0.2187461515	0.0444021425	-0.2149862317	0.0609758752	-0.1379529903	-0.1337439488	0.1106206302	-0.1419286971	-0.1334844976	0.061589404	-0.1490370695	0.2097908842	-0.0252665328	-0.0168258	-0.0047778999999999	0.0002831075456399	2.2828328409999986e-05	0.0271242	0.02388097	0.00073572222564	0.0005703007281409	0.030477	0.0105723	0.00011177352729	0.000928847529	-0.00031626	0.0003822099999999	1.460844841e-07	1.000203876e-07	0.000110563	0.000330324	1.09113944976e-07	1.2224176969e-08	-0.000300526	9.538899999999998e-05	9.0315876676e-08	9.099061320999995e-09	1.464667362	-0.5495796448	-0.5162245396	-1.940662439	-1.299542281	-1.073394419	0.5629654306	-0.4711673804
60829.0174172721	581.6670304242725	338336.5342825916	3700169359.950793	104602.12052884616	294.20334735578217	86555.60959534702	10941603619.13126	59077.8494794679	7.348451507372374	53.99973955620332	3490192299.1186657	65090.55708204334	76853.60973383924	1.137396	18.999441	0.0609126069999999	0.0324371	-0.4824792594	-0.2739818733	-0.1536531326	-0.159582166	-0.0077277627	-0.061082044	-0.1104746618	-0.0337718249	-0.0509742531	-0.0603719123	0.0336596134	0.1518274882	0.1428569531	0.1696925685	0.1281833088	0.0608716366	-0.0875148707	-0.2046896594	0.0540472657	0.0768473644	0.1602743404	-0.0632160917	-0.0008157193	-0.0588837837	0.0905573687	0.1357709905	0.0112722727	-0.0718809159	0.0459308818	0.1003369663	0.0558443606	-0.0022699718	-0.0976240782	0.1622099205	0.016927211	-0.0186657787	-0.1279960564	0.0060478737	-0.070926349	0.0454250769	0.2817356658	-0.0647898005	-0.0487593504	-0.1618376366	-0.0719170276	-0.0380221371	-0.1723052365	0.0518883661	0.1084886142	-0.0169366819	0.0334005809	-0.1353781215	-0.0935325945	0.0690209387	-0.1125040591	0.1539663766	-0.1506181808	-0.1877884357	-0.0883862265	-0.2767211727	0.1441614239	-0.1146687593	-0.0432697944	0.09506842	-0.0468773037	-0.0652285822	0.0189064303	-0.1457738472	-0.1924177954	-0.0527187172	-0.0624978852	0.0092527082	0.2365201405	-0.1209388488	0.0193456376	-0.2681459203	0.119557665	-0.0168256	1.9999999999881227e-07	0.00028310081536	3.9999999999524904e-14	0.0323022	0.005178	0.00104343212484	2.6811684000000023e-05	0.000798303	-0.029678697	0.0008808250556178	6.37287679809e-07	-0.00052142	-0.0002051599999999	4.2090625599999996e-08	2.718788164e-07	-3.87702e-05	-0.0001493332	2.230040462224e-08	1.5031284080399996e-09	-0.000133905	0.000166621	1.7930549025e-08	2.7762557641000004e-08	1.22552674	0.9951822305	0.7406021924	-0.7414235626	-0.2275010348	-2.010582089	1.251651078	0.3087768845
60321.63452405885	-507.3828932132528	257437.40032545116	3638699591.654129	104471.95089543267	-130.16963341349037	16944.13346300247	10914388523.897696	59084.67764513447	6.828165666571294	46.623846370143006	3490999132.429453	64979.57124522301	56240.41934513338	1.085002	18.124231	0.056590042	0.0326659	-0.0862959993	0.1629015207	-0.0095808765	-0.0976625705	0.0404873922	0.0459904341	0.0166207239	-0.069637454	0.1517610259	-0.0632534894	0.1259073366	0.166370587	0.008522497	-0.1161056817	-0.0055816758	-0.0465155588	0.2118516024	-0.2367398652	-0.0530997351	-0.2107550044	0.0268869149	-0.0178369785	0.1815502844	-0.1436934798	0.046892551	-0.048767521	-0.0596210387	0.1160639649	0.1083494621	-0.0747923902	0.0972674481	-0.0704876382	-0.1415155218	-0.0311992289	-0.1195030527	-0.1309110159	-0.007071263	-0.1846838448	0.084839794	-0.0840094895	0.0879383239	0.1012889767	-0.0851122016	0.0372103025	0.1233702148	0.0849542393	-0.0062221814	-0.163240163	0.0035707823	-0.3387290942	0.1792655088	-0.3258444226	0.0511678974	0.0897023522	0.0934072158	-0.1087027459	-0.0849330957	-0.2182990567	-0.0646255151	-0.0793081015	0.132378387	-0.0723344146	0.0475209732	0.0656614327	-0.0738971343	0.0401119527	-0.055313248	-0.0073757725	-0.1840979266	-0.1296905176	-0.1337098107	-0.1344260384	-0.1602964676	-0.0563445768	-0.1415781599	0.0644199474	-0.1999561478	-0.0168192	6.400000000000156e-06	0.0002828854886399	4.096000000000199e-11	0.0306516	-0.0016506	0.00093952058256	2.724480360000007e-06	0.0314686	0.030670297	0.0009406671180682	0.00099027278596	-0.000336346	0.0001850739999999	3.4252385475999987e-08	1.13128631716e-07	0.000110563	0.0001493332	2.230040462224e-08	1.2224176969e-08	1.69427e-05	0.0001508477	2.8705508329e-10	2.2755028595290004e-08	1.165552863	0.5875529837	-1.414255581	0.1970943616	-0.4438177742	-1.212991926	0.4739685542	-0.2723633776
60582.07001225858	260.43548819972784	67826.64351383058	3670187206.9702	104548.80349158654	76.85259615386894	5906.321535589672	10930452311.52238	59139.10661871024	54.428973575770215	2962.513164511892	3497433931.6591773	65122.331140098926	68717.37691614157	1.1579	19.341957	0.057066372	0.0369715	-0.3489762372	-0.1542265422	0.0251860649	-0.1233397037	-0.1244264293	-0.0860306769	-0.0833657737	-0.1278329265	-0.0225172884	0.0738538477	-0.0517727832	0.0901877874	0.0437596422	0.2064696205	-0.0667451986	0.1067645636	0.1118553005	-0.2444931906	-0.0519572563	-0.137470262	0.0553118404	0.1509043263	-0.1936527599	0.1567657739	0.1911178517	-0.0351864133	0.1077543273	0.0240758914	-0.0074702165	0.10336505	-0.1389014849	0.0474918599	-0.0412691744	0.1684295002	0.116040683	-0.0953565261	-0.037215604	-0.0108849373	-0.023424337	0.1370421565	0.2374811297	-0.0777776254	0.1375276684	-0.1023294296	0.2656778403	-0.0034328149	0.1149458751	0.0279052045	0.0014861088	-0.1340219646	0.0041895401	0.0416273248	-0.1209507769	0.0634343366	-0.1103091396	0.0366286009	-0.0246245864	-0.2133610638	-0.0212322119	-0.2366323061	0.1330182308	-0.0766980205	-0.1452399585	0.227191502	0.0816675495	-0.1622419879	-0.0133439162	0.1014617106	0.0544389364	-0.0719493135	0.0993007699	0.3261001085	0.0631247896	0.1102312514	0.0540636166	0.109025476	0.1214520625	-0.00809545	0.0087237499999999	6.553631070250001e-05	7.610381406249999e-05	0.0267128	-0.0039388	0.0007135736838399	1.551414544000002e-05	0.000540473	-0.030928127	0.0009565490397281	2.92111063729e-07	-6.68321e-05	0.0002695139	7.263774229321e-08	4.466529590409999e-09	0.000110563	0.0	0.0	1.2224176969e-08	1.69427e-05	0.0	2.8705508329e-10	0.0	0.7257485188	1.32833409	0.2850542138	-1.354875771	-0.2474624343	-0.5550625606	0.07641912782	1.347910412
60377.53952297468	-204.5304892838976	41832.72104671056	3645447278.8483696	104785.68630408654	236.8828125	56113.46685791016	10980040054.21843	59123.50264784558	-15.603970864664008	243.4839067452832	3495588565.349803	65114.43132089904	56675.08267696072	1.091236	18.228378	0.056876827	0.030148	-0.0577627971	0.1048215247	0.114762087	-0.0885426861	-0.0758466195	0.1062071933	-0.0127053679	-0.0629598799	0.0799649433	-0.1082329783	0.0022017773	0.0405801538	0.0043383955	0.1952286972	0.0593110261	-0.0580954246	0.1108170517	-0.0310938987	-0.0176409547	0.1281019922	-0.0329917395	-0.0309197105	-0.0140690666	-0.1464684618	0.1116389728	0.1582234128	-0.0848623094	-0.2474365629	0.1082993808	0.2834102437	0.1219317501	0.0387805676	-0.0644209248	0.1283002997	-0.0923639399	-0.0628487613	0.0861677537	-0.0177696662	-0.0587019521	-0.0557122675	0.2236593666	-0.0207393586	0.0624738722	-0.0061789806	0.0242926308	-0.0106662339	0.1411267696	0.1422552522	0.2040610735	0.0623838174	0.1619737658	-0.0925079264	0.0301947554	0.0635401129	0.1243144676	0.0909242935	-0.0110984741	-0.250403994	0.072993485	-0.1316307156	-0.0122953726	-0.0646740923	0.0715902412	-0.0182892874	0.2290901142	0.1239511441	0.0266576826	0.0585203828	0.0636037715	0.095845756	0.1503937044	0.0511294585	0.1921595349	-0.0803858618	-0.1389747143	-0.0124258482	-0.3104156732	-0.0168143	-0.00871885	0.00028272068449	7.601834532250001e-05	0.0137665	-0.0129462999999999	0.0001895165222499	0.0001676066836899	0.0216366	0.021096127	0.0004450465744001	0.00046814245956	-0.000278728	-0.0002118959	4.489987243681001e-08	7.768929798400002e-08	4.01479e-05	-7.04151e-05	4.95828630801e-09	1.61185387441e-09	1.69427e-05	0.0	2.8705508329e-10	0.0	0.7229596272	1.603343329	-0.800091777	-0.9811342949	1.448270669	-0.9862774176	0.5933555534	-0.6883704656
60461.08402772748	83.54450475279737	6979.684274390182	3655542681.8079214	104675.3989483173	-110.28735576923646	12163.300842570134	10956939144.989388	59153.73988983878	30.23724199319986	914.290803355329	3499164942.954704	65203.023102656975	56757.09443019527	1.19925	20.032669	0.04996687	0.024511	0.0162509825	0.013448876	0.2368588742	-0.0205165276	-0.2221560642	-0.0977932102	-0.1022215527	0.0454991158	0.0049274357	-0.0434865001	-0.1559757667	0.2171110971	0.1137908005	-0.1369325368	0.1338437455	-0.1651478884	0.0060747155	0.0406074947	-0.1463364927	0.0221664298	-0.0262638655	0.0673011429	0.0993852067	0.0752991869	-0.092391829	-2.47037e-05	0.0256634775	-0.1309179763	0.2051474229	-0.0298289042	0.1958254992	-0.0452824945	0.1218234101	0.2329482127	0.0084555394	-0.1526367849	0.0039056968	-0.1397250685	0.0627752579	-0.0245708454	-0.0992593951	0.0791708757	-0.0700920927	0.0912184692	-0.0692257492	-0.0591381895	0.0681579834	0.1629474091	0.0168003819	-0.0984657337	-0.1104141556	0.0217333285	0.1030578122	0.0507056779	-0.0783749241	-0.0110292606	0.1365957079	-0.1044862205	0.1246875235	-0.0688705293	-0.0718717486	-0.0506594201	0.1863687249	0.0066878161	0.2552817548	0.1092160323	-0.2065197514	0.0301835801	-0.2251186844	-0.0241726099	-0.0006170476	0.0371914346	0.0374050559	0.0780121887	-0.1476540929	-0.0942216085	0.1315434329	-0.00134048	0.01547382	1.7968866304e-06	0.0002394391053924	0.00177336	-0.01199314	3.1448056896e-06	0.0001438354070595	0.0216335	-3.099999999998937e-06	9.60999999999341e-12	0.00046800832225	3.27799e-05	0.0003115079	9.703717176241001e-08	1.07452184401e-09	0.000110563	7.04151e-05	4.95828630801e-09	1.2224176969e-08	-5.10705e-05	-6.80132e-05	2.60819597025e-09	4.6257953742400006e-09	0.2500749076	1.457623662	-0.4413668534	-1.159292776	-0.2241759857	1.258025056	1.374038789	-0.07199669636
60461.12868414958	0.0446564221056178	0.0019941960352751	3655548081.7612953	104873.82154447115	198.42259615384685	39371.52666443259	10998518445.34158	59184.96067090804	31.220781069263467	974.73717057488	3502859569.6169314	65240.048249897205	56991.13404844629	1.142867	19.090837	0.049644365	0.0214687	0.0305916001	-0.0016658238	0.1747436662	0.0485380718	-0.2079585095	0.0336970403	0.0595276848	0.087297791	-0.0819913813	-0.029724058	-0.142878449	-0.1021221746	0.218145985	-0.0630266546	0.1302610872	0.0586576271	-0.0085232167	-0.135218146	-0.1057916383	0.0046144848	-0.0127982413	0.1225026524	-0.0472509688	-0.0042782612	-0.0742478593	0.0295670374	0.1566874698	0.1202693839	-0.0626379627	-0.0304743578	-0.2084443423	-0.0062764897	0.1524735621	0.1464752525	0.0060758488	0.1460372871	0.0758682294	-0.0265525997	0.0382354989	-0.0585556283	0.0714609648	0.0424892317	0.0117641901	-0.0693203978	-0.0348179497	0.1023060909	0.0776871722	-0.0266590518	-0.1920354016	-0.0678129077	-0.0376885906	-0.0418270721	-0.1575773677	0.0018182832	-0.0363716618	0.1721648089	0.1476865022	-0.1010784592	-0.0021792527	-0.0381671601	-0.0247825084	0.0977808586	0.1938252102	-0.0943254127	0.1013461548	0.234107106	-0.0748463071	-0.0406959214	-0.1383360593	-0.1257890202	0.0656282956	0.1244977536	0.1092046801	0.094209926	0.0013243683	-0.0186054506	0.0686830623	-0.0051402	-0.00379972	2.642165604e-05	1.4437872078400002e-05	0.0137741	0.01200074	0.0001897258308099	0.0001440177605476	0.0157156	-0.0059179	3.502154041e-05	0.00024698008336	-0.000255958	-0.0002887379	8.336957489640999e-08	6.551449776399999e-08	-9.1206e-05	-0.000201769	4.0710729361e-08	8.318534435999999e-09	1.69427e-05	6.80132e-05	2.8705508329e-10	4.6257953742400006e-09	0.3166002626	1.048281258	0.75941091	0.5271641388	1.130628147	1.814725494	1.329585732	1.218938159
60341.424790808975	-119.70389334060746	14329.022080899527	3641087545.784856	104761.31770432692	-112.50384014422887	12657.114047198207	10974933687.14692	59278.1878479251	93.2271770170628	8691.30653457076	3513903554.5338955	65248.32551050334	56260.97424303912	1.164663	19.454929	0.041650645	0.021912	0.0934489383	-0.0493119911	0.1606770938	0.1389922683	-0.1924123077	-0.0392603818	-0.0476034709	-0.1196562623	0.133836079	-0.117271199	-0.3919084709	-0.0621928265	-0.2495179047	0.0036521326	0.1975712368	-0.1599927887	-0.0234808022	-0.0775299401	0.0856014317	0.0026137492	-0.0927038164	-0.0046091548	-0.0626234643	0.2165088117	0.0982818217	-0.1534756701	0.1863294944	0.0329371282	0.0766158936	-0.1018223837	0.007729164	-0.0051374369	0.2507899397	0.0035258179	-0.1717755149	-0.2618755719	0.2129908423	0.082797593	-0.0961230891	-0.0255155493	-0.0623171274	0.0506515849	0.1053329222	-0.1861246737	-0.1080125801	0.2301645397	0.0304285922	0.078567241	-0.040650974	-0.1012253594	0.1155916763	0.2010484951	-0.0288461746	0.0733830258	0.0682923939	-0.1301682919	0.2046399432	-0.0357652534	0.1255820926	-0.169279229	-0.0883780505	0.1228057404	0.2040810927	0.0206401754	0.0012889445	0.2229240409	-0.0725857266	0.0249405361	0.1087980705	-0.0940963546	-0.1398766854	-0.0553272583	-0.2317614085	-0.1803841944	-0.0010249573	-0.2071079399	-0.1825664876	-0.0168192	-0.0116789999999999	0.0002828854886399	0.0001363990409999	0.0137825	8.400000000000421e-06	0.0001899573062499	7.056000000000707e-11	0.0216319	0.0059162999999999	3.5002605689999994e-05	0.0004679390976099	2.32119e-05	0.0002791699	7.793583306601e-08	5.3879230161e-10	0.000110563	0.000201769	4.0710729361e-08	1.2224176969e-08	1.69427e-05	0.0	2.8705508329e-10	0.0	-0.3605138798	0.7257370687	-1.649491428	0.2468611764	-0.3358134713	1.230415007	1.730759467	-1.920856447
