global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	aroma_motion_01	aroma_motion_02	aroma_motion_07	aroma_motion_11	aroma_motion_12	aroma_motion_14	aroma_motion_15	aroma_motion_17	aroma_motion_21	aroma_motion_23
72278.64732597733	n/a	n/a	5224202859.27301	125414.5230831916	n/a	15728802600.1844	n/a	71684.85032587466	n/a	5138717766.2430525	n/a	82174.85367361938	80675.06980551443	n/a	n/a	n/a	n/a	-0.0987316042	-0.1872785992	-0.1942173783	-0.1251731656	0.2974781428	-0.1488852725	0.3255119236	-0.13163128	0.0880367375	-0.0231435698	0.1119393209	-0.2333597306	0.0540747669	-0.3485788621	0.0351421059	-0.0816595632	0.2037677439	-0.2184316602	0.2388791296	-0.102609377	0.0795192331	-0.0741534891	0.1511706087	-0.0578065893	-0.0802355039	0.0498274704	-0.0703463334	-0.0960855823	0.0494837863	0.1030307366	0.1605988073	-0.1738887059	-0.0807731398	0.2656230828	-0.1711940284	-0.1239059544	-0.0996774031	0.2146689655	-0.3192204336	0.2584334507	-0.1515836325	0.1495606231	-0.1306744706	-0.3258652559	0.1010691471	-0.0754075811	0.0480997453	-0.1622356277	0.1685848052	-0.2130656716	0.1282997497	-0.1045292103	0.04392927	0.1002461108	-0.1268717984	0.109052203	0.0528462117	-0.0535027992	-0.0027471394	-0.061389409	-0.2883472624	0.3123575748	-0.0017574848	0.0229577189	-0.0370687331	0.1676636966	0.149509902	-0.1323893726	0.1806078316	-0.1622895264	0.1303239446	-0.0237292224	0.1217129416	-0.0080475526	0.0030140366	-0.0135376921	0.1473201635	-0.0116421231	-0.0711244375	0.200178887	-0.0974815419	-0.141157175	0.1411484189	0.1295891148	0.1643619509	0.0381413	n/a	0.00145475876569	n/a	-0.0608246	n/a	n/a	0.0036996319651599	-0.0653055	n/a	0.00426480833025	n/a	2.78762e-05	n/a	n/a	7.7708252644e-10	0.000666574	n/a	n/a	4.44320897476e-07	-0.0014627	n/a	2.13949129e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.142089728	-1.93849982	1.622026749	-0.43001076	-1.465917587	-2.041472346	-1.614203283	-1.903482529	-1.131876207	-1.750467347
72641.21797188517	362.5706459078356	131457.47327402508	5276746548.438933	125297.15976651075	-117.36331668084313	15699378245.554522	13774.14810232787	72013.2439230214	328.393597146729	5185907300.316578	107842.35464696816	82267.61130917998	82395.86568573983	0.968541	23.377874	0.0680510449999999	0.0412431	-0.1090807342	0.0805641005	-0.0974656344	-0.2901163005	0.1451340162	-0.0423706315	0.2883799883	-0.0744502867	-0.0159824909	0.1415845918	0.0600319503	0.1081710403	0.1200805739	-0.225887268	-0.1163743125	0.0566727482	0.0188185917	-0.0432048374	-0.1387763652	-0.1388792987	0.0306695307	-0.1070104428	0.2879042238	-0.0869963341	0.0047466742	-0.1281989671	-0.1009984276	0.060823563	0.0724117381	-0.0968863384	-0.417455318	-0.1173313881	0.12506915	0.0384792753	-0.0340995897	-0.0032195395	-0.0757445479	0.1040059566	-0.3606939914	-0.0440177079	0.0101134662	0.1399263972	-0.1051114958	-0.0881948055	-0.2096483185	-0.0847077404	-0.0097313322	0.1788181797	0.0462675269	-0.2130876889	-0.0214903722	0.1228557176	-0.1293679099	-0.0225957424	0.1188212984	-0.0096106643	0.2250028892	0.0498288511	0.0493897083	0.0887755209	-0.2906341927	0.2731201242	-0.0629067511	0.1761802704	0.1094338496	0.2849569115	-0.0566796934	-0.1003341381	0.2044809872	-0.0999673403	-0.153699812	-0.0229180432	-0.1313684093	-0.0882251998	-0.0169566901	-0.1444617036	-0.0538739686	0.1655661196	-0.0597935165	0.1273935906	-0.0591176738	0.0919203779	0.0203617352	0.042603974	0.1640657595	0.0381186	-2.2700000000000498e-05	0.00145302766596	5.152900000000225e-10	-0.0808815999999999	-0.0200569999999999	0.0004022832489999	0.0065418332185599	-0.0821541999999999	-0.0168486999999998	0.0067493125776399	0.0002838786916899	3.88488e-05	1.09726e-05	1.2039795076e-10	1.50922926144e-09	5.50937e-05	-0.0006114803	3.7390815728809e-07	3.0353157796899996e-09	-0.0014627	0.0	2.13949129e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.229331204	0.3363753811	1.599529164	0.2606674644	-0.2022328302	-0.5477355526	1.141359474	-0.4836495843	-1.149330394	-1.402787883
72700.09120891562	58.87323703044967	3466.0580384435107	5285303261.78465	125427.81229627268	130.65252976192278	15732136097.429012	17070.083533190118	72148.48966913638	135.24574611498974	5205404561.537479	18291.411842200265	82479.35119575288	82464.0005621141	0.893402	21.564226	0.1111814549999999	0.061697	-0.1067508499	-0.1151809663	0.0190485247	-0.2384601799	0.3101692949	-0.1714043478	0.0205935645	0.0721538511	0.1516300965	0.261959303	-0.0516602348	0.1888207882	0.1587592754	-0.0261656366	-0.4077100644	0.002698812	-0.0467999477	-0.042024768	0.2288095069	-0.0109862589	0.0701534613	-0.010106599	-0.0355369148	0.0725747117	-0.1782958539	-0.0655784164	0.0620294547	0.0365898521	-0.146319673	0.0708356007	-0.0897838212	0.038768084	-0.0089859359	0.058159075	0.068037648	0.0896596682	0.0730003574	-0.0549918175	-0.353416863	-0.0538984118	0.0221304822	0.0622525117	-0.0241707229	0.221835314	0.1626229445	-0.2250188954	-0.1883763311	-0.0217244299	0.0051963529	0.0913540585	-0.1020235398	-0.105291258	0.1543618038	0.0183718727	0.1129988524	-0.0577785651	0.1552118761	-0.0062115688	0.1600615508	0.0211077546	-0.2730370398	0.1522493639	0.005900679	-0.0435115912	0.011380437	0.1162218379	-0.0473869933	-0.2304253436	-0.0445435993	0.0516119894	-0.1335941547	0.1658096974	-0.1203440021	-0.0981426737	-0.0169537738	-0.0394556988	-0.0105906486	0.048435929	-0.08003786	-0.0896233356	-0.0071137533	-0.0469184008	0.0104372334	-0.2645705372	0.1634739106	0.0381535	3.489999999999743e-05	0.00145568956225	1.218009999999821e-09	-0.0246059	0.0562756999999999	0.0031669544104899	0.00060545031481	-0.0905643	-0.0084101000000001	0.00820189243449	7.07297820100017e-05	-0.000415388	-0.0004542368	2.0633107047424e-07	1.72547190544e-07	0.000530072	0.0004749783	2.2560438547089005e-07	2.8097632518400004e-07	-0.0014627	0.0	2.13949129e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.808509896	-0.3259119507	2.303442905	-0.9233194315	-1.010344679	-0.6402323947	2.325640047	-2.285342789	-1.039845023	0.5906263325
72737.74857443805	37.6573655224347	1418.0771780902537	5290780067.678165	126078.00465915533	650.192362882648	15895663258.833992	422750.108750921	71997.48638119905	-151.00328793733206	5183638045.210943	22801.992967884813	82278.749678292	81295.14301915323	0.948755	22.900301	0.1700816	0.0865980999999999	-0.0973566089	-0.0975042347	0.0139274812	-0.0523183291	0.0036680455	-0.3419344616	-0.0976606982	-0.0002835145	0.1070129726	0.0525098653	0.044994224	-0.0905864859	0.1203327214	0.0441337901	-0.0928178018	0.199280468	-0.0499616617	-0.1993448268	0.0435353356	-0.0332098566	0.039366828	-0.0765140176	-0.174247437	-0.2111055207	-0.0954180123	-0.0814755221	0.0923935034	0.1128791728	0.2123025147	0.1175556292	0.0120416898	-0.056700784	-0.0654171758	-0.1945407505	-0.0109068213	0.0594126857	0.1510883362	0.0280752288	-0.0987945203	0.1859166122	0.0258624793	0.098686047	0.0406388737	0.2019739611	0.1901289669	0.1173884972	0.0193847986	0.1415874859	0.0896331092	0.0466532562	0.1118299638	-0.2225140157	0.0377180361	-0.0346676286	0.1115124921	0.0007695748	-0.1317202031	-0.0195994537	-0.2160179799	-0.0505213699	-0.1472416747	0.111572938	0.0858112138	-0.130119699	-0.0854235848	-0.1775908375	0.0046003944	-0.1006647363	-0.0583458636	-0.1795418793	0.0116459022	0.0279850073	0.0809961547	0.1053821242	-0.0313075951	0.0887652136	0.1922293652	-0.0625188474	0.0559115973	-0.1301899997	0.0949007445	-0.0440479719	-0.2495319923	0.0648496357	0.1625874706	0.0381006	-5.290000000000156e-05	0.0014516557203599	2.7984100000001647e-09	-0.012544	0.0120619	0.00014548943161	0.000157351936	-0.0350813	0.055483	0.00123069760969	0.003078363289	-0.000765729	-0.000350341	1.2273881628100005e-07	5.863409014410001e-07	0.00131288	0.000782808	6.12788364864e-07	1.7236538944e-06	-0.000546173	0.000916527	2.98304945929e-07	8.40021741729e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.620893597	-0.857870111	1.585718197	-0.2979301797	-0.9167313156	-1.010974304	-0.4776611782	-1.091599071	-0.5043212877	-0.8948851158
72815.14588908422	77.39731464616489	5990.34431443745	5302045470.8486185	126256.10698784722	178.1023286918935	15940604551.726725	31720.439485475268	71931.93768045177	-65.54870074728387	5174203658.464396	4296.632169656974	82218.50629868514	82579.94238379694	0.904145	21.823549	0.0534686	0.0275241	-0.1084872068	-0.0155833046	0.0756589637	-0.1047130044	0.0413513774	-0.2259394542	-0.1310250289	-0.0127634495	-0.0274374	0.0879699682	-0.0447879523	-0.1013302482	0.0890574199	-0.0417734255	-0.1627515481	0.1831872303	0.1029535746	0.0884119869	0.0171616232	0.0942462435	0.0180280067	-0.1228947837	-0.057977394	-0.1243165467	0.1329100399	0.1267414746	-0.1485999238	0.1097467702	-0.2514494746	-0.0856487327	0.1512528345	-0.0460070333	-0.0104779829	0.0648320756	0.0368488067	0.1301957042	0.0255053085	-0.0430778401	-0.0760586386	0.1823590333	0.1276782246	0.2126791546	0.0668192704	-0.0548402571	0.1614611299	0.0765421176	-0.0056505956	-0.0069491196	-0.1753629131	0.1451731576	-0.0312355268	-0.1462603129	-0.1274425077	0.0108978226	-0.0554695241	-0.1855979044	0.0290345069	0.0090576418	0.1103934324	-0.0243287375	-0.173668432	0.0773882328	0.069853721	-0.1586449359	-0.0370833524	-0.1435873587	-0.0001999686	0.0278342722	-0.0080557768	0.0491400773	0.0248576225	0.1182482078	-0.0054111682	0.0233353408	-0.2268905275	0.047550841	-0.0609494467	0.0354076243	0.1439669721	-0.0898826969	0.302351472	-0.077213698	-0.0804775739	-0.0341707721	0.161408037	0.0380812	-1.939999999999581e-05	0.00145017779344	3.763599999998374e-10	-0.0207587	-0.0082147	6.748129609000003e-05	0.00043092362569	-0.0449998	-0.0099184999999999	0.00202498200004	9.837664224999994e-05	-0.000711401	5.432800000000008e-05	2.951531584000009e-09	5.06091382801e-07	0.000909127	-0.0004037529999999	1.6301648500899998e-07	8.265119021290001e-07	-0.000794412	-0.000248239	6.310904257439999e-07	6.162260112100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.207939118	-0.6670334464	1.463528307	-0.1141388934	-0.4663920775	-0.05127396411	-0.6997865413	-1.570343622	-0.1293084658	-0.05688478306
72884.87874038558	69.73285130136355	4862.670550618081	5312205549.000711	126018.68542729592	-237.4215605513018	15880709076.823765	56368.99741461547	71881.33167034647	-50.60601010530081	5166925842.7023535	2560.968258777808	82225.88149957391	83305.94563244235	0.787887	19.017389	0.05773813	0.0347578	-0.1137205666	-0.1000011697	0.000130369	-0.0098322729	0.0449511547	-0.2214802505	-0.03195743	0.037036175	-0.1354486749	-0.1499049587	0.0687946115	-0.2238728371	0.0477994112	-0.0984279107	0.0127761087	-0.1311521484	-0.175794814	-0.0055635478	0.0609562537	-0.077318322	-0.0519014372	-0.0891366188	-0.1280644494	0.0236138584	-0.0426141031	0.1811631296	0.0233176849	-0.3056506717	-0.0247945022	0.0248387506	-0.1256244344	-0.0032581741	-0.1145673633	-0.1240228921	0.1281366266	0.0489682337	-0.0220279234	0.0287504547	-0.0814751538	0.2039836649	-0.0320306096	-0.1887364341	0.0544241217	0.058997014	-0.0104333387	0.0567147832	-0.1493511118	-0.0943159621	-0.077488822	-0.0478149089	0.054049681	0.0339698383	0.0711904257	-0.1460273504	0.1192523732	0.0924397487	0.0049943245	0.1167957531	0.1522802027	-0.0564810459	-0.1517310995	0.0502800669	0.0281246748	-0.175270365	-0.0069453313	-0.1008861909	0.0287729289	-0.0018758834	-0.1053004954	-0.0460081235	-0.0083886135	0.0049480533	0.0719952617	0.1325768521	0.0394199346	0.2372567367	0.0049706656	0.1221931052	0.0485788043	-0.0734850523	0.0460255089	0.1017450786	-0.0647540419	0.217197854	0.1599377353	0.0380986	1.7400000000000748e-05	0.00145150332196	3.02760000000026e-10	-0.00376767	0.01699103	0.0002886951004609	1.41953372289e-05	-0.03513	0.0098697999999999	0.0012341169	9.741295203999996e-05	-0.000215415	0.0004959859999999	2.460021121959999e-07	4.6403622225e-08	0.000787915	-0.0001212119999999	1.4692348943999995e-08	6.208100472250001e-07	-0.000794412	0.0	6.310904257439999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9809462899	0.575071572	1.488418817	-0.392967886	-1.12408742	0.07562220421	-1.230412497	-0.153089692	-0.8235397574	-0.8403867049
72804.36499742449	-80.51374296109134	6482.462805604685	5300475562.678208	126122.21373653629	103.52830924036972	15906812797.804544	10718.11081416962	71930.35533606488	49.02366571841412	5173976018.772557	2403.319800470812	82196.25991146595	83073.10687748078	0.804088	19.408451	0.02140795	0.0168557	-0.1071989329	0.0387116572	0.0843183161	-0.0723485371	0.1210946501	-0.1098947925	-0.1361464272	-0.1216478084	-0.0490682027	0.0197639905	-0.0805878785	-0.1166984643	0.0786690787	-0.0832683079	0.1518781011	0.1099824426	0.020010483	0.1368622489	-0.026884127	0.0566985611	0.22335136	0.0458306423	-0.0543633874	0.0363426308	0.1873472864	0.0306580185	0.0749332283	0.1845882751	0.1593989547	0.0606596491	-0.2326300345	0.0362451493	-0.1035934482	-0.0048059601	-0.1522936828	0.1591210508	0.1011634152	-0.0712649956	-0.0546527012	0.0912754603	0.0973919995	0.000461943	0.1336105202	-0.1989950253	0.0720798538	0.1680930162	-0.0761571753	-0.0454339241	-0.2418318977	0.016068613	0.0098169117	0.1271551138	0.0289857752	-0.0730481769	-0.0569916733	0.0831291677	0.1286919693	0.1494784727	-0.1672730707	0.1994303476	-0.1397896546	0.0489497318	0.0650849042	-0.1729508045	-0.0448120381	-0.1341404859	-0.015799556	0.1413020945	0.0037654714	0.0456968839	-0.0304947542	0.0589146218	-0.0297564092	0.0998204389	0.0505927313	-0.0592124421	-0.1833171484	0.0583198912	0.1671632027	0.0261086089	0.0413612953	0.1182943048	0.0765000412	-0.1286072903	0.1581792149	0.0380986	0.0	0.00145150332196	0.0	-0.00649692	-0.00272925	7.448805562499999e-06	4.22099694864e-05	-0.0309491	0.0041809	0.00095784679081	1.747992481000001e-05	-0.000505371	-0.000289956	8.407448193600002e-08	2.55399847641e-07	0.000787915	0.0	0.0	6.208100472250001e-07	-0.000794412	0.0	6.310904257439999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9409796706	0.8036842887	1.386269427	0.3250416301	0.1085155913	-0.04708362941	-1.15278603	-0.6128837056	-0.5221298713	-0.09853093874
72942.682498213	138.31750078851474	19131.731024380773	5320634930.0351095	125862.12500442886	-260.08873210742604	15841274510.630476	67646.14856924843	71999.89743705418	69.54210098930344	5183985230.9463215	4836.103810006478	82269.04985473097	82672.34532116305	0.860581	20.772034	0.0156527799999999	0.00919178	-0.108312486	-0.1353023695	-0.1075465749	0.0151552018	0.0595428966	-0.0588665467	-0.116868585	0.0006726709	-0.1900413286	-0.1556971701	-0.0650506687	-0.0381552025	0.0558851396	0.0411590845	0.1221271376	0.0042422694	-0.0745431855	-0.1685284874	0.1360852325	0.1329506658	0.1027794444	-0.1046408485	-0.0389814563	0.1229640539	0.0358153275	-0.2232000699	-0.0305721436	0.1110271885	-0.0666145948	-0.024177023	-0.0270650683	0.1426188547	-0.0030732243	0.2459901927	0.231274544	-0.2303630284	0.0029386132	0.1159621849	-0.1068708458	0.0590019862	-0.0228447623	-0.1757431101	0.1221845785	0.0036195176	0.0630123916	-0.011275834	-0.1214262119	-0.0453994505	0.2190273049	0.054333595	-0.2189371542	0.1661195272	0.0338748565	-0.2561044039	-0.1148939144	-0.0197896363	-0.1596967941	-0.1390749334	-0.0635041201	-0.0177186899	-0.1380567381	0.043632874	0.0502122335	0.0188087333	-0.1378025865	0.006829892	-0.0248285127	0.1619246029	-0.1910025915	0.04813267	0.0485123707	0.0572823513	-0.0001922108	0.0401074852	0.2128524574	-0.0306090993	-0.0915971542	-0.1202448333	-0.1305127101	-0.0888701179	0.0895960422	-0.0815191286	-0.0477362528	0.1548533678	0.1561356449	0.0381004	1.799999999996249e-06	0.00145164048016	3.2399999999864964e-12	-0.0065017	-4.7800000000002354e-06	2.284840000000225e-11	4.227210289e-05	-0.0351143	-0.0041652	0.00123301406449	1.7348891040000007e-05	-0.000641358	-0.0001359869999999	1.8492464168999987e-08	4.1134008416400005e-07	0.000694282	-9.363300000000008e-05	8.767138689000016e-09	4.820274955239999e-07	-0.000794412	0.0	6.310904257439999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.208910352	-0.8782122043	1.205863044	-1.363118566	0.2664538814	0.1090447599	-0.5961424608	0.6179529568	-1.834867093	-0.7231662211
73053.40139176096	110.71889354794985	12258.67338848225	5336799454.905742	126269.96366124575	407.8386568168935	15944103723.012323	166332.3699942078	72090.01902970024	90.12159264605724	5196970843.702543	8121.901461061881	82214.20066464873	82995.87840713993	0.8251629999999999	19.917133	0.04647581	0.0307242	-0.1151982158	0.0919775957	0.0484845646	-0.1350036213	-0.1186803247	-0.1397303753	-0.1416096113	-0.0649740275	-0.0061515365	-0.0569654413	-0.0827130414	0.0203146293	0.1716530081	0.1096311615	0.027168076	0.1742128574	-0.1434214681	-0.0628127162	0.2140478327	-0.089281448	0.0766291869	0.161877395	0.074730883	0.2133784735	-0.0230044544	-0.045596798	-0.0950595609	-0.0826065094	-0.1405592769	0.0985025474	0.0521404187	-0.0242126018	-0.0182334788	0.064316583	0.0239094879	0.0645059683	-0.0275848488	-0.0178627063	-0.024062217	0.0297969204	0.2250274783	0.1032727941	0.0141813748	-0.0175805483	0.1794845008	0.1652628276	-0.0389688409	0.0604588581	0.0613118645	0.0238661045	-0.1384744032	0.043499188	0.2378522443	-0.0163755353	0.0006130326	0.1536645633	-0.1598781923	-0.0608709898	0.0812957802	0.0162931459	-0.1181050346	-0.0621090382	0.0513750317	0.0521371674	-0.1026335586	-0.1526671321	-0.0157335835	0.0606430945	-0.0435984141	0.1430053254	0.0091707068	0.0587322017	-0.1231840082	0.0765476844	-0.0116304688	0.1524137228	-0.0716286333	-0.1642854146	0.0164015567	0.011475421	0.0481229293	0.0526056174	-0.029149739	0.128868519	0.1538107079	0.010424	-0.0276764	0.0001086597759999	0.00076598311696	-0.00650511	-3.409999999999698e-06	1.162809999999794e-11	4.23164561121e-05	-0.0404348	-0.0053204999999999	0.00163497305104	2.8307720249999987e-05	-0.000817235	-0.000175877	3.0932719129000024e-08	6.678730452250001e-07	0.000787915	9.363300000000008e-05	8.767138689000016e-09	6.208100472250001e-07	-0.000794412	0.0	6.310904257439999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.166767216	-0.7467402506	1.233203439	0.6348221444	0.07811081959	1.072989071	0.05925115005	-1.101215744	-0.4554070905	0.04436619707
73170.56845013214	117.16705837118208	13728.119567355983	5353932087.315473	125831.08846637614	-438.87519486961537	15833462824.632978	192611.43667184288	72024.04626464844	-65.97276505180344	5187463240.332218	4352.4057285804565	82141.98743587287	83002.57980838898	0.844164	20.375767	0.07019471	0.0371722	-0.115049422	-0.1814415481	-0.0944791209	0.0608423275	-0.0041195404	-0.1276962919	-0.1560861847	0.1615707427	-0.1245684172	-0.0178407577	0.104403424	-0.0646957352	0.103428535	-0.0432830624	-0.0338177651	0.0461062211	0.0135683874	-0.1132394899	-0.0698590532	0.0414116289	-0.0405710847	-0.0228747144	-0.246943716	0.0163528541	0.0782848012	0.0615430393	0.2215982892	0.0095597733	0.0291277116	0.129328267	-0.0508777834	-0.0049427938	0.0802082093	-0.1349856798	-0.1366772272	0.0153730251	-0.1907739789	0.0813404547	0.0620473789	0.0633175476	0.0531167377	-0.1627687909	-0.0685414406	0.1392026659	0.0402763216	0.0780698644	-0.0553892072	0.0560068874	0.0496376165	0.2221342153	0.0790497661	-0.0732408707	0.0155603738	-0.0136733172	0.0511452787	0.0117255325	0.2496667664	0.0234390544	-0.1879902953	-0.0007002057	-0.0773916823	-0.119885897	0.0935504625	0.0744281566	-0.0747496143	-0.0551132236	0.1360518781	0.0919970554	-0.178942238	0.0279262463	-0.0508998533	0.0051708734	-0.0153472913	-0.1040654749	0.0859333719	0.0767051981	-0.0448814264	-0.1593879564	-0.0299580959	-0.151530499	-0.0932586298	-0.1358024092	0.0908726261	0.0087643274	0.1512085936	0.0104345	1.0500000000000093e-05	0.0001088787902499	1.1025000000000196e-10	0.018997	0.02550211	0.0006503576144521	0.000360886009	-0.0351238	0.005311	0.0012336813264399	2.8206721000000037e-05	-0.000566893	0.000250342	6.267111696400003e-08	3.21367673449e-07	0.000617644	-0.000170271	2.8992213441000022e-08	3.81484110736e-07	-0.000427603	0.000366809	1.82844325609e-07	1.34548842481e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.412038569	-0.4684110732	1.28487741	-1.381977782	0.1666450536	-0.4512823168	0.2299526876	-0.4595493552	-1.281302298	-0.2387914982
