global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	aroma_motion_02	aroma_motion_03	aroma_motion_07	aroma_motion_08	aroma_motion_13	aroma_motion_15	aroma_motion_17	aroma_motion_19	aroma_motion_22	aroma_motion_23	aroma_motion_24
72696.69148840515	n/a	n/a	5284808953.360358	125696.05619900933	n/a	15799498543.98451	n/a	72049.34807363014	n/a	5191108557.835112	n/a	82528.67047465983	78176.35982284162	n/a	n/a	n/a	n/a	-0.1901895829	0.0315511437	-0.0925622692	-0.2478654525	0.1758331432	-0.0891522537	0.0890268495	-0.0111258522	0.0649643842	-0.0548922305	-0.1336855605	0.2548416769	-0.1453745057	0.0652128931	-0.1885158306	0.2149317632	-0.0675691388	0.0628916583	-0.0948339855	0.0891141238	-0.024987134	0.1796486102	-0.1378139106	0.1388228087	-0.0709470501	0.2353305624	0.0170236024	-0.1314404744	-0.2412380565	0.0636267191	0.1974362403	-0.0596465416	-0.0644946114	0.2499296287	-0.1296661817	0.3410880875	-0.0947019912	0.0292631612	-0.0420143363	0.102522558	0.0105764248	-0.3170634099	0.0305019971	-0.2307458718	0.0975931233	-0.0550438341	0.0568709239	-0.0176796784	0.163691182	-0.0551601183	0.0190826026	-0.1269047042	-0.1203766927	-0.0526198152	0.2175821694	-0.1666973123	0.3301099519	0.1093294576	-0.1537417821	0.1268478777	-0.0785866301	0.0885439477	-0.0360425232	0.1510701926	-0.1749055553	0.0536054564	-0.0055631379	0.1060356458	-0.0203201599	0.0201464565	-0.0864770342	0.1257339732	-0.100287332	0.0315945701	-0.0493789447	-0.2209766294	0.1602630915	-0.1332185253	0.1777651663	0.1643619509	0.184537	n/a	0.034053904369	n/a	0.0257461	n/a	n/a	0.00066286166521	-0.0917397	n/a	0.0084161725560899	n/a	-0.000280287	n/a	n/a	7.8560802369e-08	-0.00237366	n/a	n/a	5.6342617956e-06	-0.00267523	n/a	7.156855552899999e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0665850009	-2.151246666	0.01616240026	-0.6322164189	1.250785033	-1.194749144	0.8193273975	0.3997397039	1.393289009	1.520334875	-1.347332975
72988.02284089371	291.3313524885598	84873.95694281347	5327251478.222822	126758.78163243008	1062.7254334207537	16067788720.938091	1129385.3468393288	72152.55217519264	103.2041015625	5205990785.393896	10651.086579322817	82524.31945881862	78628.32370740421	1.364285	28.453362	0.17890845	0.0970611	-0.1936704536	-0.0080433244	-0.1365953048	0.1666381167	0.2724863599	0.1121487507	0.1045734916	0.0738357668	0.192936022	-0.3355196253	0.0378914137	0.173465688	-0.0974204853	0.1439028526	-0.0307310295	-0.0427054458	0.0786243954	0.13746122	-0.2320343271	-0.0453731137	-0.0193535742	-0.1242459348	0.1808427787	0.0576670686	0.0620909109	0.1119766758	0.1701364404	-0.0584147964	-0.0442762863	0.1281079717	-0.2170965786	0.1394304995	-0.0197292063	-0.1450306095	0.0798301011	0.2035345375	-0.1859484797	-0.0169724115	-0.0192202738	0.1209189667	-0.2538494429	-0.1612766336	0.1855068947	0.1224724815	0.223228586	-0.1713986099	0.1063195392	0.0162295061	0.0228900478	0.008621739	-0.0855587915	0.1709718452	-0.0942696303	-0.0477204608	-0.1569728719	-0.1351416926	0.3912125509	-0.021608798	-0.0822139347	0.181426702	0.002147724	-0.0070239749	-0.0989404172	0.1100893909	0.0432105292	-0.1626461881	-0.1460768877	-0.142953035	0.0132379304	0.0170391516	0.2303505529	0.0120169311	0.1605273297	-0.0773235159	0.0298126709	0.01570739	0.0466053105	0.043921287	0.0289763268	0.1640657595	0.141999	-0.042538	0.0201637160009999	0.001809481444	0.0166417	-0.0091044	8.289009936000003e-05	0.0002769461788899	-0.0915488	0.0001908999999999	0.00838118278144	3.644280999999765e-08	-0.00147497	-0.001194683	1.427267470489e-06	2.1755365009e-06	-0.00179632	0.00057734	3.333214756000002e-07	3.2267655424e-06	-0.00344471	-0.00076948	1.18660269841e-05	5.920994704000005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.516097169	-1.081586998	-0.01121630806	-0.5085485545	1.223490764	-0.01283096864	0.6171767141	1.893599861	-0.07411845356	1.384659248	0.1333377691
72839.05647881	-148.9663620837091	22190.977032454724	5305528148.723273	126339.210832787	-419.5707996430865	15961596193.851402	176039.65591313902	72154.024119756	1.4719445633527355	5206203196.67433	2.166620797583676	82463.76405673432	79207.47094407585	1.128891	23.54401	0.10338105	0.0591541	-0.1975322748	0.0012999581	0.0333932417	-0.0103404308	0.0101839673	-0.0653126384	0.1485087795	-0.119080831	0.104990756	-0.2071400003	0.0083961319	0.1565275041	-0.1623139812	-0.0635143276	0.0218715633	0.07945834	-0.1118496832	-0.0346302729	-0.173695592	-0.0576260313	-0.0049570547	0.0435210385	-0.029092665	0.0439008962	-0.0299447259	0.0089466781	0.0154280792	-0.2665883566	-0.0558350308	0.171470264	0.0472122547	-0.0324948459	-0.0106626045	0.1070412724	-0.0092515201	0.054303774	-0.1914204323	0.0490914333	0.0290811905	0.1358992087	-0.1239247108	-0.2684187961	0.0525998027	-0.1010750209	-0.0901998129	0.0218078444	-0.0525377659	-0.0446608068	0.0393354907	-0.1742132544	-0.0276969828	-0.1275087268	0.017929806	-0.0565030063	-0.0277500579	-0.1411239069	0.3209127619	0.0504112112	-0.0246857472	0.1941981601	-0.0148849149	-0.0764478473	-0.067264162	0.0871437093	0.0441474497	0.0208905791	0.1143444317	0.0184574733	0.1465286028	0.0936197172	-0.1149467654	-0.0184299891	-0.0519379086	0.225459271	0.1390963658	0.0752109351	0.1038661603	-0.1368863157	-0.2044262721	0.1634739106	0.147044	0.005045	0.021621937936	2.5452025000000215e-05	0.0569449	0.0403032	0.0016243479302399	0.00324272163601	-0.100205	-0.0086562	0.010041042025	7.492979844000004e-05	-0.000985497	0.000489473	2.39583817729e-07	9.712043370089998e-07	-0.00179632	0.0	0.0	3.2267655424e-06	-0.00294665	0.00049806	8.682746222499999e-06	2.4806376360000024e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4374169416	-1.131925074	0.9553890442	0.4282465034	1.362448485	-0.6490834155	-0.5912384289	0.4400895656	-0.09946472651	1.418025212	-0.6264116767
72961.07520957888	122.01873076887568	14888.57065844737	5323318495.737825	125566.76134087268	-772.4494919143181	15767011553.635675	596678.2175586881	72146.63520173373	-7.38891802226135	5205136970.932045	54.59610953969859	82417.38132135032	78448.00732102897	1.117667	23.309933	0.1157747	0.0533477	-0.1884038335	-0.0126066105	-0.2167716186	-0.0803380614	0.0520795738	-0.0254604049	0.1706322534	-0.1899806833	0.0768682383	-0.1666792739	0.0200064649	0.1922931974	-0.1275864415	0.0588637215	-0.1367923557	-0.0974768338	-0.0465915663	0.0168440259	-0.0710954462	-0.1703310404	0.1815821027	-0.0152689046	-0.0575993552	0.1052872629	0.0010635938	0.0638321186	-0.1188197236	0.0136923539	0.0130548504	-0.0226859973	0.0458759844	0.0779870518	-0.0044403363	-0.0831565183	0.0754577573	0.2725802197	-0.1492473635	0.0182917944	0.0354606829	0.1500367012	-0.1117225408	-0.1239843916	-0.1192757024	-0.0837368546	-0.0674501704	0.1071446568	0.1433503059	-0.0361978788	0.0065936796	-0.0640367603	-0.0328861074	0.0010571807	0.2029581569	0.1827839631	-0.0400139394	-0.1913567773	0.3415734843	0.0130296166	-0.1321011424	0.1139785793	-0.0513437128	0.1035596985	-0.0936431608	0.0074641374	0.0013901964	-0.0639688059	0.109127547	-0.0828850083	-0.2688179344	-0.0392716187	0.1220010478	-0.0405068348	-0.1177685928	-0.0578675902	-0.0512209708	0.0262869831	-0.2685108015	0.1603041308	-0.061530989	0.1625874706	0.162425	0.015381	0.026381880625	0.000236575161	0.0205559	-0.036389	0.001324159321	0.0004225450248099	-0.10429	-0.0040849999999999	0.0108764040999999	1.668722499999993e-05	-0.000618053	0.0003674439999999	1.350150931359999e-07	3.81989510809e-07	-0.00218593	-0.00038961	1.517959521000001e-07	4.7782899649e-06	-0.00250531	0.0004413399999999	6.276578196100001e-06	1.9478099559999974e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9676800183	-1.782589458	-0.5161125822	-0.5689287519	1.237543941	-1.825837414	-0.7200730621	2.642135524	0.1977094069	-0.08074919832	-1.562113469
73555.13124189484	594.0560323159589	352902.5695309796	5410357332.012374	126071.159546183	504.39820531032456	15893937269.31913	254417.5495202763	72351.45009096747	204.814889233734	5234732330.265757	41949.13885182673	82348.62923237143	79705.95490225787	2.289309	47.74556	0.40741475	0.215495	-0.18343212	-0.0824360784	-0.0991425096	0.3882160121	0.1725814112	-0.2176724874	-0.1950166543	-0.5287188646	0.2370969592	0.162582858	0.377970741	0.2210440618	-0.4781647663	0.314282888	0.2302145609	-0.2294680012	0.0941344971	0.0265424497	0.1286648227	0.164203179	0.1122318956	-0.0237248324	0.0498109426	-0.2235177935	-0.0679643606	-0.1038147575	-0.0751524135	0.1856365012	-0.0214620055	0.0135554376	0.0204725777	-0.0969216553	0.0916148526	0.111928752	0.4097389874	0.1036850702	-0.5565817552	0.2818336384	-0.0688486565	-0.0334255165	0.2734887558	0.4146071838	0.1164105586	0.039770806	-0.0023015658	0.0341964877	0.0103523302	0.022296701	0.1104671932	0.1016903784	0.0187144717	-0.0779944102	0.0095747657	-0.1469930472	0.0073688474	0.0348825427	0.2446336559	0.3322123332	0.8253466593	-0.2047614312	-0.0527203225	-0.0128075946	0.1464241583	-0.0643579248	0.0489544353	0.0423801406	0.0279489004	-0.0126939953	-0.0305042141	0.0024293663	0.0387032753	0.0271621375	-0.0739286938	-0.059142865	-0.0044415525	-0.0085836263	-0.0019419774	0.0904481529	0.0163508638	0.161408037	0.0746739	-0.0877511	0.00557619134121	0.00770025555121	-0.0807520999999999	-0.1013079999999999	0.0102633108639999	0.0065209016544099	-0.0387327	0.0655572999999999	0.00150022204929	0.0042977595832899	-0.000654148	-3.609499999999999e-05	1.302849024999999e-09	4.27909605904e-07	0.000469482	0.002655412	7.0512128897440015e-06	2.2041334832400002e-07	-0.00214085	0.00036446	4.5832387225e-06	1.3283109160000004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.452614278	-0.7336214367	7.298675461	-0.1797901209	-0.5514637531	0.2262528679	0.1519527942	1.690728417	0.232996987	-0.9631665052	-0.9776172044
73068.98616178328	-486.145080111557	236337.0389166722	5339076738.710876	126181.7809222028	110.62137601980066	15921841836.698782	12237.08883251413	71343.26403306935	-1008.186057898114	5089861322.892247	1016439.1273401396	81985.19048734433	51703.670651107095	4.864176	101.446686	1.0995564	0.592343	0.1053411727	-0.2240371308	-0.1017806657	0.1427219988	-0.1963342878	0.1736107585	0.1375223951	-0.0335657674	-0.3646521863	0.0340131246	0.1872127493	-0.2773699383	0.0039898101	-0.2639013789	-0.3147692157	-0.155204446	0.1176863099	0.1353699155	0.0901098175	0.072035672	-0.0167526083	0.1714665874	0.2861809419	-0.2901530582	0.0517167597	0.1589620219	-0.1959252621	-0.2316363136	-0.1395769374	-0.0396717659	-0.0494441338	-0.0739011484	0.1295431825	0.0146765394	0.1395894436	-0.155406647	0.2301599976	-0.191115572	0.3443603281	0.2549281919	0.3990502122	0.0572198774	0.2789003282	-0.142574895	0.2149429294	-0.0226080727	0.3352267988	0.1392733847	-0.0885062534	-0.0720913114	-0.0681578163	-0.097500725	-0.1483718272	-0.0002149841	0.1266924759	0.4428388847	-0.1323951617	0.6258574802	-0.1580856895	0.0965955811	0.1170280797	0.0358713411	-0.134089284	0.3425158892	-0.0251269997	0.0822994081	-0.1084579522	0.1349355762	0.0470203332	-0.0070285503	0.0529527003	-0.2303288543	0.0948712716	0.1027234134	-0.073238969	0.0336364526	-0.0707654937	-0.0714786518	-0.0638050506	0.1599377353	0.108416	0.0337421	0.0117540290559999	0.0011385293124099	-0.204789	-0.1240369000000001	0.01538515256161	0.041938534521	0.0834912	0.1222239	0.00697078047744	0.01493868173121	-0.00244108	-0.001786932	3.193125972624e-06	5.9588715664e-06	0.00551512	0.005045638	2.5458462827044e-05	3.04165486144e-05	0.0074176499999999	0.0095584999999999	5.5021531522498514e-05	9.136492224999808e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5509031699	2.311342034	0.5134402317	1.031596267	-1.398669534	-0.1577619847	-1.090368167	-4.802097736	2.543910332	2.214364658	2.354311656
72695.36567020646	-373.6204915768176	139592.27172610283	5284616189.925033	127268.3844970134	1086.6035748105933	16197241692.47964	1180707.3287911606	71088.1531624572	-255.1108706121595	5053525520.048973	65081.55630449398	81779.5549592078	61383.08366294362	3.215363	67.059242	0.6497512000000001	0.323386	0.0167440799	-0.1808411675	0.2091915534	0.1064336469	-0.2591130992	-0.016446697	0.0649843732	-0.1546427374	-0.1057773306	-0.0015418033	-0.0799378087	-0.1914987177	-0.0637757832	-0.077454183	-0.0667410825	-0.0415836246	0.2614142355	-0.0011306426	-0.15022096	0.1746631313	-0.0418580421	-0.016916486	-0.1088513377	0.0392137383	0.0677039597	-0.15290611	-0.0644052221	-0.0627940147	0.0994450745	0.2179138822	-0.0511731114	0.1842992287	-0.0556589486	0.1055822305	-0.0094718109	-0.2617444215	0.0294236213	0.1618440157	-0.0204687638	0.1751704367	-0.0150135662	-0.0797701997	0.0520818957	-0.0744084135	-0.2693530419	-0.1492570158	0.0239062311	-0.1245006284	-0.0999960233	0.1866049233	0.1632488159	-0.041010847	0.0040398762	0.0322265765	-0.0717046363	0.2114282856	-0.0483698219	0.1229388286	-0.1495944342	0.1140849861	0.0946512242	-0.1189193177	-0.0131842755	-0.2134574422	-0.0680730953	0.0668255996	0.0903092358	-0.2358865711	-0.1142804819	-0.1614282581	0.129168033	0.3114948706	0.0484046282	-0.1319920442	0.0808928285	0.1598648726	-0.2681931262	0.0911041029	0.0344414758	0.1581792149	0.0816525	-0.0267634999999999	0.00666713075625	0.0007162849322499	-0.0724457	0.1323433	0.01751474905489	0.00524837944849	0.0118138	-0.0716774	0.00013956587044	0.00513764967076	-0.00137952	0.00106156	1.1269096336e-06	1.9030754304e-06	0.00275236	-0.00276276	7.6328428176e-06	7.575485569600001e-06	0.00286263	-0.0045550199999998	8.1946505169e-06	2.0748207200399083e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.689901144	0.04855241511	-0.7145835376	1.647584393	-1.103704684	1.979096603	-1.462408507	-1.502737351	0.7794400553	0.8504436391	-0.7344003719
73014.49189164078	319.1262214343151	101841.5452069435	5331116026.194477	125757.96920072116	-1510.415296292238	15815066817.48953	2281354.367273569	72167.23108679366	1079.0779243364668	5208109242.734677	1164409.1667902975	82383.34262064692	73437.05161065336	3.120096	65.072365	0.300656	0.150202	-0.1008631863	-0.0946244127	-0.0698431455	-0.1320896033	-0.1088250704	-0.0808931881	0.0222641966	-0.0318658376	0.0019437873	0.0931432416	-0.0299226573	0.0025831966	-0.0975711545	0.0293850338	-0.2384656959	0.0231475172	0.0731140212	0.0450081304	-0.1641831767	0.0498142216	-0.0624372499	-0.1290910002	-0.0686680501	-0.0877792367	-0.1927590178	-0.1445950522	-0.1155780628	-0.0721916168	-0.0051627338	-0.1675591743	-0.0850986066	-0.1161249341	-0.0777823143	-0.1833874028	0.0096231612	0.0835289228	0.1193951692	0.0273042861	-0.0259434864	0.1371770943	0.19247698	-0.1018741082	0.0836094223	-0.0291633389	-0.2873645928	-0.0333274249	-0.083972142	0.0143880725	-0.0216193328	-0.0070783298	-0.0589957891	0.1693795514	-0.1930994853	0.0996942822	-0.2042491811	0.105555288	-0.0148470972	0.0815256207	-0.0131981409	0.1109573163	-0.086624327	0.0159046199	-0.0921697614	-0.4415693375	-0.0589407058	-0.1363441323	-0.0598356684	0.1569130613	0.1134267787	0.108137629	-0.3196967749	0.1298512806	0.0784824454	0.0316728864	0.200651385	0.3007594055	0.143392475	-0.1341139997	0.0613841072	0.1561356449	0.0718314	-0.0098211	0.00515975002596	9.645400521e-05	0.0158198	0.0882655	0.0077907984902499	0.0002502660720399	-0.0326639	-0.0444777	0.00106693036321	0.00197826579729	-0.000955516	0.0004240039999999	1.79779392016e-07	9.13010826256e-07	0.00186078	-0.00089158	7.949148964000002e-07	3.4625022084e-06	0.00101638	-0.00184625	1.0330283044000002e-06	3.4086390625e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4826353092	0.2501013267	0.09918055563	0.4970765106	-0.7332414193	-1.737478496	0.4051182788	-1.639537421	1.188624396	1.069156659	-0.6809524967
73154.1148939909	139.62300235012663	19494.582785263465	5351524525.923222	126225.66925262238	467.70005190122174	15932919578.27242	218743.3385484055	71245.94102097602	-921.2900658176368	5075984111.964395	848775.3853742655	81647.26689056735	62016.16994592101	2.961095	61.75626	0.16437285	0.0821287	0.0209929785	-0.1714389962	-0.2094125963	0.1660976687	-0.1012511275	0.10324294	0.0748725652	0.0670588599	-0.0759921526	0.0684587293	0.0455343149	-0.2351275453	-0.1217455804	-0.0897131666	-0.2250338319	-0.140075152	-0.1557967942	0.0598086808	0.124558627	0.0528778424	0.237286423	-0.0073675658	-0.2639768399	0.0793673536	-0.1625102344	-0.0837046351	0.1750581309	0.0483712423	0.1305168304	0.0759261456	-0.1477411047	-0.0696326646	-0.1654709474	-0.2363707577	0.2332409255	-0.0014320137	0.1858531348	0.0746185497	0.1955419518	0.0522656741	-0.0478482577	-0.0337525455	-0.0623602713	0.1370291798	-0.0686527218	-0.0498187834	-0.0851262747	0.081705046	0.1861274345	0.1776242108	0.2097637799	-0.0317899278	-0.0401173811	0.1690486853	-0.3023628177	0.100869657	-0.0298539876	0.0596790228	-0.0702015835	0.0094982877	0.0552400231	0.0553925228	-0.0867529982	-0.3187644142	-0.005966287	-0.1788452594	0.1316389145	-0.1946835079	0.1107828229	0.0725622929	-0.0311161748	0.0113902692	0.0327623435	-0.0297881056	-0.0756005169	0.0136095348	-0.0474885048	0.2834403477	0.1796715136	0.1538107079	0.0733158	0.0014843999999999	0.00537520652964	2.203443359999991e-06	-0.0598582	-0.075678	0.0057271596839999	0.00358300410724	-0.0101443	0.0225196	0.00010290682249	0.00050713238416	-0.000266019	0.000689497	4.754061130090001e-07	7.0766108361e-08	0.0015649	-0.00029588	8.754497440000008e-08	2.44891201e-06	0.00132482	0.0003084399999999	1.7551480324e-06	9.513523359999993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2555784684	0.1820006917	-0.3610644681	0.05723405026	-0.7165980393	0.0495307254	-0.5998859982	0.3355706865	-0.5240455835	1.112623101	1.665219817
72790.96445614594	-363.1504378449608	131878.24050698677	5298524506.455902	126046.6825056454	-178.98674697698152	15887766170.678974	32036.25559340201	71313.56805971747	67.62703874144063	5085624989.407955	4573.416368936311	81796.63126189171	53719.836755003045	2.830175	59.025806	0.06809963	0.03587	0.0948779923	-0.1526509773	0.0895771868	0.0551541591	-0.156303716	-0.1864430827	0.1427433528	0.0426193913	-0.1278346105	-0.0075915654	0.0955838282	-0.1079346544	0.0929408616	-0.1331416991	0.0757700227	-0.1360662978	-0.0161557892	-0.0308935894	0.0486394231	0.0920698194	0.1061281819	-0.1068333813	-0.1344647527	-0.0009849322	-0.0433072125	0.0827393957	-0.0736130051	-0.0660442841	0.0721856255	-0.1320024588	0.2003645813	0.1311437843	-0.0950316774	0.0957967073	0.0238933564	-0.128896452	0.0268650541	-0.1163522053	-0.0152149754	0.1126080833	0.0817739028	0.0372157242	-0.085635134	0.0763760923	-0.1194999094	0.1299165526	-0.0222283118	0.1239634165	0.0555130046	0.0672868897	0.0910962648	-0.0054048072	0.0047415657	0.160185014	0.1560365618	0.1225450909	-0.0568170844	0.0144214631	-0.0311956276	0.0404842518	0.0814168131	-0.0402039596	-0.0237633146	-0.1839165395	-0.0993087876	0.0486921343	0.0587908021	-0.1413493626	-0.2758503816	-0.0254940938	-0.2574920699	0.0059027442	-0.0405064344	0.1338354461	-0.0042176965	-0.1409470569	0.1993367787	0.00734773	-0.0964690556	0.1512085936	0.0486633	-0.0246525	0.00236811676689	0.00060774575625	-0.0679197	-0.0080615	6.498778224999998e-05	0.00461308564809	0.00686588	0.01701018	4.7140308174400006e-05	0.0002893462236324	-0.00020695	5.9069e-05	3.489146761e-09	4.28283025e-08	0.0015649	0.0	0.0	2.44891201e-06	0.00101638	-0.0003084399999999	1.0330283044000002e-06	9.513523359999993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.779136973	0.5079024576	-0.0367296089	1.255410803	-1.002039906	0.7475937067	0.272677103	0.2069179927	1.01652811	0.01336884996	0.4277500763
