global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_17	aroma_motion_19	aroma_motion_20	aroma_motion_25
64409.73034325055	n/a	n/a	4148613362.89025	105215.78357365352	n/a	n/a	11070361113.0179	63990.88302837171	n/a	4094833110.750751	n/a	72934.09499929617	39561.873845910166	n/a	n/a	n/a	n/a	-0.103597011	-0.0584023021	-0.0888838898	-0.0710357443	0.0223839574	-0.0032338623	0.060535426	-0.10493665	0.0414419992	-0.0126047646	0.0628871971	-0.1851302467	0.0768961296	-0.1778803903	0.1949368821	-0.061974671	0.0154803214	-0.0355665334	0.0855315497	-0.0800506059	0.2401405722	-0.0923820934	0.0533324573	-0.0874447069	-0.0946099751	0.0837831553	-0.0147077879	0.0191387631	-0.0589871346	0.1576728252	-0.0236821542	-0.0275644095	0.1353926128	-0.037803846	0.0121223731	-0.1140355262	-0.0360508765	0.0156524224	0.0103303984	-0.0933051549	0.1577904939	-0.0836021845	0.197883621	-0.2730930198	0.197000572	0.0630842565	-0.1912921824	0.035175858	-0.0431146378	0.0069248548	-0.1134572586	0.0981805804	-0.0608144181	0.1769564123	-0.2281052483	0.2437454141	-0.1870729781	0.0670671305	-0.0265477806	0.1643619509	-0.107013	n/a	n/a	0.0114517821689999	-0.120555	n/a	n/a	0.014533508025	0.0945295	n/a	n/a	0.00893582637025	-0.00123498	n/a	1.5251756004000003e-06	n/a	0.00258907	n/a	n/a	6.703283464900001e-06	-0.00189478	n/a	3.5901912484e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	-1.115234748	-0.07373851678	0.02581692125	0.9606897284	-0.1931564941	0.7260104824	-1.502900708	0.6670579181	-0.2633713987	-0.4409003471	-1.876542136	0.2423172131	0.4737205877	-0.7882276592	-0.2928499414
64560.73268068164	151.0023374310913	22801.70590965316	4168088204.266434	105022.17196292205	-193.61161073147375	37485.45581003573	11029656603.80957	64002.64353824013	11.76050986842165	4096338379.883032	138.30959236524302	72898.97009196697	39388.07530635627	1.020216	30.182737	0.1469635	0.0803853999999999	-0.1054602533	-0.0586146915	-0.1088537703	-0.0506178225	0.0526226562	0.0077208528	-0.0688349619	-0.0764283442	0.0524721863	0.0737113866	0.0329566234	-0.1317389583	0.003987347	-0.0207206578	0.0130046492	-0.0432297666	-0.0203642478	-0.1986670842	0.0137629798	0.1012261575	0.0056575606	-0.3686719542	0.0900812175	0.0957335508	-0.0836277308	0.0732588273	-0.0184826439	-0.0064840404	0.0553380948	0.0428131191	-0.0906554036	0.0639386745	0.1229618993	0.0961917643	-0.2781285344	-0.107349179	-0.0353825366	0.0018094082	0.0281800468	-0.0817074274	0.1017688652	-0.1337333973	0.1257457288	-0.2517197157	0.0715819901	0.1038061339	0.0408824395	-0.0624507578	-0.0974586195	0.083818388	0.113077767	0.0132293594	-0.0106574247	0.2127587578	-0.0768898439	0.2177801617	-0.0811477237	0.1770558434	-0.1511737103	0.1640657595	-0.1021	0.004913	2.413756900000001e-05	0.0104244099999999	-0.0549813	0.0655737	0.00429991013169	0.0030229433496899	0.0785077	-0.0160218	0.00025669807524	0.00616345895929	-0.00106721	0.00016777	1.1389371841e-06	2.8146772900000012e-08	0.00188249	-0.00070658	4.992552964000004e-07	3.5437686001e-06	-0.00156003	0.00033475	2.4336936009e-06	1.1205756249999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	-1.085252209	-0.03854488105	0.4781882492	1.214815992	-0.0769677919	0.6249771996	-0.5218588906	0.5102529572	-0.2299138062	0.5094861837	-0.8573954586	-0.4522616614	-0.2856614236	0.8032177271	0.2736240542
64652.25212132661	91.51944064496638	8375.808015967525	4179913704.359581	105078.82970759648	56.65774467443407	3210.1000315933625	11041560452.71806	64029.32355263158	26.680014391444274	4099754274.6075807	711.8231679276736	73041.96039437875	46168.378803184256	1.759572	52.056309	0.0596631999999999	0.0395966	-0.0387835935	-0.1046977881	-0.0975923897	-0.0310537781	-0.0093401713	-0.0108519735	-0.0385914405	-0.07625886	0.072322306	0.0437668386	-0.0981706573	0.036621689	0.1102335384	-0.1987951041	0.0101481811	0.1722953059	-0.135886442	-0.1271860035	-0.1085926716	0.2006915883	0.0915517643	0.0569622328	0.0393041706	-0.1881204294	-0.0740027111	0.0531825099	-0.0203389907	0.0056624657	0.0174440645	-0.0294044885	0.0259017804	0.1862340335	0.0305733996	0.1305225	-0.000514294	-0.0990712355	-0.0247719289	7.42416e-05	0.0161180602	-0.0732532201	0.1326614776	-0.1550195463	0.1203756773	-0.1489122376	0.1568361253	0.0013520297	0.1346016956	-0.0484096325	0.1209542305	0.0760412602	0.0802397803	-0.0243467814	0.1047280303	0.0897592956	0.1469643701	0.0493921669	0.3034229817	-0.1475656968	0.0265050628	0.1634739106	-0.0984414	0.0036585999999999	1.3385353959999984e-05	0.00969070923396	-0.0549654	1.5899999999999248e-05	2.528099999999761e-10	0.0030211951971599	0.042351	-0.0361567	0.00130730695489	0.001793607201	-0.00104884	1.836999999999997e-05	1.1000653456000005e-06	3.37456899999999e-10	0.00213696	0.0002544699999999	6.475498089999996e-08	4.5665980416e-06	-0.00143623	0.0001238	2.0627566129e-06	1.5326440000000022e-08	0.0	0.0	0.0	0.0	0.0	0.0	-1.020529085	-0.001638444101	-0.148866328	0.9435276508	0.01436726468	0.5443145724	-1.065509331	0.3785293794	0.09556295278	1.095091184	1.066910216	-0.4084624673	-0.3720575671	0.1518474839	0.285615141
64542.41677238326	-109.83534894335024	12063.803877507513	4165723562.82002	105463.0333852492	384.2036776527239	147612.46592187817	11122451410.818188	63984.17909333882	-45.144459292758256	4093975174.248457	2038.0222048355072	73104.14172531907	47769.332503834645	1.060536	31.375578	0.0838330999999999	0.0439902	-0.0247619293	-0.1028932681	-0.0772857552	-0.0719575119	-0.0490139243	0.0162966335	0.0486512504	-0.0698197158	0.0732083973	0.0309115535	0.075339166	-0.0263613829	0.066703572	0.067724744	0.0058476816	-0.1540337031	0.0083029434	-0.004564249	-0.0878815376	0.3138870115	0.0236467475	-0.0033114343	0.0223094822	0.0568069302	-0.0749362359	0.0615151333	-0.0163027066	0.0392815934	-0.0336704451	0.0258200199	0.0757281573	0.0223443735	-0.0020573675	0.127550583	0.0094174306	-0.0977869029	-0.01577225	-0.0172054438	0.0136404154	-0.0704747846	0.1100464905	-0.1439478835	0.1367521228	-0.1205275715	0.102210556	-0.0492859396	0.1111545237	0.0205879082	0.0183719149	0.1329879166	0.1992625401	-0.1731143066	0.0754288562	-0.0491602242	0.2823881762	-0.1917103883	0.1555197185	-0.053416223	0.0873988566	0.1625874706	-0.0761127999999999	0.0223286000000001	0.00049856637796	0.0057931583238399	-0.0279398	0.0270255999999999	0.0007303830553599	0.00078063242404	0.0488889	0.0065378999999999	4.274413640999999e-05	0.00239012454321	-0.00152631	-0.0004774699999999	2.3296222161e-06	2.279776008999998e-07	0.00209183	-4.513e-05	2.0367169e-09	4.375752748899999e-06	-0.00140001	3.622e-05	1.9600280001e-06	1.3118884e-09	0.0	0.0	0.0	0.0	0.0	0.0	-1.04909165	-0.1009139879	-0.2944827575	1.157700543	0.1487550264	0.6074373415	-0.1587583798	0.477395624	-0.3055553842	0.6838272012	1.711766353	-0.03085613102	0.6940817079	1.427056627	-0.6304510543
64342.0109408144	-200.40583156885987	40162.49732680623	4139894371.90788	104765.08622638666	-697.9471588625456	487130.2365642995	10975723292.022232	63903.445649671055	-80.73344366776291	4083650365.900463	6517.888926455848	73030.72411904091	47883.24311107023	1.036138	30.653776	0.04804	0.0246064	-0.0157369922	-0.1005661921	-0.079220544	0.009110123	-0.0079348414	-0.0561758617	0.0042638119	-0.0807230426	-0.0086765305	0.0729831227	-0.053128012	0.0730538511	-0.0839496573	-0.0646275886	-0.0764306872	0.0688271399	-0.0078669503	-0.1705021862	0.0160156961	0.1035345289	-0.1842604634	-0.1004575955	-0.1623349145	-0.0909980272	-0.0742599399	-0.0041248983	-0.0181930914	0.0016212156	0.0978318302	-0.0408463199	0.038660358	0.080995883	-0.0082652105	-0.0119293074	0.2087801642	-0.0988202853	-0.0236679041	-0.0044823076	0.0065735173	-0.0759590084	0.1171935364	-0.0890873258	0.1230439194	-0.0615990441	0.1105644985	-0.0018911582	-0.0449950776	0.119248041	0.11213961	0.0900209597	-9.91551e-05	-0.0850289712	0.0456067561	-0.2381767078	0.0442449488	-0.1875724553	0.0264706227	-0.1226203796	0.0377375638	0.161408037	-0.0786322	-0.0025194000000001	6.347376360000514e-06	0.00618302287684	-0.0338939	-0.0059540999999999	3.545130680999996e-05	0.0011487964572099	0.0473344	-0.0015545	2.416470250000001e-06	0.00224054542336	-0.00168885	-0.00016254	2.8522143225e-06	2.6419251600000027e-08	0.00230143	0.0002096	4.3932160000000136e-08	5.296580044900001e-06	-0.00101191	0.0003880999999999	1.0239618481e-06	1.5062160999999997e-07	0.0	0.0	0.0	0.0	0.0	0.0	-0.9929779587	-0.1662622752	-0.2278590099	0.6381413977	-0.5164014941	0.07996477213	-1.259649337	0.1941769235	-0.5645021799	-0.5350202314	1.756766206	0.4838215068	0.2799365292	-0.6461073623	0.3304445667
64435.58730670086	93.57636588645984	8756.536252516602	4151944911.5594687	104819.3927351286	54.30650874193816	2949.196891738206	10987105093.36113	63863.93894942434	-39.50670024671854	4078602698.135799	1560.7793643840705	72910.39183441254	46476.45294987256	1.089877	32.243614	0.10859227	0.0587024	-0.0278049901	-0.0975426127	-0.0719053545	-0.0223502949	0.0341697132	-0.0627616965	0.0418778367	-0.0598712194	0.0755089055	-0.0474523193	0.0651416492	0.0669358746	-0.1203530191	-0.1008910917	0.060250788	-0.0317471364	-0.1803729512	-0.0482635783	0.0704071492	0.022185184	-0.1702736838	-0.0201564933	0.0632695854	-0.1054159272	-0.0585964757	0.0659575415	0.0026064417	0.0361780483	0.0679621385	0.0640564448	-0.0311650125	0.0321253208	-0.0021086708	-0.0381636814	0.1560121257	-0.0923006489	-0.0305048496	-0.0105799238	0.0124824786	-0.061797992	0.0448807304	-0.0795252009	0.1127112038	-0.0147238651	0.0329037311	0.0358592288	-0.079950184	0.1729207551	-0.0642032133	0.1242984225	-0.0203403455	-0.1144226574	-0.0950592021	-0.2076337971	-0.0769130837	-0.0599223621	-0.0332548545	-0.1769148075	0.0406296414	0.1599377353	-0.0821294	-0.0034972	1.223040784000004e-05	0.00674523834436	0.0072940699999999	0.0411879699999999	0.0016964488727208	5.320345716489854e-05	0.0430758	-0.0042586	1.813567396000001e-05	0.0018555245456399	-0.00145579	0.00023306	2.1193245241e-06	5.43169636e-08	0.00157291	-0.00072852	5.307413904000002e-07	2.4740458681e-06	-0.00078052	0.0002313899999999	6.092114704000001e-07	5.354133209999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	-1.023793029	-0.1605823655	0.1966652574	1.23919567	-0.3374483061	-0.04114421477	-0.967171437	0.686847154	-0.9196623958	-0.4970367397	-1.664677689	0.05518372776	0.179859713	-0.9756333444	-0.8853394258
64608.920510642725	173.3332039418674	30044.399588753	4174312609.5505514	104899.51413032557	80.12139519696939	6419.437968308949	11003908064.778374	63962.2309765625	98.2920271381663	4091166991.499132	9661.32259893002	72884.74156343844	49562.53874383292	1.619408	47.909611	0.13715077	0.0637255	-0.0032044507	-0.0929851412	-0.066249621	-0.0137832332	0.0440865386	-0.0385648703	0.0371904804	-0.0898833633	0.0374557072	-0.0136042886	0.0724536516	-0.0461560518	0.0089296522	-0.2216813945	0.0175727274	0.0284597836	-0.0239734667	-0.029293621	0.0916948073	-0.0841457215	-0.1810900056	-0.1065695377	0.0180133846	-0.1478909822	-0.0667637994	0.0608559819	-0.0047247176	0.0407848304	0.0014800029	0.1079265673	-0.0514057838	0.0228424986	0.1745837754	-0.0857841984	0.0373763457	-0.0838703505	-0.0237000057	-0.0066039401	-0.0053344795	-0.0725889809	0.0895237974	-0.0400735363	0.0776216196	0.0491769455	0.1140777768	0.1002390322	-0.1390147321	0.0303284828	-0.0946636687	-0.0547909204	-0.1046505753	0.0266671821	0.0298655349	-0.0830337705	-0.0002875722	-0.1175023189	-0.1527877083	0.0578068026	0.1947857368	0.1581792149	-0.0898394	-0.0077099999999999	5.944409999999992e-05	0.00807111779236	-0.0268215	-0.0341155699999999	0.0011638721164248	0.00071939286225	0.019921	-0.0231547999999999	0.0005361447630399	0.000396846241	-0.0007739519999999	0.0006818380000001	5.990016983038451e-07	4.6490305824413646e-07	0.00205563	0.00048272	2.330185984000001e-07	4.2256146969e-06	-0.00050167	0.00027885	2.516727889e-07	7.775732250000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	-0.9855336066	0.01102048372	-0.1556637405	0.1116670791	-0.7673214203	0.2639075157	-1.208427036	0.08093457205	-0.1799644464	-0.2565392263	-1.680844097	0.4887254706	1.354665883	0.3847301945	-1.113969748
64930.98271056551	322.06219992278784	103724.06061910576	4216032515.7597575	105018.61774015274	119.10360982717248	14185.669873863337	11028910072.052324	63973.39669613487	11.16571957236738	4092595484.84104	124.67329356874798	73096.87942942943	64837.82890282528	2.439142	72.16117099999998	0.271169	0.164916	0.199072284	-0.1401467318	-0.0343033267	0.0297527392	0.0071639079	0.054409086	-0.0839864152	-0.0262968253	-0.0503249199	0.0471438367	-0.0619489325	0.0733258369	0.0257744549	0.1142261341	0.052418197	0.1037234825	0.0141756721	-0.053990969	0.0702250765	0.1435663465	0.1547515843	-0.1067065479	-0.2757205442	0.1465366849	-0.039830859	-0.0549374724	0.0110817096	-0.034013515	0.0572846677	-0.0844140891	0.0430579365	0.0689177315	-0.0618086176	0.039916848	-0.0923383528	-0.0561321942	0.0358598416	-0.029657643	-0.0190930427	-0.0957957358	0.1035251815	-0.1608468203	-0.0174999843	0.289043374	0.0979651518	0.1690623135	0.2470927188	-0.0547380198	-0.048316649	-0.0779921411	-0.0309514063	0.1047869091	0.0767797927	-0.1580566797	-0.014912013	-0.0955732329	-0.138292674	0.411975832	-0.0429017832	0.1561356449	-0.105079	-0.0152396	0.00023224540816	0.011041596241	0.0694012	0.0962227	0.0092588079952899	0.0048165265614399	-0.109649	-0.12957	0.0167883848999999	0.012022903201	-0.000653938	0.0001200139999999	4.27634907844e-07	1.4403360195976004e-08	0.00157291	-0.00048272	2.330185984000001e-07	2.4740458681e-06	-0.00050167	0.0	2.516727889e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7791875555	0.1040158836	0.2235552428	0.3312530148	-0.221578267	0.007313616712	-1.052521353	0.2818441876	-0.05459092324	0.9712284915	-0.3356359678	0.2801782602	-0.1885317064	1.017284261	0.9569934079
65074.91916673853	143.9364561730181	20717.70341564716	4234745104.557554	104524.82461439911	-493.7931257536257	243831.65104153595	10925438960.670897	63970.128098273024	-3.268597861846501	4092177288.90946	10.68373198246752	73040.1862131663	64788.57382931846	0.8386289999999998	24.810558	0.20868565	0.140704	0.2014865268	-0.1268703676	-0.0578048205	0.047531429	0.0262192156	-0.0598932408	-0.1106213162	-0.0727522935	0.0282998871	-0.0068612783	-0.0225467276	0.031098425	0.0134743409	-0.1282433098	0.0832049536	-0.0277280318	0.1027847737	0.0544155366	0.1631776455	0.181562654	-0.220045178	0.0410903353	-0.1112805933	0.1455841714	-0.0638860083	-0.0149107808	0.0269168002	-0.0302452489	0.1415842453	0.0858089007	0.0136445671	0.2066318963	0.0089210288	0.1488916998	0.1488159254	-0.0543659729	0.0286806582	-0.0302284594	-0.0233054165	-0.129004825	0.135125139	-0.0543814497	0.0861558318	0.3247987588	0.0108664112	-0.2606377771	0.1920032506	0.0394202712	-0.0385216581	-0.1751219813	-0.0370484517	0.1285879298	0.0042676236	0.1372308901	-0.147532064	-0.1198575635	0.0308571743	0.0202483445	-0.3136993345	0.1538107079	-0.0944491	0.0106299	0.00011299477401	0.0089206324908099	-0.0684558	-0.137857	0.019004552449	0.0046861965536399	-0.083887	0.0257619999999999	0.0006636806439999	0.007037028769	-0.000304409	0.0003495289999999	9.2664839281e-08	1.2217052184099998e-07	0.00135432	-0.00021859	4.7781588100000027e-08	1.8341826624e-06	-0.000622286	-0.000120616	3.87239865796e-07	1.4548219456000011e-08	0.0	0.0	0.0	0.0	0.0	0.0	-0.7951181587	0.2563541201	-0.1895049346	0.5573321763	0.4666963323	-0.8353505814	0.1356579229	0.117372545	-1.198117424	0.4212114017	0.5966939812	0.208571411	0.24579333	-0.4127715363	-0.03640416816
65038.69421259919	-36.22495413933939	1312.2473023972418	4230031744.879984	105928.38178255627	1403.55716815716	1969972.7242853465	11220822067.071	64024.67916118421	54.55106291118864	4099159541.692576	2975.8184647404605	73081.77112894144	62521.22212269506	1.182852	34.994259	0.22682099	0.121324	0.1511635897	-0.1154125533	-0.0520870899	-0.0533843788	-0.0823522542	0.0794564821	0.1844081788	-0.0665641177	0.0685529629	-0.0170096193	0.1030937377	-0.1033372725	0.0174625909	-0.0967243847	-0.1785919212	-0.1145737604	-0.2291248699	-0.0076711672	0.1160774016	0.0688756582	0.163716536	0.0955301478	-0.153503855	0.1294447806	-0.0551758938	0.0510079302	-0.0273592784	0.0474633051	-0.1545407262	0.1252924342	0.0101027068	-0.0404350367	0.1738670527	-0.0823785092	0.075883954	-0.0594595726	-0.0135684115	-0.0156763659	-0.0083401317	-0.0607732654	0.040207685	-0.0031815557	0.0277925831	0.2950223901	0.0254309266	0.0394445951	-0.0438264337	-0.0090937079	-0.1021231632	-0.0838273722	0.0493154524	0.054825887	-0.1030818774	-0.1240071468	-0.0224485076	0.1405047236	-0.0484019956	-0.2279706268	-0.0429197675	0.1512085936	-0.0711917	0.0232573999999999	0.0005409066547599	0.0050682581488899	0.0220448	0.0905006	0.00819035860036	0.00048597320704	-0.0209303	0.0629567	0.00396354607489	0.0004380774580899	-0.000260574	4.383499999999999e-05	6.789880947600001e-08	1.921507224999999e-09	0.00108087	-0.0002734499999999	7.477490249999997e-08	1.1682799569e-06	6.25548e-05	0.0006848408	3.91310300304e-09	4.6900692134464e-07	0.0	0.0	0.0	0.0	0.0	0.0	-0.9240727413	0.02560497224	0.09903228909	0.5775157551	-0.5175730973	0.5430840178	-0.07385511063	0.5062925025	0.009860821327	1.103276415	0.3322286387	0.6004724474	1.193481834	-0.704007879	-1.438591449
