global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_08	aroma_motion_10	aroma_motion_11	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_21	aroma_motion_22	aroma_motion_28
63258.101339223824	n/a	n/a	4001587385.043511	104148.721876248	n/a	n/a	10846956268.45606	64240.629397066456	n/a	4126858465.331239	n/a	73104.41421400518	33348.97373847	n/a	n/a	n/a	n/a	-0.0061888205	-0.0490818877	-0.0354741398	-0.0324105179	-0.0772748838	0.0969095501	-0.049598775	-0.0088269452	0.111707847	-0.2893596499	0.1919322202	-0.1207347079	0.0729801963	-0.2773087099	0.0434517637	-0.0675106889	0.1457540574	-0.1354114939	0.2213832293	-0.1741100447	0.0208522647	-0.0031235468	0.1214889002	-0.0236568128	-0.1074938636	-0.0202069728	0.1485465292	-0.1449896238	0.3994025944	-0.0087440357	-0.0356256691	0.0458521013	-0.1453350378	0.170319785	-0.0165560194	-0.0575315262	-0.0435374121	-0.1406075007	0.032611553	-0.0681035248	0.0835889006	-0.2104634707	0.0799622708	-0.2650912155	0.1350615444	-0.0374965172	0.0255663676	-0.0937028328	0.1911638791	-0.0101416835	0.1259148129	-0.140681296	0.0829700678	-0.0968027147	0.2228743382	-0.0140279761	0.0066885856	0.0906958406	-0.0547673557	0.1643619509	-0.203441	n/a	n/a	0.041388240481	0.329928	n/a	n/a	0.108852485184	0.12823	n/a	n/a	0.0164429329	0.0149026	n/a	0.00022208748676	n/a	-0.00573186	n/a	n/a	3.28542190596e-05	0.0126607	n/a	0.00016029332449	n/a	0.0	0.0	0.0	0.0	0.0	0.0	-1.366455476	-0.4444957755	-0.382873692	-1.188602555	-0.5092564516	-0.6636228137	-0.2091972764	-0.2470440597	-1.316732716	-0.7574687422	0.3516616737	-0.4899431225	1.03820021	-2.688584734	0.6069068429	1.495971508	0.5416534262	0.8595113642
63185.99514861572	-72.10619060810131	5199.302724011838	3992469982.9208894	104347.9708591254	199.2489828773978	39700.15717767756	10888499022.416883	64240.89992009021	0.2705230237552314	4126893222.5430474	0.0731827063816735	72865.42623987616	33469.87121453806	0.923029	28.286396	0.3182265	0.143927	-9.1917e-05	-0.0330908835	0.0154542673	0.0429611966	-0.2095883788	0.0552911036	-0.2222191815	0.0016956652	0.084019333	-0.2966832765	0.234297672	-0.1018894477	-0.0147321322	-0.2550371308	-0.0805819573	-0.1756321946	0.1184559116	-0.1432285145	0.0454996636	0.068416964	0.0004308183	0.202982953	0.1303541466	-0.001469279	-0.0210002756	0.089602113	0.1739127822	-0.156803004	0.3268850927	0.1035732477	0.0517147119	-0.0307272275	-0.0349819026	0.3005775365	0.1303183046	-0.0504672956	-0.0664288071	-0.1143327617	0.0602680894	-0.0727724225	0.0898424489	-0.317627823	0.068830645	-0.2655653012	0.1769430464	-0.0214916009	0.0451926941	-0.2243604815	0.1533785667	-0.1143298509	0.1904060803	-0.0210258517	0.0642315886	-0.3221855975	-0.0055317763	0.0653303003	0.1751920273	0.1305048012	0.0146621675	0.1640657595	-0.158741	0.0447	0.00199809	0.0251987050809999	0.299671	-0.0302569999999999	0.0009154860489999	0.089802708241	0.165497	0.0372669999999999	0.0013888292889999	0.027389257009	0.0169295	0.0020269	0.00028660797025	4.108323609999999e-06	-0.00708661	-0.00135475	1.8353475625e-06	5.02200412921e-05	0.0133991	0.0007384	0.00017953588081	5.452345600000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	-1.68409423	-0.4179286761	0.001173504169	-0.349239072	-0.2814046021	-1.427622641	-0.3311859423	-0.2320696567	-0.5821746373	-1.713896115	-0.5215650397	-0.9543347829	0.1908908194	-1.931978147	1.77492239	-0.6081852009	1.386648873	-0.2123200296
63053.47777892701	-132.5173696887141	17560.85326921532	3975741060.017642	103469.76344411442	-878.2074150109838	771248.2637802744	10705991947.180996	64057.094392929	-183.8055271612102	4103311342.064616	33784.47181501038	72567.71890855193	36376.11088395319	1.599012	49.002007	0.6121166	0.308009	0.006665995	0.0689384153	0.01566117	-0.0759522419	-0.1143666171	-0.0283486112	-0.1070913661	0.081749132	0.0623070312	-0.2115179133	0.1821304785	0.1594618489	-0.1454255857	0.1508841561	0.2024654747	-0.1507117047	-0.0172326866	0.1402174927	-0.2378943979	-0.074086707	0.0372005477	-0.0033127468	-0.1736127432	-0.0820924149	-0.0258122027	0.0807335941	0.0702977851	-0.1289026589	0.1327475739	0.032731192	0.2316080458	0.0844829052	0.1129331533	0.1231135939	-0.0245643477	-0.1102164886	-0.0629655046	-0.081152612	0.0068340974	-0.0257546768	-0.0035810892	-0.064664293	0.0497645348	-0.1197720362	-0.0241264427	0.0331348459	-0.0311530844	-0.1870929085	0.0125363697	0.0228529334	-0.0991313546	0.0596243889	0.1982304019	0.0759557725	0.0646619015	-0.1431804015	-0.244976698	-0.1885388385	-0.1798397757	0.1634739106	-0.32342	-0.164679	0.027119173041	0.1046004963999999	0.313859	0.0141879999999999	0.0002012993439999	0.098507471881	-0.0329141	-0.1984111	0.03936696460321	0.00108333797881	0.0146422	-0.0022873	0.0002143940208399	5.231741290000003e-06	-0.00707094	1.5669999999999747e-05	2.4554889999999204e-10	4.999819248360001e-05	0.0110053	-0.0023937999999999	0.00012111662809	5.730278439999999e-06	0.0	0.0	0.0	0.0	0.0	0.0	-0.8476381899	-0.7662649342	-0.8112020935	0.1252562097	-0.5921223593	-1.142309908	-0.345817713	-0.01271514738	0.2347611952	-1.380591648	1.693082145	-0.8221239913	-1.259612525	-1.219524063	0.2001698037	-0.4460637536	0.7109079721	-1.467285957
63111.35491733873	57.87713841172081	3349.763150729488	3983043119.502296	103054.72589481829	-415.03754929613206	172256.16732573925	10620276529.25613	63975.272338233386	-81.8220546956145	4092835470.75113	6694.848634612131	72473.73429161342	34142.76613623355	1.137633	34.862976	0.3908927199999999	0.191719	0.0119992996	0.0333597355	0.0461219313	-0.1054405341	-0.048637356	-0.1312107864	-0.1818504955	0.0807265593	0.0428909746	-0.1746720975	0.0644578715	-0.0685872429	-0.0562560889	-0.0007970099	-0.2464816719	-0.001356044	0.0352798518	-0.2093517669	-0.0075710686	0.2056409879	-0.199932608	-0.0998757751	-0.2245256178	-0.0860140246	-0.0285684185	0.0297697253	0.070244736	-0.078387566	0.0370770822	0.2109167156	0.0734976804	-0.0174301435	0.0183821039	0.0558658388	-0.0440902474	-0.0823993841	-0.0432159567	-0.0766497617	0.0473631569	-0.0185202178	0.0761808747	-0.0748691145	0.0667920923	-0.1797944763	0.050358822	-0.0343567728	0.0159236706	-0.1366877766	-0.045842635	0.3170472603	-0.2054577957	0.0596257534	-0.0636314042	0.0523770508	-0.1482288321	-0.0696993677	-0.0955428015	-0.0466613898	0.1205092561	0.1625874706	-0.320944	0.0024759999999999	6.130575999999892e-06	0.103005051136	0.196735	-0.117124	0.013718031376	0.038704660225	0.0076361199999999	0.0405502199999999	0.0016443203420483	5.831032865439847e-05	0.0131772	-0.0014649999999999	0.00017363859984	2.146224999999998e-06	-0.00571089	0.00136005	1.8497360025000016e-06	3.26142645921e-05	0.0127951	0.0017897999999999	0.00016371458401	3.2033840399999977e-06	0.0	0.0	0.0	0.0	0.0	0.0	-0.9379967362	-0.4903587152	-0.09368395213	0.3295655356	-1.351124574	-2.388664424	-0.7156062072	-0.4230073381	-0.5276440477	-1.39056647	-0.5544768635	-1.354081562	-1.779357444	-0.5027001406	-0.03606579967	0.3080942842	-0.5196671121	0.5908667232
63529.62069780471	418.26578046598297	174946.26310881786	4036012706.006937	103299.59315719848	244.86726238019764	59959.97618557256	10670805946.442728	63903.736729702105	-71.53560853128147	4083687568.019078	5117.34328794075	72729.64331333622	37963.13715612588	1.394588	42.737411	0.32091812	0.187561	0.013550286	0.104302144	-0.0288966233	-0.1736761279	0.0406150692	-0.1158974814	-0.0677541781	0.1086390268	0.0882977868	-0.002875218	-0.0679791677	-0.1429801505	-0.0206316983	0.0939839752	-0.2275158189	0.0900113469	0.080372203	-0.0105449933	0.0716034541	-0.0271277793	-0.044107048	0.1339042733	0.0095633048	-0.1419540722	-0.1349452834	-0.0914820512	-0.0619848069	0.0273541292	-0.0459713493	0.2292790909	0.0100572094	-0.0766085469	-0.0988330943	-0.0497617291	-0.1119436744	-0.1164721497	-0.047507045	-0.0437254825	-0.0226057291	-0.0163882754	-0.0044485442	-0.0147293084	0.0174162617	-0.1113483058	0.0724414175	0.0290987954	-0.0266211121	0.0016573919	-0.0947194463	0.1714520319	-0.163887176	0.0957245769	-0.0745578713	0.0668642463	-0.0626653618	-0.01737179	0.058958045	0.0370073113	0.0598014654	0.161408037	-0.301171	0.0197729999999999	0.0003909715289999	0.090703971241	0.208639	0.0119039999999999	0.0001417052159999	0.043530232321	-0.116265	-0.1239011199999998	0.0153514875372543	0.013517550225	0.0150671	0.0018899	0.00022701750241	3.57172201e-06	-0.00559359	0.0001172999999999	1.3759289999999971e-08	3.12882490881e-05	0.0114955	-0.0012995999999999	0.00013214652025	1.688960159999999e-06	0.0	0.0	0.0	0.0	0.0	0.0	-0.528368055	-0.5288841667	0.09894701048	-0.3467039176	-1.197793948	-2.33957255	-0.3682946217	1.174141575	0.09928693697	-1.088129601	-0.3275406996	-0.8322479475	-0.7050160193	-0.7381341755	-0.6352540691	1.519869978	-0.3547346605	0.08643749826
63547.64405651345	18.02335870873503	324.8414591437349	4038303065.133329	103943.22683082068	643.6336736222001	414264.30582040886	10804194404.00344	63910.01715220989	6.280422507785261	4084490292.3957615	39.4437068762957	72493.17680537808	38089.92397330789	0.8327989999999998	25.521278	0.2161805	0.121566	0.0049410604	0.115280885	-0.0652475473	-0.1076841438	-0.0849731145	0.0615628349	0.0617258733	0.137997038	0.0798627578	0.2307816803	-0.1289160395	0.014389629	0.0352836281	-0.0849815935	-0.0142911105	-0.1247531406	0.0174196108	-0.2288403078	-0.0814737811	0.068708597	-0.1089070991	-0.0272213796	0.0254122948	-0.1282993676	-0.0528508868	0.0487012402	-0.0447223372	0.0657852677	-0.1128029941	-0.1802562526	0.0704625359	0.007974826	-0.0836652887	0.0375860111	0.1390639802	-0.1314296571	-0.0573241408	-0.0072697281	0.0107957261	-0.0078445868	-0.0368452989	0.0279246667	0.0059803161	0.0060588612	0.0006006728	0.0074379724	0.0364563014	0.0178987734	-0.102071088	0.1116891425	-0.1543222879	0.084413004	-0.1615066951	-0.0410640486	-0.1699331605	0.1477536749	0.0747848284	0.0116029388	0.0903584875	0.1599377353	-0.354668	-0.0534969999999999	0.0028619290089999	0.125789390224	0.206298	-0.0023409999999999	5.480280999999916e-06	0.042558864804	-0.116309	-4.400000000000237e-05	1.9360000000002092e-09	0.0135277834809999	0.0165609	0.0014938	0.0002742634088099	2.23143844e-06	-0.00610136	-0.00050777	2.578303729000003e-07	3.72265938496e-05	0.0102911	-0.0012044	0.0001059067392099	1.4505793600000032e-06	0.0	0.0	0.0	0.0	0.0	0.0	-0.6625984939	-0.3173642471	0.8031852899	0.03232608407	-1.00119642	-0.9946242932	-0.08852544749	-0.2039256544	0.4352928283	-0.736657728	-0.6784788126	-0.745797573	-0.5502586826	-1.430948242	-0.1031363468	-0.03997996564	-0.8760137647	0.3221278744
63462.8860641463	-84.75799236714374	7183.917270108797	4027537907.590815	104072.91507338258	129.6882425618969	16819.04025879341	10831171651.871504	63921.801156460926	11.784004251036096	4085996663.086129	138.86275618843675	72389.87904483614	34324.59652126537	1.506219	46.158348	0.3596720000000001	0.209165	0.0120065677	0.0083485306	-0.0044356662	-0.0273882323	-0.1119397359	-0.0356735096	-0.0980621311	0.1295867778	0.0079249547	0.1223851848	-0.0091812254	0.0607583753	-0.0149764413	-0.0270357764	-0.0693466737	0.0709832144	-0.202530998	-0.165078885	-0.0603100061	-0.0741380251	0.1874170323	-0.1316039503	0.1876689793	-0.0803790965	0.0400343756	0.1167295879	0.0524251715	0.0038958444	-0.095716008	0.0514043493	0.0498805678	-0.0358574591	-0.1137369343	-0.0856852316	0.181410424	-0.0910233334	-0.0284758972	-0.098534714	0.0511552579	-0.0564086806	-0.0047117148	-0.102274384	0.0027269276	-0.0570490126	-0.0091806734	-0.0742015192	0.0608412779	-0.0215959944	-0.066024456	0.0077696842	0.0500966027	0.0990646486	0.0511224304	0.0540926949	-0.0288359997	-0.0409518628	0.0783998008	-0.0187644609	-0.0485744691	0.1581792149	-0.322393	0.032275	0.0010416756249999	0.1039372464489999	0.265539	0.059241	0.003509496081	0.070510960521	0.0575565	0.1738655	0.03022921209025	0.0033127506922499	0.0154262	-0.0011347	0.0002379676464399	1.2875440900000015e-06	-0.00643077	-0.0003294099999999	1.0851094809999975e-07	4.13548027929e-05	0.0107128	0.0004217	0.00011476408384	1.778308900000005e-07	0.0	0.0	0.0	0.0	0.0	0.0	-1.146397093	-0.7295788405	0.1042292277	-0.1215309035	-0.5993933491	-1.1340787	-0.3941851726	0.5414471617	0.2880875278	-0.6828225538	1.02853477	-1.045965262	-0.247193165	-0.7558520268	-0.4120860288	-0.3049274175	0.1861021717	-1.531102542
63393.46180564355	-69.42425850275322	4819.727668657102	4018730999.703588	103768.16565370408	-304.74941967849736	92872.20879438092	10767832203.134571	63953.62522715473	31.82407069380133	4090066179.6953616	1012.7714755240648	72426.24820895032	35257.54097395184	1.13963	34.924175	0.2146422000000001	0.106976	0.0163941579	0.0390334711	-0.0152870161	-0.0797351404	-0.1225968371	0.0614251487	-0.0595838013	0.1355182004	0.0752691534	0.1313963801	-0.0128095026	0.1136754257	-0.033717776	0.0250613349	0.0311164175	-0.1080128479	0.0228279723	-0.122820478	0.0253929619	-0.0105870194	0.0757811047	0.0382992512	0.1413628197	-0.1130629501	-0.0077934623	0.0924670719	0.0498768043	0.0305180807	-0.0802188711	-0.1084174792	0.1292782311	0.0603500672	-0.0056064878	-0.0697699412	0.1623455532	-0.1050374778	-0.0482519783	-0.0514543784	0.0481150957	-0.049308055	0.0403936696	-0.0571461056	0.0261588403	-0.0173015921	0.0588394925	-0.0797868828	0.094491379	-0.0149660879	-0.0126601939	-0.0490827561	-0.0038287356	0.0184292995	-0.107015359	-0.0043230945	-0.1533609779	0.1214379072	-0.1081340045	-0.0028050533	-0.0263123796	0.1561356449	-0.298087	0.0243059999999999	0.0005907816359999	0.088855859569	0.309295	0.0437559999999999	0.0019145875359999	0.0956633970249999	-0.0160567	-0.0736131999999999	0.0054189032142399	0.00025781761489	0.0157213	0.0002951	0.00024715927369	8.708401000000075e-08	-0.0074356099999999	-0.0010048399999999	1.0097034255997994e-06	5.528829607209851e-05	0.0105534	-0.0001594	0.0001113742515599	2.5408360000000166e-08	0.0	0.0	0.0	0.0	0.0	0.0	-1.015490713	-0.02821865318	0.6580912919	-0.6682112217	-0.6888964568	-1.199654399	-0.1827177856	0.1451705603	-0.4543994588	-0.8448254767	-0.197800743	-1.293173618	-0.5579490102	-1.147167037	0.9665963338	-0.6481255503	-1.165637802	-0.08623351025
63675.27308971568	281.81128407212964	79417.59983038255	4054540403.04987	103158.9495713109	-609.2160823931772	371144.2350464905	10641768876.656267	63883.38769835475	-70.23752879997483	4081087223.818303	4933.310451927293	72578.4377337173	39775.63415033677	1.544043	47.317497	0.4352632999999999	0.229738	0.0005971595	0.1360658802	-0.0391870386	-0.1783981947	0.0140914092	-0.1511280253	-0.0759837809	0.1472096821	0.0733295122	0.0597771583	-0.0950447429	0.0062096971	-0.0433622645	0.1571659879	-0.0985680239	0.0732005719	0.0727007026	0.0537174817	0.1311880342	0.0138460413	0.191057325	-0.0116904828	-0.0317465378	-0.1552804056	-0.1019991993	-0.0052764643	-0.0952996831	0.0594174979	-0.1643250231	0.2038148782	0.0563444827	-0.0285165984	-0.1014878265	-0.1222883602	-0.0606944986	-0.1474421168	-0.0785529411	-0.0151489916	-0.0242372187	-0.0209566454	-0.1181701177	0.054001479	-0.0461974749	0.0602930809	-0.039810281	0.0667880858	0.0819383547	0.0067490243	-0.0895320694	-0.0391811631	-0.0685649282	0.1420777614	-0.0913657999	0.0479089474	0.0956869459	0.0525855676	0.0592023105	-0.0765231252	-0.0206137235	0.1538107079	-0.331133	-0.033046	0.001092038116	0.109649063689	0.363271	0.053976	0.002913408576	0.131965819441	-0.181615	-0.1655583	0.0274095506988899	0.032984008225	0.0174484	0.0017270999999999	0.0003044466625599	2.982874409999996e-06	-0.00664163	0.0007939799999998	6.304042403998411e-07	4.41112490569e-05	0.00942082	-0.0011325799999999	8.875184947239999e-05	1.2827374563999983e-06	0.0	0.0	0.0	0.0	0.0	0.0	-0.397743402	-0.6826601247	-0.09744910212	0.2250711039	-1.165036344	-1.014799289	-0.330586669	0.8510402	0.4814742951	-0.4103390563	-0.05838137697	-0.4731859911	-1.074207766	-1.488718884	-0.3388683873	0.6169375417	0.008701368188	-1.356025264
63822.917521734686	147.64443201900576	21798.87830621481	4073364800.986149	104123.7606641873	964.8110928763926	930860.4449373392	10841757534.85296	64030.14332854686	146.75563019210676	4099859254.674254	21537.2149930824	72567.06920968318	39879.26311659613	0.9477	29.042454	0.0751339999999998	0.0409142	-0.0068513034	0.1405668048	-0.0876768499	-0.1316622729	-0.0627675599	0.0485406976	0.0945129091	0.1191879433	0.1134239403	0.0709975761	-0.01870057	0.0099221261	-0.0446189124	0.0188762954	0.1085163163	0.0255714146	0.034552007	0.1701482845	2.52001e-05	0.0607985918	0.0252333308	-0.070648099	-0.0357749657	-0.1197669779	-0.0721106741	0.0736261598	-0.0114618109	0.0835293636	-0.0958384086	-0.075938244	0.0114756231	0.1362015697	0.0892421036	-0.0060639564	-0.0550842944	-0.1422749186	-0.0799508575	-0.0012671503	0.0014454508	-0.0363396713	-0.0281390031	0.1039766664	-0.0032637294	0.1119467196	-0.0199855901	0.0059349647	0.061144971	0.0397758517	0.0150057407	-0.0287223413	-0.0473315066	-0.0541011443	-0.1174343285	0.0278333738	-0.0983232844	0.1641684383	-0.0982759202	-0.0125642857	-0.1005706834	0.1512085936	-0.341486	-0.010353	0.000107184609	0.116612688196	0.363474	0.000203	4.120900000000354e-08	0.132113348676	-0.18127	0.000345	1.1902500000000825e-07	0.0328588128999999	0.0168796	-0.0005687999999999	0.00028492089616	3.235334399999975e-07	-0.00714132	-0.0004996899999999	2.496900960999997e-07	5.099845134239999e-05	0.00963699	0.0002161699999999	9.28715762601e-05	4.672946889999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	-0.4906341277	-0.08372639084	0.6350808604	-0.09993473917	-0.9055016849	-0.3384580748	-0.2344797172	-0.06605326245	0.1602800063	-0.277608992	-0.4525420982	-1.062893451	-0.4876740871	-1.278529618	0.1986568898	-0.3209657899	-2.10803945	0.5053686729
