global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_07	aroma_motion_09	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_15
57928.65201315447	n/a	n/a	3355728724.0611453	89345.56626157407	n/a	7982630210.601323	n/a	55466.43561947745	n/a	n/a	3076525480.329637	59301.721618956	62198.63613075843	n/a	n/a	n/a	n/a	-0.1066587799	-0.1922991312	0.0721240285	0.0706254721	-0.1089169089	0.1293164289	-0.0408346611	0.220706537	-0.035570608	0.0190895869	-0.1406790033	0.082674024	-0.1827661894	0.1152728369	-0.2467104003	0.1987273326	-0.1153502094	0.0285184555	-0.0518013116	0.0756453109	-0.1082734382	0.0162114471	-0.1080253762	0.1233389217	-0.1073017495	0.0406979923	0.0151674767	-0.0223539602	-0.1660591137	0.0505521294	0.1094098352	-0.0060123501	-0.2903904772	0.0207045865	0.1571916973	-0.2019925118	-0.0954665972	0.0635754212	-0.1020392266	0.0625652494	-0.182183595	0.1047714644	0.3278703388	-0.0927969698	0.0381781916	-0.1075397281	0.0659849833	-0.0267451124	0.1080467459	-0.1695170716	0.0053118523	-0.0998214477	0.128571292	-0.0898213499	-0.1010382933	0.1193009778	0.086587069	-0.1725613512	-0.0161983623	-0.0857633619	0.0519095168	0.0623585764	-0.0711293725	-0.2543105512	0.2698828301	-0.1338912322	0.0806925905	-0.1739422667	0.0226801505	-0.0978348667	0.0772775342	-0.0637980586	0.0658148158	-0.1120334641	0.1193583694	-0.2822917102	0.068044921	-0.0649739432	0.1849897078	-0.0037725543	-0.129618823	0.1510532035	-0.0508181891	0.0201707831	0.0750079671	-0.0815730458	0.1643619509	-0.0435732	n/a	n/a	0.00189862375824	-0.180703	n/a	n/a	0.032653574209	-0.0483123	n/a	n/a	0.00233407833129	-0.00132167	n/a	1.7468115889e-06	n/a	1.05879e-22	n/a	1.1210362640999999e-44	n/a	-0.000708621	n/a	n/a	5.02143721641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08771889959	-2.812475549	0.550187076	0.2872657864	-0.3614355428	-0.4935289378	0.04188424522	1.016779447	-1.483535744	0.6419315918
57993.24670835351	64.59469519904087	4172.474647856994	3363216663.775955	89334.86243267005	-10.703828904021066	7980717645.864083	114.5719532065568	55562.27790314595	95.84228366849857	9185.743338792949	3087166725.786421	59286.59529096056	61859.92808790941	1.272143	22.779823	0.1714233	0.121141	-0.1088063833	-0.0927786005	0.0737644296	0.0167026019	-0.1092121107	-0.0394210078	-0.0302136771	0.2239696358	-0.192480511	0.0209597589	-0.049097506	0.0833957484	-0.0536261084	-0.0814198692	-0.2547180159	0.0614365801	0.2716473464	-0.1415935659	-0.0456389598	0.3003660385	0.0263406334	-0.127525207	-0.0654466205	0.083331123	-0.1145650708	0.1633608666	0.0494106642	0.1026486497	-0.0059984943	0.0760826942	0.0181097135	0.1273981954	0.0482262516	0.0870089871	-0.1972987693	0.0433377794	0.0595515145	0.0601501908	-0.0914314116	-0.0434334782	-0.0694626859	0.0779775175	0.1699212198	-0.1362029966	-0.4051257148	-0.0827163421	0.2322472368	-0.0680086303	0.0164883155	0.0272114063	-0.067086881	-0.1135240928	-0.1013208823	-0.0695533751	0.0659926589	-0.0231296579	0.0036246863	0.0964118443	0.0570718713	0.0871451235	0.0129522313	-0.085481496	-0.0897934753	-0.1707835846	0.2074350336	-0.0423292387	0.088086746	-0.1724682998	-0.2227562136	-0.0447362878	-0.1939847596	0.3437837529	0.1119769119	0.0598103144	0.0173804693	-0.2907901249	-0.0337245632	-0.0078510116	-0.0966965026	0.1026047823	-0.0908787892	-0.1125550309	0.0333171747	0.0194581945	-0.0460744423	0.2337647566	0.1640657595	-0.0575195	-0.0139463	0.00019449928369	0.00330849288025	-0.0606478	0.1200552	0.01441325104704	0.00367815564484	-0.0655256	-0.0172133	0.00029629769689	0.00429360425536	-0.00157485	-0.00025318	2.4801525225e-06	6.41001124e-08	-0.0	-1.05879e-22	0.0	1.1210362640999999e-44	-0.000557631	0.00015099	2.279798010000001e-08	3.10952332161e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2184478736	-1.920783178	-0.9377678509	0.4196183454	0.01351836678	0.2439162592	-0.6273628757	1.68204327	-0.8477916627	-0.3307278646
58025.56711577088	32.320407417370006	1044.608735624786	3366966439.1068306	89671.39745537304	336.53502270298486	8040959521.599482	113255.82150569854	55632.23881208105	69.96090893509972	4894.528779025316	3094945995.244417	59516.39663741838	62438.195275878905	1.432753	25.655809	0.21821595	0.124515	-0.1133447333	-0.0941016645	0.1770480442	0.278542834	-0.1400113717	-0.0865457229	-0.1543351092	0.1649588957	0.2876636508	0.0167077781	-0.1829202217	-0.1062917596	-0.1580611053	-0.1432989971	-0.2524546522	-0.1386822826	0.2201344195	-0.1242351868	-0.1186499481	-0.0677924028	-0.0365181604	-0.2290662982	0.0819452562	0.0398695944	-0.0182280901	-0.187782859	0.0838677187	-0.0745941762	-0.1170474437	-0.0717192556	0.0531030839	-0.143966883	0.060350178	0.0191263987	0.1028461807	0.1480116173	0.1095915225	0.3589247634	0.1168003937	0.2015829266	-0.1999961568	-0.0788627904	0.0674824001	0.0808115587	-0.308655005	-0.0031594683	0.0580269713	0.1930847716	0.049733538	0.0169884738	0.0081932925	0.3217131953	0.0533725813	0.1380733906	0.0063127689	-0.0480999986	0.0373736856	0.0681281193	-0.0357915915	0.1745712371	-0.0650163186	0.0050806438	-0.1492332094	-0.3133262169	0.0999952157	0.0958645807	0.0909033311	0.0542336633	-0.0590541788	0.0867504068	-0.3936398557	0.0197067651	0.1307222866	-0.1879747499	-0.200552351	0.2125619782	-0.3690406171	0.0218337583	-0.3716174988	0.089185891	0.0725768658	-0.0664062102	0.1229561135	0.0761256425	0.002141994	-0.0797460101	0.1634739106	-0.0629868	-0.0054672999999999	2.989136928999994e-05	0.0039673369742399	-0.109963	-0.0493152	0.00243198895104	0.012091861369	-0.137126	-0.0716004	0.0051266172801599	0.018803539876	0.000210221	0.001785071	4.4192868841e-08	3.186478475041e-06	-1.3716300000000002e-23	-1.3716300000000002e-23	1.8813688569000008e-46	1.8813688569000008e-46	-0.000506041	5.1589999999999904e-05	2.6615280999999903e-09	2.5607749368100005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4694309921	-1.945856775	0.1550396024	0.1222203568	-0.6418744727	2.876054989	-1.952985505	-1.305593838	0.03428176651	-1.848099742
57882.18276525833	-143.38435051254783	20559.07197190517	3350347081.6707687	89297.36235476763	-374.0351006054116	7974018923.51867	139902.25648490037	55590.55337589503	-41.68543618601689	1737.675590018486	3090309624.6382346	59357.70894307758	62095.19944892296	1.535907	27.502951	0.2143413	0.116478	-0.1030505785	-0.1749260889	-0.0177705284	0.0320144744	-0.0494007354	0.1152006653	-0.1256884527	0.303839169	0.0007589064	-0.0098348919	-0.0157090159	0.1923641508	-0.0575205553	-0.1820086467	-0.160167612	0.2790958503	-0.0467275356	-0.0990422587	0.074342377	-0.0291900452	-0.1268046086	-0.0010974477	-0.0473071077	0.0275440305	-0.0626201542	0.0686712287	-0.047187483	-0.0612067021	-0.2308916872	-0.132840536	-0.0309891691	0.0023617286	0.0158846461	-0.0627784729	0.1314376244	-0.1068881316	-0.1755478376	0.0700475782	-0.2459650932	0.1573932172	-0.038762556	0.0944816721	0.0829176025	-0.1427544696	0.0836650961	-0.2320365379	0.095684613	0.1274850693	0.1605215303	0.0606798957	0.0538636456	-0.0971410766	0.1249479328	-0.0530295377	0.1431986479	-0.0096164916	0.1347840371	-0.0719696528	-0.0485527651	0.0878676148	0.1327289394	-0.0243760914	-0.0580239088	-0.2503078928	0.1942514812	-0.057216612	-0.011588982	-0.1568976112	0.0414712153	-0.000998363	0.0517040992	-0.0390403067	0.0173172737	0.002161102	0.0204067891	-0.0022655005	0.2093649968	-0.0393053008	0.2200901712	-0.2165932959	0.1909210295	0.2006719042	0.2640446476	-0.1337422808	-0.0738618859	-0.0078954029	0.1625874706	-0.0308579	0.0321288999999999	0.0010322662152099	0.00095220999241	-0.126457	-0.016494	0.000272052036	0.015991372849	-0.0462947	0.0908313	0.00825032505969	0.00214319924809	-0.00078509	-0.000995311	6.163663081e-07	9.906439867210002e-07	-0.000122839	-0.000122839	1.5089419920999998e-08	1.5089419920999998e-08	-0.000126449	0.000379592	1.4409008646400005e-07	1.5989349601e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1998546341	-1.899807038	0.5498947399	-0.4647134058	0.05804355353	-1.218369722	-1.653515128	0.396318075	-2.1957651	0.01834780876
57926.69426608599	44.51150082766253	1981.273705931002	3355501908.5966	89263.13163839922	-34.23071636840177	7967906669.894189	1171.741943093969	55570.63343378656	-19.919942108470423	396.8040936048131	3088095300.232277	59353.53367521118	61595.382419908965	1.290946	23.11652	0.06365145	0.0369567	-0.1097737983	-0.133148833	-0.0588107107	-0.0421189714	-0.0837584403	0.0226830444	0.0205505014	0.2014608025	0.1644477835	-0.0078324176	-0.0714868396	-0.1026335574	-0.1517011042	-0.0392973724	-0.1222097678	0.2269449094	-0.0085537964	0.1220208379	0.0029527783	-0.043437454	-0.0406300732	0.0790475906	-0.2324137433	-0.0932379557	-0.0085003151	0.1190423602	-0.1055477242	0.1069158833	-0.0406775108	-0.0020832148	0.0274791623	0.0541148038	0.0561222184	-0.0127233195	-0.0106566936	0.0737934269	0.0703620573	0.1154358484	0.0386014839	-0.0046358917	-0.1685938799	0.2239751575	0.0738621917	-0.1861574504	0.0879357674	-0.0861912799	-0.0235220775	0.0515201966	-0.0247897603	-0.111537666	0.0561865444	-0.1141824542	-0.151841297	-0.0650705326	-0.0815910787	-0.0498232506	0.0035917037	-0.0929964933	-0.0552192242	-0.0314883233	-0.1252554572	0.0702735858	-0.0710002658	-0.216863787	0.1479070522	-0.0473370775	0.0666195761	-0.0240013909	-0.0149770873	-0.06814957	-0.0026786114	0.0302822724	-0.1799773208	0.1329943065	-0.0215545584	0.1750254893	0.0685110312	0.1440821502	-0.0228279682	-0.1561037284	0.0726976589	-0.0274739313	-0.052481658	0.0111994961	0.0406609514	0.0078468987	0.161408037	-0.0215127	0.0093452	8.733276304000002e-05	0.0004627962612899	-0.0995543	0.0269027	0.00072375526729	0.00991105864849	-0.0686249	-0.0223302	0.00049863783204	0.00470937690001	-0.000709306	7.578399999999996e-05	5.031150016360001e-07	5.743214655999994e-09	-0.000130423	-7.584000000000014e-06	1.7010158929000003e-08	5.7517056000000206e-11	-0.000144548	-1.8099000000000018e-05	3.2757380100000057e-10	2.0894124304000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04072407335	-0.6512289012	-1.49315573	-0.5739388485	-0.6322528413	1.231202436	-0.1846430266	-0.02390310054	-2.123883507	-1.83953837
58105.14223741196	178.44797132596432	31843.678470352184	3376207554.429875	89690.44596354167	427.31432514244807	8044376097.1389885	182597.53247194583	55543.60339779479	-27.03003599177464	730.6228457166324	3085091878.411521	59357.25687966418	62566.63315054087	1.117093	20.003389	0.090395545	0.0497993	-0.1121523829	-0.0629185554	-0.0380439369	-0.0661474973	-0.1024290716	0.0102550945	0.0874060304	-0.0005777101	0.266031811	-0.0146892107	0.0250929941	-0.1166673669	0.0332764649	0.149093327	-0.0092927137	0.157992724	0.0514450548	0.1089579993	-0.0209138894	0.0370008963	0.3826342106	0.2204171407	-0.1252119544	-0.0159638495	-0.0003089629	0.0247736862	0.0399928354	-0.2491084373	-0.1813946719	0.1115115625	0.0228534106	0.1595796342	-0.0463701571	0.0808519663	-0.0763402796	0.0974796376	0.0099859432	0.0458072621	0.121551365	-0.0089236559	-0.1860093616	0.1844420854	-0.0771572567	-0.173071594	0.0767620867	0.0715485453	-0.1158869944	-0.0815809518	0.1099857432	0.0094412032	-0.3298789845	0.0797886037	-0.025836077	-0.0194068796	-0.0532641331	-0.1630788512	-0.014252185	-0.1644349304	-0.0671636784	-0.2043924773	0.160385843	-0.1550290435	-0.0666266062	-0.2329342421	0.0582727349	-0.122584828	-0.0258508194	0.0828407492	0.1090565239	-0.1070994746	0.066820061	-0.0774291507	-0.225894392	0.0780425853	0.0828472159	0.124001975	0.1505517066	0.0280730194	0.0634834677	-0.0101882772	0.1437019416	-0.1794863937	-0.0750924524	0.0575762843	0.0858840879	0.0826746326	0.1599377353	-0.0128343	0.0086784	7.531462655999999e-05	0.00016471925649	-0.143019	-0.0434647	0.00188918014609	0.020454434361	-0.0771272	-0.0085023	7.228910529000008e-05	0.00594860497984	-0.000854026	-0.0001447199999999	7.293604086760001e-07	2.09438784e-08	-0.000404972	-0.000274549	1.6400232078400002e-07	7.537715340100002e-08	3.11859e-05	0.0001757339	3.088240360921e-08	9.7256035881e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2437364516	0.1413408792	-1.00275809	0.04536380327	-0.7458529492	1.245705545	0.9203320466	-0.320490198	-1.807262826	-0.3287600134
58101.33115741456	-3.8110799973947	14.524330746541985	3375764682.263552	89439.60030493233	-250.845658609338	7999442102.706052	62923.54444315254	55534.7628113574	-8.840586437385355	78.15596855688187	3084109880.5137253	59269.71534660681	62460.84083533654	1.074244	19.236113	0.127118455	0.0809408999999999	-0.1146934909	-0.0166620638	-0.000305484	-0.0415460476	-0.1019313258	-0.0024835962	0.1221508992	-0.0167948144	0.2025517419	0.0452140119	-0.0035062941	-0.1229767206	-0.0379680045	0.0943927603	-0.0068178559	-0.0518007861	-0.0138744437	-0.0461852068	0.0664331106	-0.0399747075	0.1208680052	-0.0186924519	0.1587447013	0.045905721	-0.0321404182	-0.0133947274	-0.080439669	-0.147185625	-0.0519145465	-0.1330121139	0.2085780031	0.1949353481	0.1557899071	0.1284936403	0.0094167099	-0.0479817455	-0.1317236509	0.0619629836	0.1377232371	-0.1023693486	-0.143395322	0.062918499	-0.1353334582	-0.0154720464	0.0505944034	0.028144284	-0.1298003064	0.0260137158	-0.0716532033	0.1111471826	-0.1284667813	-0.0397093857	0.1286168995	-0.0577805152	0.048237324	0.1238048631	0.1556228308	0.0229446797	-0.2677990052	0.1194843025	0.1658189855	-0.0709991646	-0.0792109918	-0.1745137394	-0.0837552628	-0.0913548049	0.0050573254	0.1880023964	0.116285677	-0.1013767998	-0.0108814769	-0.0871038107	-0.1467974501	-0.0487934164	-0.1339070126	0.2841273045	0.1685678383	0.044456815	0.0324734164	0.0808936357	-0.2116737173	0.0654715491	-0.1739093367	0.209557349	0.1358702062	0.0962051887	0.1581792149	-0.018136	-0.0053016999999999	2.8108022889999997e-05	0.000328914496	-0.0946164	0.0484026	0.00234281168676	0.00895226314896	-0.0942129	-0.0170856999999999	0.0002919211444899	0.00887607052641	0.000212376	0.001066402	4.510356537599999e-08	1.1372132256039998e-06	-0.000404972	0.0	1.6400232078400002e-07	0.0	9.1353e-05	6.01671e-05	3.62007992241e-09	8.345370609e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4074373028	0.3219040489	-1.162107638	0.03077004054	-0.7205465483	1.853365911	0.9864291628	-0.5260317813	-2.264207769	-0.4503518256
58211.15665845974	109.82550104517576	12061.640679823904	3388538759.5157413	89955.35139000179	515.7510850694525	8091965243.698696	265999.1817503177	55587.89179378047	53.12898242306983	2822.688773310863	3090013714.0770464	59418.69869969812	62821.41939110389	1.189032	21.291573	0.101611765	0.0545594	-0.1094967228	0.0011588083	0.0374955266	-0.0587102995	-0.102107318	0.0045670322	0.1237965372	-0.0056526459	0.1111834103	0.0011291826	0.193792678	0.0058800624	-0.1225958015	-0.1122583099	-0.1309310572	0.0251909245	-0.1182492885	0.0042689976	0.2112251711	0.0509567073	-0.0385713428	0.1951590106	0.1675680054	-0.1580036677	-0.0360296809	-0.0858852122	0.0761700145	-0.0579341796	0.2297134994	0.0621143911	-0.274374815	-0.0064287218	-0.1177353678	-0.0308271547	0.1713339911	0.0425691695	-0.0289862275	0.0631137068	-0.0187536856	-0.0168036583	-0.0723974921	0.0017155799	-0.0910796747	-0.1746702156	0.1585936487	-0.0379064511	0.0898911579	-0.134078448	0.1064180714	0.0176836681	0.1399133672	-0.0044604566	0.1617642096	0.0768794599	-0.0977375766	0.2702374124	0.0455793676	0.1668907232	0.3295713759	-0.118432563	-0.0734082372	0.0509251445	-0.0405501071	-0.0968051486	-0.1164788788	0.0505138366	-0.0132632456	-0.079227347	0.1319059623	-0.0508705428	0.1940771167	-0.0789025991	-0.0400876489	-0.1427518651	-0.1511564965	-0.0864101868	-0.02545101	0.0618638086	-0.1621169484	-0.1524480143	-0.2373688901	0.0080661566	0.0173592763	-0.093331178	-0.1043795804	-0.0243968595	0.1561356449	-0.00928295	0.00885305	7.83764943025e-05	8.61731607025e-05	-0.0568836	0.0377328	0.00142376419584	0.00323574394896	-0.0603946	0.0338183	0.00114367741489	0.00364750770916	0.000491491	0.000279115	2.41563403081e-07	7.790518322500003e-08	-0.000404971	1.000000000015745e-09	1.6400151084100005e-07	1.0000000000314906e-18	-5.36833e-05	-0.0001450363	2.103552831769001e-08	2.88189669889e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.170241441	0.1971760652	-0.9719201163	-0.8092908294	0.04829813117	1.144049896	1.131824398	-0.8732807081	-0.4548003255	1.416367864
58298.4975360593	87.3408775995631	7628.428899861863	3398714814.9619126	90212.7772769765	257.42588697471365	8138345184.025368	66268.08728471804	55569.05234755865	-18.839446221820253	354.9247339448574	3087919578.8057137	59324.4835336663	63416.67838416466	1.189525	21.300411	0.135823585	0.0864627	-0.1124056026	0.117209045	0.0293101178	-0.0436398238	-0.0484726554	-0.1576424269	0.2173627755	-0.0323676297	0.053598158	-0.146597544	-0.0104899838	0.1435072451	-0.0329433629	-0.109695606	-0.0284939642	-0.0936428169	-0.1331748154	-0.0975566817	0.1078758072	-0.2019247936	-0.0426172677	-0.0808732041	0.1262018566	-0.2251327684	-0.041595684	0.2047552334	-0.0918835915	-0.1420199579	0.1256304179	0.0108789458	-0.0465073847	-0.131392656	0.1806550286	-0.0264989328	-0.119211082	-0.0298275398	0.0314259854	0.02985072	-0.1474662973	-0.1262654432	-0.0733977874	-0.1582950811	-0.2156863111	0.0037940465	-0.0013492986	-0.1222120421	-0.1028376616	0.1294245113	-0.1188976369	0.1659867712	0.1882531135	-0.2470059103	-0.0723814447	0.2034248696	-0.0323539252	-0.0458238345	-0.0038686367	-0.0247863579	0.0907761026	0.0160042488	-0.0868366804	-0.0927312743	-0.0548488402	-0.0003653902	-0.2617895443	0.0083249148	-0.0196596997	-0.0095770576	-0.1389300176	0.053275694	0.188958932	0.1983433951	-0.1181333403	0.0105107088	-0.1788894156	-0.0378190756	-0.0145093332	0.078400135	-0.0228120284	0.1319848754	-0.0885551489	0.1019644495	-0.1016465666	-0.1238029277	-0.0510838662	0.1381523006	0.1538107079	-0.0155234	-0.00624045	3.89432162025e-05	0.00024097594756	0.0265892	0.0834728	0.00696770833984	0.00070698555664	-0.0833024	-0.0229078	0.0005247673008399	0.00693928984576	0.000299478	-0.000192013	8.9687072484e-08	3.6868992169000015e-08	-0.000235033	0.000169938	5.5240511089e-08	2.8878923844000005e-08	-0.000155783	-0.0001020997	1.0424348740089998e-08	2.4268343089e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1813010198	0.7768064445	-1.066613116	-0.2392604287	0.9543548297	-0.2684026399	1.270317029	-1.612044269	-0.9207080674	1.630685027
58362.59914882331	64.1016127640105	4109.016758947154	3406192979.4062314	89961.10001001603	-251.67726696046884	8092999515.012106	63341.4467046911	55522.203796275135	-46.848551283517736	2194.786757364391	3082715114.395109	59279.98548193278	63694.74141610952	1.052665	18.849699	0.135709855	0.0868287999999999	-0.1105641496	0.1293346522	0.0265086569	-0.011506347	-0.1027208387	-0.1124666563	0.1677800831	-0.1486550385	-0.0161420986	0.1146726023	-0.073762148	0.0577807232	-0.0009792487	0.0887958159	0.0796733215	-0.1310204542	0.0293827002	-0.1103674751	0.0171824193	0.0766194571	0.1234492854	-0.1191045359	0.2161332552	-0.1278287196	-0.2288463957	0.0495586851	-0.0175217919	-0.0099337104	-0.0029192587	0.0554805903	-0.1341501173	-0.0873982295	-0.1092349796	0.1439199885	0.181412996	-0.0368997436	0.1070453496	-0.0192296722	-0.0642875095	-0.1683761309	0.0164580821	-0.0556619685	-0.1044041994	0.0544242803	-0.0919695534	-0.0189635812	-0.1109024347	-0.0445094876	-0.1073244716	-0.0252159218	-0.1150113963	-0.0586364769	0.110693703	0.1620768629	-0.0363982944	0.1826847538	0.1600091286	0.093543752	0.2041216417	0.1248802062	-0.1232252003	-0.078977281	-0.0401284501	-0.0303541577	-0.19219264	-0.1230986187	0.0065550285	0.0345587356	-0.0337372646	0.0731528427	0.2535054083	0.0232845196	-0.0002126482	-0.0341917105	0.0336885774	-0.0863131063	-0.2428032357	-0.0789914316	-0.0025768501	0.060194933	-0.2182954401	0.185886697	-0.0653665908	0.0375776198	-0.0588072798	0.1456327738	0.1512085936	-0.00197913	0.01354427	0.0001834472498329	3.9169555569e-06	-0.0567174	-0.0833066	0.00693998960356	0.00321686346276	-0.0676873	0.0156150999999999	0.0002438313480099	0.00458157058129	0.000392116	9.263800000000004e-05	1.5375495745600002e-07	8.581799044000006e-09	-0.000505173	-0.00027014	2.5519975992900004e-07	7.297561960000002e-08	-5.36833e-05	0.0001020997	1.0424348740089998e-08	2.88189669889e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2484677136	1.158755012	-0.6180922418	0.8243886518	1.353560387	-0.1406847255	1.444907965	-0.1227303495	-0.7104293444	1.632546587
