global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_08	aroma_motion_11	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17
70434.3589200223	n/a	n/a	4960998916.474525	112389.30672338454	n/a	12631356265.763008	n/a	69294.11568132027	n/a	n/a	4801674468.056195	76862.02926610367	57096.76852858441	n/a	n/a	n/a	n/a	-0.011269857	-0.1297928803	-0.0820272697	0.0651450534	-0.1708476884	0.1280043365	-0.155311314	-0.0008352853	0.2378583258	-0.1507676053	0.0404371016	-0.0399823874	0.1041249581	-0.0020795625	0.0188209434	-0.0117835923	0.0084057138	-0.1371027212	0.0002537129	0.0477967776	-0.0576273294	0.1201418543	-0.1539974296	-0.068859371	0.0120718935	0.0272918874	0.0222215866	0.2337753055	-0.0864748996	0.0712670051	-0.0945392316	0.1611451455	-0.1770902741	0.0128263635	-0.0681270069	0.1541676873	-0.0711763158	0.0767003177	-0.0004911587	-0.100816687	0.0529065576	-0.0490895784	0.0375867749	0.0683320647	-0.1206580013	-0.1561830557	0.0632091184	-0.1352905721	0.0758370408	-0.0698178188	0.0140419475	-0.334481036	-0.0336721547	0.0323280448	-0.0364336437	0.0693522912	-0.0128511305	0.1893684849	-0.1708560965	0.1114218665	-0.0473197965	0.1052742001	-0.0097042027	-0.1187252706	0.0931947857	0.1090806487	0.0992803694	-0.1250005617	-0.091797565	-0.0417246	n/a	0.00174094224516	n/a	-0.0183954	n/a	n/a	0.0003383907411599	-0.0810073999999999	n/a	n/a	0.0065621988547599	0.00108934	n/a	n/a	1.1866616356e-06	-1.84108e-05	n/a	3.3895755664e-10	n/a	9.9867e-05	n/a	9.973417689e-09	n/a	0.3985181435	1.017082267	-0.7024687949	-0.3406568196	-0.3731693637	-1.422852531	0.3210598402	0.7691417306	-1.035029016	1.440179955
70345.47445598173	-88.88446404057322	7900.447947779954	4948485776.437179	114427.29371082716	2037.9869874426224	13093605545.983904	4153390.960985455	69389.88640356316	95.77072224288712	9172.031238924235	4814956335.099399	76884.93935910148	49746.3401883546	2.069471	65.224854	0.257172572	0.171564	0.1513724013	0.0900159645	0.1637765709	-0.105480343	0.0520981505	0.0611885042	0.2288916804	-0.0066929193	-0.1099548938	-0.0081229715	0.0510746283	0.164815402	0.1058517492	0.1026793683	0.0182013546	0.0375271453	-0.0740495109	-0.0472990213	0.002013386	0.1337599421	-0.0998641445	0.0138881311	-0.0363313818	-0.125016101	0.0595321146	-0.0689980424	-0.0027861615	0.1757246376	0.130845893	-0.0450080285	0.0147990523	0.003353344	0.0960761471	0.1638767925	0.0218613651	0.2299352703	-0.1589675741	-0.1241981118	-0.151500234	-0.0963214139	-0.0865394094	0.0311831257	0.0644936964	-0.1267123116	-0.0291541212	0.1882418324	0.0336456628	-0.0994828115	0.0115529578	-0.0372496621	-0.0021261143	-0.2787793917	-0.0660985095	0.0494618902	-0.0833901125	0.1653152821	0.0332939445	0.1278334984	-0.0969451651	0.0358433018	-0.0900175569	-0.0071419037	0.2101411536	0.1646572671	0.0448089836	-0.0276912577	0.1246272947	0.0414645013	-0.1312343892	-0.0327093	0.0090153	0.0010698983064899	8.127563409000007e-05	-0.0538695	-0.0354741	0.00125841177081	0.00290192303025	0.0787089	0.1597162999999999	0.0255092964856899	0.00619509093921	0.000578568	-0.000510772	2.6088803598400005e-07	3.34740930624e-07	0.000433539	0.0004519498	1.8795606452100003e-07	2.0425862172004e-07	3.25136e-06	-9.661564e-05	1.05713418496e-11	9.3345818926096e-09	0.8892549459	-1.352860158	-0.463336965	-1.531530672	-1.757283665	1.29997987	-0.1049986332	-0.4072113199	-0.04132814857	-0.8286085021
70389.71566690913	44.24121092740097	1957.2847443227831	4954712071.668313	113387.12397929908	-1040.1697315280762	12856639884.296942	1081953.0703871902	69352.5687417328	-37.31766183035506	1392.607884484739	4809778791.076774	77126.62034156182	54480.59029649596	2.212648	69.737473	0.2654893	0.182107	-0.2222218079	-0.0387935587	-0.188739955	-0.0498672094	0.0189654681	0.1149723113	0.0886737617	-0.026898735	0.15949657	0.0876449734	-0.0751221506	0.0909822237	0.2804442514	-0.1976801515	0.094406052	-0.2974223905	0.071544053	-0.1212897982	0.0097256366	-0.0890605022	0.0026457775	-0.1315373335	-0.0052416891	-0.0231423867	-0.0245234593	0.3066516342	0.0087588491	0.0521882898	-0.1938084934	0.0295880738	0.0308379008	0.0343403813	0.1226440533	-0.0052136213	-0.169927871	0.1214934987	0.0179704782	0.1841493101	0.0973651056	-0.0592287289	-0.2553530721	-0.0153001921	-0.1949826367	-0.0774340325	-0.0597117261	-0.1587342392	-0.1402995469	-0.1067026342	0.033198889	0.0039495508	0.0480283094	-0.2776719682	-0.1709585904	0.0361653702	-0.0753035606	0.1401315411	0.0010916755	0.0267586763	-0.1803986075	0.1194691788	0.1757360496	-0.0227669288	-0.0047125839	0.2514145593	-0.2866453133	0.0604345061	-0.00339951	-0.1893275993	0.1883694992	-0.0271686	0.0055406999999999	0.00073813282596	3.069935648999995e-05	-0.0121553	0.0417142	0.00174007448164	0.00014775131809	-0.0921917	-0.1709006	0.02920701508036	0.00849930954889	0.000728703	0.000150135	2.2540518225000007e-08	5.310080622090001e-07	-0.000363002	-0.000796541	1.31770452004e-07	6.34477564681e-07	3.25136e-06	0.0	1.05713418496e-11	0.0	-1.525142044	0.804037662	-1.369665687	-0.4717931192	1.312066077	-0.7024310734	-0.5682186955	0.753662817	0.05235816454	0.8328016934
70293.96474753326	-95.75091937587422	9168.238561325164	4941241479.927448	113020.87474620408	-366.24923309500446	12773718128.39715	134138.5007426789	69239.43608682623	-113.13265490657068	12798.99760620921	4794099509.621695	76772.72249042669	51039.60588530261	2.055608	64.787918	0.153319867	0.0970959	0.2084222277	-0.0477716966	0.0988572245	-0.0265341878	-0.1401220576	0.0954894729	-0.0984584274	0.081257763	0.064403611	0.1147422176	-0.139055551	-0.1221108735	0.128613307	0.0045115722	0.0873985654	0.1244981823	0.1329794955	-0.0718528737	0.0054842006	0.1403701273	0.2190265309	0.0490744602	-0.1234838267	0.0222630425	-0.1168394632	-0.1547004543	-0.0417105358	-0.0978386634	0.0873695274	0.0804406668	-0.1357609312	0.0340216885	0.0613875534	-0.1620264226	-0.0944356529	0.1636045708	-0.0585971317	0.1523333443	0.0230532479	-0.0182367968	0.1217373401	0.0872403888	0.024203105	-0.1361051017	0.1839067479	0.0237551371	0.1908254891	-0.1925338166	-0.0259001409	-0.0399951989	-0.0646128306	-0.235647407	0.0394350257	-0.0036392581	0.1156194966	0.0791073746	-0.0473319202	-0.2090325756	-0.1247507466	-0.1041690759	0.0002459903	-0.0688537428	0.2880010261	-0.0429265661	0.06168012	-0.0740572369	-0.2250309514	-0.0739296078	0.2521346209	-0.0303121	-0.0031435	0.00091882340641	9.881592250000004e-06	-0.0463724	-0.0342171	0.00117080993241	0.00215039948176	-0.0054908	0.0867009	0.00751704606081	3.014888464e-05	0.000608003	-0.0001207	1.4568490000000014e-08	3.69667648009e-07	8.07996e-05	0.0004438016	6.528575360159999e-09	1.9695986016256e-07	2.39171e-05	2.066574e-05	5.720276724099998e-10	4.270728097475999e-10	1.771347591	-0.547460163	-0.2067615663	-0.3111702386	-0.607000761	-0.3187225974	-1.125349575	0.1411241161	-1.08983907	-1.264154512
70205.73873779539	-88.22600973787485	7783.828794267587	4928845751.719584	113338.38106903248	317.506322828398	12845588623.349218	100810.26503601088	69539.58470258763	300.1486157613981	90089.1915434834	4835753840.608359	76962.97837544448	47896.29066641397	1.655321	52.171806	0.07366628	0.0475779	-0.1538840857	0.1006453741	-0.1374647145	0.0199485524	0.1478576891	0.0844001905	-0.0889674474	-0.1956773773	0.1053616923	-0.2378291119	-0.0057155827	0.0110083731	0.2196179523	0.1430276203	0.0206166371	0.0837029456	0.2468144965	0.172004348	-0.1652496708	0.0586751719	-0.0083282402	-0.161974396	-0.0756702952	0.0752114089	-0.053582507	0.0852235426	-0.0231770966	0.0513462516	-0.1189405857	-0.180626279	0.1547434204	0.1812872346	-0.1653306857	-0.0699942523	-0.1339352621	0.3068113712	0.0210888051	-0.0162496393	0.030226318	0.1829839058	0.114039237	0.0111518988	-0.0316085661	-0.1849477622	0.0174085961	-0.0041409396	-0.2308228842	-0.1046567795	0.051341237	-0.0723775403	-0.0549436336	-0.1704772149	0.0780734961	-0.0316338131	0.0036967771	0.2029911458	0.1156051097	0.002255964	-0.0588501159	-0.2018491496	-0.306310632	-0.0212453933	0.0213773791	-0.1535480478	0.0392981419	0.0273670019	-0.0242340962	0.0154051133	-0.0035215703	-0.0439866	-0.0136745	0.00193482097956	0.0001869919502499	-0.00221531	0.04415709	0.0019498485972681	4.907598396099999e-06	-0.0117038	-0.006213	3.860136900000001e-05	0.00013697893444	0.000597309	-1.0694000000000005e-05	1.1436163600000006e-10	3.56778041481e-07	2.66489e-05	-5.41507e-05	7.1016387121e-10	2.9322983104899995e-09	-0.000103672	-0.0001275891	1.0747883584000002e-08	1.6278978438810004e-08	-1.365850728	-0.7175778081	-0.8213769938	-0.3185646468	-0.7643405474	-0.1419695142	1.938277275	-0.9851872573	0.1925211693	1.901141555
70359.87836560827	154.13962781288137	23759.024862293594	4950512483.62319	113115.48114461952	-222.8999244129518	12795112074.578775	49684.37630329963	69472.4927997892	-67.0919027984346	4501.323421114597	4826427255.816761	76954.09478083972	49795.829960990144	1.790747	56.440144	0.10677211	0.0577012	0.1024815207	0.0343406807	0.0829792995	-0.0179860976	-0.1215505017	0.0183212442	-0.1124680736	-0.1017289953	0.0817669073	-0.2205967269	0.0521268788	-0.1452966527	0.1504381694	0.0960480949	0.0060678911	0.1877818152	0.0204299145	-0.0217648228	0.153838983	0.0350474742	0.2417112609	0.0106900743	-0.0402745063	-0.1965486829	-0.0498446554	-0.0656094202	-0.0819364831	0.1209846959	0.0450634985	-0.0492504165	-0.1712333118	0.1766625474	-0.2068553773	0.0758709142	-0.0721391825	0.1814837903	0.0940876706	-0.057039134	-0.1260268409	0.0593378168	-0.0394621787	0.1472549911	0.0475571535	-0.017104491	0.0272761052	0.0151318363	0.1275796848	-0.0844151906	0.1482934274	0.0779650488	-0.0104253546	-0.094190118	0.1609627456	0.2106981071	-0.1053599691	0.2493982871	-0.0326612344	0.0564459044	0.0383927969	0.0353926132	-0.0753739312	0.0200881393	-0.093244252	-0.0995489743	0.1169125185	-0.0494381393	0.1856304303	-0.0429557294	0.1953691389	-0.0373156	0.006671	0.0013924540033599	4.450224100000004e-05	-0.00218768	2.762999999999984e-05	7.634168999999912e-10	4.7859437824e-06	0.0401111	0.0518149	0.00268478386201	0.0016089003432099	0.00118027	0.000582961	3.39843527521e-07	1.3930372729e-06	-0.000230535	-0.0002571839	5.3146386225e-08	6.614355841921e-08	2.13547e-05	0.0001250267	4.5602321209000005e-10	1.563167571289e-08	0.6922196381	0.2714030872	-0.8741807685	1.064288981	0.2406215857	-0.5246892083	0.9236986397	-0.7848351153	-1.406078819	-1.058169307
70069.0431761156	-290.83518949266	84585.10744723145	4909670811.616353	113494.3922967426	378.9111521230807	12880977082.806908	143573.6612032404	69399.6386692915	-72.85413049769704	5307.72433057547	4816309847.42822	76846.24246615153	46115.7441212122	1.106337	34.869152	0.1188095549999999	0.0559476	-0.0786108459	0.1751448359	-0.0470555253	-0.1054083954	0.1286087205	0.1510412515	-0.0079218163	-0.0783844061	-0.0191696772	-0.1615360225	-0.0651339912	0.0931029288	0.1743043526	0.2109996262	-0.0382674994	0.1415471492	0.095267956	-0.0788914687	-0.0579242312	-0.1680320341	-0.0064194986	-0.2834020708	-0.1145229737	0.0165315066	0.0254317282	-0.2252721075	0.1565467455	0.0690144331	-0.0213765464	-0.10406448	0.1387481774	0.1644168005	0.0345655608	0.0172653612	-0.0521908367	0.1845207869	0.1317019778	-0.1062853055	0.0274122779	0.0678586037	0.2209916049	0.0864578482	-0.0771130106	0.0141379539	-0.2163701981	0.110120715	-0.1842929667	-0.139554845	0.0970798196	-0.0507222044	0.0468355899	-0.0947680297	0.083685913	0.233906872	-0.074441476	0.1400122778	-0.0685331793	0.063915413	0.2798299582	-0.0224162018	0.1785361652	-0.0397668918	0.063218765	0.1014830045	-0.0271825225	0.0017002856	-0.0111871797	0.0411931974	-0.2105800728	-0.0663155	-0.0289999	0.00439774554025	0.00084099420001	-0.0282587	-0.02607102	0.0006796980838404	0.00079855412569	0.0322034	-0.0079076999999999	6.253171928999995e-05	0.00103705897156	0.000446706	-0.0007335639999999	5.381161420959998e-07	1.99546250436e-07	-0.000488563	-0.000258028	2.3869380496900004e-07	6.6578448784e-08	-0.000103672	-0.0001250267	1.0747883584000002e-08	1.563167571289e-08	-1.173473389	-1.567200353	-0.99659901	0.3131937225	0.1788766472	0.0272319891	0.949141538	-0.7022643174	-0.8571809389	-0.04045436764
70478.30069917209	409.2575230564835	167491.7201783281	4967190869.442922	113034.27348163842	-460.11881510418607	12776746981.521826	211709.32401288016	69150.4040876116	-249.2345816798916	62117.87670515054	4781778385.479972	76966.40155224288	56520.372474361946	2.144337	67.584457	0.1255285549999999	0.0799891999999999	-0.0592723503	-0.1377502315	-0.0389653082	0.0202224122	-0.2207371949	0.1373169064	0.1638967916	0.1681550136	0.1055753574	0.1082379362	-0.0033408821	-0.1115267118	0.148656708	0.0326498956	-0.0739831157	-0.0309922222	0.024334984	0.0189870297	0.0850175555	-0.1596460151	-0.3282450772	-0.0467313734	0.194152332	-0.038416949	-0.1254103583	-0.0514893518	-0.1145936601	-0.0855607373	-0.0639939688	0.2214476233	-0.105330008	-0.0105529538	0.1105110099	0.0462052218	-0.164535287	0.0463163417	0.0446633479	-0.0976285225	-0.018780519	0.0551549329	-0.0702529769	0.1713831854	-0.0490633417	0.0964858022	0.0205252856	-0.1464310892	0.0899436906	-0.1012885871	0.132635041	0.0178966537	0.1190345261	-0.18702005	-0.0826673479	0.2057631029	-0.0272470564	-0.0695512444	0.0011028291	-0.0350028833	0.1239743446	0.0115295315	0.2494723069	0.0972537111	-0.1364589459	0.1778812455	0.3732678751	0.0915377177	-0.0819294262	0.1572008922	-0.0903623892	-0.0449157	0.0213997999999999	0.00201742010649	0.0004579514400399	-0.0444146	-0.0161558999999999	0.0002610131048099	0.00197265669316	-0.0407797	-0.0729831	0.0053265328856099	0.00166298393209	0.000581275	0.000134569	1.8108815761000004e-08	3.378806256250001e-07	-0.000488563	0.0	2.3869380496900004e-07	0.0	6.15541e-05	0.0001652261	3.788907226809999e-09	2.729966412121001e-08	0.06391373834	1.056946182	-0.5629313541	0.3519427	0.9547152095	-0.9871199671	-1.685549064	1.034592292	-2.461225601	-0.04599956338
70254.51952068612	-223.78117848596597	50078.015844567744	4935697513.082468	113804.37467447916	770.1011928407388	12951435695.049232	593055.8472147288	69323.93602223876	173.53193462715717	30113.33233544395	4805808105.615453	76747.29689124043	48599.991788056985	2.191842	69.081703	0.255411205	0.15949	0.1011684909	0.1156101163	0.0812372165	0.0003873457	0.0714668304	0.1939340725	0.1338063224	0.02916689	-0.079074744	-0.1145950824	0.043604563	0.0493080524	0.0399630718	-0.0655846357	0.3084522883	0.1622637748	-0.0029652072	-0.0037745457	-0.1445668565	-0.1170000416	-0.0077986304	0.0149581974	0.0272478521	0.0278223103	0.1164875934	0.0772828133	-0.202692812	-0.0867311058	0.0751155716	-0.0159902505	0.1237591762	0.0922255114	0.0093162312	-0.0005406105	-0.0624601428	0.0713427822	-0.0791089349	0.1380830141	-0.2780267442	-0.0541221213	0.1304495327	-0.0641229382	-0.0309797067	-0.0070353192	0.003528867	0.2163756246	-0.0770751803	-0.1221463327	0.015527426	-0.0642769126	0.1727747021	-0.1957224098	-0.2139553333	-0.0117086949	0.0531522614	-0.0227505289	0.1269923995	-0.1007797338	0.2285280419	0.1088589948	0.20491214	-0.0304128153	0.015070282	-0.2687060067	-0.1227945165	-0.1060062496	0.0237518196	-0.1299313245	-0.105569023	-0.0561771	-0.0112613999999999	0.00315586656441	0.0001268191299599	-0.0796698	-0.0352552	0.00124292912704	0.00634727703204	0.0969124	0.1376920999999999	0.0189591144024099	0.0093920132737599	-0.000421243	-0.001002518	1.005042340324e-06	1.7744566504900002e-07	-0.000232257	0.000256306	5.394331404900001e-08	6.5692765636e-08	-0.000103672	-0.0001652261	1.0747883584000002e-08	2.729966412121001e-08	0.1318549327	-2.108902216	0.5570099143	-1.708317018	-1.504596961	0.1807411516	0.1415757625	0.2352071266	-1.938226659	0.775206826
70585.0990368176	330.5795161314745	109282.81648571984	4982256206.037349	113160.45151946504	-643.9231550141121	12805287788.0892	414637.02956332825	69254.89389054233	-69.04213169643481	4766.815949187848	4796240327.790277	76938.31507966356	51178.19412228704	2.004889	63.189388	0.27960502	0.151656	-0.217931665	-0.0042148207	-0.1206382068	0.1803261827	-0.0554866673	0.1052490015	0.1100944448	0.0917833635	0.1449817865	-0.0420948108	0.1646357074	0.1120241536	-0.0491169482	0.139067925	0.1950343675	0.0948005618	0.0006326038	-0.0992647646	-0.0270836053	-0.0888765683	0.0759120833	0.0107605126	0.1771884175	-0.0683347145	0.1812275807	-0.1318764311	0.2428116856	0.1971123624	-0.0984263974	0.1528441372	0.0956559297	-0.0084208554	-0.1465614984	0.0217310111	0.0493646228	0.183612072	0.0273518164	0.1049628912	-0.2465423157	-0.1450911402	-0.0071408255	0.0447249421	-0.182421042	0.1206853458	-0.1649174573	-0.1240386739	-0.1497289364	0.0228583235	0.1137209666	0.1908438347	0.1921980143	-0.0743578156	-0.0219652391	0.061294598	0.1993998189	-0.0061741808	0.1112690946	0.0187389139	-0.1825909481	-0.0415827094	-0.269322004	-0.0465984547	-0.005791844	-0.0304643081	-0.1559424637	0.1107624766	-0.3329165084	0.151155281	-0.1257006528	-0.0287311	0.027446	0.0008254761072099	0.000753282916	-0.00240018	0.07726962	0.0059705941749443	5.7608640324000005e-06	-0.0154328	-0.1123451999999999	0.0126214439630399	0.00023817131584	0.000455041	0.000876284	7.678736486559999e-07	2.07062311681e-07	-0.000482004	-0.000249747	2.3232785601600002e-07	6.237356400900002e-08	2.1181e-05	0.000124853	4.48634761e-10	1.5588271609000004e-08	-1.574305413	1.151545646	0.1071706785	-0.46132499	-1.126451558	-0.5387225134	0.4795036315	0.9979468173	-0.8807571127	1.551228685
