global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_01	aroma_motion_02	aroma_motion_04	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_18	aroma_motion_19
70670.11572942528	n/a	n/a	4994265257.210362	115020.33939302884	n/a	13229678474.087543	n/a	70164.45229514808	n/a	n/a	4923050365.87811	77615.6998404706	50328.866443793406	n/a	n/a	n/a	n/a	-0.1567121191	-0.0132899066	0.0317416248	-0.1520833344	0.2329781439	-0.0875620711	0.1198255379	-0.0343723696	0.2300477197	-0.0015531645	0.0944938216	-0.195718552	0.0252343121	-0.2729830751	0.1904482083	-0.043160017	0.0340454916	-0.0019883914	0.1344721005	-0.0588800844	0.0730709421	-0.1188284899	0.0026440982	0.2045445492	-0.0887939693	0.058290218	0.0304974941	-0.1764020788	-0.050121981	0.0547879311	0.1603377695	0.0131714795	-0.1782791924	-0.0036568418	-0.1871798049	-0.015125017	0.2288762616	-0.2619880792	0.1009412433	-0.0854840462	0.0305008582	-0.1226793058	0.1673889225	-0.0481124639	0.1950889055	-0.1111501855	0.1906095366	-0.023968302	-0.1322685669	0.0830857659	0.1447674345	-0.2098287294	-0.0366437437	0.1600084543	0.0809580281	-0.2567115828	-0.0400742444	0.1264735887	-0.2080752163	0.0854116521	0.0019263282	-0.0686884978	0.1718009483	-0.0402724509	0.0840770125	-0.1072315644	0.0479791665	-0.2688943962	0.0310923219	-0.0232242915	0.1953749096	-0.0688341101	0.0015366637	0.0366734714	0.1118680589	-0.1128271469	-0.2128911255	0.1228236516	0.061181761	0.0195817	n/a	0.00038344297489	n/a	-0.0741304	n/a	n/a	0.00549531620416	0.0352362	n/a	n/a	0.00124158979044	0.00012373	n/a	n/a	1.5309112900000003e-08	6.07268e-05	n/a	3.68774423824e-09	n/a	0.000424428	n/a	1.8013912718400005e-07	n/a	0.6111847359	-0.4812405733	0.2486071269	0.1854466901	-0.9822071714	2.074283785	-1.96777367	-1.757163186	-1.577090293	-0.02479042622	-0.2769743271	1.066582761
71014.55142824497	344.435698819696	118635.95062141232	5043066514.554851	115399.50965831045	379.1702652816021	13317046829.378489	143770.09007372046	70256.96454645102	92.51225130294917	8558.516641140017	4936041067.281277	77964.87456787002	55478.65201453993	2.245779	56.945229	0.10593221	0.0584585	0.079965395	0.1379206686	-0.2644708511	0.2398978434	0.0396846806	-0.2061561935	0.2909183741	-0.0906104397	0.0805022391	0.0788496128	0.0945294444	-0.187146825	-0.1569462795	-0.2161969819	-0.043001868	-0.2195276979	0.1634594135	-0.1717766068	-0.0024549003	0.087870916	-0.0204604405	-0.1668564318	-0.0604151386	0.0699327625	-0.0994584214	-0.1120854611	-0.0003079132	-0.0312871594	-0.1098249214	-0.163264116	0.0901307997	0.0518728288	0.0903725041	0.1022580055	0.128837974	-0.2186845459	0.1500694844	-0.098693865	0.0228523329	-0.3109585631	0.0713786181	-0.1356152695	0.1303593914	-0.1986758808	0.1921943824	0.0900037685	0.0771490071	0.0746505223	-0.0750855301	0.0121293457	-0.0876319598	0.0123745691	-0.0825069077	-0.0474971873	0.1740350103	-0.1496911557	0.242055578	0.1110169458	-0.2088092094	0.283246838	-0.0667510691	0.0220509155	0.0588869944	-0.2719868261	0.0261273236	-0.1828981806	0.1394995048	-0.0175821695	-0.020699477	-0.0553962755	0.0634940477	-0.2420812092	-0.0903128261	0.1628103936	-0.0947763172	0.0410241468	0.166912459	-0.0448387145	-0.0560892353	0.00605263	-0.01352907	3.66343299169e-05	0.0001830357350649	-0.0635884	0.0105419999999999	0.0001111337639999	0.00404348461456	-0.0120247	-0.0472609	0.00223359266881	0.0001445934100899	0.000485621	0.000361891	1.3096509588099998e-07	2.35827755641e-07	-0.0	-6.07268e-05	0.0	3.68774423824e-09	0.000155041	-0.000269387	2.4037711681e-08	7.256935576900003e-08	-1.339729649	-0.8156249468	0.8198707607	-0.7475251797	-0.4447854982	1.050721528	-1.443092174	1.701929903	-0.4243121191	0.890169875	0.1423505722	0.5839247805
71075.89998390008	61.348555655102246	3763.6452809671778	5051783558.521367	115077.92603343922	-321.5836248712294	13242929060.157707	103416.0277853196	70193.98995387988	-62.97459257114679	3965.799309501936	4927196225.64539	77882.30675762461	57662.13835891384	1.123047	28.476625	0.0666033	0.0372834	0.0924143362	-0.0275833004	-0.0138770209	-0.1138721476	0.0449201969	0.134876644	0.3052799287	-0.0516794427	-0.1517245337	-0.1294445347	0.1173055676	-0.0464488321	-0.1018213554	0.0825944884	-0.0311023202	-0.0747644542	0.1056349693	-0.1199901062	0.1285719889	-0.3067203634	0.0914062899	0.0337980679	0.0006528626	-0.0731965861	-0.2055132592	-0.0970285631	-0.0757151148	0.1385609517	-0.1737807019	0.0114357755	0.0719842393	0.2748312965	0.3369913689	0.0573803369	-0.0792896311	0.1155377334	0.065432099	0.1322882558	0.173047978	-0.2553505333	-0.3338236612	0.1516483329	-0.0126837203	-0.1009593301	-0.0033478094	0.0923622769	0.0441182294	-0.0652909017	-0.0743662222	-0.0336588356	0.0495394611	0.0969431788	0.0715481589	-0.0455534984	0.169027267	-0.0201173687	0.0613077197	0.3311162464	-0.1094812639	0.1539043126	0.2702609011	0.1235112511	0.1241014641	-0.1220618585	-0.0766862778	-0.0423321491	0.0343247914	0.0063955077	0.0274151414	0.052161238	-0.3632414434	0.0242171217	0.2082361724	-0.0265964835	-0.1422834979	0.033154717	0.0519996317	-0.1678027561	-0.183739993	0.0218725	0.01581987	0.0004784062562499	0.0002502682868169	-0.0313689	0.0322195	0.00103809618025	0.00098400788721	-0.016822	-0.0047973	2.301408729000001e-05	0.000282979684	0.000662575	0.000176954	3.1312718116e-08	4.39005630625e-07	-0.0	0.0	0.0	0.0	5.66624e-05	-9.83786e-05	3.21062757376e-09	9.67834893796e-09	-0.3179546479	1.663637176	0.9169407341	-0.4071547174	0.5147850111	-0.03144430471	2.396538537	-0.7405035566	-1.384817615	0.08654742032	1.466934425	1.093860477
70696.57557276261	-379.3244111374661	143887.0088847854	4998005797.715335	115234.21452717204	156.28849373281992	13278924197.694307	24426.09327327369	70179.86741499834	-14.122538881536457	199.446104460509	4925213790.386746	77693.18792529788	52317.90811773003	2.299125	58.29792	0.09998068	0.0644515	-0.221107986	-0.1545595555	-0.0591650181	-0.2019060364	0.023226692	-0.0964988836	0.0609626402	0.225697885	0.005427566	0.0121660563	-0.0556689651	-0.1103431179	-0.0713219616	-0.0071599903	0.3163560388	-0.0109919317	0.0413061733	-0.0164604287	-0.1735890426	-0.1158965651	-0.0681520449	-0.0723089675	0.0984347443	-0.0616572103	-0.1137893843	0.0005790992	0.1654353608	0.095626753	0.0430864245	0.1821830778	0.2161882862	0.0494610636	0.0046267546	-0.2416387906	-0.1814003564	0.0258727591	0.1842315463	0.0344702401	0.0505281223	-0.1088458174	0.0295081819	0.065521604	-0.20881604	-0.0200224819	0.1134767966	-0.058115776	0.1285803395	0.0012827195	-0.1200371823	-0.2015636336	-0.0901339725	-0.1389373707	0.1730477697	0.1053927586	-0.1860591342	-0.2333683075	-0.1482973665	0.1093843015	-0.2382253535	0.0142951238	0.0824380056	-0.1033202475	0.0674571322	0.1496299121	0.0101203534	-0.1337330787	-0.111986301	-0.1324630413	0.1554927756	0.1123473777	0.0828091971	-0.192280904	0.0320220242	-0.0802268623	-0.0870524742	-0.0958396626	0.031398113	-0.153135352	-0.0465488612	0.0205298	-0.0013426999999999	0.00042147268804	1.8028432899999969e-06	-0.0421095	-0.0107406	0.00011536048836	0.00177320999025	0.0240487	0.0408706999999999	0.0016704141184899	0.0005783399716899	-0.000163904	-0.000826479	6.830675374409999e-07	2.6864521216e-08	-0.0	0.0	0.0	0.0	0.000170717	0.0001140546	2.9144294089e-08	1.300845178116e-08	1.718259672	-0.3180951514	1.5266329	0.8564692647	1.713226565	1.406714554	-1.132078275	-0.6826242445	-1.388256876	-1.40993448	0.3911741961	-0.3328911875
70585.13897946224	-111.4365933003719	12418.114326392491	4982261844.749999	115201.54807155736	-32.66645561467158	13271396678.083342	1067.0973224253082	70287.67360708967	107.80619209133148	11622.17505323306	4940357061.09677	77908.0741538451	49186.29868457031	1.151308	29.193224	0.061842695	0.0383343	-0.0788668882	0.2128473807	-0.2130336416	0.0541439077	-0.0538991312	-0.1493246905	0.1571556758	0.1367403763	0.0054654719	0.1503273718	-0.1016259985	-0.1697764114	-0.322361537	-0.0518095681	0.0053167093	-0.1042435438	0.0274894029	-0.1737321512	0.0349407454	0.0967764706	-0.019442725	-0.0255421084	-0.2472346823	0.0563285527	-0.0614709071	-0.0355664457	-0.0982415753	-0.0670446525	0.1327712049	0.0511948861	-0.1917076342	0.0745601797	-0.0275327236	-0.1126043398	-8.8409e-06	-0.1965376666	0.2081691532	0.1484381084	-0.0349836397	-0.2162937253	0.0614702644	-0.1113403487	-0.0485874201	-0.1261659569	-0.0358012791	0.0477228627	-0.0830706819	-0.0645459399	-0.1010712111	0.2316586933	-0.0381517247	0.23194802	-0.0544885377	-0.1339472505	0.0228304197	-0.2349594927	0.1660316324	0.0320532019	-0.0853733653	0.1660218805	-0.0218105056	0.1549213388	0.1000574853	0.2525227973	-0.0987995855	0.0297998904	-0.0603616218	-0.0794559825	-0.0911977847	0.1077011091	0.1168861105	0.0338325008	-0.0168760322	0.1021256981	-0.0112348791	0.2745743144	0.1266050105	-0.0193263091	-0.0287839229	0.0213735	0.0008436999999999	0.00045682650225	7.118296899999989e-07	-0.0098624	0.0322471	0.00103987545841	9.726693376e-05	0.0087192699999999	-0.01532943	0.0002349914241249	7.602566933289826e-05	8.07663e-05	0.0002446703	5.986355570208999e-08	6.52319521569e-09	-0.0	0.0	0.0	0.0	0.000146938	-2.3779000000000004e-05	2.1590775844e-08	5.654408410000001e-10	-1.059981883	-1.272170123	1.545564079	0.3604516326	0.6627356781	0.08126969812	-0.3399245513	-0.08573221431	-1.847709449	0.471355584	-0.06418030197	0.5036489414
71002.10527237067	416.96629290842975	173860.88942179843	5041298953.108807	114810.01143436642	-391.53663719094766	13181338725.559347	153300.93826279577	70305.65902392869	17.98541683901567	323.47521887314844	4942885690.788925	77989.77499521754	61076.89887977431	2.503729	63.48597	0.096912175	0.0636789	0.1651714223	-0.0157659852	0.0007030986	0.1299244914	0.0919675624	0.1558199552	0.0127538451	0.174847577	-0.1078651578	-0.1320449619	0.1351924352	-0.2903434077	0.1005076539	0.1424511465	0.063622608	-0.1711469219	0.0325298147	-0.0675529013	-0.0203338554	-0.0429025132	-0.0814495467	0.1158805402	-0.0167269133	0.0274172451	-0.0261550839	0.0062023366	0.1391049934	-0.1753851668	0.0236618157	0.099214168	0.0723884938	-0.141174742	-0.0898552283	0.0125476967	0.1448603707	0.0765016414	0.2464805428	-0.0250964984	0.1689933961	-0.1171324754	0.0788142735	0.0531752819	-0.1231204861	0.050528165	0.0217355882	0.0283214839	-0.1176980276	-0.0876500241	-0.0686113733	-0.194937709	0.2443766199	-0.0713043119	-0.1199019115	0.0434575299	-0.1890053773	0.0016939476	0.1330428817	0.2344769224	-0.149911559	-0.0862047392	0.1203729484	0.1973153593	-0.1250269317	0.1873304543	-0.0128463368	-0.1631504983	0.0651146563	-0.0752127591	-0.0326772351	-0.0073661671	0.0403106143	-0.005635438	-0.0895907147	-0.0784630249	0.1408381712	0.1134401776	-0.1037304809	0.0795757376	0.0624287103	0.0218355	0.000462	0.00047678906025	2.1344400000000057e-07	0.00473252	0.01459492	0.0002130116898064	2.2396745550399995e-05	-0.0488985	-0.0576177699999999	0.0033198074197728	0.00239106330225	0.00035922	0.0002784537	7.753646304368998e-08	1.290390084e-07	-0.000123668	-0.000123668	1.5293774224000002e-08	1.5293774224000002e-08	6.431e-05	-8.2628e-05	4.1357760999999995e-09	6.827386383999999e-09	-0.7900511477	0.7370761169	0.6935156924	-0.391000185	-1.116880892	2.415803125	1.495888842	0.03092014721	-0.2922618762	0.07249772066	1.399260573	-0.8195228469
70713.63040674287	-288.4748656277952	83217.74809897451	5000417525.30143	115178.48317844264	368.4717440762179	13266082987.286793	135771.4261825698	70118.57784321228	-187.08118071641368	34999.36817824742	4916614958.75462	77778.56514402055	51814.78552018229	2.490602	63.153103	0.107321254	0.067582	-0.1505690248	-0.0563141324	0.1615636441	-0.127972464	-0.0524796296	0.0440803563	-0.0717905646	0.0608005487	0.0210089531	-0.109403139	0.1054318877	-0.0642191087	0.199308513	-0.0649627838	0.1229589995	-0.0103455407	0.0489801154	-0.1181178793	-0.02151131	0.0069437741	0.0229046078	0.0104388737	-0.0252176094	-0.0258780645	-0.0261745537	0.2163496196	0.0593022823	0.2423771435	0.0058962862	-0.1064972185	-0.1057448426	-0.2137980878	-0.0969813874	-0.1721163738	-0.097597496	0.1885556142	0.0560695668	-0.0983129905	-0.0649969141	-0.0893095319	0.065976482	0.0238424103	-0.1681147819	-0.0498561375	-0.2284717187	0.0441916854	0.1792908076	0.0964786361	-0.0984337603	-0.0626536749	-0.0034651862	0.0845811318	-0.0871470201	-0.1053466329	-0.2113108231	-0.1122135876	-0.1133037985	0.2168677019	-0.0098587166	-0.1010319774	0.0868434177	-0.0089013747	0.1682162765	0.1360253062	-0.1125044594	-0.0388737672	-0.0536519615	0.1538925604	0.0415395618	0.21294147	-0.0123830348	-0.0384253473	-0.1385337166	-0.1885191557	-0.1049276861	-0.0498070544	0.1353707742	0.2743580191	-0.0973023021	0.028327	0.0064915	0.000802418929	4.213957225000001e-05	-0.0253858	-0.03011832	0.0009071131996224	0.00064443884164	0.0110326	0.0599311	0.00359173674721	0.00012171826276	0.000388224	2.900400000000001e-05	8.412320160000004e-10	1.50717874176e-07	-0.0	0.000123668	0.0	1.5293774224000002e-08	1.37532e-06	-6.293468e-05	1.8915051024e-12	3.9607739467024e-09	0.8496667791	0.9121613476	-0.599815965	1.238875834	1.579576191	0.8316634688	0.1927305172	-0.8996842618	-0.4942929949	-0.2751719873	-0.2709473324	1.195711933
70464.7893733672	-248.8410333756765	61921.85989147454	4965286541.433002	115598.109256954	419.62607851137	13362922863.782677	176086.04576683044	69966.13466092406	-152.44318228821794	23238.923826158843	4895259999.390559	77623.79988966168	50815.95056987847	1.022262	25.921041	0.071317014	0.0402228	-0.1769710233	0.0639203974	-0.0268934121	-0.0544464443	-0.0749803694	-0.2478314982	-0.0906884498	-0.0322770912	0.0642261493	0.0010060883	0.1079225501	0.1216463198	0.0174499024	-0.0887286168	0.1497113571	-0.0306574595	0.0053578978	0.0403049561	-0.0422658375	-0.0078678763	0.1708050197	-0.0761519711	-0.0671600688	0.0283329364	-0.0610115534	0.1599321172	0.0825165667	-0.1206311323	0.1713797469	0.157431661	-0.0787707426	-0.0383509843	-0.0876088907	0.0782126219	-0.1057061996	-0.1022682272	-0.0861803968	-0.0483314718	-0.1358354738	0.0187874916	0.1879305197	0.0840189974	-0.0771439681	-0.1089731364	-0.019896653	0.0056255078	0.1553906833	0.0211144873	0.003033453	-0.0290298731	0.2247235229	0.1204111848	0.0569502651	0.0483026912	-0.2610855371	-0.250161332	-0.0441166795	-0.0151990948	0.0190143687	0.006363783	-0.1321733126	-0.0643548626	-0.1675052105	0.1883723455	-0.1286621731	0.0079866021	0.1446473036	-0.0654697016	0.1575815007	-0.3152649098	-0.0311527306	-0.1476575832	-0.0078938521	-0.0394114421	0.1949264064	0.1581243043	0.0037425406	0.0874419832	0.068662591	0.0172573	-0.0110697	0.00029781440329	0.00012253825809	-0.00465822	0.02072758	0.0004296325726563	2.16990135684e-05	0.0432748	0.0322422	0.0010395594608399	0.00187270831504	0.000388224	0.0	0.0	1.50717874176e-07	-0.0	0.0	0.0	0.0	0.000146926	0.00014555068	2.1587249476e-08	2.11850004484624e-08	0.638899455	-1.629370213	-1.137733824	-1.062702141	0.9616221301	-0.3207626473	-0.2092730363	0.7587758543	-0.54876509	0.5920906568	-1.276749127	0.3502527867
70396.99288987227	-67.79648349492345	4596.363174277428	4955736607.936728	114915.00013950892	-683.1091174450848	13205457257.063335	466638.06633660273	70086.12738614742	119.99272522336103	14398.254106529026	4912065251.987283	77833.94492477864	48457.110376681856	1.066303	27.037773	0.0852203299999999	0.0439962	-0.0436077346	0.2883007285	0.0885136182	0.1849491679	0.0967690038	-0.0652371294	-0.2201425979	-0.1651300781	-0.1083486054	0.1737338072	0.2245214663	-0.0962860528	0.1549430647	-0.174320242	-0.2015726009	-0.0875116847	0.0001820506	0.1122512121	-0.0560574903	-0.0160079772	0.1717353972	-0.26802788	0.0884986328	-2.95675e-05	-0.0439941037	-0.0154930777	-0.1836445549	-0.0853464908	0.1974138758	0.0093215256	0.0121082816	0.0375582922	0.0179439959	-0.1800218161	0.1757316355	-0.0282506163	0.0081221783	-0.3158509722	-0.0356806673	0.0519776742	-0.0601618975	0.0705020344	0.1281398724	-0.0656391889	0.1425448797	0.0043213525	0.1698579812	0.1266928037	0.0914868528	0.1174035016	-0.0381371198	0.083651282	0.2141460728	0.0767734527	0.0061392414	-0.1602620014	0.2273127581	0.0809003337	0.1222177808	-0.0152293484	0.1598286885	-0.1428910366	-0.0785852512	0.0074603015	0.2336125184	-0.0237479336	0.0965821509	0.0629875744	0.0476269515	0.1126107888	-0.0320004681	-0.0137932943	0.0181187845	-0.1644208283	-0.009994607	-0.165706508	-0.261226932	0.042258215	0.0941018037	0.0218195	0.0045621999999999	0.0004760905802499	2.081366883999999e-05	-0.0246684	-0.02001018	0.0004004073036323	0.00060852995856	0.0177601	-0.0255147	0.00065099991609	0.00031542115201	0.0007505679999999	0.0003623439999999	1.3129317433592753e-07	5.633523226238499e-07	5.2827500000000004e-23	5.2827500000000004e-23	2.7907447562500006e-45	2.7907447562500006e-45	0.000487247	0.000340321	2.37409639009e-07	1.15818383041e-07	-1.783464428	-0.5982489518	-2.330499346	-1.776550807	-0.6463975702	1.17232599	-0.5667247686	-0.7727199974	-0.2668079571	-0.2947088859	1.122358913	0.4562684145
70820.82549034357	423.8326004713017	179634.07322226604	5015589323.133698	114822.72613324175	-92.27400626716552	13184258436.66944	8514.492232592904	69855.03181616066	-231.0955699867627	53405.16246750674	4879725470.036818	77635.90753272573	61043.07314236112	2.561384	64.947899	0.07142455	0.0392352	0.0858652081	-0.1219419439	0.2567082347	-0.0376741182	-0.0223555943	0.1438943775	-0.0587672792	-0.1501772968	0.3053867503	0.0435961901	-0.1007474852	0.3050601816	0.1623907885	0.0372154888	0.0666748774	-0.035496493	0.0804905835	-0.0194117235	0.2159781447	0.1267848562	-0.0509249539	-0.0777807307	0.0715387162	0.0944794882	0.0747231882	-0.1082284098	-0.0312077842	0.1713408707	0.0854901401	-0.0442728491	0.1125866298	0.0706441945	-0.0485464607	-0.073748312	-0.0167528982	0.1223108056	-0.348570206	-0.0423672575	0.0937895003	-0.0910339606	0.0929512495	-0.1354896976	0.0955801127	-0.0425894441	0.0003244545	-0.2380418519	0.0232725707	0.0082543378	-0.0003534669	0.1027762124	-0.095387027	-0.1080570412	0.0486341255	-0.1177729416	-0.0601729187	-0.0002700437	-0.0439601644	0.220948348	0.0049295891	-0.0956795763	-0.057887722	-0.1293239354	-0.0065092811	-0.0311468416	0.1610041135	-0.2667431317	-0.0410479919	0.1544465297	-0.08937585	-0.1529131449	-0.1436786837	0.1875104046	0.1563506131	-0.2132240256	0.2472740358	0.0728864562	0.1754731226	0.1332077889	-0.0589363078	0.0218401	2.060000000000256e-05	0.00047698996801	4.243600000001055e-10	-0.0280348	-0.0033663999999999	1.133264895999999e-05	0.00078595001104	-0.0151442	-0.0329043	0.0010826929584899	0.00022934679364	0.000388224	-0.0003623439999999	1.3129317433592753e-07	1.50717874176e-07	-0.0	-5.2827500000000004e-23	0.0	2.7907447562500006e-45	0.000146926	-0.000340321	2.1587249476e-08	1.15818383041e-07	0.3473926344	0.7262023853	-2.174204613	1.270196186	-0.847416077	-1.158940724	0.8609183464	-0.7148332446	-0.7053085968	-0.5541008279	-0.2742333447	2.318967405
