global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_08	aroma_motion_12	aroma_motion_15
75142.74858275679	n/a	n/a	5646432664.571397	118749.28531154434	n/a	n/a	14101392762.002562	75929.041901753	n/a	5765219404.118162	n/a	80809.76236740909	55384.8015329159	n/a	n/a	n/a	n/a	-0.0798689296	-0.1991359699	0.0468819024	-0.045619052	0.0480256937	-0.109964425	0.0142151199	-0.1162699722	0.1599467344	-0.0506891917	0.0821340717	-0.1634526205	0.168191068	-0.0106033436	0.1828410738	-0.0036485179	0.0411962097	-0.1767529524	0.030519397	-0.3635407045	0.0505393604	-0.0007055548	0.0520915288	-0.046414596	0.0141822191	0.0798854578	-0.0747758299	0.0321342156	0.0196980612	-0.0867738219	-0.2190991524	0.0556929781	0.131545732	-0.0135752576	-0.0092926827	-0.030120169	-0.0738839704	0.0054268164	-0.1801361739	0.1325654296	-0.1812701586	0.0895850763	0.0568905619	-0.0686867736	0.1246438755	-0.2667217497	0.0533720511	-0.091260769	0.0751579352	-0.0655953631	0.1508036626	-0.122903518	0.1627015477	-0.0957606767	-0.0279830148	-0.0044572811	-0.0162620867	-0.0551831004	0.1759022566	0.0296088595	0.0401195007	-0.0706123685	0.3190763222	-0.227088445	0.0165110805	-0.0179039453	0.195090478	-0.1770545245	0.1220891175	-0.1580088087	0.2695488352	-0.0820413008	0.1412572699	-0.0632437589	0.2397156268	-0.2536659643	0.2223292235	-0.0045482023	0.1407942265	0.2066922118	-0.0467850583	-0.0170494985	0.0094888337	0.0628968798	0.1643619509	-0.0425858	n/a	0.00181355036164	n/a	-0.0193162	n/a	0.0003731155824399	n/a	0.00696693	n/a	n/a	4.85381136249e-05	-1.05879e-22	n/a	n/a	1.1210362640999999e-44	0.002	n/a	4e-06	n/a	0.000424025	n/a	n/a	1.79797200625e-07	0.3877341516	1.221244747	-1.902699921	0.6094644412	-0.8434619136	-0.9462773711	-2.34190217	1.931570317
75169.6325790881	26.88399633130757	722.7492587417589	5650473662.075102	119315.87456995412	566.5892584097746	321023.3877453384	14236277924.393024	75801.32581404064	-127.71608771235331	5745840995.166344	16311.39906054953	80862.84550388124	56577.6029308364	1.269742	21.422129	0.08985696	0.0446957	-0.0830413898	-0.1735440127	-0.0837754508	0.1333150783	0.1133507011	-0.0088508399	-0.0770482937	0.0244094411	-0.0449247241	0.0842415004	0.05118855	-0.4550054904	0.0991842188	-0.0650774987	-0.0007164581	-0.1327285648	-0.0758841758	0.0635979176	-0.2244495684	-0.1163669373	-0.0579747722	0.1191609001	0.1646970104	-0.0283161394	-0.0187370756	0.1271865825	0.0929053379	-0.0563785336	-0.0367022788	0.0768336332	-0.0184570291	0.1091628475	0.1285496489	0.0818915718	-0.1662276285	-0.3760025413	-0.1663149458	0.0669134493	-0.0287868751	-0.0891031949	-0.0879123006	0.2754761776	0.0913194976	0.01579438	0.2771606895	-0.0558882965	-0.0194247259	0.1096339468	-0.05189575	-0.0473894145	-0.0483335664	0.0979486264	-0.0192939955	-0.0818176156	-0.0440905421	-0.1401369992	0.1010162883	-0.0961442827	0.0842543511	-0.1767580159	0.0394201968	0.1451918055	0.1526597553	-0.2524860614	0.2250397445	-0.0557698956	-0.0007423763	-0.0837656491	0.1640524101	0.0222236388	0.4061186251	-0.172515035	-0.0679968932	0.1159961784	-0.118255489	-0.111692105	-0.0727334094	-0.0606255915	-0.077213421	-0.0680424422	-0.0675136659	0.0064504558	-0.1108622	-0.1082352684	0.1640657595	-0.0463549	-0.0037690999999999	0.0021487767540099	1.420611480999998e-05	-0.00306395	0.01625225	9.3877896025e-06	0.0002641356300625	-0.00525023	-0.01221716	0.0001492589984655	2.75649150529e-05	0.00053147	0.00053147	2.824603609e-07	2.824603609e-07	0.00150834	-0.00049166	2.2750895556e-06	2.417295556000001e-07	0.000294786	-0.000129239	1.6702719121000004e-08	8.689878579600002e-08	-0.4952901505	1.256164831	0.4708343022	0.9507363578	-0.7445026331	0.01597909773	1.03098316	0.6347513839
74852.09629811968	-317.53628096841567	100829.28973125262	5602836320.222981	118702.46363723242	-613.4109327217011	376272.9723825073	14090274873.548485	75656.46255621253	-144.86325782811036	5723900326.519588	20985.363468573574	80650.59148684097	51490.768738080194	1.183733	19.971048	0.170075645	0.0880148	-0.0189935623	-0.1999791743	-0.1272926354	-0.0947588818	0.0931792051	0.0864011925	-0.0928403709	0.0315585875	-0.0694673135	0.2499745273	0.0690702948	-0.0670336503	-0.0155317966	0.1073659016	-0.1027995011	0.054040835	-0.2110435106	-0.0546629661	-0.1378034922	-0.1114995326	0.0678190011	-0.1249076894	-0.107795637	0.0554822045	0.3367443397	0.0579665207	-0.0002766438	-0.0609690479	-0.2186630665	0.1590049669	-0.0380466597	0.0318046942	0.1002722404	0.0459578069	-0.0297022743	-0.1704039727	-0.0011590833	-0.0742876759	0.1114310437	-0.0869045339	-0.0074750028	0.2181344102	0.1729543925	-0.0937170528	-0.0606464286	-0.190332388	-0.1202334858	-0.2211528224	-0.0572246817	-0.1758319987	0.1481687991	0.0954065485	-0.2923120342	0.105798975	0.1439832765	-0.0512889655	0.2534561205	-0.0918971321	0.0482795787	0.0318622509	-0.0930116946	0.0050073026	0.104974255	-0.1659728807	0.2441745956	-0.1839914407	-0.0114462996	0.1600726429	-0.0553849354	-0.0949008555	0.2900464781	0.0411290704	-0.0094535302	-0.1621749965	-0.1397009097	0.2410734282	-0.0489773773	-0.121031852	-0.0130281945	-0.1565151148	-0.0453052623	-0.0724161688	0.0887001608	0.062418361	0.1634739106	-0.0178236	0.0285313	0.0003176807169599	0.00081403507969	-0.0713073	-0.06824335	0.00508473103329	0.0046571548192225	0.0128332	0.0180834299999999	0.0003270104405648	0.0001646910222399	6.18977e-05	-0.0004695723	2.2049814492729002e-07	3.83132526529e-09	0.0010028	-0.0005055399999999	1.0056078400000002e-06	2.555706915999999e-07	0.000424025	0.000129239	1.6702719121000004e-08	1.79797200625e-07	0.6182567237	-0.4289859022	0.1302867928	0.8669008867	-0.5394845331	1.293438508	0.1768797621	-1.113095717
75357.36631595575	505.2700178360683	255297.7909240608	5678732658.077142	118390.25815892583	-312.20547830658325	97472.26068464242	14016253226.937103	75641.9832507495	-14.47930546302814	5721709630.106668	209.6502866916765	80673.27473213775	66854.57666475183	1.180005	19.908146	0.0599062349999999	0.0388017	-0.2918492647	-0.155441834	0.0287995133	-0.1311093927	-0.1226828578	0.0221096411	0.046609219	-0.1566920676	-0.1914511394	-0.0514901381	0.1490715317	-0.1159627154	-0.1409566034	-0.0001778008	-0.124480781	0.0850448058	0.0062328004	-0.1955173206	0.034606908	-0.0325575311	-0.0216044533	0.0124039112	-0.0641492429	0.1419760494	0.1067128506	-0.001472118	-0.0163699061	0.1667325581	-0.140384893	-0.0226282848	-0.0827136558	0.0041781628	0.0219213183	-0.1640177583	0.1254655155	0.2174355775	0.1208053513	-0.0007777747	0.1935808978	0.0380608848	0.0034358955	-0.0748074711	-0.063542119	0.029602752	-0.0549001255	-0.2783227544	0.1000339494	-0.2172204337	-0.1331032262	0.0828806822	-0.0919489842	-0.0689649052	0.0968683266	0.0613374732	0.0173552868	-0.1088324648	-0.0739819497	-0.0328978001	-0.0961837034	0.2286917545	-0.1020801031	0.1100201256	0.1244965869	-0.1318121216	0.0489112955	-0.1655597773	0.1465610347	0.0192660153	-0.1698471814	-0.1756037	-0.0511927123	0.2211428181	-0.1110241305	0.01271757	0.0097053716	0.1718444356	-0.0025517753	0.059652927	0.0718837368	0.0362530965	0.1095289311	-0.1006448674	-0.1566957781	0.2358941809	0.1625874706	-0.0169058	0.0009177999999999	0.0002858060736399	8.423568399999998e-07	-0.0644801	0.0068272	0.00415768329601	4.661065984000007e-05	-0.0246955	-0.0375287	0.0014084033236899	0.00060986772025	-0.000162633	-0.0002245307	5.041403524249e-08	2.6449492689e-08	0.00107092	6.811999999999986e-05	1.1468696464e-06	4.6403343999999806e-09	0.000424025	0.0	0.0	1.79797200625e-07	0.08341916236	-1.424051919	0.367784962	1.052705055	0.6720651036	-0.9060242589	-2.094335376	-0.8029481522
75829.39907172225	472.0327557665005	222814.9225165167	5750097763.578511	119241.18352207568	850.9253631498432	724073.9736516925	14218459847.745333	75637.9396912475	-4.0435595019953325	5721097920.736794	16.350373446176743	80653.2272370697	72447.8320797909	1.167973	19.705156	0.07271173	0.0409246	-0.3597033033	0.0355201158	0.022536534	0.0179130635	-0.1529730856	-0.1611918867	0.2357726309	-0.0665394067	-0.2483321307	-0.1420702266	0.068394557	-0.1200504768	-0.1173848096	-0.031305567	-0.0707875584	0.2071144546	0.1092932679	-0.0828625707	0.0380714976	0.062777537	0.059554711	0.0342461192	0.0471191587	-0.0135009829	0.0284846207	0.2121275194	0.1786883469	0.1594462437	-0.097805789	0.1718394312	0.1458715157	0.0167147396	-0.1465169786	-0.0974053039	0.0460822479	0.096519294	0.1441364718	0.0585891981	0.0441124996	0.0869586806	-0.0263101188	-0.3091829453	-0.0236843591	-0.0224970016	-0.0363219285	-0.1882445434	0.0227525375	0.0149247941	-0.0242520421	-0.0471954999	-0.2967039164	0.2300738541	-0.0912475392	-0.1566139928	-0.0674622964	-0.0517601521	0.0559219983	0.0444061445	-0.1160940123	0.0553205929	-0.142277443	0.179152856	0.0155980183	-0.0757590954	-0.0454767588	0.0392965609	0.2584052301	-0.0700768119	-0.162916282	-0.1056357807	-0.1226964275	0.1094504267	-0.1630692613	0.0646782754	-0.0571613446	0.2030328623	-0.0809474093	-0.005386385	0.07049719	-0.1204786654	0.2023919603	0.0702304176	0.0366338591	-0.0300684411	0.161408037	-0.00334262	0.0135631799999999	1.11731084644e-05	0.0001839598517123	-0.0561365	0.0083436	0.0031513066322499	6.961566095999999e-05	-0.0570167	-0.0323211999999999	0.0010446599694399	0.0032509040788899	0.000138922	0.000301555	9.0935418025e-08	1.9299322084e-08	0.0010028	-6.811999999999986e-05	1.0056078400000002e-06	4.6403343999999806e-09	0.000424025	0.0	0.0	1.79797200625e-07	0.9852280616	-0.836471513	0.5631035847	1.677740216	1.356709622	-1.307693798	-0.5283265026	-0.2840696049
75841.09495004476	11.695878322512726	136.7935697350231	5751871683.2217045	119096.2873900994	-144.89613197627477	20994.88906168604	14183925670.10515	75692.28996033894	54.35026909143198	5729322759.440027	2953.951750311067	80677.64131654563	72493.90300264246	1.097724	18.519958	0.06177456	0.0408123	-0.320407394	0.1667037246	-0.147441068	0.1819370834	-0.0196767292	0.0670424037	0.1811950752	-0.0926463358	-0.1531440845	0.0563233883	0.0463952108	0.3685171978	-0.0729687362	-0.1444883885	0.0398658051	-0.0952789987	0.1000722212	0.1379496384	0.224875971	0.0206303621	0.2887225851	-0.0648661536	0.109296876	-0.0400131592	-0.0260024422	0.0583517978	0.0040051679	-0.0101959472	-0.1840504247	0.1079997674	0.1121691305	-0.0153764783	-0.0111545193	0.0619355817	-0.043751425	-0.0671864319	0.0287012009	0.1577160752	-0.1107450659	-0.0758044134	0.1129937163	-0.2227125374	-0.1416103791	0.0353701472	-0.0357993262	-0.0340532028	-0.0015711828	0.2260549691	0.1389312694	-0.1260567905	-0.0222077103	0.0296095998	-0.1836255545	0.0713080571	0.2511318251	0.0714273079	0.0776393798	-0.1330229121	0.0018489607	0.0610808988	-0.1855794735	0.1094811772	-0.080484737	0.012548293	0.068739237	0.1766693559	0.2699353682	-0.0877171962	-0.071253865	-0.0458861624	-0.089930269	-0.1709555967	0.0696702445	0.0440244652	0.0491025688	0.0379192274	-0.1224551698	-0.0364077773	0.1486493302	-0.044776965	0.0262010364	-0.1892982273	0.0979303694	-0.1465259905	0.1599377353	-0.00334933	-6.710000000000049e-06	1.12180114489e-05	4.502410000000066e-11	-0.0356176	0.0205189	0.00126861342976	0.00042102525721	-0.0556153	0.0014013999999999	1.963921959999992e-06	0.00309306159409	0.0007615039999999	0.0006225819999999	3.876083467238755e-07	5.798883420158477e-07	0.000828431	-0.000174369	6.86297921761e-07	3.040454816100002e-08	0.000424025	0.0	0.0	1.79797200625e-07	2.097117684	-0.1128092613	0.7801400694	1.583927222	0.3273526772	0.1982142453	1.118255252	0.5893700791
75347.28556604152	-493.80938400323794	243847.7077296573	5677213442.170609	118682.4923189029	-413.795071196495	171226.36094651234	14085533983.026447	75722.98018248251	30.69022214357392	5733969727.71664	941.889735221915	80640.49387526447	53787.12499913833	1.17224	19.777147	0.12663109	0.0778481	0.0089512368	0.1048516764	-0.0703990494	-0.0238681386	-0.0377333437	0.0445685721	0.0646889837	0.0986764217	-0.062049901	0.1867143342	-0.1405581839	0.186462086	-0.0034081261	0.1460800552	0.0697497444	-0.0562466923	0.0587504447	0.057553822	-0.196169475	0.1925581437	-0.2210321458	-0.0673806813	0.143276834	-0.1686714008	0.1016622978	-0.0433994267	-0.0592302887	0.1107534887	0.0659805895	-0.0130310776	0.0572108528	-0.0570109061	-0.1887442924	-0.0041044097	0.1359069007	0.0274440077	0.0636680486	-0.1383128621	-0.02099484	0.0154331226	0.1070020799	0.0550460518	0.0644360885	0.2086791098	0.0233779431	0.1570783532	-0.1795828977	0.0337975452	-0.0869678915	-0.2904912327	-0.1695437145	0.0414000756	0.0872695962	0.0701592989	0.0578133908	0.1293439654	-0.0167328548	0.1524828465	-0.211732263	0.0217148103	-0.1235316142	-0.0578151877	-0.0883004446	-0.0193511583	0.2026496589	-0.0934069376	0.1258378887	0.0830378131	0.0148207097	0.1618561358	-0.0404169082	-0.2269945055	-0.0010012257	-0.0872206595	0.0492469202	0.0384112927	-0.0213099796	0.1999641564	-0.0545206022	0.1574468687	0.030970733	-0.0502237571	0.1446374451	0.0263712191	0.1581792149	-0.00333992	9.41000000000006e-06	1.11550656064e-05	8.854810000000115e-11	-0.0146536	0.020964	0.0002147279929599	0.000439489296	0.00931081	0.06492611	0.004215399759732	8.669118285609999e-05	9.18776e-05	-0.0006696263999999	4.483995155768262e-07	8.44149338176e-09	0.000834822	6.391000000000014e-06	6.969277716840001e-07	4.084488100000018e-11	0.000285411	-0.000138614	1.9213840996000004e-08	8.145943892100002e-08	1.708542191	-1.303292643	0.1111276873	1.063473389	0.5049532609	2.512022614	-0.4147817342	-0.7003327444
74972.71449450013	-374.571071541388	140303.48763566357	5620907918.673831	118780.4041953364	97.91187643349986	9586.735546728944	14108784420.807491	75689.21466418222	-33.76551830029348	5728857216.480657	1140.1102260874538	80655.54895589118	45921.92124597886	1.254879	21.171371	0.064601415	0.0318002	0.1357028675	0.0387834369	0.208849941	-0.1889833796	0.0677622595	-0.1530575664	0.0390779579	0.0948319274	0.093471457	0.0340037062	0.0645544856	0.1793991942	-0.0710925355	-0.0573764281	0.1604951345	-0.0771582868	-0.1168174537	-0.055567305	-0.1790246799	0.0851765825	-0.0160987173	-0.1549479971	-0.0518162242	-0.08978593	-0.1386867759	-0.0078961933	-0.0899978724	-0.0317739002	-0.0156235468	0.1905119045	0.1028044661	0.115944997	-0.2197542336	0.191577156	0.0198238638	-0.0119745363	0.1076953239	0.0646795656	-0.0235427061	0.2065023511	-0.0137363676	0.2180755001	0.0042049796	0.0231540814	-0.0208368564	0.1567358919	0.0007499337	-0.0667510839	0.1429829778	-0.0682523688	-0.2229622825	0.008210599	-0.1708263908	0.0993411631	0.1594320155	0.1229745201	-0.1495743528	0.101712045	0.1648412075	0.0519893537	-0.030364106	-0.1285451977	-0.0052081187	-0.0397066977	-0.1186286038	-0.1052425042	-0.0050744991	-0.1115974618	0.0473101289	0.01371604	-0.1277450324	-0.222138249	0.020235949	-0.1508982531	0.1631725112	-0.0043067934	0.0797031909	0.0427400473	0.0564261702	-0.1020939876	0.0968577673	0.1236815466	-0.0466872143	-0.0599827665	0.1561356449	-0.00332266	1.726000000000028e-05	1.10400694756e-05	2.9790760000000963e-10	-0.0091617	0.0054918999999999	8.393674689e-05	3.016096560999999e-05	0.0341453	0.02483449	0.0006167518935601	0.00116590151209	0.000315007	0.0002231294	4.978672914436e-08	9.922941004900001e-08	0.000595258	-0.000239564	3.54332086564e-07	5.7390910096000026e-08	6.29491e-05	-0.0002224619	4.948929695161e-08	3.9625891908100005e-09	0.6540927328	1.715500393	-1.43112068	0.8299732328	1.687164938	0.6607931874	-0.2730279569	-0.3407483055
74872.03862166371	-100.67587283642206	10135.631371375424	5605822167.363903	118632.63340978594	-147.77078555047046	21836.20506220313	14073701709.740658	75732.8821306629	43.66746648067783	5735469435.816879	1906.8476288411216	80646.03058168458	45179.37210650276	1.165768	19.667955	0.0531811349999999	0.0322543	0.1338738057	0.0233254189	-0.0134989358	-0.0320904885	0.2334819664	0.0788799878	0.097447637	0.0287788365	0.1653132535	-0.0423674565	0.162311722	0.1032639412	-0.0129153153	-0.0817021276	0.2285536835	-0.1712658096	-0.054315029	0.0244242723	0.0605305038	0.1143203927	-0.0619262312	0.1026097004	-0.0493470308	-0.1806821918	0.0903937513	0.0629607316	-0.10542317	-0.0916894567	0.1743890499	0.068569967	0.1733409436	-0.0578707003	0.11955624	-0.0674260853	-0.0071368612	0.2181759205	0.042029975	0.1174866533	-0.27996742	0.0302053446	0.0403102038	0.1170410327	-0.054091781	-0.0527953342	-0.0994836277	0.0674848143	0.0699711213	0.0253532456	-0.1366454592	-0.2171808273	-0.0509873317	0.0741707976	-0.0158002311	0.1414935668	-0.1875722005	-0.0298032738	-0.1163773785	-0.0837206132	0.0617303874	-0.0740462904	0.0732398431	-0.1564449897	0.0056721232	-0.1113261292	0.0010133482	0.0459629521	-0.137654535	-0.161548571	0.119723842	-0.1068947143	-0.1310616609	-0.0194812944	-0.0622505065	0.0129828514	-0.0282172597	0.0367040762	0.0711801333	0.0195187308	0.0597656407	-0.1724663032	-0.0200032198	0.0771686927	0.0571825509	-0.1118545108	0.1538107079	-0.00330087	2.178999999999983e-05	1.08957427569e-05	4.748040999999926e-10	-0.0236554	-0.0144937	0.00055957794916	0.00021006733969	0.0607792	0.0266338999999999	0.0007093646292099	0.00369411115264	0.000218583	-9.6424e-05	9.297587776000002e-09	4.7778527889e-08	0.000595258	0.0	3.54332086564e-07	0.0	0.00020716	0.0001442108999999	2.0796783678809995e-08	4.29152656e-08	-0.2996654443	1.410441623	-1.849938972	0.5091196282	-0.2506451662	-0.8995668984	0.9618815767	0.9792628735
74910.90123050626	38.86260884255171	1510.3023660491783	5611643123.166665	118533.94790472096	-98.6855050649756	9738.828909929322	14050296805.879105	75700.65301777981	-32.22911288308387	5730588867.318296	1038.7157172305629	80731.901071449	44725.64443818934	1.135044	19.149605	0.08350546	0.046138	0.1358843778	0.0437651337	-0.1661074984	0.0414168312	0.0052695051	0.1579141048	-0.1044959584	0.0654347998	0.2022989976	-0.1813050502	0.0289765477	-0.0382475105	0.0728040723	-0.1583900102	-0.0083686167	0.0865041662	-0.2186368319	0.0782403853	0.0937094208	0.1386810304	0.0608777449	-0.04998707	-0.0473462166	0.1822881648	0.1235858123	0.0015885598	0.1121150973	0.0298882428	0.1944789093	-0.1472976904	0.0014898016	-0.108883511	0.0032570698	-0.0285765742	0.0802864231	-0.0564906496	-0.1520344974	0.073944234	0.0362562558	-0.0347593165	0.1682119214	0.047635545	-0.1045000375	-0.2039529149	-0.2284195385	0.0153273921	-0.0495396555	-0.0661059042	0.0308810674	0.1539452296	0.0670973038	0.0662517161	0.0468817426	-0.0901946175	-0.0604912171	0.1534895356	-0.0050395694	0.0551669728	-0.048931067	-0.0830306992	0.1692887159	-0.0958875938	0.0014955696	-0.0261428491	0.148497748	0.098859897	-0.1393548608	-0.0157842133	0.0360462178	-0.1025745971	-0.1422796974	0.0848063198	-0.0107387505	0.0790373029	0.0744881113	-0.0227024765	-0.0723228035	-0.0031455667	-0.0288966232	-0.09206014	0.1015177511	-0.3027574801	0.0126251135	-0.0724990026	0.1512085936	-0.00327431	2.6560000000000125e-05	1.07211059761e-05	7.054336000000065e-10	-0.0613207	-0.0376653	0.00376022824849	0.00141867482409	0.0550311	-0.0057480999999999	3.304065360999999e-05	0.00302842196721	0.000569234	0.0003506509999999	1.2295612380099996e-07	3.24027346756e-07	0.000160121	-0.000435137	2.5638734641e-08	1.89344208769e-07	0.000191638	-1.552199999999999e-05	2.4093248399999967e-10	3.6725123044e-08	-1.435782967	-0.320166904	-0.7995705142	0.3880204249	-1.773699688	-1.003372148	0.3404243302	1.21420034
