global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_16	aroma_motion_20
74820.70031223935	n/a	n/a	5598137195.213934	118183.92567138672	n/a	n/a	13967440287.09986	75694.19324112192	n/a	5729610890.424307	n/a	80599.26229199796	41995.15338671179	n/a	n/a	n/a	n/a	-0.0552289412	-0.0704877862	0.1697639221	-0.029004351	-0.1587681193	0.1039377052	-0.0070572445	0.1030620085	-0.1077091068	0.1228364067	-0.1215474077	0.1035463329	-0.0023018894	-0.013759063	0.0992363852	-0.0356435708	-0.0079688106	0.1346398821	-0.0515360015	0.0367788984	-0.0592907288	0.1491709812	-0.1617442805	0.2980699444	-0.0060874022	0.1942684106	-0.0370122347	0.0832982825	0.1252649215	-0.0541064134	0.0638320897	0.2449843928	-0.028982189	-0.2297415793	0.0597169448	0.0549376291	0.0556173896	-0.1363122576	0.0058740171	-0.0470296161	0.1209158209	-0.1122072372	0.0052686212	-0.1164130088	0.2128773745	-0.1419062681	0.0457724315	-0.0917541	0.2392868289	-0.0443253526	0.0064165064	-0.1297158511	0.0049157501	0.010796956	-0.128054088	0.2745129037	0.0349812107	-0.0792344463	-0.1858229341	0.2345193242	-0.1928518146	-0.0870057975	0.139803438	-0.045117873	0.0819215349	-0.0999095743	0.2831426115	-0.1120280544	0.108582643	-0.0064940614	-0.2320809339	0.1707599841	-0.1486369369	0.0016541351	-0.08193362	0.4722696407	-0.2264906446	0.3316339908	-0.095382973	0.0523583093	-0.1277029895	0.0711133561	0.0038531109	0.0584644469	0.1643619509	-0.0348315	n/a	0.00121323339225	n/a	0.0139391	n/a	0.00019429850881	n/a	0.199082	n/a	n/a	0.039633642724	-0.000904076	n/a	n/a	8.173534137759999e-07	0.00223967	n/a	5.0161217089e-06	n/a	0.000937164	n/a	n/a	8.78276362896e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9230236279	0.1676077231	-2.963627156	0.6063608387	-2.043874822	-0.1618878305	0.1059264916	0.4760165732	0.9180077211
75137.42535738442	316.72504514506727	100314.7542221449	5645632689.336514	118162.48716430664	-21.438507080078125	459.6095858225599	13962373372.854933	75675.64485092316	-18.5483901987609	5726803223.603052	344.0427789654894	80560.90990157172	50967.39106340929	2.433678	50.046062	0.2380255	0.149273	0.0297589605	-0.0438923594	0.1226504332	0.320732883	-0.2048568698	0.0601295211	-0.2049434319	0.1524251412	-0.1509831829	0.2125011606	0.0267272857	0.1005886512	-0.0707207151	-0.1279321177	0.019912839	0.0252968235	0.0225266072	0.0320652071	-0.0900059767	-0.0297110041	0.1628174641	0.0583921241	-0.3126014673	0.0546853894	-0.1022743654	-0.0234042336	-0.2690258355	-0.0717189181	0.0230982738	0.1659625149	0.0313593279	-0.0857260411	-0.0386365975	0.0198389331	0.0272437816	-0.0104860081	-0.0616060427	-0.125973168	-0.1372546988	-0.1728381513	-0.0317311034	0.0156513191	0.0316099751	0.0684465712	-0.0770997749	-0.2737238046	0.0125395572	-0.1963028963	0.1115125679	0.0795712039	0.0900343097	-0.0068201789	-0.1290941713	0.1542310999	-0.1269590448	0.1276322507	0.1002665117	-0.0808685491	0.1343573321	0.1057331207	-0.0922864238	-0.1720453699	-0.0294648682	-0.063787325	-0.115941337	-0.2235555213	0.0838249481	-0.222831967	0.1027489108	-0.0740891055	-0.0887814034	0.0232691518	-0.1204630712	-0.0372447367	-0.1566973663	0.1016613766	0.0671411686	-0.0269099647	0.112434021	0.188752721	0.2564361313	-0.1620588704	0.3214151793	0.2369372015	0.1640657595	-0.0421732	-0.0073417	0.00177857879824	5.390055889e-05	0.0275755	0.0136364	0.0007604082002499	0.00018595140496	0.059877	-0.139205	0.019378032025	0.003585255129	-0.000572654	0.0003314219999999	1.0984054208399997e-07	3.279326037160001e-07	0.00310689	0.00086722	9.6527654721e-06	7.520705284000003e-07	0.00129537	0.0003582059999999	1.2831153843599998e-07	1.6779834368999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6696639373	1.59571678	-1.625917633	0.6438949768	-0.08678372037	-0.8160313752	1.457052498	0.4047936302	-1.097930854
75574.81184255608	437.3864851716644	191306.9374108226	5711552185.037755	119439.28865356444	1276.801489257792	1630222.0429709158	14265743674.069489	75692.695645168	17.050794244845747	5729384174.032035	290.72958438006486	80864.54174505196	66117.11485207165	3.523981	72.467003	0.3286117449999999	0.159408	0.232020398	0.0974844801	0.0439528024	0.196829594	0.0903992698	-0.1986991526	-0.0400006403	-0.0014256903	0.0829576469	0.220562918	-0.2440807224	0.2358407598	0.0445515723	-0.1547072639	-0.0013361376	-0.0151834107	0.018223919	0.0285892336	0.0475828283	0.0646084904	0.2323915136	0.0537752794	-0.1599071002	-0.0852776373	0.0243618566	-0.113447094	-0.0220511625	-0.0236836814	0.2265738325	-0.0131546889	-0.256049489	0.1329548034	0.1527198431	0.2192455561	-0.0470845291	-0.0874138437	0.1888953428	-0.0013702953	-0.1589151208	0.0735965986	-0.1279909005	0.035895714	0.0916684161	-0.0880117848	-0.2594793959	-0.0848230175	0.0922410157	-0.0914421492	-0.1872800967	0.0116364781	-0.1471678788	-0.1975075401	0.0585446285	-0.235276636	-0.234480838	-0.1631345272	0.0934257343	-0.2800973559	0.0363297994	0.0720806584	0.0385590081	-0.3845769202	-0.0509526384	0.0415575789	-0.0242461494	-0.1457678675	-0.2068407535	-0.0347621261	-0.0113015014	-0.1455455496	-0.0132536787	-0.1283682655	-0.0309406626	-0.0769575952	-0.0831116882	-0.1749407503	0.2638312816	0.0055948052	0.0436300609	0.1235113892	-0.1560193134	-0.0431187027	0.1577355911	-0.0850877673	0.1634739106	-0.0865289	-0.0443557	0.00748725053521	0.00196742812249	0.145719	0.1181434999999999	0.0212340269609999	0.0139578865922499	-0.000575745	-0.060452745	0.003654534378035	3.31482305025e-07	-0.00246162	-0.0018889659999999	3.568192549155999e-06	6.059573024399999e-06	0.00310689	0.0	9.6527654721e-06	0.0	0.0015196	0.00022423	5.027909290000009e-08	2.3091841600000004e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2128344381	1.680678685	0.6727558648	0.7859563614	1.175568108	-0.09954058701	-0.1940129233	1.747810298	-1.755874347
75325.1796684693	-249.6321740867861	62316.22233929549	5673882692.08718	118790.18459472655	-649.1040588378819	421336.0791998124	14111107956.04921	75867.1001330672	174.404487899199	5755816882.600845	30416.925399381853	80800.54359701557	60179.435970931605	2.34124	48.145161	0.150744845	0.0746232	0.1625937147	0.0998448739	0.2798003531	0.0301898271	0.0450724222	0.0990638688	0.089953678	-0.0326709312	-0.1650515285	0.2143123393	-0.0707418367	0.0650885332	-0.0585937499	0.0564602904	0.1194031266	0.0360589337	-0.0848699543	-0.0249901853	-0.0924231327	0.1129273667	0.1380237002	0.0251810168	-0.0715011972	-0.1671967774	-0.0582934428	0.0401735283	0.0428587253	-0.1408891736	-0.2021777064	0.011462874	-0.1058441024	0.0205502765	0.308655976	-0.0285767509	0.0330725448	0.0488323482	0.102429652	-0.0759486692	0.0730239035	0.1375264601	0.0561447309	-0.0606264494	-0.118131003	0.0023597177	-0.0753999804	-0.0886115869	-0.017379685	-0.1513696975	-0.0797256093	0.0036118811	0.3369201289	0.022819208	0.0198402514	0.0018656739	-0.0948387742	-0.16520948	-0.0879648422	-0.1931499025	-0.0806077955	0.0321781305	-0.0186015647	-0.2606225024	0.0355039304	0.0256907118	0.0489876339	-0.0562310282	0.003454118	0.2288767446	-0.1219797488	-0.1716296328	0.0419589802	-0.0971851592	-0.2560957258	-0.0109934524	0.0821442599	-0.0213177134	-0.0556876108	0.0126636336	-0.0136719491	-0.1139462407	-0.1060843169	0.1174255203	0.1812000752	-0.075386077	0.1625874706	-0.0766223999999999	0.0099065000000001	0.0058709921817599	9.813874225000216e-05	0.130093	-0.015626	0.0169241886489999	0.000244171876	0.0255846	0.0261603449999999	0.000684363650519	0.0006545717571599	-0.00170287	0.0007587499999999	5.757015624999998e-07	2.8997662369e-06	0.00198713	-0.00111976	3.9486856369e-06	1.2538624576e-06	0.00141707	-0.0001025299999999	1.0512400899999996e-08	2.0080873849000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3683279801	0.4195242516	-0.7210772478	1.025879929	-0.4371689309	1.767158454	-0.7856081589	2.182526589	1.502468045
75312.07360670519	-13.106061764105108	171.7688549645379	5671908430.941781	118885.6527770996	95.4681823730498	9114.173845613894	14133798436.237091	75853.13362857618	-13.966504491021624	5753697881.274634	195.0632476977272	80828.51405699823	54669.09195680233	2.208049	45.406227	0.1677063499999999	0.0836898999999999	0.0763469363	-0.0887955472	0.2923685411	0.1545428023	-0.0692745201	0.0685711332	-0.065079059	0.0101334733	-0.1592096976	0.1522270715	-0.0428875985	0.1185012835	0.0758563135	-0.039551396	-0.0506532206	-0.1950619974	-0.0005169218	-0.2472951552	0.0303154114	0.1470841339	0.0413867407	-0.043837457	-0.0503663819	-0.0457974014	-0.0245615391	-0.0639973381	-0.0543724814	-0.1413125665	-0.0527644648	-0.1432787255	0.0505755066	-0.0482670075	0.0566984774	0.0683499847	0.2045033467	0.0249228678	-0.1585692561	-0.0435066917	-0.0284328979	-0.0438227958	0.1883686059	0.0557210289	-0.1006853804	-0.1148271797	-0.1492741846	0.0107946939	-0.0132866738	0.0069809791	-0.0966278842	-0.0074843821	-0.0658985182	-0.1045469359	0.0051375201	-0.0945760883	-0.0279111637	-0.0707306476	-0.2881941861	0.0577911035	0.1557889687	-0.062934323	-0.0132461026	-0.1570347037	-0.0336721444	0.121378805	0.0425289107	-0.0843377145	0.1317182796	-0.0132189881	-0.1144819317	-0.1940413817	0.0591465911	-0.1304125186	0.1149478322	-0.0089446475	-0.102467685	-0.0857531131	0.0408752073	0.0721385533	-0.1612828918	0.0910240353	0.0789130321	0.0490605868	0.0500112747	0.0031190222	0.161408037	-0.0494893	0.0271330999999998	0.00244919081449	0.0007362051156099	0.0653742	-0.0647187999999999	0.0042737860256399	0.0041885230734399	0.0271308	0.0015462	2.390734440000003e-06	0.00073608030864	-0.000868285	0.000834585	6.96532122225e-07	7.53918841225e-07	0.00150067	-0.00048646	2.2520104489e-06	2.3664333160000018e-07	0.00158219	0.0001651199999999	2.7264614399999983e-08	2.5033251961e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.366830767	0.4983190846	-0.9402604428	0.9673411033	-0.7270439278	-0.7227588434	0.3708074828	1.549635358	-0.4890989801
75236.94005057054	-75.13355613464955	5645.051257438536	5660597148.173145	118718.40107421875	-167.25170288085064	27973.132116544344	14094058753.619064	75758.95518078427	-94.17844779191364	5739419290.084079	8869.580028494203	80770.2664129941	49630.14470261237	2.162124	44.461823	0.11091275	0.056575	-0.0117084779	-0.0694265438	0.1156331786	0.1850927167	-0.098038251	-0.0002855048	-0.014809013	0.0516773704	-0.1478522481	0.1301702541	-0.0063798966	-0.0760782548	0.0468311832	-0.0647845159	0.0953433996	-0.0334111068	-0.1029683543	-0.1829507571	-0.194740664	0.0897436102	0.2034315532	0.0476090294	-0.0978627479	-0.0580494691	0.0630834933	0.2613036362	0.0348706205	-0.0895754162	-0.0063871667	0.1142305733	0.061049654	-0.0727024162	-0.1774734805	-0.0346858509	-0.1020507911	0.1165868715	0.0396597938	-0.105105188	-0.0475567502	-0.1162027523	0.0200865398	-0.0678596895	-0.1239846358	-0.0291591306	-0.0723445068	-0.2198200147	-0.0067692689	-0.1186125113	-0.1421955066	0.0464167577	0.0606431659	-0.1154084545	0.1924555079	0.0706273907	0.2628710871	-0.0168164072	0.0957410903	0.1676991802	0.1185168196	-0.0259131676	-0.0786467297	-0.1377885678	0.0295513294	0.0483577032	0.0551147755	-0.0268525612	0.0533367565	-0.0373703851	-0.0137055701	-0.0987368568	0.058116976	-0.0063482131	0.0199755512	0.0780594766	0.0962445773	-0.1911455903	-0.167440157	0.1210708933	0.072327913	-0.1938421646	-0.0150441142	-0.0777337847	0.0741850274	-0.0411830992	0.1599377353	-0.04811	0.0013793	0.0023145721	1.90246849e-06	0.0779687	0.0125945	0.00607911817969	0.00015862143025	0.066896	0.0397652	0.00158127113104	0.0044750748159999	-0.00148584	-0.000617555	3.81374178025e-07	2.2077205056e-06	0.00113987	-0.0003607999999999	1.2993036169000002e-06	1.301766399999999e-07	0.00141707	-0.0001651199999999	2.7264614399999983e-08	2.0080873849000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.189063368	0.5330371044	-1.202677492	0.854845969	-0.460711739	-0.8108495806	1.292689617	0.8553960083	1.187152737
75189.69926331716	-47.2407872533804	2231.691980319149	5653490875.308077	118952.54404296874	234.14296874999127	54822.92981505939	14149707734.294418	75683.44174411593	-75.51343666833418	5727983354.23499	5702.279117462517	80646.42606698659	48104.9984673072	1.439785	29.607689	0.073494	0.0387955	-0.0293031764	0.0233222711	-0.0343977818	0.2253436664	-0.0607373087	-0.1430029983	-0.0363030617	0.038673874	-0.0924049805	0.0766582913	-0.0593790203	-0.0870532464	-0.0681320764	-0.1035366921	0.0497594349	-0.0501424557	0.0209582439	0.0549676418	0.0796702495	-0.0072300344	-0.0773554098	-0.1396619187	-0.0621625743	-0.0382894317	0.1382137551	-0.1493050185	0.204907506	-0.0583888961	0.160696271	-0.0268899708	0.1282798575	-0.0625009389	-0.1300564725	0.1552983595	0.0557448693	0.1700723668	0.0883607006	-0.1396479171	-0.0731875822	-0.0425449752	-0.1093427801	0.0547168818	0.0514942226	-0.1090248973	-0.1166687978	0.0686048485	-0.0081356747	0.1696154994	0.0241869148	0.0799688412	-0.019486838	-0.191351931	0.0520869261	0.0192176788	-0.0424542927	-0.1060751529	0.1161477937	0.2193430805	-0.0431733507	-0.1370922698	-0.0597422468	-0.0811169717	-0.0131455036	-0.0347067028	0.1293913589	-0.0304214109	-0.13719019	-0.05457468	0.0486343915	-0.2208168764	0.1260528191	-0.0520737238	0.1061256465	-0.079823037	0.0283833059	-0.160099907	-0.1104015315	-0.1240680213	-0.2674748987	-0.0088098711	0.1711858923	-0.1109293386	-0.1767997563	0.0525937321	0.1581792149	-0.0455518	0.0025581999999999	0.00207496648324	6.544387239999983e-06	0.0609063	-0.0170624	0.0037095773796899	0.00029112549376	0.0558534	-0.0110426	0.00012193901476	0.0031196022915599	-0.000854224	0.000631616	3.98938771456e-07	7.29698642176e-07	0.00113987	0.0	1.2993036169000002e-06	0.0	0.00119207	-0.000225	5.062500000000007e-08	1.4210308849e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4819846943	-0.1151748165	-0.9923584852	-0.003859711539	1.299639285	-1.721521487	0.6190041297	0.6757545657	-0.4882320853
75055.05932435184	-134.63993896532338	18127.913164586007	5633261930.181973	119168.59122314453	216.04718017578125	46676.38406190649	14201153134.10892	75782.21672540336	98.77498128742444	5742944371.816004	9756.496928331051	80701.88715711609	46254.52866767647	1.4428	29.669683	0.0325603	0.0175662	-0.0306959342	0.1942762617	-0.038266963	0.012480401	0.1110099544	-0.1063786421	0.1884366436	0.0412031288	0.0271848287	0.0293008189	-0.1875009902	-0.1506040307	0.0455946647	0.1226053365	0.256156305	0.0570889148	-0.004025133	0.0345684267	0.1870212321	-0.0174402003	-0.1724139278	0.0279971838	-0.0008705836	-0.0665332813	0.0446356617	0.0516543494	0.1237956582	-0.090156506	0.156722019	0.090194076	-0.0008976937	0.046836985	-0.2082115961	-0.009385472	-0.0380593887	-0.0450967168	-0.0803004817	-0.0805364248	0.165128942	0.2236802895	-0.1718159473	-0.0939874793	0.0292676534	-0.0491226139	0.0256382105	0.0257766355	-0.0025079147	0.0074353309	0.0370656517	-0.0396847452	0.0184205632	-0.1618179207	-0.0281022077	0.1393730324	0.056009877	0.063059164	0.1341817716	0.0170407376	0.1690668724	0.1088737184	-0.0832853903	-0.0692845848	0.0213565926	-0.1937129654	0.0869388621	0.0544289104	-0.1361528863	0.1302021298	-0.0282934718	-0.1360774715	0.0472095603	0.1520407478	-0.0742604176	-0.0460128288	0.1882432749	-0.0486916012	0.0054725241	0.0817877582	-0.0379824065	-0.1207099827	0.0240780028	-0.046505303	-0.1682544282	0.0179722348	0.1561356449	-0.0365252	0.0090266	0.00133409023504	8.147950756000005e-05	0.0628166	0.0019103	0.00394592523556	3.649246090000014e-06	0.0644566	0.0086032	7.40150502400001e-05	0.00415465328356	-0.0008896279999999	-3.5403999999899984e-05	1.2534432159929182e-09	7.91437978383822e-07	0.00113987	0.0	1.2993036169000002e-06	0.0	0.00141707	0.000225	5.062500000000007e-08	2.0080873849000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.284677427	-0.08818174265	-1.132127618	-0.832214911	0.5217239614	0.9756218877	-0.05477735031	-0.4098792604	1.524852999
75023.70293193382	-31.356392418019823	983.2233454728512	5628556001.619055	119022.53035888672	-146.06086425780086	21333.77606773573	14166362733.032112	75728.54717388141	-53.66955152194714	5734812857.066782	2880.420760566939	80743.28324305713	43613.68650053119	1.526267	31.386093	0.04305015	0.0262134	-0.0632473963	0.0582945293	0.0881039407	-0.1750932994	0.0843237226	0.1626984821	0.0451118185	0.0937146662	-0.1200049816	-0.1687524425	-0.1752804512	0.0221543066	0.0647159176	-0.0266821515	0.0779274238	0.119732701	0.2377801472	-0.1445076848	0.3539350343	0.1044232619	-0.1190149957	0.0532774503	0.1749872394	-0.027727342	0.2538937183	-0.0975969133	-0.0063576959	-0.2247650655	0.0276879344	0.1922662198	0.0278716011	0.2286787068	0.0459658432	0.0119258841	-0.0849732978	-0.1488861107	0.0103703232	0.0252128384	0.0088912088	0.2042796396	0.1213539745	-0.2675697567	0.1935128139	-0.099109817	-0.1249474495	0.0917208094	0.3018255519	0.2520319034	0.0839709912	-0.1266603852	-0.0044640294	-0.1165081024	-0.0396242676	0.2560967815	-0.1973102869	-0.1116345584	0.1098920484	0.0965366458	-0.052252017	0.0515433409	-0.0917858912	-0.02145707	0.0260553561	-0.1848899961	0.0032645199	0.069537118	0.0559748636	0.0970745291	-0.2095714104	-0.1234733018	0.1406372213	0.0177766131	-0.0339467095	-0.0879475111	0.0645677563	0.0748705498	-0.1054052717	-0.097207249	-0.0335698082	0.1940577766	0.0160000891	0.0578879399	-0.1794845052	-0.0806278026	0.1538107079	-0.032313	0.0042121999999999	0.001044129969	1.7742628839999994e-05	0.0430649	-0.0197516999999999	0.00185458561201	0.0003901296528899	0.0640531	-0.0004035	1.628122500000009e-07	0.00410279961961	-0.000515973	0.0003736549999999	1.396180590249253e-07	2.66228136729e-07	0.00113987	0.0	1.2993036169000002e-06	0.0	0.00141707	0.0	0.0	2.0080873849000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4785911107	0.06788100566	-1.14506047	-1.647740193	-0.4132442175	1.449955971	-0.8088606872	-0.7674938061	-0.1644924764
75034.75920871845	11.056276784627698	122.2412563382974	5630215089.510358	118969.80393676758	-52.726422119143535	2780.0755894861086	14153814248.752918	75796.43478667665	67.88761279523897	5745099526.370926	4608.727971036294	80791.8224910197	43112.9045359052	0.920681	18.932856	0.09572355	0.0452792	-0.0955116216	-0.1103309677	0.0419932653	-0.0350017458	-0.0083358945	0.0896446836	-0.094728494	0.1417905364	-0.1287960608	-0.1336885846	-0.0899883354	0.1492064941	0.0888489025	0.0330807346	0.1814371042	0.2111646621	0.113509415	-0.0826725256	-0.0966904832	0.0217817242	0.0733946123	0.0932705587	0.1019099369	0.1975565253	-0.0390580765	-0.16356388	0.1409299921	0.0222070982	-0.2326557847	-0.1842381598	0.0403683473	0.1037375768	-0.0811205343	0.1037126547	0.0014514896	-0.1138692788	0.0453410791	-0.0046246453	0.0229904862	-0.0309836632	-0.0011303268	-0.3269505282	0.0151762813	0.0916518976	0.0534329921	-0.1327431964	0.0771777328	-0.0084434382	0.1153100737	0.0117444162	-0.0524785748	0.1818013966	-0.0415813171	-0.2483317463	-0.0679757466	-0.138279628	-0.1511554661	0.1517810893	0.0504815057	-0.0715504521	-0.1064209793	0.0320768358	0.0101310872	-0.2055962632	-0.1655868585	0.055565821	0.0969818176	-0.1085588592	-0.1627704952	-0.0165602813	0.186316947	0.0088287982	0.0333235507	0.0857080401	0.0026111158	0.0929580393	0.013385706	0.1058898181	-0.052648384	-0.119546401	-0.1728902943	-0.0153895522	-0.0796231023	-0.1800553955	0.1512085936	-0.0192015	0.0131115	0.00036869760225	0.00017191143225	0.0130213	-0.0300436	0.0001695542536899	0.00090261790096	0.0514835	-0.0125696	0.00015799484416	0.00265055077225	-0.000136694	0.0003792789999999	1.4385255984099998e-07	1.8685249636e-08	0.000719172	-0.000420698	5.172083655840001e-07	1.7698680720400009e-07	0.00141707	0.0	0.0	2.0080873849000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.135449892	1.289978927	-0.893564896	-1.49012991	-0.7148669442	-0.09436425187	0.9930412801	-1.054003813	1.54891493
