global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	aroma_motion_03	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_19	aroma_motion_20
71950.23393454637	n/a	5176836163.235948	n/a	120095.7139752237	n/a	n/a	14422980515.21874	71177.41090638006	n/a	5066223823.33567	n/a	79652.29054301152	73274.2718490789	n/a	n/a	n/a	n/a	-0.1263707231	-0.000907322	0.0485052352	-0.0731958456	-0.0433775889	0.0088130102	-0.1948120186	0.0850918083	-0.0523843227	0.2480145371	-0.1461111806	0.0424967123	-0.0012450257	0.0366141681	0.0582293609	-0.0824068738	0.0935134065	-0.0266136081	0.0095782986	-0.1627592756	0.0333822506	-0.0767091477	0.1596451163	-0.0756714375	0.1376446002	-0.1788057398	0.0331769821	-0.0844195035	-0.081867977	0.08386029	-0.0516117829	-0.2281311804	0.0052896396	0.1975282665	-0.0272511793	-0.0451782553	-0.0490200868	0.1365141744	0.08930754	-0.1312801598	-0.0991846614	0.0045971405	-0.0997001802	0.0673091735	-0.0022472892	0.0587895761	-0.1097599459	0.0498274699	-0.1201030443	0.118283097	-0.205313457	0.1867153015	-0.0847679767	0.0089063219	0.1686282476	-0.0420171821	0.1785730974	-0.1163306589	-0.0820505009	0.1918706333	-0.1377169845	-0.0523553291	-0.1503478125	0.1285931962	-0.0560977111	0.0015566665	-0.0224180027	0.2523691736	-0.2135381646	0.08342203	0.0913312653	-0.1740629953	0.0617256367	-0.013901692	0.1221169168	-0.0264719718	0.1336858446	-0.1143874951	0.1689406576	-0.0671332464	0.4549714045	-0.0330092591	0.1224691461	-0.057898276	0.059920945	-0.0382862359	-0.095390708	0.0342792207	0.1643619509	-0.036275	n/a	n/a	0.001315875625	-0.0212146	n/a	0.00045005925316	n/a	-2.98617e-05	n/a	n/a	8.917211268899998e-10	-0.000901094	n/a	n/a	8.119703968359999e-07	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.767983266	-0.3985318537	-0.03826621039	-0.05072104186	0.04244448769	1.617266486	2.156702162	0.5217718088	-1.653400942
71853.92248834835	-96.31144619801488	5162986176.961574	9275.894668753115	120562.1871271692	466.473151945509	217597.20148597797	14535240964.886564	71173.8463580373	-3.5645483427506406	5065716405.3975	12.70600488780634	79815.08859843927	73402.547596442	1.000166	27.459526	0.1210693883	0.0698603	-0.1349995731	0.0208714774	0.1663690276	0.0629994208	-0.0738337095	0.1082807905	0.092961544	0.0772338491	-0.2079290255	-0.0472282271	0.0216391215	-0.0343679169	-0.0594915489	-0.0231265023	-0.0494051839	-0.0469576291	0.1478058726	-0.1418854645	-0.038079408	-0.0653971715	0.0480736499	0.0177295353	0.0852712503	-0.0122572277	0.0001752559	-0.0921712607	0.0884138509	-0.1520256701	-0.1959253868	0.2656367399	-0.080912719	-0.1178140171	0.0682649039	0.0360618904	0.1394863388	0.1935024506	-0.1175801208	0.3023546328	0.0413526386	0.0146302458	0.1063723582	-0.0310468183	-0.012280674	0.0431462357	0.1579940846	0.1307576125	0.0645451555	-0.0005086099	-0.0343920097	0.0826810505	-0.0477354731	0.1328965727	-0.1313793229	-0.2025385973	0.0571724333	-0.1189647968	-0.1081218255	-0.2818291481	-0.134474686	0.1457028601	-0.0088331407	-0.0752081092	-0.0802459156	0.1039962111	-0.110456144	-0.1412813886	-0.0417591678	0.0154624936	-0.2255767934	-0.0448044944	-0.0152600614	-0.0967544338	0.0750094408	-0.1444086475	0.1068786703	0.0165798654	0.1052378252	-0.2656432601	0.100646066	-0.0612175116	0.0670613295	0.0710767913	-0.2572209882	-0.081218484	0.1114717656	-0.1170669186	-0.2341238301	-0.1394728141	0.1640657595	-0.039911	-0.003636	1.3220496000000002e-05	0.001592887921	0.0328133	0.0540279	0.0010767126568899	0.0029190139784099	-0.0373685	-0.0373386383	0.0013941739100982	0.00139640479225	-0.000826171	7.492299999999996e-05	5.613455928999994e-09	6.82558521241e-07	-0.000446414	-0.000446414	1.99285459396e-07	1.99285459396e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.633036516	1.383348373	0.1590932569	1.52418098	0.4351378446	0.4882758559	2.057551689	0.07339578739	-0.5447309728
71917.77631720394	63.85382885558647	5172166550.41138	4077.311459518528	121024.1431712649	461.9560440956993	213403.3866765477	14646843230.338823	71278.66805467822	104.82169664090908	5080648519.649005	10987.588086678768	79984.09328107304	73619.8797631104	0.971959	26.685102	0.110482262	0.0497026	-0.1203947798	0.0772393228	0.1252564014	0.1735608923	-0.1710115727	0.0067951725	-0.0657729749	-0.0032419704	-0.1358692089	0.0363598417	-0.132739041	0.1781109837	0.0888308891	0.0658988556	0.0591807393	-0.1685722405	0.0166091287	0.0255894212	-0.0694300813	0.0975043374	0.0154631013	-0.1924744701	-0.0501254748	0.0441759229	-0.0343305211	-0.0472402147	0.0928932283	-0.0972303323	-0.0456735777	-0.0668075673	0.0383558713	0.0540022277	-0.0424222644	-0.1375423457	-0.1532908452	-0.0554529304	-0.1490217845	0.1830992671	-0.2082991443	-0.0825624423	0.1329006423	0.0024326165	-0.2066093915	0.0797087038	0.0226642729	-0.0677677972	-0.06286272	-0.0901657832	0.0875793779	0.1641304499	0.1550027506	-0.1486664553	-0.0329188942	0.0649315634	-0.0178985296	-0.2735387021	0.0788697079	-0.0302664838	-0.0302047661	-0.0656029019	0.023866218	0.0218649468	0.0074148763	0.0822425577	-0.0487780218	-0.0467018085	-0.0118836061	0.0680183628	-0.1967313174	-0.0833833965	-0.058032888	-0.1120151155	-0.0850566495	-0.1811439308	0.0007408373	-0.0464842009	-0.1277475577	-0.2754453341	0.2850305311	-0.0027137495	-0.0014569757	-0.0301344347	0.1629554688	-0.0817296525	-0.1116372546	0.2557764403	0.0451952992	-0.1052451706	0.1634739106	-0.028194	0.011717	0.000137288089	0.000794901636	0.0191842	-0.0136290999999999	0.0003680335296399	0.0001857523668099	8.3862e-05	0.0374523619999999	0.001402679419379	7.032835044000001e-09	-0.000318909	0.000507262	2.573147366440001e-07	1.01702950281e-07	-0.0	0.000446414	1.99285459396e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.268869134	0.9266686442	-0.02312512965	0.4040968739	-0.01854484648	1.932384285	0.9759933904	1.328627727	0.6212831759
71194.66339128473	-723.1129259192094	5068680095.398338	522892.30363144	121223.97022437636	199.827053111454	39930.85115520786	14695250956.960487	71075.77288709498	-202.8951675832359	5051765491.497906	41166.44902862937	79944.03418816652	65385.34759855186	2.332753	64.045631	0.099859828	0.0570469	-0.0467885841	0.1095056802	0.0050140665	0.2848093303	-0.1357293547	-0.1182878155	-0.191406476	0.1423489893	-0.177335219	0.0809367852	-0.186773926	-0.0053740708	0.355032597	0.1078010077	-0.0416131884	0.0018750266	0.2110379679	0.0390839792	0.1019172275	0.1591289839	0.1098490242	-0.0183241356	0.0452362579	0.1430068157	0.1368583033	-0.0195739415	-0.0560522484	-0.064463651	-0.059166372	-0.1151636644	-0.0335196957	-0.0093548901	-0.0597831982	-0.0508401692	-0.2459771373	-0.1815525703	0.0780774556	-0.0477102029	-0.0676512727	-0.1114723335	0.1616450945	-0.0894701955	-0.1472444579	-0.1118873821	0.1161684499	-0.12201917	-0.3601194275	0.0117878418	0.0832905853	0.2084787105	0.0115797796	0.1303026229	-0.0134043388	0.2300156208	-0.1422404111	-0.1970515534	0.1375936496	-0.0386339564	0.1643507325	-0.0695993122	0.0501884844	-0.0612487482	0.162702858	-0.0903794209	0.0596542374	-0.0350836404	-0.1193028525	0.1531531834	-0.2707849971	0.1497689645	0.0016333034	-0.0251235195	-0.2130132959	-0.0380294483	-0.067906027	0.0196056137	0.1317657219	-0.022942031	0.2820604941	-0.0631491196	-0.2226847444	-0.041882434	0.1848834254	0.2879021064	-0.147521842	0.0586730919	0.0719117131	0.146001929	0.1625874706	-0.039791	-0.011597	0.000134490409	0.001583323681	0.0190345	-0.0001496999999999	0.00036231219025	2.241008999999974e-08	0.0122292	0.012145338	0.0001475092351342	0.00014955333264	-0.000989349	-0.00067044	4.494897936e-07	9.78811443801e-07	-0.000787223	-0.000787223	6.197200517289999e-07	6.197200517289999e-07	-6.16928e-05	-6.16928e-05	3.806001571840001e-09	3.806001571840001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.147174756	0.8444214562	3.040773935	-0.4255542009	0.6340742694	-0.1491488231	-1.024725241	1.961897593	-1.964636435
70577.67940110665	-616.9839901780797	4981208829.645394	380669.2441360647	119332.44851545552	-1891.5217089208452	3577854.3753188355	14240233268.693842	71104.8167987329	29.04391163792752	5055894971.981369	843.5488032317418	79701.77209928865	39646.80871582031	3.439518	94.431824	0.14542718	0.079169	0.1677292712	0.1020084916	0.0512746962	-0.0223893172	0.3890994616	-0.04681289	0.1445509782	0.0015570467	-0.1414053365	0.2777261751	-0.0605985211	-0.1730124509	-0.1707843033	0.3677733832	-0.0484307514	0.023725393	0.1125279167	-0.1842299105	0.0843625997	0.2082933556	0.1848229617	-0.0278003795	0.1921742263	0.0679513435	-0.1949919778	0.1743077748	-0.1009478174	0.0051863745	-0.1304924083	-0.1079899288	0.069345826	0.0279774217	-0.0969987233	0.1366943089	0.2630559993	0.0009944667	0.0548877468	-0.0954657421	0.1179238234	0.0235240575	0.0983637458	0.0357458853	0.0978020428	-0.1513163776	0.1250424595	0.2385343448	0.0852630428	-0.1198053437	0.1418301837	-0.1398432396	-0.3361693947	-0.055760215	0.1822280699	0.0373494819	0.0612816637	-0.2062281089	-0.2015063148	0.1145468434	0.3382669035	0.0728090967	-0.0892947331	0.0558553488	-0.0821209706	-0.1432237294	0.0778472275	0.0853165661	-0.0362935121	-0.0509446247	0.0090090107	-0.2942423577	-0.0515665857	0.0731443684	-0.0497235095	-0.0699304391	0.1714441905	0.2531959777	-0.0258108839	0.017654481	0.0681684647	-0.3298547423	-0.0061364777	0.0903742662	-0.1937620442	-0.003986421	-0.2358022487	-0.2328519605	0.0053908831	-0.04048342	0.161408037	-0.0396957	9.529999999999957e-05	9.082089999999914e-09	0.00157574859849	-0.026681	-0.0457155	0.000711875761	0.00208990694025	0.0165603	0.0043310999999999	1.8758427209999997e-05	0.00027424353609	0.00010123	0.001090579	1.189362555241e-06	1.02475129e-08	-9.82431e-05	0.0006889799	4.7469330260401e-07	9.65170669761e-09	6.44539e-05	0.0001261467	1.5912989920890003e-08	4.154305225209999e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.47003147	-1.603580851	-0.8082241945	-0.836537803	0.2971337667	-0.6243057147	-2.262442049	-2.474400823	-1.657095675
71382.70562962425	805.0262285175995	5095490663.0055895	648067.2286012704	120499.42910283351	1166.9805873779987	1361843.691317099	14520112414.1088	71204.8808454407	100.06404670779013	5070135056.213408	10012.813443538802	79614.53637280577	57244.99100899402	2.812825	77.22598999999998	0.12318759	0.0803766	0.0326722738	0.0986275659	0.00448617	-0.0840158907	0.0043435751	-0.2777344953	0.1632203899	-0.1192238219	-0.0743146516	0.0736445535	0.0335915475	0.0489237612	-0.0866971827	-0.0858732689	-0.1174296657	-0.1124774859	0.1506933473	0.0334575984	0.0399568202	0.0399100763	-0.0421847944	-0.001575901	0.1207567928	-0.1233472886	0.0410927289	-0.0625208931	-0.0114058658	-0.11506724	0.1579606269	0.0129684967	0.1542068621	0.013409424	-0.0754976646	-0.1154924759	0.1754487624	0.0043619755	0.0832499944	-0.0458718141	-0.1568511807	-0.2002003388	-0.183713101	-0.2139316749	-0.0434805192	-0.0472280529	-0.0509059499	0.1143559092	0.0775967836	-0.2163189895	0.0136985868	-0.09777349	-0.0181763076	0.1211822719	-0.0044924821	-0.0414405396	0.0646553414	-0.1105754964	0.0172791131	0.1196416337	0.019920051	-0.0810865296	0.0197594043	-0.0907858839	0.0030430985	-0.0100610245	0.1366795706	-0.0120527596	-0.0178678441	0.1722276636	0.0041441003	-0.1156414946	0.0685418135	-0.0907047163	0.1013408606	0.0398296928	0.0508113098	0.2152763255	-0.0144971775	0.0814640506	-0.0183593806	0.0461841908	0.1985069581	-0.0518986507	-0.2017886965	-0.1540719706	0.0712989847	0.0722522348	-0.0191438798	0.0010539123	0.1599377353	-0.0177692	0.0219265	0.00048077140225	0.00031574446864	-0.0266187	6.230000000000124e-05	0.00070855518969	3.8812900000001555e-09	0.0352378	0.0186775	0.00034884900625	0.00124170254884	-0.00126664	-0.00136787	1.8710683369000003e-06	1.6043768896000002e-06	-0.000316345	-0.0002181018999999	4.756843878360999e-08	1.00074159025e-07	0.0	-6.44539e-05	4.154305225209999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.812575063	-1.311374168	-1.687826141	-0.4287947404	-0.6636750584	0.4728818403	-0.2579417989	-0.2659993431	0.1301215812
71568.98234972123	186.2767200969829	5122119234.57471	34699.016450089715	120478.88277013288	-20.546332700629137	422.15178744494216	14515161193.539425	71286.19174764046	81.31090219976613	5081721133.881363	6611.462816539933	79829.06626984829	67933.92810575293	2.663278	73.12017799999998	0.15675679	0.0949791	-0.0919687183	0.1313337976	0.0741403781	0.0741056783	-0.0639906799	-0.0030909578	-0.0345278797	0.0044407692	-0.067309572	0.0492867318	0.304462781	0.2368557014	-0.0071419672	-0.0719296287	0.0316412788	-0.2817049273	0.0486038809	0.0633966485	0.1934823254	0.056465555	-0.0488603747	0.1539164612	-0.0928433728	0.0673945434	0.0835319047	-0.0228106828	-0.122255519	0.1083959868	-0.0741756835	0.0531135222	-0.0959943962	0.0099608839	0.0167535424	-0.0793492672	-0.0342241546	0.0409842379	-0.0359811843	-0.1436813422	0.0806761443	0.2434272847	0.0272564883	-0.0581820359	-0.2337135325	0.0615057251	-0.0155329988	0.085561392	-0.0165672506	0.0479069488	0.0541051173	-0.2449332002	0.0989894548	0.1093892644	-0.0111777099	-0.0435715773	-0.0131207006	0.1135750823	-0.0097491029	-0.0259888238	0.0962601376	-0.0959171128	0.1372804696	-0.0081976767	0.025339188	-0.0263277543	-0.0253801123	-0.0212548283	-0.1153289441	0.0198518597	-0.1006201227	-0.0600533967	-0.022657843	-0.0676478951	-0.1130976659	0.0625436885	-0.1834521636	0.0962707496	-0.0032750339	0.087150287	0.1133041029	0.1016451083	-0.1782998453	-0.1091819794	-0.3368600999	-0.059910995	0.1736994559	-0.0173588626	0.1541747668	-0.0194421275	0.1581792149	-0.0242312	-0.006462	4.175744400000003e-05	0.00058715105344	0.0276973	0.054316	0.00076714042729	0.002950227856	-0.00501274	-0.04025054	0.0016201059702916	2.51275623076e-05	-0.000152075	0.001114565	1.2422551392250005e-06	2.3126805625e-08	-0.000316345	0.0	0.0	1.00074159025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.194426082	-0.4340438652	0.5866344175	0.004468394997	-0.0007734170107	1.59322775	0.7198334219	-0.03337353746	0.2424913915
70772.20367529371	-796.7786744275218	5008704813.057257	634856.2560224787	120726.12265286063	247.23988272775023	61127.559611231685	14574796690.79355	71206.70068185196	-79.49106578850478	5070394221.994856	6318.829540192396	79756.82079396116	42358.29488032373	3.720849	102.155754	0.1170831399999999	0.0740784	0.1438107188	0.0908648126	0.1063285739	0.1088683341	-0.017984954	-0.2017943118	-0.0028146347	0.0880260985	0.005445613	-0.038502378	0.2847243448	0.0096268012	0.1902409744	-0.0663337895	-0.0740572528	-0.1225369681	0.1638398408	0.2101953379	0.2213281224	-0.029122352	-0.0602765939	0.1284821647	-0.0193708465	-0.0185719193	-0.0101913095	-0.1064655603	-0.142450883	-0.0296547887	0.0059962906	0.0542209136	0.2428191571	0.0750546557	0.1611697407	-0.1208090587	0.0134432043	-0.0380649722	0.0726168999	0.0430778293	-0.0251963969	-0.0090499796	-0.0179993906	-0.2139352615	-0.1783311074	-0.1054214986	0.0118264903	-0.0604824363	0.031826794	0.0824898616	0.1734316195	-0.1593734013	0.0969076076	0.1929607573	0.0578181437	0.0453314377	0.1404139799	0.0267980535	0.045672948	0.083885179	-0.116569689	-0.1758748175	0.1142338222	-0.1004264156	0.1184424083	-0.0444890383	0.1878269715	-0.0050068502	-0.0757460203	0.1495299287	-0.1220303047	-0.0194529294	-0.1176334021	0.039515762	-0.2877073192	0.0859838633	-0.1189484287	0.0174288389	0.0207602463	0.1404038075	-0.0736424992	0.1062269781	-0.0286622104	-0.0031670355	-0.0329577176	-0.0945850815	0.1589998681	0.1340132171	0.3251181066	0.0905026339	0.1561356449	-0.0280701	-0.0038388999999999	1.4737153209999996e-05	0.00078793051401	0.006437	-0.0212603	4.1434969e-05	0.00045200035609	0.0511554	0.05616814	0.0031548599510596	0.0026168749491599	-0.0007891559999999	-0.0006370809999999	4.058722005608726e-07	6.227671923358422e-07	-0.00039558	-7.923499999999998e-05	6.278185224999997e-09	1.564835364e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.320508896	-0.5875109239	2.434422217	0.4893868797	-0.215290578	1.1575505	-0.7805016482	-0.5426579748	-0.2342515804
70613.80916673211	-158.39450856159965	4986310045.03566	25088.820342470663	120451.81509498712	-274.3075578735152	75244.63630653187	14508639759.676968	71132.51152134735	-74.18916050461121	5059834195.334613	5504.031536378964	79935.07622385511	48549.90289015997	1.802217	49.479778	0.1023595	0.0485908	0.1090659617	0.2195786133	-0.0847961583	0.2437377189	0.1614107391	-0.0522939006	-0.0452691037	0.0860871281	0.0549338021	-0.1061382402	0.2007327313	-0.0150833873	0.2400850875	-0.1588332654	-0.0877603682	-0.0752353871	0.0670905267	0.0514899973	0.2148109251	0.0340142779	-0.0008688941	0.0031051834	-0.123979699	-0.1039409427	0.1114076145	0.1834636391	-0.0567176696	0.156590068	0.0157106954	0.1288691405	0.0518153447	-0.0033743075	-0.0672066166	-0.0897810948	-0.051048581	-0.017431354	-0.1902983808	0.0336332709	-0.0243401673	0.1134334246	0.2301475908	-0.1227374443	-0.1061098108	-0.1651347871	-0.0493294112	0.0488078313	-0.0063034619	0.1191710014	0.1074390844	-0.1509268602	-0.1543914758	-0.0377285181	0.0187733226	-0.0855545187	-0.1520508635	0.1456117952	0.1397419121	-0.0390588617	-0.0667276788	-0.2049639549	0.1627722557	0.0490810184	0.0597244188	-0.0070695702	0.199720432	0.0859273598	-0.1919104022	0.043592011	-0.0402472895	-0.1565152128	-0.1205344699	0.1540491627	-0.1911617038	-0.0203799048	-0.0765222798	-0.0990543761	-0.0063242777	0.1934652475	-0.1815614387	-0.0014632146	0.1017065763	0.2567607503	0.0534398296	0.1521463664	-0.1298560499	-0.0777275108	0.0445415679	-0.2374810199	0.1538107079	-0.0395795	-0.0115093999999999	0.0001324662883599	0.0015665368202499	-0.0159281	-0.0223651	0.00025370436961	0.0005001976980099	0.056802	0.0056466	3.188409156000002e-05	0.003226467204	-0.00117071	-0.000381554	1.4558345491607626e-07	1.3705619040999998e-06	-0.00102998	-0.0006344	4.0246336000000003e-07	1.0608588004e-06	-0.000240814	-0.000240814	5.7991382596e-08	5.7991382596e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.377694054	-1.265669563	2.022809515	-0.1402849928	0.2472611282	1.174307089	-1.332389217	-1.548953098	-1.118352068
70390.58053351665	-223.2286332154617	4954833827.845493	49831.02268724315	119759.05240602967	-692.7626889574458	479920.1432115508	14342230633.190165	70948.98778890457	-183.5237324427726	5033758868.27013	33680.96036972638	79469.099050128	42194.90912715636	1.603171	44.014988	0.05402515	0.0308649	0.1579504933	0.1974336846	-0.1100954817	0.056797761	0.3183789636	-0.1837439789	0.0189560979	-0.0680954104	0.0229722065	0.0217139111	0.1593968575	-0.0301570424	0.0913562119	0.0004197137	-0.0254299012	0.1321079403	0.2575607632	0.1397636408	0.078681931	0.0663566729	-0.1046463943	-0.0175710635	0.0914042335	-0.152446296	-0.224600385	0.0555648176	-0.1652780467	0.0485806396	0.0843736179	-0.0625251658	-0.1044006107	0.2950182642	-0.0141158529	0.0278996725	0.0117398361	0.0171981394	-0.08316597	0.0639888724	0.0739971714	0.0713368882	-0.025806087	-0.0930610206	0.0196292555	-0.2948365918	-0.0497168886	0.0785388647	0.1087410812	-0.0198150512	0.2226152835	0.0399559707	0.0329355466	-0.0571888033	-0.0028614537	-0.068862663	0.0799944466	0.0867175039	-0.0558249093	-0.1027638698	0.0580127308	0.0415501593	-0.2024639965	0.1695095441	0.117238974	-0.1284967589	0.240117666	0.0692705739	-0.1538711634	0.0238950204	0.0769964812	-0.1519123094	-0.0145286131	-0.0346025798	-0.0553387895	0.0437667039	0.2035029693	0.1436435927	-0.06446048	0.0387972524	-0.1325278881	0.0967642336	0.0099338107	0.0177840935	0.1408010415	-0.034963462	-0.0155569399	0.0270202829	0.01096992	-0.110081423	0.1512085936	-0.0395405	3.899999999999737e-05	1.5209999999997947e-09	0.00156345114025	-0.0158718	5.630000000000218e-05	0.0002519140352399	3.1696900000002453e-09	0.0527136	-0.0040883999999999	1.671501455999999e-05	0.00277872362496	-0.000874644	0.0002960659999999	8.765507635599995e-08	7.650021267360001e-07	-0.000593122	0.000436858	1.9084491216400007e-07	3.51793706884e-07	2.3091e-05	0.000263905	6.9645849025e-08	5.33194281e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.308341338	-1.99555024	-0.06542029555	-0.2248034475	-0.2020897296	-0.08423848877	-1.535264733	-1.286497804	-0.4723173972
