global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	aroma_motion_01	aroma_motion_02	aroma_motion_04	aroma_motion_06	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_14	aroma_motion_16	aroma_motion_20
68125.39772710139	n/a	n/a	4641069815.475751	128835.42433120264	n/a	n/a	16598566562.60104	68155.18622566978	n/a	4645129409.455728	n/a	81957.54800234055	62608.23262893759	n/a	n/a	n/a	n/a	-0.0588641371	0.1561419179	-0.1593660397	0.4027439263	-0.1283572287	0.003860308	-0.0289370558	0.1614883013	-0.238804139	0.1514323989	-0.2382346771	0.066744262	-0.0943910872	0.0096260287	-0.2696106025	0.0580455137	-0.1190017112	-0.0003937901	0.0069574631	-0.0052907687	0.0386309596	-0.1725437856	0.1160792451	-0.1201260009	0.1925115473	-0.1294600023	0.1126757033	-0.0892687852	0.0603932939	-0.0060931275	0.1049322946	-0.2452856657	0.1236987911	0.0680468833	-0.0806222859	-0.0770559161	0.0076027481	0.0723171773	-0.0182614027	0.0028799243	-0.0233971244	0.0697799443	-0.0580419718	0.0660669577	-0.1105184224	-0.3927258416	0.1707206419	-0.0963466488	0.1251775502	-0.2063900964	0.0160087492	-0.1264219851	0.0230120045	-0.0833285848	0.0088404959	-0.0325459444	0.1157602517	0.1174814656	-0.1591072031	0.0260973444	-0.200218766	0.0779861464	0.1201943175	-0.0396489343	0.2424495551	-0.0605081559	0.3411015213	-0.0206798213	0.0281204445	-0.0721788252	0.0020190811	-0.0200222691	0.0792551449	-0.0518501195	0.0171909706	-0.031942397	0.2802805007	-0.2073880762	0.1556466838	-0.086949734	0.0923477472	-0.2061817377	0.0909622728	0.0319920108	0.1643619509	0.0792342999999999	n/a	n/a	0.0062780742964899	-0.0815777	n/a	n/a	0.00665492113729	0.00982143	n/a	n/a	9.646048724490002e-05	-0.00287982	n/a	n/a	8.293363232399999e-06	-0.00175373	n/a	n/a	3.0755689129e-06	0.00140134	n/a	1.9637537956e-06	n/a	0.0	0.0	0.0	0.2273619279	-3.028643771	-0.8326930867	1.379804709	-0.123465052	-0.8418305535	1.853672156	0.2109362417	1.154998297	0.08549249269	-1.211735059
68198.19587260799	72.79814550660376	5299.569989200653	4650993920.278605	128762.87869515466	-72.54563604797295	5262.869309604952	16579878929.863115	68075.58261637803	-79.60360929174931	4634284948.559311	6336.734612273477	81885.80260157048	63500.10159409467	1.481679	23.918507	0.0241648	0.0129082	-0.0835639086	0.1827187577	-0.1341373776	0.3140458088	-0.0619957517	-0.1082323469	-0.0967430463	0.0218513039	-0.1165322805	0.0042760538	-0.1373046863	0.0666462692	0.0260411348	0.0832141236	-0.177123901	0.150551011	-0.240545254	-0.0297844283	0.016231489	0.1227852648	0.0858364429	0.0726641111	0.3800922751	-0.0527629435	-0.0339795561	-0.144170491	-0.0197702948	0.1386756001	-0.0887873421	-0.1303211959	-0.0163949045	0.0340425934	0.0350859367	0.0903402407	-0.0687449973	-0.115415994	-0.0798157991	0.1538732407	0.0918345461	0.0275699812	-0.0396397605	-0.0437250184	0.0568034814	0.0350531436	-0.083810507	-0.3063710759	0.1265269836	-0.124265583	-0.0382437563	0.1106381237	0.0212388028	0.0027683152	-0.0664429152	-0.2390302647	0.086788025	0.0075927547	-0.0262914725	0.2373821325	0.0470528705	-0.0021802488	-0.2036971897	0.0745819246	0.1276410562	-0.0407969699	0.2308514639	0.0147623763	0.3264484187	-0.020598987	0.0397591087	0.0195432727	0.006367719	-0.1113563348	-0.0072730986	-0.0273610017	0.0034145941	-0.1253028452	0.1768442788	-0.1221488993	0.0488626583	0.0415761974	-0.0781431072	-0.1232477103	0.1079207652	0.0158283833	0.1640657595	0.0777626	-0.0014716999999998	2.165900889999692e-06	0.00604702195876	-0.081625	-4.730000000000012e-05	2.2372900000000114e-09	0.006662640625	-0.00147137	-0.0112928	0.00012752733184	2.1649296769000003e-06	-0.00301892	-0.0001391	1.9348810000000026e-08	9.1138779664e-06	-0.00175373	0.0	0.0	3.0755689129e-06	0.0014893	8.795999999999999e-05	2.21801449e-06	7.736961599999998e-09	0.0	0.0	0.0	-0.6643251244	-2.567561503	-1.269865206	0.8669652147	-0.3461971333	-0.4474201442	2.527150923	0.5574061329	1.906183097	-0.4506832159	-0.220149816
68215.94780288335	17.75193027536443	315.13102850140024	4653415534.645706	128496.85060369318	-266.028091461485	70770.94544664024	16511440615.067844	68084.05499047143	8.472374093398685	4635438543.945538	71.78112277849318	81745.14866649626	61851.77023468834	1.92531	31.079971	0.09795168	0.0611093	-0.0632818961	0.1036739985	-0.067125969	0.3174041785	0.0560668325	-0.1172436483	-0.0298747129	0.0110742501	-0.1226580713	0.0859618277	0.1242242356	0.151431335	-0.070651498	-0.2039506802	-0.1521612514	0.0864832706	-0.1256625558	-0.0072212676	0.0475605318	0.2569458447	-0.0057272511	-0.0951511331	0.1228442322	-0.1537491104	0.1217321888	-0.171693146	-0.1546101333	-0.1392653185	0.1810771736	-0.0718023676	0.0968593048	0.1598699992	-0.0727299603	0.0589703207	-0.0749316986	-0.1161509477	0.0249421478	-0.0517411804	0.22263908	0.1031042211	-0.0200285121	-0.2142565182	0.0645330331	-0.0297217234	-0.0703891839	-0.1593869077	0.1937087952	0.0520624495	0.156964894	-0.1287978025	-0.0722931982	0.0979476829	0.0405674337	-0.0703695065	0.046450991	-0.0211730938	-0.214486392	0.1044185545	0.141781655	-0.0964033142	-0.1779399275	0.077740685	0.0202687299	-0.0249932864	0.1188948084	-0.0339772453	0.1958332227	-0.0056814711	-0.0066483164	0.1550755746	-0.0961879553	0.0591916119	0.084508886	-0.1146241011	0.2006838604	0.0235599345	-0.0840154159	0.0525012725	-0.1429273044	0.2517439319	-0.1017407354	-0.0408058196	-0.0946383433	-0.0323676863	0.1634739106	0.0795643999999999	0.0018017999999998	3.246483239999622e-06	0.0063304937473599	-0.0600768	0.0215482	0.00046432492324	0.00360922189824	0.00579331	0.00726468	5.277557550240001e-05	3.35624407561e-05	-0.00190041	0.00111851	1.2510646201000002e-06	3.6115581681e-06	-0.00175373	0.0	0.0	3.0755689129e-06	0.00126107	-0.00022823	1.5902975449e-06	5.208893290000002e-08	0.0	0.0	0.0	-0.6402224457	-2.107634193	-1.171264425	-0.168338597	-1.687769539	-0.6288223387	1.898592003	0.5450669983	1.148491652	-0.3671776642	-0.7309104198
68349.51284943717	133.56504655382014	17839.621660924142	4671655906.755378	128416.25168481692	-80.59891887626145	6496.185724022174	16490733696.778244	68242.6958259325	158.64083546107577	4657065533.590746	25166.914675788117	81891.53199623487	63827.06298162287	1.940661	31.327785	0.06646091	0.0330527	-0.1182195617	0.0752641162	-0.0903673398	0.1928898988	0.0638531812	-0.2361499155	-0.076641144	-0.0245563831	-0.0008786863	-0.0922414899	-0.0400040856	-0.0807144657	-0.0965409338	-0.0489978032	-0.1236359649	-0.0564476301	-0.0833013152	-0.0532623703	0.1546873008	0.1332231265	0.1242797887	-0.1446840344	0.0588026063	-0.0867530649	0.0656575766	-0.0492326819	-0.0359147462	0.0605870652	-0.0157334938	-0.0329247602	0.0184340033	-0.0357314835	-0.1100366746	0.0364168293	0.02750938	-0.1613060826	0.0424740638	-0.0129294162	-0.2606711138	0.1259327636	-0.0991447762	-0.0853371461	0.194461097	-0.0594912351	0.0765698605	-0.1787314741	-0.0146376884	0.0185166313	0.1185385091	0.0411631423	0.0246197746	0.0872541924	0.0941070235	0.0193787418	-0.1785346947	0.0323812672	0.0060515449	-0.0582465035	-0.1821196449	0.0732367318	-0.1756830383	0.071498687	0.0149850078	0.0383163275	0.0636032743	0.0167940416	0.2140911523	-0.0851374253	-0.0569877783	0.0570280964	0.052177088	-0.0250564939	0.0691496257	0.0266547128	0.1035751194	-0.0460543388	-0.146745209	-0.0222586512	-0.0878547968	0.0672666529	-0.0638609784	0.1887858246	0.1321783406	-0.0952046061	0.1625874706	0.0750322999999999	-0.0045320999999999	2.053993040999997e-05	0.0056298460432899	-0.0363258	0.023751	0.000564110001	0.0013195637456399	-0.0123855	-0.01817881	0.0003304691330161	0.00015340061025	-0.00206355	-0.0001631399999999	2.6614659599999998e-08	4.2582386025e-06	-0.00199057	-0.00023684	5.609318560000005e-08	3.9623689249e-06	0.00126107	0.0	1.5902975449e-06	0.0	0.0	0.0	0.0	-0.9714656979	-1.678123536	-0.9128117687	0.2618339244	-1.237215133	-0.6395008812	0.4204654144	0.9621858639	2.162363132	0.06820918125	-0.465824088
68377.83581999021	28.32297055303934	802.1906609483336	4675528431.425537	128822.985546875	406.7338620580849	165432.43454468527	16595361605.210363	68353.48049419034	110.78466825783836	4672198295.66966	12273.242720999297	81951.00136332652	60236.63333785929	2.767876	44.681396	0.1081376	0.0648442	-0.0789959828	-0.0144338112	-0.0164163162	0.1310067107	-0.0049969135	-0.1949384115	-0.1730471754	0.0766221913	0.0389725377	0.1338720332	0.0047142343	0.007040167	0.0193197162	-0.2898087086	-0.0499790612	-0.1260985142	-0.0443767155	-0.0129083538	0.2467056748	0.0423395705	0.2190131542	-0.0314543827	0.0142920877	0.0908803682	-0.2412610163	-0.0188054893	-0.2269113819	0.1283194544	0.0350916056	0.019481493	-0.1380704733	0.050023971	0.1386401399	0.2037387358	-0.0404314138	-0.0689220834	-0.1505410448	-0.0577605556	0.0357494465	0.266115157	-0.1083488189	-0.1126463646	0.0092550291	0.0366805909	0.1483050663	0.0049126485	0.09844291	-0.0686241876	0.1408059605	0.1619681275	0.0103267567	0.2415559154	-0.0489485765	0.0293359515	-0.1258890353	0.1306098428	-0.0141661848	0.1288113228	-0.048764008	0.1223937417	-0.202978245	0.0538966691	0.0086691486	-0.0756150402	0.0262391292	0.060297931	-0.0497422076	0.2834215641	-0.0839241012	0.1825247746	0.1063772059	-0.0602627412	0.0344845994	0.0952952343	-0.0673637418	0.005001683	-0.1461001848	0.0456111797	-0.1354717558	-0.0203974535	-0.0015572644	0.1133256203	-0.1296645242	-0.0301131169	0.161408037	0.0750692	3.690000000010352e-05	1.3616100000076392e-09	0.00563538478864	-0.0416956	-0.0053698	2.883475204000001e-05	0.0017385230593599	0.0342494	0.0466349	0.00217481389801	0.00117302140036	-0.00269896	-0.0006354099999999	4.0374586809999996e-07	7.284385081599999e-06	-0.00175373	0.00023684	5.609318560000005e-08	3.0755689129e-06	0.0010114	-0.00024967	1.02292996e-06	6.233510890000001e-08	0.0	0.0	0.0	-0.8911557741	-0.7837134649	-1.170590226	-1.451577693	-0.2592052601	-1.819865187	0.7987979677	0.6835264798	1.218094067	0.5218755866	-0.08037214683
68381.34398435618	3.508164365965058	12.307217218627018	4676008205.106845	128846.7733487216	23.787801846599905	565.8595166931018	16601491002.376837	68341.72600281231	-11.754491378029345	4670591513.043472	138.16806755616616	82029.81166556163	62562.83776476855	2.254143	36.388268	0.13471534	0.0820585	-0.1171252275	-0.0937283951	0.0183708567	0.0509123873	-0.0486964688	-0.1961773882	-0.0215628752	0.0714577869	0.0459199749	-0.0149041502	0.0825095713	-0.0680286017	0.0023170624	0.0098065304	-0.2566336117	-0.0673912546	0.2011374639	-0.0199584386	0.1905781488	-0.0316268558	0.0731810515	-0.2084727255	0.0631173221	0.0346973436	0.0678610156	-0.0178617885	-0.0683596248	-0.0157674505	0.0261786025	0.080243261	-0.0100563381	-0.1280282423	-0.0828862056	0.040094094	0.1142354801	0.0002170411	-0.2318101608	-0.0597098868	-0.030654219	0.1372090966	-0.1100075231	0.0293233646	0.0525182664	-0.0692580984	0.1428015926	-0.1529653737	-0.0922027196	-0.0001084851	0.0419067033	-0.185629853	-0.0362834351	0.0243138241	0.0025107742	-0.0308069325	-0.0255735947	-0.1024277167	0.1010633094	-0.1437637433	0.0796515883	0.1263774753	-0.1617385418	0.0478664515	-0.0683649974	0.0631728694	-0.05738082	0.0356144698	0.067544255	0.0426481095	-0.0961134401	0.0704921556	-0.0544211627	-0.0132108927	0.0318937032	0.2088861826	0.025969946	0.0651847152	-0.0535331978	0.1236778988	-0.04617759	-0.1723152384	0.0240404859	0.1476396496	-0.2342127404	-0.1543050104	0.1599377353	0.0750337999999999	-3.5400000000102017e-05	1.2531600000072228e-09	0.0056300711424399	0.00996673	0.05166233	0.0026689963410289	9.93357068929e-05	0.00459434	-0.02965506	0.0008794225836036	2.11079600356e-05	-0.00168257	0.0010163899999999	1.0330486320999996e-06	2.8310418049e-06	-0.00175373	0.0	0.0	3.0755689129e-06	0.000960539	-5.086100000000003e-05	9.22635170521e-07	2.586841321000003e-09	0.0	0.0	0.0	-0.6581865109	0.156154146	-0.8011541631	-0.4507563972	-0.8083276896	-1.661757884	-1.278493739	0.8184289486	1.216810292	0.1790210214	-1.378992189
68360.36907793004	-20.974906426141388	439.9466995853873	4673140060.470814	128726.53070351956	-120.24264520204451	14458.293725184758	16570519706.964165	68261.37254153716	-80.35346127515368	4659614981.254523	6456.678738897622	82034.27399567836	62575.58726800113	1.815242	29.303173	0.13533504	0.0763709	-0.143057622	-0.0616465013	0.0105214953	-0.0431130233	-0.0829430742	-0.1180572473	-0.0712988777	0.0957336533	-0.0484675615	-0.1848244454	0.1179357596	0.1282770257	-0.1516622687	-0.0020049421	-0.0846320836	-0.0881133835	-0.0935998801	-0.0248567767	0.1822413877	0.0107897635	0.0194267408	0.0330889759	-0.0497282555	-0.2643905186	0.072673637	0.0915343199	-0.0014487136	0.132148755	0.0232807783	0.0134063016	0.0808427931	-0.1065887082	0.0447965426	-0.2007244782	0.0865011184	0.301826687	0.0099533766	0.0385530862	0.101603381	0.1129100463	-0.1161149104	0.1226432323	0.1474454847	0.0768700188	0.0179429812	-0.072943291	-0.0788216751	0.0168913739	0.0474472026	0.0031052251	-0.0763359356	-0.0715666876	0.1839837367	-0.1558781868	0.1753869105	0.1107254741	0.0065937824	-0.1424807081	-0.0051557146	0.0686599576	-0.2014837545	0.0286602212	-0.0057196368	0.0026077513	-0.0874954356	0.0468992392	0.0067978717	0.1460414306	-0.1044849791	-0.0537191304	0.2232553814	-0.112185842	-0.0624174937	0.1779339057	-0.1391075583	-0.0549267126	-0.1776627858	0.1153927936	-0.0044487676	-0.1248703512	-0.09172912	0.1918377801	0.018136484	0.1201062989	0.1581792149	0.0696975	-0.0053362999999999	2.8476097689998987e-05	0.0048577415062499	-0.0345166	-0.04448333	0.0019787666478889	0.00119139567556	0.021162	0.01656766	0.0002744873578756	0.000447830244	-0.00278696	-0.0011043899999999	1.2196772720999995e-06	7.767146041599999e-06	-0.00191629	-0.0001625599999999	2.6425753599999992e-08	3.6721673641e-06	0.0008485339999999	-0.000112005	7.200099491558303e-07	1.2545120025022388e-08	0.0	0.0	0.0	-0.4667553606	0.827371577	-1.058125059	-0.6543561603	1.348486541	-1.884220921	-1.199878284	1.421134578	0.8871236636	0.7549282473	-0.1735867528
68222.8130590171	-137.5560189129319	18921.65833917488	4654352221.685595	128933.3471630366	206.8164595170383	42773.04792716275	16623808010.664118	68180.64026652236	-80.73227501480142	4648599707.15293	6517.700229065529	81836.72864743098	62116.72698364258	1.521588	24.562756	0.1013225999999999	0.0622053	-0.1490138637	-0.064176501	0.0933030702	-0.0271909882	-0.0998339182	0.0081863735	-0.070057912	0.1821930002	-0.1121754033	-0.0915834048	0.0156463976	0.0174099913	0.1341483483	-0.0618869832	0.1340601468	-0.2589032613	0.1110534677	-0.0732085778	0.0627931203	0.0697020058	0.2038188201	-0.0991606322	-0.0059189463	-0.1269127206	0.1288480487	0.2120192833	0.090094462	0.1196576203	0.0525844997	0.0267805801	-0.111281824	-0.0842023142	-0.0250379067	-0.1524919309	-0.1931504939	0.0301608232	0.0056191376	0.0384894786	-0.074377092	0.0896625806	-0.1207124602	-0.0834310026	-0.107757536	0.1996163627	-0.0010496495	-0.0400442999	-0.0853340595	0.1637957898	-0.0386354238	-0.1378223527	-0.1265991083	0.1523648026	0.06923655	0.0085860548	0.1216473713	-0.0467346224	0.1996044911	-0.1890364864	-0.0342635023	-0.0588537877	-0.1831411066	0.0083027874	-0.0306963443	0.0455379284	-0.1791135883	0.0872867855	-0.1549636505	0.0578251396	-0.0422351297	-0.1638280604	-0.139161243	-0.1390123433	0.1019192633	-0.0833658898	0.2327704507	0.1736936282	0.0710340861	0.0612593796	-0.0150267664	-0.1255613043	0.2662842304	-0.0521112237	-0.0466016783	0.1751243385	0.1561356449	0.0750314	0.0053339	2.8450489210000028e-05	0.00562971098596	0.0201605	0.0546771	0.00298958526441	0.00040644576025	0.0212596	9.759999999999976e-05	9.525759999999957e-09	0.00045197059216	-0.00245378	0.0003331799999999	1.1100891239999984e-07	6.0210362884e-06	-0.00142519	0.0004911	2.4117921e-07	2.0311665361e-06	0.0008485339999999	0.0	7.200099491558303e-07	0.0	0.0	0.0	0.0	-0.5218366241	1.117566534	-1.029136227	-0.7575647468	0.8139005222	-1.366409142	-1.591687577	0.06239394816	0.9433669738	0.01515027801	-2.60424996
68279.2735161665	56.46045714939828	3187.783221519039	4662059191.895476	128913.48762428976	-19.859538746837643	394.4012792371457	16618687291.457909	68080.11322805654	-100.52703846582152	4634901817.144999	10105.68546270876	81859.39795254718	64340.85959224599	2.057396	33.212219	0.06085186	0.0334026	-0.1681889108	-0.0689880911	0.1114873193	-0.0024492154	-0.0383176496	-0.0712813281	0.0191937545	0.1405635391	-0.0724510653	-0.1308917981	0.1269877353	0.0357943817	0.2279988068	0.1330412218	-0.0320072715	-0.0194455792	0.0835796911	-0.0217487368	-0.0916165811	-0.0633689543	0.2553762411	0.016341627	-0.031800124	0.0723630996	0.0710556052	0.179891945	0.0440960735	-0.1105029023	-0.2396286823	0.1621368378	0.2104159322	0.2173776583	-0.1561662298	-0.0520370627	-0.075211838	-0.0375986593	0.050428838	-0.0344505896	0.0514254312	-0.0318343741	-0.0142563852	-0.0561364983	-0.0909359074	0.1661889308	0.0634655047	-0.0946173807	-0.2633040387	-0.0027261596	-0.0883513311	-0.0423725111	0.014166472	-0.021603929	-0.005965983	-0.0084740165	-0.0426703888	-0.1507053674	-0.1218302235	-0.1339131707	0.0112264873	-0.1984470787	-0.1912511048	-0.0064613569	-0.022639881	0.0533031437	-0.1453740918	0.0337821542	-0.0752542187	-0.0621428485	0.0146721008	-0.1265135966	-0.0528431633	-0.018772623	-0.0540943637	-0.0251947112	0.0497003756	-0.0065635337	-0.0795197593	0.0338109315	0.0723052539	0.0462860159	0.0521771554	-0.026025667	0.071416754	-0.093338325	0.1538107079	0.0750567	2.5300000000005877e-05	6.400900000002972e-10	0.00563350821489	-0.00330415	-0.02346465	0.0005505897996225	1.09174072225e-05	0.00395499	-0.0173046099999999	0.000299449527252	1.5641945900100002e-05	-0.00245377	9.999999999940612e-09	9.999999999881223e-17	6.020987212900001e-06	-0.00131616	0.0001090299999999	1.1887540899999996e-08	1.7322771456e-06	0.00114064	0.0002921060000001	1.3010596096e-06	8.532591523605846e-08	0.0	0.0	0.0	-0.6662650396	1.30071309	-0.9482986827	-0.4091639354	-0.09306562233	-1.470468244	-1.82718963	1.170450124	0.7242057908	0.5609743694	-0.9700957447
68249.29438582546	-29.979130341045675	898.7482560054053	4657966184.163067	128681.55631510416	-231.931309185602	53792.13218054731	16558942935.677322	68035.1716321603	-44.9415958962345	4628784579.017509	2019.747041700442	81706.38268701805	61936.1011175635	2.066278	33.35561	0.05594726	0.0274865	-0.1352902171	-0.0497633028	0.0904628347	-0.0246782971	0.0305774418	-0.06327103	-0.0661777033	0.0053506638	-0.1116075969	-0.0121112216	0.0982761272	0.0051696628	0.1274371143	0.0424562266	0.0383799921	-0.0005103453	0.0809862607	-0.0316317455	-0.0419254964	0.1381194274	0.2082362525	0.0859434038	0.0594712619	-0.0740681014	0.0323512515	-0.0271048386	0.040887707	0.1126979265	0.0423871341	0.0583582837	0.0177278829	-0.0528636347	-0.0250488391	-0.1157390671	0.0679296461	0.0482199671	0.0489177253	-0.1017954281	0.0102505424	0.0434928179	-0.0222904721	-0.1786033078	-0.0297315066	0.1547209956	-0.0269524478	0.0115429859	-0.0906025654	0.018012737	-0.0709083084	0.1167279894	-0.069340282	0.0413743724	0.0760840265	-0.1904200299	0.1093241196	0.0035643069	-0.0991560736	-0.1166475533	0.1621876239	-0.0236261231	-0.190102113	0.0137304985	-0.0144906717	0.0178087912	-0.1303241104	0.0749944658	-0.1281052337	0.0822207723	0.074852001	-0.0882821163	0.0752214093	-0.1794672863	-0.1880695274	-0.0575985754	0.0452570297	-0.152581786	-0.06629074	0.0686904772	0.0278344245	0.033875819	0.1826866347	0.0106339965	-0.0431739056	-0.0765583176	0.1512085936	0.0724505	-0.0026062	6.792278440000015e-06	0.00524907495025	-0.0137039	-0.01039975	0.0001081548000624	0.00018779687521	0.0212431	0.01728811	0.0002988787473721	0.00045126929761	-0.00246708	-1.3309999999999884e-05	1.771560999999969e-10	6.0864837264e-06	-0.00158836	-0.0002722	7.409284e-08	2.5228874896000003e-06	0.000913086	-0.000227554	8.337260433960001e-07	5.1780822916000026e-08	0.0	0.0	0.0	-1.438305305	1.583110309	-0.9375430604	-0.9829567486	0.4836754423	-1.318163978	-0.6179787041	1.236155167	1.72447868	0.117561432	-0.158533955
