global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	aroma_motion_02	aroma_motion_04	aroma_motion_06	aroma_motion_07	aroma_motion_10
67982.15346429759	-160.06846372738073	25621.9130800438	4621573189.643309	128428.27208094444	-357.6570414881571	127918.55932606134	16493821069.697094	68004.04243164063	-60.05705915178987	4624549787.044379	3606.850353961588	81636.88669308607	64109.4421412886	1.102999	17.189226	0.05082637	0.0400331	0.1478384111	0.0147390281	0.1837460519	-0.071473689	-0.1600919358	0.0096281444	-0.0177895602	-0.0110130637	-0.0951548894	0.0359171462	0.193777902	-0.0349645506	-0.0783690764	0.1012698214	0.0081821862	-0.0808667773	-0.0078985907	0.1565030721	-0.1244917882	0.0647258326	0.0610865632	0.1898143478	-0.0306895847	0.0505017709	-0.1945684306	0.0603781789	-0.0073756907	-0.03579149	-0.0080925495	-0.0973190374	-0.4081789206	-0.0117945533	-0.1632361782	-0.1748306426	0.0584707289	0.0655422369	0.1671589013	0.0347738227	0.103365112	0.1274144685	0.1315787433	-0.1401536516	-0.2665289943	0.0870052272	-0.0595520373	-0.0630527414	-0.0282860674	0.1534050648	0.0724622515	0.2595988807	0.102914993	-0.0919600245	0.0670789494	0.2124907202	-0.1632344621	0.2456804369	-0.0116813043	-0.1221625498	0.1053063057	0.025639135	-0.0744709896	-0.0433381794	0.0397001923	-0.1206493118	0.1147414171	0.0958172453	-0.0144511834	0.0738278164	-0.1407296547	-0.1094963618	0.106726263	-0.1419769982	0.1371203339	-0.0428488342	-0.2654540853	0.0706374199	-0.0225160288	0.0556342445	0.0870366514	-0.083928897	-0.1431644383	0.2111282526	0.1598726491	-0.3699158394	-0.0755085118	-0.1868735284	-0.1325653812	0.0038744613	0.0593176135	-0.0396456754	-0.0993227506	0.1483339912	0.00163669	-0.0038428699999999	1.4767649836899995e-05	2.6787541561000005e-06	0.0494003	0.0391651	0.00153390505801	0.00244038964009	-0.0184699	0.0003609	1.3024881000000057e-07	0.00034113720601	0.000880687	-9.418100000000004e-05	8.870060761000008e-09	7.75609591969e-07	-0.0	0.0	0.0	0.0	0.000415091	-5.496900000000004e-05	1.7230053828099997e-07	3.021590961000004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2575420108	1.071521498	-1.399658783	-0.5354154092	-0.3180715524
68164.88581441986	182.73235012227087	33391.11178120819	4646451658.092898	128392.99755859376	-35.274522350679035	1244.2919270685547	16484761822.081064	67946.55171363468	-57.49071800595266	4616733889.773631	3305.182656839969	81724.0970849776	70076.16648297243	2.750641	42.866196	0.09162135	0.0523791	0.1088213663	-0.0658258276	-0.1551673534	0.0227254162	-0.0805408192	-0.0680936461	-0.1357839398	-0.1414707382	0.0741149248	0.1951629167	-0.0004190287	0.0113973668	-0.2253685133	0.047733542	0.063442263	0.0593464578	0.1031306664	-0.0907810071	-0.2110103992	0.0304355376	-0.1014538817	0.0159053465	0.208442634	-0.1578220723	-0.2086823295	0.1637201703	0.0069487826	-0.0364807095	-0.0931534717	0.0770503769	0.0528770431	0.083369938	-0.0843031171	-0.0277765458	0.0385511354	-0.1885983621	-0.1305050261	-0.0218212779	-0.0145014021	0.0060964259	-0.1236242532	0.0418409701	-0.1251448776	-0.1104858717	-0.1754757509	-0.2007475611	0.0278221399	0.0703525787	0.0047506399	0.0860614821	0.2078930373	0.0005792856	0.0491237854	0.0441736051	-0.1428743648	0.0848128494	-0.1106397796	0.0923023564	-0.0564391652	-0.0713502756	0.0891628452	-0.0719949997	0.0390422635	0.1726756643	-0.1520369449	-0.0172557368	-0.0947844489	0.1750024319	0.0158256933	0.0309911706	-0.0206132529	-0.0965961071	0.0119548997	-0.0993807804	-0.0834066963	0.27656634	-0.0644705474	-0.0637819808	-0.1490434792	-0.0474630579	-0.0629066701	-0.1517106267	0.1218969323	0.1072545143	-0.0291673446	0.0464912586	-0.1494423186	-0.1275986676	-0.0833023268	-0.0548413283	-0.1159232098	0.1451920809	0.00491819	0.0032815	1.076824225e-05	2.4188592876100003e-05	0.027676	-0.0217243	0.00047194521049	0.000765960976	-0.055899	-0.0374290999999999	0.0014009375268099	0.0031246982009999	0.00127551	0.000394823	1.558852013290001e-07	1.6269257601000002e-06	-0.0	0.0	0.0	0.0	0.000603997	0.000188906	3.64812376009e-07	3.568547683600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.245157563	1.665762094	0.2858500109	-0.7307445608	-0.4173864974
68249.36449729268	84.47868287282472	7136.647859927289	4657975754.284315	128411.21520996094	18.217651367172948	331.8828213358584	16489440191.698904	68008.31754092262	61.76582728794892	4625131254.746964	3815.017420564736	81730.50369960538	70421.43197556605	1.049058	16.348598	0.04680245	0.0285544	0.08331242	-0.0583917314	-0.170243506	0.0404236527	-0.0807169332	-0.0042240377	-0.0014069921	-0.009796128	-0.0301687307	0.2768995062	0.0486010509	0.1391853187	-0.0482392351	0.009043135	-0.145674209	0.1762919318	0.2807825548	0.0294791886	-0.2126433462	0.1341556392	-0.0346237839	-0.0201303088	0.0339340607	-0.1342990798	-0.046156388	-0.0430551196	0.2446417874	-0.1548673575	0.0402481295	-0.0402278445	-0.0266463839	-0.0046028452	0.0256005916	0.1106574782	0.2557108142	0.0601156019	-0.2675234717	0.0604862868	-0.0380685954	0.0811069818	-0.0062962327	0.0010588741	-0.0495755546	-0.0265033044	-0.1464587257	-0.1286043286	0.0133158458	0.1682679163	-0.0032336093	-0.0377109344	0.102988226	0.0221537413	0.1758621242	-0.2024060162	-0.1496204835	-0.02327476	0.1721892149	0.0316396333	0.0621435036	-0.2735268233	0.1714908963	-0.0241620524	0.0313851982	0.0377830846	-0.1094224101	0.1801136304	0.2420252237	0.1442559583	0.0411681222	0.0348451514	0.0029167296	0.0854238719	-0.0426233126	-0.1542340093	-0.0073139961	0.2523405069	-0.0078855077	-0.0764855279	-0.1840872056	-0.1623128117	0.0118496104	-0.0172516267	0.0465700778	0.1175794837	0.1614711719	-0.0046640541	-0.0258540218	-0.1602350077	-0.0965808622	-0.0897815311	0.0502649412	0.1417885247	0.00930448	0.00438629	1.92395399641e-05	8.65733480704e-05	0.00212809	-0.02554791	0.0006526957053681	4.5287670481e-06	-0.055891	7.999999999994123e-06	6.399999999990597e-11	0.003123803881	0.00103589	-0.00023962	5.7417744400000036e-08	1.0730680921e-06	1.09811e-22	1.09811e-22	1.2058455721000002e-44	1.2058455721000002e-44	0.000506412	-9.758499999999995e-05	2.564531137440001e-07	9.522832224999994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1846713438	1.54391726	0.8372226178	-1.363571193	-0.008384718175
68189.36047314509	-60.004024147594464	3600.4829139050994	4649788881.736522	128428.71543244392	17.500222482980462	306.25778695381484	16493934947.62766	68029.96082356772	21.64328264509095	4628075569.656158	468.4316836552951	81654.91545868441	70058.85169647641	1.119447	17.445547	0.03935435	0.0220684	0.0450241574	-0.067235395	-0.1479682419	-0.0238727977	-0.0376506325	0.0101316612	0.0675207343	0.0466965135	-0.1258126828	0.0111449386	0.0485974809	0.2049872048	-0.222886448	0.0100201609	-0.1129106277	0.0485667313	-0.0684298566	0.0504262378	-0.0173974716	-0.0392672839	0.1739792302	-0.1114506629	0.0271275215	-0.0335038547	0.0336790103	-0.1296137306	-0.2565037438	-0.0882556068	0.0040681248	-0.0983167173	-0.2003234036	0.1436364254	-0.0023530141	-0.0069864961	-0.0592888211	-0.1615932867	-0.0556689336	0.03792445	-0.013556759	-0.0506021283	0.0267079396	-0.2369313701	-0.0769820289	0.0976520415	0.0344245166	-0.0057987454	-0.0668497249	0.01811877	0.2171111418	0.0911816922	0.1316245857	-0.2472788289	0.1180056703	0.1012514926	-0.0011044712	-0.1107752159	-0.030207764	-0.1476786225	0.0830848863	0.036995353	-0.1111004443	-0.0208622213	-0.0737865396	-0.0352281711	-0.1252854678	0.1356119563	-0.1069080808	0.0548139205	-0.0160915478	-0.1512310608	0.1214896593	-0.0018609913	0.009979339	-0.3353472163	0.0059577338	0.2169111228	0.1359919493	0.0807573259	-0.1096181568	0.0269960425	-0.0874096634	-0.0035665349	-0.1222668249	0.0297871467	-0.0816902141	-0.0120609454	0.0783831449	0.0453504428	-0.0242262348	-0.084291221	0.0951443574	0.1381294559	0.0153622	0.0060577199999999	3.669597159839999e-05	0.0002359971888399	-0.00403564	-0.00616373	3.79915675129e-05	1.62863902096e-05	-0.0427206	0.0131704	0.00017345943616	0.0018250496643599	0.000777866	-0.000258024	6.657638457600002e-08	6.05075513956e-07	-0.0	-1.09811e-22	1.2058455721000002e-44	0.0	0.000485186	-2.1226000000000003e-05	2.3540545459600006e-07	4.5054307600000007e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7719819988	1.155741858	-1.442031069	-1.794087922	-0.2585842393
68152.73922436939	-36.621248775700224	1341.1158618917252	4644795863.784898	128477.65270011657	48.937267672648886	2394.856167264485	16506507243.33177	67955.66111188616	-74.29971168155316	4617971877.153517	5520.447155961928	81718.52470303168	70334.49272078896	1.118102	17.424582	0.05116348	0.0311057	0.039645898	-0.108046997	-0.1316043373	0.0609527506	-0.1380697829	-0.0020735434	-0.0619778112	-0.1253672836	-0.0297900386	0.105106393	-0.0053878917	0.0737544546	-0.1738678658	-0.0778521534	0.0027643055	-0.1489518729	-0.0450952682	-0.0069493271	-0.0737451662	-0.0844161111	-0.0264334623	-0.0912111463	0.1744209236	0.046375825	0.1163314266	0.0345714592	-0.0864977762	-0.001970409	0.1222069964	-0.26986018	-0.1082301002	-0.2140859862	0.0944586465	0.151085795	-0.0219469011	0.1064353362	0.031777485	-0.0675452947	0.1008059	-0.1017339377	-0.0220387599	0.129214854	0.0098358381	-0.1166986853	-0.1090437882	-0.033542111	0.0834935233	-0.0162748831	0.1135888481	0.1225370385	0.1057611728	-0.096927574	0.0927888073	0.0723314884	0.2209388789	-0.1317136137	-0.0015945189	-0.1731285125	-0.1683840216	0.0165686656	-0.0001193955	0.0547442843	-0.1608989952	-0.165141806	0.0930329173	-0.0806820392	0.1138879511	0.1346848136	0.0888307498	-0.0121880758	-0.0359650671	-0.007097901	0.0119269154	-0.2352649544	-0.0361904277	0.1656264354	0.1441608975	0.1564239563	-0.0610911523	0.0685917465	-0.0296663223	0.153961979	-0.2248474156	0.2323285501	-0.0275567484	-0.0432768961	0.0804761115	0.2173486433	0.0105811809	-0.0144549136	-0.2093025372	0.1342214686	0.011613	-0.0037491999999999	1.4056500639999996e-05	0.000134861769	0.00596894	0.0100045799999999	0.0001000916209763	3.56282447236e-05	-0.0632926	-0.020572	0.000423207184	0.00400595321476	0.00111462	0.000336754	1.13403256516e-07	1.2423777444e-06	1.0520800000000001e-22	1.0520800000000001e-22	1.1068723264000003e-44	1.1068723264000003e-44	0.000485186	0.0	2.3540545459600006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5422384903	1.174631165	0.5561681573	-1.783726558	0.4489059043
68023.2364937851	-129.50273058429593	16770.95722878874	4627160703.0894165	128269.21153210055	-208.44116801601197	43447.72052387932	16452990627.066755	67997.43470052084	41.77358863467816	4623651125.851596	1745.0327074193126	81690.54581244667	64204.14048709849	2.74342	42.753662	0.09825605	0.0578041	0.0347566267	-0.0475805592	0.2176013725	-0.046499205	-0.1438250988	0.0685126611	-0.0081288135	0.013535951	-0.0776670163	0.103449998	0.0362403716	0.1678326248	-0.0054554874	0.1215091741	0.0576208999	-0.2178349288	-0.1169296214	0.0430903822	-0.012812528	-0.0707046323	0.0247725365	-0.0550055069	0.124433403	-0.067875486	0.0400753483	0.1326101517	0.112583911	-0.1014285605	-0.1580321604	-0.002246272	0.020376573	-0.3144834065	0.1637947258	-0.0547939957	-0.2008289443	0.0954992148	-0.1218878193	0.0420698922	-0.030824021	-0.1802654905	0.0423020917	-0.1628488665	-0.1090642819	-0.0832532373	-0.0778461433	0.0820643527	0.0554565444	-0.0038321755	0.1986688162	-0.0228541101	0.016346825	0.0616187828	0.0453220702	0.1597747051	-0.0045080507	-0.2526969519	-0.0572399364	-0.0089405042	-0.0656099166	0.0456347336	0.30583248	-0.1379214986	0.0711411279	-0.0608832007	0.1991422362	-0.0663004761	-0.0850979971	0.0713397909	-0.0062231353	-0.0622970852	-0.0890547343	0.0865090395	0.1053236905	0.1689571841	-0.2476272979	-0.0163270919	0.1162118518	0.2067873816	0.1042425142	0.3039452996	0.0712760163	0.2316485612	0.0493646922	0.1335257055	0.1189210123	-0.1333157001	0.1933489064	0.1217142504	-0.1586665559	0.1821497143	-0.1112950905	0.1300716051	0.00646181	-0.00515119	2.65347584161e-05	4.17549884761e-05	0.0219435	0.01597456	0.0002551865671936	0.00048151719225	-0.0157392	0.0475534	0.00226132585156	0.0002477224166399	0.000828714	-0.0002859059999999	8.174224083599996e-08	6.867668937960001e-07	-0.0	-1.0520800000000001e-22	1.1068723264000003e-44	0.0	0.000179554	-0.000305632	3.2239638916000004e-08	9.341091942400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1034993671	0.4309431583	1.247149894	-1.549957947	-0.639621647
68119.43100391363	96.19451012853824	9253.383778869444	4640256880.296949	128423.44783266127	154.23630056071852	23788.8364106563	16492581953.228271	68044.5910202753	47.15631975446013	4630066367.11653	2223.7184927848866	81589.24803021012	69226.58443706877	2.757573	42.974232	0.08439533	0.0435806	0.0081391408	-0.1765319658	-0.0300516552	0.0995319745	0.0928305931	0.0832094438	0.1141196881	0.1699265113	0.0060010533	-0.0950902162	0.0658189773	-0.0187234831	0.0435671802	0.0628562099	-0.0475262756	-0.1998019895	0.0634970499	-0.0770080766	0.0553937	-0.1228066935	0.299439484	-0.1828913956	-0.0500304077	-0.090033635	0.2135972591	0.1322645874	0.0012975467	-0.0546610774	-0.1938863734	-0.1806267849	-0.0398961625	0.0036032945	-0.0353465042	0.0589020808	0.0851482538	0.0055086793	0.1120972675	0.0574140122	0.1032107808	-0.0871711602	0.1039347385	-0.0931227154	0.1416676633	0.1948533617	0.0201792366	0.1758520134	-0.0651559158	-0.1080115109	0.217270138	0.0277295479	-0.0393507223	0.1172920553	0.078788324	0.0748459939	-0.0283737233	-0.2620102031	0.068204843	0.060198121	-0.0505963473	-0.0207180105	-0.1696793761	0.0733087608	0.0109076164	0.1076982932	0.1074888975	0.0800763464	-0.0109703195	-0.0082226185	0.0141086228	-0.2646184505	0.0678598446	0.0041028877	-0.0269504949	-0.121658435	0.1238414693	-0.0399998972	0.1612037952	-0.0040585583	-0.1013941391	0.1781807663	-0.0941507807	0.0221228966	-0.0308086626	0.2007552363	-0.0414146191	-0.1159640469	0.1170124707	-0.1341195826	0.2838335576	0.1342039437	0.1395009836	0.1256873438	-0.0066069	-0.01306871	0.0001707911810641	4.365112761e-05	-0.0088594699999999	-0.0308029699999999	0.0009488229608208	7.849020868089823e-05	-0.0156836	5.55999999999994e-05	3.091359999999933e-09	0.0002459753089599	0.000343927	-0.000484787	2.3501843536900007e-07	1.18285781329e-07	-0.0	0.0	0.0	0.0	0.000504128	0.0003245739999999	2.54145040384e-07	1.0534828147599997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.681927339	-0.5529166479	-0.9343353744	-2.177904039	-1.359356808
68045.05894685487	-74.37205705876113	5531.202871151621	4630130047.080955	128227.30973176034	-196.13810090093463	38470.15462502523	16442242961.0448	68002.47800409226	-42.11301618303696	4624337014.697052	1773.506132032733	81677.34440059727	66385.31420976939	2.285637	35.619545	0.0754310899999999	0.0421929	-0.0188286364	-0.1386094589	0.0771514605	-0.0312292699	-0.0218415052	0.1191452299	-0.0746956599	-0.1818555618	-0.0228538832	-0.0902778306	0.1237878158	0.0049536905	0.0333078721	0.0151440336	0.0934792232	-0.0329360572	0.0123527301	0.1237863146	0.0221114004	-0.0358368474	0.0618259537	-0.3058543199	0.0035236392	-0.0359641749	0.0227457719	-0.0323454778	-0.017593823	-0.0912032364	0.0265517949	-0.0439748568	0.0251710322	-0.0854940705	-0.1888417283	0.112526188	0.0027224187	-0.0258494293	0.2869665374	0.0106920566	0.1386817244	0.0943037166	-0.1505435274	0.1230241287	0.0440947348	-0.078665697	-0.0808067286	0.158830619	-0.023113037	-0.1230091547	0.0497703399	0.1687039036	0.1934669381	-0.0076615624	0.0627227108	-0.1009809679	0.026533757	-0.0893714427	0.2007072353	-0.0111614593	-0.2372286118	0.0751208895	-0.229772283	0.1639161433	-0.0283221648	0.0675854072	0.0057073471	-0.0114570601	-0.0590493335	0.0497811086	0.0661506836	-0.136846458	-0.114364159	-0.1590470218	-0.0421724278	0.1064482665	0.0339029844	0.0568503082	0.0542553991	0.0247967181	0.0979187283	0.0514532896	0.0986549238	-0.093195929	-0.0492975001	0.0343860438	0.2494677248	-0.133792304	0.1608353885	-0.1379918492	0.2001903665	-0.0499696573	0.0246422308	0.1210765853	-0.00159802	0.00500888	2.50888788544e-05	2.5536679204e-06	0.0249692	0.0338286699999999	0.0011443789139688	0.00062346094864	-0.0156964	-1.2800000000000313e-05	1.6384000000000796e-10	0.00024637697296	0.00050407	0.000160143	2.5645780449000005e-08	2.540865649000001e-07	-0.000116544	-0.000116544	1.3582503936000001e-08	1.3582503936000001e-08	4.92002e-05	-0.0004549277999999	2.4206596800399996e-09	2.0695930321283999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.34239997	-0.8564688616	0.00395968389	-1.543657594	-0.9740731463
68116.16571671366	71.10676985878672	5056.17271975046	4639812031.946797	128251.85764042025	24.54790865990799	602.5998195751856	16448538988.21862	68116.80093238468	114.32292829241489	4639898569.262122	13069.731933352632	81837.6730305434	69544.87087773919	2.289404	35.678249	0.0759857999999999	0.0343303	-0.0950874342	-0.1617409045	-0.0828874744	-0.0835528776	-0.0113820086	0.1207326871	0.0377489812	-0.0538119803	-0.0374506436	0.0516245332	0.1272267181	0.0817353637	-0.1005688046	-0.0448878728	-0.0789892971	0.0027855027	0.0491170193	-0.0653000136	0.1321401527	0.0569355149	0.0047788958	0.0143225493	0.1572165516	-0.0379417197	-0.0352762794	0.0705165359	0.0634740037	-0.0055463684	0.0084440989	0.175803663	0.1212941784	-0.0639439327	-0.0571209264	-0.0131514109	-0.0305173227	0.0758345657	0.0045972904	-0.1776508407	-0.029921626	0.0190536139	0.1720204659	-0.0337248809	-0.1221911388	-0.1532285162	0.0147835813	0.1320994458	-0.0042989318	0.0254394584	0.0223926363	-0.0311482868	0.0694469023	0.1012305103	-0.0342523176	0.0307337879	-0.0164502256	0.0257427364	0.0062602373	0.0880091015	-0.0223530024	0.0927341905	0.0548012935	-0.094101729	0.1125866639	-0.0443497328	-0.1960452149	0.030051716	-0.107935151	0.0440847822	0.0876138485	-0.1326867291	-0.1386060893	0.0211891636	-0.170865173	0.0578726384	0.1653623661	0.1697847522	0.0075019153	0.0413399521	0.0235177598	0.0532760479	0.0228110381	-0.0475884077	-0.0367929261	-0.2940896055	0.012691887	0.0571118286	0.1896518586	-0.0521685077	0.1070816554	-0.1517515474	0.0249868217	0.1162476387	0.0101371	0.01173512	0.0001377130414144	0.0001027607964099	0.00453561	-0.02043359	0.0004175316002881	2.05717580721e-05	-0.0318883	-0.0161919	0.00026217762561	0.00101686367689	8.4226e-05	-0.000419844	1.76268984336e-07	7.0940190760000006e-09	-0.000140459	-2.3915000000000004e-05	5.719272250000002e-10	1.9728730681e-08	0.000157945	0.0001087448	2.4946623025e-08	1.182543152704e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4156815976	-1.149238615	1.10314579	-0.9710733945	-0.6810059225
68087.82196314004	-28.34375357361569	803.3683666418519	4635951499.684256	128325.81643972087	73.95879930062802	5469.903993990575	16467515164.920937	68043.66914760045	-73.13178478422924	4629940911.068113	5348.257945726823	81788.3046131746	69224.12862861528	1.062951	16.565107	0.046496525	0.0240541	-0.0966856263	-0.1761046441	-0.0251754436	0.0095948967	0.0282768958	0.1495675584	0.0083232857	0.030464205	-0.0083841744	0.1770398927	0.0574785974	0.0251935997	0.1651397316	0.0354981896	-0.2228827753	0.0469666276	0.1089551359	-0.0103554708	0.065413361	-0.0109554711	0.0374846668	-0.2598813983	-0.02400775	-0.1062078756	-0.022229639	-0.0919863462	0.1288430512	0.1396769305	-0.0557722973	-0.1497211371	-0.1701902221	-0.1178916581	-0.0177812382	-0.2069078251	-0.0432908564	0.0992787198	-0.1124558454	0.0981999816	0.0074565321	0.1198256595	0.0678965704	0.2012796755	0.0705636651	-0.0872540474	-0.0529391347	0.1822829828	0.0581775876	0.0578127986	0.1520497109	-0.1469214131	0.1167661084	0.1813143792	0.136469931	-0.0647434477	-0.0218079046	0.0246152595	-0.1040772237	-0.1242043398	0.0684473417	0.0549608126	0.0688136437	0.0849481913	-0.0029294744	-0.0008190706	-0.0993754005	0.1609045238	0.1511634738	0.0311101813	0.0671592359	-0.1405089733	-0.1202791904	0.1647893503	-0.1519414232	0.0866827212	0.1763014604	0.1786614659	0.0919360759	0.1288426899	0.1054388162	0.0463355256	0.02264257	-0.0411383575	0.0520637286	-0.1671889805	0.0194114957	0.1736457016	-0.1994191956	-0.1140118073	-0.1157088698	0.0527028082	0.0032878368	0.111209206	0.0117472	0.0016100999999999	2.592422009999999e-06	0.0001379967078399	-0.00905166	-0.0135872699999999	0.0001846139060528	8.193254875559999e-05	-0.0157172	0.0161711	0.00026150447521	0.00024703037584	-2.93291e-05	-0.0001135551	1.289476073601e-08	8.6019610681e-10	-0.0	0.000140459	1.9728730681e-08	0.0	0.000206492	4.8547e-05	4.2638946064e-08	2.3568112089999995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6757249098	-1.099413579	1.633271116	-0.4860438235	-1.487591769
68094.02741637865	6.205453238610062	38.507649896576105	4636796569.782528	128288.87972825574	-36.93671146513952	1364.3206538589695	16458036661.930866	68119.38403785342	75.71489025297342	4640250481.69656	5732.744606019809	81672.48845039862	69197.30525611476	1.09845	17.118334	0.04506904	0.024784	-0.1026546312	-0.1696893063	-0.026970789	0.0146354922	0.1002852017	0.172827732	0.1367161639	0.0657805809	-0.0386367517	-0.0978112885	0.1936996582	0.1997053378	0.1412310271	0.026118879	0.0304863093	0.2431100844	-0.0191310004	-0.1773029152	0.2131457896	-0.0671788173	-0.1271792477	-0.1769547639	-0.0101987638	0.0074016733	-0.2113179572	0.0855110653	-0.0147829125	0.0855293737	-0.0350302168	-0.1769218906	-0.0730931292	0.0548872636	-0.0508880434	-0.0628155499	-0.0286835789	0.1193064701	-0.0773508509	-0.1945371032	-0.1596809403	0.1437995178	-0.1515080861	-0.1845603208	-0.2106075091	0.1011981497	0.1503706487	0.280516858	0.049655444	-0.0967337337	-0.0379549495	-0.0505021915	0.2593448837	-0.0714424734	0.0075298128	0.0288055596	-0.0443238142	0.2464291759	-0.1615294626	0.0628438923	0.0042394928	-0.2309642037	0.0665134385	0.0370504361	0.051305746	-0.0517217679	-0.2121664175	0.0406573703	-0.1492882424	-0.0582690462	0.0679817974	-0.207288534	-0.0556920713	-0.0431104764	-0.1972202754	-0.0537268691	0.2749930983	-0.0583542017	-0.0328630191	0.0357798003	0.2179900311	-0.1564228064	-0.0856807145	0.0712030015	0.056876754	-0.0698574383	-0.0594719818	0.0956235708	-0.1613874273	0.123484484	-0.1499744391	0.0896458667	0.0436490689	0.1059703668	-0.0023749	-0.0141220999999999	0.0001994337084099	5.64015001e-06	-0.0158639	-0.00681224	4.640661381760001e-05	0.00025166332321	-0.00650085	0.00921635	8.494110732250003e-05	4.22610507225e-05	-5.21633e-05	-2.28342e-05	5.214006896400001e-10	2.72100986689e-09	-0.0	0.0	0.0	0.0	-6.90408e-05	-0.0002755328	4.766632064640001e-09	7.591832387584e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.119811706	-0.8352410723	-0.6622752988	-0.1276841579	-1.443674376
