global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_01	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_07	aroma_motion_12	aroma_motion_23
68539.72274328099	n/a	n/a	4697693593.725829	128891.43987521488	n/a	n/a	16613003273.106134	68392.98126390949	n/a	4677599886.165474	n/a	82027.96899264079	59455.57852840833	n/a	n/a	n/a	n/a	-0.0364904463	-0.1595945831	0.020811667	-0.1344900831	0.0462388745	-0.1835733214	0.0705574851	-0.1619064983	0.0977763593	-0.0820885526	0.0452896029	-0.0023743147	0.2182856033	-0.1583045066	0.0104645782	-0.042010957	-0.2504346463	0.153236262	-0.0238936026	0.0465476437	-0.0649890366	0.0465831712	0.1236359753	-0.0224664999	0.1440404252	-0.0380936042	0.184841937	-0.0250627488	0.0225042022	-0.0768323879	0.0725085761	-0.0537828079	-0.1618411927	0.017917503	0.0057375276	0.0686974843	-0.0529392449	-0.0931562847	0.0182666873	0.017956528	-0.3038743497	0.0615331428	-0.1697430797	0.0321781116	-0.0017049251	0.0743494185	-0.0046133712	0.0223461361	-0.1126439495	0.0739490982	-0.190930454	0.0077834958	-0.1362527562	0.0695545848	-0.1647774218	0.0286551624	-0.0580213453	0.0678975644	-0.1013141859	-0.1166422016	-0.0599082044	-0.0688254912	0.213217992	0.179256293	-0.0272062332	0.0531404196	-0.0637028998	0.0353555373	0.0255972083	-0.2365196142	0.057922331	-0.1585384218	0.1108459047	-0.0237363718	0.0175777631	-0.0793753133	0.0248491818	-0.0919497463	0.1310995781	-0.0281301663	0.002423098	0.1063163771	-0.0259205356	-0.2501842721	0.1979062721	0.1643619509	-0.0348874	n/a	n/a	0.0012171306787599	-0.1246	n/a	n/a	0.01552516	-0.0311157	n/a	n/a	0.00096818678649	-0.00340732	n/a	n/a	1.16098295824e-05	0.00231824	n/a	n/a	5.374236697600001e-06	0.000734542	n/a	5.395519497640001e-07	n/a	0.9458921021	-2.02810177	1.220648771	-0.707103273	-0.916439991	-0.4243103851	0.2839717641
68663.19799330714	123.47525002615292	15246.13736902098	4714634758.6680975	129056.63619497482	165.1963197599398	27289.82406222828	16655615345.962086	68415.32346300074	22.342199091246584	4680656484.547019	499.1738602328997	81883.9940509679	59829.27263679832	0.960879	18.089989	0.05890415	0.0331559	-0.0433563475	-0.1535040815	0.0973911049	-0.0943747033	-0.0054154574	-0.0130863587	0.1345888169	-0.1660443533	0.0550282466	0.0059713666	0.3366448246	0.09980297	0.0724200243	0.0222002508	-0.2117063128	0.1493617708	-0.2461274924	0.0896282138	0.0821882206	0.1206000993	-0.1444026607	-0.0822466405	-0.168218984	-0.2810647023	0.2013902746	0.16631545	-0.0031597513	0.193295578	0.1565916099	0.0453417132	0.0543116912	-0.0322860361	-0.0190456782	-0.0441523942	0.1641493651	0.0506355423	-0.0331161047	-0.016732671	-0.0766211121	0.1027797631	-0.1367268345	0.2842226169	-0.0962525965	-0.0336925958	-0.0196263486	0.1405654956	-0.1831199408	0.0969696003	0.0156885943	0.3794607751	0.0840977454	-0.1326711024	0.1727434753	-0.1240714363	0.0747032465	0.1117747422	-0.0018383256	-0.0290910404	-0.0107984849	0.0231475774	0.0242655116	-0.0619946246	0.2157381812	0.1952357861	0.001296146	0.1082947933	-0.0677349372	0.0506731797	-0.0142660453	-0.2096573562	-0.09949885	-0.1159321822	0.1316562959	-0.005429854	0.2210177065	0.0123088492	-0.0423402915	0.0523748608	0.1800977106	0.1436155571	0.1905126615	0.1321514166	0.059179117	-0.1627274448	0.2212685488	0.1640657595	-0.0403447	-0.0054572999999999	2.978212328999998e-05	0.0016276948180899	-0.131685	-0.0070849999999999	5.019722499999992e-05	0.0173409392249999	-0.0275018	0.0036138999999999	1.3060273209999998e-05	0.00075634900324	-0.00300426	0.00040306	1.624573636000002e-07	9.0255781476e-06	0.00231823	-9.999999999940612e-09	9.999999999881223e-17	5.374190332900001e-06	0.000282653	-0.000451889	7.9892718409e-08	2.0420366832100006e-07	1.104769699	-1.612514921	1.263199985	-0.5384067933	-1.620283134	1.094973459	-0.8799090393
68745.34275637189	82.14476306474535	6747.762098963151	4725922150.691052	128921.10623618616	-135.52995878866932	18368.369729258404	16620651633.161997	68554.2297106825	138.9062476817635	4699682411.225023	19294.945645027423	81999.52714243814	60042.32995320595	1.024283	19.283674	0.0882288499999999	0.0406564	-0.0359753646	-0.1825676747	0.165691267	-0.0930016074	0.0558360184	-0.0231574265	0.0731970369	-0.2339291395	-0.0264765261	0.04830202	-0.1322443297	0.1457362454	-0.1654533666	-0.0900075798	-0.073192806	0.1032481314	0.0115459432	0.0153609438	0.0699610616	0.1446066251	0.0409374874	0.0601888566	0.0739248124	-0.0978614575	0.1953898363	-0.0387820839	0.0655074313	-0.1578751062	-0.1833725412	-0.2119613885	0.1329415838	0.0766527322	0.0758753024	0.1767898154	-0.040007177	-0.058532969	-0.0148552954	0.0011815538	-0.0665980196	0.0225308823	-0.0488148038	0.0741789634	0.0310972202	0.0266620569	0.1091669154	0.1466389977	-0.1628740541	-0.1275486292	-0.0424914268	-0.1020891741	0.1120127578	-0.1069267958	-0.1798822035	0.2068795435	0.0798528087	0.2675119692	0.0099928792	0.0174861799	-0.1848489975	0.0564181943	-0.2618558629	-0.0594392432	0.1969774205	0.145431082	0.0173150291	0.1445260417	-0.0512367976	0.0172698875	-0.1161942095	-0.1723560315	-0.0860481306	-0.0633952511	0.0650615237	-0.0488079512	0.0851841814	0.0155830287	-0.1629987547	0.1660257415	-0.0313109542	0.0291264181	0.1430350281	-0.089723323	0.0548554316	0.0901132975	-0.0818879456	0.1634739106	-0.040427	-8.230000000000043e-05	6.7732900000000714e-09	0.0016343423289999	-0.116858	0.0148269999999999	0.0002198399289999	0.013655792164	-0.0385767	-0.0110748999999999	0.0001226534100099	0.0014881617828899	-0.00335111	-0.00034685	1.2030492250000008e-07	1.12299382321e-05	0.00190097	-0.00041726	1.7410590760000001e-07	3.6136869409e-06	0.000763436	0.000480783	5.828345260960001e-07	2.3115229308900006e-07	0.8685796267	-1.778899829	1.026226528	-0.3869618821	-0.9248888059	0.9700566486	-0.8407904641
68759.52221018854	14.17945381665777	201.0569105387306	4727871894.573412	129109.3940324165	188.28779623034643	35452.29420928046	16669235627.417786	68532.63558280787	-21.59412787463225	4696722139.925943	466.3063586659695	82092.17434806954	59826.14420104538	1.02183	19.237494	0.1812505	0.103207	-0.0164668246	-0.1784376778	0.1532569734	-0.0422141247	0.0195699681	0.0487203245	0.0551012841	-0.1112808404	-0.2222833574	0.0310304166	-0.1463280958	0.3427236472	0.0916076707	-0.0809658615	0.0590557462	-0.0408108649	-0.0821029734	0.0659370352	0.0647078016	0.09287369	0.0359021307	-0.1393185826	0.0794601814	0.1687407337	0.1339386904	0.0746782837	-0.0095379771	0.0618739727	0.0543215586	-0.0307291991	-0.0735020847	0.1190899805	0.0089540821	0.2780678806	-0.2816711318	-0.1257136487	0.1083272638	0.1070023282	-0.0074719008	-0.0233366476	-0.1263263824	-0.0011193186	0.0184974447	0.0104547551	0.2375240379	-0.0865113001	-0.2199516426	0.0700092183	-0.0881259731	-0.0643085775	-0.2578300894	0.0869295114	0.0837973041	0.1638182229	0.2335221325	-0.0243520739	-0.2262812005	0.0643326179	0.1505361129	-0.098180958	-0.075760973	-0.0775901765	0.1524875005	0.0403265565	-0.0201221506	0.1162712369	0.0042793868	-0.020740335	-0.1001518469	-0.2393368202	-0.033564208	0.0254250284	0.0044967309	0.0288455933	0.0539998701	-0.0549464055	-0.0868441254	-0.0187395269	-0.1029372724	-0.0449480907	-0.1042695241	-0.2062622234	0.0221100834	0.0232626831	-0.0874204045	0.1625874706	-0.034667	0.0057599999999999	3.317759999999993e-05	0.001201800889	-0.0975374	0.0193206	0.00037328558436	0.00951354439876	-0.0593733	-0.0207966	0.0004324985715599	0.0035251887528899	-0.00167248	0.00167863	2.8177986769e-06	2.7971893504e-06	0.00163557	-0.0002654	7.043716000000005e-08	2.6750892249e-06	0.0	-0.000763436	0.0	5.828345260960001e-07	1.250654884	-1.3861589	0.8785168881	-0.3967951051	-0.6783841519	0.8544549989	-0.5386356167
68701.95374105277	-57.56846913577465	3314.1286386366382	4719958447.837754	129210.35065692534	100.95662450883538	10192.24003221798	16695314716.885609	68522.12366700667	-10.511915801194846	4695281431.836556	110.50037381140989	82152.49739494454	60561.33268631374	1.005147	18.923405	0.12655335	0.0830881	-0.0150708576	-0.1587521647	0.1668671455	-0.078911878	0.0712076808	-0.0203114679	0.1984976131	-0.0336208513	-0.2322729585	-0.0982255135	-0.0917414264	0.0953818336	-0.0231725001	0.0335833112	-0.1396509437	0.0199444773	0.0201975083	0.0024757626	0.0337845194	0.104559355	0.0783668468	0.0247782689	-0.126263161	-0.0151293854	0.1394594345	0.0161901232	0.002246938	0.0406805187	-0.0238733406	0.1231610722	0.0603037299	-0.0266199172	0.2685809536	0.219176569	0.0061793034	-0.1676198479	-0.0295101479	-0.0060490136	-0.1631420365	-0.0337386784	-0.0419794989	-0.1025457163	-0.0054469677	0.1408798013	0.2379045991	0.059138866	-0.1088408554	-0.0686109953	0.0077797714	0.0378751869	0.0831487933	-0.0012873459	0.1370054146	0.1028332377	0.2576507633	-0.0237569742	-0.0564570773	-0.1260619789	-0.0040784425	-0.1459592416	0.0195830194	-0.0536005391	0.16706188	0.098989087	0.008221254	0.0847712577	-0.03919481	-0.0695681949	-0.0256451875	-0.0760446587	-0.106997435	0.0299452823	0.0357237496	-0.083822158	-0.0344843416	0.0979298026	-0.1050990695	0.093574257	-0.0709336902	-0.0359714375	0.0877711858	-0.1518226689	0.0278040188	0.2584926996	-0.2231321859	0.161408037	-0.0143565	0.0203105	0.00041251641025	0.0002061090922499	-0.0991158	-0.0015784	2.491346560000024e-06	0.00982394180964	-0.0307552	0.0286180999999999	0.0008189956476099	0.00094588232704	-0.00301054	-0.0013380599999999	1.7904045635999996e-06	9.0633510916e-06	0.00159436	-4.121000000000008e-05	1.698264100000006e-09	2.5419838096e-06	0.000141657	0.000141657	2.0066705649e-08	2.0066705649e-08	0.9151189736	-1.93772202	0.8100794392	0.06177367048	-0.7103325068	0.7772986471	0.2322669292
68611.62771468303	-90.3260263697448	8158.791039747832	4707555457.658259	129298.77155344424	88.42089651890274	7818.254941206506	16718172325.22976	68409.32276520772	-112.80090179895342	4679835441.194367	12724.043446657131	82086.87314886412	60763.26635257574	1.000671	18.839128	0.1049754	0.0505141	0.004428139	-0.1371891098	0.0546197271	-0.1702096132	0.0446751355	0.0305516722	0.1992595238	-0.0432748378	-0.112043967	-0.1924649922	0.0817188098	0.1063092753	0.0322795997	0.0265952665	-0.1301707159	-0.0434524529	-0.1122155845	0.0891293893	0.0588754378	0.06787851	0.1322445515	-0.0239265861	-0.1177156334	0.0604716342	-0.056837526	0.0542378365	-0.1346889416	-0.0807805014	0.0006889394	-0.0408130829	-0.1975994373	0.0462144696	0.0900484225	0.186651313	-0.0711632064	0.1734148974	0.0408009319	0.0153185088	-0.0227271285	-0.0209447001	-0.1352764436	-0.0032621115	-0.0451768547	0.1277993402	0.1760629366	-0.0628610248	-0.1347545416	0.0043482691	-0.0144593701	0.0279557998	0.1548140074	0.2093314638	0.1311735293	-0.039342328	-0.0247711823	-0.2091903218	0.0400773483	-0.0886949277	0.1069160805	0.0241643701	0.0820857639	-0.0622267756	0.1524660675	0.0910216081	-0.0483208587	0.0023977234	0.0222079077	0.0757196797	-0.0261661743	-0.0027067642	0.0831204452	-0.0749691948	0.0416459482	0.0885045501	-0.1542391518	-0.0097243387	0.042129436	0.0342917006	-0.0186260577	-0.2054552849	-0.1786068749	-0.1921404913	-0.2654973462	0.0978523196	-0.1744161947	0.1599377353	-0.0168279	-0.0024714	6.107817960000002e-06	0.0002831782184099	-0.0676447	0.0314711	0.00099043013521	0.00457580543809	-0.0285843	0.0021709	4.71280681e-06	0.00081706220649	-0.0024968	0.0005137399999999	2.639287875999999e-07	6.23401024e-06	0.00203853	0.00044417	1.9728698890000021e-07	4.1556045609000006e-06	0.000560987	0.00041933	3.14706414169e-07	1.758376489e-07	1.037086749	-1.977679805	1.047702696	-0.4292083761	-0.7935487013	0.06993927163	0.2832867755
68550.0379735826	-61.58974110042618	3793.296208817526	4699107706.179616	129179.646484375	-119.12506906923954	14190.782080751093	16687381065.828098	68373.65661396514	-35.66615124257805	4674956918.764419	1272.074344458452	82117.1244007306	60335.1047381618	1.022209	19.244621	0.11087625	0.0560028	0.0269457239	-0.1078915071	-0.0173913614	-0.1343770501	0.0642718437	-0.0867867922	0.0844110773	-0.0272227938	-0.0683972614	-0.2192817703	-0.0073216812	-0.1006208473	-0.0290566943	0.19475772	-0.1791499797	0.0052314787	-0.147673151	0.121210708	-0.0009131487	-0.0272184951	0.1062957048	0.0659047228	-0.0305256969	0.0091622746	-0.0565293232	-0.0495786902	-0.0137059035	-0.1432090275	-0.1039975479	-0.1223297203	0.0259634295	-0.1680314132	-0.1709483546	0.0581781921	-0.0057625541	0.1565552412	0.0030309435	0.0366150452	0.09433637	-0.0581723435	-0.2441312752	-0.1018409296	-0.031623722	0.1735795035	0.104828064	-0.0614938319	0.0303402791	-0.0772486779	-0.0048862296	-0.0359499927	0.0612211986	0.1132934446	0.0209263171	-0.1758913525	-0.2403053729	-0.2773238233	-0.1002436258	0.0879322326	-0.1698710218	0.0277147903	-0.0380832617	-0.0648438554	0.1512114689	0.0730909188	-0.0244181659	-0.0378531356	0.0673180496	0.0106445798	0.0838846208	0.0190167825	0.1358143671	-0.0098984195	0.1073594524	0.0955558456	-0.1564031443	0.0281042321	0.0781273915	-0.1503122156	-0.0813109825	-0.0796849673	-0.1625810006	-0.1334407271	-0.1722493033	0.0272951361	0.0844506166	0.1581792149	-0.0126949	0.0041329999999999	1.7081688999999996e-05	0.00016116048601	-0.107526	-0.0398812999999999	0.0015905180896899	0.011561840676	-0.0345204	-0.0059361	3.5237283209999995e-05	0.00119165801616	-0.00207652	0.0004202799999999	1.766352783999999e-07	4.3119353104e-06	0.00180128	-0.00023725	5.6287562500000134e-08	3.2446096384e-06	0.0	-0.000560987	0.0	3.14706414169e-07	1.317354437	-1.785161533	0.9790715536	-0.1039701722	-0.4987041898	-0.5932271832	0.2378802491
68567.27033664647	17.232363063871162	296.9543367650711	4701470561.418759	128922.41966478388	-257.2268195911165	66165.6367169608	16620990292.222654	68416.29216895401	42.635554988868535	4680789034.147677	1817.7905492088323	81961.37313753199	60569.36206876567	0.957775	18.031557	0.1077596	0.054968	0.0237500375	-0.0867900209	-0.059777806	-0.1848371558	-0.0252421652	-0.1528493607	0.0148280676	-0.1147294607	0.0783982905	-0.0680040316	0.1376833283	-0.064016423	-0.0987203479	-0.0292100357	-0.0962069628	0.1697376598	-0.0684121871	0.0373797517	-0.0251743546	0.0326847421	0.1078420227	0.1854751972	-0.0909209144	-0.1160402305	0.0892261039	-0.0843870852	0.0612451862	0.1799897905	-0.1587971562	0.0404043727	-0.2823896702	0.1723293096	-0.0043905828	-0.1633303165	-0.0306507452	0.0297616198	-0.0700291534	-0.0850418191	-0.057462243	-0.0033425244	-0.133062573	0.0348458142	0.0292951705	0.1096257565	-0.1449355472	0.1850242526	0.0573030359	-0.103439773	0.011159762	0.0519682587	0.1483304837	-0.0491738128	-0.0842338719	-0.0773536425	-0.1456610997	-0.0216962748	-0.1555850277	-0.0873779356	0.0657337355	-0.1816781336	0.1060058996	-0.0459292124	0.1417896197	0.1029423606	-0.0148562458	-0.0738095817	0.0449196854	0.0757672393	0.1417580313	0.0730620982	0.0612798352	-0.050259979	0.0410027209	0.0390309943	-0.1583040471	0.063393799	0.1589585143	0.0101885977	0.1269449404	0.1716570379	-0.0879091189	0.1037702438	-0.0251464956	-0.0175229349	-0.0206389598	0.1561356449	-0.0173473	-0.0046523999999999	2.164482575999999e-05	0.00030092881729	-0.0631587	0.0443673	0.0019684573092899	0.00398902138569	-0.0157835	0.0187369	0.00035107142161	0.00024911887225	-0.0022845	-0.0002079799999999	4.3255680399999984e-08	5.21894025e-06	0.00161001	-0.0001912699999999	3.658421289999996e-08	2.5921322001000003e-06	0.00040081	0.00040081	1.606486561e-07	1.606486561e-07	0.9902157481	-2.163475128	1.312982615	-0.4193302493	-0.9722880557	-1.087990691	-0.3847630656
68703.52123737885	136.25090073238243	18564.307950385533	4720173830.414967	128669.73271733792	-252.68694744596723	63850.693409561005	16555900117.55118	68350.92004358309	-65.37212537092273	4671848270.804288	4273.51477551164	81908.72474802687	60602.97876123912	0.878375	16.536732	0.0366934	0.0218227	0.0410120445	-0.0754985496	-0.0927720523	-0.1380013061	-0.0820164529	-0.2272184882	-0.0550486163	-0.1845030729	0.105003264	0.0779561109	-0.1719408079	0.0140575962	-0.0445538898	-0.045429562	0.0477135465	0.1876244863	-0.2184527514	0.0389130481	-0.0719396102	-0.040803245	0.2216659408	0.0555480273	-0.0467587354	-0.0041088111	-0.2296414671	0.0667182139	0.104347847	0.1562768508	-0.0032251654	-0.0235866054	0.0178152449	-0.1392659294	-0.0297725587	-0.2261746705	-0.0232262575	0.0359860472	0.0479265187	0.0645210439	0.0008595243	-0.0056213892	-0.2650936926	0.0110434817	0.0292865461	0.0979141938	-0.2369221999	-0.0313892216	0.0615188783	0.0466317702	0.160149844	-0.1046116067	0.0148192929	-0.0110276201	-0.0111997002	0.0264604387	-0.1173884427	0.0661401981	-0.0010823867	-0.0020975191	0.0928815327	0.0582532678	-0.0470589161	-0.0498199089	0.1345085923	0.0694892929	-0.0242457298	-0.1152908656	0.044433017	0.0415851316	0.1465448742	0.1663183064	0.0851140519	0.0046110244	-0.0216440617	-0.0148677449	-0.163772499	-0.0181593535	0.144756637	-0.0701250064	-0.0047482015	0.2148486701	-0.1814331425	0.0568495913	-0.0209483727	-0.1398657916	0.1323633722	0.1538107079	-0.0115246	0.0058227	3.390383529e-05	0.00013281640516	-0.0631781	-1.940000000000275e-05	3.7636000000010653e-10	0.00399147231961	-0.0157893	-5.800000000000249e-06	3.3640000000002895e-11	0.0002493019944899	-0.00217556	0.00010894	1.1867923600000018e-08	4.7330613136e-06	0.00171717	0.00010716	1.1483265600000005e-08	2.9486728089000003e-06	0.0	-0.00040081	0.0	1.606486561e-07	1.122214608	-2.012217584	1.055261513	-0.5551448067	-0.5728767215	-0.9646610405	-0.3070727589
68882.49457490462	178.97333752576378	32031.455545110966	4744798058.861764	128788.66652213286	118.93380479494226	14145.249923001433	16586520624.549145	68458.66323720326	107.7431936201756	4686588572.224806	11608.595771474646	81981.54980335431	60642.9285083165	1.03918	19.564127	0.06352243	0.0356585	0.0721078375	-0.0945298095	-0.1236330921	-0.0446758217	-0.0888683226	-0.1789300083	-0.0387830475	-0.1265799172	-0.0354586466	0.0348320698	-0.0865459284	-0.052117748	-0.1383072659	0.2721296564	0.1210669673	-0.1489795967	-0.0717339936	0.0682743887	-0.0133351724	-0.0564232552	0.2502037913	0.0197081266	-0.0466214684	-0.0744333536	-0.166654561	-0.2252059893	0.0595937665	0.0043643741	-0.0458404064	0.0630655827	0.125966864	0.132057125	-0.2113407825	0.0315507231	0.087674871	-0.283407502	-0.0561445425	-0.0612898483	0.0643495608	-0.055577227	-0.1537235901	-0.0096146596	0.1486637323	0.1520400829	-0.1543747727	-0.0595775106	-0.0322148208	0.002508375	0.1511010364	-0.1541684156	-0.0994196352	-0.1850851485	-0.2123938558	-0.2150101107	0.0439271666	0.0710345525	-0.1721099773	0.0222744878	0.0535984065	-0.0112986049	-0.0361826497	-0.0491465592	0.1310805855	-0.0093525783	0.0012216616	-0.0855668849	0.0670713172	0.0013200232	0.0671134316	0.1074215186	0.1413943283	0.0230902189	-0.1213318937	-0.1050657803	-0.0882006455	-0.0812642364	0.0197021972	-0.048383177	-0.1113069927	0.0512482706	-0.0645822396	0.0684623053	0.1457864826	-0.056739975	-0.0379380583	0.1512085936	-0.0109645	0.0005600999999999	3.1371200999999905e-07	0.00012022026025	-0.078487	-0.0153089	0.00023436241921	0.006160209169	-0.0395117	-0.0237223999999999	0.0005627522617599	0.0015611744368899	-0.00186219	0.00031337	9.820075690000007e-08	3.4677515961e-06	0.00161001	-0.00010716	1.1483265600000005e-08	2.5921322001000003e-06	-5.80906e-05	-5.80906e-05	3.3745178083600003e-09	3.3745178083600003e-09	1.336173866	-1.627550568	0.8337087261	-0.5379525984	-0.205787584	-0.8297522289	-0.6064529406
