global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	aroma_motion_02	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_09	aroma_motion_13	aroma_motion_14	aroma_motion_16	aroma_motion_17
72624.06400777058	n/a	5274254673.004758	n/a	112295.86936089068	n/a	12610362275.518225	n/a	72858.43549176274	n/a	n/a	5308351622.307352	77464.16870576462	69398.37028300867	n/a	n/a	n/a	n/a	0.1515041736	-0.0671087843	0.2105691933	-0.1847376879	-0.2401302758	0.2408315551	-0.0597341348	0.0165981216	-0.0209288819	-0.1673579212	0.1218602481	-0.2447975113	0.0646111868	-0.0553258946	0.0693122849	-0.1300174663	0.1344645395	-0.0874048719	0.0856853862	-0.0576978111	0.1655160398	-0.0632973735	0.0455496974	0.0757192262	-0.1556382367	-0.1445451554	0.0031638802	0.1454339963	-0.1518468363	0.1971584786	0.2375936902	-0.2978763798	0.1213653913	-0.0451621465	0.0917349382	-0.0078034066	0.0286791576	-0.1371244108	0.189750853	-0.0049915624	0.2019467731	-0.0642647694	0.0914712984	-0.0238393743	0.1053440115	-0.0255221338	-0.0596495527	0.0196378993	0.1408729208	-0.3334813464	-0.0393962249	-0.2001934792	0.0126616201	-0.1674744952	0.0431512383	-0.078884855	-0.0676323208	0.0944986007	-0.0589687706	0.1460161663	-0.1704714349	0.0034108286	-0.08813033	0.0129807804	-0.0193178588	0.1513989556	-0.1842247703	0.2223906571	-0.0967714149	0.1600541581	0.160560119	-0.0618384818	-0.0800495102	-0.1435441977	0.1001695875	-0.0326311	n/a	n/a	0.00106478868721	-0.0520352	n/a	0.0027076620390399	n/a	-0.0524294	n/a	n/a	0.00274884198436	-5.94487e-05	n/a	3.53414793169e-09	n/a	0.000737094	n/a	n/a	5.43307564836e-07	-0.000138077	n/a	n/a	1.9065257929000003e-08	0.0	0.0	0.0	0.0	-1.939406848	0.4416859859	0.5688512993	1.890183991	-0.08863907774	0.9799208561	0.1876731544	0.5903143852	0.8707788067	0.8467096901
72344.5176573924	-279.54635037817934	5233729235.08076	78146.1620097598	111336.2194970549	-959.6498638357734	12395753771.896387	920927.8611600184	72865.30628978836	6.870798025629483	47.207865508994	5309352860.704672	77415.7763103825	67650.81575133737	1.359879	22.355463	0.094030265	0.0669555	0.2079286901	-0.1904949135	0.1299491157	-0.1699926637	-0.3315214281	0.1806873403	-0.0032297646	-0.0656722762	0.0024863988	-0.2014479431	0.0853564068	-0.41692218	-0.0637124081	-0.0980469945	0.1208170693	-0.1015200931	0.1174849069	-0.2047505815	0.0488121793	0.1041652984	-0.1242923955	-0.0124526344	-0.0501126759	-0.1505346088	-0.1290541237	0.0246579035	-0.0706484608	0.0438117005	-0.0146774582	0.0680221316	0.0286960013	-0.3375866173	0.1005551901	-0.2448648904	-0.0325675715	-0.0168477754	-0.0076562615	-0.1768000019	0.1284674903	-0.0039311115	0.0448989262	-0.1452432915	-0.1192696257	-0.0892168993	0.0711642245	-0.1036834824	0.0534209689	0.0070688085	-0.066641206	-0.0139215171	-0.0124328246	-0.2718847399	0.0297284883	-0.2513538562	0.0326550522	-0.0977434617	0.0180169694	0.0296881162	-0.0596439963	0.1372720731	0.0388772003	0.0850363596	-0.0819272196	0.0588337169	-0.0946049598	0.2289874249	-0.157256259	0.1267129443	-0.1439901994	0.0371352622	0.0288128706	-0.0989184344	-0.1172932828	-0.1334077727	0.015342567	-0.0327435	-0.0001123999999999	1.2633759999999688e-08	0.00107213679225	-0.117843	-0.0658078	0.013886972649	0.00433066654084	-0.0629879	-0.0105584999999999	0.0001114819222499	0.0039674755464099	-0.000224432	-0.0001649833	5.0369722624e-08	2.721948927889e-08	0.00089705	0.000159956	2.5585921936000017e-08	8.046987025000001e-07	-0.000111985	2.6092000000000007e-05	6.807924640000004e-10	1.2540640225e-08	0.0	0.0	0.0	0.0	-2.22402722	-0.7142382928	1.214450939	-0.5803472704	0.499608626	0.0935679092	-0.08237197603	-0.07341043197	-0.7405574498	-0.1765571704
72252.21606165405	-92.3015957383468	5220382725.81994	8519.584575845201	111305.5493133256	-30.67018372930761	12388925307.941156	940.6601699894852	72756.74822565382	-108.55806413454413	11784.853288639792	5293544412.371181	77301.51761728419	67998.57351981645	1.097103	18.035604	0.08592375	0.047139	0.2009552937	-0.2527035373	0.1533683146	-0.188597556	-0.3580951476	0.1000116191	0.0540885562	-0.0842114409	-0.0561671957	-0.1961009618	0.1396388238	-0.3405948121	-0.1778457737	-0.0651333016	-0.109264527	-0.0199018258	0.0409184036	-0.0506581811	0.1196768404	-0.0192479744	0.2173486103	0.1625184937	0.052913168	0.0006717428	0.018217237	0.190298193	-0.2388654963	-0.0086373337	0.0964178988	0.0036691873	-0.0305424514	-0.3267671797	-0.0320635153	-0.2569434685	-0.0027663783	0.0381623914	0.0634288159	-0.1396040489	0.0085028515	-0.0752439045	0.0293953573	-0.0077198501	-0.0985691445	0.2851360682	-0.1541266465	0.0835604469	0.0535310243	0.0130817349	0.0445511407	0.1077295019	-0.2381933609	-0.28042957	0.0062086054	-0.2247659356	0.1048701411	-0.0608142926	0.0182892169	0.0489058096	-0.0187678238	0.0056123679	-0.1979474503	0.0521176624	-0.0241758466	0.0444107648	-0.0290287851	0.1478673087	0.0924310911	-0.0937271572	-0.0948996996	-0.112815825	-0.0731130527	0.1446197771	0.0709310987	0.1280806212	0.0696778857	-0.0426058	-0.0098622999999999	9.726496128999996e-05	0.00181525419364	-0.0749486999999999	0.0428943000000001	0.0056173076316899	0.00183992097249	-0.074825	-0.0118371	0.00014011693641	0.005598780625	-0.000394941	-0.000170509	1.55978393481e-07	2.9073319081e-08	0.000864952	-3.2098000000000044e-05	1.0302816040000026e-09	7.48141962304e-07	0.000112009	0.000223994	5.0173312036000014e-08	1.2546016081000001e-08	0.0	0.0	0.0	0.0	-2.868060037	0.3007346977	1.105743344	0.1911031819	0.6940832861	-0.1680400176	-0.7884071546	0.08971531574	-0.5827763702	-0.4075563272
72266.85230382664	14.636242172593484	5222497941.903094	214.21958493480403	111341.154407778	35.60509445240314	12396852664.856665	1267.7227509645486	72823.31083050155	66.56260484772793	4430.580364114773	5303234600.315845	77350.69163975479	67263.67026486016	0.9585300000000002	15.757563	0.04013975	0.0223904	0.1851987874	-0.2750332513	0.1209510855	-0.1928875064	-0.3492478389	0.0542637284	0.116263084	-0.0360727017	-0.0603309428	-0.2251440269	-0.0245884153	-0.3159738256	-0.2590946419	0.0144716076	-0.1062807855	0.004924097	0.0276606377	0.037156323	0.0608152869	0.0736806795	0.0534452332	-0.1162318569	-0.2710191418	0.1963874722	0.2352170801	-0.0168140019	-0.0466809848	-0.0444849099	-0.0733136945	-0.1675656394	0.1156546124	-0.2207170909	-0.0055845088	-0.3657197399	0.0234246847	0.0463404455	-0.0337274994	-0.0795603767	-0.110035386	0.0458072677	-0.0181381267	0.0204600773	-0.0315094791	0.0495163769	-0.098791143	0.0648236022	-0.2418873504	-0.0903888685	-0.1712230942	-0.0813559858	-0.1477567544	-0.2723685931	-0.0282900135	-0.2235696138	0.1207646496	-0.0467454708	-0.0535481893	0.0139019844	-0.0293097202	-0.0212150928	-0.0475908128	0.0473014411	-0.0320154694	-0.0715838674	-0.0420791547	0.1346233606	0.1480341412	-0.1975492628	-0.0772220645	-0.2181344288	0.1587021789	0.0846650628	-0.087172274	0.1112088118	0.0613224869	-0.032621	0.0099848	9.969623104000004e-05	0.0010641296409999	-0.0764543	-0.0015056000000001	0.00584525998849	2.2668313600003218e-06	-0.0626841	0.0121408999999999	0.0001474014528099	0.00392929639281	-0.000614475	-0.0002195339999999	3.7757952562499993e-07	4.819517715599999e-08	0.000884579	1.9627000000000038e-05	3.8521912900000124e-10	7.824800072410001e-07	0.000203017	9.1008e-05	8.282456063999999e-09	4.1215902289e-08	0.0	0.0	0.0	0.0	-2.971712044	0.205478713	0.7257003324	-0.7334974832	0.861489602	-0.3169747866	-0.7107201997	-0.2485491809	-0.1914120611	-0.08480320396
72460.2691875216	193.41688369495387	5250490610.728092	37410.09089826731	111364.90870526912	23.75429749111936	12402142890.932926	564.2666492965996	72765.03813231246	-58.27269818908826	3395.70735423657	5294750774.396887	77226.87866065903	67698.62265797843	1.150208	18.908609	0.07043945	0.0507679	0.0670571151	-0.2674364055	0.0147021769	-0.1587892585	-0.3140401029	-0.1796218454	0.0729639288	-0.0816443587	0.0935203721	-0.0749006464	0.1451734751	-0.1267419886	-0.1907813224	-0.1139147232	0.0247716628	0.0133717222	-0.0695141742	-0.1211260755	0.0974870361	-0.0062520726	-0.0109482321	-0.0195172088	0.098889122	-0.0123577553	0.117397711	0.0302393621	0.2047742642	-0.191853023	0.1153082185	0.0242902962	0.0351780349	-0.1762369772	-0.1996579049	-0.16610199	-0.0419692275	-0.0527837863	0.0651596466	0.0200858896	-0.0435687616	-0.0494874418	0.1167601524	0.0120091583	-0.0951548258	-0.0548902117	-0.1321130112	0.1303766045	0.0042835492	-0.0530535172	-0.0323857242	-0.0254150613	0.3156739093	-0.2341517793	-0.0722050674	-0.170459886	0.0711970361	0.0590003166	0.0087859842	-0.009012501	-0.0820242105	-0.1023638435	-0.0233415484	-0.0988943133	0.0859878993	-0.0656477039	0.0281380091	-0.0178080579	0.1951917413	-0.0980752105	0.0512966725	-0.0421140294	-0.0706022114	-0.0275395611	-0.0853830981	0.0477235974	-0.0345690504	-0.0326369	-1.5900000000006187e-05	2.5281000000019674e-10	0.00106516724161	-0.0317262	0.0447281	0.00100655176644	0.00200060292961	-0.0617053	0.0009788	9.580494400000171e-07	0.00380754404809	-0.000615349	-8.73999999999992e-07	3.7865439180100005e-07	7.63875999999986e-13	0.000411254	-0.000473325	2.2403655562500005e-07	1.69129852516e-07	0.000223151	2.0133999999999997e-05	4.053779559999998e-10	4.9796368801e-08	0.0	0.0	0.0	0.0	-2.637677248	0.9177817622	0.5291836871	-1.023590967	-0.1352924722	-0.5183163555	-1.361173611	-0.03092543214	-0.2596421182	0.1634640553
72567.80792178314	107.53873426154314	5266086746.572812	11564.579366574791	111457.60238965153	92.6936843824078	12422797130.449654	8592.119124385434	72626.14453931521	-138.89359299725038	19291.43017568584	5274556870.645504	77106.33419467435	66814.26718693286	1.115931	18.345119	0.13063715	0.0755198	-0.0594647138	-0.2362299973	-0.0775286989	-0.1800561023	-0.2442610322	-0.213904618	-0.0237969462	0.0715196908	-0.0112239936	0.0354405579	0.4135234053	0.1481446827	-0.1295227694	-0.1264817856	-0.100704445	0.2572784031	-0.0502519198	-0.061775865	0.2124651376	-0.1791600235	-0.0281406523	-0.1069487285	-0.0580766621	0.0259902362	-0.0297774877	0.1719489363	-0.1058524207	-0.109334806	0.0250107764	-0.0010105876	0.0494586856	-0.1708408035	-0.4669044471	0.1409340329	-0.1200917524	-0.064456865	0.0200323506	0.0165608725	0.0373867052	-0.2452183616	0.0493889981	0.1721849597	0.0292816966	0.0750303308	-0.1128398025	-0.098309047	-0.0257569639	-0.0892175516	-0.1065087073	-0.0215891009	-0.0046589091	-0.2475002385	0.0006909306	-0.1346945702	-0.0524503502	0.1010790509	0.0886840704	-0.0659308929	-0.0687590298	-0.1135882044	-0.0124780147	0.0359704724	0.0877941126	0.0450418684	-0.0587130758	-0.0420904284	0.1133520295	0.0840071619	0.2836874691	0.2872793248	-0.1044405343	0.0656528931	-0.0270572062	0.143451486	-0.003057532	-0.0237908	0.0088461	7.825348521000005e-05	0.00056600216464	-0.0765354	-0.0448092	0.00585766745316	0.00200786440464	-0.0889833	-0.027278	0.000744089284	0.00791802767889	0.000239833	0.0008551819999999	5.7519867889000004e-08	7.313362531239998e-07	0.000518907	0.0001076529999999	1.1589168408999996e-08	2.69264474649e-07	0.000254393	3.124200000000001e-05	9.760625640000007e-10	6.4715798449e-08	0.0	0.0	0.0	0.0	-2.29329138	0.4981764058	-0.07776577877	-1.331123214	-1.776180354	-1.658039216	-0.7078275361	-1.031217478	-1.28729564	1.676888407
72665.91135537336	98.10343359022228	5280334673.106979	9624.28368219115	111728.37374618	270.7713565284794	12483229499.966084	73317.12751627289	72693.71132194168	67.56678262646892	4565.270114492502	5284375665.757792	77184.27994396852	67158.36071524156	1.095295	18.005875	0.1575943	0.0962896	-0.1195018286	-0.1305002448	0.0004765402	-0.2094269857	-0.2012192066	-0.1612168456	-0.0164108464	0.1604929374	0.0292575987	0.106805803	0.2383048667	0.005412263	-0.215522253	-0.0096665698	-0.1651680887	0.1049787935	0.0075750137	-0.0216714458	-0.2725595561	-0.0769134368	-0.0969098105	-0.2405261492	0.0867229154	-0.0764985687	-0.0442062092	0.1329285594	0.0164539785	0.0536144285	-0.1491982979	-0.2991093437	0.0073675546	-0.1170694614	-0.3299158991	-0.0083099017	-0.0457701238	0.0540068911	0.1993212264	0.0382672529	-0.0051770662	0.0427980425	-0.1430155404	-0.031496262	0.2206454652	-0.1082413422	-0.091888428	-0.1989961089	0.1522766794	0.1645301462	-0.1489297548	0.0234262692	-0.0827168518	-0.1885374336	-0.1091322757	-0.1139932042	-0.0173286151	0.1369326067	0.0910293303	0.13958392	-0.0150367895	-0.1057853928	-0.0411181101	-0.0410394099	0.0924205914	0.084917481	0.1213627654	-0.0762585435	-0.0895827383	-0.0730673251	0.2442091941	-0.0491742453	-0.0928467746	0.0315738197	0.0465722581	-0.0681895295	0.0018253707	-0.0325914	-0.0088005999999999	7.745056035999998e-05	0.00106219935396	-0.0304155	0.0461199	0.00092510264025	0.00212704517601	-0.0490704	0.0399129	0.00159303958641	0.00240790415616	-0.000950964	-0.001190797	9.04332529296e-07	1.4179974952089998e-06	0.000517698	-1.208999999999954e-06	1.4616809999998888e-12	2.6801121920400005e-07	0.000191181	-6.321199999999999e-05	3.995756943999998e-09	3.655017476100001e-08	0.0	0.0	0.0	0.0	-1.715119401	-0.05268433239	-1.460055888	-1.029187854	-1.508049672	-1.613903603	-1.405026754	0.4372197056	-1.131389599	-0.3568809534
72828.97568702378	163.0643316504138	5304059699.6211	26589.976256596143	112357.53898548405	629.1652393040422	12624216566.874569	395848.8983485127	72848.5327931435	154.82147120182344	23969.687945097045	5306908730.113705	77423.85602906482	67627.00460167268	1.167455	19.192141	0.04079347	0.0196759	-0.0925176002	0.018241572	0.0504502391	-0.2248374927	-0.1132664237	-0.0737178134	0.0825968011	0.2111678874	0.2299794268	0.1739577808	0.1525039981	0.0079142419	-0.0978741019	-0.1565869052	-0.0383583566	0.0078238344	0.0954266449	0.1583873034	-0.1641849183	0.0505727763	-0.1435692165	-0.1250318353	-0.0268981566	-0.0665024783	0.1187933492	-0.3039802848	0.1301868212	0.1164158206	-0.1112205939	0.105493882	-0.4001726159	-0.0691171127	-0.1863564576	0.0294519199	0.042819965	0.0524005776	0.1769592171	-0.1716803504	-0.0986652376	0.1722527066	-0.1002828505	0.1065535706	0.2012572473	-0.2855657073	0.329747376	0.0794681656	-0.0629841057	0.102390367	-0.0347721389	0.2038490135	0.0406974262	-0.1510731537	-0.1036061563	-0.1081497357	-0.0867005368	0.1058135477	-0.1143082615	0.1307701286	-0.0336972762	-0.1530242264	0.2380712137	0.111599666	0.1091107574	-0.073614855	0.120205466	-0.0963101843	0.0468622021	-0.0002773338	0.0729690027	-0.1566946579	0.047053311	-0.2068528564	0.045607591	-0.1814185236	-0.0342640165	-0.0326438	-5.240000000000106e-05	2.7457600000001107e-09	0.00106561767844	-0.0448289	-0.0144133999999999	0.00200963027521	0.0002077460995599	-0.0402017	0.0088687	7.865383969000001e-05	0.00161617668289	-0.000858454	9.250999999999997e-05	7.36943270116e-07	8.558100099999993e-09	0.000411254	-0.000106444	1.1330325136000006e-08	1.69129852516e-07	4.09556e-05	-0.0001502254	2.256767080516e-08	1.6773611713599996e-09	0.0	0.0	0.0	0.0	-1.269791691	0.01588121555	-1.992460005	-1.722071386	-0.5542579499	0.05450939442	-0.8385078867	-1.480311458	-0.4946157879	-1.11178306
73001.20245379762	172.2267667738488	5329175559.700348	29662.05919337371	112623.40399035143	265.86500486738805	12684031126.373907	70684.20081313627	72917.61211179456	69.07931865105638	4771.952265294186	5316978156.086128	77458.92960241337	68494.47647391801	1.318995	21.683348	0.08175963	0.0556187	0.0845898837	0.0878600939	0.0516190891	-0.144140215	-0.0604264524	-0.002702202	0.0288154189	0.2072563846	0.1814235531	0.1659950041	0.0055933918	0.0054919492	-0.0184176419	-0.0140799577	0.0467421644	-0.0927820399	-0.0003943229	-0.0124019662	0.2698610472	0.1812126623	-0.0186509884	-0.2127627783	0.0369794639	0.184864526	-0.2473909906	-0.0526448871	-0.1174044073	-0.0799923608	0.0029369172	-0.0724799449	-0.1698558914	0.0167938974	-0.0344420803	-0.0118988231	0.1219783483	0.0065942944	0.1319371973	0.0369157996	0.0371087436	-0.107479425	0.2766086619	0.0986848076	-0.1332400144	-0.1709653995	0.1145376326	-0.1570297759	-0.0307954161	-0.0524412742	-0.0174006867	0.1455202819	-0.1320870997	-0.0679518358	-0.1316977316	-0.0235690333	0.0255864505	-0.0805202764	-0.1728132099	0.1184301182	-0.1073545496	-0.0923784079	0.0511924026	-0.0944166894	0.1110449687	-0.1886609689	0.1317384582	-0.1389788951	-0.0526940112	0.0177098669	0.1692221595	0.1165094009	0.1255057708	-0.1910733045	0.0877768083	0.1159852773	-0.0693982097	-0.0325488	9.499999999999786e-05	9.024999999999594e-09	0.00105942438144	0.00881575	0.05364465	7.771744806250001e-05	0.0028777484736225	-0.0292562	0.0109455	0.00011980397025	0.00085592523844	-0.000730512	0.000127942	5.33647782144e-07	1.6369155364000007e-08	0.000411254	0.0	0.0	1.69129852516e-07	-0.000172592	-0.0002135476	4.560257746576e-08	2.9787998464e-08	0.0	0.0	0.0	0.0	-0.6514084495	-1.518480422	-0.4626324777	-1.588273011	-0.1102684281	1.650475413	-1.907106629	-0.1098783108	0.1425479902	0.4673729042
73106.23385496989	105.03140117226576	5344521428.457546	11031.595232209427	113390.75124919903	767.3472588475997	12857462468.857733	588821.8156609252	72928.49977417412	10.887662379565882	118.5411920914142	5318566079.311715	77509.00852461711	68415.42486383219	1.321507	21.724644	0.140092135	0.0768178	0.1872413515	0.0014410692	-0.0716451541	0.0084749019	0.0100737069	0.0381129986	0.2639482569	0.0907465938	-0.0018616171	-0.0364929656	-0.01352679	-0.0481043805	-0.0109028112	-0.1029440681	0.0042939449	-0.0049803028	-0.168608917	-0.1294774596	-0.0916059615	-0.1221144158	0.0049999665	0.1485501735	0.1007364956	0.108532018	0.0954595716	0.0391525005	-0.0348673737	0.2450066138	-0.1246457937	0.1851510287	-0.0538398347	0.0299774235	-0.009379506	-0.0887761347	0.0139062055	-0.2189492159	0.0115614836	-0.0208535394	-0.0076741881	-0.2124928536	-0.1315773872	-0.1441026857	0.0999159437	-0.0469524091	0.0450351474	0.1498722573	0.1229374397	0.074849447	0.0590796789	-0.0225138638	-0.0243829849	-0.1474655512	-0.0463946577	0.029408749	-0.0546535408	-0.1423512806	0.0381705514	-0.1165555807	-0.0787428287	-0.0014934806	0.1731195564	0.024939539	0.0337230266	0.1863813585	-0.0868603853	-0.1699518727	-0.1333689324	-0.09529851	0.1742805997	-0.0479929389	0.0414598045	-0.1096351366	0.1545442906	-0.105068792	0.0437875018	-0.021174	0.0113748	0.00012938607504	0.0004483382759999	-0.0340243	-0.04284005	0.00115765299049	0.0018352698840025	-0.0628327	-0.0335765	0.00112738135225	0.00394794818929	8.12437e-05	0.0008117557	6.60053878969e-09	6.589473164824899e-07	0.000245143	-0.0001661109999999	2.7592864320999997e-08	6.009509044900002e-08	-0.000104443	6.8149e-05	4.6442862010000005e-09	1.0908340249e-08	0.0	0.0	0.0	0.0	-0.8515089782	-2.224727358	0.5599296825	-1.902634248	1.179034535	-0.5283148854	-0.5862491451	-0.0196583445	-0.7396080426	0.01824813103
